"Unidentified_sp1_M_SD_034"	"Unidentified_sp2_M_SD_034"	"Prunus_africana"	"Bridelia_micrantha"	"Ficus_sur"	"Manilkara_butugi"	"Antiaris_toxicaria"	"Blighia_unijugata"	"Morus_mesozygia"	"Trilepisium_madagascariense"	"Ficus_exasperata"	"Polyscias_fulva"	"Cyphostemma_cyphopetalum"	"Casearia_battiscombei"	"Harungana_madagascariensis"	"Lantana_camara"	"Solanum_mauritianum"	"Jasminum_fluminense"	"Carissa_edulis"	"Cissus_oliveri"	"Maesa_lanceolata"	"Pittosporum_viridiflorum"	"Rhamnus_prinoides"	"Clerodendrum_capitatum"	"Toddalia_asiatica"	"Culcasia_falcifolia"	"Peponium_vogelii"	"Piper_guineense"	"Allophylus_abyssinicus"	"Coffea_eugenioides"	"Psychotria_peduncularis"	"Dracaena_fragrans"	"Rubus_niveus"	"Pycnonotus_barbatus"	"Cercopithecus_mitis"	"Sylvia_atricapilla"	"Cercopithecus_ascanius"	"Cinnyricinclus_leucogaster"	"Phylloscopus_trochilus"	"Turdus_pelios"	"Andropadus_latirostris"	"Zosterops_senegalensis"	"Ceratogymna_subcylindrica"	"Buccanodon_duchaillui"	"Colobus_guereza"	"Pogoniulus_bilineatus"	"Chlorocichla_laetissima"	"Gymnobucco_bonapartei"	"Andropadus_masukuensis"	"Ploceus_bicolor"	"Phyllastrephus_hypochloris"	"Andropadus_curvirostris"	"Heliosciurus_rufobrachium"	"Melaniparus_funereus"	"Phylloscopus_budongoensis"	"Phyllastrephus_cabanisi"	"Trachyphonus_purpuratus"	"Andropadus_gracilirostris"	"Serinus_citrinelloides"	"Apalis_rufogularis"	"Baeopogon_indicator"	"Hippolais_pallida"	"Andropadus_virens"	"Serinus_mozambicus"	"Colius_striatus"	"Musophaga_rossae"	"Nigrita_canicapillus"	"Papio_anubis"	"Turtur_tympanistria"	"Tricholaema_hirsuta"	"Bleda_syndactylus"	"Oriolus_brachyrhynchus"	"Phylloscopus_sibilatrix"	"Treron_calvus"	"Turdus_olivaceus"	"Cuculus_clamosus"	"Ploceus_nigerrimus"	"Sylvia_borin"	"Alethe_poliocephala"	"Eremomela_turneri"	"Andropadus_ansorgei"	"Estrilda_nonnula"	"Nigrita_fusconotus"	"Elminia_longicauda"	"Platysteira_castanea"	"Platysteira_cyanea"	"Ploceus_insignis"	"Ploceus_melanocephalus"	"Ploceus_ocularis"	"Turdoides_sharpei"	"Anthoscopus_caroli"	"Bathmocercus_rufus"	"Centropus_monachus"	"Chalcomitra_senegalensis"	"Columba_larvata"	"Cossypha_polioptera"	"Laniarius_luehderi"	"Lybius_bidentatus"	"Melaniparus_albiventris"	"Phoenicurus_phoenicurus"	"Ploceus_baglafecht"	"Ploceus_nigricollis"	"Schistolais_leucopogon"	"Serinus_dorsostriatus"	"Spermophaga_ruficapilla"	"Terpsiphone_viridis"	"Tockus_alboterminatus"	"Campephaga_flava"	"Chalcomitra_amethystina"	"Chlorocichla_flavicollis"	"Cossypha_heuglini"	"Cossypha_niveicapilla"	"Cyanomitra_olivacea"	"Cyanomitra_verticalis"	"Dicrurus_adsimilis"	"Hylia_prasina"	"Malimbus_rubricollis"	"Oriolus_auratus"	"Prinia_bairdii"	"Prodotiscus_insignis"	"Sylvia_communis"
"Unidentified_sp1_M_SD_034"	1.10211608537763	0.046461155140764	0.0262809981303738	0.0371516103082149	0.0145605589466225	0.010863052767573	0.01345188062152	0.0108321367507144	0.0056105189587405	0.00429972682393167	0.00680774751867379	0.00979869719622534	0.00638505235752601	0.00260249506895143	0.00554979983882704	0.00490663754262107	0.00286660379650965	0.0031201178687793	0.00339798466360569	0.00259864642761006	0.0016389739139499	0.00250962242257912	0.00194081941396074	0.00177169236169161	0.00159475456730109	0.000823418038436545	0.000465937051777472	0.000923488929518974	0.00027888308552617	0.000871018062507703	0.000295570375157091	0.00054095976216774	1.66892433422485e-05	0.132356173895683	0.0257104443121455	0.0665581697136782	0.0174390424924722	0.00730477650976822	0.0321784349880717	0.0852721391379395	0.0240249825328686	0.0641045459708664	0.0259659709258231	0.027401049280935	0.00450764725930374	0.0124050542363575	0.0170744129571172	0.00539211797073993	0.0251765012698677	0.00393702438727974	0.00993552415193738	0.00627270556772849	0.000982683427987439	0.00359674520145722	0.00336942587245676	0.00073456127997726	0.00583898432587627	0.00325072370572837	0.0123778196726357	0.00302570950541125	0.00151207071769305	0.0014522670077111	0.00634474769142899	0.00056604682702264	0.00039408847303359	0.00210628730773569	0.000416945819353459	0.000419829715127386	0.00123524696034824	0.00203439093911497	0.00105414286107218	0.00111047024767772	0.000204662166980195	0.00201102167021909	0.00115458178260685	0.00014731104163876	0.000240714150015877	0.00106440001836524	0.000170698235885782	0.000169231952038584	0.00265710224687531	0.000143971636790302	0.00013206531723806	0.000137400964002832	8.17964303580191e-05	0.000147641030140968	0.00180703000698244	0.000139943238375795	0.00016056074190633	0.000156978635105133	8.75992289325458e-05	3.09870095029078e-05	6.67569733689941e-05	7.0182964110039e-05	0.00174939061171053	3.69462968946363e-05	0.00011682470339574	0.000104652423403422	0.000110995996776541	0.00174939061171053	0.000933107657553134	6.0668995610927e-05	0.000118241710324556	0.00174939061171053	3.09870095029078e-05	7.57033740297966e-05	6.0668995610927e-05	2.45518402731267e-05	3.50914820550195e-05	5.84123516978699e-05	4.92136767136559e-05	4.92136767136559e-05	3.90231884273785e-05	3.50914820550195e-05	5.84123516978699e-05	0.000874695305855264	5.84123516978699e-05	0.000874695305855264	0.000874695305855264	0.000874695305855264	4.09514828072807e-05
"Unidentified_sp2_M_SD_034"	0.058776160117834	1.08348012235336	0.0259536993095931	0.0347204089705625	0.0189002371499206	0.0150819376293254	0.0158665708261468	0.0161063194009099	0.00898550263533306	0.00830211814975576	0.00702126607148845	0.00822093412306002	0.00357231140082118	0.00243432296552383	0.0036090038043294	0.00255079423443893	0.00194217223868868	0.0024908804998644	0.00292596674521252	0.00185326692246705	0.00102319974001105	0.00154516571213414	0.00123545546814494	0.000954102983412228	0.00154867173869114	0.00125616628180505	0.000818480718862272	0.00116109029550481	0.000234496502358331	0.00040412905761953	6.3430392067099e-05	0.000286272723221257	8.67617086543853e-06	0.140728179968851	0.0490088604898516	0.0361650540035606	0.0303618727376648	0.00638833217794247	0.047982151087515	0.0185702700033471	0.0411608825821982	0.00749275628333788	0.070084280196772	0.0675342875128623	0.0108896356636119	0.00741717209929137	0.0168283025273239	0.0220845797297271	0.00302883834009828	0.00268299627995034	0.00563138898589257	0.00657226096161205	0.00437106822068094	0.0105838172580177	0.00205313404527199	0.000784764822659777	0.00616401484496898	0.00700097249531421	0.000734392956918665	0.00262186211156117	0.00481722540932745	0.00575267371001085	0.000476839617279464	0.000398463518988031	0.000250385823964638	0.000502972791626914	0.000324870432827136	0.00979048303331351	0.000397051747500093	0.00349024235032395	0.000125453866525544	0.000322231232061615	0.000170317190368644	0.000337805414578435	0.00657363643500093	0.000137791865973047	0.000357918208909108	0.000225426781688959	0.000108610070548581	0.000170199635963275	0.000172548388262219	0.000106631989644662	0.000130420599545694	9.15806734343991e-05	0.000123530600335277	7.95085819510189e-05	0.00014165392826853	0.00326349434443784	9.53905700366631e-05	0.000146705953396743	0.0011155767658415	2.60551669287034e-05	3.47046834617541e-05	7.23841863040046e-05	9.32954922505303e-05	7.92879900838737e-06	6.07331960580697e-05	9.78039689311621e-05	7.21800760865879e-05	9.32954922505302e-05	7.70143441543e-05	7.87509881246691e-05	6.61539148300218e-05	9.32954922505302e-05	2.60551669287034e-05	8.63415787794689e-05	7.87509881246692e-05	2.29653109955078e-05	3.61920931520023e-05	3.03665980290349e-05	2.65028606503397e-05	2.65028606503397e-05	2.43618985716916e-05	3.61920931520024e-05	3.03665980290349e-05	4.66477461252651e-05	3.03665980290349e-05	4.66477461252651e-05	4.66477461252651e-05	4.66477461252651e-05	2.77453176955526e-05
"Prunus_africana"	0.0416005749299887	0.0324747292868778	1.18578871385876	0.0144709138328416	0.00742387795886115	0.00584281017030415	0.0123304953333524	0.00203141909211007	0.00266291777598992	0.00168086644187684	0.00373055908729565	0.00676076048659803	0.00176554772713364	0.00167831170936759	0.00171016181043456	0.00148982925917744	0.00271453859479371	0.000820350040787912	0.00155622827287997	0.000690278157362687	0.000542382484359374	0.000824969788521757	0.00081412552252309	0.00029656550320074	0.000314741401193717	0.000171295838363274	0.000118674405557856	0.000597187582282077	4.61150168846452e-05	0.000215508085616342	4.38963665423482e-05	0.000118920065034975	5.06744645978721e-06	0.119495028488838	0.00857788497580799	0.0113573856117172	0.00429809818257847	0.283134180675299	0.125522951077467	0.026561479802339	0.00332840769261886	0.00390708875180842	0.00363391688074677	0.00343484713062336	0.00372289688800595	0.00360363634747016	0.00362255536660944	0.00105819069832559	0.00124378926767817	0.000650473127852953	0.000805691767688027	0.00517625657548169	0.00046390878437447	0.000879294403205849	0.00650564456781294	0.000271705443601894	0.000459887303701269	0.00487804315756101	0.000505648072886984	0.01061764032751	0.00181937144045443	0.0017897147582469	0.00325886892684616	0.000359918372216113	0.00018086919496732	0.000161018836213335	0.000152424978165436	0.000293446348977811	0.000166868520259454	0.000243228542406868	6.91701052732043e-05	0.00012770247852492	0.000156723892233817	0.00016794050251228	0.000228647228628056	9.49987760019391e-05	4.51426464913349e-05	0.0060315227642141	8.77689273925494e-05	0.00450751231371272	0.00158873330182146	3.51359845633382e-05	0.00595873725557166	9.46598636698802e-05	4.10387562094993e-05	2.4713791933395e-05	0.000105801837951959	9.78154496592704e-05	6.05847743209968e-05	6.11447063359503e-05	7.13842726691908e-05	5.12389076496058e-06	2.02697858391489e-05	3.84593720339758e-05	6.60326586190298e-05	5.48704581779353e-06	3.54721252185105e-05	4.07631375573002e-05	3.42032362086911e-05	6.60326586190298e-05	5.07523919187701e-05	3.09328248285881e-05	3.26953282802525e-05	6.60326586190297e-05	5.12389076496058e-06	3.14770595119415e-05	3.09328248285881e-05	1.58331293336565e-05	1.92296860169879e-05	1.77360626092553e-05	8.23793064446501e-06	8.23793064446501e-06	1.29138686752232e-05	1.92296860169879e-05	1.77360626092553e-05	3.30163293095149e-05	1.77360626092553e-05	3.30163293095149e-05	3.30163293095149e-05	3.30163293095149e-05	3.87791227827673e-05
"Bridelia_micrantha"	0.065931026744156	0.0487063765277187	0.0162237287478055	1.05009425366219	0.0234622039201632	0.0144878998650927	0.0116077370466614	0.0156244207579174	0.0112729985725977	0.00787529598192797	0.00845462325802956	0.00832186796287983	0.00685098584882635	0.00500918217002783	0.00653300740696021	0.00395320820235369	0.00288499821239994	0.00432058239770893	0.00419198607334772	0.0026783615772475	0.0013558213419542	0.00204845597170257	0.00188637572040233	0.00163897617676738	0.00201675308968304	0.00208383936227747	0.00118485513972016	0.000984118736224016	0.000360143060807347	0.000786640375886008	7.63929334489842e-05	0.000412770202049663	1.34462864025636e-05	0.10396840183846	0.0418003213374399	0.0673359333613735	0.0460155422101215	0.00836184225286573	0.00662011537631887	0.0435645579554301	0.0376523892963571	0.0389790500632163	0.0325443812431186	0.0252008313525206	0.0275007734168726	0.0317058163437233	0.0367274473695036	0.0152560845333595	0.00504619102159883	0.00459188340041076	0.0132071569373251	0.00292031356462626	0.00562439319982592	0.00111670511676105	0.00103687344288768	0.00539492038310341	0.00528482629090529	0.00505078365471417	0.000840380436018827	0.000502557881687397	0.0106848725963625	0.00207380067233794	0.000533452084809942	0.00343160716337789	0.000340680204536037	0.00342121325854151	0.000523583768740487	0.00044011786019023	0.00477515438832133	0.00182289706461908	0.000177099878243868	0.00321484519337905	0.000318710698185785	0.00749968237877093	0.000345738118495197	0.000283538613397802	0.000347209350175943	0.00018280465130384	0.000112228003996741	0.000148305770851719	0.000177360203883783	0.000156466399003848	8.15262751146004e-05	0.000147758594423886	0.000140676815626785	0.000136581348063948	0.000153604587890951	0.000146705953396743	0.000146344935061726	0.0044370179732205	9.0116244642723e-05	4.00158956452608e-05	5.37851456102542e-05	8.71610645157686e-05	0.000104652423403422	9.54911668112302e-06	9.41240048179449e-05	0.002958011982147	0.000130660148139204	0.000104652423403422	9.93882141106836e-05	9.775918300068e-05	0.000126870108311599	0.000104652423403422	4.00158956452608e-05	0.00152597681845933	9.775918300068e-05	4.72564355663003e-05	4.35805322578843e-05	4.70620024089725e-05	4.5527116021316e-05	4.5527116021316e-05	3.22814605227191e-05	4.35805322578844e-05	4.70620024089725e-05	5.23262117017111e-05	4.70620024089725e-05	5.23262117017111e-05	5.23262117017111e-05	5.23262117017111e-05	4.12142601771419e-05
"Ficus_sur"	0.038221467234884	0.0392179920860852	0.0123112642817781	0.0347045099652414	1.05869715473475	0.0230734324417725	0.0176105375107746	0.0178649959556051	0.0231760020084029	0.0172782150109713	0.0121168508531287	0.0055015114730357	0.00334813860129825	0.00395041148224888	0.00279563247236913	0.00227679556392635	0.00125941302060366	0.00179879317652528	0.00185902878973075	0.0012119504055575	0.000820618375915089	0.00115331385734772	0.00109402997816132	0.000701165947774092	0.00137400820250559	0.00292089214853289	0.00325551711292823	0.00109597880898827	0.000226425130556258	0.00183386890831846	7.59530354637336e-05	0.000499720555558776	7.74420259838893e-06	0.0877341102895103	0.0793267020646615	0.028454828315198	0.128946927051251	0.00311559163102236	0.0118245734576027	0.00741474024577892	0.0263448094465166	0.0182498206226551	0.0107677606060768	0.0269989238354312	0.115250668602715	0.0172566342367997	0.00861537682171914	0.00442158894679986	0.00383696431661947	0.0126125287930766	0.00116658471599072	0.0165386810273918	0.0061483739293339	0.00120280110878873	0.00562407347983002	0.0186942976902412	0.000856356490082605	0.000605449102068136	0.000485383698610579	0.000393239405341432	0.000573627129846184	0.000419913428283858	0.000317022260415438	0.000312049799698656	0.000192291491239169	0.00047600046702382	0.000249394958435098	0.000354379446561012	0.000469167806303207	0.000322494895580891	0.000221743728200487	0.00681111754958572	0.000222323393417127	0.000305066953112627	0.000266587462179471	0.000223608197108427	0.000396999910124557	0.000124561979656967	7.89648585381054e-05	0.000171315225419467	0.000106469905830685	7.78518437333887e-05	6.18656496571763e-05	6.39395538837958e-05	0.000267563777301548	5.8430495647841e-05	9.30308278052546e-05	0.000118126482187004	8.46852342607464e-05	0.00014663877450102	5.73671086423868e-05	2.51583478395843e-05	3.09768103935557e-05	0.000124915988176585	6.06689956109271e-05	9.4941294329667e-06	5.42094181887226e-05	9.775918300068e-05	5.59126494473826e-05	6.0668995610927e-05	5.74392068998248e-05	0.00441123814472811	6.20025666907083e-05	6.0668995610927e-05	2.51583478395843e-05	0.000145446266535352	0.00441123814472811	3.72680328514045e-05	6.24579940882923e-05	2.71047090943613e-05	1.94768318826137e-05	1.94768318826137e-05	1.95385327598831e-05	6.24579940882924e-05	2.71047090943613e-05	3.03344978054635e-05	2.71047090943613e-05	3.03344978054635e-05	3.03344978054635e-05	3.03344978054635e-05	1.79916145800522e-05
"Manilkara_butugi"	0.0441530531843289	0.0484568060606711	0.0150028286953616	0.0331819642071477	0.0357266050711316	1.0274607374668	0.0182016150290142	0.0139652932893941	0.025036081527252	0.022609271195138	0.0146992856116617	0.00674548141945853	0.00332386541887127	0.00278013973108913	0.00260678880775478	0.00255097725238422	0.00147747349814257	0.00203005667297683	0.00176294722883402	0.00131237071650129	0.000792534302610728	0.00122988238893546	0.0011476327998731	0.000834202748000866	0.00104671324640442	0.000748674117340018	0.00297536704433721	0.000694717180794907	0.0001504889453156	0.000306432430547759	5.0954932092023e-05	0.000263414319794005	8.67679337545651e-06	0.113568664210604	0.139094137145015	0.0413248778928419	0.113137275614579	0.00375632478942142	0.0192271876902328	0.00569598519417281	0.0264349280821617	0.0155173250606112	0.0459789248773582	0.0060553400590759	0.0476376722837832	0.00415296055104727	0.0170724508215779	0.00546967635048221	0.00821319573941208	0.00505088851270174	0.00124312949291258	0.00157405056773797	0.0213489955295082	0.00455099878254842	0.0046901227084425	0.000953024521125333	0.000852331717710195	0.000684309418844029	0.000555320131875111	0.000474619690157794	0.000602352974909734	0.000472590770281452	0.000362597707374842	0.000331300533021773	0.000193172443301355	0.000430155316236122	0.000249296183777098	0.000437862705367511	0.000469370599671048	0.000378222423310915	9.84501113197159e-05	0.000403527017585933	0.000173352195079167	0.000303760015679385	0.000326950575946855	0.00015736639987297	0.000310339850875423	0.000150112507140918	8.89126547020605e-05	0.000208082351153098	0.000123974091848462	7.37805902935769e-05	7.53910989716665e-05	6.82814165959069e-05	0.00352302348842645	6.95168956667388e-05	0.0001097635138711	0.000145954235122504	9.07705031232084e-05	0.000140205482565413	6.97581759666807e-05	1.67209939239555e-05	3.47071735018261e-05	0.000151539026924348	7.00842114036967e-05	6.36936651150287e-06	6.07375536281956e-05	9.34703217102753e-05	5.21357761550957e-05	7.00842114036967e-05	6.54108825159461e-05	0.000148860854463048	6.15530633124308e-05	7.00842114036966e-05	1.67209939239555e-05	0.000151052167218688	0.000148860854463048	2.62277333121617e-05	7.57695134621739e-05	3.03687768140978e-05	2.31722985555796e-05	2.31722985555796e-05	1.88698643478745e-05	7.57695134621739e-05	3.03687768140978e-05	3.50421057018483e-05	3.03687768140978e-05	3.50421057018483e-05	3.50421057018483e-05	3.50421057018483e-05	2.11067642591795e-05
"Antiaris_toxicaria"	0.0564978986103838	0.0526770151428074	0.0327169142844949	0.0274716443437653	0.0281768600172393	0.0188083355299813	1.03166863285777	0.0102248674334964	0.0135422738263801	0.0110245435865894	0.0100735833697838	0.0111312660434528	0.00382680637349226	0.00326307903818404	0.0021391598274054	0.00302748833989499	0.00242905993274643	0.00175638324362884	0.00225385324638316	0.00134094489584225	0.000893827214135518	0.00175068783629501	0.00176769951739218	0.000745993734017861	0.000869931797472062	0.000305826102593864	0.00117481138840448	0.000695893350979275	8.88218022801253e-05	0.000390230172608686	7.86018189751625e-05	0.000510101075073954	1.02975793873979e-05	0.238428837799758	0.0697312342103508	0.0393951107978507	0.0436235550574287	0.00797023068366151	0.0491340474012816	0.0068283867229942	0.00985965569189478	0.0130938874526357	0.013512085364196	0.00613080804823262	0.0438869934952641	0.004153887184552	0.00396788917638545	0.00207933821449881	0.0120685582581214	0.0151333401527481	0.00129975940476007	0.00826087086737918	0.00476736607505627	0.0385298216170589	0.0181631091504132	0.000744255429997187	0.00083890722691606	0.00415595715474498	0.000719895894072422	0.000605078614172036	0.000602492020232164	0.000524200999323181	0.000489445172772827	0.000420308667609924	0.000239654515056663	0.000370201966016121	0.000277959591908806	0.000475997124784405	0.00035649551298177	0.000404441092249974	0.000139911480996133	0.000336199770207208	0.000223320534920034	0.00028314148825449	0.00036217101859467	0.000184702587067021	0.000227219276299919	0.000274724242066154	0.000145693912157288	0.000227156328279748	0.000175620457326374	6.81710411353775e-05	0.000164406604444698	9.07933106382376e-05	0.000173524331983215	6.21661445014884e-05	0.000155157239693189	0.000158665708261468	0.000129078344560745	0.000116077370466614	8.75894256025813e-05	9.86908914223615e-06	4.11903175495917e-05	0.000103851374946224	8.96792041434664e-05	9.8252273718953e-06	7.20830557117855e-05	7.73849136444093e-05	4.27831965481079e-05	8.96792041434664e-05	8.08811299276259e-05	0.000117403583405164	7.08667846943011e-05	8.96792041434664e-05	9.86908914223615e-06	9.51185977654553e-05	0.000117403583405164	3.07837645111702e-05	5.19256874731122e-05	3.60415278558927e-05	2.07220481671628e-05	2.07220481671628e-05	2.12816003365599e-05	5.19256874731123e-05	3.60415278558927e-05	4.48396020717332e-05	3.60415278558927e-05	4.48396020717332e-05	4.48396020717332e-05	4.48396020717332e-05	3.47008561820918e-05
"Blighia_unijugata"	0.0505499715033341	0.059414422678912	0.00598892443451711	0.04108643977082	0.0317599928099646	0.0160342256285635	0.011360963814996	1.04720661546144	0.0121030730404498	0.00593988019048026	0.00666689483475517	0.00542825941889049	0.00570702824759123	0.00354654529164158	0.00443532549369054	0.00266443045474636	0.0013430416185348	0.00447849706086819	0.00259672008474726	0.00198857462136667	0.000764193345721874	0.00138036389896248	0.00110124232667153	0.00122789354759982	0.00163368734522478	0.00197379305010496	0.00107701296528876	0.00130935907474526	0.000429446266595224	0.000484606466123557	8.64487628611519e-05	0.00155639713449794	9.06268862158625e-06	0.0403160272296315	0.0170023206149505	0.0394816118015667	0.043313175307133	0.00164324083898289	0.00545077673288715	0.00671361210144965	0.0652164249035751	0.0255314504904262	0.0532354453027333	0.056791932174246	0.0644044971120999	0.0242618456221276	0.0279148126616515	0.0446670535784223	0.00947837648368339	0.0440113828143693	0.00163003577726168	0.00153400901070664	0.0167661454419947	0.00115898434451681	0.000957918634390818	0.0011797226200966	0.0201052991003326	0.000778181412529126	0.000634317081561386	0.000366682215389186	0.000730676757604167	0.000592128542989735	0.000377514623860116	0.000398956203274042	0.00018393325495278	0.0158418670827645	0.000412159673587879	0.000536877313363663	0.000449332870277837	0.000383361754539902	0.000266113911543585	0.00423289845035114	0.000205662489919667	0.000369579175151912	0.000398037233911755	0.000200747846696693	0.0232712581213654	0.000102145060421715	8.00710185528247e-05	9.13021978307723e-05	0.000127880849423161	0.000134176017990291	3.009509766089e-05	8.27258726093281e-05	0.000152582250482985	0.000102324462299985	0.000112168987763472	0.000178959104454554	8.96795326319484e-05	0.000173604675087972	7.88393436543962e-05	4.77162518439138e-05	3.6250754486345e-05	6.87308745851048e-05	8.02380500052923e-05	1.0806095357644e-05	6.34388203511038e-05	0.000115736450058648	8.87065098738107e-05	8.02380500052922e-05	7.1838435178198e-05	0.000132333303374853	0.000105685708288726	8.02380500052922e-05	4.77162518439138e-05	0.000108297696031198	0.000132333303374853	3.34579744494489e-05	3.43654372925524e-05	3.17194101755519e-05	3.41081540999951e-05	3.41081540999951e-05	1.81950796600446e-05	3.43654372925524e-05	3.17194101755519e-05	4.01190250026461e-05	3.17194101755519e-05	4.01190250026461e-05	4.01190250026461e-05	4.01190250026461e-05	1.91863088362114e-05
"Morus_mesozygia"	0.0294552245333876	0.0372898359366322	0.00883201062369989	0.0333492874439349	0.0463520040168058	0.0323382719727005	0.0169278422829752	0.013615957170506	1.04239265319295	0.0268629157806169	0.0158580890414929	0.00320962116279584	0.00175595320162846	0.00307976709688556	0.00257250170755003	0.00150741791953767	0.00168990152771467	0.00166718903197511	0.00166930396604969	0.000865078714554988	0.000553861460058705	0.000731611960750108	0.000505415420121767	0.000563988934058149	0.00165140805685502	0.000698396624279702	0.00550196258353212	0.00101498073011209	0.000181625012979028	0.000403662572862841	3.34428169797883e-05	0.000197023564511253	5.12727183516214e-06	0.0439672221845838	0.139642855128291	0.0193821238574477	0.217531055030339	0.00227243288381091	0.00494808353410639	0.00434374380102757	0.0363640874869296	0.00483375904755476	0.0150825760128675	0.00527966302652418	0.0483734324515034	0.0039010113642014	0.0121817264693742	0.00200814898674922	0.00143892662738599	0.00182337980570932	0.00103423611903326	0.0101003883758177	0.0317580472155267	0.00116114679912294	0.0268686877425712	0.00114290070433083	0.000720520782704792	0.000549911633932518	0.000365786165264253	0.000384075419641869	0.00053831930635178	0.000370458249070801	0.000234909198229761	0.000314255518437188	0.000153780321755411	0.000391448834963994	0.000207451081941741	0.00033695634882499	0.00895351909094648	0.000306666786488697	8.46692362656834e-05	0.000457448313206643	0.000193554933663808	0.00028160846158529	0.000248014728211412	0.000174326439446353	0.000302576826011244	8.6639249748285e-05	4.4030777157779e-05	0.000196771926235883	8.12269777175475e-05	5.77926750217996e-05	4.43819629331653e-05	7.4007917867348e-05	0.00879092244963816	4.69990778381791e-05	6.56344491432051e-05	0.000112318782941663	4.45462630084237e-05	0.000140912482157471	6.15810447098116e-05	2.01805569976698e-05	2.05090873406486e-05	0.000163485454036009	4.67543246561708e-05	4.18035212247354e-06	3.5890902846135e-05	9.39416547716475e-05	5.14500341510007e-05	4.67543246561708e-05	4.13226137511529e-05	0.000193133350070024	3.25176518820085e-05	4.67543246561708e-05	2.01805569976697e-05	0.00439027354902314	0.000193133350070024	2.90544065743921e-05	8.17427270180045e-05	1.79454514230675e-05	1.5666359279393e-05	1.5666359279393e-05	1.31871776204454e-05	8.17427270180045e-05	1.79454514230675e-05	2.33771623280854e-05	1.79454514230675e-05	2.33771623280854e-05	2.33771623280854e-05	2.33771623280854e-05	2.41414503959238e-05
"Trilepisium_madagascariense"	0.0273618979704742	0.0417621700866502	0.00675742266532306	0.028239697712974	0.041886581844779	0.0353983538913777	0.0167038539190748	0.00809983662338217	0.0325611100371114	1.05033715885474	0.026892787012924	0.00210931776835519	0.000866184712915149	0.00426883236854487	0.000978953798668731	0.000875545111125601	0.000441831030936562	0.000559138449024461	0.000528755546617519	0.000338878504533832	0.000232364055844066	0.000324013921909289	0.000295174319118071	0.000225680961748579	0.000557677421558503	0.000275447932569342	0.00396090032320142	0.000195724655907507	4.93557604690833e-05	0.000143420275239897	1.94762796321037e-05	8.28114720075974e-05	2.97804459566531e-06	0.022299841087367	0.374327164440308	0.0104386484288526	0.137223738250203	0.00175399110467836	0.00482463181354128	0.00382222910042709	0.00592044900177162	0.0042609958383506	0.027301251411045	0.00490994569872079	0.0357712371354502	0.00348947237824396	0.00316544487578395	0.00178278179121284	0.0013052207918206	0.00161209963600362	0.000809105435513752	0.00146001935868908	0.00223836794950617	0.00120945126846279	0.00157507088975721	0.000933782799706104	0.000609263841366434	0.000525419191060124	0.00032107445287184	0.00552295439010377	0.000484355577667575	0.000317695998057104	0.000195367782878013	0.000147138929013737	5.68835639018192e-05	0.000259422856448398	0.000103010880100063	0.00037736900680708	0.000447609447161916	0.000360025840194001	4.53544955670586e-05	0.000393054767733241	0.000213983761125237	0.000242302694734865	0.000273295129911446	0.000241632020861031	0.000179996369408493	6.80804414343126e-05	2.84673055881393e-05	0.000302712900299131	7.36366005741003e-05	2.02178214086638e-05	3.39568978156938e-05	2.24132817277319e-05	0.000385530822001878	1.88067468123816e-05	5.58393356586778e-05	0.000125789668935693	2.59586465647271e-05	0.000119322666392848	4.82417615157534e-05	5.4839733854537e-06	1.19121783826612e-05	0.000277245226937361	4.34315840801179e-05	2.43453495401296e-06	2.08463121696572e-05	7.95484442618986e-05	1.95790759733746e-05	4.34315840801179e-05	3.21389481248875e-05	0.000174527424353246	1.60404576465768e-05	4.34315840801179e-05	5.4839733854537e-06	0.000175445513952247	0.000174527424353246	4.02720034768384e-05	0.00013862261346868	1.04231560848286e-05	6.2689156041272e-06	6.26891560412719e-06	5.53247752009681e-06	0.00013862261346868	1.04231560848286e-05	2.17157920400589e-05	1.04231560848286e-05	2.17157920400589e-05	2.17157920400589e-05	2.17157920400589e-05	6.31187187052232e-06
