"Psychotria_hoffmannseggiana"	"Psychotria_marginata"	"Psychotria_acuminata"	"Psychotria_deflexa"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_poeppigiana"	"Psychotria_emetica"	"Psychotria_psychotrifolia"	"Psychotria_brachybotrya"	"Psychotria_pittieri"	"Psychotria_racemosa"	"Psychotria_grandis"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Manacus_vitellinus"	"Catharus_fuscescens"	"Catharus_minimus"	"Habia_fuscicauda"	"Schiffornis_turdinus"	"Empidonax_virescens"	"Mionectes_oleagineus"	"Trogon_rufus"
"Psychotria_grandis"	0.106317397664152	0.044608142070299	0.0571330663178765	0.0223286670514394	0.029314614272722	0.0423485750984462	0.0134596563285285	0.00167719689947579	0.00639375715863304	0.00270794038839177	0.000677011896517753	0.00242920778779877	1.00393810039905	0.598591260656067	0.0253035411227782	0.0181644212744498	0.0078067550968387	0.00688197862731031	0.00506190307172209	0.00223153677115897	0.00118003255383047	0.000523475254870035	0.000523475254870035	0.000398286982770527
"Pipra_mentalis"	0.212634795328303	0.0892162841405981	0.114266132635753	0.0446573341028788	0.0586292285454439	0.0846971501968924	0.026919312657057	0.00335439379895158	0.0127875143172661	0.00541588077678354	0.00135402379303551	0.00485841557559754	0.00787620079810615	1.19718252131213	0.0506070822455564	0.0363288425488997	0.0156135101936774	0.0137639572546206	0.0101238061434442	0.00446307354231794	0.00236006510766093	0.00104695050974007	0.00104695050974007	0.000796573965541054
"Pipra_coronata"	0.10265019219644	0.189930123705842	0.0941174444625492	0.124505988328016	0.0339818523550897	0.0126781043988825	0.0373469511004151	0.00282249845818942	0.0222833755957717	0.0218569884628332	0.0118849592957163	0.0116349751868144	0.000973213120106854	0.147928394256242	1.08282490761179	0.0393714710761197	0.0265172640823897	0.0152873497612801	0.00650111273176439	0.00954280605276905	0.00245058550091884	0.000606818792055174	0.000606818792055174	0.00169580467594502
"Catharus_ustulatus"	0.0787199732973478	0.06933675964362	0.212674077340972	0.0862859758503079	0.100750249901728	0.0266107138833652	0.0210305874355894	0.0486444949052428	0.00260735374720748	0.0163697641373075	0.00123306783834901	0.00139451417038228	0.00100913451524721	0.153388446317576	0.0568699026655063	1.063551233185	0.0123523533212522	0.0117017633503153	0.023814231040607	0.00624020048702611	0.00119790154417248	0.00179911160538799	0.00179911160538799	0.00061907821110375
"Manacus_vitellinus"	0.0604690047208415	0.32383255540106	0.0223721396394303	0.0147729109908085	0.0713813758080006	0.0407985907520182	0.0352737524597762	0.00171475106671009	0.00277430718738365	0.00225001087999192	0.0595718977177968	0.0305879528098671	0.000867417232982078	0.131847419413276	0.0766054295713479	0.0247047066425045	1.05903552687915	0.0250891596240391	0.00376963559466487	0.00350477151976511	0.00333598713650725	0.00127466742514287	0.00127466742514287	0.00289136210179518
"Catharus_fuscescens"	0.0751162788979611	0.308776674442557	0.0640607171338103	0.0138576542940709	0.093669655962197	0.0915705117608501	0.00660535399762761	0.00243131857865255	0.00276409889563162	0.00215540077413447	0.00251791034651378	0.00208232563999768	0.00105876594266313	0.160932423284795	0.0611493990451204	0.0324048831239501	0.0347388364025156	1.02749964023036	0.00594613313335048	0.00125047849084603	0.00330926017336918	0.00167267242789638	0.00167267242789638	0.00275693459323711
"Catharus_minimus"	0.175493691100809	0.0203227016391519	0.173814534461624	0.013133689651368	0.0635661362382052	0.0114580028142864	0.00512086619162124	0.197166296514179	0.00197152926790278	0.00213364830216273	0.000638199269140642	0.000927025203176064	0.000920346013040379	0.139892593982138	0.0307325329137953	0.0779374834056231	0.0061684946094516	0.0070272482485051	1.06655395754753	0.00109750330100844	0.00147184748071266	0.00113510957568224	0.00113510957568224	0.000181452693206713
"Habia_fuscicauda"	0.0326914262790839	0.0298139300567277	0.0268505149194861	0.327825092400286	0.0127430315752787	0.010597047337716	0.213309276015661	0.00231106146651121	0.00324748327324919	0.00297888861348822	0.00165523490922993	0.00175106511148521	0.000892614708463589	0.135677435686465	0.0992451829487982	0.044929443506588	0.0126171774711544	0.00325124407619968	0.00241450726221856	1.0339704643688	0.000506573938482954	0.000227554135272834	0.000227554135272834	0.000266195804077925
"Schiffornis_turdinus"	0.289808393494412	0.287912958872273	0.0254533284988414	0.0139265640038417	0.0146444502315822	0.0151784440720744	0.00676479592659194	0.00237027363884202	0.00299534158120512	0.00211478441341778	0.00228063994348333	0.00203665943627175	0.00118003255383047	0.179364948182231	0.0637152230238899	0.0215622277951047	0.0300238842285652	0.0215101911268997	0.00809516114391962	0.00126643484620738	1.00470159548831	0.000261508039849683	0.000261508039849683	0.00257065141850244
"Empidonax_virescens"	0.0353503347434847	0.0294657605493415	0.0299674484113075	0.012887890866513	0.525711939772636	0.0142025422954325	0.00581552336784124	0.00496888655944646	0.00217724455666528	0.00202984984961921	0.00157807682117045	0.00146421836346906	0.00104695050974007	0.159136477480491	0.031554577186869	0.0647680177939678	0.0229440136525716	0.0217447415626529	0.0124862053325046	0.00113777067636417	0.000523016079699365	1.00938771321023	0.00938771321022564	0.000263087147761978
"Mionectes_oleagineus"	0.0353503347434847	0.0294657605493415	0.0299674484113075	0.012887890866513	0.525711939772636	0.0142025422954326	0.00581552336784124	0.00496888655944646	0.00217724455666528	0.00202984984961921	0.00157807682117045	0.00146421836346906	0.00104695050974007	0.159136477480491	0.031554577186869	0.0647680177939678	0.0229440136525716	0.0217447415626529	0.0124862053325046	0.00113777067636417	0.000523016079699366	0.00938771321022564	1.00938771321023	0.000263087147761978
"Trogon_rufus"	0.031956509883108	0.549508791958457	0.0219654326264443	0.0148584977965086	0.0147328802746707	0.0128761813878676	0.00695484487106808	0.00129152270306905	0.0028906656242566	0.00240363076426742	0.00373926443976769	0.00269187037164063	0.000796573965541054	0.12107924276224	0.0881818431491411	0.022286815599735	0.0520445178323132	0.0358401497120824	0.00199597962527385	0.00133097902038963	0.00514130283700487	0.000263087147761978	0.000263087147761978	1.00490632849963
