"Sideroxylon_cinereum"	"Geniostoma_borbonicum"	"Croton_fothergillifolius"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Toddalia_asiatica"	"Molinaea_alternifolia"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Roussea_simplex"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Stomoxys_niger"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Brachymyrmex_sp1_M_PL_060"	"Nacoleia_sp1_M_PL_060"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Chrysomya_megacephala"	"Henotesia_narcissus"	"Miridae_sp1_M_PL_060"	"Nyctemera_insulare"	"Orthellia_albigena"	"Ceratitis_roas"	"Chaetocnema_sp1_M_PL_060"	"Homoneura_quadrivittata"	"Lygistorrhina_sp1_M_PL_060"	"Ophyra_capensis"	"Orchisia_costata"	"Chironomidae_sp1_M_PL_060"	"Cicadellidae_sp1_M_PL_060"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_060"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Limnophora_quaterna"	"Ornidia_obesa"	"Pelecophora_intemipta"	"Psyllidae_sp1_M_PL_060"	"Sapromyza_sp1_M_PL_060"	"Scirtidae_sp1_M_PL_060"	"Scirtidae_sp2_M_PL_060"	"Syritta_nigrofemorata"	"Tarundia_servillei"	"Tettigoniidae_sp1_M_PL_060"
"Roussea_simplex"	0.00246793978812608	0.00371137880585618	0.00512706352445303	0.00515869385552251	0.00526233678873274	0.0027531333234808	0.0992744063841348	0.114617271165449	0.0026550822417138	0.00020090052766938	1.0921051269282	0.0130812842438127	0.011628607794718	0.000637551111932572	0.0156062087501133	0.00144698112000915	0.000892461814778205	0.000481350170550512	0.00361490664820393	0.0382057570551496	0.000345933006673557	0.00793672097837022	0.000307756342364204	0.000296739247095071	0.552630761569172	0.00292856928040454	0.000148833191508945	0.000189596254089568	0.000111003092244476	0.00286286913533396	8.43495183149132e-05	0.000204237095516446	0.000174075068861675	0.00279979715871676	2.05661649010507e-05	0.000105246735774655	6.25251649323541e-05	0.0027576223995593	4.21747591574566e-05	6.25251649323541e-05	6.44836731940313e-05	6.2525164932354e-05	6.44836731940313e-05	6.2525164932354e-05	2.05661649010507e-05	0.0027576223995593	4.21747591574566e-05	6.25251649323541e-05	4.21747591574566e-05	0.00382057570551496
"Pachycerina_crinicornis"	0.110650503694284	0.204539017310362	0.200152749344246	0.0430774195705204	0.024280853730338	0.0087374543254924	0.0560561441385269	0.00125125544520736	0.0163885235880944	0.00124205031417709	0.000290695205418059	1.08635386659975	0.0226361559063354	0.0285847134543567	0.0321110016970362	0.0336910055234103	0.0249018216230871	0.016295793640981	0.0107726154773198	0.000417085148402454	0.0125870955698627	0.00232914809388633	0.00335798326710903	0.00400343975099471	0.00174417123250836	0.00240587930340771	0.00518708177441247	0.00513423110438773	0.00254274337302779	0.00204273218956584	0.00464861402978097	0.00126065566062265	0.00070405343274407	0.00388142212984956	0.000922087530785702	0.000485617074606761	0.00244088718712495	0.00155711511495908	0.00232430701489048	0.00244088718712495	0.000538467744631505	0.00244088718712494	0.000538467744631505	0.00244088718712494	0.000922087530785702	0.00155711511495908	0.00232430701489048	0.00244088718712494	0.00232430701489048	4.17085148402454e-05
"Melanostoma_annulipes"	0.0508879779518049	0.0346116139242213	0.0355392303619121	0.168213625045205	0.0950440637369317	0.0775691791605781	0.042178083431643	0.0229946361138876	0.122344525866208	0.0169313490198895	0.000352382054385394	0.0308674853268209	1.07814167190899	0.0131460609708829	0.0362067936576464	0.0281361105271823	0.0215768495370441	0.00900009131796932	0.022306759496241	0.00766487870462918	0.00834216799472713	0.0125465453672829	0.00893193255002243	0.00653962714918475	0.00211429232631237	0.00781640159483306	0.00288929790225191	0.00268750886392548	0.00233254327360787	0.00307249470339538	0.000786627589186847	0.00941111737432373	0.00384011075375308	0.00156492722325017	0.000424066482931708	0.00190088127473863	0.000433405248316001	0.00117161342865675	0.000393313794593424	0.000433405248316001	0.00210267031306506	0.000433405248316001	0.00210267031306506	0.000433405248316001	0.000424066482931708	0.00117161342865675	0.000393313794593424	0.000433405248316001	0.000393313794593424	0.000766487870462918
"Apis_mellifera"	0.606113392069045	0.0179882113349736	0.0117220245122622	0.0124995071342224	0.00571461415321285	0.00567151592164043	0.00358393770116271	0.000406802457704439	0.00264898200242052	0.000297113215120981	2.05661649010507e-05	0.0414939388853565	0.0139941939367463	1.15657929295117	0.00824640943713238	0.0134450953112517	0.0178130177583691	0.0463422750047491	0.00687015298466912	0.000135600819234813	0.00119111963117178	0.000597735604550323	0.010697953342255	0.000569731479862039	0.000123396989406304	0.000343225646243328	0.000565066824063545	0.000523115267950021	0.000346199390483893	0.000213846108096555	0.000408822984885764	0.00020376784634004	0.000256080181105268	0.00030396531747518	0.00505094493390872	0.000114292283064257	0.000142951518442221	9.95538250322976e-05	0.000204411492442882	0.000142951518442221	0.00015624383917778	0.000142951518442221	0.00015624383917778	0.000142951518442221	0.00505094493390872	9.95538250322976e-05	0.000204411492442882	0.000142951518442221	0.000204411492442882	1.35600819234813e-05
"Stomorhina_lunata"	0.0366507086094772	0.0179617322868162	0.163571468879114	0.0398599417266458	0.23415436471401	0.0522399842248307	0.112150945872605	0.00191215413463241	0.0066639830570264	0.000923375430022668	0.000578007731485678	0.053518336161727	0.04425274780379	0.00946809972411495	1.08446956962678	0.0302531131065025	0.00660270547277485	0.00854247149407916	0.0214241073879583	0.000637384711544136	0.00354030951648311	0.00187853179771291	0.00421934289789897	0.00767435984816725	0.00346804638891407	0.00467761069829244	0.000906470459919804	0.00509130848261693	0.00151011019978913	0.00779839134629702	0.000408221188336732	0.000512614081309723	0.00598908689990097	0.00331941464618518	0.000305422571745644	0.0046830872942802	0.0019947740107209	0.00311530405201681	0.000204110594168366	0.00199477401072091	0.000498249271583073	0.0019947740107209	0.000498249271583073	0.0019947740107209	0.000305422571745644	0.00311530405201682	0.000204110594168366	0.0019947740107209	0.000204110594168366	6.37384711544136e-05
"Musca_domestica"	0.0672254765562585	0.0681527888314859	0.222535262338041	0.197491300429115	0.0361976369788027	0.0557086979717274	0.00907251128841349	0.00238756912638497	0.00663609913725611	0.00119903312918152	6.02908800003811e-05	0.0631706353563943	0.0386871519748757	0.0173665814437001	0.0340347522448153	1.05035247127317	0.0218675032978111	0.0105578952650055	0.0227260970338365	0.000795856375461658	0.00858009823811317	0.00782032962338629	0.00884314201858521	0.00837507991296296	0.000361745280002287	0.00189996623395127	0.00401756827426134	0.00227287975847346	0.00216718095874189	0.000975966942031984	0.00154892701889741	0.000510469164404316	0.00211667018886924	0.00102647771190463	0.000560212304635488	0.000723952739576054	0.00271384466265904	0.00025201420245593	0.000774463509448704	0.00271384466265904	0.00246864125536394	0.00271384466265904	0.00246864125536394	0.00271384466265904	0.000560212304635488	0.00025201420245593	0.000774463509448704	0.00271384466265904	0.000774463509448704	7.95856375461658e-05
"Stomoxys_niger"	0.118753451722461	0.263661764993738	0.0209989361838415	0.167415710014561	0.00962844504267584	0.0389246567365391	0.00694560151312331	0.00239289870786411	0.0362429366354572	0.00165268390447325	4.95812119321225e-05	0.0622545540577178	0.0395575574845809	0.0306779750283024	0.00990405820916227	0.0291566710637481	1.03976864505182	0.0201802434163702	0.0140040711851478	0.000797632902621371	0.0147465776204417	0.00783157480743406	0.00811084978256534	0.00463404623882537	0.000297487271592735	0.00256000889514175	0.00808500921594879	0.00618488174162029	0.00396927283879686	0.000385502276218053	0.00599231284076677	0.00278791820272748	0.00116568531926699	0.00318908979574792	0.000989612097687174	0.000192568900853517	0.000256084587607823	0.000192933375364536	0.00299615642038339	0.000256084587607823	0.00209269637518202	0.000256084587607823	0.00209269637518202	0.000256084587607823	0.000989612097687175	0.000192933375364537	0.00299615642038339	0.000256084587607823	0.00299615642038339	7.97632902621371e-05
"Fannia_pusio"	0.397219500040706	0.135945323785636	0.016465795255507	0.0531768234479857	0.0451603047134868	0.00722295411641847	0.00574460818910539	0.000885882090567021	0.00397146441893472	0.000839628453279731	3.43821550393223e-05	0.0523793367031533	0.0212145009637849	0.102615037510516	0.016474766452867	0.0180992490257237	0.0259460272496189	1.03599387856493	0.007852119803398	0.000295294030189007	0.00725475268693157	0.00220593831683475	0.008310893292699	0.0024334290616341	0.000206292930235934	0.000492894934105323	0.00375437674277337	0.00399287254394328	0.00172540707774723	0.00106277854396711	0.00308966644967355	0.000305497262994979	0.0010837799471802	0.00170440567453414	0.00331016250033922	0.000903206094269736	0.00020080238116472	0.000159572449697372	0.00154483322483677	0.00020080238116472	0.000664710293099821	0.00020080238116472	0.000664710293099821	0.00020080238116472	0.00331016250033922	0.000159572449697372	0.00154483322483677	0.00020080238116472	0.00154483322483677	2.95294030189007e-05
"Stomoxys_calcitrans"	0.0588870255828782	0.0178209270947887	0.0979510655505471	0.138021572593309	0.0551395810880809	0.23833752803999	0.0481871948514652	0.00244826121570625	0.00853288726956539	0.00108241576260726	0.000258207617728852	0.0346262640342422	0.052580218812568	0.0152124816089102	0.0413179213910624	0.0389590234865768	0.0180052343809043	0.007852119803398	1.0462475385828	0.000816087071902083	0.00400044092838121	0.00566721435853587	0.0163488661432135	0.00574785612623516	0.00154924570637311	0.00762515936322458	0.00213029072775247	0.00150781269209772	0.0061609487361678	0.0024413248120801	0.000405021070336106	0.000656375943812723	0.00706122982276136	0.00154104372548653	0.000490725213190651	0.00110279162176162	0.00119452518964082	0.00133853319031848	0.000202510535168053	0.00119452518964082	0.00172526965741636	0.00119452518964082	0.00172526965741636	0.00119452518964082	0.000490725213190651	0.00133853319031848	0.000202510535168053	0.00119452518964082	0.000202510535168053	8.16087071902083e-05
"Brachymyrmex_sp1_M_PL_060"	0.00162720983081775	0.0014483204863846	0.00148758160320376	0.0152733671368005	0.00255396268537166	0.0021666328722366	0.00517873998382459	0.626079374756781	0.00662069752057591	0.000410204085156001	0.00382057570551495	0.00187688316781104	0.0252940997252763	0.00042036253962792	0.00172093872116917	0.00191005530110798	0.00143573922471847	0.000413411642264609	0.00114252190066292	1.20869312491893	0.000377442098943585	0.0425660184637452	0.000517285985878805	0.000451054671190906	0.0229234542330897	0.000452661922575329	0.000223833463900565	8.39956283979923e-05	7.06240091511945e-05	0.000194933142147005	3.2916374690559e-05	0.000509284424659685	0.000105245075513348	0.000160312075784852	1.35600819234813e-05	5.10792537074333e-05	1.81412390634605e-05	0.000143853888439572	1.64581873452795e-05	1.81412390634605e-05	0.000190917089210006	1.81412390634605e-05	0.000190917089210006	1.81412390634605e-05	1.35600819234813e-05	0.000143853888439572	1.64581873452795e-05	1.81412390634605e-05	1.64581873452795e-05	0.0208693124918927
