"Nephrosperma_vanhoutteanum"	"Northea_hornei"	"Dillenia_ferruginea"	"Craterispermum_microdon"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Paragenipa_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_107"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Tricimba_seychellensis"	"Phelsuma_sp1_M_PL_107"	"Unidentified_sp3_M_PL_107"	"Lygistorrhina_sp1_M_PL_107"	"Hemipyrellia_sp1_M_PL_107"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_107"	"Dichaetomyia_fasciculifera"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_107"	"Unidentified_sp4_M_PL_107"
"Nephrosperma_vanhoutteanum"	1.13695927908162	0.0316621876157167	0.0309291894852857	0.0314874135375074	0.0194712806822893	0.00419308229403374	0.0277107694387874	0.0210056437246882	0.018288898991934	0.00576522630925722	0.00586036217220981	0.269576659921651	0.266777192732347	0.00295335895234779	0.00541574468676776	0.00514197389328353	0.010827236657242	0.0473733032950677	0.032815151194034	0.00130888375528211	0.0170240500956781	0.00196927909918952	0.00123716757941143	0.000959460230779294	0.000959460230779294	0.000479730115389647	0.000479730115389647	0.000618583789705715	0.000749700322321605
"Northea_hornei"	0.0690811366161092	1.10746171991214	0.0341568307148297	0.030912600761365	0.00849597344009064	0.0403317626166967	0.0124613087438967	0.00767384169864068	0.0111818474793676	0.00373887601112638	0.00783743533906622	0.360522025597046	0.0337029637680142	0.0649034166985006	0.0199870817201506	0.00225450317850076	0.0372089127555759	0.00287838069233788	0.00253261561575375	0.0369204262760018	0.00157315538497445	0.000719422659247564	0.00136627322859319	0.0335594460579438	0.0335594460579438	0.0167797230289719	0.0167797230289719	0.000683136614296595	0.000736014303842025
"Dillenia_ferruginea"	0.0890760657176229	0.0450870165435753	1.07622989203476	0.0297720239338171	0.0145518903814478	0.0086606531632764	0.0208441821342972	0.0192894713773076	0.0148315744992389	0.00869224367299656	0.00629831987498944	0.289722714249514	0.16932774995055	0.00517686792962849	0.0481483933392087	0.00384681759852003	0.0667992242393647	0.00371150273823429	0.00394635550666338	0.00208799432553289	0.00270918792725195	0.00180838794162259	0.0430491956813906	0.00136627322859319	0.00136627322859319	0.000683136614296595	0.000683136614296595	0.0215245978406953	0.000708857712709931
"Craterispermum_microdon"	0.107956846414311	0.0485769440535736	0.0354428856354965	1.05383552138602	0.0173498163021154	0.00341818239053932	0.024987540971984	0.0123154828725392	0.0188561434001266	0.0011503732603402	0.00944359664628875	0.434405445729282	0.171590091411797	0.00344238655255416	0.0036534182266645	0.00459044240945	0.00444325157898376	0.00449820193392963	0.00349869745508729	0.00175687714022899	0.00199929681044408	0.00115457651930055	0.00141771542541986	0.00147202860768405	0.00147202860768405	0.000736014303842025	0.000736014303842025	0.000708857712709931	0.0250913219377623
"Erythroxylum_sechellarum"	0.0778851227291573	0.0155759513068328	0.020210958863122	0.0202414523524679	1.12639321805499	0.00286152259384284	0.0372127817010562	0.0147448851000447	0.0143642481958333	0.000878167506106566	0.00296502492987474	0.136391146774238	0.259343864481588	0.00174132539000636	0.00269022084671078	0.251404097591664	0.00230501170279603	0.00324521344704822	0.00271207004135253	0.00071045874060305	0.00163033222566979	0.00138233297812919	0.00080843835452488	0.00047199852444948	0.00047199852444948	0.00023599926222474	0.00023599926222474	0.00040421917726244	0.000481939341725427
"Syzygium_wrightii"	0.016772329176135	0.0739415647972773	0.012028684948995	0.00398787945562921	0.00286152259384284	1.21327552566111	0.00405862246434344	0.00274822376889953	0.00256852308057896	0.000425853522010057	0.000664603864512953	0.0305717777675958	0.0422856940818191	0.441488253373459	0.00198687617224983	0.000755265158694131	0.0367809470188435	0.000698847049005623	0.000594365377649531	0.103346947283798	0.000361416361314323	0.000257645978334331	0.0004811473979598	0.00224065347870537	0.00224065347870537	0.00112032673935269	0.00112032673935269	0.0002405736989799	9.49495108483144e-05
"Paragenipa_wrightii"	0.11736325879957	0.0241895993263877	0.0306532090210254	0.0308669623771568	0.0394017688599419	0.004297364962246	1.03701018750517	0.0220024497320132	0.0216170784072736	0.0013215097764145	0.00460994456613125	0.212057450042037	0.385796427357166	0.00265135347847514	0.00405182003684445	0.0392562482680478	0.00350660458217106	0.00489013578331542	0.00407981805397714	0.00109113190825952	0.002449772792872	0.00206272966237624	0.00122612836084101	0.000733018161405687	0.000733018161405687	0.000366509080702843	0.000366509080702843	0.000613064180420507	0.00073492767564659
"Diospyros_seychellarum"	0.0945253967610967	0.0158272985034464	0.0301397990270432	0.0161640712702077	0.0165879957375503	0.00309175174001197	0.0233776028402641	1.09163432055003	0.0135931497209766	0.0266772331828884	0.00171471399981926	0.078876843991686	0.278610759049261	0.001835888565363	0.111789287020596	0.0043737978291366	0.00303031140696225	0.00393855819837903	0.0394070013010633	0.000737261084499373	0.0380941485682702	0.102340717551565	0.00120559196108173	0.000479615106165043	0.000479615106165042	0.000239807553082521	0.000239807553082521	0.000602795980540863	0.000384858839766851
"Memecylon_eleagni"	0.119709157038114	0.0335455424381028	0.0337081238619065	0.0359980919456962	0.0235051334113636	0.00420303776822012	0.0334082120839683	0.0197718541396023	1.0217025854596	0.00132594398095202	0.00645565120580465	0.296959955467014	0.331736855340453	0.00304256102207406	0.00410798526886629	0.00620595745336092	0.00398708366040749	0.00498788154325473	0.0040757192021276	0.0013667847363851	0.00241309202104268	0.00185361132558772	0.00134832495447626	0.00101653158903342	0.00101653158903342	0.000508265794516709	0.000508265794516709	0.00067416247723813	0.000857097427278481
"Soulamea_terminaloides"	0.083019258853304	0.0246765816734341	0.0434612183649828	0.00483156769342884	0.00316140302198364	0.00153307267923621	0.00449313323980931	0.0853671461852428	0.00291707675809444	1.07900771114739	0.000865163716430696	0.039797530955812	0.0446668047388643	0.00167527238195099	0.333817819634794	0.000834684982526703	0.00397455628725097	0.00345913578555433	0.11287458495673	0.000875531258828293	0.111721539694879	0.00800316995486651	0.00173844873459931	0.000747775202225275	0.000747775202225275	0.000373887601112638	0.000373887601112638	0.000869224367299656	0.00011503732603402
"Excoecaria_benthiamiana"	0.105486519099777	0.0646588415472963	0.039364499218684	0.0495788823930159	0.0133426121844364	0.00299071739030829	0.0195922644060578	0.00685885599927704	0.0177530408159628	0.00108145464553837	1.01262564563298	0.580779699117075	0.0479606051852897	0.00401901953198338	0.00352171352972437	0.00354126800064115	0.00513684954247794	0.00439527162915736	0.00325266580063615	0.00220858528395891	0.0017875752575837	0.000643017749932223	0.00157457996874736	0.00195935883476656	0.00195935883476656	0.000979679417383278	0.000979679417383278	0.00078728998437368	0.00118044958078609
"Apis_mellifera"	0.210973038199553	0.129317683094593	0.078728998437368	0.0991577647860318	0.0266852243688727	0.00598143478061658	0.0391845288121156	0.0137177119985541	0.0355060816319256	0.00216290929107674	0.0252512912659598	1.16155939823415	0.0959212103705794	0.00803803906396676	0.00704342705944874	0.00708253600128231	0.0102736990849559	0.00879054325831471	0.0065053316012723	0.00441717056791783	0.00357515051516739	0.00128603549986445	0.00314915993749472	0.00391871766953311	0.00391871766953311	0.00195935883476656	0.00195935883476656	0.00157457996874736	0.00236089916157219
"Lasioglossum_mahense"	0.263122710640122	0.0152355863608831	0.0579889554625172	0.0493615331458594	0.0639478022009394	0.0104266094996266	0.0898430036311207	0.0610653718464134	0.0499877453252737	0.00305937018759345	0.00262797836631724	0.120887004850593	1.13643412760618	0.00445769119429925	0.00919309010296912	0.0168530639945881	0.00605789085069756	0.0109634462766718	0.00952319407340761	0.00133056856014716	0.00586871198118368	0.00572487861060126	0.00231955821850069	0.000461684435178276	0.000461684435178276	0.000230842217589138	0.000230842217589138	0.00115977910925034	0.00117527459871094
"Nectarinia_dussumieri"	0.0132901152855651	0.133863296940657	0.00808885614004451	0.00451813235022734	0.00195899106375715	0.496674285045141	0.00281706307087984	0.001835888565363	0.00209176070267592	0.000523522619359684	0.00100475488299585	0.0462187246178089	0.0203382160739903	1.18543929824845	0.00268095735624061	0.000518186143703937	0.0184305952972404	0.000553754803565211	0.000478893648647036	0.045445987297418	0.000294308714125299	0.000172114553002781	0.00032355424560178	0.00405646354365629	0.00405646354365629	0.00202823177182814	0.00202823177182814	0.00016177712280089	0.000107574579767318
"Rhiparida_seychellensis"	0.0433259574941421	0.0732859663072187	0.133745537053358	0.00852464252888383	0.00538044169342156	0.00397375234449967	0.00765343784737285	0.198736510258837	0.00502087088416991	0.185454344241552	0.00156520601321083	0.0719994766076982	0.0745661752796384	0.00476614641109442	1.08072806602026	0.00142075482280726	0.0106567757953858	0.00180524822892259	0.0259594491890256	0.00255193288650281	0.0253576997793848	0.018631547836766	0.0053498214821343	0.00222078685779451	0.0022207868577945	0.00111039342889725	0.00111039342889725	0.00267491074106715	0.000202967679259139
"Unidentified_sp1_M_PL_107"	0.0411357911462682	0.0082665116545028	0.0106856044403334	0.0107110322887167	0.502808195183328	0.00151053031738826	0.074150691172979	0.00777564058513172	0.00758505910966334	0.000463713879181502	0.00157389688917384	0.0723992569019969	0.13669707462277	0.000921219811029221	0.00142075482280726	1.11391605716674	0.00121926101136329	0.00171399129776118	0.00143202102137763	0.000376377879615773	0.000860690588790575	0.000728966304856099	0.000427424177613336	0.000250500353166751	0.000250500353166751	0.000125250176583376	0.000125250176583376	0.000213712088806668	0.000255024578302778
"Hemipyrellia_germana"	0.111365862760203	0.175413445847715	0.238568657997731	0.0133297547369513	0.00592717295004692	0.0945795780484547	0.00851603969955828	0.00692642607305657	0.00626541718064034	0.00283896877660784	0.00293534259570168	0.135025759402277	0.0631751474429889	0.0421270749651209	0.0137015688797818	0.00156762130032423	1.02303026299324	0.00464024428167514	0.00359384388022723	0.0131971904691202	0.00204709578633551	0.000649352444349053	0.00954274631990924	0.00531555896508227	0.00531555896508227	0.00265777948254113	0.00265777948254113	0.00477137315995462	0.000317375112784554
"Neophyllomyza_approximatonervis"	0.568479639540812	0.0158310938078584	0.0154645947426429	0.0157437067687537	0.00973564034114466	0.00209654114701687	0.0138553847193937	0.0105028218623441	0.00914444949596701	0.00288261315462861	0.0029301810861049	0.134788329960826	0.133388596366173	0.0014766794761739	0.00270787234338388	0.00257098694664176	0.00541361832862099	1.02368665164753	0.016407575597017	0.000654441877641053	0.00851202504783905	0.000984639549594758	0.000618583789705715	0.000479730115389647	0.000479730115389647	0.000239865057694824	0.000239865057694824	0.000309291894852858	0.000374850161160802
"Tricimba_seychellensis"	0.393781814328408	0.0139293858866456	0.0164431479444307	0.0122454410928055	0.0081362101240576	0.00178309613294859	0.0115594844862686	0.105085336802835	0.00747215187056726	0.0940621541306086	0.00216844386709077	0.0997484178861752	0.115865527893126	0.00127704972972543	0.0389391737835384	0.00214803153206645	0.0041928178602651	0.016407575597017	1.02362851591949	0.000570693947038007	0.0181593240538218	0.00985175032526582	0.00065772591777723	0.000422102602625625	0.000422102602625625	0.000211051301312812	0.000211051301312812	0.000328862958888615	0.000291558121257274
"Phelsuma_sp1_M_PL_107"	0.0188479260760623	0.243674813421612	0.0104399716276644	0.00737888398896177	0.00255765146617098	0.372049010221672	0.00370984848808237	0.00235923547039799	0.00300692642004721	0.000875531258828293	0.00176686822716713	0.081275938449688	0.0194263009781486	0.145427159351738	0.00459347919570506	0.000677480183308392	0.0184760666567682	0.000785330253169263	0.000684832736445609	1.03838816944034	0.000423055985389188	0.000221178325349812	0.000417598865106578	0.00738408525520037	0.00738408525520037	0.00369204262760018	0.00369204262760018	0.000208799432553289	0.000175687714022899
"Unidentified_sp3_M_PL_107"	0.306432901722206	0.0129785319260392	0.0169324245453247	0.0104963082548314	0.00733649501551407	0.00162637362591446	0.010411534369706	0.152376594273081	0.00663600305786739	0.139651924618599	0.0017875752575837	0.08222846184885	0.107103993656602	0.0011772348565012	0.0570548245036157	0.00193655382477879	0.00358241762608715	0.0127680375717586	0.0272389860807327	0.000528819981736484	1.02298297355681	0.0142853057131013	0.000677296981812987	0.000393288846243613	0.000393288846243613	0.000196644423121807	0.000196644423121807	0.000338648490906494	0.00024991210130551
"Lygistorrhina_sp1_M_PL_107"	0.0472626983805484	0.0079136492517232	0.0150698995135216	0.00808203563510387	0.00829399786877515	0.00154587587000598	0.011688801420132	0.545817160275014	0.00679657486048829	0.0133386165914442	0.00085735699990963	0.039438421995843	0.139305379524631	0.000917944282681498	0.055894643510298	0.0021868989145683	0.00151515570348112	0.00196927909918952	0.0197035006505316	0.000368630542249686	0.0190470742841351	1.05117035877578	0.000602795980540863	0.000239807553082521	0.000239807553082521	0.000119903776541261	0.000119903776541261	0.000301397990270432	0.000192429419883426
"Hemipyrellia_sp1_M_PL_107"	0.0445380328588115	0.0225435082717876	0.538114946017382	0.0148860119669085	0.00727594519072392	0.0043303265816382	0.0104220910671486	0.00964473568865381	0.00741578724961943	0.00434612183649828	0.00314915993749472	0.144861357124757	0.0846638749752751	0.00258843396481424	0.0240741966696044	0.00192340879926001	0.0333996121196823	0.00185575136911715	0.00197317775333169	0.00104399716276644	0.00135459396362597	0.000904193970811295	1.0215245978407	0.000683136614296595	0.000683136614296595	0.000341568307148297	0.000341568307148297	0.0107622989203476	0.000354428856354965
