"Roscheria_melanochaetes"	"Mimusops_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Soulamea_terminaloides"	"Aphloia_theiformis"	"Syzygium_wrightii"	"Craterispermum_microdon"	"Glionnetia_sericea"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_101"	"Unidentified_sp3_M_PL_101"	"Ornidia_obesa"	"Unidentified_sp2_M_PL_101"	"Unidentified_sp6_M_PL_101"	"Neavella_albipectus"	"Dichaetomyia_fasciculifera"	"Parasarcophaga_hirticeps"	"Scaptodrosophila_sp1_M_PL_101"	"Unidentified_sp4_M_PL_101"	"Unidentified_sp8_M_PL_101"	"Eristalinus_vicarians"	"Perissoma_aenescens"	"Phelsuma_sp1_M_PL_101"	"Unidentified_sp5_M_PL_101"	"Unidentified_sp7_M_PL_101"
"Roscheria_melanochaetes"	1.25679589743141	0.00107334321732718	0.0166440664029127	0.00462667890232222	0.0128350031863598	0.00945924752390135	0.0263275382466727	0.00178841689333727	0.00355037343944419	0.000223897484542581	8.87060510187751e-06	0.0964116102946521	0.0052242746393269	0.0638579382746577	0.24589484949745	0.00250546783565447	0.191251549609128	0.000146364984180979	5.32236306112651e-05	0.000859931593081941	0.00167141425627805	0.00167141425627805	0.00025548812761961	0.0546432998883222	0.00131637691233364	0.000396287295307445	0.000355037343944419	0.000127744063809805	2.43941640301632e-05
"Mimusops_sechellarum"	0.0011221315453875	1.18602283595755	0.0162544005944829	0.0618824150655956	0.0140709112025201	0.0138036822742651	6.41343123083352e-05	0.0130134598062303	0.00066449930988314	0.0166330216456268	0.00980184161948388	0.0226649488013105	0.388103838397959	7.12353373682436e-05	0.000219547476271468	0.00325159007108544	0.000170759148211142	0.161730386721484	0.0588110497169033	0.00125488020675138	6.96566466037307e-05	6.96566466037308e-05	0.00185906568660433	4.87883280603263e-05	3.20671561541676e-06	0.000387009537963879	6.6449930988314e-05	0.000929532843302164	0.0269550644535807
"Dillenia_ferruginea"	0.0182292155841425	0.0170284196704107	1.14488003973585	0.0275584082626224	0.0508148947277239	0.0380085052451332	0.0010418726843702	0.0212842456591931	0.0107949029907991	0.00355209803201113	0.000140730741077774	0.368195903235179	0.0828822874135931	0.00115723003014446	0.003566585657767	0.165074594652207	0.00277401106715211	0.00232205722778328	0.000844384446466646	0.00345531865864847	0.00113158393329842	0.00113158393329842	0.00304060652274187	0.000792574590614889	5.20936342185101e-05	0.0272590485651393	0.00107949029907991	0.00152030326137093	0.00038700953796388
"Paragenipa_wrightii"	0.00760097248238651	0.0972437951030788	0.0413376123939336	1.08043811439631	0.033723960618025	0.0289810703231081	0.000434426021651584	0.0179837186325039	0.00450111307337177	0.0202848825608377	0.000803667728124618	0.153525362388746	0.473313926419547	0.000482526172029642	0.00148714679003214	0.00718992453002651	0.00115666972558056	0.0132605175140562	0.00482200636874771	0.0026346427566462	0.000471832608419757	0.000471832608419757	0.00256910266178627	0.000330477064451587	2.17213010825792e-05	0.00098422886652223	0.000450111307337178	0.00128455133089313	0.0022100862523427
"Memecylon_eleagni"	0.0246004227738563	0.0257966705379536	0.0889260657735169	0.0393446207210292	1.06896667865492	0.0517030412061176	0.00140601269394912	0.0124277071544266	0.0145677786381238	0.00538113955515957	0.000213195624280608	0.496882317364583	0.125559922953723	0.00156168804174551	0.00481312619488493	0.0135914170501043	0.00374354259602161	0.00351772780063003	0.00127917374568365	0.00470027647328342	0.00152707849850984	0.00152707849850984	0.00177538673634666	0.00106958359886332	7.03006346974562e-05	0.00211728728032183	0.00145677786381238	0.00088769336817333	0.000586287966771672
"Erythroxylum_sechellarum"	0.0197784266408846	0.0276073645485303	0.072561691831618	0.0368849985930467	0.056403317679401	1.09018809616736	0.0011304163013401	0.0110797059163936	0.0117123085145098	0.00575884710266147	0.000228160037591159	0.399487055709963	0.134373099062101	0.00125557729855097	0.00386969216886873	0.0111573635414021	0.00300976057578679	0.00376464062025413	0.00136896022554696	0.0991080087424869	0.00122775166651799	0.00122775166651799	0.00158281513091337	0.000859931593081941	5.65208150670049e-05	0.00172765932932424	0.00117123085145098	0.000791407565456685	0.000627440103375688
"Soulamea_terminaloides"	0.0605533379673473	0.000141095487078337	0.00218793263717742	0.000608196430312218	0.00168721523273895	0.00124345793147411	1.23205215695842	0.000235094933839444	0.0345942474090908	2.94322674491923e-05	1.16607840560609e-06	0.0126737122804068	0.00068675290714782	0.433851008760114	0.0118473922110027	0.000329354300585306	0.00921463838633545	1.92402936925005e-05	6.99647043363656e-06	0.00011304163013401	0.0650620325888301	0.0650620325888301	3.3584990548492e-05	0.00263275382466727	0.061602607847921	5.20936342185101e-05	0.00345942474090908	1.6792495274246e-05	3.20671561541676e-06
"Aphloia_theiformis"	0.00587622693525103	0.0408994451052952	0.0638527369775792	0.0359674372650077	0.0213046408361599	0.0174109664400471	0.00033584990548492	1.13533670623241	0.00347976024668534	0.00853155144639224	0.000338011943018969	0.118688743026428	0.199069533749152	0.000373035594539332	0.00114969657428824	0.0902172985848265	0.000894208446668635	0.00557719705981298	0.00202807165811381	0.00158281513091337	0.00036476851994278	0.00036476851994278	0.162190958033202	0.00025548812761961	1.6792495274246e-05	0.00152030326137093	0.000347976024668534	0.0810954790166008	0.000929532843302164
"Syzygium_wrightii"	0.0163317178214433	0.00292379696348582	0.0453385925613564	0.012603116605441	0.0349626687314972	0.0257670787319216	0.0691884948181816	0.00487166434535948	1.12071214030127	0.000609898842113022	2.41636112684778e-05	0.262626128226006	0.0142309729826372	0.0249260478742524	0.00319533609549977	0.00682491781914802	0.00248526140761093	0.000398699585929884	0.000144981667610867	0.00234246170290197	0.115530638771036	0.115530638771036	0.000695952049337068	0.000710074687888837	0.00345942474090908	0.00107949029907991	0.112071214030127	0.000347976024668534	6.6449930988314e-05
"Craterispermum_microdon"	0.00171654738149312	0.12197549206793	0.0248646862240779	0.0946627852839094	0.0215245582206383	0.0211157727097587	9.81075581639743e-05	0.0199069533749152	0.00101649807018837	1.02544387052434	0.00100806191791678	0.0346710318201865	0.59369031223464	0.000108970140204918	0.000335846226813872	0.00497402327307651	0.000261213731966345	0.0166330216456268	0.00604837150750065	0.00191961570088716	0.000106555184927036	0.000106555184927036	0.00284385048213075	7.46324948475271e-05	4.90537790819871e-06	0.000592016338668522	0.000101649807018837	0.00142192524106537	0.00277217027427113
"Glionnetia_sericea"	0.000204023917343183	0.215640515628645	0.00295534556263326	0.0112513481937447	0.00255834749136729	0.00250976041350275	1.16607840560609e-05	0.00236608360113278	0.000120818056342389	0.00302418575375033	1.09269124393082	0.00412089978205645	0.0705643342541743	1.29518795214988e-05	3.99177229584488e-05	0.000591198194742807	3.10471178565713e-05	0.0294055248584516	0.556147463584891	0.000228160037591159	1.2664844837042e-05	1.2664844837042e-05	0.000338011943018968	8.8706051018775e-06	5.83039202803047e-07	7.03653705388872e-05	1.20818056342389e-05	0.000169005971509484	0.00490092080974194
"Apis_mellifera"	0.0583543957046578	0.0131218124639166	0.203476683366809	0.0565619756169063	0.156910205483553	0.115640989810779	0.00333518744221231	0.0218637158206578	0.0345560695034219	0.0027371867226463	0.000108444731106749	1.17864914894693	0.0638676901950803	0.00370446324410726	0.0114171643769983	0.0306297916110198	0.00888001673766532	0.00178933806326135	0.000650668386640492	0.0105128172555253	0.0036223663224528	0.0036223663224528	0.00312338797437968	0.00253714763933295	0.000166759372110615	0.00484468293730499	0.00345560695034219	0.00156169398718984	0.000298223010543559
