"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Microtus_arvalis"	"Apodemus_uralensis"	"Spermophilus_pygmaeus"	"Talpa_europaea"	"Spermophilus_major"	"Sorex_minutus"	"Arvicola_terrestris"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_rutilus"	"Sciurus_vulgaris"	"Microtus_agrestis"	"Neomys_fodiens"	"Microtus_oeconomus"	"Allactaga_major"	"Tamias_sibiricus"	"Marmota_bobak"	"Dryomys_nitedula"	"Allocricetulus_eversmanni"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Sicista_subtilis"	"Spermophilus_suslicus"	"Myoxus_glis"	"Stenoponia_suknevi"	"Rostropsylla_daca"	"Rhadinopsylla_li"	"Xenopsylla_nubica"	"Wagnerina_tuvensis"	"Stenoponia_vlasovi"	"Tarsopsylla_octodecimdentata"	"Wagnerina_schelkovnikovi"	"Stenoponia_tripectinata"	"Xenopsylla_hirtipes"	"Rhadinopsylla_socia"	"Xenopsylla_skrjabini"	"Xenopsylla_cheopis"	"Rhadinopsylla_pentacantha"	"Xenopsylla_nuttalli"	"Xenopsylla_persica"	"Xenopsylla_conformis"	"Xenopsylla_magdalinae"	"Wagnerina_longicauda"	"Peromyscopsylla_tikhomirovae"	"Stenoponia_montana"	"Rhadinopsylla_rothschildi"	"Stenoponia_conspecta"	"Frontopsylla_semura"	"Stenoponia_ivanovi"	"Stenoponia_sidimi"	"Echidnophaga_oschanini"	"Rhadinopsylla_pseudodahurica"	"Xenopsylla_gerbilli"	"Rhadinopsylla_ucrainica"	"Megabothris_asio"	"Megabothris_calcarifer"	"Synosternus_longispinus"	"Amphipsylla_georgica"	"Neopsylla_mana"
"Sicista_betulina"	0.174833872335245	0.0515032168225031	0.0341849357708924	0.0254237678964077	0.0180406447473766	7.45100315778518e-06	0.00749363544430296	6.3260406634539e-06	0.00582710645097025	0.00276717464101441	1.00414942405808	0.00203170425163095	0.00253963716491272	3.11857170919972e-05	0.00193337837405466	0.00124184691596301	0.000932128506615688	0	5.94991648386429e-05	6.25967150056037e-08	4.42433731121604e-05	7.0396421214032e-05	0.000109408970021326	1.43454799116037e-05	7.54459255720559e-05	8.80831330855168e-06	3.6869477593467e-06	0.214625134929555	0.124200665586464	0.035373084849977	0.058111341912886	0.0919376639207368	0.0385731715644869	0.0348578839542529	0.0325540423644245	0.0147791801683704	2.97001851228151e-06	2.27029122819901e-06	0.00246961644479994	0.00103765748796345	0.00221969149027388	0.00203726086638633	0.00673723118432751	1.09020879488393e-06	0.00121503881530574	0.00124097205292349	1.44411133124873e-05	4.8241445651631e-07	0.000383442566972056	0.00367018033044908	0	0.000185133591392977	1.63413866740686e-05	0.000133894216399236	2.16360599413247e-05	8.45443972217547e-05	5.49694461968367e-05	5.70715511446152e-05	4.36975436978869e-05	1.49157109891369e-05	9.94627000193876e-06	1.95614734392512e-09
"Apodemus_agrarius"	0.153684499672246	0.016690296536652	0.0435074389033425	0.029727340461184	0.0291479224873317	1.66940005332482e-05	0.00655964111366574	1.03610867880395e-05	0.00133963417406134	0.00817647423289155	0.00268083797518108	1.03587431122702	0.00187936918927954	4.10040624364299e-05	0.0012051056372613	0.000425499258635882	0.00135259656022108	0	0.000218020865285054	1.11565653180148e-07	5.8172721446089e-05	0.000162785653614575	0.000335381975434563	2.50795123888404e-05	0.000171828529866482	3.80782041288943e-05	4.84772678717408e-06	0.120415752770343	0.0958190563245418	0.0322234459981167	0.0072180315243302	0.0758385755654834	0.003902826289258	0.024059848992653	0.00394740874872223	0.0622648909267149	5.29344160073184e-06	4.72299810281689e-06	0.00226818954287765	0.00261557447485518	0.0133560412577625	0.0321409980863447	0.0018366461047972	2.32498227688031e-06	0.00105874952646109	0.181589763038693	1.89876766395968e-05	1.01936057650202e-06	0.000504163585866104	0.000567848165139675	0	0.000152300988639016	3.77704458900183e-05	0.00442932402583775	7.92803146491104e-05	0.000115598999529898	2.43634966727953e-05	6.89040117093988e-05	3.8411522037552e-05	3.00607226230141e-05	3.04892704940511e-05	3.48642666187963e-09
"Clethrionomys_rutilus"	0.214914281097791	0.0273573942492621	0.0272545788653825	0.0248871769601707	0.0146227286061715	4.6762923885996e-06	0.00525313627052661	4.78804997711859e-06	0.00253656191076556	0.0036412016753722	0.00339329671614388	0.0019030587168755	1.00357193915971	2.85940300011041e-05	0.00229377341678655	0.000490455473570302	0.000941615455925094	0	3.64699117733105e-05	4.54386398104534e-08	4.0566530324993e-05	4.30953228927455e-05	6.3258233641505e-05	1.37914517614383e-05	2.5232807617372e-05	8.23614566409924e-06	3.38054419374941e-06	0.226637868467229	0.0809433905695394	0.128227515895004	0.0146464004468586	0.0596586349551626	0.0165004826334247	0.0370470904348444	0.0196008624087284	0.00800967801059693	2.15592146325661e-06	1.50284186399177e-06	0.0239038078098716	0.00130575560432999	0.0022484297884772	0.0149623396988836	0.0296342570979132	7.09454670892061e-07	0.000858901762377388	0.00118762909688501	1.32409854834658e-05	3.1595625399421e-07	0.000351576596149939	0.000392205236569047	0	0.000135412474774359	1.00076554492344e-05	0.000141129098647115	1.32617860993856e-05	6.88960571531506e-05	3.32502006219405e-05	5.81264217553043e-05	5.37151414890756e-05	1.23639896268574e-05	5.75074851286409e-06	1.41995749407667e-09
"Sciurus_vulgaris"	0.00467427598649985	0.000351030043885367	0.0035632867024266	0.00651986630279423	0.00427504313987924	2.98256038109985e-07	0.000127759345576497	7.54319178810039e-07	3.47783631184833e-05	0.000100032440557111	5.63469206548586e-05	5.61476082226114e-05	3.86669269333112e-05	1.30549238587725	2.93121683845374e-05	9.63515206801084e-06	2.18260815517573e-05	0	0.00151835500088607	6.2756251328009e-09	0.00595641807586037	2.15253571303575e-06	3.01620168351142e-06	1.75210704301999e-06	1.92524322656853e-06	1.89408528325075e-06	0.000496368172988364	0.0026935436442557	0.0025043035366598	0.000908162588564486	0.000296916932063007	0.00125157887867698	0.000113211695269812	0.000361859604280313	0.000254354100743409	0.000513073538417642	2.97758801222863e-07	1.38667630514047e-07	0.000108346441433818	5.80161460394639e-05	0.000446843908011172	9.57730476985174e-05	0.00012329212326721	5.91014766977038e-08	2.07828604041366e-05	0.000109205575175365	0.604531985505661	2.73927225957409e-08	0.0516222899907899	5.66324835596572e-05	0	3.13283527839085e-06	5.0198973624879e-07	1.23285716781691e-05	0.0005521290912313	1.30872995806431e-05	6.17008465805441e-07	9.24543918861957e-06	1.16827692739311e-06	3.48623671184809e-06	2.74200153046493e-07	1.96113285400028e-10
"Microtus_agrestis"	0.191849405698439	0.0323644561474913	0.0312335628107636	0.033448475607079	0.015995551034865	4.4850453277089e-06	0.00575617574070481	4.93589389879847e-06	0.00332130956400382	0.00400530005066202	0.00396654401902827	0.00187374489406434	0.00352205208513032	3.32834944237327e-05	1.00353473767008	0.000631365065829357	0.0015405081085183	0	2.55933296308321e-05	4.6165838979882e-08	4.7219503015488e-05	4.08765273595725e-05	5.00283204104475e-05	1.48003575451202e-05	1.55657504005203e-05	4.93754902400054e-05	3.934958584624e-06	0.184006779825513	0.117532005704368	0.0555718542750061	0.0280339253542976	0.0736160381290193	0.0165559585981801	0.0350061875824679	0.0531535719138268	0.00415792389066575	2.19042479134859e-06	1.47415548094082e-06	0.00267613909251304	0.00143121872236888	0.018997010269359	0.00870332528428256	0.0636507951072354	6.91043855000254e-07	0.000937472101524381	0.00119522487522174	1.54125272473535e-05	3.08577469907249e-07	0.000409235692800896	0.00045524128892275	0	0.000145114343960781	9.49403031602403e-06	0.00014526634719191	9.30666532030259e-06	7.27329876899974e-05	3.65173186289154e-05	6.21344180593573e-05	4.79503638336513e-05	2.36162834372846e-05	4.5480291282225e-06	1.44268246812131e-09
"Neomys_fodiens"	0.0472870063081961	0.203013757120238	0.00742475152076793	0.0127199988019735	0.00694396515120643	4.4340726811722e-06	0.0112959493326611	5.3777583784779e-06	0.0256947887515335	0.00157293994850459	0.0027810374596918	0.000722150150220053	0.000822031004998111	1.19421603096472e-05	0.000689166092982749	1.01129954046971	0.00053555662748236	0	5.80541483375894e-05	4.9387533315474e-08	1.6942417991746e-05	3.9750763929982e-05	8.28870694463998e-05	1.1900664278171e-05	0.000293763235651279	4.18104645862847e-06	1.41186816597884e-06	0.01869280523005	0.0186843404958934	0.00689635052732782	0.3567757673427	0.00564870165292471	0.132647109241629	0.0548877988721152	0.00159690183721303	0.0164664572452246	2.34328411977763e-06	1.50489304355028e-06	0.00087539289147514	0.000576792917639158	0.00117830077068862	0.000952472957517075	0.000946264794284342	6.9855498169036e-07	0.00183296396007161	0.000431356060869279	5.53003446156961e-06	3.1310210917314e-07	0.000146834289261799	0.0254789938574907	0	0.000302155489207461	9.23494245836803e-06	4.13602853959741e-05	2.11105993954871e-05	8.15487786377469e-05	0.0214386363431578	2.13310628633662e-05	1.18187968778296e-05	5.93882408908025e-06	7.53518813149089e-06	1.54336041610856e-09
"Microtus_oeconomus"	0.154494995632564	0.0299502942520248	0.0249312562147747	0.0609539013311209	0.01491679294543	2.67293620684969e-05	0.00835728397195972	1.24608580122337e-05	0.00305208324561889	0.0176848089652598	0.00348725723651516	0.00383500907074447	0.00263652327659026	4.51928276836387e-05	0.00280916184494513	0.000894694601205825	1.0033601995937	0	0.000382759662914804	1.47570199704063e-07	6.41153490651623e-05	0.000266124026531452	0.000581617795562576	9.06676780271374e-05	0.000306195707783553	0.000187717367276486	5.34294575543019e-06	0.146833818088785	0.0560700002465953	0.0203318757365898	0.0289261940141712	0.0793052780653014	0.0063788417413914	0.0418470169259719	0.0281416127452711	0.112278707386874	7.00174481908372e-06	7.16840524057497e-06	0.00227811685741544	0.0172395824879374	0.0757570025077144	0.0027476337813054	0.0435978683940749	3.5952206848833e-06	0.00134652577457462	0.00141597060701912	2.0927360546685e-05	1.56554360836334e-06	0.00055566635856474	0.000651379674667042	0	0.000193170461292591	6.17291294512412e-05	0.00016244142514233	0.00013918533196902	0.000105143484931736	3.89117791200915e-05	7.38008051000168e-05	3.86140953842949e-05	5.74415285318981e-05	5.28743450511433e-05	4.61156874075197e-09
"Allactaga_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0
"Tamias_sibiricus"	0.0269534418848092	0.00290100977401345	0.00989577027713789	0.0237279487036942	0.0109752598364124	1.60491221269403e-05	0.00345228030572826	6.75776079871691e-06	0.000384274099029944	0.00453225687047497	0.000573355588445105	0.00159221298586963	0.000263025424304482	0.00809789333805906	0.000120211093720575	0.000249808759513264	0.000985896101447224	0	1.22539715511344	8.31577973352174e-08	0.0114885322444667	0.000160750456213178	0.000376240045878211	1.20970362607666e-05	0.000207105009623626	6.54065703289653e-06	0.000957377687038888	0.0114572050121023	0.00892349904480168	0.00431663290529553	0.00171309276183004	0.00451957448709834	0.000811402489310039	0.00168762685521126	0.00112035832619766	0.0764834414041754	3.94557761543939e-06	4.23506829084072e-06	0.000492554679671989	0.00142708900563159	0.00183463096930077	0.000660263282940873	0.000575470271099119	2.13633683615622e-06	0.00055113866554673	0.00057270914810039	0.00374987674461258	9.28320694941769e-07	0.0995672794520443	0.000293439891554089	0	7.30658206818292e-05	3.72838994436854e-05	5.13885018925657e-05	0.445598965495795	4.91097033433398e-05	7.96493433727118e-06	3.00450283790331e-05	6.73667630212676e-06	9.36966731418775e-06	3.42036405343828e-05	2.59868116672554e-09
"Marmota_bobak"	3.88728267271609e-05	2.80298021131623e-05	5.56481598020759e-06	6.1816391531276e-06	5.96099541338837e-05	0.101628561783999	1.66506631887756e-06	0.203597704847768	8.36428540839634e-07	5.61122659350103e-06	6.22054855368188e-07	8.40228825512991e-07	3.37949883590247e-07	3.45159382304049e-08	2.23615782558803e-07	2.19157179087416e-07	3.91983342963918e-07	0	8.57564785019429e-08	1.02774583508185	4.89679788006532e-08	0.000176687960920558	1.18967838538651e-07	3.51674174595768e-05	6.43028995257516e-08	1.29001093169188e-08	4.08066490005443e-09	1.73615437974279e-05	1.5516823201795e-05	6.1688871414298e-06	8.42915009575417e-06	2.24175012093968e-05	5.0406097205985e-06	2.74727254953399e-06	1.27567298681272e-06	2.24560421046694e-05	0.563328168899084	0.0421541731957605	7.67589523193191e-07	9.57266405401713e-06	6.95593176982493e-07	8.23589795991167e-07	5.36414686556681e-07	0.0184897521692565	2.7284838021898e-07	1.07620387259117e-06	1.59832327601023e-08	0.00847207884503739	4.24389149605661e-07	4.42697367978397e-07	0	4.6873668385662e-08	0.00168004376800184	2.99771102768826e-08	3.11841740007065e-08	0.000309088618650324	1.67512117522229e-08	7.17978691814182e-08	9.71577773735588e-09	4.52334516660046e-08	1.08152580489683e-08	0.0321170573463078
"Dryomys_nitedula"	0.0486304482441619	0.00365206257196122	0.0370718866540921	0.0678316859579169	0.044476891128359	3.10300993495196e-06	0.00132918857609394	7.84782068723521e-06	0.000361828739367298	0.00104072212194994	0.000586224693736125	0.000584151077854476	0.00040228475905618	0.0436803992229761	0.00030495929030836	0.000100242639784497	0.000227075194605783	0	0.0157967318361416	6.52906384008709e-08	1.06196965728924	2.23946503990835e-05	3.13800982842246e-05	1.82286521206503e-05	2.00299343379533e-05	1.97057718892049e-05	0.00516413810743664	0.0280232136835064	0.0260543887179414	0.00944838385410359	0.00308907808165551	0.0130212341031586	0.00117783706040324	0.00376473165222403	0.00264626093273432	0.00533793815930663	3.09783675887632e-06	1.44267669438653e-06	0.00112721970799414	0.000603591057833653	0.00464889527373162	0.000996408053940344	0.00128271228245308	6.14882671028034e-07	0.000216221682281498	0.00113615800326677	0.0202270030492758	2.84989671621074e-07	0.53707036317341	0.000589195646264895	0	3.25935362617202e-05	5.22262398674222e-06	0.000128264563036336	0.00574426612223333	0.000136158251406306	6.41926115386045e-06	9.61881269431382e-05	1.21545734176861e-05	3.6270270405958e-05	2.85273620765678e-06	2.04033245002722e-09
