"Dipterocarpus_pachyphyllus"	"Dipterocarpus_geniculatus"	"Dipterocarpus_crinitus"	"Dipterocarpus_globosus"	"Dipterocarpus_palembanicus"	"Dipterocarpus_tempehes"	"Dryobalanops_aromatica"	"Dryobalanops_lanceolata"	"Shorea_smithiana"	"Shorea_macrophylla"	"Shorea_xantophylla"	"Shorea_laxa"	"Shorea_argentifolia"	"Sternuchopsis_hoplomachus"	"Araecerus_corporaali"	"Phloebius_sp._1"	"Ctenomerus_sp._2"	"Manoja_sp._1"	"Meregallia_dipterocarpi"	"Meregallia_sp._1"	"Nanophyes_shoreae"	"Nanophyes_sp._2"	"Apionidae_Gn._sp._1"	"Involvulus_sp._3"	"Imathia_sp._1"	"Ochyromera_sp._2"	"Idotasia_sp._1"	"Sternuchopsis_curranae"	"Sternuchopsis_dipterocarpi"	"Sternuchopsis_shoreaphilus"	"Niphades_sp._1"	"Orchestes_sp._1"	"Orchestes_sp._2"	"Orchestes_sp._4"	"Coccotrypes_advena"	"Coccotrypes_cardamoni"	"Coccotrypes_gedeanus"	"Coccotrypes_papuanus"	"Dryocoetiops_malaccensis"	"Xyleborinus_exiguus"	"Xyleborinus_similis"	"Andrioplecta_shoreae"	"Andrioplecta_subpulverula"	"Andrioplecta_sp._A"	"Andrioplecta_sp._B"	"Lamoria_adaptella"	"Cosmopterigidae_sp._A"	"Assara_albicostalis"	"Sesiidae_Gn._Sp._A"	"Imma_homocrossa"
"Dipterocarpus_pachyphyllus"	1.17321475054687	0.0155447665884974	8.15089569667972e-05	0.00797757765013078	0.0416148715899385	0.0332456198920779	0.00356858288626812	0.0099401702363195	0.0214899000777276	0.0207904769388347	0.000136680000330068	0.000192429545102625	0.00553599842426559	0.000383758248674416	0.0343862162226711	7.04356353645718e-05	0.0135063658267494	0.00018237260472662	0.0017002088456169	0.000667641797184061	0.00263911053586129	0.00036474520945324	0.000263385263227459	0.229542016411345	0.0174342819015648	0.000242886977945272	0.0259186623933211	0.0206380687122565	0.00346679278969109	7.21610794134843e-05	0.0394384119123511	0.000188507895418663	0.00022267789550118	0.000486063158728639	0.0279709410243899	0.00192120316219436	0.0834500044006113	0.000733195121211464	0.0127523342450747	7.04356353645718e-05	0.0129408421404934	0.014886449059824	0.000281742541458287	0.0137071510995148	0.000242886977945272	0.0127523342450747	0.0777899352160212	0.00114112539753516	0.00145898083781296	0.0127523342450747
"Dipterocarpus_geniculatus"	0.022345601970965	1.09943932554483	0.000116937259459418	0.0185486095045452	0.0439340271616813	0.0770644864391894	0.00715263956530241	0.0151840574792064	0.0113959655371056	0.0337140953541878	9.82279047414219e-05	0.000440631942638452	0.00389872766948127	0.0175052838957023	0.0277916930854956	0.000163272217032181	0.000642745417843715	0.000295737678545507	0.120251176231466	0.000882671360161594	0.00139950453964455	0.000591475357091013	0.000278063463048616	0.0043719656030149	0.00619161472597048	0.017178739461638	0.000993898895896833	0.047257775847974	0.00211356829102647	0.000165236978489419	0.09823653583003	9.99646099746106e-05	0.000124521586159966	0.000402585049208582	0.0375536081853607	0.00143397804899351	0.182129893751096	0.0183182542841725	0.000242886977945272	0.000163272217032181	0.000342851587919883	0.0195572405379256	0.000653088868128723	0.00101703442426009	0.017178739461638	0.000242886977945272	0.0366489911800934	0.00163712163243185	0.00236590142836405	0.000242886977945272
"Dipterocarpus_crinitus"	0.00374941202047267	0.00374199230270138	1.0377489888309	0.00413600351472768	0.0145820029492083	0.00529612639419354	0.00177006340202137	0.00201075204713958	0.0470234723277942	0.209734067686111	0.000209024680246125	1.6592192156783e-05	0.00331483498565846	8.09098432644275e-05	0.017875041279768	1.12206067673592e-05	0.00169070087594986	0.00183977252356238	0.000409280408107963	0.000207023529347482	0.00577481239113262	0.00367954504712475	9.22911579063817e-05	0.000733580612701176	0.00533890232956547	5.8468629729709e-05	0.000204266054981354	0.00177951260881497	0.00507196170385429	6.22207205879362e-06	0.0035276700650407	0.000412486599366616	0.000464742769428147	0.000557033927334529	0.00438744653780816	0.00275179306991884	0.0517657764802376	0.000287373632009051	4.07544784833987e-05	1.12206067673592e-05	0.000453241077850015	0.0101841201804857	4.48824270694368e-05	0.00294227412832604	5.8468629729709e-05	4.07544784833987e-05	0.000638337604078955	0.52848584363263	0.014718180188499	4.07544784833987e-05
"Dipterocarpus_globosus"	0.0193141353634745	0.0312397633760762	0.000217684395511983	1.04951793982872	0.102895395455985	0.0259556362308336	0.0137476144625592	0.0154008961707723	0.00842754851139062	0.0653177472363102	0.000155544435430453	0.000115958782580369	0.00102746908369154	0.000598102812203875	0.0190658456289985	5.49907547263424e-05	0.000505639710490831	0.000572962695055353	0.00341684911925833	0.00141245486965502	0.00103496209789007	0.00114592539011071	0.00065123668010117	0.00377885257111458	0.0933298546256397	0.00048812130275119	0.00130445609968116	0.0124365794317445	0.00103282123669049	4.34845434676383e-05	0.0122725081431477	7.39258641350054e-05	0.000112811972992619	0.000764048653093788	0.0311467707147897	0.00239726522511354	0.404959979416225	0.0557808983642521	0.00020993625395081	5.49907547263424e-05	0.000283862118085815	0.00378357819378399	0.00021996301890537	0.00100414132611128	0.000488121302751191	0.00020993625395081	0.00418957016951075	0.00304758153716776	0.00458370156044282	0.00020993625395081
"Dipterocarpus_palembanicus"	0.0242314442169262	0.0177960616351114	0.000184582315812763	0.0247469938438445	1.12250980318593	0.040615055831585	0.00803611438177677	0.0162622774310619	0.0238345641012483	0.0520475239869189	0.00141901027617959	0.000362320700251924	0.00128758142669073	0.000450161157250248	0.148500646273714	8.60488471008157e-05	0.0010996857580081	0.000456557227955429	0.00194644424134031	0.0143810825446564	0.00292705173173224	0.000913114455910859	0.00710449242522738	0.00474093473809426	0.102593103712625	0.000278063463048616	0.00787766109457717	0.0388588951020188	0.00245863164457753	0.000135870262594471	0.0174108468394784	0.00020907512369516	0.000563827692740057	0.00766832011796744	0.00425461721055049	0.0225679280178531	0.241412258378233	0.00166658567035177	0.000263385263227459	8.60488471008157e-05	0.000472460386922619	0.00321725019356134	0.000344195388403263	0.00123006284047969	0.000278063463048616	0.000263385263227459	0.0234499157811441	0.00258415242137869	0.00365245782364343	0.000263385263227459
"Dipterocarpus_tempehes"	0.0064800784535406	0.0104494218900596	2.24412135347184e-05	0.00208964867960101	0.0135957178419289	1.26447680142191	0.00151911887058346	0.0183840542770713	0.0101593309240047	0.00487553934118538	5.74588264047406e-05	0.000850656598249429	0.00037306499525648	0.00552122476543012	0.0324170532341797	0.00267897627419897	0.000426903387084036	4.27678889577665e-05	0.00114290551922527	0.00553005024259957	0.00124763713101812	8.5535777915533e-05	8.60488471008157e-05	0.00126784143656229	0.00152562753687055	0.000163272217032181	0.000505466394755282	0.0912329201622512	0.000997759377943369	0.000318996224343536	0.472561135211666	8.91169379298661e-05	0.000103481644531051	0.000189530491631867	0.0171795616127322	0.000792848168881643	0.0111070940907433	0.00295223000068383	7.04356353645718e-05	0.00267897627419897	0.000159552573294438	0.000589959234437805	0.0107159050967959	0.000318084899843247	0.000163272217032181	7.04356353645718e-05	0.00100730478755424	0.000314176989486058	0.000342143111662132	7.04356353645718e-05
"Dryobalanops_aromatica"	0.0205193515960417	0.0286105582612097	0.000221257925252672	0.0326505843485781	0.0793566295200455	0.0448140066822121	1.01605427015851	0.0297712620372903	0.0139401811378547	0.0653151531652014	0.000150318674524351	0.000758934913343684	0.00117082491326792	0.000636929831654333	0.0168492056494619	9.49449294114663e-05	0.000712165593123502	0.000572939940045626	0.00312927980981981	0.00119440415654503	0.00171195206956111	0.00114587988009125	0.000502257148861048	0.00401465574705164	0.0109781941062675	0.000447039972831401	0.00139940973748229	0.0813957694561101	0.0015573443106202	0.000284600592503882	0.019311387200576	0.000122282290682936	0.000159861959314024	0.000662119108175072	0.0674567915651923	0.00224046519068076	0.429521466231122	0.00226043671006277	0.000223036430391758	9.49449294114663e-05	0.000345318721074694	0.00382431909602964	0.000379779717645865	0.00112417130275096	0.000447039972831401	0.000223036430391758	0.00373906997459649	0.0030976109535374	0.00458351952036501	0.000223036430391758
"Dryobalanops_lanceolata"	0.0138559948748696	0.014723934525291	6.09318802163509e-05	0.00886718264377797	0.0389309065773907	0.131473842708752	0.0072172756454037	1.09292510558959	0.00250739567075531	0.0182533535964418	5.60716074531282e-05	0.00411881999715354	0.000342518016238534	0.000787154030808317	0.00979803351066241	0.000278546276925322	0.000238587435409333	0.000160117136810893	0.00161043033870371	0.0010498888396404	0.000307925784127845	0.000320234273621785	0.000246398142894878	0.00271095551899623	0.00462045764912941	0.000230061476957672	0.0171070867195953	0.441743444694717	0.000317809279016613	0.00154455749893258	0.0503115920231747	2.19946988662746e-05	3.60126007295567e-05	0.000282410743624435	0.00338713516601411	0.000871162621882281	0.119593831476101	0.00097530157723973	0.000150608639944235	0.000278546276925322	0.000172603338810509	0.00125218164499958	0.00111418510770129	0.000379180747076143	0.000230061476957673	0.000150608639944235	0.00210296922226539	0.000853046323028913	0.00128093709448714	0.000150608639944235
"Shorea_smithiana"	0.017342726378517	0.00639773503837508	0.000824973198733232	0.0028091828371302	0.0330338695438353	0.0420631947028968	0.00195651665092698	0.00145165012517412	1.17165661580609	0.0195954274088703	0.00481921844735452	4.37013502653951e-05	0.031338521845162	0.000278198485834343	0.078785824477073	8.9116937929866e-05	0.0412992663447552	0.000171889714112897	0.000699752269822274	0.000596384123250052	0.143887654572678	0.000343779428225794	0.00020907512369516	0.00339314211753594	0.00368111664778172	9.99646099746106e-05	0.000608085613398762	0.00468696981596362	0.111730759507673	1.63880063495232e-05	0.0472945241433946	0.0102776896123341	0.0114824942241728	0.0116915693478679	0.0528681925689673	0.0622933630450903	0.0143275326395223	0.000336933276174487	0.000188507895418663	8.9116937929866e-05	0.0104661975077528	0.0159025423804579	0.000356467751719464	0.0231542426802828	9.99646099746106e-05	0.000188507895418664	0.00195820196354668	0.0115496247822652	0.00137511771290318	0.000188507895418663
"Shorea_macrophylla"	0.016778279634849	0.0189272114269124	0.00367954504712476	0.0217725824121034	0.0721360420169578	0.0201864435880658	0.00916703904073001	0.0105677310295189	0.0195954274088703	1.12864488002323	0.000164889583858172	8.08575675935491e-05	0.0116324045535233	0.000381273456461039	0.0807680580153329	4.27678889577665e-05	0.000869931461178209	0.00990039368441426	0.00207016374981855	0.000998650233826391	0.00240645599758056	0.0198007873688285	0.000456557227955429	0.00328270688507916	0.0280938492500972	0.000295737678545506	0.000981419574219562	0.00867197412440814	0.00504244129927848	3.03215878475809e-05	0.00959051352254086	0.000171889714112897	0.00021311211007744	0.000669669338032869	0.0131185727903706	0.00240100996854367	0.276669686465379	0.00148443095761398	0.00018237260472662	4.27678889577665e-05	0.000354262318839517	0.0518137404985311	0.000171071555831066	0.0112574317569041	0.000295737678545507	0.00018237260472662	0.00305538266931702	0.0515136306597466	0.0792031494753141	0.00018237260472662
