"Fuchsia_regia"	"Justicia_brasiliana"	"Hippeastrum_aulicum"	"Heliconia_farinosa"	"Nematanthus_australis"	"Psychotria_suterella"	"Nidularium_inocentii"	"Ipomea_sp1_M_PL_069_01"	"Sinningia_douglasii"	"Vriesea_vagans"	"Aechmea_blumenavii"	"Billbergia_amoena"	"Justicia_carnea"	"Tillandsia_sp1_M_PL_069_01"	"Vriesea_carinata"	"Hedychium_coronarium"	"Vriesea_erythrodactylon"	"Vriesea_incurvata"	"Clytolaema_rubricauda"	"Thalurania_glaucopis"	"Phaethornis_eurynome"	"Amazilia_fimbriata"	"Amazilia_versicolor"	"Ramphodon_naevius"
"Tillandsia_sp1_M_PL_069_01"	0.133103640972891	0.00153238609710842	0.00574085521615685	0.0555738085032879	0.0445486910960382	0.0538688248247387	0.000366909347194974	0.01246302855054	0.00115027600849851	0.00737078023200349	0.00183448109520631	0.00012949741665705	0.00675518600586851	1.00841700387887	6.47487083285248e-05	0.0001661737140072	0.000130045154323013	0.000116996511619103	0.0569597775934798	0.599290676175218	0.00604321277732898	0.00340649293214203	0.000498521142021602	0.000467986046476412
"Vriesea_carinata"	0.00170652347534622	0.16626645412976	0.0750017421189244	0.00305401683569489	0.000571159335654986	0.000690652888837598	0.0398102777493791	0.000596812680087803	0.0055039616485768	9.45008671858467e-05	0.016414050211344	0.0140506862644867	0.00242811265518582	0.000107914513880875	1.00702534313224	7.9575024011707e-06	1.66731057907306e-06	1.50001376485471e-06	0.000730282033634001	0.00768351338831827	0.655698692342714	0.0025243063397371	2.38725072035121e-05	6.00005505941884e-06
"Hedychium_coronarium"	0.00656953670411275	0.00028249133524156	0.000376580609429532	0.00274584503231939	0.00219876976419609	0.00265877942411521	6.7638770409951e-05	0.106345529790708	0.00939572474668846	0.000363796293761474	0.000110938115407698	2.38725072035121e-05	0.000336326179214986	0.000415434285018001	1.19362536017561e-05	1.20141794039721	6.41858035041313e-06	5.77454434542022e-06	0.00281133819348095	0.0295789210932817	0.0011140503361639	0.0288854376747301	0.604253821191628	2.30981773816809e-05
"Vriesea_erythrodactylon"	0.302243911688255	0.000118379051114187	0.000443489401499378	0.00429315740323851	0.0118634163287225	0.00416144493833643	2.8344279844242e-05	0.00096278705256197	8.88604919232925e-05	0.00627460574475831	0.000141716328376525	1.00038634744384e-05	0.000521847927871126	0.000650225771615067	5.00193173721919e-06	1.28371607008263e-05	1.00141370705272	9.95969165834653e-05	0.619203689091666	0.0462960749389927	0.000466846962140457	0.00026315652543122	3.85114821024788e-05	0.000398387666333861
"Vriesea_incurvata"	0.0280869388813643	0.000106500977304684	0.00039898997533266	0.00386238489719525	0.00363949080159747	0.0037438883718113	2.55002340025301e-05	0.000866181651813033	7.99442903497937e-05	0.146041637804952	0.000127496607973086	9.00008258912825e-06	0.000469486060241267	0.000584982558095515	4.50004129456413e-06	1.15490886908404e-05	9.95969165834653e-05	1.14517526409214	0.0436234494635578	0.0416507581364007	0.000420003854159318	0.000236751577907952	3.46472660725213e-05	0.580701056368568
"Clytolaema_rubricauda"	0.60448782337651	0.000236758102228375	0.000886978802998756	0.00858631480647703	0.0237268326574451	0.00832288987667285	5.66885596884841e-05	0.00192557410512394	0.000177720983846585	0.0125492114895166	0.00028343265675305	2.00077269488767e-05	0.00104369585574225	0.00130045154323013	1.00038634744384e-05	2.56743214016525e-05	0.0028274141054414	0.000199193833166931	1.23840737818333	0.0925921498779855	0.000933693924280914	0.000526313050862439	7.70229642049576e-05	0.000796775332667722
"Thalurania_glaucopis"	0.266207281945782	0.00306477219421684	0.0114817104323137	0.111147617006576	0.0890973821920765	0.107737649649477	0.000733818694389948	0.0249260571010801	0.00230055201699702	0.014741560464007	0.00366896219041262	0.000258994833314099	0.013510372011737	0.0168340077577308	0.00012949741665705	0.000332347428014401	0.000260090308646027	0.000233993023238206	0.11391955518696	1.19858135235044	0.012086425554658	0.00681298586428406	0.000997042284043203	0.000935972092952824
"Phaethornis_eurynome"	0.00341304695069243	0.332532908259519	0.150003484237849	0.00610803367138979	0.00114231867130997	0.0013813057776752	0.0796205554987582	0.00119362536017561	0.0110079232971536	0.000189001734371693	0.0328281004226881	0.0281013725289735	0.00485622531037164	0.000215829027761749	0.0140506862644867	1.59150048023414e-05	3.33462115814612e-06	3.00002752970942e-06	0.001460564067268	0.0153670267766365	1.31139738468543	0.0050486126794742	4.77450144070242e-05	1.20001101188377e-05
"Amazilia_fimbriata"	0.0134672806007321	0.00896128750606671	0.00454986408340067	0.0057469286550212	0.00450738776941401	0.00545038869142725	0.00214566038877654	0.216640782560476	0.397688872913455	0.000745767470410047	0.00105383186551509	0.000757291901921131	0.000807513903415261	0.000851623233035508	0.000378645950960565	0.00288854376747301	1.3157826271561e-05	1.18375788953976e-05	0.00576312790694371	0.0606355741921281	0.0353402887563194	1.22288136085994	0.00866563130241904	4.73503155815903e-05
"Amazilia_versicolor"	0.0131390734082255	0.00056498267048312	0.000753161218859064	0.00549169006463879	0.00439753952839217	0.00531755884823042	0.000135277540819902	0.212691059581415	0.0187914494933769	0.000727592587522948	0.000221876230815395	4.77450144070242e-05	0.000672652358429973	0.000830868570036003	2.38725072035121e-05	0.402835880794419	1.28371607008263e-05	1.15490886908404e-05	0.0056226763869619	0.0591578421865634	0.0022281006723278	0.0577708753494602	1.20850764238326	4.61963547633617e-05
"Ramphodon_naevius"	0.0561738777627285	0.000213001954609369	0.000797979950665319	0.00772476979439051	0.00727898160319494	0.00748777674362259	5.10004680050601e-05	0.00173236330362607	0.000159888580699587	0.292083275609905	0.000254993215946172	1.80001651782565e-05	0.000938972120482534	0.00116996511619103	9.00008258912825e-06	2.30981773816809e-05	0.000199193833166931	0.290350528184284	0.0872468989271156	0.0833015162728014	0.000840007708318637	0.000473503155815903	6.92945321450426e-05	1.16140211273714
