"Syzygium_glomeratum"	"Stillingia_lineata"	"Badula_insularis"	"Aphloia_theiformis"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Pleurostylia_leucocarpa"	"Calophyllum_eputamen"	"Pandanus_rigidifolius"	"Turraea_rigida"	"Xyris_sp1_M_PL_071"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Chrysomya_megacephala"	"Ophyra_capensis"	"Paragus_borbonicus"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Phorinia_sp1_M_PL_071"	"Trirhithrum_sp1_M_PL_071"	"Sepsis_lateralis"	"Episyrphus_sp1_M_PL_071"	"Graphomya_maculata"	"Lygistorrhina_sp1_M_PL_071"	"Syritta_sp1_M_PL_071"	"Lecithoceridae_sp1_M_PL_071"	"Nacoleia_sp1_M_PL_071"	"Pachycerina_crinicornis"	"Paleorhiza_sp1_M_PL_071"	"Scolia_carniflex"	"Simulium_sp1_M_PL_071"	"Simulium_sp2_M_PL_071"	"Zizeeria_knysa"	"Zosterops_mauritianus"
"Xyris_sp1_M_PL_071"	0.0465424058356238	0.0101804788421602	0.00635346569516285	0.040635527826961	0.000641482786650975	0.00166670149998072	0.19022578287346	0.00188865787959385	0.000900297835690473	0	1.03429853225805	0.00481317315831407	0.0164908793105871	0.0259147579286273	0.00752442330946426	0.00913456446336311	0.54877651612879	0.00485396372571783	0.00193721404744429	0.000244385343201007	0.000231243962177729	0.00402980681237729	0.00670665743806721	0.000814438307372818	0.00232712029178119	0.000610828730529613	0.0118891114295913	0.0118891114295913	0.000775706763927063	5.20844218743974e-05	0.000203609576843204	1.88671407838522e-05	0.00112876466186003	0.00594455571479563	0.000203609576843204	0.000151272992741973	0
"Apis_mellifera"	0.00944759882789048	0.0047416985859368	0.0373040497614199	0.0747881288609566	0.131337823591797	0.286788944676282	0.00338054348695704	0.0697849094997772	0.0489147037031199	0	0.000178265672530151	1.16418005147819	0.0449541658000724	0.00677894340210206	0.00444719543503048	0.00900143076240934	0.00285225076048241	0.00987702449394771	0.0154805608499802	0.0274668364395097	0.0275388198305237	0.00167549156331039	0.0012783355601098	0.000379335886874944	0.000472379941394524	0.000284501915156208	0.000211283967934815	0.000211283967934815	0.000157459980464841	0.00896215452113381	9.4833971718736e-05	0.0038628771644646	0.00207744802391546	0.000105641983967407	9.4833971718736e-05	0.000888191660986188	0
"Stomorhina_lunata"	0.117935564633094	0.0145040402445244	0.224618180143967	0.128376235314797	0.0104358792714612	0.0377325449347725	0.0327600657558217	0.0509275727964329	0.0486894636005202	0	0.000687119971274464	0.0505734365250814	1.09050862211558	0.0287952816336042	0.0238335308714682	0.0124990616472527	0.0109939195403914	0.0215598165126658	0.0314854081066823	0.00964959872824276	0.00502459905356433	0.0151760156276142	0.00724204637773059	0.00116032321956195	0.00589677823165472	0.000870242414671465	0.00204750410973886	0.00204750410973886	0.00196559274388491	0.00117914202921164	0.000290080804890488	0.000306937625631212	0.00356600653652215	0.00102375205486943	0.000290080804890488	0.0053480519081897	0
"Musca_domestica"	0.222755191328158	0.190136008497329	0.0485492689188489	0.0772519254508572	0.00147037820258698	0.00407779837324416	0.113726005123788	0.0050004089933581	0.00217528425328331	0	0.00152439752521337	0.0107665571680444	0.0406521623062647	1.05739864157332	0.0445008081270757	0.0233691175381483	0.0243903604034139	0.0168979937389098	0.00805299288853479	0.00057877946416295	0.000572004068423759	0.0197188675849381	0.0161180331442164	0.0152108806797863	0.0111377595664079	0.0114081605098397	0.00710787532023677	0.00710787532023678	0.00371258652213596	0.00012743119916388	0.00380272016994657	4.32464177231464e-05	0.00214588681807937	0.00355393766011839	0.00380272016994657	0.00115593497425831	0
"Chrysomya_megacephala"	0.32642784324347	0.198018550121492	0.0599206546837862	0.0566605193193963	0.00131489013283458	0.00383062707865758	0.0125251867108354	0.00513279608191838	0.00225679750124079	0	0.000578801793035712	0.00923648282660177	0.0440003646857874	0.0581933644738682	1.05692531795693	0.0197015024784082	0.0092608286885714	0.0212166808005246	0.00882702168251503	0.00056949911287855	0.000552839190326001	0.028629002524665	0.013699207346379	0.0158414840097194	0.0163213921621735	0.0118811130072895	0.000782824169427214	0.000782824169427214	0.00544046405405783	0.000119707096208049	0.00396037100242984	3.8673239201017e-05	0.00157390331442767	0.000391412084713607	0.00396037100242984	0.00142668225437586	0
"Ophyra_capensis"	0.0266524114003138	0.306081276889262	0.0160638519767977	0.145314673684375	0.00565686053740868	0.00867467897511116	0.0845919556968914	0.0696142849319101	0.00287485201667643	0	0.00114182055792039	0.0303798288231315	0.0374971849417582	0.0496593747685651	0.0320149415274133	1.03955393100182	0.0182691289267262	0.014139023471284	0.00621996576199824	0.00131103325828068	0.00534916231484591	0.00260350694947372	0.0213908478949978	0.024486502151141	0.00133262057001569	0.0183648766133557	0.00528699723105571	0.00528699723105571	0.000444206856671897	0.000271083717972224	0.00612162553778524	0.000166378251100255	0.00403651871345485	0.00264349861552786	0.00612162553778524	0.000382472666114232	0
"Paragus_borbonicus"	0.0930848116712476	0.0203609576843204	0.0127069313903257	0.0812710556539219	0.00128296557330195	0.00333340299996144	0.38045156574692	0.00377731575918771	0.00180059567138095	0	0.0685970645160987	0.00962634631662815	0.0329817586211743	0.0518295158572546	0.0150488466189285	0.0182691289267262	1.09755303225758	0.00970792745143567	0.00387442809488857	0.000488770686402013	0.000462487924355458	0.00805961362475457	0.0134133148761344	0.00162887661474564	0.00465424058356238	0.00122165746105923	0.0237782228591825	0.0237782228591825	0.00155141352785413	0.000104168843748795	0.000407219153686409	3.77342815677044e-05	0.00225752932372005	0.0118891114295913	0.000407219153686409	0.000302545985483945	0
"Eristalinus_flaveolus"	0.26438965650379	0.0190097862060674	0.100540709160023	0.16712416693709	0.00695208639466349	0.012114371268896	0.0108750738558731	0.0802172651480143	0.00475012780286159	0	0.000693423389388261	0.0380970944766554	0.0739193709005684	0.0410379847944952	0.0394024072009742	0.0161588839671817	0.0110947742302122	1.02991156424646	0.0169900441154876	0.00181405361341764	0.00624041784727974	0.0244262977838878	0.00387425963893204	0.00152078289648539	0.0132194828251895	0.00114058717236404	0.00067969211599207	0.00067969211599207	0.00440649427506317	0.000378574102153001	0.000380195724121347	0.000204473129254808	0.00464233797047471	0.000339846057996035	0.000380195724121347	0.00239382640857197	0
"Ornidia_obesa"	0.0266292325146248	0.0113822808062528	0.407118328190219	0.0965671373273844	0.00723857216720559	0.0933732063475953	0.00744514795227421	0.00960716798056476	0.00702884851662505	0	0.000276744863920612	0.0597107347070665	0.107949970651482	0.0195572684435845	0.0163930402675279	0.00710853229942656	0.0044279178227298	0.0169900441154876	1.05406680082137	0.00223597065971284	0.0018778430871157	0.0119123962378906	0.0106088912502223	0.000910582464500224	0.00133146162573124	0.000682936848375168	0.000465321747017138	0.000465321747017138	0.000443820541910414	0.00291791269836235	0.000227645616125056	0.0002128991813884	0.00268242048131623	0.000232660873508569	0.000227645616125056	0.00969329352833855	0
"Phelsuma_cepediana"	0.00408433687714053	0.000921768368645945	0.00936542773235615	0.0102386662761701	0.439717158219234	0.0267722044880966	0.00120741949686301	0.0130885696297624	0.161236203386513	0	3.49121918858581e-05	0.105943511980966	0.0330843384968323	0.00140560727011002	0.00105764120963159	0.00149832372374935	0.000558595070173729	0.00181405361341764	0.00223597065971284	1.09153698853784	0.0784151811699602	0.000563347781008285	0.000316024335975634	7.37414694916756e-05	0.000204216843857027	5.53061021187567e-05	7.54637185539383e-05	7.54637185539383e-05	6.80722812856755e-05	0.000836631390253019	1.84353673729189e-05	0.0129328575946833	0.000284407396560279	3.77318592769691e-05	1.84353673729189e-05	0.000222986374579908	0
"Polistes_hebraeus"	0.00364006163257998	0.00218396202134499	0.00654232751697215	0.00977546994608128	0.515255268137455	0.0264785197233551	0.0011509227280195	0.0857530143871122	0.0158540857220069	0	3.30348517396756e-05	0.106221162203449	0.0172271967550777	0.00138915273760056	0.00102670135346257	0.0061133283598239	0.000528557627834809	0.00624041784727974	0.00187784308711569	0.0784151811699601	1.09628696365875	0.000459108172166716	0.00032277375931636	0.000174716961707599	0.000182003081628999	0.000131037721280699	7.1932670501219e-05	7.1932670501219e-05	6.0667693876333e-05	0.000827453741354848	4.36792404268998e-05	0.0151545667099251	0.000271540831835591	3.59663352506095e-05	4.36792404268998e-05	0.000155769702785051	0
"Phorinia_sp1_M_PL_071"	0.489478731807915	0.0218895347346146	0.111258207614565	0.0188454853395982	0.00117975312352285	0.00413712611119915	0.0110647660669762	0.00523895157089066	0.00290247582865549	0	0.000671634468729548	0.00753971203489677	0.060704062510457	0.0558701248239913	0.0620295054701075	0.00347134259929829	0.0107461514996728	0.0284973474145358	0.0138977956108724	0.000657239077843	0.000535626200861169	1.04343889926053	0.00430815096687382	0.00175116277876917	0.0244739365903957	0.00131337208407688	0.00069154787918601	0.00069154787918601	0.00815797886346524	0.000129285190974973	0.000437790694692292	3.46986212800838e-05	0.000523485703877727	0.000345773939593005	0.000437790694692292	0.00264900494320394	0
"Trirhithrum_sp1_M_PL_071"	0.0277394156305007	0.363391316330773	0.120042854023688	0.0162793960628968	0.00100563292308974	0.00350164316539737	0.127207097715041	0.00439069807290368	0.00176728125476321	0	0.00134133148761344	0.00690301202459294	0.0347618226131068	0.0548013126903358	0.0356179391005854	0.0342253566319965	0.0214613038018151	0.00542396349450486	0.0148524477503112	0.000442434070365888	0.000451883263042904	0.00516978116024858	1.02863686397448	0.0290713053064619	0.00138697078152503	0.0218034789798464	0.00795044360719004	0.00795044360719005	0.000462323593841678	0.000109426348918668	0.00726782632661546	2.9577438914404e-05	0.000452205446191579	0.00397522180359502	0.00726782632661546	0.00285816319104019	0
"Sepsis_lateralis"	0.0286737936495321	0.594035750544198	0.00996497728909499	0.0136593251369018	0.000420393323771177	0.000889177423928438	0.0147112075647799	0.00370508201363533	0.000403350143982143	0	0.000203609576843204	0.00256051723640587	0.00696193931737172	0.0646462428890917	0.0514848230315879	0.0489730043022819	0.00325775322949127	0.00266137006884943	0.00159351931287539	0.000129047571610432	0.000305754682988298	0.00262674416815375	0.0363391316330773	1.04752286004354	0.00143368968247661	0.0356421450326518	0.000919450472798744	0.000919450472798745	0.000477896560825536	2.77867944977637e-05	0.011880715010884	1.23645095226817e-05	0.000379425698247271	0.000459725236399372	0.011880715010884	0.000237261364026071	0
"Episyrphus_sp1_M_PL_071"	0.581266515081274	0.0238948280412768	0.0213778708087818	0.0176768199341663	0.000756965582811341	0.00226356471458451	0.0118058036068214	0.00465746712738787	0.00219112500563542	0	0.000775706763927063	0.00425141947255071	0.0471742258532378	0.0631139708763114	0.0707260327027518	0.00355365485337518	0.012411308222833	0.0308454599254422	0.0031067437933729	0.000476505968999729	0.000424673857134331	0.0489478731807914	0.00231161796920839	0.00191158624330214	1.02906332575406	0.00143368968247661	0.000737862725426339	0.00073786272542634	0.00968777525135457	7.0736397330766e-05	0.000477896560825536	2.22636936120982e-05	0.000491022775949063	0.00036893136271317	0.000477896560825536	0.000508996924018614	0
"Graphomya_maculata"	0.0286737936495322	0.594035750544197	0.009964977289095	0.0136593251369018	0.000420393323771177	0.000889177423928438	0.0147112075647799	0.00370508201363534	0.000403350143982143	0	0.000203609576843204	0.00256051723640587	0.00696193931737172	0.0646462428890917	0.0514848230315879	0.0489730043022819	0.00325775322949127	0.00266137006884943	0.00159351931287539	0.000129047571610432	0.000305754682988298	0.00262674416815375	0.0363391316330773	0.0475228600435358	0.00143368968247661	1.03564214503265	0.000919450472798744	0.000919450472798745	0.000477896560825536	2.77867944977637e-05	0.011880715010884	1.23645095226817e-05	0.000379425698247271	0.000459725236399372	0.011880715010884	0.000237261364026071	0
"Lygistorrhina_sp1_M_PL_071"	0.0221358817627902	0.0229862618199686	0.00965944660767167	0.0157301925370212	0.000473293817054751	0.00133575046092917	0.584542287513114	0.00269187053520779	0.0011671258981138	0	0.00594455571479563	0.00285233356712	0.0245700493168663	0.0604169402220126	0.00508835710127689	0.0211479889242228	0.0951128914367301	0.00237892240597224	0.00162862611455998	0.000264123014938784	0.000251764346754266	0.00207464363755803	0.0198761090179751	0.00183890094559749	0.00110679408813951	0.00137917570919812	1.03653389296957	0.0365338929695696	0.00036893136271317	4.17422019040364e-05	0.000459725236399372	1.39204063839633e-05	0.000436949792695033	0.0182669464847848	0.000459725236399372	0.000229986823992183	0
"Syritta_sp1_M_PL_071"	0.0221358817627902	0.0229862618199686	0.00965944660767167	0.0157301925370212	0.000473293817054751	0.00133575046092916	0.584542287513114	0.00269187053520779	0.0011671258981138	0	0.00594455571479563	0.00285233356712	0.0245700493168663	0.0604169402220125	0.00508835710127689	0.0211479889242229	0.0951128914367301	0.00237892240597224	0.00162862611455998	0.000264123014938784	0.000251764346754266	0.00207464363755803	0.0198761090179751	0.00183890094559749	0.00110679408813951	0.00137917570919812	0.0365338929695696	1.03653389296957	0.00036893136271317	4.17422019040364e-05	0.000459725236399372	1.39204063839633e-05	0.000436949792695033	0.0182669464847848	0.000459725236399372	0.000229986823992183	0
"Lecithoceridae_sp1_M_PL_071"	0.581266515081274	0.0238948280412768	0.0213778708087818	0.0176768199341663	0.00075696558281134	0.00226356471458451	0.0118058036068214	0.00465746712738787	0.00219112500563542	0	0.000775706763927063	0.00425141947255072	0.0471742258532378	0.0631139708763114	0.0707260327027518	0.00355365485337518	0.012411308222833	0.0308454599254422	0.0031067437933729	0.000476505968999729	0.000424673857134331	0.0489478731807914	0.00231161796920839	0.00191158624330214	0.0290633257540637	0.00143368968247661	0.000737862725426339	0.000737862725426339	1.00968777525135	7.0736397330766e-05	0.000477896560825536	2.22636936120982e-05	0.000491022775949063	0.00036893136271317	0.000477896560825536	0.000508996924018614	0
"Nacoleia_sp1_M_PL_071"	0.00424418383984596	0.00138933972488818	0.0177252246862325	0.0190030007592796	0.0273820025100321	0.569196222731334	0.00133575046092916	0.0153609295916524	0.0109779279405985	0	5.20844218743974e-05	0.241978172070613	0.0282994087010794	0.00216633038578596	0.00155619225070464	0.00216866974377779	0.000833350749990358	0.00265001871507101	0.0204253888885364	0.00585641973177113	0.00579217618948394	0.000775711145849841	0.000547131744593338	0.000111147177991055	0.000212209191992298	8.3360383493291e-05	8.34844038080728e-05	8.34844038080728e-05	7.0736397330766e-05	1.01778738196035	2.77867944977637e-05	0.000805353015000944	0.000527861132202212	4.17422019040364e-05	2.77867944977637e-05	0.000422029159196011	0
"Pachycerina_crinicornis"	0.0286737936495321	0.594035750544198	0.009964977289095	0.0136593251369018	0.000420393323771177	0.000889177423928438	0.0147112075647799	0.00370508201363534	0.000403350143982143	0	0.000203609576843204	0.00256051723640587	0.00696193931737172	0.0646462428890917	0.0514848230315879	0.0489730043022819	0.00325775322949127	0.00266137006884943	0.00159351931287539	0.000129047571610432	0.000305754682988298	0.00262674416815375	0.0363391316330773	0.0475228600435358	0.00143368968247661	0.0356421450326519	0.000919450472798744	0.000919450472798744	0.000477896560825536	2.77867944977637e-05	1.01188071501088	1.23645095226817e-05	0.000379425698247271	0.000459725236399372	0.011880715010884	0.000237261364026071	0
"Paleorhiza_sp1_M_PL_071"	0.00133582161672589	0.000618225476134084	0.00406867690404049	0.0072206984382406	0.596220992804177	0.0257712964800302	0.000445453004286825	0.0138639624174682	0.0171026723847792	0	1.88671407838522e-05	0.104297683440544	0.0073665030151491	0.000735189101293489	0.000502752109613221	0.00133102600880204	0.000301874252541635	0.00143131190478366	0.0014902942697188	0.0905300031627834	0.106081966969476	0.000208191727680503	0.00014788719457202	4.94580380907267e-05	6.67910808362947e-05	3.7093528568045e-05	2.78408127679266e-05	2.78408127679265e-05	2.22636936120982e-05	0.000805353015000943	1.23645095226817e-05	1.01753591155306	0.000200574956617794	1.39204063839633e-05	1.23645095226817e-05	9.68732596200117e-05	0
"Scolia_carniflex"	0.0294613665569438	0.0189712849123636	0.028803614427884	0.533522898698623	0.00681954852500501	0.0168915562304708	0.0139823933662411	0.0111573773302779	0.00592786195699788	0	0.00112876466186003	0.0560910966457174	0.0855841568765315	0.0364800759073493	0.0204607430875598	0.0322921497076388	0.0180602345897604	0.032496365793323	0.0187769433692136	0.00199085177592195	0.00190078582284914	0.00314091422326636	0.0022610272309579	0.00151770279298909	0.00147306832784719	0.00113827709474181	0.000873899585390066	0.000873899585390066	0.000491022775949063	0.000527861132202212	0.000379425698247271	0.000200574956617794	1.01482008051941	0.000436949792695033	0.000379425698247271	0.000685800343521048	0
"Simulium_sp1_M_PL_071"	0.0221358817627902	0.0229862618199686	0.00965944660767167	0.0157301925370212	0.000473293817054751	0.00133575046092916	0.584542287513114	0.00269187053520779	0.0011671258981138	0	0.00594455571479563	0.00285233356712	0.0245700493168663	0.0604169402220125	0.00508835710127689	0.0211479889242228	0.0951128914367301	0.00237892240597224	0.00162862611455998	0.000264123014938784	0.000251764346754266	0.00207464363755803	0.0198761090179751	0.00183890094559749	0.00110679408813951	0.00137917570919812	0.0365338929695696	0.0365338929695696	0.00036893136271317	4.17422019040364e-05	0.000459725236399372	1.39204063839633e-05	0.000436949792695033	1.01826694648478	0.000459725236399372	0.000229986823992183	0
"Simulium_sp2_M_PL_071"	0.0286737936495321	0.594035750544198	0.009964977289095	0.0136593251369018	0.000420393323771177	0.000889177423928438	0.0147112075647799	0.00370508201363534	0.000403350143982143	0	0.000203609576843204	0.00256051723640587	0.00696193931737172	0.0646462428890917	0.0514848230315879	0.0489730043022819	0.00325775322949127	0.00266137006884943	0.00159351931287539	0.000129047571610432	0.000305754682988298	0.00262674416815375	0.0363391316330773	0.0475228600435358	0.00143368968247661	0.0356421450326519	0.000919450472798744	0.000919450472798744	0.000477896560825536	2.77867944977637e-05	0.011880715010884	1.23645095226817e-05	0.000379425698247271	0.000459725236399372	1.01188071501088	0.000237261364026071	0
"Zizeeria_knysa"	0.0305398154411168	0.0118630682013036	0.560659891643484	0.0246888123667577	0.0032936908270804	0.0135049330942723	0.00735957836774984	0.00814637378840461	0.0064592299437558	0	0.000151272992741973	0.0239811748466271	0.128353245796553	0.0196508945623912	0.0185468693068862	0.00305978132891385	0.00242036788387156	0.0167567848600038	0.0678530546983698	0.00156090462205936	0.00109038791949536	0.0158940296592236	0.014290815955201	0.000949045456104285	0.00152699077205584	0.000711784092078214	0.000459973647984365	0.000459973647984365	0.000508996924018614	0.000422029159196011	0.000237261364026071	9.68732596200117e-05	0.000685800343521048	0.000229986823992183	0.000237261364026071	1.01334904503913	0
"Zosterops_mauritianus"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
