"Elmerrillia_tsiampacca"	"Cinnamomum_culilaban"	"Piper_plagiophyllum"	"Ficus_nodosa"	"Pipturus_argenteus"	"Castanopsis_acuminatissima"	"Caldcluvia_brassii"	"Aleurites_moluccana"	"Melicope_denhamii"	"Cordia_dicotoma"	"Coenobius_kleinhoviae"	"Micromolpus_sp._3"	"Rhyparida_coriacea"	"Rhyparida_sp._5"	"Rhyparida_sp._6"	"Rhyparida_sp._7"	"Rhyparida_sp._8"	"Rhyparidella_wauensis"	"Rhyparidella_sp._10"	"Rhyparidella_sp._11"	"Rhyparidella_sp._12"	"Rhyparidella_sp._13"	"Rhyparidella_sp._14"	"Rhyparidella_sp._15"	"Rhyparidella_sp._16"	"Rhyparidella_sp._17"	"Rhyparidella_sp._18"	"Rhyparidella_sp._19"	"Stethotes_integra"	"Stethotes_lateralis"	"Stethotes_suturalis"	"Stethotes_sp._25"	"Stethotes_sp._26"	"Thyrasia_sp._27"	"Atysa_sp._29"	"Aulacophora_sp._30"	"Momaea_sp._32"	"Neolepta_sp._34"	"Neolepta_sp._35"	"Neolepta_sp._36"	"Neolepta_sp._40"	"Oides_sp._41"	"Sastra_sp._42"	"Crepidodera_sp._44"	"Manobia_sp._45"	"Xenidea_sp._46"
"Elmerrillia_tsiampacca"	1.00716079391128	0.00973070106626318	0.0381761822420094	0.0229694795512702	0.040449351409844	0.0289388391181863	0.000962865890129141	0.00574069619573925	0.146685452292086	0.0325189716565274	0.000166445503994712	0.000493275666787267	0.000624412023663386	0.000164619007022079	0.000170714053794091	0.000105604646014164	0.00177531875290562	0.0456309044641596	0.00012734677901708	0.000680457086922463	0.000888996734282286	0.284129414046135	0.0430844391962425	0.00191412329593918	0.196066905120476	0.00129030087995851	0.0187921010528148	0.000194347343782642	0.00268539232777462	0.00264003052777307	0.000649733139750442	0.00040959986159177	0.000500060663033786	0.000657700889049689	0.000834361794873248	0.000399042480260722	0.00265715394689396	0.000222249183570572	1.86361140024995e-05	0.00231127116867516	5.55622958926429e-05	0.00183221840662774	0.00036316850636026	0.048910052156545	0.00215297861991911	0.00306772893016147
"Cinnamomum_culilaban"	0.00238999675311727	1.04760650394684	0.0107759618447906	0.0951156562707859	0.0506001180572041	0.0161513008507274	0.00195870541847186	0.0213081656320744	0.0536444930452989	0.0337824315140213	0.000689243886020188	0.000275306264501035	0.00210393765657147	0.00033487544251293	0.0183790614727516	0.000214825755574332	0.00182971555845682	0.0451774621405466	0.000259054587604342	0.00121198948123498	0.00111209050675174	0.0648238157576105	0.0946271873986258	0.00792630468923216	0.0678151468406879	0.00202909415179643	0.243098151396065	0.000483633256354061	0.0395103494428808	0.00178625315610339	0.000341806217222911	0.0367773657345117	0.000625550910047854	0.000367075019334713	0.0122911282234666	0.000800255429862421	0.000982115599126712	0.000278022626687935	3.7910427454294e-05	0.00130371778139864	6.95056566719837e-05	0.00209645394265214	0.00953705901973572	0.00379174980618587	0.00281352592504043	0.000865925505384962
"Piper_plagiophyllum"	0.00190880911210047	0.00219367794697524	1.27872078083945	0.00574622826985448	0.0254147544784805	0.00254880498015099	8.96520965946789e-05	0.000599539546007033	0.0122150411492494	0.00389604491447332	4.16393352888006e-05	4.34455394343918e-05	0.000219239303136841	1.53276165145741e-05	3.84855780171095e-05	9.83281059425511e-06	0.000874641341359336	0.0183671774633	1.18572127754253e-05	0.000380333271775398	0.000558566032494076	0.0360802074504686	0.00368758902779014	0.000478852355821207	0.00704837515855471	0.00298836646466024	0.00275778183707772	9.06404217061599e-05	0.00370147729547051	0.0463502926255903	5.53229434586921e-05	0.00236040112181894	0.000314193393277918	5.79273859125225e-05	0.000206619797808157	0.00233955114755166	0.000221332156332518	0.000139641508123519	1.73520186957443e-06	0.000203613451628616	3.49103770308798e-05	0.00103079708020462	0.000193794674162954	0.431671345664348	0.00133700416099563	0.102754348460313
"Ficus_nodosa"	0.00116511852796298	0.0196434507515754	0.00582950694043208	1.17220664405047	0.0634222013164715	0.00917991789471848	0.00153195410023429	0.0181853973440474	0.0170129522097865	0.0251561901976311	0.00849425104384401	0.000156475873205429	0.0236205455957763	0.000261914733265862	0.000344621943010094	0.00016802077228376	0.00214208563359911	0.123287226744077	0.000202613284224535	0.00724187236690048	0.00139389453442795	0.0121772232885642	0.0885126729464085	0.0976838870042061	0.00962444963384468	0.0101599106372994	0.209317769144097	0.0044213623387255	0.00406231186351057	0.00188906835205578	0.000172587480240546	0.000699653719842388	0.00078406567561572	0.000208634497607238	0.0383964406688031	0.00855681950206803	0.000317346566583351	0.000348473633606986	2.96507245206636e-05	0.000745046103885665	8.71184084017466e-05	0.00255205575962925	0.00060790301351378	0.00209618837679625	0.00543406228022737	0.000468442521999007
"Pipturus_argenteus"	0.001555744284994	0.00792364486060614	0.0195498111372927	0.0480893614377641	1.22383835175527	0.00455613458949432	0.000197541300619332	0.00232047354691766	0.0186646363142089	0.00663763410616519	0.000348473633606986	7.76613850481986e-05	0.00600159240349863	3.37731901058857e-05	0.000139011313343967	2.16658200679267e-05	0.0404025380727142	0.195139254399346	2.61264300819116e-05	0.01707232159547	0.0268975461924235	0.0443084501843891	0.0200833007037515	0.00400744678648034	0.00916559797265076	0.0323242201141408	0.0122677207760711	0.00353643009085643	0.0642204923390741	0.03266715303616	9.10271324563119e-05	0.000312933003718815	0.0151298697332382	0.000103548513397598	0.00163763700790342	0.000409271138987266	0.000338587164477651	0.00672438654810588	3.82338001198707e-06	0.000364331486897587	0.00168109663702647	0.0487799118658071	0.00847498884180434	0.00833472019175539	0.0639687906154077	0.00157096696638959
"Castanopsis_acuminatissima"	0.00460390622334783	0.0104616380510393	0.00810983402775315	0.0287915606697988	0.0188458294383629	1.08386905029965	0.014039459600532	0.00776014379452584	0.135376517683876	0.0214753935444482	0.000208634497607238	0.0184750406301077	0.000651406253468103	0.00240029470589741	0.000183537509667356	0.00153981169812287	0.00102905167581895	0.0067186716577769	0.00185683175361875	0.000415347156699424	0.000414194053590393	0.124178748863689	0.0547141144506051	0.00239929672248324	0.258964726115702	0.00071497178272396	0.0481949698164176	0.000156091505502418	0.00752361461979258	0.000985372665917884	0.00720014758312768	0.000381556865812843	0.000232984155144596	0.0246333875068102	0.00103062399406625	0.00638146322078793	0.00253714073131327	0.000103548513397598	0.00027173147613933	0.0863527220119054	2.58871283493996e-05	0.000954607019849267	0.000221204396580676	0.00292738133497851	0.00103586950167899	0.000651683091515877
"Caldcluvia_brassii"	8.69685320116644e-05	0.000720298121631586	0.000161952174493614	0.00272786665590105	0.000463903441454431	0.00797078996675367	1.30916471540004	0.000797545287283429	0.0100725760253266	0.00116671772843465	1.97671496804424e-05	0.000135865738069665	5.62713516272101e-05	0.223824935213556	1.26368091514313e-05	0.143585807495489	4.56326044615826e-05	0.000397783404542432	0.173147591391619	2.11976622803102e-05	1.01956800319655e-05	0.00244073391875353	0.000766233538441351	0.000227322221325088	0.00477549749324603	3.21637200299972e-05	0.0100382639928983	1.11580348442169e-05	9.50661380469314e-05	3.3060918476691e-05	0.0591991954560302	2.55628186144584e-05	5.7350700179806e-06	0.00018115431742622	9.52705781377065e-05	6.53449293485931e-05	0.00862825847680467	2.54892000799138e-06	0.0253386719109686	0.013303376066476	6.37230001997844e-07	3.36492122647547e-05	9.50455458570488e-06	5.8402107894009e-05	2.91565274960287e-05	1.30140140218082e-05
"Aleurites_moluccana"	0.00196023772537438	0.0296235473421522	0.00409441641175535	0.122418772364807	0.0206012773433665	0.0166559183882506	0.00301511023241296	1.03219455868176	0.058358186677311	0.0444113081661431	0.000887092553368165	0.000283907699799726	0.00252439989543017	0.000515486588122217	0.000519711356879863	0.000330689509361422	0.000854940660056546	0.0286086625376169	0.000398772643641715	0.000948303993918521	0.000452775326227836	0.0465254883040489	0.0782019915681705	0.0102015643637339	0.0741523875461296	0.00143207471114185	0.40196817483405	0.000500143192462562	0.00221671147136221	0.000771788692815642	0.000406579839208619	0.00104673417163786	0.000254686121003158	0.000378543599732968	0.00425177216859667	0.000989039911179542	0.00107411834836884	0.000113193831556959	5.83569722402509e-05	0.00135408108518551	2.82984578892397e-05	0.000908544114145349	0.00040134796788613	0.00148017248704861	0.00129711453813315	0.000329015604516055
"Melicope_denhamii"	0.00618553112075063	0.00921004850476517	0.0103018419331019	0.014143297620184	0.0204636374047351	0.0358829323981357	0.00470255808411333	0.00720688449930648	1.20178440700697	0.0234521947612744	0.000102487663914376	0.00061164089315004	0.000366169251882949	0.000803985736961312	0.000161579798329213	0.000515764435031785	0.00429445796017311	0.00881570263499852	0.000621951230479505	0.000357959668330495	0.00044975027263154	0.175903236759724	0.00773525878469292	0.00117860813501533	0.376779871926237	0.000654962258973441	0.0431927544830568	0.000107462616036131	0.00161359293818413	0.00271191765054507	0.00403608643983792	0.000341555742967537	0.000252984528355241	0.00081552119086672	0.000541984386779301	0.000324764107940167	0.0217493343917685	0.000112437568157885	9.10172532409032e-05	0.00289983279465397	2.81093920394713e-05	0.00262508864475757	0.000221336859361963	0.00372589287020246	0.0010937788134785	0.000827826583909975
"Cordia_dicotoma"	0.00529378608362074	0.0223906813523165	0.0126847973959596	0.0807338197040255	0.0280941722633038	0.0219748213012959	0.00210280520822524	0.0211728329629287	0.0905363797760826	1.04834923728557	0.000585027679014678	0.000374570817635725	0.00172459880518859	0.000359511858180444	0.000392818971093271	0.000230630248644058	0.00119888144227043	0.0135574939991002	0.000278112946894306	0.000824679718921775	0.000617454335457227	0.237854106691921	0.08359761486183	0.00672781830866879	0.0592616175326635	0.00134090612629149	0.235502377624741	0.000369695631439492	0.00239960035203072	0.00132260547132488	0.000492522274796989	0.000808289366107898	0.00034731806369469	0.000499427756847634	0.00282903404111268	0.000732536042147943	0.00164976611972187	0.000154363583864307	4.06994556430691e-05	0.00176834687678825	3.85908959660767e-05	0.00125548595255852	0.000389363965377019	0.0045087738058032	0.00161271096646458	0.00101931407646104
