"Leycesteria_formosa"	"Juniperus_brevifolia"	"Duchesnea_indica"	"Vaccinium_cylindraceum"	"Ilex_perado"	"Rubus_ulmifolius"	"Cerastium_sp1_M_SD_031"	"Pittosporum_undulatum"	"Morella_faya"	"Potentilla_erecta"	"Solanum_nigrum"	"Fragaria_vesca"	"Acacia_melanoxylon"	"Clethra_arborea"	"Hedera_azorica"	"Unidentified_sp1_M_SD_031"	"Hedychium_gardneranum"	"Juncus_effusus"	"Laurus_azorica"	"Bellis_perennis"	"Hypericum_humifusum"	"Myrsine_africana"	"Calluna_vulgaris"	"Carex_viridula"	"Holcus_lanatus"	"Lotus_pedunculatus"	"Aphanes_microcarpa"	"Carex_vulcani"	"Centaurium_erythraea"	"Conyza_bonariensis"	"Cryptomeria_japonica"	"Epilobium_parviflorum"	"Persicaria_capitata"	"Sonchus_tenerrimus"	"Unidentified_sp2_M_SD_031"	"Unidentified_sp3_M_SD_031"	"Unidentified_sp4_M_SD_031"	"Unidentified_sp5_M_SD_031"	"Unidentified_sp6_M_SD_031"	"Unidentified_sp7_M_SD_031"	"Viburnum_tinus"	"Turdus_merula"	"Sylvia_atricapilla"	"Fringilla_coelebs"	"Erithacus_rubecula"	"Pyrrhula_murina"	"Serinus_serinus"	"Carduelis_carduelis"	"Regulus_regulus"
"Leycesteria_formosa"	1.12076430557043	0.0177967404284363	0.0228906031028902	0.0219152033771822	0.0135693169151437	0.0118928555732956	0.0109169689918325	0.0104002769204944	0.00815777095197777	0.00895395974340894	0.0120414579462608	0.00688019894197727	0.00583892446524743	0.00413042913138868	0.00570025834066043	0.00501265663131835	0.00442268633065992	0.00628666724910333	0.00235988120263368	0.00259617873590435	0.00538928565677297	0.00314511432065942	0.00186754231065892	0.00283247626917502	0.000275554499374307	0.00283247626917502	0.00141623813458751	0.00141623813458751	0.00058997030065842	0.000137777249687153	0.00058997030065842	0.00141623813458751	0.00141623813458751	0.000118012260896819	0.00058997030065842	0.00141623813458751	0.00141623813458751	0.00141623813458751	0.000137777249687153	0.00179642855225766	0.00058997030065842	0.16047192177909	0.227407817780089	0.147288765997101	0.0721536975996671	0.0502999994632144	0.00220443599499445	0.000472049043587278	0.00636797900892288
"Juniperus_brevifolia"	0.0540039019897376	1.06077951328044	0.0355222867758162	0.0368366969322775	0.0496647308911143	0.0130233929542723	0.00320119952576417	0.00613830642854469	0.00806851718122269	0.00745006973985422	0.00139837113226617	0.00775041542039852	0.00322820409468443	0.00468155637808339	0.00343174316899728	0.00527297753387374	0.00311364140817312	0.000646129383498277	0.00863734450280248	0.00443323493791255	0.000320197404244198	0.00279553964734895	0.00247743788652479	0.000229125373022626	0.00015994972965624	0.000229125373022626	0.000114562686511313	0.000114562686511313	0.00215933612570062	7.99748648281198e-05	0.00215933612570062	0.000114562686511313	0.000114562686511313	0.000133758753659525	0.00215933612570062	0.000114562686511313	0.000114562686511313	0.000114562686511313	7.99748648281198e-05	0.000106732468081399	0.00215933612570062	0.587339426190569	0.0566221134267014	0.0119145193971765	0.00568062534183839	0.00298850910627919	0.00127959783724992	0.000535035014638102	0.000306840352214418
"Duchesnea_indica"	0.0774758874251668	0.0396210121730257	1.03413295462155	0.0311546846061373	0.0315227097143389	0.0155715393225397	0.00698081798743723	0.00929587216454021	0.0103393551753709	0.00708181846859796	0.00418505601916732	0.00909381569806207	0.00527070582092451	0.00315841521264309	0.00635271050551086	0.00647772362447765	0.00510717102820204	0.00171309854944845	0.00548221038510242	0.00290463998527368	0.00045603641912575	0.00386163155089323	0.00261609207358442	0.000327069585444938	0.00297701456140289	0.000327069585444938	0.000163534792722469	0.000163534792722469	0.0013705525962756	0.00148850728070145	0.0013705525962756	0.000163534792722469	0.000163534792722469	9.02404346469455e-05	0.0013705525962756	0.000163534792722469	0.000163534792722469	0.000163534792722469	0.00148850728070145	0.000152012139708583	0.0013705525962756	0.372790306186964	0.221706026960969	0.0170076184431368	0.0262890930281206	0.00425633991184033	0.0238161164912231	0.000360961738587782	0.000440203905824812
"Vaccinium_cylindraceum"	0.0803557457163347	0.0445110087931686	0.0337509083233154	1.03396058463606	0.0357670784832432	0.0145548011043779	0.00284915309361393	0.00825878016291015	0.00950766343522043	0.00706207208227803	0.00433660864290844	0.00853918496947834	0.00461362931432612	0.00351686982932322	0.00542900423180502	0.00601561613489959	0.00446052576606293	0.00142885590952027	0.00622036147534665	0.00326328428593651	0.000460910843272482	0.00349204730032084	0.00252356883457875	0.000306207096526377	0.000148225257956632	0.000306207096526377	0.000153103548263188	0.000153103548263188	0.00155509036883666	7.41126289783161e-05	0.00155509036883666	0.000153103548263188	0.000153103548263188	0.000100481995123521	0.00155509036883666	0.000153103548263188	0.000153103548263188	0.000153103548263188	7.41126289783161e-05	0.000153636947757494	0.00155509036883666	0.422984580323572	0.172389166902092	0.0159227690193716	0.0490240191032495	0.00430183453720984	0.00118580206365306	0.000401927980494082	0.000456566737024629
"Ilex_perado"	0.051917386457941	0.062620747645318	0.0356343675031657	0.0373221688520799	1.05126168590371	0.0126503636211587	0.00324942301913057	0.00575615379662302	0.00776239175663597	0.00744168836581554	0.00117204330823676	0.00754717477671004	0.00298568538827448	0.00481771798219903	0.00308963687203918	0.00510318884444867	0.00287441989211324	0.000531315589356959	0.00891507580934172	0.0045688034008321	0.000307249669904675	0.0026592029121873	0.00244398593226137	0.000222530992322478	0.000161197062444307	0.000222530992322478	0.000111265496161239	0.000111265496161239	0.00222876895233543	8.05985312221537e-05	0.00222876895233543	0.000111265496161239	0.000111265496161239	0.000137649085205686	0.00222876895233543	0.000111265496161239	0.000111265496161239	0.000111265496161239	8.05985312221537e-05	0.000102416556634892	0.00222876895233543	0.606225155035237	0.0383086224268167	0.0115716116007689	0.00555845602736057	0.00286766358577696	0.00128957649955446	0.000550596340822746	0.00029498515032921
"Rubus_ulmifolius"	0.0872142742041678	0.0314731996394913	0.0337383351988361	0.0291096022087559	0.0242465302738875	1.01896077650633	0.00243364225634903	0.0122209024866312	0.0129410135225612	0.00758347327663656	0.00500075566473443	0.0109853289991069	0.00708829350504277	0.00251431751257622	0.00887693506224708	0.00797544750722268	0.00692125053879279	0.00247358227358092	0.00421678787371957	0.00227543690310977	0.00052628217581495	0.00496556601533849	0.00300988149188419	0.000334085932499971	0.000140096349446159	0.000334085932499971	0.000167042966249985	0.000167042966249985	0.00105419696842989	7.00481747230795e-05	0.00105419696842989	0.000167042966249985	0.000167042966249985	7.18376432164634e-05	0.00105419696842989	0.000167042966249985	0.000167042966249985	0.000167042966249985	7.00481747230795e-05	0.000175427391938317	0.00105419696842989	0.286741575412931	0.348111845174865	0.0173724684899985	0.00762515359727704	0.00491196697427287	0.00112077079556927	0.000287350572865854	0.000495535648887317
"Cerastium_sp1_M_SD_031"	0.0873357519346596	0.00843952602246917	0.0165001152430334	0.00621633402243039	0.00679424813090937	0.00265488246147167	1.05663137271005	0.00868710806325886	0.00172754341953791	0.00867239585066285	0.0187140996826336	0.00155927599121927	0.00442768774578875	0.00807652888994993	0.000968471805922805	0.0010956064702524	0.000800204377604162	0.00418512675592661	0.00118160837059293	0.00421828755348105	0.000584063939135061	0.000631936949285519	0.000463669520966876	0.00725496673636918	0.0206290580267375	0.00725496673636918	0.00362748336818459	0.00362748336818459	0.000295402092648233	0.0103145290133688	0.000295402092648233	0.00362748336818459	0.00362748336818459	0.000230757968284284	0.000295402092648233	0.00362748336818459	0.00362748336818459	0.00362748336818459	0.0103145290133688	0.000194687979711687	0.000295402092648233	0.0803493692003194	0.0299516022407185	0.377258270291197	0.00720443955220197	0.00545126343192724	0.1650324642139	0.000923031873137134	0.000496225863265112
"Pittosporum_undulatum"	0.101691596555945	0.0197789873808662	0.0268547418086717	0.0220234137677604	0.0147101708135922	0.0162945366488417	0.0106175765217608	1.01336450770091	0.0112734846668473	0.00860264305412549	0.0108506615797367	0.00940253131991941	0.00761773052392067	0.00412767452410533	0.00812338603178096	0.00689200532892225	0.00625243268485303	0.00365909668584888	0.0025582905762769	0.0026444431272061	0.000634268249779947	0.00438147933792509	0.00251052599099716	0.0027305956781353	0.000280612669478705	0.0027305956781353	0.00136529783906765	0.00136529783906765	0.000639572644069225	0.000140306334739352	0.000639572644069225	0.00136529783906765	0.00136529783906765	0.000117933557831581	0.000639572644069225	0.00136529783906765	0.00136529783906765	0.00136529783906765	0.000140306334739352	0.000211422749926649	0.000639572644069225	0.173963759186829	0.333029695753172	0.141990975263035	0.00846797071627791	0.00591983699794617	0.00224490135582964	0.000471734231326323	0.000577793162249687
"Morella_faya"	0.0897354804717554	0.0292483747819322	0.0336029043199554	0.0285229903056613	0.0223168763003284	0.0194115202838418	0.00237537220186463	0.0126826702502033	1.01331091507727	0.00759360077026664	0.00527423511876997	0.0112309114435638	0.00738133694195479	0.00234978890760316	0.00929031350440479	0.00818060884027797	0.00721030987069847	0.00261231560816834	0.00388119587831799	0.00211162501041532	0.000541927354808541	0.00513030623699214	0.00305030260328582	0.000342054142512649	0.000138589155660577	0.000342054142512649	0.000171027071256324	0.000171027071256324	0.000970298969579497	6.92945778302885e-05	0.000970298969579497	0.000171027071256324	0.000171027071256324	6.71368259315189e-05	0.000970298969579497	0.000171027071256324	0.000171027071256324	0.000171027071256324	6.92945778302885e-05	0.000180642451602847	0.000970298969579497	0.263921319725623	0.370240646799726	0.0177868154106577	0.00777277485227107	0.00505798864487972	0.00110871324528462	0.000268547303726076	0.000509860684498611
"Potentilla_erecta"	0.0984935571774984	0.0270065028069715	0.0230159100229434	0.0211862162468341	0.0213948540517197	0.0113752099149548	0.0119245442946614	0.00967797343589118	0.00759360077026664	1.01038064386156	0.00972728550936306	0.00663300724364947	0.00531928348125417	0.00501838832641729	0.00477258515219559	0.00474220267130537	0.00381199162557843	0.00777636530187424	0.00372084418290777	0.00336771394712963	0.007962719879372	0.00285139809896127	0.0018908045723441	0.00301458371135148	0.000295526839469522	0.00301458371135148	0.00150729185567574	0.00150729185567574	0.000930211045726942	0.000147763419734761	0.000930211045726942	0.00150729185567574	0.00150729185567574	0.000143382523611923	0.000930211045726942	0.00150729185567574	0.00150729185567574	0.00150729185567574	0.000147763419734761	0.00265423995979067	0.000930211045726942	0.253017404437728	0.170985647737855	0.156758352990277	0.00808917533250097	0.0743187188741386	0.00236421471575618	0.00057353009444769	0.000559622483963059
