"Microtus_oeconomus"	"Sorex_arcticus"	"Clethrionomys_rutilus"	"Sorex_caecutiens"	"Sorex_roboratus"	"Neomys_fodiens"	"Lemmus_sibiricus"	"Clethrionomys_rufocanus"	"Arvicola_terrestris"	"Microtus_middendorffi"	"Sorex_minutus"	"Corrodopsylla_birulai"	"Peromyscopsylla_bidentata"	"Megabothris_rectangulatus"	"Amphipsylla_sibirica"	"Amalaraeus_penicilliger"	"Catallagia_dacenkoi"	"Megabothris_calcarifer"	"Catallagia_ioffi"	"Rhadinopsylla_integella"	"Amphalius_runatus"
"Microtus_oeconomus"	1.1745849745155	0.0498925471089403	0.04204030135898	0.0199756724819163	0.0140466679513128	0.0081112901584884	0.00290746715476251	0.0154047028505451	0.00481642652108282	0.00141806119180425	0.000135222040004852	0.144281916685178	0.234330029083323	0.167310255922761	0.0762916921190688	0.0108742103386724	0.014955780549968	0.0172065465812347	0.000807009246463229	0.000257451365375006	0.000351774774622375
"Sorex_arcticus"	0.0635086406426551	1.10829102286934	0.0224336967993545	0.0543381289433006	0.0429687185281519	0.0263291396215861	0.00385273050806074	0.00800703380752918	0.00217450260058076	0.000943644329449067	0.000486074683325484	0.518641687108291	0.0415093428874662	0.0381870857747909	0.0507680649243598	0.00592683771679575	0.00388281064650632	0.0012483316944725	0.000422220263410537	0.00266330338022134	0.00341698227035239
"Clethrionomys_rutilus"	0.084743698953906	0.0355259173289462	1.11374933018996	0.0164877345502627	0.0110894743670774	0.00557925160868768	0.044229722989661	0.0128412723753314	0.00556434630120317	0.00343809113569951	8.44935325933815e-05	0.090154599277138	0.039944115941093	0.104686687360127	0.184969303100634	0.219947222508664	0.00195350357388202	0.0187605973601913	0.00577699957125171	0.000198520724055156	0.000275117249630852
"Sorex_caecutiens"	0.0527456806443989	0.112717936898913	0.021597569638154	1.0578169337049	0.0459478393636969	0.0279028754555387	0.00399494921449784	0.00710898498179754	0.00200578163136012	0.000978627765640092	0.000516154034433209	0.550736354740234	0.0186474819642838	0.0262003549859786	0.052650173791437	0.00581015376724556	0.00588272097256752	0.00108355258301058	0.000382814529986677	0.00484271347148717	0.000430345860435585
"Sorex_roboratus"	0.0482571011875745	0.115969337102862	0.018899803087976	0.0597815974516918	1.04771543624364	0.0289342855508101	0.00401061172874111	0.00678297414471331	0.00167014926563966	0.000775325246623514	0.000536712323066168	0.572672048711601	0.0136395364004152	0.018361363319617	0.041712498268345	0.00532061575815204	0.00707894607001062	0.000977781631167752	0.000357180224292364	0.00611092469965314	0.000435771583412987
"Neomys_fodiens"	0.0466947244258927	0.119074126937263	0.0159335383779639	0.0608332960382015	0.0484844784905467	1.03024759901525	0.00404491769000717	0.00561751144405116	0.00141105017028092	0.000429745407568924	0.000562345336309711	0.600022473842461	0.013243184414121	0.0214811924082625	0.0231203029272081	0.00478450242819329	0.00162992190663407	0.00090898981504355	0.000297139164800786	0.000749245951603017	0.000429713808339319
"Lemmus_sibiricus"	0.0208749608077893	0.0217311316297359	0.157537327951939	0.0108626708978481	0.0083817278825376	0.00504478498416625	1.10226838205005	0.00507350893737558	0.000944198652846147	0.000523421204386705	9.12183346619934e-05	0.097329963084347	0.00816831057718333	0.0168973945619783	0.0281600607960047	0.511442808129323	0.000678655641326482	0.00277882943079964	0.000945714859121916	0.000133239229789884	0.00013169035679263
"Clethrionomys_rufocanus"	0.129521120019715	0.0528885654128901	0.0535616229339483	0.0226365048104606	0.0166004367225878	0.00820452329328525	0.00594134599245298	1.03666386527553	0.00476351996269035	0.00241501780535418	0.000136811104415492	0.14597744841133	0.13016465446234	0.113399432167933	0.129927957928055	0.0260774729220739	0.0631897586585925	0.00266906167804688	0.0411743882156526	0.000288144643868948	0.013798347578774
"Arvicola_terrestris"	0.133812893346605	0.0474608828474582	0.0766912077165828	0.0211043110777891	0.0135064244960424	0.00680985082179052	0.00365363826536118	0.0157403268332377	1.00989733754284	0.00456404627701569	9.24141086080267e-05	0.0986058538847645	0.0305548291331265	0.268714065151943	0.245545689703444	0.0158074536136241	0.00275693357555688	0.00309432913894614	0.000984220840864165	0.000254366673807849	0.00034892495058963
"Microtus_middendorffi"	0.0906141101562918	0.0473709453383432	0.108987489001674	0.0236827919284902	0.0144210495871974	0.00477017402401506	0.00465844871904168	0.0183541353206918	0.0104973064371361	1.00992659811156	5.02847088961337e-05	0.0536537843921746	0.0229482041809541	0.0266835381645473	0.534050978401687	0.0220217700703112	0.00242006364043384	0.00299530064047358	0.00124021901196118	0.000269759734171267	0.000383048429952778
