"Decagonocarpus_cornutus"	"Retiniphyllum_rhabdocalyx"	"Aechmea_chantiniii"	"Aphelandra_macrostachya"	"Isertia_hypoleuca"	"Monotagma_secundum"	"Payparola_hulkiana"	"Tachia_occidentalis"	"Drymonia_semicordata"	"Satyria_panurensis"	"Billbergia_decora"	"Passiflora_vitifolia"	"Aechmea_contracta"	"Heliconia_sp1_M_PL_071"	"Alloplectus_savanarum"	"Pepinia_sp1_M_PL_071"	"Ischnosiphon_lasiocoleus"	"Palicourea_sp1_M_PL_071"	"Symphonia_globulifera"	"Ryania_pyrifera"	"Markea_coccinea"	"Pslicourea_quadrifolia"	"Psychotria_bahiensis"	"Psychotria_platypoda"	"Tabernamontana_macrocalyx"	"Psychotria_peppigiana"	"Psittacanthus_lasianthus"	"Aechmea_corymbosa"	"Vriesea_chrysostachys"	"Zygia_lathetica"	"Costus_scaber"	"Columnea_ericae"	"Isertia_rosea"	"Amasonia_arborea"	"Bromelia_sp1_M_PL_071"	"Calathea_zingiberea"	"Heliconia_tarumaensis"	"Passiflora_sp1_M_PL_071"	"Aechmea_rubiginosa"	"Ferdinandusa_sprucei"	"Gurania_rufipila"	"Justicia_cuatrecasii"	"Palicourea_subspicata"	"Renealmia_sp1_M_PL_071"	"Phaethornis_bourcieri"	"Chlorostilbon_olivaresi"	"Phaethornis_malaris"	"Thalurania_furcata"	"Phaethornis_ruber"	"Amazilia_versicolor"	"Florisuga_mellivora"	"Topaza_pyra"
"Decagonocarpus_cornutus"	1.20373364226546	0.011803106830828	0.0762651017062498	0.000866755560185864	0.000369989226562336	0.00107848460027593	0.00104115706076497	0.000646055879883897	0.000747519380448823	0.0184518411915515	0.000453670480205917	0.000289599361151922	0.000630180643855329	0.000216137136091196	0.000514548580544872	0.00025043047395628	0.000371598343204898	0.000451940962055802	0.000446485453602993	0.000421264568242325	0.000397862185699259	0.000358877510663814	0.000355115486485853	0.00036582191477258	0.000345601912160319	0.000319017149686448	0.00226323627440011	0.000265847624738707	0.00415428587416602	0.000164436760090908	0.000186093337317095	0.000159053949138823	6.48443982607114e-05	0.000111935841995245	8.60463497824978e-05	0.000132014560960552	8.60463497824978e-05	0.000108575829667124	7.97542874216121e-05	0.00402136206179667	7.97542874216121e-05	7.97542874216121e-05	7.97542874216121e-05	1.87311069563033e-05	0.023022404302372	0.635169590592325	0.000912349042328427	0.0065325341923675	0.00101147977564038	1.11935841995245e-05	3.55758871694554e-06	3.55758871694554e-06
"Retiniphyllum_rhabdocalyx"	0.0162691472533035	1.06153811316139	0.0102698845875602	0.0106717298303132	0.00884505581707095	0.0205768709110845	0.0159044371734313	0.00789339218423485	0.00900048192228616	0.0139592876666413	0.00555728286276686	0.00366340186590921	0.00740573881483416	0.00280260210102938	0.00622153670559764	0.00314716503522538	0.0015377963932505	0.00543474544679129	0.0170393254209799	0.013818489518798	0.0067294602918865	0.015813409702675	0.00684313172963289	0.0180143493574404	0.00415598181225217	0.00383629090361739	0.00335641053000766	0.00319690908634782	0.00223714833912837	0.00491756340638037	0.00223783636044347	0.00288519378299108	0.00277002440168338	0.0013460669837254	0.00105734568692887	0.00353255120553868	0.00105734568692887	0.00326199677741616	0.000959072725904346	0.000638693795954459	0.000959072725904346	0.000959072725904346	0.000959072725904346	5.28479162341727e-05	0.276852326877721	0.0507214590838286	0.0142495793485556	0.321684809954292	0.00285378747664533	0.00013460669837254	8.50486136256822e-05	8.50486136256822e-05
"Aechmea_chantiniii"	0.149596930269951	0.0146148357592203	1.05854310555353	0.00640829858479329	0.00204895437339548	0.0068777679288192	0.00742239280465596	0.00478628353672174	0.0055590741809821	0.0156457865741683	0.00335870742124872	0.00212557023837424	0.00478858365051914	0.00157547854844089	0.00382238180780494	0.00184138615445647	0.00447464442851786	0.00336203526919082	0.00145275878285468	0.00173231112389808	0.00264828896038686	0.00090163935877664	0.00237577764107261	0.000541245693510081	0.00257096814702827	0.00237320136648764	0.0034443043766804	0.00197766780540636	0.00411987382579189	0.000752490213348348	0.00138436746378445	0.00102749430938247	0.000163738116735711	0.000832702233855311	0.000636508993310473	0.000670621154980492	0.000636508993310473	0.000494458700284138	0.000593300341621909	0.00313103992308871	0.000593300341621909	0.000593300341621909	0.000593300341621909	0.000239947698084505	0.171266031948191	0.466390429665143	0.00626525449484179	0.00966510166982288	0.0129571756965633	8.32702233855311e-05	1.97014843595719e-05	1.97014843595719e-05
"Aphelandra_macrostachya"	0.00170017436805689	0.0151866924508303	0.00640829858479329	1.03309734444847	0.039831022074027	0.0146201824804232	0.0158105439874569	0.0200787401488437	0.0132579463602732	0.00540755829183718	0.0151845134665216	0.018414664401505	0.0101874851965714	0.0188963061780671	0.0110920371933793	0.0143625714143487	0.00153769550764732	0.00750139433979208	0.00289834875588175	0.00360785166128333	0.00585170309465502	0.00117185470690098	0.00422142031758098	0.000807399020168676	0.00573636037748806	0.00529510188691206	0.00442925328191747	0.00441258490576005	0.00268088769577087	0.00330220679576856	0.00308880943403203	0.0022639638114635	0.00372617721374719	0.00185793048663581	0.00312919272001813	0.00143911818889497	0.00312919272001813	0.00190056832246402	0.00132377547172801	0.000474595242890846	0.00132377547172801	0.00132377547172801	0.00132377547172801	3.85399133232533e-05	0.38212985283882	0.00530054361805971	0.261785501002067	0.0144178396458692	0.00208115531945568	0.000185793048663581	0.000382990596865644	0.000382990596865644
"Isertia_hypoleuca"	0.00072574809825689	0.012587194816601	0.00204895437339548	0.039831022074027	1.0785641711341	0.00607779810080838	0.00701044237563397	0.0209996908455071	0.00542032695664471	0.00306354058022111	0.016799638259241	0.0272308643152287	0.00313380239152463	0.0300756921408778	0.00745201992592358	0.0205925513314987	0.000556397467917077	0.00230388209304892	0.00326405251740116	0.0028884874352514	0.00219286554498422	0.00273874805525987	0.00189988320303949	0.00301751349327476	0.00176179218880211	0.00162626971274041	0.0013623399380509	0.00135522476061701	0.000827365211237988	0.00430457271629244	0.000948657332431907	0.000893149058399559	0.00693386386385046	0.000570620951838741	0.00365796268201928	0.000837640784367212	0.00365796268201928	0.0023278159352226	0.000406567428185103	0.000149752830929483	0.000406567428185103	0.000406567428185103	0.000406567428185103	1.67854421055103e-05	0.117362464269433	0.00226262642397736	0.471452311805955	0.0538841695227637	0.000906413873697555	5.70620951838741e-05	0.0103708093378279	0.0103708093378279
"Monotagma_secundum"	0.00268305924946694	0.0371387426200063	0.0087230227389902	0.0185426704629758	0.00770842685956184	1.02263712751935	0.0218728031816739	0.0138242030204219	0.0160018289091997	0.0100849717470521	0.00970686040924345	0.00619064262944039	0.0134145363822191	0.00461690050445134	0.0110134359425101	0.00535436756410124	0.00666392226080751	0.00967484405148478	0.00899646467995126	0.00859695104921789	0.00842356387566236	0.00704507227451802	0.00730978981858517	0.00717607603051208	0.00739841015701778	0.00682930168340103	0.00571738923861328	0.00569108473616752	0.00346725984659202	0.00337863929467834	0.00398375931531726	0.00335811922740605	0.00129232031036699	0.00239624620470211	0.00184090871671146	0.00273247913949484	0.00184090871671146	0.00223016231380869	0.00170732542085026	0.000621717478508261	0.00170732542085026	0.00170732542085026	0.00170732542085026	0.000325041489033765	0.492847938152107	0.00836483177774986	0.0193695778998745	0.128144214830573	0.0175522404078233	0.000239624620470212	7.41194890342485e-05	7.41194890342485e-05
"Payparola_hulkiana"	0.00259019561458601	0.0287055695325345	0.0094137664839539	0.0200523972523843	0.00889129276909674	0.0218728031816739	1.02312213904906	0.0146978905672058	0.0164660832696196	0.00868977336856076	0.0103798371666749	0.00709823705079182	0.0142884065734144	0.00557667552505566	0.0114407527881232	0.00605362965387724	0.0157418911162576	0.0099273453746539	0.00641292222506234	0.00670756651983353	0.00817368519780191	0.00493436849755579	0.00784351661012301	0.00407530055558365	0.0075914994041471	0.0070075379115204	0.00586500900091981	0.005839614926267	0.00355455710506581	0.00285548612050625	0.0040877304483869	0.0032109003599609	0.00104283169794269	0.00245878523211242	0.00198220743002404	0.00233407027153491	0.00198220743002404	0.00186527025498018	0.0017518844778801	0.000634749641932308	0.0017518844778801	0.0017518844778801	0.0017518844778801	0.000857292243000248	0.505710652614722	0.00807531573959169	0.0333968280608713	0.0727732242068509	0.0462937811220134	0.000245878523211242	8.54931997028533e-05	8.54931997028533e-05
"Tachia_occidentalis"	0.00193816763965169	0.0171797359303935	0.0073201983502803	0.030708661404114	0.032117174234305	0.0166703624658029	0.017723926860454	1.01938783435476	0.0148255819983869	0.00614815578424977	0.0144418802307826	0.0158707990321859	0.0116400154621695	0.0157748735902848	0.0117045288169596	0.012533334219874	0.00175114774426262	0.00857119526199107	0.00325992287445453	0.00408355301475096	0.00667760728422623	0.00128686350875588	0.00480982230347276	0.000862146940101975	0.00655444343564023	0.00605025547905252	0.0050608812094031	0.0050418795658771	0.00306313102657826	0.00311394807050419	0.00352931569611397	0.00258252170723155	0.00295644070431012	0.00212289665931667	0.00292920229762519	0.00163572771834913	0.00292920229762519	0.00183985897569245	0.00151256386976313	0.000542191243639704	0.00151256386976313	0.00151256386976313	0.00151256386976313	4.3692460652188e-05	0.436626770404957	0.00604252264126704	0.205412572039999	0.0153954810732496	0.00235939287521815	0.000212289665931668	0.000308818983022163	0.000308818983022163
"Drymonia_semicordata"	0.00262920609675103	0.0229667469741095	0.00996799508314032	0.0237728693356623	0.00971920695674225	0.0226232753543857	0.0232796349673932	0.017381716825695	1.01937737669996	0.00829855837781456	0.0122855666426848	0.00848441878663161	0.0158575896267786	0.00671146627231201	0.0134829625672457	0.00722195192713994	0.00237092872910563	0.0116774745854607	0.00430979129868036	0.00546480185064247	0.00907570683153135	0.00162080364266841	0.00651830926094067	0.00102111327501802	0.00892983350652878	0.00824292323679579	0.00689487922769013	0.00686910269732983	0.00417301467911851	0.00256731909158216	0.00480837188813088	0.0035074880111662	0.000721429914761266	0.00289225376729677	0.00234850910407829	0.00220660413420152	0.00234850910407829	0.00166358301190821	0.00206073080919895	0.000738463330453591	0.00206073080919895	0.00206073080919895	0.00206073080919895	5.86534229199802e-05	0.594864293588763	0.00819693665457674	0.0417278527575051	0.0182341656253218	0.00316728483767893	0.000289225376729677	9.34539130455985e-05	9.34539130455985e-05
"Satyria_panurensis"	0.0697069556125277	0.0382587884196836	0.0301326259946946	0.0104145567102049	0.00590015222857399	0.0153142163566347	0.0131955817818886	0.0077421220986849	0.00891326640580082	1.01412529401664	0.00544150721652565	0.00351271206372719	0.00733192270087799	0.0026447722664084	0.00614419380079521	0.00303060338273015	0.00138590888323012	0.00538654295511267	0.00928016900607869	0.00798990702538938	0.00540176969437806	0.00805699407236597	0.00486416600427215	0.00897854027739628	0.00411912108332145	0.00380226561537365	0.00385195620509106	0.00316855467947804	0.00326793585891286	0.00295716592695295	0.00221798827563463	0.00222560164526733	0.00144790182410585	0.00133412828609602	0.00103319301036803	0.00223321501490002	0.00103319301036803	0.00195767285021453	0.000950566403843412	0.00168365851917384	0.000950566403843412	0.000950566403843412	0.000950566403843412	4.42469380785005e-05	0.274396835242798	0.217321685144939	0.0119808579460698	0.160331076382076	0.00238933465623902	0.000133412828609602	5.67322329670576e-05	5.67322329670576e-05
"Billbergia_decora"	0.00185097555924014	0.0164495572737899	0.00698611143619734	0.0315837880103649	0.0349432475792213	0.0159192510711593	0.0170229329533469	0.0196409571138644	0.0142512573055143	0.0058768277938477	1.01471395404351	0.0168027787993091	0.0111078611921367	0.0169184529838087	0.0114801341585024	0.0132035002102134	0.00167294660666628	0.00817925910594908	0.00312745526555923	0.00390927333707145	0.00637502602204696	0.00124472846589449	0.00459425321227786	0.000842089293071867	0.00625472755160812	0.00577359466302288	0.00482947570506064	0.0048113288858524	0.00292309096992791	0.00318291922166923	0.00336793022009668	0.00246581367814562	0.00323844417094934	0.00202582268877996	0.00300247151601097	0.00156369713619456	0.00300247151601097	0.00186210067273694	0.00144339866575572	0.000517426527001713	0.00144339866575572	0.00144339866575572	0.00144339866575572	4.18047546762237e-05	0.416661081514818	0.00577068850821926	0.226065563287011	0.0150373088048548	0.00225745675251608	0.000202582268877996	0.00033599276518482	0.00033599276518482
"Passiflora_vitifolia"	0.00118156539349984	0.0108436695230913	0.00442118609581842	0.0383025019551304	0.0566401977756757	0.0101526539122822	0.0116411087632986	0.0215842866837728	0.00984192579249267	0.00379372902882536	0.0168027787993091	1.02395797830174	0.00702228969962702	0.0256981915534435	0.00975736226454107	0.0183486455553995	0.00107256367931379	0.0051702008756912	0.00211044588113724	0.00257125516649977	0.0040519827833803	0.000921240072313537	0.00293923889923316	0.000688098325550385	0.00395368302258739	0.00364955355931143	0.0030528786072056	0.00304129463275953	0.00184794472854787	0.00371243967254921	0.00212890624293167	0.00156979719677622	0.00540350304385687	0.00128054510853033	0.00356499003135984	0.00101068815062077	0.00356499003135984	0.00203285950811081	0.000912388389827858	0.000327297412168106	0.000912388389827858	0.000912388389827858	0.000912388389827858	2.73120442801111e-05	0.263376115196975	0.00368370387385245	0.384627238022137	0.012287470099114	0.001474850391126	0.000128054510853033	0.000544617286304574	0.000544617286304574
