"Spondias_cytherea"	"Uvaria_sp."	"Cerbera_manghas"	"Ochrosia_coccinea"	"Ochrosia_oppositifolia"	"Barringtonia_calyptrocalyx"	"Garcinia_hollrungii"	"Garcinia_ledermannii"	"Terminalia_sp."	"Pimelodendron_amboinicum"	"Pangium_edule"	"Gnetum_costatum"	"Gnetum_gnemon"	"Medusanthera_laxiflora"	"Neuburgia_corynocarpa"	"Ficus_conocephaliafolia"	"Ficus_hispidioides"	"Myristica_sp."	"Syzygium_pachycladum"	"Syzygium_samaragense"	"Syzygium_longipes"	"Syzygium_sp."	"Galearia_celebica"	"Morinda_bracteata"	"Nauclea_orientalis"	"Randia_dryadum"	"Versteegia_cauliflora"	"Pometia_pinnata"	"Phaleria_macrocarpa"	"Gmelina_moluccana"	"Adrama_selecta"	"Bactrocera_bancroftii"	"Bactrocera_bullata"	"Bactrocera_cheesmane"	"Bactrocera_diaphana"	"Bactrocera_enochra"	"Bactrocera_frauenfeldi"	"Bactrocera_hastigerina"	"Bactrocera_lineata"	"Bactrocera_neocheesmanae"	"Bactrocera_paramusae"	"Bactrocera_penefurva"	"Bactrocera_tinomiscii"	"Bactrocera_trivialis"	"Bactrocera_sp._1"	"Bactrocera_sp._2"	"Bactrocera_sp._3"	"Bactrocera_sp._4"	"Bactrocera_sp._5"	"Bactrocera_sp._6"	"Bactrocera_sp._7"	"Bactrocera_sp._8"	"Bactrocera_sp._9"	"Bactrocera_sp._10"	"Bactrocera_sp._11"	"Euphranta_marginata"	"Euphranta_perkinsi"	"Euphranta_quatei"	"Euphranta_sp."
"Gnetum_gnemon"	0	0	0	0	0	0	0	0	0	0	0	0.152538731206741	1.18079460212659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944791081951799	0.572187558471487	0	0	0	0	0	0
"Medusanthera_laxiflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neuburgia_corynocarpa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0
"Ficus_conocephaliafolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05171208944794	0	0	0	0	0	0	0	0	0	0	0	0.281621243885395	0	0	0	0	0	0	0	0	0	0	0.637782436524575	0	0	0	0	0	0	0	0	0.0288842301420918	0	0	0	0	0	0	0	0	0	0	0
"Ficus_hispidioides"	0	0	0.00050929400864132	0	0.241678494928829	0	0	0	0	0	9.68253479141988e-07	0	0	0	0	0	1.09114457614238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118766977411434	1.93925247854619e-06	0	0	0	0	0.0010302931484493	0	0	0.546867456854305	0	0	0	0	0
"Myristica_sp."	0	0	0	0.315037981650155	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01800192380196	0	0	0	0	0	0.00029342788122138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000595485994243389	0	0.666071180672423
"Syzygium_pachycladum"	0	0	0	0	0	0.0634072564378268	0	0	0.000743588709797967	0	0	0	0	0	0	0	0	0	1.25592738815482	0.00626708134212303	0.00449694124496866	0.000562117655621082	0.00112423531124216	0	0	0	0	0	0.00080472447693155	0	0.0011027348945709	0	0.000401426512329808	0	0	0	0.10268190753033	0	0	0	0	0.00036294210835377	0	0.562117655621082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_samaragense"	0	0	0	0	0	0.0629754403583408	0	0	0.000727621867072094	0	0	0	0	0	0	0	0	0	0.256380600359579	1.00630007817268	0.00440037986276933	0.000550047482846166	0.00110009496569233	0	0	0	0	0	0.000899070264351428	0	0.00109522504971027	0	0.000448489701635771	0	0	0	0.114720320300702	0	0	0	0	0.000355148768451855	0	0.550047482846166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_longipes"	0	0	0	0	0	0.0662412762536133	0	0	0.000848379501133318	0	0	0	0	0	0	0	0	0	0.252952945029487	0.00605052231130783	1.00513067603066	0.000641334503832925	0.00128266900766585	0	0	0	0	0	0.000185530695629662	0	0.00115202219571501	0	9.25496144478199e-05	0	0	0	0.0236735010289779	0	0	0	0	0.000414089994600786	0	0.641334503832925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_sp."	0	0	0	0	0	0.0662412762536133	0	0	0.000848379501133318	0	0	0	0	0	0	0	0	0	0.252952945029487	0.00605052231130783	0.0051306760306634	1.00064133450383	0.00128266900766585	0	0	0	0	0	0.000185530695629662	0	0.00115202219571501	0	9.25496144478199e-05	0	0	0	0.0236735010289779	0	0	0	0	0.000414089994600786	0	0.641334503832925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Galearia_celebica"	0	0	0	0	0	0.0662412762536133	0	0	0.000848379501133318	0	0	0	0	0	0	0	0	0	0.252952945029487	0.00605052231130783	0.0051306760306634	0.000641334503832925	1.00128266900767	0	0	0	0	0	0.000185530695629662	0	0.00115202219571501	0	9.25496144478199e-05	0	0	0	0.0236735010289779	0	0	0	0	0.000414089994600786	0	0.641334503832925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Morinda_bracteata"	0	0	0	0.00631806941221464	0	0	0	0	0	0	0	0	0	0	0	0	0	8.63023180062882e-05	0	0	0	0	0	1.32692896160311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663473480900434	0	0.00319318576623266
"Nauclea_orientalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0
"Randia_dryadum"	0	0	0	0	0	0	0.286357947434293	0.00631012646405021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04066525943499	0	0	0	0	0	0	0	0.00901126408010012	0	0	0	0	0	0.657655402586567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Versteegia_cauliflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pometia_pinnata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0433263452131377	0	0	0	0	0	0	0	0	0	0	0	1.2900069881202	0	0	0	0	0	0	0	0	0	0	0.534358257628698	0	0	0	0	0	0	0	0	0.132308409037969	0	0	0	0	0	0	0	0	0	0	0
"Phaleria_macrocarpa"	0	0	0	0	0	0.000149586921238154	0	0	5.70759144218701e-07	0	0	0	0	0	0	0	0	0	0.000842153522370227	2.29994718787575e-05	3.45173387217976e-06	4.3146673402247e-07	8.6293346804494e-07	0	0	0	0	0	1.33231327652463	0	2.60151167370703e-06	0	0.664607436777983	0	0	0	0.0016248830581672	0	0	0	0	2.78584820392461e-07	0	0.00043146673402247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gmelina_moluccana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Adrama_selecta"	0	0	0	0	0	0.535768414879329	0	0	0.000380983718267957	0	0	0	0	0	0	0	0	0	0.124057675639226	0.00301186888670325	0.00230404439143003	0.000288005548928753	0.000576011097857507	0	0	0	0	0	0.000279662504923506	0	1.00931771156312	0	0.00013950606350254	0	0	0	0.0356846104392801	0	0	0	0	0.000185956338678408	0	0.288005548928753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_bancroftii"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17333333333333	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_bullata"	0	0	0	0	0	7.47934606190772e-05	0	0	2.8537957210935e-07	0	0	0	0	0	0	0	0	0	0.000421076761185114	1.14997359393787e-05	1.72586693608988e-06	2.15733367011235e-07	4.3146673402247e-07	0	0	0	0	0	0.666156638262314	0	1.30075583685352e-06	0	1.33230371838899	0	0	0	0.000812441529083598	0	0	0	0	1.39292410196231e-07	0	0.000215733367011235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_cheesmane"	0	0	0	0	0	0	0.644305381727159	0.00300375469336671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019357530246141	0	0	0	0	0	0	0	1.02027534418023	0	0	0	0	0	0.313057989153108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_diaphana"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173333333333333	0	0	1.04	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_enochra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_frauenfeldi"	0	0	0	0	0	0.0965583576592286	0	0	0.000368425027593171	0	0	0	0	0	0	0	0	0	0.543610098689982	0.0148461590977379	0.00222809421449204	0.000278511776811505	0.000557023553623009	0	0	0	0	0	0.00821999664719875	0	0.00167927578537789	0	0.0041004401879631	0	0	0	1.04886201404692	0	0	0	0	0.000179826501563334	0	0.278511776811505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_hastigerina"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3030303030303	0	0	0.00606060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242424242424242	0	0	0	0
"Bactrocera_lineata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103424178895877	0	0	0	0	0	0	0	0	0	0	0	0.56324248777079	0	0	0	0	0	0	0	0	0	0	1.27556487304915	0	0	0	0	0	0	0	0	0.0577684602841836	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_neocheesmanae"	0	0	0	0	0	0	0.572715894868586	0.0126202529281004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0813305188699805	0	0	0	0	0	0	0	0.0180225281602002	0	0	0	0	0	1.31531080517313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_paramusae"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303030303	0	0	1.00606060606061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242424242424242	0	0	0	0
"Bactrocera_penefurva"	0	0	0	0	0	0.00104316970478131	0	0	0.66143068314175	0	0	0	0	0	0	0	0	0	0.00398351094534625	9.52838159261076e-05	8.07980477269827e-05	1.00997559658728e-05	2.01995119317457e-05	0	0	0	0	0	2.9217432382624e-06	0	1.81420818222837e-05	0	1.45747424327275e-06	0	0	0	0.000372811039826423	0	0	0	0	1.32284116677157	0	0.0100997559658728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_tinomiscii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_trivialis"	0	0	0	0	0	0.132482552507227	0	0	0.00169675900226664	0	0	0	0	0	0	0	0	0	0.505905890058974	0.0121010446226157	0.0102613520613268	0.00128266900766585	0.0025653380153317	0	0	0	0	0	0.000371061391259324	0	0.00230404439143003	0	0.00018509922889564	0	0	0	0.0473470020579558	0	0	0	0	0.000828179989201573	0	1.28266900766585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._1"	0	0	0.00140055852376363	0	0.664615861054279	0	0	0	0	0	2.66269706764047e-06	0	0	0	0	0	0.000647584391556347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32660918788144	5.33294431600203e-06	0	0	0	0	0.00283330615823558	0	0	0.00388550634933808	0	0	0	0	0
"Bactrocera_sp._2"	0	0	0.00125078289850493	0	4.69621240852279e-06	0	0	0	0	0	0.665411182979886	0	0	0	0	0	4.5758671036956e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30783857374887e-06	1.33270916515537	0	0	0	0	0.000621832884189609	0	0	2.74552026221736e-08	0	0	0	0	0
"Bactrocera_sp._3"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173333333333333	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216631726065688	0	0	0	0	0	0	0	0	0	0	0	0.645003494060098	0	0	0	0	0	0	0	0	0	0	0.267179128814349	0	0	0	0	0	0	0	0	1.06615420451898	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._5"	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._7"	0	0	0.655397727370298	0	0.0100131615364916	0	0	0	0	0	0.00124602119597085	0	0	0	0	0	9.7565639057699e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492072300587505	0.00249557553332913	0	0	0	0	1.32585849541069	0	0	5.85393834346194e-05	0	0	0	0	0
"Bactrocera_sp._8"	0	0	0	0	0	0	0	0	0	0	0	0.569563138799398	0.0971035278672683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17796981080795	0.155363522525385	0	0	0	0	0	0
"Bactrocera_sp._9"	0	0	0	0	0	0	0	0	0	0	0	0.281740490967667	0.384926175699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101692487471161	1.23164084586217	0	0	0	0	0	0
"Bactrocera_sp._10"	0	0	0.00101858801728264	0	0.483356989857657	0	0	0	0	0	1.93650695828398e-06	0	0	0	0	0	0.182289152284768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237533954822868	3.87850495709239e-06	0	0	0	0	0.0020605862968986	0	0	1.09373491370861	0	0	0	0	0
"Bactrocera_sp._11"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303030303	0	0	0.00606060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02424242424242	0	0	0	0
"Euphranta_marginata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0
"Euphranta_perkinsi"	0	0	0	0.0126361388244293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172604636012576	0	0	0	0	0	0.653857923206225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32694696180087	0	0.00638637153246533
"Euphranta_quatei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0
"Euphranta_sp."	0	0	0	0.630075963300309	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0360038476039148	0	0	0	0	0	0.00058685576244276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119097198848678	0	1.33214236134485
