"Arvicola_terrestris"	"Apodemus_sylvaticus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Chionomys_gud"	"Spermophilus_pygmaeus"	"Cricetulus_migratorius"	"Microtus_socialis"	"Cricetus_cricetus"	"Microtus_majori"	"Mesocricetus_raddei"	"Amphipsylla_rossica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_wagneri"	"Leptopsylla_taschenbergi"	"Nosopsyllus_mokrzeckyi"	"Ctenophthalmus_proximus"	"Ctenophthalmus_orientalis"	"Citellophilus_tesquorum"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Ctenophthalmus_secundus"	"Paradoxopsyllus_hesperius"	"Ctenophthalmus_chionomydis"	"Rhadinopsylla_ucrainica"	"Amphipsylla_kuznetzovi"	"Callopsylla_caspia"	"Ctenophthalmus_acuminatus"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"
"Arvicola_terrestris"	1.24496374070722	0.0238841907694123	0.0126888759941565	0.0194262396241048	0.0147822314959806	0.000501550655945546	0.00574399636177525	0.00239958607333792	0.000799126024304477	0.00798612538815831	0.000157670238939993	0.410332392786741	0.0217866989784062	0.142627699972061	0.0150788368297363	0.00462042203912201	0.0155137030389078	0.0100356791182289	0.000294004037516146	0.0245404812591354	0.0109584338492767	0.000625403030230377	0.00117588950180334	0.0010434516350104	0.00271246548902103	0.000521725817505198	0.000521725817505198	0.000114593605454662	0.000384448883073567	0.00377861097793169
"Apodemus_sylvaticus"	0.0323212036126332	1.14246936378448	0.0888088662940697	0.0195957317642215	0.0100576807763429	0.00354865483019616	0.0171071303724777	0.0107980245746568	0.00548740399197854	0.00153712494014753	0.00160214839212877	0.0209445426291613	0.14960396146552	0.0294207570302262	0.164467262822418	0.123563097319415	0.0987321097004619	0.0365383989431073	0.00460870575191243	0.00417569343728665	0.000984334375631004	0.018961278234123	0.00150400856749349	0.00070995393715362	0.00320697823637644	0.00035497696857681	0.00035497696857681	0.00350150235698963	0.00474511531588338	0.000289012606354211
"Apodemus_agrarius"	0.0278941113626816	0.14426756760851	1.10948092288848	0.0151184391719692	0.0085342762237497	0.0013487167098363	0.0132189001565055	0.00754079474978675	0.00435082735454716	0.00111478036801117	0.000463996739253699	0.0114018667490332	0.118617293139759	0.0325629315837208	0.118658989819801	0.180429804558101	0.16561929096126	0.0241529031291118	0.000998502433126586	0.00136366974155416	0.000828308360595852	0.00749263925913121	0.00120702425680283	0.000602419498147037	0.000578865390520836	0.000301209749073519	0.000301209749073519	0.000529386534578531	0.000788858019820485	0.00023149373345486
"Microtus_arvalis"	0.101210708441586	0.0754435672922528	0.035830700837567	1.05238918173601	0.00980312215246923	0.0020405189175712	0.0274825265714962	0.0160348040251991	0.0104861453202685	0.00198144919115521	0.000630608847762437	0.0558974002566061	0.285885435573636	0.173438511050245	0.0148110848933241	0.0132145620441361	0.0116431591195793	0.0415986557389466	0.0011396973170189	0.0337102567321329	0.00152144976427311	0.00251565962751084	0.0020423889947427	0.000691985093115475	0.000563215987162131	0.000345992546557738	0.000345992546557737	0.000406160266896361	0.0160797737025034	0.0108152854117216
"Chionomys_gud"	0.0906063836400694	0.0455553776340239	0.023795570176808	0.0115330848852579	1.12797210200022	0.000984462667919448	0.0218928657825171	0.0034139088714386	0.00135233766858306	0.00591842135872102	0.000308818647772722	0.098474208895477	0.0368689953855802	0.0807901450810258	0.0624260408976728	0.0347747895673149	0.00761429429855987	0.019745340660313	0.000573639640105015	0.00220340426110067	0.074010865739362	0.00127733431376239	0.0675189196260611	0.0796215601411921	0.0201976242973254	0.0398107800705961	0.0398107800705961	0.000221265205449844	0.000350484757567274	0.000376193757605178
"Spermophilus_pygmaeus"	0.00326634864684537	0.017077901370319	0.00399557325289003	0.002550648646964	0.00104599158466441	1.29297406952948	0.00781628031464295	0.00364638566244058	0.000209380088626123	5.13768253773618e-05	0.000699377411086242	0.00132853719816001	0.00570836241622798	0.00163834983142953	0.00275999780291803	0.00236857453651547	0.00187407993475018	0.0509781508372041	0.598044865342761	0.000183571476779565	9.56136092932595e-05	0.000574219278534986	0.00047839720019259	7.38347000939586e-05	6.9086243600261e-05	3.69173500469793e-05	3.69173500469793e-05	0.000277483989072866	0.000104797007770638	3.4910561268619e-05
"Cricetulus_migratorius"	0.0399016280597987	0.0878166025787186	0.0417717244945574	0.036643368761995	0.0248119145535194	0.00833736566895248	1.05653202290082	0.0247153557522084	0.0095418343965412	0.000795090202615642	0.00246642596360589	0.0161614321298693	0.260140537758334	0.0637063647037407	0.0171944209635079	0.0293673671173797	0.0128140062370055	0.177773143276848	0.00408412669352356	0.00209326231606292	0.00195599497460236	0.0168993702117015	0.0578078989402116	0.00175142926260137	0.000742539005440381	0.000875714631300685	0.000875714631300685	0.00105023705950167	0.000891793138879478	0.000481313614855455
"Microtus_socialis"	0.0320560088258732	0.106595883621612	0.0458248296333195	0.0411148821158952	0.00744057061723797	0.00747976546141657	0.0475295302927084	1.03027297886257	0.0122140550916005	0.000578203581578153	0.00222662522952545	0.0127430642348596	0.332993712497318	0.0415766265604708	0.0192246085672017	0.0179171358044825	0.0147176120455052	0.158502255904813	0.00373626395089636	0.00212559736881111	0.00075968250033376	0.0553228270685915	0.0029725889068212	0.000525216749452092	0.00046970446038853	0.000262608374726046	0.000262608374726046	0.00101908083483302	0.00103203186922523	0.00050344059321041
"Cricetus_cricetus"	0.0219128767717175	0.11119213352167	0.0542708464751409	0.055190238527729	0.00604993167523999	0.000881600373162622	0.0376651357758205	0.025070955188022	1.02039401886997	0.000393858355378305	0.000311737799481863	0.00960747638641464	0.556005356560239	0.0164974785326138	0.0204461935879492	0.0194597278170178	0.0161425078204714	0.0151897217415546	0.000696550909007636	0.00236511053662257	0.000581584244712961	0.00374974715190319	0.00236468557521474	0.000427054000605176	0.000437633501008295	0.000213527000302588	0.000213527000302588	0.000392723336247211	0.00126106968254582	0.000614991281932906
"Microtus_majori"	0.231153962623916	0.0328773945531555	0.014677941512147	0.0110080510619734	0.027948100860627	0.000228341446121608	0.00331287584423184	0.00125277442675266	0.000415739375121544	1.01037537090094	8.27807283493709e-05	0.414336662299383	0.0113343682269979	0.0859898699234845	0.0650057224985797	0.00606001437610626	0.00673861124163547	0.00378987780985687	0.00019100374883944	0.00485237368862201	0.0597150661070298	0.000682723743037128	0.00182069264467043	0.00197280711957367	0.00102227124257708	0.000986403559786837	0.000986403559786837	0.000112989406124653	0.000293214510941895	0.000775590959632927
