"Lagurus_lagurus"	"Allactaga_major"	"Allocricetulus_eversmanni"	"Alticola_strelzowi"	"Spermophilus_erythrogenys"	"Clethrionomys_rutilus"	"Cricetulus_barabensis"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Apodemus_agrarius"	"Sicista_subtilis"	"Allactaga_sibirica"	"Microtus_gregalis"	"Ctenophthalmus_arvalis"	"Mesopsylla_hebes"	"Pectinoctenus_pavlovskii"	"Frontopsylla_elata"	"Citellophilus_tesquorum"	"Callopsylla_caspia"	"Neopsylla_pleskei"	"Amphipsylla_primaris"	"Pectinoctenus_nemorosa"	"Amphipsylla_rossica"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Ophthalmopsylla_volgensis"
"Apodemus_agrarius"	0.00623364467040482	0	0.00149432860179192	9.82339584586214e-05	0.00516746384069521	0.000206463686017652	8.03402474081678e-05	0.00031100979694361	0	0.0844418254873787	1.23509958079422	0.000196685990110119	0	3.75625989991275e-06	0.0186613654644031	0	0.000401701237040839	0.000101419017297644	0.000788529074787695	3.27446528195405e-05	0.000603276472209527	0.000196012908511668	0	0.0142581898612546	0.322848532779786	0.308774895198556	0
"Sicista_subtilis"	0.141966962606138	0	0.0960328167180291	0.00102656211893245	0.0509495437551078	0.00379113865429789	0.00516305466225963	0.0163397251636456	0	0.00383537680714732	0.000196685990110119	1.01396395993984	0	6.7506917830182e-05	0.344487569072745	0	0.0258152733112982	0.00182268678141491	0.272884934541728	0.000342187372977482	0.0161781949498248	0.00193939214322454	0	0.00245885603054031	0.000688400965385417	4.91714975275298e-05	0
"Allactaga_sibirica"	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667
"Microtus_gregalis"	0.00443884216338677	0	0.00101685135338756	0.0445897143848222	0.00172407351017252	0.257599808570847	5.46694276014818e-05	0.000212954765613661	0	0.000146494136096597	7.51251979982551e-06	0.000135013835660364	0	1.02340739866595	0.0133818267359301	0	0.000273347138007409	0.631999763980519	0.000414764755241382	0.0148632381282741	0.000355856837330915	0.00526370739883066	0	8.59897432841659e-05	2.62938192993893e-05	1.87812994995638e-06	0
"Ctenophthalmus_arvalis"	0.405462135151152	0	0.091586363289508	0.00228008364969808	0.103777324708851	0.0134452970757876	0.00492399802631764	0.0192184922180608	0	0.0128812965152517	0.000660579308474445	0.0121942502326636	0	0.000236846490901417	1.22491838137354	0	0.0246199901315882	0.00639485525433827	0.0338566139197884	0.000760027883232692	0.0304807338017627	0.00397234278444755	0	0.00585321577785806	0.00231202757966056	0.000165144827118611	0
"Mesopsylla_hebes"	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0
"Pectinoctenus_pavlovskii"	0.0268705600195997	0	0.381045514455682	0.000178794345002686	0.0089627395369604	0.000612672543355023	0.242708540203711	0.00355289978318477	0	0.000626653929783709	3.21360989632671e-05	0.00206522186490385	0	1.09338855202964e-05	0.0556411776973893	0	1.21354270101855	0.000295214909048001	0.0393205515568022	5.95981150008954e-05	0.0235880823223357	0.000340957180856042	0	0.000424540162236346	0.000112476346371435	8.03402474081678e-06	0
"Frontopsylla_elata"	0.00887768432677355	0	0.00203370270677512	0.0891794287696444	0.00344814702034505	0.515199617141694	0.000109338855202964	0.000425909531227322	0	0.000292988272193195	1.5025039599651e-05	0.000270027671320728	0	0.0468147973318903	0.0267636534718602	0	0.000546694276014818	1.26399952796104	0.000829529510482765	0.0297264762565481	0.000711713674661829	0.0105274147976613	0	0.000171979486568332	5.25876385987786e-05	3.75625989991275e-06	0
"Citellophilus_tesquorum"	0.162405715273401	0	0.292544903582608	0.00182616482603171	0.10002085031158	0.00171925754140395	0.0157282206227209	0.0461404084365215	0	0.00246021071333761	0.000126164651966031	0.0436615895266765	0	3.31811804193106e-05	0.153031894917444	0	0.0786411031136044	0.000895891871321386	1.05768312424712	0.000608721608677236	0.0342320459975364	0.0037852257884506	0	0.00398220834430317	0.000441576281881109	3.15411629915078e-05	0
"Callopsylla_caspia"	0.00155449918924587	0	0.000554262469508328	0.637532290225281	0.00880896032889357	0.0163875633352631	2.97990575004477e-05	0.000110277696991702	0	0.000127704145996208	6.54893056390809e-06	6.84374745954964e-05	0	0.00148632381282741	0.00429415754026471	0	0.000148995287502239	0.04013074294634	0.000760902010846545	1.21251076340843	0.000433950980992385	0.0746933729189813	0	0.000335889750364614	2.29212569736783e-05	1.63723264097702e-06	0
"Neopsylla_pleskei"	0.281407883779617	0	0.230914911155497	0.00137037151892332	0.0737002138123473	0.00201629390647594	0.0124147801696504	0.0587952036823062	0	0.00247660867538648	0.000127005573096743	0.00340593577891048	0	3.74586144558857e-05	0.181280153663115	0	0.0620739008482518	0.00101138259030891	0.0450421657862321	0.000456790506307773	1.03715572326364	0.00279202717050584	0	0.00304491860586253	0.000444519505838599	3.17513932741856e-05	0
"Amphipsylla_primaris"	0.0184024094206095	0	0.0070464484043582	0.497955819459875	0.124364513118332	0.0133082117287469	0.000378841312062269	0.00139286301506975	0	0.00169877854043446	8.7116848227408e-05	0.000861952063655351	0	0.0011697127552957	0.0498749705158415	0	0.00189420656031134	0.0315822443929839	0.0105145160790295	0.165985273153292	0.005894279582179	1.06253643535788	0	0.00472471951096521	0.000304908968795928	2.1779212056852e-05	0
"Pectinoctenus_nemorosa"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Amphipsylla_rossica"	0.0589443927940068	0	0.0197411175439901	0.00503834625546922	0.281198731422942	0.00193624753252743	0.00106135040559087	0.0039517376542382	0	0.278034702294465	0.0142581898612546	0.00245885603054031	0	4.29948716420829e-05	0.16535334572449	0	0.00530675202795433	0.00116086153433624	0.0248888021518948	0.00167944875182307	0.014463363377847	0.0106306188996717	0	1.05638192888561	0.0499036645143912	0.00356454746531365	0
"Megabothris_walkeri"	0.0218177563464169	0	0.00523015010627172	0.000343818854605175	0.0180861234424332	0.00072262290106178	0.000281190865928587	0.00108853428930264	0	0.295546389205826	0.322848532779786	0.000688400965385416	0	1.31469096496946e-05	0.0653147791254107	0	0.00140595432964294	0.000354966560541755	0.00275985176175693	0.000114606284868392	0.00211146765273334	0.000686045179790838	0	0.0499036645143912	1.12996986472925	0.0807121331949465	0
"Leptopsylla_segnis"	0.00311682233520241	0	0.000747164300895961	4.91169792293107e-05	0.0025837319203476	0.000103231843008826	4.01701237040839e-05	0.000155504898471805	0	0.0422209127436894	0.617549790397112	9.83429950550595e-05	0	1.87812994995638e-06	0.00933068273220153	0	0.000200850618520419	5.07095086488222e-05	0.000394264537393847	1.63723264097702e-05	0.000301638236104763	9.8006454255834e-05	0	0.00712909493062731	0.161424266389893	1.15438744759928	0
"Ophthalmopsylla_volgensis"	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
