"Clethrionomys_rutilus"	"Sorex_araneus"	"Neomys_fodiens"	"Microtus_arvalis"	"Microtus_oeconomus"	"Sorex_minutus"	"Microtus_gregalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Apodemus_uralensis"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Sorex_tundrensis"	"Micromys_minutus"	"Spermophilus_major"	"Ctenophthalmus_assimilis"	"Corrodopsylla_birulai"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Rhadinopsylla_integella"	"Ctenophthalmus_breviatus"	"Peromyscopsylla_silvatica"	"Amphipsylla_sibirica"	"Megabothris_rectangulatus"	"Oropsylla_ilovaiskii"
"Sicista_betulina"	0.113968609922262	0.0565783850885083	0.0253716519599746	0.0562264487904126	0.0183910407046303	0.00542657653190577	0.0195641553741611	0.0134490889298859	0.00306314676381938	0.00709510338567659	1.00738577934623	0.00379310753874329	0.00107145954720547	0.000464628530306494	0.00148415091961614	0	0.237505807218983	0.02071116937132	0.0198419810087153	0.0298898731899767	0.0705222097567272	0.00498120054763194	0.00510402335537048	0.0627251032752088	0.151588728789106	0.0615168253461262	0.00108370262158503	0.000182772959725978	0.000399268477023696	0.000309487060209808	0.000204111282555014	0.000100402406401084	0
"Apodemus_agrarius"	0.0938507333982056	0.0560276974341688	0.0484936169155783	0.0545091204170541	0.0251758061070753	0.0053438744799059	0.0171368380970186	0.0132215751498663	0.00300686036906587	0.00672149459099809	0.00460591629704543	1.00358373440303	0.000578833881263369	0.000551763123256909	0.000525468669801824	0	0.311105078609014	0.0253794324618943	0.0202566341756201	0.0260472556971996	0.0832472159644317	0.0774006886678405	0.0046986040956482	0.00331995463992675	0.110983370480862	0.00213939980893509	0.000971250836731191	0.000180993997454242	0.000349731389735074	0.000254856030952357	0.000237084320926132	9.51154894952559e-05	0
"Clethrionomys_glareolus"	0.125005127679514	0.0668638050242332	0.0361995274020133	0.0283710819466141	0.023671921631056	0.00728608463835443	0.0101813610234609	0.0169742429039364	0.00592439083799109	0.00695744701710833	0.00165589202749937	0.00073669766706247	1.00180661189148	0.000799288273338763	0.000899853369667467	0	0.146618452910842	0.11649074607191	0.0230675428145187	0.166578534214837	0.102340423971359	0.00547804241946638	0.00474693062894765	0.09499560984143	0.00255636114889882	0.00214013992949244	0.00056024607165693	0.000215999370142893	0.000207782878029815	0.000339457237418912	0.00023194271879572	9.84544389213442e-05	0
"Sorex_tundrensis"	0.0917472202133691	0.0908087793396469	0.0442154664859842	0.0291059628587466	0.0234067078422918	0.0149690019733378	0.00979329997205399	0.013573002321361	0.00723811601629589	0.00423148775061483	0.00078986850152104	0.000772468372559672	0.00087921710067264	1.00090771290326	0.000895021681614353	0	0.153041165172548	0.131346916586368	0.129336656599672	0.123977714146241	0.110728755631889	0.00546711702001412	0.00384158247992731	0.00335475455787582	0.00224277601379659	0.00178862571812728	0.000546491708939075	0.000293352122777036	0.000199863264735796	0.000249143843077717	0.000191872257037158	5.98795436407759e-05	0
"Micromys_minutus"	0.116322465728784	0.0699029400430077	0.0333678967515833	0.0293950107047685	0.0284718264260172	0.00623630827059339	0.0159457818354559	0.0172225601895607	0.00476276725583025	0.00278774680762291	0.00280339618149715	0.000817395708580616	0.00109982078514913	0.000994468535127058	1.00320294810976	0	0.0556405608962162	0.136297007881504	0.0228625268045629	0.140665339336561	0.179205339097391	0.00548261261671727	0.00435457903323209	0.00384143158639371	0.00278704334785361	0.113609133938536	0.000814517929657231	0.000225817107102322	0.000325424119090937	0.000315879065115503	0.000200004659454471	3.94492472776827e-05	0
"Spermophilus_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667
"Ctenophthalmus_assimilis"	0.189315910959537	0.123238601040472	0.103746590346669	0.0991302681813326	0.0402006055343813	0.0133229757827856	0.0351831477516368	0.0241208039061329	0.00910028840031906	0.0221975813758868	0.00238487815872576	0.00257263502689084	0.000952630231553019	0.000903964354238324	0.000295785616105107	0	1.12016321085938	0.0547308376464372	0.0437225104289289	0.051354762100133	0.0209489890888983	0.0116601864916163	0.0100401738059059	0.0064929777959301	0.00596924378630434	0.0038247077475027	0.00194057077151804	0.00039811464801301	0.000718023423502792	0.000514096160107366	0.000540811861574176	0.000314116717583304	0
"Corrodopsylla_birulai"	0.0681483631414173	0.289334735361681	0.215994393037437	0.0190784556710201	0.0104712992146075	0.0213190290734609	0.00411822202216937	0.00323500783771606	0.0266754087118261	0.00385161300967706	0.000345186156188666	0.000348345151437766	0.00125627275175589	0.0012877148684938	0.00120262065777798	0	0.0908424589562923	1.10823314648657	0.0761333618902384	0.0201232536702871	0.010599655720695	0.0142506073333634	0.00322290722610741	0.00407889131569332	0.00220293660221851	0.00201585170650205	0.000258422537562057	0.000934677895999689	8.40453473912117e-05	0.000185060049263862	0.00011355263746573	5.45039576841093e-05	0
"Palaeopsylla_soricis"	0.0927138662416931	0.326515491256382	0.0730003267404936	0.0244478524388862	0.0143038446626262	0.0929633649488622	0.00752357441486906	0.0056793087398197	0.0245894067453152	0.00229794662649484	0.000373961948057826	0.000314404521572818	0.000281311497738033	0.00143388754545091	0.00022811833840473	0	0.0820645345412157	0.08609315867854	1.1014333760181	0.0263074320954157	0.0130867081360063	0.00802077383832785	0.00390174045757308	0.00525885469207188	0.00273587574105071	0.00239651323064173	0.000428569731488092	0.00105478801913404	0.000153542334997328	0.00025176881532028	0.000113178890811782	3.25181126390779e-05	0
"Amalaraeus_penicilliger"	0.432876912052984	0.0498346783985403	0.0180646391294538	0.0581524457414595	0.0334400507353623	0.00635456895988157	0.0304055408724323	0.0148206944314521	0.00926379332607006	0.00653313253318101	0.000674804574010097	0.000484278326375557	0.00243341816250093	0.00164645038706827	0.00168125903589515	0	0.115462964456209	0.0272585906290742	0.0315130195883997	1.09264168916317	0.0190715156575287	0.0103548798218879	0.0110176801628756	0.00992702816561241	0.00609331181417102	0.00610025240855035	0.0015619233124343	0.000160987834022564	0.000620521242294536	0.0011754973850726	0.000281021703350185	9.24499886770897e-05	0
"Megabothris_walkeri"	0.134417149738059	0.119164287339393	0.0313487156057885	0.090250606554768	0.13565127827594	0.0157300809683873	0.0207025146594324	0.0878742082984889	0.00275226297942845	0.00743460396090862	0.00411985417822805	0.00400502069931974	0.00386853836317852	0.0038051118773845	0.00554243316796056	0	0.121878482912387	0.0371534324230548	0.0405642980710574	0.0493500044333991	1.04358068771576	0.0103847227149456	0.0102333231468111	0.00778979360945048	0.00542639219422135	0.00354893208807594	0.00127543073638825	0.000384952830601055	0.00042250029917209	0.00036501602101306	0.000870157477169707	0.000105206659824179	0
"Hystrichopsylla_talpae"	0.18269302042961	0.0942505971979993	0.25475336235075	0.0260015221414146	0.0619307591633525	0.00558269889926904	0.0228593577911837	0.00440127739922775	0.00360572746324469	0.00310203371250066	0.00047573263657159	0.00608769461432453	0.000338530711315338	0.00030714140561877	0.000277210750283458	0	0.110902785001722	0.0816607835956781	0.0406445955178186	0.0438046320555145	0.0169772714047707	1.01938013324069	0.00563416539663671	0.00487839845596301	0.00366127322288592	0.00298502615012118	0.00110014267979906	0.00030447070164465	0.000466517505942525	0.00049611139288421	0.000393130307783402	4.3896703478783e-05	0
"Neopsylla_pleskei"	0.260441261011536	0.0666258433166733	0.018746034321898	0.0944339840874214	0.0342459151277315	0.00419536647565908	0.0400112041576358	0.0460404655816422	0.00246373168406711	0.0972218122722658	0.000688638071756334	0.000522067121738689	0.000414414578717652	0.000304887498406929	0.000311041359516578	0	0.134904875026974	0.0260902013542029	0.027931507085166	0.0658437552590899	0.0236341034581113	0.007959376512709	1.01990657185276	0.00996754910328965	0.00586204780752233	0.00441934184931405	0.00213030104447468	0.000215230649623137	0.000816555186890527	0.000707240355767919	0.00156889642509375	0.00137578036234338	0
"Frontopsylla_elata"	0.333859612556169	0.129012213927208	0.0200081437380709	0.0163939023934449	0.0239078788136438	0.0202429917574426	0.00638277551618326	0.0492556102537844	0.0127446491372232	0.0332484200419476	0.0103526869483354	0.000451255970475481	0.0101451622160751	0.000325704326007361	0.000335659070655761	0	0.10672438260689	0.0403929042913319	0.0460532711868818	0.0725733224146228	0.0220080576733018	0.00843063034137297	0.0121933124952864	1.01169950328624	0.00538143233388626	0.00500166906951062	0.000345397774106427	0.000416765945924218	0.000130260724820067	0.000906611303614851	0.000605315375518033	0.00047049651002756	0
"Megabothris_turbidus"	0.222796272699218	0.0930918505995467	0.0197969950988094	0.199946412338608	0.00945141912628474	0.00458069840751767	0.0488085625179439	0.00560250181929785	0.00259136354875485	0.00391516785664009	0.0343601118588641	0.0207168958230942	0.00037493296850516	0.000299036801839546	0.000334445201742433	0	0.134745729736177	0.0299599377901718	0.0329034655790366	0.061176850614277	0.0210544017135788	0.0086894217823159	0.00984824031663751	0.00739050040520379	1.01585811204193	0.00668744131375643	0.00295329373182414	0.000300727442712104	0.000996093112611099	0.000605013639373302	0.000108700795002081	5.5403318726039e-05	0
"Peromyscopsylla_bidentata"	0.344251191757565	0.111210615617757	0.0192289651886765	0.051948285098285	0.00885817047027463	0.00485805494941706	0.0779345016353532	0.0051360269891444	0.00279730879543339	0.00355306978438521	0.0180307936359335	0.000516406850432607	0.000405888607317532	0.000308383744504703	0.0176290035421866	0	0.111641900284863	0.0354511851833119	0.037269912655842	0.0791981045454899	0.0178058489246569	0.00916094232278568	0.00960063918988915	0.00888227438206196	0.0086475534229609	1.00904270319966	0.00359716941233635	0.000359258987997063	0.00159050003337455	0.000934830120183476	0.000100231378519768	5.02792894016775e-05	0
"Amphipsylla_kuznetzovi"	0.0544612014623683	0.0260133746410246	0.0178118166388748	0.117108970732337	0.00942417396722986	0.00320012532632762	0.424367606505343	0.00552701356426524	0.00195664211016144	0.00436818259846348	0.000877283074616453	0.000647500557820795	0.000293462228010773	0.000260234147113845	0.000349079112710242	0	0.156446967437145	0.0125519518244428	0.0184080903715362	0.0560061073458583	0.017673825918523	0.00932501890496344	0.0127818062668481	0.00169409384442676	0.0105474776136576	0.00993503932930991	1.01889369291434	8.40345914462388e-05	0.00866056339806821	0.000147891925220281	0.000114957742856308	6.18139046952379e-05	0
"Rhadinopsylla_integella"	0.0300193707699842	0.562721863332093	0.0314357462374047	0.0105857020475971	0.00589808177027342	0.0108810555177083	0.00350007744818545	0.00310823901519353	0.00502436540006365	0.002049617956723	0.000345237812815736	0.000281546218262155	0.000263999230174646	0.000325946803085596	0.000225817107102322	0	0.0748897887873362	0.105930161546631	0.10571319925099	0.0134693154465545	0.0124468081894341	0.00602175387697196	0.00301322909472392	0.00476965471446605	0.00250606202260086	0.0023152245893144	0.000196080713374557	1.00181783803661	7.14301520037846e-05	8.15189973387215e-05	6.22638872962814e-05	2.90040276894765e-05	0
"Ctenophthalmus_breviatus"	0.0548076839588894	0.024875550435318	0.0172845599513752	0.0216248052349526	0.00909843976406779	0.00303243397838889	0.522132437459565	0.0052781486431041	0.00188348543969685	0.00428701368340924	0.000848445513675354	0.000612029932036379	0.000285701457290995	0.000249829080919745	0.000366102133977305	0	0.151951706998778	0.0107157817923795	0.0173118982709487	0.0584065619309732	0.0153684483823848	0.0103800145072212	0.0128607441935258	0.00167710683205836	0.00933837293072905	0.0115311252419655	0.0227339789199291	8.03589210042577e-05	1.01065576402979	0.000148832814552313	0.00011197227912353	6.06652879727723e-05	0
"Peromyscopsylla_silvatica"	0.570172352553883	0.0283889908232097	0.0168221698860922	0.0171952308943174	0.00902444208416978	0.00400800231990715	0.00729280791306336	0.00517211569856222	0.00257759370178168	0.00377575528101472	0.000657660002945842	0.000445998054166625	0.000466753701451004	0.000311429803847146	0.000355363948254941	0	0.108795599882721	0.0235951562811425	0.0283869339273616	0.110643691369958	0.0132774577643501	0.0110384784916737	0.0111390356033447	0.0116726205340412	0.00567200286912471	0.0067775183713302	0.000388216303703237	9.17088720060616e-05	0.000148832814552313	1.0015483295385	0.0001043202102606	5.34304992596423e-05	0
"Amphipsylla_sibirica"	0.0512212232379544	0.0289111983345733	0.0194538043876115	0.0203382568861514	0.263852094927414	0.00347975731713467	0.00731552223607066	0.00841943188403942	0.00200178281426695	0.259497060190015	0.000578315300572539	0.000553196748827641	0.000425228317792154	0.00031978709506193	0.000300006989181707	0	0.15259908027418	0.0193039483691742	0.0170145599187046	0.0352682237704482	0.0422026376427308	0.0116628657975743	0.0329468249269688	0.0103912472797262	0.00135875993752601	0.000968903325691086	0.00040235209999708	9.33958309444221e-05	0.000149296372164707	0.0001390936136808	1.00516001596359	0.00367212821023606	0
"Megabothris_rectangulatus"	0.0524687502729687	0.0269350737142938	0.0185862157561286	0.0212536408773417	0.0110488688975552	0.00279156929920573	0.00792693096177558	0.00741080457379755	0.00196185956821397	0.514591187661455	0.000568946969606142	0.000443872284311195	0.000360999609378262	0.000199598478802586	0.000118347741833048	0	0.177266534289511	0.0185313456125972	0.00977711253348276	0.0232049471579495	0.0102050460029453	0.00260453773974112	0.0577827752184222	0.0161537135109462	0.00138508296815097	0.000972066261765765	0.000432697332866665	8.70120830684294e-05	0.000161774101260726	0.000142481331359046	0.00734425642047211	1.00728195076879	0
"Oropsylla_ilovaiskii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
