"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Dracaena_reflexa"	"Paragenipa_wrightii"	"Northea_hornei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_120"	"Unidentified_sp2_M_PL_120"	"Unidentified_sp4_M_PL_120"	"Neophyllomyza_approximatonervis"	"Xylocopa_caffra"	"Dichaetomyia_fasciculifera"	"Ornidia_obesa"	"Lygistorrhina_sp1_M_PL_120"	"Eagris_sabadius"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_120"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Scaptodrosophila_sp1_M_PL_120"	"Unidentified_sp1_M_PL_120"
"Northea_hornei"	0.0574110028963531	0.0560396136338877	0.00545229101902969	0.00712252632271787	0.00304106083212814	0.00529031706370412	0.102103643387188	0.000988288112716419	0.00137170650610595	0.0249541278867205	1.06955875567278	0.0225474419959101	0.0318217679242782	0.0350948843380474	0.556470045382253	0.00438232028460587	0.00813478262427402	0.000376860967925121	0.000890315790339734	0.00131184422076017	0.000615178647148162	0.00271159420809134	0.000296771930113244	0.000224412485859826	9.88288112716419e-05	0.000903864736030447	0.000541613234871256	9.73623396255302e-05	9.73623396255302e-05	4.9414405635821e-05
"Apis_mellifera"	0.175184240556937	0.0574771851665659	0.119378484524075	0.0698826322285467	0.12657913033664	0.0851012858166376	0.00513955172012673	0.0183221765459771	0.00420070605796629	0.00455574463834699	0.000845529074846628	1.16705322219338	0.0769302290411661	0.0150456735762421	0.00676423259877302	0.0141375609448036	0.00834346236288861	0.00344844415822427	0.00873532902856835	0.00400548070570389	0.00896482515524902	0.00278115412096287	0.00291177634285611	0.00462036642984407	0.00183221765459771	0.000927051373654289	0.00165268151468809	0.00213175865221562	0.00213175865221563	0.000916108827298853
"Lasioglossum_mahense"	0.224472188253281	0.122111929201381	0.127199295165395	0.0301158966221215	0.0332455032274587	0.00880924933116308	0.00354916821556112	0.0161257499352362	0.0363660868224213	0.0629037238968542	0.00176787599579323	0.113970709690617	1.12165977416862	0.00447000082938802	0.0141430079663459	0.0177475847234245	0.0177259252066521	0.00847987696068898	0.00376448707776519	0.0102963387770692	0.00140470121865172	0.00590864173555069	0.00125482902592173	0.00145855209364733	0.00161257499352362	0.00196954724518356	0.00211766215333284	0.00227141598509634	0.00227141598509634	0.000806287496761811
"Nectarinia_dussumieri"	0.0188902249810218	0.0102534068470981	0.00932841594845235	0.171898045685506	0.00978031101361013	0.123826820009781	0.310345058740016	0.00142316622099248	0.000668581230831621	0.00323365912174743	0.00701897686760949	0.0802435924066245	0.0160920029857969	1.12869908593701	0.0561518149408759	0.00149683566810787	0.00148839776812715	0.000324905138287476	0.0214872557106883	0.000467849544403166	0.0145071051683307	0.000496132589375716	0.00716241857022942	0.00382571706045496	0.000142316622099248	0.000165377529791905	0.000178209669632281	0.000166578856222363	0.000166578856222364	7.11583110496242e-05
"Phelsuma_sp1_M_PL_120"	0.114822005792706	0.112079227267775	0.0109045820380594	0.0142450526454357	0.00608212166425629	0.0105806341274082	0.204207286774376	0.00197657622543284	0.0027434130122119	0.0499082557734409	0.139117511345563	0.0450948839918201	0.0636435358485564	0.0701897686760949	1.11294009076451	0.00876464056921174	0.016269565248548	0.000753721935850242	0.00178063158067947	0.00262368844152034	0.00123035729429632	0.00542318841618268	0.000593543860226489	0.000448824971719652	0.000197657622543284	0.00180772947206089	0.00108322646974251	0.00019472467925106	0.00019472467925106	9.88288112716419e-05
"Unidentified_sp2_M_PL_120"	0.503645464220557	0.0173668574880605	0.0230384478618833	0.00966810461158903	0.0154711441126958	0.0092713995043138	0.00261295820120611	0.0685055612255163	0.00922316996210069	0.00640278605054216	0.00146077342820196	0.125667208398254	0.106485508340547	0.00249472611351312	0.0116861874256157	1.04143625649302	0.00252099544181523	0.0118130291775109	0.00120851307644863	0.0110399396016185	0.00101948350822011	0.000840331813938408	0.000402837692149543	0.000588197448892166	0.00685055612255163	0.000280110604646136	0.00475137230396752	0.000411400854676488	0.000411400854676488	0.00342527806127582
"Unidentified_sp4_M_PL_120"	0.0317610030401788	0.57468595367161	0.0181087659718425	0.00674725103498529	0.0099467933119184	0.00558433762582227	0.00427696906328941	0.0024787721718837	0.00355272009546337	0.00681250647158114	0.00271159420809134	0.0741641098923432	0.106355551239912	0.00248066294687858	0.0216927536647307	0.00252099544181523	1.08342215456523	0.000963935841693116	0.000843406379373161	0.00119138422421582	0.000633303402762198	0.0278073848550779	0.000281135459791054	0.000389237562693487	0.00024787721718837	0.00926912828502597	0.00029963210415263	0.000323370820925759	0.00032337082092576	0.000123938608594185
"Neophyllomyza_approximatonervis"	0.0374499845458083	0.00996067036416219	0.0123034807586254	0.00428858492316624	0.00636069946908918	0.0033879044454342	0.000467844070808398	0.297862596765616	0.290093722198329	0.00430274864166534	0.00018843048396256	0.0459792554429903	0.0763188926462008	0.00081226284571869	0.00150744387170048	0.0177195437662663	0.00144590376253967	1.09302834321456	0.00053607311539578	0.0490555571817178	0.000388278264418001	0.000481967920846558	0.00017869103846526	0.000248363005959859	0.0297862596765616	0.000160655973615519	0.000353301740998192	0.000219705013546883	0.000219705013546883	0.0148931298382808
"Xylocopa_caffra"	0.0225836686663202	0.00871519925352266	0.014631212763486	0.565455613458616	0.0160478443171787	0.0184058375337747	0.0149183810006853	0.0021668358159944	0.00126628645797972	0.00203062950393921	0.000445157895169867	0.116471053714245	0.0338803836998867	0.0537181392767207	0.00356126316135893	0.00181276961467294	0.00126510956905974	0.00053607311539578	1.07068195168233	0.000637154698964926	0.0134043697686621	0.00042170318968658	0.0235606505607757	0.0121815213883173	0.00021668358159944	0.000140567729895527	0.000213053477984153	0.000261271656490821	0.000261271656490821	0.00010834179079972
"Dichaetomyia_fasciculifera"	0.250660346929995	0.0147731643802762	0.0176493608717562	0.00611668511006329	0.0089564203170402	0.00475138519326535	0.00142375501213067	0.0190825850092161	0.336025685200074	0.00644017211039357	0.000787106532456102	0.0640876912912623	0.111200458792348	0.0014035486332095	0.00629685225964882	0.0198718912829133	0.00214449160358848	0.0588666686180614	0.000764585638757911	1.06073372137479	0.000546670809786987	0.000714830534529493	0.00025486187958597	0.00035134144771899	0.00190825850092161	0.000238276844843164	0.00236472025405656	0.000315167158424218	0.000315167158424218	0.000954129250460805
"Ornidia_obesa"	0.0284668495533	0.00981620274281407	0.0190812479115878	0.160852437223945	0.0203664924479079	0.407507151195185	0.0151222838154788	0.00290792835548971	0.000877368859821266	0.00120732057577583	0.000461383985361122	0.17929650310498	0.0189634664517983	0.05440164438124	0.00369107188288897	0.00229383789349524	0.00142493265621495	0.000582417396627001	0.0201065546529931	0.000683338512233733	1.03930760578292	0.000474977552071648	0.00670218488433103	0.00386025475336321	0.000290792835548971	0.000158325850690549	0.000268555184465094	0.000340736569849782	0.000340736569849782	0.000145396417774486
"Lygistorrhina_sp1_M_PL_120"	0.0317610030401788	0.57468595367161	0.0181087659718425	0.00674725103498529	0.0099467933119184	0.00558433762582228	0.00427696906328941	0.0024787721718837	0.00355272009546337	0.00681250647158114	0.00271159420809134	0.0741641098923432	0.106355551239912	0.00248066294687858	0.0216927536647307	0.00252099544181523	0.0834221545652338	0.000963935841693116	0.000843406379373161	0.00119138422421582	0.000633303402762198	1.02780738485508	0.000281135459791054	0.000389237562693487	0.00024787721718837	0.00926912828502597	0.00029963210415263	0.000323370820925759	0.00032337082092576	0.000123938608594185
"Eagris_sabadius"	0.0225836686663202	0.00871519925352266	0.014631212763486	0.565455613458616	0.0160478443171787	0.0184058375337747	0.0149183810006853	0.0021668358159944	0.00126628645797972	0.00203062950393921	0.000445157895169867	0.116471053714245	0.0338803836998867	0.0537181392767207	0.00356126316135893	0.00181276961467294	0.00126510956905974	0.00053607311539578	0.070681951682327	0.000637154698964925	0.0134043697686621	0.00042170318968658	1.02356065056078	0.0121815213883173	0.00021668358159944	0.000140567729895527	0.000213053477984153	0.000261271656490821	0.000261271656490821	0.00010834179079972
"Hemipyrellia_germana"	0.0329167921967303	0.0120663644434981	0.0217253449579808	0.292356513319615	0.273598514261334	0.0184704865424348	0.00810025909262958	0.00325204632975871	0.00154369241049464	0.00230003438340091	0.000336618728789739	0.184814657193763	0.0393809065284779	0.0286928779534122	0.00269294983031791	0.00264688852001475	0.00175156903212069	0.000745089017879578	0.0365445641649519	0.000878353619297476	0.00772050950672643	0.00058385634404023	0.0121815213883173	1.01293072355069	0.000325204632975871	0.000194618781346743	0.000310535775440852	0.000387952588535371	0.000387952588535371	0.000162602316487935
"Unidentified_sp3_M_PL_120"	0.0321847591141929	0.00768419373283946	0.0115109501176028	0.00520040595838656	0.00867451368704602	0.00536343064337985	0.00048229086674178	0.567969282555394	0.0249803198782551	0.00246827689592125	0.000148243216907463	0.0732887061839082	0.0435395248251378	0.00106737466574436	0.0011859457352597	0.0308275025514823	0.00111544747734766	0.0893587790296849	0.00065005074479832	0.00477064625230402	0.000581585671097942	0.000371815825782554	0.00021668358159944	0.000325204632975871	1.05679692825554	0.000123938608594185	0.000303629802964084	0.000205552680671479	0.000205552680671479	0.0283984641277697
"Cratopus_aurostriatus"	0.0317610030401788	0.57468595367161	0.0181087659718425	0.00674725103498528	0.0099467933119184	0.00558433762582228	0.00427696906328941	0.0024787721718837	0.00355272009546337	0.00681250647158114	0.00271159420809134	0.0741641098923432	0.106355551239912	0.00248066294687858	0.0216927536647307	0.00252099544181523	0.0834221545652338	0.000963935841693116	0.000843406379373161	0.00119138422421582	0.000633303402762198	0.0278073848550779	0.000281135459791054	0.000389237562693487	0.00024787721718837	1.00926912828503	0.00029963210415263	0.000323370820925759	0.000323370820925759	0.000123938608594185
"Megachile_seychellensis"	0.562578052358853	0.0185771904574631	0.0244793850799184	0.0102265669432393	0.016320722915902	0.00975989561193055	0.00287929161801415	0.00607259605928168	0.00725352622258139	0.00689459969486978	0.00162483970461377	0.132214521175047	0.114353756279973	0.00267314504448422	0.0129987176369101	0.0427623507357077	0.00269668893737367	0.00211981044598915	0.00127832086790492	0.0118236012702828	0.00107422073786038	0.000898896312457891	0.000426106955968306	0.000621071550881703	0.000607259605928168	0.00029963210415263	1.00530734011659	0.000437131876427114	0.000437131876427114	0.000303629802964084
"Rhynchium_brunneum"	0.0463359789012741	0.0200489908973971	0.538089722860732	0.0125410395115594	0.0205853408231968	0.0124856457262942	0.00105576478339157	0.00411105361342958	0.00420943223560117	0.00691161029491456	0.000292087018876591	0.17054069217725	0.122656463195203	0.00249868284333545	0.00233669615101273	0.00370260769208839	0.00291033738833184	0.0013182300812813	0.00156762993894493	0.00157583579212109	0.00136294627939913	0.000970112462777278	0.000522543312981643	0.000775905177070742	0.000411105361342958	0.00032337082092576	0.000437131876427114	1.00960874505108	0.0096087450510845	0.000205552680671479
"Scaptodrosophila_sp1_M_PL_120"	0.0463359789012741	0.0200489908973971	0.538089722860732	0.0125410395115594	0.0205853408231968	0.0124856457262942	0.00105576478339157	0.00411105361342958	0.00420943223560117	0.00691161029491456	0.000292087018876591	0.17054069217725	0.122656463195203	0.00249868284333545	0.00233669615101273	0.00370260769208839	0.00291033738833184	0.0013182300812813	0.00156762993894493	0.00157583579212109	0.00136294627939913	0.000970112462777278	0.000522543312981643	0.000775905177070743	0.000411105361342958	0.00032337082092576	0.000437131876427114	0.00960874505108449	1.00960874505108	0.000205552680671479
"Unidentified_sp1_M_PL_120"	0.0321847591141929	0.00768419373283946	0.0115109501176028	0.00520040595838656	0.00867451368704603	0.00536343064337985	0.000482290866741781	0.567969282555393	0.0249803198782552	0.00246827689592125	0.000148243216907463	0.0732887061839082	0.0435395248251378	0.00106737466574436	0.0011859457352597	0.0308275025514823	0.00111544747734766	0.0893587790296849	0.00065005074479832	0.00477064625230402	0.000581585671097942	0.000371815825782554	0.00021668358159944	0.000325204632975871	0.0567969282555393	0.000123938608594185	0.000303629802964084	0.000205552680671479	0.000205552680671479	1.02839846412777
