"Stillingia_lineata"	"Labourdonnaisia_callophylloides"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_081"	"Ochna_mauritiana"	"Croton_grangeroides"	"Syzygium_coriaceum"	"Grangeria_borbonica"	"Phyllanthus_phillyreifolius"	"Croton_fothergillifolius"	"Euodia_chapelieri"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Chaetocnema_sp1_M_PL_081"	"Apis_mellifera"	"Musca_domestica"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_081"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_081"	"Stomorhina_lunata"	"Dysauxes_florida"	"Phorinia_sp1_M_PL_081"	"Allograpta_nasuta"	"Villa_unifasciata"	"Ahasverus_advena"	"Episyrphus_sp1_M_PL_081"	"Pachycerina_crinicornis"	"Syritta_nigrofemorata"	"Cheloninae_sp1_M_PL_081"	"Fannia_pusio"	"Lecithoceridae_sp1_M_PL_081"	"Mauritiborium_undulatus"	"Melanostoma_annulipes"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_081"	"Nacoleia_sp2_M_PL_081"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_081"	"Thysanoplusia_orichalcea"
"Euodia_chapelieri"	0.1048953021097	0.00183327638671375	0.00381681322109874	0.00787083319801269	0.0540201889871732	0.0636500205990609	0.0422295747668527	0.0167743805564911	0.00142259619988844	0.014611297079495	1.01461129707949	0.00730564853974748	0.000292104609604694	0.591757531719546	0.00556304558726931	0.0194489358507687	0.010515765945769	0.00635977530178836	0.00331625524078201	0.000660602288267089	0.00396214913804261	0.00415838526885676	0.00336202891377242	0.00252231928653346	0.00259125556328455	0.00186901095789932	0.000302724353769719	0.00184675771725825	0.00134481156550897	7.90331222160245e-05	0.000672405782754486	0.000151362176884859	0.000672405782754485	0.00117435193450377	7.34002542518988e-05	0.000672405782754485	0.000524199392390348	0.000672405782754485	0.000672405782754485	0.000151362176884859	0.000672405782754485	7.34002542518988e-05	0.000672405782754485	0.000151362176884859
"Cordemoya_integrifolia"	0.1048953021097	0.00183327638671375	0.00381681322109874	0.00787083319801269	0.0540201889871732	0.0636500205990609	0.0422295747668527	0.0167743805564911	0.00142259619988844	0.014611297079495	0.014611297079495	1.00730564853975	0.000292104609604694	0.591757531719546	0.00556304558726931	0.0194489358507687	0.010515765945769	0.00635977530178836	0.00331625524078201	0.000660602288267089	0.00396214913804261	0.00415838526885676	0.00336202891377242	0.00252231928653346	0.00259125556328455	0.00186901095789932	0.000302724353769719	0.00184675771725825	0.00134481156550897	7.90331222160245e-05	0.000672405782754486	0.000151362176884859	0.000672405782754485	0.00117435193450377	7.34002542518988e-05	0.000672405782754485	0.000524199392390348	0.000672405782754485	0.000672405782754485	0.000151362176884859	0.000672405782754485	7.34002542518988e-05	0.000672405782754485	0.000151362176884859
"Smilax_anceps"	0.219596785387338	0.00229846787034308	0.00366720124414417	0.0521662916425181	0.0213156936764956	0.00602233847541269	0.00591207613212776	0.00273311225174868	0.00200249772590864	0.00116841843841878	0.00116841843841878	0.000584209219209389	1.01469782283125	0.0473209467559605	0.0069746611237997	0.0254553470026013	0.529121621924985	0.0122903950425145	0.0064799590212836	0.000634707907640337	0.00151413223237953	0.000568847412034584	0.00703835850600442	0.00295966402041151	0.00305009084025424	0.00290075316026892	0.00200639583240454	0.00187105634634209	0.00281534340240177	0.000111249873661591	0.00140767170120089	0.00100319791620227	0.00140767170120088	0.00046338464514121	7.05231008489264e-05	0.00140767170120089	8.54097578671464e-05	0.00140767170120088	0.00140767170120089	0.00100319791620227	0.00140767170120089	7.05231008489264e-05	0.00140767170120089	0.00100319791620227
"Chaetocnema_sp1_M_PL_081"	0.209790604219399	0.0036665527734275	0.00763362644219747	0.0157416663960254	0.108040377974346	0.127300041198122	0.0844591495337053	0.0335487611129823	0.00284519239977688	0.0292225941589899	0.0292225941589899	0.014611297079495	0.000584209219209389	1.18351506343909	0.0111260911745386	0.0388978717015374	0.021031531891538	0.0127195506035767	0.00663251048156402	0.00132120457653418	0.00792429827608522	0.00831677053771353	0.00672405782754485	0.00504463857306691	0.00518251112656911	0.00373802191579864	0.000605448707539438	0.0036935154345165	0.00268962313101794	0.000158066244432049	0.00134481156550897	0.000302724353769718	0.00134481156550897	0.00234870386900753	0.000146800508503798	0.00134481156550897	0.0010483987847807	0.00134481156550897	0.00134481156550897	0.000302724353769719	0.00134481156550897	0.000146800508503798	0.00134481156550897	0.000302724353769719
"Apis_mellifera"	0.0095913746436926	0.407701270629735	0.0501246323575161	0.0819534198482839	0.00459633251523088	0.00368777837908762	0.00336055584741485	0.103039537563454	0.00118892131414928	0.000505731417024483	0.000505731417024483	0.000252865708512241	0.000158515025540902	0.0204821223894915	1.23716247639368	0.00545652994098788	0.00570654091947249	0.0177228384437407	0.00167222620965198	0.00867541713880086	0.00607680074354701	0.00668163077607753	0.000307415853964506	0.00495741629649576	0.00118025035276964	0.00334295189044373	0.00315205460954939	0.000161403442863138	0.000122966341585803	6.60511841194045e-05	6.14831707929013e-05	0.00157602730477469	6.14831707929013e-05	9.99202720702365e-05	0.000963935237644541	6.14831707929013e-05	0.00321998554885793	6.14831707929013e-05	6.14831707929013e-05	0.00157602730477469	6.14831707929013e-05	0.000963935237644541	6.14831707929013e-05	0.00157602730477469
"Musca_domestica"	0.387569245839873	0.00293035867201202	0.0952377293772927	0.00737858848104325	0.0343133506284399	0.0520650516220354	0.0690808516681551	0.00559076334628021	0.00435462682745052	0.00288132382974351	0.00288132382974351	0.00144066191487176	0.000942790629725974	0.116693615104612	0.00889212286679508	1.0585430575229	0.0339404626701351	0.00689056515821276	0.0134626337544233	0.0164834531614545	0.0143997661305728	0.00307063459425653	0.0124220912128164	0.00354696793442838	0.00871924382718138	0.00514354783969784	0.00028379186465551	0.00323036064752937	0.00496883648512658	0.00024192371263614	0.00248441824256329	0.000141895932327755	0.00248441824256329	0.000745942404966084	0.00183149479571717	0.00248441824256329	0.000174711354571257	0.00248441824256329	0.00248441824256329	0.000141895932327755	0.00248441824256329	0.00183149479571717	0.00248441824256329	0.000141895932327755
"Chrysomya_megacephala"	0.439193570774676	0.00459693574068616	0.00733440248828834	0.104332583285036	0.0426313873529913	0.0120446769508254	0.0118241522642555	0.00546622450349737	0.00400499545181727	0.00233683687683756	0.00233683687683756	0.00116841843841878	0.0293956456624991	0.094641893511921	0.0139493222475994	0.0509106940052026	1.05824324384997	0.024580790085029	0.0129599180425672	0.00126941581528067	0.00302826446475905	0.00113769482406917	0.0140767170120088	0.00591932804082302	0.00610018168050849	0.00580150632053784	0.00401279166480908	0.00374211269268419	0.00563068680480354	0.000222499747323182	0.00281534340240177	0.00200639583240454	0.00281534340240177	0.00092676929028242	0.000141046201697853	0.00281534340240177	0.000170819515734293	0.00281534340240177	0.00281534340240177	0.00200639583240454	0.00281534340240177	0.000141046201697853	0.00281534340240177	0.00200639583240454
"Nacoleia_sp1_M_PL_081"	0.0288865795417865	0.0171320771622827	0.00586207513850402	0.430908913300868	0.0837164898300295	0.0078403681895455	0.0793310085758514	0.00753923743408466	0.000390707623021557	0.0016959400804769	0.0016959400804769	0.000847970040238448	0.000819359669500966	0.0686855732593143	0.051986992768306	0.0124030172847829	0.0294969481020348	1.099200934221	0.00100535559431175	0.001014589927818	0.00651987979623331	0.000866259184855877	0.000925851908390592	0.0105274051146209	0.00268671210466522	0.000605941933171383	0.0165734197423411	0.00200509407363528	0.000370340763356237	2.17059790567532e-05	0.000185170381678119	0.00828670987117053	0.000185170381678118	0.00181992369195716	0.000112732214202	0.000185170381678119	0.000235601169815145	0.000185170381678118	0.000185170381678119	0.00828670987117053	0.000185170381678118	0.000112732214202	0.000185170381678119	0.00828670987117053
"Technomyrmex_albipes"	0.226190281020757	0.00202060666999614	0.0591988405083551	0.00308551299875345	0.00656320276239007	0.00981960034718218	0.00573539720820132	0.0064420164719336	0.344307666060005	0.001105418413594	0.001105418413594	0.000552709206797002	0.000539996585106967	0.0447694457505571	0.00613149610205725	0.0302909259474524	0.0194398770638508	0.00125669449288968	1.14083561572595	0.0102459531649076	0.00727530867423149	0.0199984297160287	0.00724968849425504	0.00185326582295802	0.00419763122736401	0.00310118841244994	0.000118673576875133	0.00159261601977253	0.00289987539770202	0.0191282036700003	0.00144993769885101	5.93367884375663e-05	0.00144993769885101	0.000142678320921523	0.00113843924054529	0.00144993769885101	0.000201313014747925	0.00144993769885101	0.00144993769885101	5.93367884375663e-05	0.00144993769885101	0.00113843924054529	0.00144993769885101	5.93367884375663e-05
"Brachymyrmex_sp1_M_PL_081"	0.0249502878909075	0.0139770609458458	0.592921650532158	0.00355743667426582	0.0100805638022663	0.00320612684253756	0.00900293668610548	0.004002470696344	0.00416360695286836	0.000293601017007595	0.000293601017007595	0.000146800508503798	7.05231008489263e-05	0.0118908411888076	0.0424131504563598	0.0494503594843635	0.00253883163056135	0.00169098321303	0.0136612708865435	1.1026210548998	0.0691024035571856	0.000634138622690579	0.000799688714452164	0.000572569887240678	0.0119722964937056	0.000444952695041616	0.000136824487471762	0.000379080434244048	0.000319875485780866	0.000231311497381576	0.000159937742890433	6.84122437358811e-05	0.000159937742890433	0.000219142691353615	0.0114023394333107	0.000159937742890433	0.00012507720926075	0.000159937742890433	0.000159937742890433	6.84122437358811e-05	0.000159937742890433	0.0114023394333107	0.000159937742890433	6.84122437358811e-05
"Stomorhina_lunata"	0.0333099243952095	0.00979040119793686	0.399258331663739	0.00738210313813271	0.127451872184131	0.00926679058636884	0.0677426731048901	0.00488983272069754	0.00300411282969387	0.00176095517246338	0.00176095517246338	0.000880477586231691	0.000168236914708836	0.071318684484767	0.0297088036351187	0.0431992983917184	0.00605652892951811	0.0108664663270555	0.00970041156564199	0.0691024035571857	1.05349139570484	0.000913785444456852	0.00106762578189774	0.00327898882435657	0.00998683607202666	0.000579857585280896	0.000283927043774335	0.0029842180299476	0.000427050312759097	0.000166895157205215	0.000213525156379548	0.000141963521887167	0.000213525156379548	0.00277069287356806	0.0076780448396873	0.000213525156379548	0.000152807272521798	0.000213525156379548	0.000213525156379548	0.000141963521887167	0.000213525156379548	0.0076780448396873	0.000213525156379548	0.000141963521887167
"Dysauxes_florida"	0.0402421148186542	0.0193767292506248	0.00659504167598202	0.00673460186460659	0.0136515273762493	0.220942607710606	0.0104509002333982	0.219803177869526	0.120439425846899	0.00332670821508541	0.00332670821508541	0.00166335410754271	0.000113769482406917	0.134731682710959	0.0587983508294823	0.0165814268089853	0.004095701366649	0.00259877755456763	0.0479962313184687	0.00114144952084304	0.00164481380002233	1.03094985438821	0.00128981137239276	0.00755309549148687	0.000933055057756282	0.00738477385737978	0.000259023148638715	0.000554734608744841	0.000515924548957105	0.00669107921371663	0.000257962274478553	0.000129511574319357	0.000257962274478553	0.000296772334266288	0.000126827724538116	0.000257962274478553	0.00686884930842267	0.000257962274478553	0.000257962274478553	0.000129511574319357	0.000257962274478553	0.000126827724538116	0.000257962274478553	0.000129511574319357
"Phorinia_sp1_M_PL_081"	0.591154566991347	0.000891505976497069	0.00831676263030251	0.00695052018489985	0.0141897700009547	0.0141732788238681	0.0124255234185372	0.00508056708306176	0.0053524420284526	0.00268962313101794	0.00268962313101794	0.00134481156550897	0.00140767170120088	0.108929736806227	0.00270525951488766	0.0670792925492088	0.0506761812432318	0.00277755572517178	0.0173992523862121	0.00143943968601389	0.00192172640741593	0.00128981137239276	1.01894726176254	0.00439035718445424	0.0080839958762004	0.00773767242636296	0.000267327699419225	0.00409792561339895	0.00757890470501727	0.000297357890469589	0.00378945235250864	0.000133663849709612	0.00378945235250863	0.000308473260890319	0.000159937742890433	0.00378945235250863	0.00015876772134568	0.00378945235250863	0.00378945235250863	0.000133663849709613	0.00378945235250863	0.000159937742890433	0.00378945235250863	0.000133663849709613
"Allograpta_nasuta"	0.171223930193715	0.0179706340747971	0.00744340853412882	0.15427709866797	0.142496752330555	0.013494872824246	0.0116409259097131	0.138434278391966	0.0026390515181391	0.00252231928653346	0.00252231928653346	0.00126115964326673	0.000739916005102877	0.102153931104605	0.0545315792614533	0.0239420335573916	0.0266369761837036	0.0394777691798286	0.00555979746887407	0.00128828224629153	0.00737772485480228	0.00944136936435858	0.00548794648056781	1.01148828326338	0.00266168011708488	0.00652124979197607	0.00593373456415268	0.0041953447815604	0.00219517859222712	0.00014661397322995	0.00109758929611356	0.00296686728207634	0.00109758929611356	0.00309775548544684	0.00014314247181017	0.00109758929611356	0.00432607119974894	0.00109758929611356	0.00109758929611356	0.00296686728207634	0.00109758929611356	0.00014314247181017	0.00109758929611356	0.00296686728207634
"Villa_unifasciata"	0.315275839171816	0.00427840752878996	0.155639854418173	0.00808886541014632	0.0151755976841392	0.0134259108651938	0.138676601755403	0.00496709588839085	0.00389783232633913	0.00259125556328456	0.00259125556328456	0.00129562778164228	0.000762522710063561	0.104945850313025	0.0129827538804661	0.0588548958334743	0.0274508175622882	0.0100751703924946	0.012592893682092	0.0269376671108377	0.02247038116206	0.00116631882219535	0.0101049948452505	0.00266168011708488	1.01088719988806	0.00419721968461242	0.000311110208082551	0.00235090326653139	0.0040419979381002	0.000216546240352174	0.0020209989690501	0.000155555104041275	0.0020209989690501	0.000329904297481288	0.00299307412342641	0.0020209989690501	0.000155221746512214	0.0020209989690501	0.0020209989690501	0.000155555104041275	0.0020209989690501	0.00299307412342641	0.0020209989690501	0.000155555104041275
"Ahasverus_advena"	0.402358966170873	0.0161576008038114	0.00771251338072134	0.0089369811181737	0.012883226950571	0.014767169327122	0.0104229742881858	0.181242893053154	0.00498738732763361	0.00249201461053243	0.00249201461053243	0.00124600730526621	0.000966917720089638	0.100926591726563	0.0490299610598414	0.0462919305572805	0.034809037923227	0.00302970966585691	0.0124047536497998	0.00133485808512485	0.00173957275584268	0.0123079564289663	0.0128961207106049	0.00869499972263475	0.00559629291281655	1.01082228869215	0.000343730043006681	0.00285929429322035	0.00515844828424197	0.000277077073757423	0.00257922414212099	0.00017186502150334	0.00257922414212098	0.000280070151099369	0.000148317565013872	0.00257922414212098	0.00566384040791106	0.00257922414212098	0.00257922414212098	0.00017186502150334	0.00257922414212098	0.000148317565013872	0.00257922414212098	0.00017186502150334
"Episyrphus_sp1_M_PL_081"	0.0208515605546996	0.022852395919233	0.00355743667426582	0.582149309701718	0.0133565085158622	0.00284456451368972	0.0103132970283598	0.00794455568290546	0.000280218390882337	0.000605448707539437	0.000605448707539437	0.000302724353769719	0.00100319791620227	0.0245206726553472	0.0693452014100864	0.00383119017284938	0.0361151249832818	0.124300648067558	0.000712041461250796	0.00061571019362293	0.00127767169698451	0.000647557871596787	0.000668319248548063	0.0118674691283054	0.000622220416165102	0.000515595064510021	1.02239035806545	0.000424022730489225	0.000267327699419225	1.55676883823521e-05	0.000133663849709613	0.0111951790327253	0.000133663849709613	0.000290358880779612	6.84122437358811e-05	0.000133663849709613	0.000248267365090795	0.000133663849709613	0.000133663849709613	0.0111951790327253	0.000133663849709613	6.84122437358811e-05	0.000133663849709613	0.0111951790327253
"Pachycerina_crinicornis"	0.319638197845119	0.00117017496075775	0.00985609129034524	0.0110245909927198	0.273180179978276	0.0175899882248322	0.0149162652915048	0.00611250644581039	0.00300935487783923	0.0036935154345165	0.0036935154345165	0.00184675771725825	0.000935528173171047	0.149587375097918	0.00355087574298903	0.0436098687416465	0.0336790142341577	0.0150382055522646	0.00955569611863519	0.00170586195409822	0.0134289811347642	0.0013868365218621	0.0102448140334974	0.00839068956312081	0.00470180653306278	0.00428894143983053	0.000424022730489225	1.00798766237144	0.00409792561339896	0.00016718638210218	0.00204896280669948	0.000212011365244612	0.00204896280669948	0.00593869956474514	0.000189540217122024	0.00204896280669948	0.000191015826431575	0.00204896280669948	0.00204896280669948	0.000212011365244613	0.00204896280669948	0.000189540217122024	0.00204896280669948	0.000212011365244612
"Syritta_nigrofemorata"	0.591154566991347	0.000891505976497069	0.00831676263030251	0.00695052018489986	0.0141897700009547	0.0141732788238681	0.0124255234185372	0.00508056708306176	0.0053524420284526	0.00268962313101794	0.00268962313101794	0.00134481156550897	0.00140767170120089	0.108929736806227	0.00270525951488766	0.0670792925492087	0.0506761812432318	0.00277755572517178	0.0173992523862121	0.0014394396860139	0.00192172640741593	0.00128981137239276	0.0189472617625432	0.00439035718445425	0.0080839958762004	0.00773767242636295	0.000267327699419225	0.00409792561339896	1.00757890470502	0.000297357890469589	0.00378945235250864	0.000133663849709613	0.00378945235250864	0.000308473260890319	0.000159937742890433	0.00378945235250864	0.00015876772134568	0.00378945235250864	0.00378945235250864	0.000133663849709613	0.00378945235250864	0.000159937742890433	0.00378945235250864	0.000133663849709613
"Cheloninae_sp1_M_PL_081"	0.0463878309132559	0.000957742169731366	0.0120281978638419	0.000809519795882307	0.00170268419179942	0.00827656600402519	0.00144567659116593	0.00756849409065888	0.586588373950484	0.000316132488864098	0.000316132488864098	0.000158066244432049	0.000111249873661591	0.012803365798996	0.0029062521012538	0.00653194024117577	0.00400499545181728	0.000325589685851298	0.229538444040004	0.00208180347643418	0.00150205641484694	0.0334553960685832	0.00148678945234794	0.000586455892919801	0.000866184961408696	0.000831231221272268	3.11353767647041e-05	0.000334372764204359	0.000594715780939178	1.03258824299725	0.000297357890469589	1.5567688382352e-05	0.000297357890469589	3.70148737347701e-05	0.000231311497381576	0.000297357890469589	0.00023651544033309	0.000297357890469589	0.000297357890469589	1.5567688382352e-05	0.000297357890469589	0.000231311497381576	0.000297357890469589	1.5567688382352e-05
