"Perca_flavescens"	"Sander_vitreus"	"Notropis_atherinoides"	"Micropterus_dolomieu"	"Esox_lucius"	"Ambloplites_rupestris"	"Amia_calva"	"Ameiurus_nebulosus"	"Coregonus_artedi"	"Osmerus_mordax"	"Percina_caprodes"	"Lepomis_gibbosus"	"Etheostoma_nigrum"	"Oncorhynchus_mykiss"	"Catostomus_commersonii"	"Percopsis_omiscomacush"	"Fundulus_diaphanus"	"Pimephales_notatus"	"Cottus_bairdii"	"Pomoxis_nigromaculatus"	"Prosopium_cylindraceum"	"Sander_canadensis"	"Cyprinella_spiloptera"	"Oncorhynchus_tschawytscha"	"Lepomis_macrochirus"	"Acipenser_fulvescens"	"Echinorhynchus_salmonis"	"Proteocephalus_sp."	"Centrovarium_lobotes"	"Camallanus_oxycephalus"	"Neoechinorhynchus_tenellus"	"Eubothrium_sp."	"Hysterothylacium_brachyurum"	"Spinitectus_carolini"	"Leptorhynchoides_thecatus"	"Pomphorhynchus_bulbocolli"	"Crepidostomum_cooperi"	"Cryptogonimus_chili"	"Azygia_sp."	"Bothriocephalus_claviceps"	"Dichelyne_cotylophora"	"Argulus_sp."	"Bunodera_luciopercae"	"Crepidostomum_cornutum"	"Homalometron_armatum"	"Glossidium_geminum"	"Centrovarium_sp."	"Neochasmus_sp"	"Diplostomum_spathaceum"	"Diplostomum_sp."	"Neascus_sp."	"Posthodiplostomum_sp."	"Gyrodactylus_sp."	"Haplobothrium_globuliforme"	"Corallobothrium_sp."	"Proteocephalus_exiguus"	"Proteocephalus_perplexus"	"Proteocephalus_pinguis"	"Triaenophorus_stizostedionis"	"Bothriocephalus_sp."	"Glaridacris_sp."	"Spinitectus_gracilis"	"Haplonema_immutatum"	"Raphidascaris_sp."	"Cucullanus_sp."	"Spinitectus_sp."	"Rhabdochona_sp."	"Echinorhynchus_sp."
"Perca_flavescens"	1.12333176087598	0.0462551356420925	0.000363559397065224	0.0438202140209728	0.0236963358613013	0.0214691469488711	0.00422225126802441	0.0145274479727706	0.00322943299775738	0.00571569261318218	0.0058203065605892	0.00456884784873487	0.00900216597043564	0.0029603135812776	0.000437256254843446	0.00306492752868461	0.0063575394101726	0.00275537903190458	0.00275537903190458	0.0026823283056966	0.0026823283056966	0.0026823283056966	0	0	0.000382599222988015	0.000550656376691577	0.0428701011185443	0.0440860645104733	0.041166949863238	0.0429172528911455	0.0736783378922637	0.00224745809094866	0.0388500728756624	0.0399774186764301	0.0387118711363144	0.00382599222988015	0.0374807216311863	0.037157477456998	0.0036198927370849	0.0381452364610356	0.0348551004341251	0.00220262550676631	0.0330391694375288	0.0330391694375288	0.00114221196218372	0.00181593099659633	1.65254271393283e-05	1.65254271393283e-05	1.65254271393283e-05	1.65254271393283e-05	1.65254271393283e-05	1.65254271393283e-05	1.65254271393283e-05	0.000527781408503051	0.00181593099659633	0.000538238832959563	0.000527781408503051	0.00169259541866438	0.0349664667559493	1.65254271393283e-05	0.000109314063710861	0.0330391694375288	0.000527781408503051	1.65254271393283e-05	0.00192729731842052	1.65254271393283e-05	0	0
"Sander_vitreus"	0.0655281088262976	1.10347205062403	0.000475250450656681	0.0368266880047844	0.0333380375415643	0.0144427842563819	0.00554093377439155	0.00119591918454259	0.00423570142606822	0.00743806661453849	0.00751475627641512	0.000602551408403066	0.00436533453261138	0.0038827263072292	0.000427395811023562	0.00395941596910583	0.00871005444140999	0.00355534030730928	0.00355534030730928	0.00358544463446022	0.00358544463446022	0.00358544463446022	0	0	0.000373971334645617	0.0131365720312384	0.0562477971620937	0.0568854449169486	0.0540241043003176	0.0573671141513635	0.0552587848969392	0.00293791187678675	0.0521279222238202	0.00527232482352682	0.00735348546918424	0.00373971334645617	0.00485996535181259	0.0497466338279942	0.0483592905051604	0.0522603266484599	0.00207678721648834	0.0525462881249536	0.00192729731842052	0.00192729731842052	0.000150637852100766	0.000149489898067824	2.16022932116673e-05	2.16022932116673e-05	2.16022932116673e-05	2.16022932116673e-05	2.16022932116673e-05	2.16022932116673e-05	2.16022932116673e-05	0.000692616721798944	0.000149489898067824	0.000705950237678036	0.000692616721798944	0.00238128839582602	0.0479052994277549	2.16022932116673e-05	0.000106848952755891	0.00192729731842052	0.000692616721798944	2.16022932116673e-05	0.0459780021093344	2.16022932116673e-05	0	0
"Notropis_atherinoides"	0.000561864522737164	0.000518455037080015	1.30452192439582	0.000504479581917089	0.000393849148826252	0.00036925533879293	1.27018243884272e-05	1.39571159760012e-05	0.00912121748062248	0.00846250669336623	0.000112953772947403	8.73709693705024e-06	0.000113059725740678	0.00836111602390393	6.51010020819729e-06	1.15631034851172e-05	6.93231279109012e-06	0.000101390669462286	0.000101390669462286	5.86676580294459e-06	5.86676580294459e-06	5.86676580294459e-06	0	0	5.69633768217263e-06	6.17208377476208e-06	0.00514315476137938	0.00162225071139658	0.000123842787787166	9.38682528471134e-05	0.000138780486877941	0.0643173508105418	9.14837815058681e-05	7.64495981991896e-05	0.000100652766526945	5.69633768217263e-05	7.00143376703522e-05	6.33516994468501e-05	4.97343752706853e-05	4.15938767465407e-05	1.82700666363285e-05	2.46883350990483e-05	1.65254271393284e-05	1.65254271393284e-05	2.18427423426256e-06	1.74463949700015e-06	0.0592964511089011	0.059296451108901	0.059296451108901	0.059296451108901	0.059296451108901	0.059296451108901	0.059296451108901	1.58772804855341e-06	1.74463949700015e-06	0.00152020291343708	1.58772804855341e-06	2.8132082059018e-05	3.81277203509957e-05	0.059296451108901	1.62752505204932e-06	1.65254271393283e-05	1.58772804855341e-06	0.059296451108901	2.16022932116673e-05	0.059296451108901	0	0
"Micropterus_dolomieu"	0.0744943638356538	0.0441920256057413	0.000554927540108797	1.06333702557	0.0317347924665931	0.0287348779877782	0.0064270691361981	0.0078144111138797	0.00491772954053997	0.00875181540885966	0.00891990376487072	0.00690932194522724	0.0140558681669107	0.00450791874549497	0.000626384566636048	0.00467600710150603	0.000733153654779612	0.00424389666336469	0.00424389666336469	0.00412792060569949	0.00412792060569949	0.00412792060569949	0	0	0.000548086495806543	0.000526095542925492	0.0652657776138471	0.0679023466138351	0.0626639240779315	0.0660467296911918	0.0640515511369554	0.0034304611570362	0.0594659672702587	0.0604565670207383	0.0600192060356674	0.00548086495806543	0.0588718290212761	0.0571991963797877	0.00410810529071016	0.00439892192867766	0.0031678120902836	0.00210438217170197	0.00219101070104864	0.00219101070104864	0.00172733048630681	0.000976801389234962	2.52239790958544e-05	2.52239790958544e-05	2.52239790958544e-05	2.52239790958544e-05	2.52239790958544e-05	2.52239790958544e-05	2.52239790958544e-05	0.000803383642024763	0.000976801389234962	0.000819621590089994	0.000803383642024763	0.00226677089047094	0.00403234510128787	2.52239790958544e-05	0.000156596141659012	0.00219101070104864	0.000803383642024763	2.52239790958544e-05	0.00184133440023922	2.52239790958544e-05	0	0
"Esox_lucius"	0.057548244234589	0.0571509214998244	0.000618905805298396	0.0453354178094187	1.10146815939735	0.0322780671282733	0.009112393842299	0.00133307183668556	0.00676067373614647	0.00673038634445671	0.00133757437034235	0.000801863437185543	0.00124486588296869	0.00619728425813426	0.00038621842605703	0.000804472284019904	0.000740706148089164	0.000533102086322446	0.000533102086322446	0.000466531161220002	0.000466531161220002	0.000466531161220002	0	0	0.000337941122799901	0.000680368113093148	0.0915046218100953	0.00852963338115913	0.0888458399624153	0.00746449857952004	0.0893993861507923	0.00382596316002645	0.0850169518047719	0.0070163050753735	0.0853255023363017	0.00337941122799901	0.00427058277987749	0.00634065470496134	0.0810575854956365	0.00444423688853498	0.00185922939825008	0.00272147245237259	0.00169259541866438	0.00169259541866438	0.000200465859296386	0.000166633979585696	2.8132082059018e-05	2.8132082059018e-05	2.8132082059018e-05	2.8132082059018e-05	2.8132082059018e-05	2.8132082059018e-05	2.8132082059018e-05	0.00113904923028738	0.000166633979585696	0.00112677895602441	0.00113904923028738	0.0786762970998104	0.0040738838144904	2.8132082059018e-05	9.65546065142575e-05	0.00169259541866438	0.00113904923028738	2.8132082059018e-05	0.00238128839582602	2.8132082059018e-05	0	0
"Ambloplites_rupestris"	0.0608292496884683	0.0288855685127638	0.000676968121120371	0.0478914633129636	0.0376577449829855	1.05398290678486	0.00996456955070274	0.0119384720061672	0.00739315173860732	0.00736599998933037	0.0113023584226882	0.0110009278404977	0.00134214506406308	0.00677705576039004	0.0114597195474055	0.0107134141937479	0.000544120169776562	0.000588944228940321	0.000588944228940321	0.000686159589768112	0.000686159589768112	0.000686159589768112	0	0	0.0100272546039798	0.000343875815628141	0.100063104486934	0.00942310766304513	0.0971545531193518	0.0109785534362898	0.0976980775045864	0.0041848938396532	0.00807707302677538	0.0962581186043546	0.0947054165708152	0.100272546039798	0.00451920501073654	0.00538723409941927	0.0038934042820546	0.00326472101865937	0.0032814045798435	0.00137550326251256	0.0017890955790726	0.0017890955790726	0.00275023196012442	0.0014923090007709	3.07712782327442e-05	3.07712782327442e-05	3.07712782327441e-05	3.07712782327441e-05	3.07712782327441e-05	3.07712782327441e-05	3.07712782327441e-05	0.00124557119383784	0.0014923090007709	0.00123219195643455	0.00124557119383784	0.0026898389273561	0.00299266093377109	3.07712782327441e-05	0.00286492988685137	0.0017890955790726	0.00124557119383784	3.07712782327441e-05	0.00120356535469849	3.07712782327441e-05	0	0
"Amia_calva"	0.0179445678891037	0.0166228013231747	3.49300170681749e-05	0.0160676728404953	0.0159466892240233	0.0149468543260541	1.24721126256587	0.000478043144338256	0.000344632330378173	0.000467557934680096	0.000453180511622151	0.000310175486753875	0.000389745189831032	0.000315912969513326	0.000173207462415137	0.000301535546455381	0.000221890569145817	0.00015164496516677	0.00015164496516677	0.000149979016842135	0.000149979016842135	0.000149979016842135	0	0	0.000151556529613245	0.000197890491942555	0.00462274548300668	0.00242631944266833	0.160309810017185	0.00239966426947416	0.00493618360495503	0.000215931014603263	0.00316283100261414	0.00271403550909641	0.00371578547465303	0.00151556529613245	0.00142860134798557	0.00202378177232676	0.00183166595208632	0.0013313434148749	0.000587536801545333	0.000791561967770221	0.000527781408503051	0.000527781408503051	7.75438716884688e-05	5.9755393042282e-05	1.58772804855341e-06	1.58772804855341e-06	1.5877280485534e-06	1.5877280485534e-06	1.5877280485534e-06	1.5877280485534e-06	1.5877280485534e-06	0.155901407820733	5.9755393042282e-05	5.74387217296956e-05	0.155901407820733	0.00113904923028738	0.001220398130302	1.5877280485534e-06	4.33018656037844e-05	0.000527781408503051	0.155901407820733	1.5877280485534e-06	0.000692616721798944	1.5877280485534e-06	0	0
"Ameiurus_nebulosus"	0.0617416538842751	0.00358775755362778	3.83820689340034e-05	0.0195360277846992	0.00233287571419974	0.0179077080092509	0.000478043144338256	1.20461709940971	0.000362129559513735	0.000553100288725006	0.000622219453024455	0.0182190798603312	0.000716455920148831	0.000331952096220924	0.000210391325032154	0.000401071260520372	0.0003573492535753	0.000221148192504082	0.000221148192504082	0.000216978851117238	0.000216978851117238	0.000216978851117238	0	0	0.000184092409403135	4.27113994479497e-05	0.00483669159635073	0.00353837108006531	0.00466092065729799	0.00347166161787581	0.00641709626085204	0.000237270971592021	0.00310885626348481	0.159416948777898	0.00445167536618789	0.00184092409403135	0.0029718463658685	0.00294222228389912	0.00031612387765352	0.0021440955214518	0.152393068422809	0.000170845597791799	0.00181593099659633	0.00181593099659633	0.0045547699650828	0.150577137426213	1.74463949700016e-06	1.74463949700016e-06	1.74463949700016e-06	1.74463949700016e-06	1.74463949700016e-06	1.74463949700015e-06	1.74463949700016e-06	5.9755393042282e-05	0.150577137426213	6.03549265856224e-05	5.9755393042282e-05	0.000166633979585696	0.00196542089466415	1.74463949700016e-06	5.25978312580384e-05	0.00181593099659633	5.9755393042282e-05	1.74463949700015e-06	0.000149489898067824	1.74463949700016e-06	0	0
"Coregonus_artedi"	0.0183001203206252	0.0169428057042729	0.0334444640956158	0.0163924318017999	0.0157749053843418	0.0147863034772147	0.000459509773837565	0.000482839412684979	1.13339627504605	0.0395482066496639	0.000918944147551122	0.000311812624243498	0.000863928272652789	0.0389465854588798	0.000181665743076158	0.000317322956767125	0.000226216194661382	0.000601621190783997	0.000601621190783997	0.000158365431575487	0.000158365431575487	0.000158365431575487	0	0	0.000158957525191638	0.00020170006790801	0.209650174887192	0.00962593905254396	0.00448022029491626	0.00253384690520779	0.00496102040614612	0.206747596227443	0.00319058961675201	0.00272836046213061	0.00371683133550852	0.00158957525191638	0.00157384249121275	0.0020638106607276	0.00183272919370245	0.00135729716796829	0.000598593759545185	0.000806800271632041	0.000538238832959564	0.000538238832959563	7.79531560608745e-05	6.03549265856224e-05	0.00152020291343708	0.00152020291343708	0.00152020291343708	0.00152020291343708	0.00152020291343708	0.00152020291343708	0.00152020291343708	5.74387217296956e-05	6.03549265856225e-05	0.188899379174342	5.74387217296956e-05	0.00112677895602441	0.0012441890706376	0.00152020291343708	4.54164357690394e-05	0.000538238832959563	5.74387217296956e-05	0.00152020291343708	0.000705950237678037	0.00152020291343708	0	0
"Osmerus_mordax"	0.0323889248080324	0.0297522664581539	0.0310291912090095	0.0291727180295322	0.0157042348037323	0.0147319999786607	0.000623410579573462	0.00073746705163334	0.0395482066496639	1.04851141281149	0.0130662669974655	0.000438953103923475	0.0132112333274412	0.0362525227621918	0.000447407388300759	0.000807376948168902	0.000398598764476384	0.0122588900492966	0.0122588900492966	0.000415895483405738	0.000415895483405738	0.000415895483405738	0	0	0.000391481464763165	0.000354193648311356	0.196406727429135	0.196142240788746	0.00607825315084125	0.00665432773449181	0.00695294226392493	0.191816818382968	0.00477266016350618	0.0038408396593304	0.00476064905930481	0.00391481464763165	0.00571405966886726	0.00365092910609672	0.0023614088264992	0.0023915925868583	0.00104479881698453	0.00141677459324543	0.000952615435530364	0.000952615435530364	0.000109738275980869	9.21833814541675e-05	0.0014104177822277	0.0014104177822277	0.0014104177822277	0.0014104177822277	0.0014104177822277	0.0014104177822277	0.0014104177822277	7.79263224466827e-05	9.21833814541676e-05	0.00659136777494397	7.79263224466827e-05	0.00112173105740945	0.00219229320462011	0.0014104177822277	0.00011185184707519	0.000952615435530364	7.79263224466827e-05	0.0014104177822277	0.00123967776908975	0.0014104177822277	0	0
