"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Deckenia_nobilis"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Medusagyne_oppositifolia"	"Psychotria_pervillei"	"Alstonia_macrophylla"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Ornidia_obesa"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_090"	"Melanostoma_annulipes"	"Polistes_olivaceus"	"Ceratina_tabescens"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_090"	"Euodynerus_cylindricus"	"Nectarinia_dussumieri"	"Unidentified_sp5_M_PL_090"	"Rhynchium_brunneum"	"Unidentified_sp1_M_PL_090"	"Eagris_sabadius"	"Pachycerina_seychellensis"	"Scaptodrosophila_sp1_M_PL_090"	"Tricimba_seychellensis"	"Unidentified_sp3_M_PL_090"	"Unidentified_sp4_M_PL_090"
"Nephrosperma_vanhoutteanum"	1.10825028780555	0.0475425046993144	0.0458241548460847	0.0455914012766975	0.0428368354263152	0.0221275772302395	0.0146359695815855	0.00652460246755163	0	0.255808057256438	0.183069799930619	0.0341078706347714	0.0263770475265156	0.0193443615716725	0.00397556102129273	0.00962298960281681	0.0290584585252708	0.00850526775367235	0.028416674046296	0.028416674046296	0.0216812984885593	0.000652460246755164	0	0.00078455073827291	0.000434973497836776	0.00752631111598787	0.000217486748918388	0.000422142604413866	0.000349577240436135	0.00710416851157401	0.000368792953837324	0.000422142604413866
"Canthium_bibracteatum"	0.054534049508037	1.09110907743122	0.0420688817038345	0.0459043988186403	0.0415363822928902	0.0282403749320692	0.0201073549125802	0.00983281373406416	0	0.414858905797614	0.0584870318436699	0.0297714082766808	0.0906537711592537	0.00591283563834689	0.0271717381307144	0.00274197460012268	0.00211559610198959	0.00952462758278313	0.00139830896174454	0.00139830896174454	0.00151940463684289	0.000983281373406416	0	0.00867838177906911	0.000655520915604277	0.000774617970238359	0.000327760457802139	0.000425040729802225	0.00802286086346484	0.000349577240436135	0.000470672915534487	0.000425040729802225
"Deckenia_nobilis"	0.0661904458887891	0.052975628812236	1.07107879095903	0.0430533564141014	0.0514329794809333	0.0267966167153491	0.0158186251871972	0.005986889875695	0	0.33701280661037	0.116065462762154	0.0931114326400555	0.00686715637587427	0.0540010994741874	0.00434318193557809	0.0315642243160754	0.0118141501286655	0.00190657747699957	0.00169719092022536	0.00169719092022536	0.00171950346875817	0.0005986889875695	0	0.000788652674155911	0.000399125991713	0.000822939919075798	0.0001995629958565	0.000398642189019458	0.000389526682442912	0.00042429773005634	0.000446610278589152	0.000398642189019458
"Paragenipa_wrightii"	0.0658542462885631	0.0578055392531025	0.0430533564141014	1.06619419725277	0.0493169063567846	0.0259622189184579	0.0186374738705029	0.00650939497904641	0	0.366068907286741	0.181969016915857	0.00749987435356004	0.0167787051955061	0.00629088839714879	0.0233502229314845	0.0124386397098763	0.0023041924393098	0.0114105326825936	0.00168857041765546	0.00168857041765546	0.00169913146188256	0.000650939497904642	0	0.000859000395071985	0.000433959665269761	0.0102943110974951	0.000216979832634881	0.00987216849308125	0.000425040729802225	0.000422142604413866	0.000432703648640966	0.00987216849308125
"Phoenicophorium_borsigianum"	0.0642552531394729	0.0543168076137795	0.0534111709994308	0.0512137104474302	1.05942136065745	0.0247320099498484	0.0158689552658642	0.0101140652600578	0	0.297624710957556	0.177575401566696	0.0276701540887234	0.0167074981101262	0.0553917797974893	0.0435678133463952	0.0227432250148154	0.00247925398161277	0.0118093613234132	0.00164757059331982	0.00164757059331982	0.00164787811082067	0.00101140652600578	0	0.00107365930861498	0.000674271017337188	0.000886093670991344	0.000337135508668594	0.000474201022661391	0.000399388291277791	0.000411892648329954	0.000412200165830806	0.00047420102266139
"Medusagyne_oppositifolia"	0.0575317007986226	0.0640115165126902	0.0482339100876284	0.0467319940532243	0.0428688172464038	1.04724297682168	0.0211263389438569	0.00558607886922379	0	0.509837998586799	0.0466126014510997	0.00773108340091674	0.00768464103485933	0.040125939986138	0.00429863196515687	0.00296572776990736	0.00210798472291258	0.00187057231281771	0.0014751718153493	0.0014751718153493	0.0185604284752067	0.00055860788692238	0	0.000843078173482739	0.000372405257948253	0.00080149660247829	0.000186202628974126	0.000432703648640966	0.000470672915534486	0.000368792953837324	0.0174540496136947	0.000432703648640966
"Psychotria_pervillei"	0.0600845067033509	0.0719631649502869	0.0449581979004553	0.0529696625793241	0.0434308249381547	0.0333573772797741	1.02235564779952	0.00421395118246691	0	0.486563353696305	0.110101356315	0.00770977579685753	0.0347881813083954	0.00619211028457852	0.00451968885625753	0.00295966393540549	0.00209737302661396	0.00196282697706116	0.001540628377009	0.001540628377009	0.00171142757075298	0.000421395118246691	0	0.000810070997583236	0.000280930078831127	0.000875616932949694	0.000140465039415564	0.000490459838697446	0.000529140918752109	0.000385157094252249	0.000555956287996235	0.000490459838697445
"Alstonia_macrophylla"	0.0339279328312685	0.0445754222610909	0.021552803552502	0.0234338219245671	0.0350620929015338	0.0111721577384476	0.00533767149779142	1.15827143062613	0	0.123588316112634	0.0172456117184478	0.00432356634912566	0.00495240566329773	0.0420999189659482	0.079983878448426	0.00170742658645996	0.0396785576790678	0.0397084102355618	0.000869946995673551	0.000869946995673551	0.00083866287572929	0.115827143062613	0	0.0775458558328776	0.0772180953750755	0.000434466581553268	0.0386090476875377	0.00021697983263488	0.000327760457802139	0.000217486748918388	0.000186202628974126	0.00021697983263488
"Syzygium_wrightii"	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	0.103922023260428	0.146929195803321	0.0947848518591665	0.102956880174396	0.0806066925510047	0.0796621872791873	0.0481494985428635	0.0096553371962995	0	1.18771183057684	0.059549837083877	0.0153546188224662	0.016877940384072	0.0125730937907259	0.00889164064589014	0.00580251251637865	0.00386414935351238	0.0037967419203411	0.0026646672630879	0.00266466726308789	0.00332620356863571	0.000965533719629951	0	0.00172405088026792	0.000643689146419967	0.00161947126183119	0.000321844573209984	0.000953304446059222	0.00108036173384795	0.000666166815771974	0.00132770312131979	0.000953304446059222
