"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Psychotria_pervillei"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Craterispermum_microdon"	"Syzygium_wrightii"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Apis_mellifera"	"Lasioglossum_mahense"	"Scaptodrosophila_sp1_M_PL_104"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_104"	"Simosyrphus_aegyptius"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Lygistorrhina_sp1_M_PL_104"	"Phelsuma_sp1_M_PL_104"	"Tricimba_seychellensis"	"Unidentified_sp1_M_PL_104"	"Unidentified_sp4_M_PL_104"	"Unidentified_sp5_M_PL_104"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_104"	"Mabuya_sechellensis"	"Rhynchium_brunneum"
"Phoenicophorium_borsigianum"	1.18835263295605	0.0332690600038716	0.0227269067525874	0.0208118234652379	0.0221976669465397	0.0192176323532267	0.016601797893302	0.00945462308307641	0.000308922762155128	0.000260034626613418	0.000132232490672397	0.14763096271833	0.203614369337077	0.1055079440475	0.0380823052849515	0.0888487949873682	0.0388713478069736	0.00127678220970979	0.0231907005116618	0.0125738520206507	0.000614544436550407	0.00111268283694333	0.000793394944034384	0.0011530579411936	0.00128063463153114	0.000881094102282074	0.000768705294129068	3.86153452693911e-05	0.000426878210510379
"Nephrosperma_vanhoutteanum"	0.104699688835714	1.06261340223478	0.0315815268186203	0.0320171431127477	0.0309952816930424	0.0283909349017899	0.0233446391536958	0.0119398336134153	0.00292364508435222	0.00466024720526956	0.000166990679907907	0.286003763661619	0.224416376053862	0.00929576676578766	0.00952397663053852	0.00782801411855803	0.00342475617686914	0.00328634931156341	0.0332103388894859	0.0478585048045894	0.0175455390505571	0.00151135879713696	0.00100194407944744	0.00170345609410739	0.00178818932844476	0.0161711767630029	0.0011356373960716	0.000365455635544027	0.000596063109481585
"Dillenia_ferruginea"	0.0838544490526501	0.037026617649417	1.08348670912022	0.0307253979959257	0.024177102938133	0.025661035480501	0.0332395826199699	0.0142039945948253	0.000426809703617235	0.000332976911014981	0.000198657267060494	0.403429610597823	0.0397958581335862	0.00744502117757174	0.172774066487421	0.00626949151795515	0.00274290253910538	0.00186916513306934	0.00265639104564811	0.00241721368898338	0.000708852599703475	0.00166160382060912	0.00119194360236296	0.00153966212883006	0.00139483286181537	0.0192253144127386	0.00102644141922004	5.33512129521544e-05	0.000464944287271789
"Psychotria_pervillei"	0.0824764855844615	0.0403178839197563	0.0330013534030313	1.05260942044013	0.0319392524918516	0.0302326055628441	0.0256631543754507	0.018945105751918	0.0116488677235092	0.00623423756637104	0.000264966514012839	0.344835018828459	0.193660353333198	0.0073226786266578	0.00951267474454384	0.00616646621192235	0.00269782896771603	0.0624295576608351	0.00272743666826754	0.00254953844942072	0.00412709771187248	0.0209500828722581	0.00158979908407703	0.00181395633377065	0.00184264918222221	0.00116189890941988	0.00120930422251376	0.00145610846543865	0.000614216394074069
"Erythroxylum_sechellarum"	0.0913519370492212	0.0405322914447478	0.0269667686617638	0.0331676852799997	1.07338016896771	0.03001725941205	0.0241156974106123	0.0127986122738416	0.00046209746965403	0.000361813793464683	0.000179001570263519	0.279375530735646	0.263159555861709	0.00811068599969721	0.00850726939887054	0.00683005136816607	0.00298814747357266	0.00201847584854649	0.00289963906100469	0.00264194574946551	0.000774429891009899	0.00159872503052342	0.00107400942158111	0.001801035564723	0.0619257789789066	0.00106100739675337	0.001200690376482	5.77621837067538e-05	0.0206419263263022
"Paragenipa_wrightii"	0.0822514664718103	0.0386116714664343	0.0297668011573811	0.0326512140078717	0.0312179497885319	1.08166814552317	0.0241948319812344	0.0120008795258785	0.000451780460668407	0.000350748481458073	0.000167844468893406	0.310716222974543	0.209035198655647	0.00730270029422614	0.0086600867678729	0.00614964235303254	0.00269046852945174	0.00198535952918076	0.00267304798432973	0.00247216138823646	0.000741207416105373	0.00152779669017061	0.00100706681336044	0.0649000887313903	0.001801035564723	0.00108103940764582	0.0432667258209269	5.64725575835509e-05	0.000600345188240999
"Memecylon_eleagni"	0.0934943355043848	0.0417746174329294	0.0507340997883751	0.036468693059851	0.0330004280355747	0.0318353052384663	1.03059139235497	0.0143464181767912	0.000501329845810345	0.000386064690911988	0.000200649205269807	0.386981148998332	0.177077891901872	0.00830089894665099	0.0652873067789519	0.00699023069191662	0.00305822592771352	0.00221571507992964	0.00297622289159472	0.00271677666441293	0.000805687070338074	0.00177891679675895	0.00120389523161884	0.00191011831430798	0.00190387084820624	0.00148905846772805	0.00127341220953865	6.26662307262932e-05	0.000634623616068745
"Craterispermum_microdon"	0.0778188207607058	0.0312272571427786	0.0316858340961488	0.0393475273309066	0.0255972245476832	0.0230786144728433	0.0209678419506948	1.06781019049822	0.000507389770942197	0.000358224503694002	0.0149344082587164	0.217324443033861	0.19948484750823	0.00690914763763276	0.0492717967962957	0.00581822958958548	0.00254547544544365	0.00237252526729047	0.00237300613688986	0.00210495180793842	0.000642056259012519	0.0828679033364753	0.0896064495522982	0.0013847168683706	0.00147676295467403	0.0010055318541631	0.000923144578913732	6.34237213677747e-05	0.000492254318224676
"Syzygium_wrightii"	0.00826368388764969	0.0248509832169939	0.00309437035122496	0.0786298571336873	0.0030036335527512	0.00282362787917755	0.00238131676759914	0.00164901675556214	1.14221247398263	0.0664013066346544	2.30631714064635e-05	0.0314281858321825	0.0189628322644727	0.00073369156011843	0.000900609171006097	0.000617845524310257	0.000270307416885737	0.300988328331082	0.000885372652165619	0.00117359759717086	0.16527578376159	0.0015829559081742	0.000138379028438781	0.000169417672750653	0.000173286551120261	0.000418806848496182	0.000112945115167102	0.142776559247828	5.77621837067538e-05
"Mimusops_sechellarum"	0.0092745683492119	0.052816134993055	0.00321877680647815	0.0561081380973394	0.00313571954336058	0.00292290401215061	0.00244507637577593	0.00155230618267401	0.0885350755128725	1.11330292288443	2.17105759814547e-05	0.0315331888712484	0.020754528453593	0.000823442984275823	0.000947892307388886	0.000693425670969114	0.000303373731048987	0.210801374808809	0.00172677215283213	0.00241680181150592	0.382944566601465	0.00115844776229317	0.000130263455888728	0.000175374240729037	0.000180906896732341	0.000832204019380756	0.000116916160486024	0.0110668844391091	6.03022989107805e-05
