"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Syzygium_petrinese"	"Casearia_coriacea"	"Labourdonnaisia_callophylloides"	"Calophyllum_eputamen"	"Gaertnera_sp1_M_PL_070"	"Ocotea_laevigata"	"Stillingia_lineata"	"Syzygium_mauritianum"	"Cordemoya_integrifolia"	"Tristhema_mauritiana"	"Euodia_obtusifolia"	"Syzygium_commersonii"	"Technomyrmex_albipes"	"Apis_mellifera"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_070"	"Phelsuma_cepediana"	"Eristalinus_flaveolus"	"Brachymyrmex_sp1_M_PL_070"	"Chrysomya_megacephala"	"Episyrphus_sp1_M_PL_070"	"Panara_naso"	"Paragus_borbonicus"	"Anthomyia_faciata"	"Macroglossum_milvus"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_070"	"Ornidia_obesa"	"Phorinia_sp1_M_PL_070"	"Polistes_hebraeus"	"Syritta_sp1_M_PL_070"	"Thelairodrino_sp1_M_PL_070"
"Cordemoya_integrifolia"	0.00227986000205937	0.17673045444558	0.00525227795828102	0.00302715454085749	0.0873961120969256	0.0127169958182807	0.00014382412320185	0.000154204880305241	0.000286367153626858	0.0223822795780019	1.02169908360321	0.000399851789378732	0.000181671368832582	0.00068319597478748	0.0155942197857705	0.629273424493218	0.000495098788262829	0.00456727217491707	0.00956474364702472	4.3602887095312e-05	0.000226128964135991	0.00069789909295971	0.000726685475330327	1.4382412320185e-05	0.000189740071530315	7.1912061600925e-06	7.19120616009249e-06	4.38434615780648e-05	0.004909179290155	4.38434615780647e-05	4.38434615780648e-05	0.00014589660995225	4.38434615780647e-05	2.86367153626858e-05
"Tristhema_mauritiana"	0.0637971486625652	0.00409674968451434	0.0993003630920846	0.117871441150242	0.0249895932059013	0.00148488543379027	0.0010254484495703	0.00151512566771152	0.00115613225693009	0.00124088785768941	0.000399851789378732	1.01559345736559	2.12126490541467e-05	0.000841036068310677	0.608144837258047	0.0115957018919832	0.0106972235180406	0.00308905961454134	0.0117745049563495	0.000370263791394333	0.00736408726647766	0.00146060819965829	8.48505962165868e-05	0.00010254484495703	0.00398521166273544	5.12724224785149e-05	5.12724224785149e-05	0.00122686824351087	0.000113798602347621	0.00122686824351087	0.00122686824351087	0.00275834341922457	0.00122686824351087	0.000115613225693009
"Euodia_obtusifolia"	0.00838893525130203	0.00296156200700682	0.000357071395667477	0.000380171911557844	0.00151700889782309	0.167234039282485	0.00154853905057799	0.00151903622992262	0.00338428337230854	0.000377030037697804	0.000363342737665163	4.24252981082934e-05	1.14524620056118	1.36873000326411e-05	0.00165458662622344	0.0105369393922897	0.00289475469143406	0.0591929934419198	0.000191622200456975	0.00044928603328993	0.000495857405965146	0.00870895718241441	0.580984802244713	0.000154853905057799	0.000171244327789307	7.74269525288997e-05	7.74269525288997e-05	0.000161325677909655	8.22656113057449e-05	0.000161325677909654	0.000161325677909655	9.91864987965215e-06	0.000161325677909654	0.000338428337230854
"Syzygium_commersonii"	0.00816408597341488	0.050672746092541	0.169820908244559	0.0127241202393457	0.00798867600323187	0.000958111002284874	0.000137726655721387	0.000199958636178315	0.000162812438718427	0.0404042143053421	0.00136639194957496	0.00168207213662135	1.36873000326411e-05	1.03903782235577	0.0656008133282328	0.0396253665376738	0.00137576066277497	0.000665623401341352	0.54652951298074	4.9224517812253e-05	0.000868633717484257	0.000226076295962237	5.47492001305642e-05	1.37726655721386e-05	0.00487424910457264	6.88633278606932e-06	6.88633278606932e-06	0.000157001653334902	0.00140757628034836	0.000157001653334902	0.000157001653334902	0.00471724745123774	0.000157001653334902	1.62812438718427e-05
"Technomyrmex_albipes"	0.12759429732513	0.00819349936902869	0.198600726184169	0.235742882300484	0.0499791864118027	0.00296977086758054	0.0020508968991406	0.00303025133542303	0.00231226451386019	0.00248177571537882	0.000799703578757464	0.0311869147311819	4.24252981082934e-05	0.00168207213662135	1.21628967451609	0.0231914037839665	0.0213944470360812	0.00617811922908269	0.023549009912699	0.000740527582788665	0.0147281745329553	0.00292121639931658	0.000169701192433174	0.000205089689914059	0.00797042332547088	0.00010254484495703	0.00010254484495703	0.00245373648702174	0.000227597204695241	0.00245373648702174	0.00245373648702174	0.00551668683844914	0.00245373648702174	0.000231226451386019
"Apis_mellifera"	0.00455972000411873	0.35346090889116	0.010504555916562	0.00605430908171497	0.174792224193851	0.0254339916365614	0.0002876482464037	0.000308409760610483	0.000572734307253715	0.0447645591560037	0.0433981672064288	0.000799703578757464	0.000363342737665163	0.00136639194957496	0.0311884395715411	1.25854684898644	0.000990197576525659	0.00913454434983413	0.0191294872940494	8.72057741906239e-05	0.000452257928271981	0.00139579818591942	0.00145337095066065	2.876482464037e-05	0.000379480143060631	1.4382412320185e-05	1.4382412320185e-05	8.76869231561295e-05	0.00981835858031001	8.76869231561295e-05	8.76869231561295e-05	0.000291793219904501	8.76869231561295e-05	5.72734307253715e-05
"Musca_domestica"	0.29388972823646	0.000554605279037761	0.00948523004307632	0.0116034496875355	0.00212073299177791	0.0119195781411991	0.087628505277086	0.141777515011755	0.105980197398379	0.000139174014076507	5.82469162662152e-05	0.00125849688447536	0.000170279687731415	8.09270978102923e-05	0.0490813784945392	0.00168916057172024	1.12627857552322	0.0260733231752753	0.00113297936934409	0.0333982065075279	0.017317784431762	0.0207560950719056	0.000681118750925661	0.00876285052770859	0.00591520415531653	0.0043814252638543	0.0043814252638543	0.00565172554300885	1.54057021954934e-05	0.00565172554300885	0.00565172554300885	0.000263478612307675	0.00565172554300885	0.0105980197398379
"Chaetocnema_sp1_M_PL_070"	0.140556240038933	0.00747805976112822	0.00474778422333905	0.00566936209855951	0.00458053562429605	0.414350954093438	0.00705359392746038	0.00872511839483236	0.0650078736873437	0.000980016775117548	0.000913454434983413	0.000617811922908268	0.00591929934419198	6.65623401341352e-05	0.0240946649934225	0.026490178614519	0.044324649397968	1.15692963053371	0.000931872761877893	0.00230448457409511	0.00828618141397999	0.0243964547596663	0.0236771973767679	0.000705359392746038	0.00283488751122609	0.000352679696373019	0.000352679696373019	0.00270300461613334	0.000207723882253562	0.00270300461613334	0.00270300461613334	0.000131882895092751	0.00270300461613334	0.00650078736873437
"Phelsuma_cepediana"	0.0163281719468298	0.101345492185082	0.339641816489117	0.0254482404786914	0.0159773520064637	0.00191622200456975	0.000275453311442773	0.00039991727235663	0.000325624877436855	0.0808084286106842	0.00273278389914992	0.00336414427324271	2.73746000652821e-05	0.0780756447115342	0.131201626656466	0.0792507330753477	0.00275152132554994	0.0013312468026827	1.09305902596148	9.84490356245059e-05	0.00173726743496851	0.000452152591924474	0.000109498400261128	2.75453311442773e-05	0.00974849820914529	1.37726655721386e-05	1.37726655721386e-05	0.000314003306669803	0.00281515256069672	0.000314003306669803	0.000314003306669803	0.00943449490247548	0.000314003306669803	3.25624877436855e-05
"Eristalinus_flaveolus"	0.0345417708274544	0.000151478003426145	0.00111735719438035	0.00136522358767418	0.000291922894189099	0.00629000446605902	0.375871694528848	0.235955300946021	0.0107893793785978	2.72860584005754e-05	1.74411548381248e-05	0.000148105516557733	8.9857206657986e-05	9.84490356245059e-06	0.00577611514575159	0.000505793490305619	0.113553902125595	0.00460896914819022	0.000137828649874308	1.09008865431447	0.00203545770792949	0.0366262998409232	0.000359428826631944	0.0375871694528848	0.000695302523448791	0.0187935847264424	0.0187935847264424	0.000664264823604892	4.20772231739292e-06	0.000664264823604892	0.000664264823604892	3.10376998438985e-05	0.000664264823604892	0.00107893793785978
"Brachymyrmex_sp1_M_PL_070"	0.439028238134528	0.00113747251529411	0.0256050466726022	0.15639230371067	0.00597532337813023	0.00867750460439006	0.00704371335894039	0.0104143559174957	0.0079262545670087	0.00033022291143906	0.000113064482067995	0.00368204363323883	0.000123964351491287	0.000217158429371064	0.143599701696314	0.00327886997997187	0.0736005838349886	0.02071545353495	0.0030402180111949	0.00254432213491187	1.03021581169103	0.00997279419705822	0.000495857405965146	0.000704371335894038	0.00915410202981747	0.000352185667947019	0.000352185667947019	0.0084428507333563	3.15964587581698e-05	0.00844285073335629	0.0084428507333563	0.000711251296461172	0.00844285073335629	0.00079262545670087
"Chrysomya_megacephala"	0.169219664403027	0.00288822974788333	0.0055368071221765	0.00672388002335087	0.00249125433566314	0.152406750692252	0.164035583241137	0.148242761204884	0.0114032552599188	0.000405468620470414	0.000348949546479855	0.000730304099829145	0.0021772392956036	5.65190739905593e-05	0.0284818598933367	0.0101195368479158	0.0882134040555989	0.0609911368991658	0.00079126703586783	0.045782874801154	0.00997279419705822	1.0296651096696	0.0087089571824144	0.0164035583241137	0.00340802451328107	0.00820177916205684	0.00820177916205683	0.00325422431544284	8.02286041078704e-05	0.00325422431544284	0.00325422431544284	0.000153800197838236	0.00325422431544284	0.00114032552599188
"Episyrphus_sp1_M_PL_070"	0.0167778705026041	0.00592312401401364	0.000714142791334955	0.000760343823115687	0.00303401779564619	0.33446807856497	0.00309707810115599	0.00303807245984523	0.00676856674461708	0.000754060075395609	0.000726685475330327	8.48505962165868e-05	0.290492401122357	2.73746000652821e-05	0.00330917325244688	0.0210738787845795	0.00578950938286812	0.11838598688384	0.00038324440091395	0.00089857206657986	0.000991714811930292	0.0174179143648288	1.16196960448943	0.000309707810115599	0.000342488655578613	0.000154853905057799	0.000154853905057799	0.000322651355819309	0.00016453122261149	0.000322651355819309	0.000322651355819309	1.98372997593043e-05	0.000322651355819309	0.000676856674461708
"Panara_naso"	0.0239062342599531	0.000123663175451036	0.000773870521985283	0.000945179171151233	0.000211346916716285	0.00541988667702298	0.596302991038385	0.0316573248351794	0.00710366078312416	2.12687451062543e-05	1.4382412320185e-05	0.00010254484495703	7.74269525288997e-05	6.88633278606932e-06	0.00399924895332416	0.000417089957285365	0.0744842294855231	0.00352679696373019	9.64086590049706e-05	0.0939679236322119	0.00140874267178808	0.0328071166482274	0.000309707810115599	1.05963029910384	0.000481231677618347	0.0298151495519192	0.0298151495519192	0.000459735274229867	3.43508820697322e-06	0.000459735274229867	0.000459735274229867	2.14964033884801e-05	0.000459735274229867	0.000710366078312417
"Paragus_borbonicus"	0.299912663337272	0.0040107499854377	0.291167648670704	0.0321776129779702	0.00673677778022442	0.00599355147262574	0.00481231677618347	0.00711486154536119	0.00541592104662518	0.00262686462381664	0.000189740071530315	0.00398521166273544	8.56221638946533e-05	0.00243712455228632	0.155423254846682	0.00550246207437914	0.0502792353201904	0.0141744375561304	0.0341197437320085	0.00173825630862198	0.0183082040596349	0.00681604902656214	0.000342488655578613	0.000481231677618347	1.01385554145888	0.000240615838809174	0.000240615838809173	0.00576755121802446	0.000111409721817714	0.00576755121802446	0.00576755121802446	0.00808799024085288	0.00576755121802446	0.000541592104662517
"Anthomyia_faciata"	0.0239062342599531	0.000123663175451036	0.000773870521985283	0.000945179171151233	0.000211346916716285	0.00541988667702298	0.596302991038385	0.0316573248351794	0.00710366078312416	2.12687451062543e-05	1.4382412320185e-05	0.00010254484495703	7.74269525288997e-05	6.88633278606932e-06	0.00399924895332416	0.000417089957285365	0.0744842294855231	0.00352679696373019	9.64086590049705e-05	0.0939679236322119	0.00140874267178808	0.0328071166482274	0.000309707810115599	0.0596302991038385	0.000481231677618347	1.02981514955192	0.0298151495519192	0.000459735274229867	3.43508820697322e-06	0.000459735274229867	0.000459735274229867	2.14964033884801e-05	0.000459735274229867	0.000710366078312416
"Macroglossum_milvus"	0.0239062342599531	0.000123663175451036	0.000773870521985283	0.000945179171151233	0.000211346916716285	0.00541988667702298	0.596302991038385	0.0316573248351794	0.00710366078312416	2.12687451062543e-05	1.4382412320185e-05	0.00010254484495703	7.74269525288997e-05	6.88633278606932e-06	0.00399924895332416	0.000417089957285365	0.0744842294855231	0.00352679696373019	9.64086590049705e-05	0.0939679236322119	0.00140874267178808	0.0328071166482274	0.000309707810115599	0.0596302991038385	0.000481231677618347	0.0298151495519192	1.02981514955192	0.000459735274229867	3.43508820697322e-06	0.000459735274229867	0.000459735274229867	2.14964033884801e-05	0.000459735274229867	0.000710366078312416
"Melanagromyza_sojae"	0.573116074293894	0.000870588546169627	0.0184910208789116	0.0226244490193412	0.00403135242315712	0.0112927974536758	0.00919470548459734	0.013594828067344	0.0103464111816631	0.000244688576491031	8.76869231561295e-05	0.00245373648702174	0.000161325677909654	0.000157001653334902	0.0956957229938478	0.00254292077152776	0.0960793342311505	0.0270300461613334	0.00219802314668862	0.00332132411802446	0.0337714029334252	0.0130168972617713	0.000645302711638618	0.000919470548459734	0.0115351024360489	0.000459735274229867	0.000459735274229867	1.01102146296719	2.41830151713785e-05	0.0110214629671903	0.0110214629671903	0.000513639468858655	0.0110214629671903	0.00103464111816631
"Nacoleia_sp1_M_PL_070"	0.00125751678891168	0.58812281738653	0.00715091142470577	0.00172277726459339	0.0396148301282829	0.00575859279140215	6.87017641394644e-05	7.51334287623149e-05	0.000133653152021075	0.0112259348606584	0.00981835858031001	0.000227597204695241	8.2265611305745e-05	0.00140757628034836	0.00887629098311441	0.28473239882899	0.000261896937323387	0.00207723882253562	0.019706067924877	2.10386115869646e-05	0.000126385835032679	0.000320914416431482	0.00032906244522298	6.87017641394644e-06	0.000222819443635428	3.43508820697322e-06	3.43508820697322e-06	2.41830151713785e-05	1.0163367449274	2.41830151713785e-05	2.41830151713785e-05	0.000198636428464049	2.41830151713785e-05	1.33653152021075e-05
"Ornidia_obesa"	0.573116074293894	0.000870588546169627	0.0184910208789116	0.0226244490193412	0.00403135242315713	0.0112927974536758	0.00919470548459734	0.013594828067344	0.0103464111816631	0.000244688576491031	8.76869231561295e-05	0.00245373648702174	0.000161325677909654	0.000157001653334902	0.0956957229938478	0.00254292077152776	0.0960793342311505	0.0270300461613334	0.00219802314668862	0.00332132411802446	0.0337714029334252	0.0130168972617713	0.000645302711638618	0.000919470548459734	0.0115351024360489	0.000459735274229867	0.000459735274229867	0.0110214629671903	2.41830151713785e-05	1.01102146296719	0.0110214629671903	0.000513639468858655	0.0110214629671903	0.00103464111816631
"Phorinia_sp1_M_PL_070"	0.573116074293894	0.000870588546169627	0.0184910208789116	0.0226244490193412	0.00403135242315712	0.0112927974536758	0.00919470548459734	0.013594828067344	0.0103464111816631	0.000244688576491031	8.76869231561295e-05	0.00245373648702174	0.000161325677909654	0.000157001653334902	0.0956957229938478	0.00254292077152776	0.0960793342311505	0.0270300461613334	0.00219802314668862	0.00332132411802446	0.0337714029334252	0.0130168972617713	0.000645302711638618	0.000919470548459734	0.0115351024360489	0.000459735274229867	0.000459735274229867	0.0110214629671903	2.41830151713785e-05	0.0110214629671903	1.01102146296719	0.000513639468858655	0.0110214629671903	0.00103464111816631
"Polistes_hebraeus"	0.0267092523806501	0.00715091142470577	0.563844276462495	0.0417307769365991	0.00944220313729171	0.00069430549157565	0.000429928067769601	0.000634895023378367	0.000485430911587251	0.00500904067114224	0.000291793219904501	0.00551668683844914	9.91864987965214e-06	0.00471724745123774	0.215150786699516	0.00846200337723052	0.00447913640923048	0.00131882895092751	0.0660414643173283	0.000155188499219493	0.00284500518584469	0.000615200791352944	3.96745995186086e-05	4.29928067769601e-05	0.0161759804817058	2.14964033884801e-05	2.14964033884801e-05	0.000513639468858655	0.000198636428464049	0.000513639468858655	0.000513639468858655	1.01566234101285	0.000513639468858655	4.85430911587251e-05
"Syritta_sp1_M_PL_070"	0.573116074293893	0.000870588546169627	0.0184910208789116	0.0226244490193412	0.00403135242315712	0.0112927974536758	0.00919470548459734	0.013594828067344	0.0103464111816631	0.000244688576491031	8.76869231561295e-05	0.00245373648702174	0.000161325677909654	0.000157001653334902	0.0956957229938478	0.00254292077152776	0.0960793342311505	0.0270300461613334	0.00219802314668862	0.00332132411802446	0.0337714029334252	0.0130168972617713	0.000645302711638618	0.000919470548459734	0.0115351024360489	0.000459735274229867	0.000459735274229867	0.0110214629671903	2.41830151713785e-05	0.0110214629671903	0.0110214629671903	0.000513639468858655	1.01102146296719	0.00103464111816631
"Thelairodrino_sp1_M_PL_070"	0.0538013381446481	0.000481151347275869	0.0017475512817141	0.00213051111374558	0.000575933399980514	0.0236899836061598	0.0142073215662483	0.0228451401805315	0.546470971888552	7.35546745972142e-05	5.72734307253715e-05	0.000231226451386019	0.000338428337230854	1.62812438718427e-05	0.00901783160405473	0.00166092949103577	0.180166335577244	0.0650078736873437	0.000227937414205798	0.00539468968929889	0.00317050182680348	0.00456130210396753	0.00135371334892342	0.00142073215662483	0.00108318420932503	0.000710366078312416	0.000710366078312416	0.00103464111816631	1.33653152021075e-05	0.00103464111816631	0.00103464111816631	4.85430911587251e-05	0.00103464111816631	1.05464709718886
