"Rhombomys_opimus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Spermophilopsis_leptodactylus"	"Dipus_sagitta"	"Blanfordimys_afghanus"	"Allactaga_elater"	"Microtus_socialis"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Pygeretmus_pumilio"	"Calomyscus_mystax"	"Microtus_transcaspicus"	"Eremodipus_lichtensteini"	"Nesokia_indica"	"Xenopsylla_gerbilli"	"Xenopsylla_hirtipes"	"Xenopsylla_conformis"	"Citellophilus_trispinus"	"Xenopsylla_nuttalli"	"Nosopsyllus_laeviceps"	"Paradoxopsyllus_teretifrons"	"Nosopsyllus_turkmenicus"	"Coptopsylla_olgae"	"Coptopsylla_lamellifer"	"Rostropsylla_daca"	"Nosopsyllus_tersus"	"Coptopsylla_bairamalensis"	"Rhadinopsylla_cedestis"	"Stenoponia_vlasovi"	"Echidnophaga_oschanini"	"Paradoxopsyllus_repandus"	"Neopsylla_setosa"	"Ctenophthalmus_dolichus"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Amphipsylla_parthiana"	"Desertopsylla_rothschildi"	"Frontopsylla_macrophthalma"	"Leptopsylla_taschenbergi"	"Ophthalmopsylla_karakum"	"Amphipsylla_schelkovnikovi"	"Ophthalmopsylla_volgensis"	"Mesopsylla_lenis"	"Amphipsylla_rossica"	"Peromyscopsylla_tikhomirovae"	"Nosopsyllus_fidus"	"Xenopsylla_persica"	"Nosopsyllus_philippovi"	"Phaenopsylla_kopetdag"	"Paradoxopsyllus_microphthalmus"	"Amphipsylla_argoi"	"Phaenopsylla_tiflovi"	"Wagnerina_schelkovnikovi"
"Rhombomys_opimus"	1.29805064300556	0.0226291330231929	0.000759186496634618	0.00832575507642752	0.0027834905595145	0.000309663141067211	0.000291434498336508	0.000138328242143638	4.06832521488367e-06	1.71624316460786e-05	1.40782905340673e-06	7.91293064081641e-06	2.56808138868916e-06	5.21456184191421e-08	7.64709567937144e-08	3.22430639035568e-06	9.22676955092281e-06	0.255531090708302	0.232406631997381	0.0295785012942572	0.000545287575543686	0.0284832348902515	0.0140569063641915	0.0225537494204969	0.00840581584442389	0.0164579722631625	0.0116214159653678	0.00154826135593149	0.0117959875710638	0.00711544874772193	0.0058573260163579	0.00713738433268641	0.00524667182069615	0.0058197468071504	4.7834841325438e-05	0.00230141103005766	3.42420986045361e-05	1.12415446958564e-05	3.68683412805679e-05	3.69953047602752e-05	1.88952683178836e-05	9.75342823477556e-07	6.92716821008875e-06	2.58099964718176e-06	2.57271468052047e-06	2.92167946155917e-06	1.50292351516495e-07	1.21052328473008e-08	1.06728674207882e-06	1.85458593097328e-07	2.71342792823377e-07	3.72468702993872e-09	3.25910115119638e-09	2.79351527245404e-09	2.3279293937117e-09	6.8766869963329e-08
"Meriones_libycus"	0.165545031690956	1.13235313168114	0.00341570926467119	0.0235455922084934	0.00448792120495238	0.00161855022805215	0.00174690014718054	0.000451812051196379	2.15633266672471e-05	6.7789632665831e-05	6.83313978731998e-06	3.87680308859479e-05	9.59273850235302e-06	2.39403874095488e-07	3.1823718122603e-07	1.32509626400777e-05	1.03293844905004e-05	0.0477251438362977	0.050523719764319	0.285571456463308	0.00218346703282524	0.0155610484865368	0.0905319283352032	0.00792187463406839	0.0484827004168585	0.00614268146215733	0.0280960450338415	0.00183119557541346	0.00215409157128291	0.0213757482438954	0.0306372809512578	0.0149500006380354	0.00929794631261044	0.000922255828048322	0.000309774057122591	0.00152411675126293	0.000221524439526619	5.69605149782544e-05	0.000218798910849379	0.000186741043901314	0.0001652533389425	4.27146206192285e-06	3.62069881728717e-05	9.86780196458276e-06	9.06415629039214e-06	9.54288126566853e-06	6.20109800430666e-07	5.55758993435955e-08	3.08470835048288e-06	7.99773289044785e-07	1.07177284847164e-06	1.71002767211063e-08	1.4962742130968e-08	1.28252075408297e-08	1.06876729506914e-08	2.72218281298186e-07
"Spermophilus_fulvus"	0.0126527453148148	0.00778160090202812	1.30877388295688	0.00114048172835333	0.00215345927693669	0.000150040712042198	0.000102921597164098	0.000434033313356259	7.17799271954694e-06	0.000111641842946514	4.31584773465991e-06	1.41964267981254e-05	2.60220501549036e-06	2.11968288131384e-07	4.38936325323802e-07	2.92375554734177e-06	6.58556380501754e-07	0.00342918232045504	0.00642781705684239	0.0173718088290025	0.553025049263578	0.00221010601987688	0.00337242428477873	0.000706014572406774	0.0015382580693406	0.000223467041308771	0.000366707230630104	0.00157634922820602	0.000799759730093668	0.000388072473804221	0.000563581855231147	0.000251070239296621	0.000446311408934981	5.94986457043557e-05	0.0733702721113332	0.000175645358036384	9.30367598372105e-05	2.53365488328673e-05	1.31504622267946e-05	7.93472378003675e-05	0.00011256861698991	4.75036321836896e-06	3.35641254266101e-06	1.51795504400749e-05	3.580484544935e-06	9.16737028978274e-06	8.83964643920804e-07	4.92069240304999e-08	1.63421012921431e-06	9.70386781262125e-07	1.76508842603184e-06	1.51405920093846e-08	1.32480180082115e-08	1.13554440070384e-08	9.46287000586536e-09	4.45057254510307e-07
"Meriones_meridianus"	0.184649669367579	0.0713816012100479	0.00151766858281812	1.06722816351232	0.00625773440576005	0.00108424397511247	0.000680938395268711	0.000369765216097349	1.28485547000948e-05	4.89953697032183e-05	3.7260339315694e-06	2.87225575064199e-05	3.60972315891946e-05	1.41161776957314e-07	2.1934283279751e-07	1.36430677127659e-05	1.91553485749076e-05	0.0494800106582452	0.0883740290611185	0.0633603192661147	0.00115681446691543	0.0263308539875619	0.023997263639826	0.0529134900222655	0.231128912083387	0.0136021504449284	0.0191075395542995	0.00538296294843387	0.0125226309999518	0.0317106905478204	0.019757758209199	0.0168616327535187	0.00564150717362434	0.00125634840430199	9.9557065875373e-05	0.00286842710650154	0.000182118252831869	2.91989676831069e-05	0.000168260757724058	0.00037382786896834	0.000133293445983844	2.68816318369041e-06	2.42545508338339e-05	7.28137559876909e-06	9.845534773047e-05	7.80994120021284e-06	4.33834464072415e-07	3.27696982222336e-08	8.45648657611172e-05	5.44552733038155e-07	7.74630351039025e-07	1.00829840683796e-08	8.82261105983214e-09	7.56223805128469e-09	6.30186504273724e-09	1.96178333776851e-07
"Spermophilopsis_leptodactylus"	0.0993691409700908	0.0219007390314299	0.00461277376218168	0.010072888018539	1.19602351291971	0.000810383737306336	0.000217121889375026	0.000174298037937325	6.48218794378542e-06	5.78016308417783e-05	3.0703922938436e-06	1.64294793712364e-05	2.91279684906954e-06	1.31711124886869e-07	2.36282445190326e-07	5.61239546086001e-06	5.97980904366599e-05	0.0284123259530181	0.0457363458066884	0.0249336300166717	0.00620055991618598	0.00306536709247719	0.00480387744186656	0.00766093912899364	0.00989724627655349	0.0149535279022835	0.0277368639022995	0.3986883324386	0.00619052793240259	0.0101970345456305	0.0163379561642709	0.00767798832455703	0.00601465400708809	0.000452785509902411	0.00104629603556858	0.0462295892324993	0.000105603347617369	2.13680992001302e-05	2.79329565181836e-05	0.000152957672459894	2.3299532443178e-05	2.73462417693961e-06	1.81282940026206e-05	7.68482583871423e-06	3.48394290369981e-06	3.68141017148727e-06	4.71386582992277e-07	3.05757968487373e-08	6.17308615329961e-05	5.36257362913833e-07	9.13859776154598e-07	9.40793749191918e-09	8.23194530542929e-09	7.05595311893939e-09	5.87996093244949e-09	2.30816928411629e-07
"Dipus_sagitta"	0.13270451028372	0.0948143592177758	0.00385806014701008	0.0209506876932252	0.00972803452491977	1.06523074712018	0.00156410788876643	0.000398769186111843	1.79035956111351e-05	3.54812855981293e-05	5.19390811004857e-06	2.86814652842528e-05	0.000369287072704058	1.67806738749332e-07	1.86443182621445e-07	0.00361896094172687	8.19475266368554e-06	0.0486665466363174	0.0699241136625671	0.267129851992803	0.00272043359708722	0.00426877953888763	0.00902231949484449	0.00908140646062381	0.0470232982485394	0.010036989511613	0.0118979638769701	0.0149746577974168	0.00567075999256569	0.00620137347963412	0.00476246815775589	0.00767128210628834	0.00200449831313586	0.000618658298444906	0.00023513624587595	0.00233624430907927	0.000155995888243883	4.57766181703207e-05	0.000195827713457061	0.117023185882099	5.72109252044519e-05	2.76824695143792e-06	0.0238292246937405	5.72574381674903e-06	0.00109132270930354	8.42254425351435e-06	3.56623740461252e-07	3.89551357810949e-08	2.78565481965455e-06	4.99584417421571e-07	5.60968942262914e-07	1.19861956249523e-08	1.04879211718333e-08	8.98964671871422e-09	7.49137226559518e-09	1.43238784471967e-07
"Blanfordimys_afghanus"	0.127356696097038	0.104351974204975	0.00269867788371706	0.0134172571595487	0.00265780216617827	0.00159496575093691	1.06451805868304	0.000268079356433943	0.0108644548994042	0.00262736896345613	0.0027111529342754	1.73551705468533e-05	7.15976911896229e-06	7.35621356060965e-05	4.24360530724832e-05	1.33370983188404e-05	0.000112995007661423	0.0877120033821976	0.0253361932327084	0.300898051944789	0.00124157130318113	0.00410256140621508	0.0142580592489894	0.00317621655088613	0.021882181531081	0.00507922114459079	0.00445657058279566	0.00103568993750409	0.00133853409007825	0.00515813591779677	0.0169425715103625	0.00969013472885176	0.00134922306134423	0.0012481762158592	0.000232290707494271	0.00109546963891283	7.32307317093424e-05	0.0263518124876539	0.132101965282753	0.000181712497669387	4.23956457079867e-05	0.000971026204667417	3.56794031346227e-05	0.000322857126009595	6.39272891556703e-06	5.66219838858175e-06	7.26067095743435e-05	1.70769243371295e-05	2.73514377630402e-05	0.000153726331027935	4.15394302522709e-05	5.25443825757832e-06	4.59763347538103e-06	3.94082869318374e-06	3.28402391098645e-06	1.16984671274623e-05
"Allactaga_elater"	0.0753063412431323	0.033622520316796	0.0141777548517985	0.00907657166395644	0.00265797814381381	0.000506577752556827	0.000333966755864713	1.15311380195217	0.0001191160421041	0.00210719640648447	7.74536156123853e-05	0.0362606141271838	0.00595319656492971	3.89554204675452e-06	8.23556559845696e-06	3.02819198307814e-06	5.08459730370716e-06	0.0615079162667178	0.0145968485732564	0.0444608927276083	0.0188775721924082	0.00749733948047256	0.0146483742243807	0.00183880047692974	0.0146601837524762	0.00561134994189783	0.037062915809534	0.000975398621588134	0.000802544038465112	0.00566751014494957	0.00579971274748876	0.000945914987835995	0.00325509736196107	0.00344577078855337	0.00749626266650151	0.00160696814165139	0.24378545838479	0.000438676589997888	4.7615178739446e-05	5.90897021573345e-05	0.133294709591363	8.83421400758582e-05	1.13321504501829e-05	0.00424361039228511	0.00859958031638833	0.024355322237853	1.66051950865614e-05	9.04322260853727e-07	0.000907314044370124	1.81153929046173e-05	3.3315358205288e-05	2.78253003339608e-07	2.43471377922157e-07	2.08689752504706e-07	1.73908127087255e-07	8.39840280215691e-06
"Microtus_socialis"	0.0100828034983823	0.0073052177766302	0.00106741269357458	0.00143580352522738	0.000450013432251257	0.000103540374618243	0.0616158945693483	0.000542269534334048	1.13799802119945	0.0532832187416627	0.0532780633616285	1.76512613670221e-05	3.19024446616538e-06	0.00144581348772339	0.00260083617824242	8.60055968934799e-07	0.0021027233984563	0.00713337914977263	0.00201524438790072	0.0189926408447516	0.000465235250588766	0.000536129817460641	0.00271283057070604	0.000266647209159656	0.00178269623231459	0.000409891257422811	0.00107754541511688	0.00050376685067013	0.000110797143145053	0.000356852823336643	0.00135583255617109	0.000732295374500059	0.000103616731186281	8.62500015707537e-05	0.00143290436948527	8.25074224812515e-05	0.000115838683917871	0.517127565386136	0.0613333168353492	1.19824549776635e-05	6.35604661265566e-05	0.0192216366749438	2.31619943220978e-06	0.00653064804137092	4.3781081326061e-06	1.14534655869327e-05	0.00546196434650215	0.000335635273935786	0.000527065486377992	0.0143477604258319	0.000842422430698225	0.000103272391980242	9.03633429827116e-05	7.74542939851814e-05	6.45452449876512e-05	0.000236423705669617
"Cricetulus_migratorius"	0.0480828247523791	0.0259612857653163	0.0187673026897836	0.00618929650480181	0.00453617146388738	0.000231960657625715	0.0168442389672959	0.0108441490958213	0.0602332037949231	1.09422169936921	0.0398222429998027	0.000342581535025439	5.69364945889017e-05	0.00201241909713624	0.0042716753696814	1.84749550364823e-06	0.000913497280546908	0.033114793684147	0.00950754859289425	0.0362861057791167	0.00809220529039546	0.00583208852376203	0.0374278932621299	0.0012235172100667	0.00725591897200957	0.000922037393913856	0.0166789458826814	0.00595264714726643	0.000534834388357719	0.000980676976386185	0.00776843228070304	0.000854726254791677	0.000457603621899373	0.000261152198520751	0.0292323897045229	0.000315018018959888	0.00229673308547136	0.223869655905681	0.00492582378897099	2.84586002804136e-05	0.0012574025011715	0.0457432076099528	5.18896271593196e-06	0.134112075352865	8.18685093225879e-05	0.000229043087661356	0.00861486344818974	0.000467168718978056	0.010821508833536	0.00938709353491797	0.017299947816114	0.000143744221224017	0.000125776193571015	0.000107808165918013	8.98401382650107e-05	0.00436092300933452
