"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Roscheria_melanochaetes"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Dillenia_suffruticosa"	"Excoecaria_benthiamiana"	"Memecylon_eleagni"	"Gastonia_crassa"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Neophyllomyza_approximatonervis"	"Forcipomyia_sp1_M_PL_128"	"Unidentified_sp6_M_PL_128"	"Xylocopa_caffra"	"Unidentified_sp1_M_PL_128"	"Mabuya_sechellensis"	"Nectarinia_dussumieri"	"Lygistorrhina_sp1_M_PL_128"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_128"	"Unidentified_sp7_M_PL_128"	"Cratopus_aurostriatus"	"Unidentified_sp5_M_PL_128"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_128"	"Unidentified_sp4_M_PL_128"	"Chalcidoma_disjunctum"	"Polistes_olivaceus"	"Simosyrphus_aegyptius"	"Unidentified_sp2_M_PL_128"
"Nephrosperma_vanhoutteanum"	1.12609196811973	0.044203412538981	0.0630922274339288	0.0290232240367499	0.017883787678757	0.00539318726039082	0.0182006018603534	0.0166546835562334	0.00188949455912146	0.00927767047173104	0.00162307581735174	0.211983480491175	0.0944220196823472	0.207534493255267	0.0268443522187915	0.00487537638297585	0.00223465910991884	0.0425205808742096	0.000837361003961729	0.00148641124024967	0.0313549450709114	0.00198708751986189	0.00867130451997221	0.00162512546099195	0.016591865260778	0.00236595852877233	0.000662362506620631	0.000662362506620632	0.00065005018439678	0.00065005018439678	0.000520458861132293	0.000520458861132293	0.000158623154717377	0.0075072797874649
"Phoenicophorium_borsigianum"	0.0487537638297585	1.18003254190081	0.00299468337487895	0.0460211038146756	0.0122329781062461	0.00367661319755625	0.0124061098506335	0.0107511485011651	0.00528306332437114	0.00966989018539299	0.00151143724784338	0.144494691201496	0.252957983305199	0.00954937165135867	0.00121155331718658	0.130150648003766	0.00152416481896995	0.0024842399532447	0.00183682520528524	0.00171190276540148	0.0115637448500105	0.0013592197895829	0.0268834610253887	0.0433835493345887	0.000724917268768754	0.00011230062655796	0.000453073263194299	0.000453073263194299	0.0173534197338355	0.0173534197338355	0.000335973390661409	0.000335973390661409	0.000108135682281066	0.00032502509219839
"Roscheria_melanochaetes"	0.118297926438617	0.00509096173729421	1.18910694978149	0.0033342602578277	0.00215755620942102	0.00064784973547121	0.00218598664366853	0.0083328372185462	0.000227276730919029	0.00371191747087519	0.000239811109201955	0.025460315026257	0.0107535713221733	0.243668744637327	0.224534858769878	0.000561503132789802	0.000268607592432276	0.0787832509021229	0.000108151537476034	0.000335514251982198	0.00330701940553166	0.000239728467713447	0.000923681142573974	0.000187167710929934	0.0313049794303855	0.0445915106168059	7.99094892378157e-05	7.99094892378158e-05	7.48670843719736e-05	7.48670843719736e-05	0.000260401163079569	0.000260401163079569	1.90544039844474e-05	0.00078865284292411
"Erythroxylum_sechellarum"	0.0750600621640084	0.107911553772343	0.00459897966596924	1.06747878467455	0.0195175103630117	0.00588456664292977	0.0198587226709427	0.0166381903972618	0.000865534942413097	0.0137891850040042	0.00173024303590417	0.231295711108626	0.342127475137323	0.0146387852960198	0.00186310951622268	0.0119020096072437	0.00243834125106802	0.00382932520108555	0.00054803432204129	0.00169467777041884	0.039604682229496	0.00216861226255686	0.00296735583011677	0.0039673365357479	0.00111577532050268	0.000172461737473846	0.00072287075418562	0.00072287075418562	0.00158693461429916	0.00158693461429916	0.000519943449914432	0.000519943449914432	0.000173075489497934	0.000500400414426723
"Dillenia_ferruginea"	0.0496771879965473	0.0308089818972123	0.00319637956951263	0.020963251871383	1.13454967830039	0.0205640211984923	0.0306629340690751	0.0209107542192781	0.00382861589101305	0.00914558139882731	0.00902594692160277	0.357132996804522	0.0177504276326276	0.00971812161084223	0.00126168367590425	0.00339804947395725	0.028268069062547	0.003162602128351	0.00265290925423771	0.0244083361505997	0.00227413239902403	0.12606107536671	0.00139365273720307	0.00113268315798575	0.000742271995858447	0.000119864233856724	0.04202035845557	0.04202035845557	0.000453073263194299	0.000453073263194299	0.000653461069352442	0.000653461069352442	0.000604824152896832	0.000331181253310316
"Dillenia_suffruticosa"	0.0237934732076065	0.014706452790225	0.00152435231875579	0.0100383783908802	0.0326605042564289	1.22050386844034	0.0147093466430076	0.0100298873340811	0.000319858811475974	0.00379950431539757	0.00124770682513422	0.171320625606794	0.0083948629886504	0.00462110165549615	0.000603062369201464	0.001622035234216	0.431370895367135	0.00151525575188919	0.000303908780965163	0.00119447883632602	0.00108877928014644	0.00362894491738099	0.000515016082708174	0.000540678411405332	0.000355355117403649	5.7163211953342e-05	0.00120964830579366	0.00120964830579366	0.000216271364562133	0.000216271364562133	0.000313433979190035	0.000313433979190035	0.0358971726011865	0.000158623154717377
"Excoecaria_benthiamiana"	0.080296772913324	0.0496244394025339	0.00514349798510243	0.033876644556314	0.0486999541097075	0.0147093466430076	1.04964297981076	0.033849995390604	0.000897086371398446	0.0127523685601351	0.00384024759044878	0.578194706031179	0.0283175974094101	0.0155909780971904	0.00203502951105103	0.00547328375763241	0.00609338511132842	0.00511365243309245	0.00090916717649433	0.0027667600009703	0.00367429301864507	0.00541110601218972	0.00171967720808849	0.0018244279192108	0.00119921108847188	0.000192881174441341	0.00180370200406324	0.00180370200406324	0.000729771167684321	0.000729771167684321	0.00105781235595637	0.00105781235595637	0.0004326278424414	0.00053531181942216
"Memecylon_eleagni"	0.078068829169844	0.0456923811299516	0.0208320930463655	0.0301567200950371	0.0352868977450319	0.0106567552924612	0.0359656201025167	1.06284725292412	0.0007262607349436	0.0102934780459817	0.00280704504707565	0.418893692958724	0.0580444651359354	0.0180098077270766	0.00494693516845812	0.00503960085992113	0.00441466881963286	0.0703322534288171	0.000685719061662354	0.00207768176958902	0.00345769573501944	0.00392076641611465	0.00160100510661088	0.00167986695330704	0.00156172004842372	0.000781203489238706	0.00130692213870488	0.00130692213870488	0.000671946781322817	0.000671946781322817	0.0332139766538789	0.0332139766538789	0.000313433979190035	0.000520458861132293
"Gastonia_crassa"	0.014171209193411	0.0359248306057238	0.000909106923676116	0.00251005133299798	0.0103372629057352	0.000543759979509157	0.00152504683137736	0.00116201717590976	1.15674198022485	0.00868185591468448	0.100826212245457	0.0177623101536892	0.0102958764910408	0.00310912580364076	0.000359407004101418	0.00396229749327836	0.000383346081436237	0.000601818896004483	0.363826962775032	0.144355235324923	0.00072860557228416	0.00114858476730391	0.116561132249097	0.00132076583109279	0.000211677129004049	3.40915096378544e-05	0.000382861589101305	0.000382861589101305	0.000528306332437114	0.000528306332437114	3.631303674718e-05	3.631303674718e-05	1.59929405737987e-05	9.44747279560732e-05
"Psychotria_pervillei"	0.0773139205977587	0.0730613925118581	0.0164974109816675	0.0444318183462356	0.0274367441964819	0.00717684148463985	0.0240878072802552	0.0182995165261896	0.00964650657187164	1.01529726631111	0.0200841085252612	0.280552108322973	0.202470286765017	0.0728997478132916	0.00412411683369944	0.00805824182116082	0.00304109073242212	0.00475193865583302	0.00624130339243835	0.0634570612314231	0.00413105233779586	0.00304852713294244	0.00309172515873772	0.00268608060705361	0.00144328754917847	0.000618652911812531	0.00101617571098081	0.00101617571098081	0.00107443224282144	0.00107443224282144	0.000571859891443426	0.000571859891443426	0.000211083573077643	0.000515426137318391
