"Clethrionomys_rutilus"	"Spermophilus_undulatus"	"Microtus_gregalis"	"Tamias_sibiricus"	"Microtus_oeconomus"	"Myopus_schisticolor"	"Sorex_araneus"	"Sciurus_vulgaris"	"Citellophilus_tesquorum"	"Megabothris_advenarius"	"Catallagia_ioffi"	"Amphipsylla_primaris"	"Catallagia_dacenkoi"	"Frontopsylla_luculenta"	"Amalaraeus_penicilliger"	"Megabothris_calcarifer"	"Ceratophyllus_indages"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Oropsylla_alaskensis"	"Ceratophyllus_paradoxus"	"Amphipsylla_marikovskii"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Rhadinopsylla_pseudodahurica"
"Clethrionomys_rutilus"	1.24641537610886	0.00576419588163462	0.0551441802235606	0.00661795783358955	0.013004892245148	0.00538950154488289	0.000841069645984301	0.000156159849674838	0.00223279370410926	0.181057060734586	0.166989902935396	0.0513602446184043	0.122526648063471	0.00696956855600972	0.0629507855069737	0.00720357350765655	0.00593407428764383	0.0140970233818858	0.0167816866147637	0.000306291568198727	0.0155801922013607	0.00519339740045358	0.000558893718482032	0.00346226493363572	0.00346226493363572
"Spermophilus_undulatus"	0.00997649287205992	1.28501387056758	0.0210240973813674	0.00323172137858997	0.000927539857690122	0.00199391706702411	0.0111337839962493	3.19102127690424e-05	0.462484128709274	0.00334382728107356	0.0021908126986625	0.00386170809453736	0.00146841607376185	0.118545224891798	0.00117303249491296	0.00181439501298916	0.00121258808522361	0.0210056745373062	0.00730532582279721	0.0418267510546744	0.000124706160900749	4.15687203002497e-05	0.000213082068054399	2.77124802001664e-05	2.77124802001664e-05
"Microtus_gregalis"	0.134134492435688	0.0295473801035433	1.12958991804479	0.00725053901261967	0.0317023217591391	0.000663720909408491	0.000365090902817085	7.98701653297238e-05	0.0106560942272652	0.121373911067665	0.0606648432091313	0.193132618620616	0.0132067836585996	0.0641305498299179	0.0425346093661152	0.0878796700751094	0.0030350662825295	0.00241374370451587	0.0522313443963021	0.000978119263658293	0.0016766811554461	0.000558893718482033	0.0114485464666701	0.000372595812321355	0.000372595812321355
"Tamias_sibiricus"	0.0506907408530264	0.0143020861009939	0.0228314845503768	1.21034037706103	0.0111384254749736	0.00768915083117761	0.00466310853672126	0.0116779599250333	0.00605524389255601	0.0102887185577758	0.0335818683476537	0.00605546057531538	0.00685055417961641	0.00268138247080333	0.00374456669940792	0.0428857337818745	0.443762477151263	0.0805766294720563	0.0276797639780806	0.00114640647116425	0.00063363426066283	0.000211211420220943	0.000231400181253819	0.000140807613480629	0.000140807613480629
"Microtus_oeconomus"	0.123204242322455	0.00507706027367225	0.123472200535595	0.0137764736137832	1.06687006131293	0.000620286253560493	0.000171003319359694	0.000142005701978737	0.00185266696381705	0.140430460171066	0.0492132536344131	0.0806975187543827	0.0121332617891844	0.00748017693722035	0.0658943732850546	0.261879278118415	0.00539621667519199	0.00233111729434695	0.0351847549226471	0.000184308631456212	0.00154005302903069	0.000513351009676896	0.00125140743786075	0.000342234006451264	0.000342234006451264
"Myopus_schisticolor"	0.194022055615784	0.0414734749941016	0.00982306945924567	0.0361390089065348	0.00235708776352987	1.03383179748535	0.0153238922669866	0.000362946841799739	0.017919460602727	0.0283279344853139	0.0267961225468422	0.00821757533262238	0.277321204778428	0.0048583693093609	0.00985435936349099	0.00240853720776	0.0137919799883901	0.265547779121555	0.0036175546242449	0.00359462993361366	0.0024252756951973	0.000808425231732434	9.95581364112736e-05	0.000538950154488289	0.000538950154488289
"Sorex_araneus"	0.0302785072554348	0.231582707121984	0.00540334536169285	0.0219166101225899	0.000649812613566839	0.0153238922669866	1.02796482148502	0.000213637106053989	0.288539655069062	0.00479042121362681	0.00467929200058292	0.00193795695095496	0.00677471682769169	0.0215303692797257	0.00167036345061215	0.00123671471588985	0.00811821003005156	0.163059138425486	0.00217052653045785	0.161431682820316	0.000378481340692935	0.000126160446897645	5.47636354225627e-05	8.41069645984301e-05	8.41069645984301e-05
"Sciurus_vulgaris"	0.0281087729414708	0.00331866212798041	0.00591039223439956	0.274432058238281	0.002698108337596	0.0018147342089987	0.00106818553026994	1.01598241971434	0.00140229253170082	0.00474620368289033	0.00983842219794013	0.00205737432531688	0.00318648092155933	0.000700707607462217	0.00168811225862544	0.0098168139706603	0.607331949144788	0.0184519963254246	0.0064978356565618	0.000263936021039879	0.000351359661768384	0.000117119887256128	5.99026239972928e-05	7.80799248374188e-05	7.80799248374188e-05
"Citellophilus_tesquorum"	0.00525363224496296	0.628736593277967	0.0103078558538252	0.00186010760098126	0.000460139507353253	0.00117120657534163	0.018858800984906	1.83306213294225e-05	1.22896828038548	0.00169082336514532	0.00112793549053282	0.00190570697349636	0.00080357144542903	0.0580044443986826	0.000593017305700913	0.000899646130061911	0.000696563610518054	0.0123597452933352	0.00358554135202162	0.0224768386876724	6.5670403062037e-05	2.18901343540124e-05	0.000104471512032012	1.45934229026749e-05	1.45934229026749e-05
"Megabothris_advenarius"	0.482818828625564	0.00515197092195038	0.133061769170477	0.00358199831270712	0.0395285739740778	0.00209836551743066	0.000354846015824208	7.03141286354122e-05	0.00191626648049803	1.08357751297526	0.0697665635147693	0.0402015294097405	0.0474653108290653	0.00900430420456523	0.0295966080222362	0.0189165428561981	0.00267193688814566	0.0055748356897876	0.0123497901547266	0.000214225993684581	0.00603523535781955	0.00201174511927318	0.00134859901186294	0.00134116341284879	0.00134116341284879
"Catallagia_ioffi"	0.54651240960675	0.00414262764837999	0.081621789045013	0.0143486164758157	0.0170009421646155	0.00243601114062202	0.000425390181871175	0.000178880403598911	0.00156885572774111	0.0856226006772169	1.07589520135512	0.032623581828339	0.0537421537191451	0.0063084917262094	0.0299431054825395	0.0102752085357007	0.00679745533675863	0.00696174497982559	0.0104297002480152	0.000193265641292551	0.00683140512008438	0.00227713504002813	0.000827247861942699	0.00151809002668542	0.00151809002668542
"Amphipsylla_primaris"	0.240125818995137	0.0104316270605685	0.371215942283782	0.0036961902212964	0.0398247495151499	0.00106721757566524	0.000251682720903241	5.34382941640748e-05	0.00378666450577849	0.0704832009131814	0.0466051168976272	1.07155152115759	0.0236123701295547	0.0216856317841499	0.0250557935340729	0.0358864072099856	0.00203065517823484	0.00302549657054496	0.0201482816484657	0.000363740753778251	0.00300157273743921	0.00100052424581307	0.00376232373936266	0.000667016163875381	0.000667016163875381
"Catallagia_dacenkoi"	0.58812791070466	0.00407240724456621	0.0260613864196364	0.00429301395255962	0.00614751930652007	0.0369761606371237	0.000903295577025559	8.49728245749155e-05	0.00163928574867522	0.0854375594923174	0.0788218254547462	0.0242420333330094	1.0664231425889	0.00341441096978323	0.0297055118820374	0.00344195221049839	0.00322896733384679	0.0154302035489319	0.00795203890769791	0.000262757062946528	0.00735159888380825	0.00245053296126942	0.000264135673171991	0.00163368864084628	0.00163368864084628
"Frontopsylla_luculenta"	0.0448043692886339	0.440310835312394	0.169487881693354	0.00225044600228136	0.00507583435025667	0.000867565948100161	0.00384470879995102	2.50252716950792e-05	0.158476428446401	0.0217068047788626	0.0123916801764827	0.0298177437032062	0.00457287183453112	1.04950666500249	0.00759848710427216	0.0132984721313451	0.000950960324413009	0.00772347837905054	0.0102398862931844	0.014336419923505	0.000560054616107924	0.000186684872035975	0.00171778258472994	0.000124456581357316	0.000124456581357316
