"Inga_sessilis"	"Erythrina_speciosa"	"Aechmea_vanhoutteana"	"Spirotheca_rivieri"	"Wittrockia_superba"	"Aechmea_gamosepala"	"Canistrum_perplexum"	"Callianthe_rufinerva"	"Edmundoa_lindenii"	"Macrocarpaea_rubra"	"Mutisia_speciosa"	"Psittacanthus_dichroos"	"Canna_paniculata"	"Alstroemeria_inodora"	"Manettia_cordifolia"	"Nidularium_innocentii"	"Aechmea_distichantha"	"Aechmea_sp1_M_PL_063"	"Billbergia_amoena"	"Nematanthus_fritschii"	"Sinningia_cooperi"	"Mendoncia_velloziana"	"Aphelandra_longiflora"	"Nidularium_procerum"	"Besleria_longimucronata"	"Lantana_camara"	"Fuchsia_regia"	"Vriesea_simplex"	"Centropogon_cornutus"	"Siphocampylus_convolvulaceus"	"Aechmea_nudicaulis"	"Nematanthus_fluminensis"	"Nematanthus_gregarius"	"Vriesea_incurvata"	"Nidularium_rutilans"	"Vriesea_sp1_M_PL_063"	"Pyrostegia_venusta"	"Aphelandra_colorata"	"Tillandsia_geminiflora"	"Vriesea_erythrodactylon"	"Sinningia_elatior"	"Vriesea_carinata"	"Nematanthus_sp1_M_PL_063"	"Nidularium_longiflorum"	"Nematanthus_sericeus"	"Vriesea_inflata"	"Justicia_sp1_M_PL_063"	"Siphocampylus_longipedunculatus"	"Tillandsia_sp1_M_PL_063"	"Tillandsia_stricta"	"Justicia_sp2_M_PL_063"	"Sinningia_glazioviana"	"Siphocampylus_lauroanus"	"Psychotria_leiocarpa"	"Tillandsia_dura"	"Phaethornis_eurynome"	"Thalurania_glaucopis"	"Clytolaema_rubricauda"	"Leucochloris_albicollis"	"Amazilia_versicolor"	"Stephanoxis_lalandi"	"Florisuga_fusca"	"Lophornis_chalybeus"	"Eupetomena_macroura"
"Mutisia_speciosa"	0.0335122851917465	0.0279247858091982	0.0234040224377117	0.00332536729636334	0.0135603735659628	0.005870732647535	0.00468425668806349	0.00168513624441913	0.0121784131422934	0.00325434650881079	1.02505337234831	0.00932842645208687	0.0143477655415696	0.00860368630988819	0.0110367427242843	0.00798174474525155	0.00371592869169145	0.00309140211956851	0.00794645476148472	0.00794645476148472	0.00772571990699903	0.000877771870263739	0.00684278048905629	0.00684278048905629	0.00233699258408223	0.000737365864665635	0.00168128897719456	0.00529763650765648	0.00507690165317079	0.00487460779309095	0.000596055699171971	0.00485616679868511	0.00121487731724795	0.00485616679868511	0.00443234208159715	0.00441469708971373	0.00458292004710518	0.00397322738074236	0.00152990857551946	0.00375249252625667	0.00885302271938375	0.00353175767177099	0.0033110228172853	0.00242808339934255	0.00119269523436794	0.00198661369037118	0.00154514398139981	0.00154514398139981	0.000532878678478166	0.000313573253055094	0.00110367427242843	0.000882939417942747	0.000882939417942747	4.87115059944743e-05	0.000220734854485687	0.510780453279879	0.030021938892715	0.0208210904224291	0.0990623562260045	0.00134856495883751	0.00214600573459363	0.0021028976659092	0.0003430057495805	4.03537367184945e-05
"Psittacanthus_dichroos"	0.103353684072922	0.0439217144723405	0.00534000369021974	0.0435866572644329	0.00310792532112491	0.00539341854632693	0.00948102574903142	0.0245434863909425	0.00163417780656751	0.00567839787885708	0.0105814986620687	1.02822368967881	0.00110398571451123	0.00200769043229986	0.000849219780393254	0.00140828560779723	0.00124603967962747	0.000881355675925756	0.000611438241883143	0.000611438241883143	0.000594453846275278	0.00727684338360717	0.000526516263843818	0.000526516263843818	0.000689247712303957	0.000214799785812021	0.00621941639480103	0.000407625494588762	0.000390641098980897	0.000401887658732672	0.00616272537212135	0.000373656703373032	0.000576094778904991	0.000373656703373032	0.000738111595114344	0.000339687912157302	0.000997570404577708	0.000305719120941571	0.00185780062956849	0.000288734725333706	0.00624433328421431	0.000271750329725841	0.000254765934117976	0.000186828351686516	0.00170684766522714	0.000152859560470786	0.000118890769255056	0.000118890769255056	0.000545316295611335	0.000507709228882451	8.49219780393254e-05	6.79375824314603e-05	6.79375824314603e-05	0.000160520850156334	1.69843956078651e-05	0.0393018914365998	0.0459599953254949	0.47013994588931	0.0830337763138921	0.011862719095824	0.000821694697771109	0.0142798175668635	0.00120335565525728	6.34706856536713e-05
"Canna_paniculata"	0.0155865336017932	0.0322839351042089	0.0278602317411283	0.00273936629156996	0.016141418690579	0.00681120428373989	0.00530461223575888	0.00137389373988978	0.014571151857649	0.0026788165559559	0.0167758489409122	0.00113795450572696	1.01721977271236	0.0083449633274442	0.0132459790095044	0.00955911029426053	0.00441320780113932	0.00366864798465741	0.00953710488684315	0.00953710488684315	0.00927218530665306	0.000818951096301476	0.00821250698589271	0.00821250698589271	0.00277188653109207	0.00076651250526684	0.00185656074976594	0.0063580699245621	0.00609315034437201	0.00584863130678094	0.000552363391414519	0.00582823076418193	0.00142688808754262	0.00582823076418193	0.00530939430751044	0.00529839160380175	0.00454909304648241	0.00476855244342157	0.000841002755217521	0.00450363286323149	0.00207997382719782	0.0042387132830414	0.00397379370285131	0.00291411538209096	0.00138900925838421	0.00238427622171079	0.00185443706133061	0.00185443706133061	0.000622444034484925	0.000356415947275697	0.00132459790095044	0.00105967832076035	0.00105967832076035	4.92432154480082e-05	0.000264919580190087	0.613023908559862	0.0332120833511965	0.0129831903762535	0.00305727615953322	0.000962402848497497	0.00208353984262651	0.000982539663172945	0.000315072780113452	4.66530854107065e-05
"Alstroemeria_inodora"	0.0149664090767102	0.0212064085790639	0.0180988994124177	0.00234227534270148	0.0104881499628483	0.00862227399681433	0.00367829094972092	0.00112720699867485	0.00928755655396295	0.0144656532444945	0.0130776031910301	0.00269030517928181	0.0108484523256775	1.04090042341931	0.0083449633274442	0.00602792013632917	0.00287017780560694	0.00241069466954547	0.00600837359575982	0.00600837359575982	0.00584147432921094	0.000926285985170482	0.0051738772630154	0.0051738772630154	0.00182501698011572	0.051449684994067	0.00123297454334649	0.00400558239717322	0.00383868313062433	0.00368877984203207	0.000415474188558686	0.00367178386407545	0.000973524669414683	0.00367178386407545	0.00334775860126235	0.00333798533097768	0.00304927269964474	0.00300418679787991	0.00272470083517741	0.00283728753133103	0.00292319757905599	0.00267038826478214	0.00250348899823326	0.00183589193203772	0.000890585391839729	0.00150209339893996	0.00116829486584219	0.00116829486584219	0.000411555715208918	0.00220007530637719	0.00083449633274442	0.000667597066195536	0.000667597066195536	6.24708101686949e-05	0.000166899266548884	0.386204902794118	0.0276694521133762	0.0115324589359134	0.0237886812235648	0.00324658938512202	0.213020802252768	0.00094525007505861	0.000227884787643658	3.06450991026935e-05
"Manettia_cordifolia"	0.0155865336017932	0.0322839351042089	0.0278602317411283	0.00273936629156996	0.016141418690579	0.00681120428373989	0.00530461223575888	0.00137389373988978	0.014571151857649	0.0026788165559559	0.0167758489409122	0.00113795450572696	0.0172197727123557	0.0083449633274442	1.0132459790095	0.00955911029426053	0.00441320780113932	0.00366864798465741	0.00953710488684315	0.00953710488684315	0.00927218530665306	0.000818951096301476	0.00821250698589271	0.00821250698589271	0.00277188653109207	0.00076651250526684	0.00185656074976594	0.0063580699245621	0.00609315034437201	0.00584863130678094	0.000552363391414519	0.00582823076418193	0.00142688808754262	0.00582823076418193	0.00530939430751044	0.00529839160380175	0.00454909304648241	0.00476855244342157	0.000841002755217521	0.00450363286323149	0.00207997382719782	0.0042387132830414	0.00397379370285131	0.00291411538209096	0.00138900925838421	0.00238427622171079	0.00185443706133061	0.00185443706133061	0.000622444034484925	0.000356415947275697	0.00132459790095044	0.00105967832076035	0.00105967832076035	4.92432154480082e-05	0.000264919580190087	0.613023908559862	0.0332120833511965	0.0129831903762535	0.00305727615953322	0.000962402848497497	0.00208353984262651	0.000982539663172945	0.000315072780113452	4.66530854107065e-05
"Nidularium_innocentii"	0.0201990356236706	0.0333127555800333	0.0266288778592827	0.00536827654135556	0.0154286972787234	0.00674842420107424	0.00559626160081693	0.00288602293955838	0.0138703876628378	0.00269595915518393	0.0159634894905031	0.00248302988743196	0.0163511097138667	0.00793147386359101	0.0125777767029744	1.00912864201675	0.00424414792586472	0.00351523043119228	0.00905599922614155	0.00905599922614155	0.00880444369208206	0.00116851681528601	0.00779822155584411	0.00779822155584411	0.00265711299099748	0.000731649354373577	0.00215760497193001	0.0060373328174277	0.00578577728336821	0.00555491191691199	0.000920517469235844	0.00553422174930873	0.00137864515309677	0.00553422174930873	0.00506743207649353	0.00503111068118975	0.00432335184510133	0.00452799961307078	0.00086871861538769	0.00427644407901129	0.0019968471247974	0.0040248885449518	0.00377333301089231	0.00276711087465436	0.00142375341911584	0.00226399980653539	0.00176088873841641	0.00176088873841641	0.00062219313383583	0.000368412579108232	0.00125777767029744	0.00100622213623795	0.00100622213623795	5.11869735136651e-05	0.000251555534059488	0.582099505813654	0.0336835928581201	0.0428592464584643	0.00319854701538671	0.00111795676701275	0.00199423586899699	0.00129415548041657	0.000371286584412832	4.81398202023602e-05
"Aechmea_distichantha"	0.0196840036983643	0.0450020996066566	0.0392438577244255	0.0191548889832123	0.0228425520531993	0.0224599823369435	0.0166490045121938	0.00671906532898316	0.0118195679031232	0.00845960690410691	0.0076327183937446	0.00225634212256867	0.00775293262362313	0.00387861865622559	0.00596379432586394	0.00435885462656377	1.00626224827957	0.00650633763916807	0.00429393191462204	0.00429393191462204	0.00417465602810476	0.00101039489736986	0.00369755248203564	0.00369755248203564	0.00509121268774942	0.000504071964907825	0.00225987295053346	0.00286262127641469	0.00274334538989741	0.0028355289617535	0.00187495297632043	0.00262406950338014	0.00428337379678966	0.00262406950338014	0.00241797908631644	0.00238551773034558	0.00225612191700091	0.00214696595731102	0.00287276022245932	0.00202769007079374	0.000987682696125224	0.00190841418427646	0.00178913829775918	0.00131203475169007	0.000937684314843217	0.00107348297865551	0.000834931205620952	0.000834931205620952	0.00111685096249888	0.000800915466777101	0.000596379432586394	0.000477103546069115	0.000477103546069115	0.000442755425543177	0.000119275886517279	0.276004401400983	0.344255998231836	0.0383044000456204	0.00207063131572457	0.00226136200279529	0.00159838371023765	0.00146588526424032	0.000640572759381627	6.50319358477697e-05
"Aechmea_sp1_M_PL_063"	0.0176172909083792	0.0466021731216661	0.0419741963486541	0.0204353994612474	0.0244424866665221	0.0252301760151424	0.0184538559275681	0.00674027132727872	0.0117618157746001	0.00945861127012271	0.00652629336353352	0.00164030084130627	0.00662394775007588	0.00334818704103538	0.00509534442313529	0.00371052101070296	0.00668706924025607	1.00709434483332	0.00366864798465741	0.00366864798465741	0.00356674109619471	0.00083297242896256	0.00315911354234388	0.00315911354234388	0.00556540288214347	0.000479277580622029	0.00214871031190184	0.00244576532310494	0.00234385843464223	0.00248659580333632	0.00188382012674511	0.00224195154617953	0.00481122418267315	0.00224195154617953	0.00205907428227689	0.00203813776925412	0.00199192323808321	0.00183432399232871	0.00321079402330366	0.001732417103866	0.000847105112782642	0.00163051021540329	0.00152860332694059	0.00112097577308976	0.000837924751561426	0.000917161996164353	0.000713348219238941	0.000713348219238941	0.00120332731857537	0.000871290430346611	0.000509534442313529	0.000407627553850823	0.000407627553850823	0.000510291481170985	0.000101906888462706	0.235812539902701	0.398280850651263	0.0247050853668748	0.00181314900137016	0.00239433822174285	0.00156753979820027	0.00136232019370831	0.000663499349993904	6.73441808116563e-05
"Billbergia_amoena"	0.0155865336017932	0.0322839351042089	0.0278602317411283	0.00273936629156996	0.016141418690579	0.00681120428373989	0.00530461223575888	0.00137389373988978	0.014571151857649	0.0026788165559559	0.0167758489409122	0.00113795450572696	0.0172197727123557	0.0083449633274442	0.0132459790095044	0.00955911029426053	0.00441320780113932	0.00366864798465741	1.00953710488684	0.00953710488684315	0.00927218530665306	0.000818951096301476	0.00821250698589271	0.00821250698589271	0.00277188653109207	0.00076651250526684	0.00185656074976594	0.0063580699245621	0.00609315034437201	0.00584863130678094	0.000552363391414519	0.00582823076418193	0.00142688808754262	0.00582823076418193	0.00530939430751044	0.00529839160380175	0.00454909304648241	0.00476855244342157	0.000841002755217521	0.00450363286323149	0.00207997382719782	0.0042387132830414	0.00397379370285131	0.00291411538209096	0.00138900925838421	0.00238427622171079	0.00185443706133061	0.00185443706133061	0.000622444034484925	0.000356415947275697	0.00132459790095044	0.00105967832076035	0.00105967832076035	4.92432154480082e-05	0.000264919580190087	0.613023908559862	0.0332120833511965	0.0129831903762535	0.00305727615953322	0.000962402848497497	0.00208353984262651	0.000982539663172945	0.000315072780113452	4.66530854107065e-05
"Nematanthus_fritschii"	0.0155865336017932	0.0322839351042089	0.0278602317411283	0.00273936629156996	0.016141418690579	0.00681120428373989	0.00530461223575888	0.00137389373988978	0.014571151857649	0.0026788165559559	0.0167758489409122	0.00113795450572696	0.0172197727123557	0.0083449633274442	0.0132459790095044	0.00955911029426053	0.00441320780113932	0.00366864798465741	0.00953710488684315	1.00953710488684	0.00927218530665306	0.000818951096301476	0.00821250698589271	0.00821250698589271	0.00277188653109207	0.00076651250526684	0.00185656074976594	0.0063580699245621	0.00609315034437201	0.00584863130678094	0.000552363391414519	0.00582823076418193	0.00142688808754262	0.00582823076418193	0.00530939430751044	0.00529839160380175	0.00454909304648241	0.00476855244342157	0.000841002755217521	0.00450363286323149	0.00207997382719782	0.0042387132830414	0.00397379370285131	0.00291411538209096	0.00138900925838421	0.00238427622171079	0.00185443706133061	0.00185443706133061	0.000622444034484925	0.000356415947275697	0.00132459790095044	0.00105967832076035	0.00105967832076035	4.92432154480082e-05	0.000264919580190087	0.613023908559862	0.0332120833511965	0.0129831903762535	0.00305727615953322	0.000962402848497497	0.00208353984262651	0.000982539663172945	0.000315072780113452	4.66530854107065e-05
