"Rhombomys_opimus"	"Spermophilus_pygmaeus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Stylodipus_telum"	"Allactaga_elater"	"Allactaga_major"	"Pygeretmus_pumilio"	"Meriones_tamariscinus"	"Cricetulus_migratorius"	"Allocricetulus_eversmanni"	"Xenopsylla_skrjabini"	"Nosopsyllus_laeviceps"	"Coptopsylla_lamellifer"	"Neopsylla_setosa"	"Citellophilus_trispinus"	"Rhadinopsylla_cedestis"	"Echidnophaga_oschanini"	"Oropsylla_ilovaiskii"	"Citellophilus_tesquorum"	"Ctenophthalmus_dolichus"	"Mesopsylla_hebes"	"Mesopsylla_tuschkan"	"Mesopsylla_lenis"	"Ctenophthalmus_breviatus"	"Xenopsylla_conformis"	"Ophthalmopsylla_volgensis"	"Frontopsylla_semura"	"Amphipsylla_schelkovnikovi"	"Amphipsylla_kalabukhovi"	"Paradoxopsyllus_repandus"	"Leptopsylla_segnis"	"Stenoponia_conspecta"
"Rhombomys_opimus"	1.32608336822755	0.00231105690174027	0.000858486044768819	0.00242216705130593	0.00043119290492074	0.000409119427410157	0.00018032800579526	0.000319229700540797	0.00031225569256732	3.8982017089781e-06	2.23117502077845e-06	0.584425357919575	0.0518206869336657	0.0106749710845751	0.000982359696433828	0.000377050054019911	0.00620646818978321	0.00482445829076533	0.00248406526165493	0.000288451451977624	0.00342993038489109	0.000216366869415247	0.000196104619703203	0.0001415084427123	4.48881112558193e-05	0.000424256173491543	5.00668889181035e-05	4.89696306457904e-05	1.21818803405566e-06	5.57793755194612e-07	1.65625160480718e-05	6.84732666259528e-06	5.52083868269061e-06
"Spermophilus_pygmaeus"	0.0894467649968427	1.19563663439251	0.0331283118214051	0.00172071286332954	0.00897930855243278	0.00223930396349521	0.000962025930478324	0.000796224526403242	0.00016967840535342	0.000108661131912285	0.000145706749167322	0.107466077432749	0.0290459381166299	0.000730555163479341	0.314412115881751	0.0293232677366472	0.00274513588710397	0.00052703150857992	0.0516731130199504	0.0886018069173724	0.00100188734668881	0.00112012130312297	0.00177817765191433	0.00975461451864374	0.0195036819577577	0.00118953239553679	0.000927634292781928	0.00679278795125484	3.3956603722589e-05	3.64266872918305e-05	1.11717220515965e-06	1.31473074782953e-06	3.72390735053218e-07
"Spermophilus_fulvus"	0.0484959816578766	0.0483523760968109	1.23206345934488	0.000572457775657469	0.00299582900286191	0.000230368441089462	0.000126480643948726	9.11848217268906e-05	0.000354285244027299	1.05354009906798e-05	4.03749034645634e-05	0.0489856730264539	0.0205200769228878	0.000406123741606148	0.0267251906521395	0.467776033407654	0.000324434905989596	0.000188855829862161	0.0522637948420956	0.0469296793649032	0.000156545879841735	0.000198326729633986	0.000349811537226941	0.000431601117857283	0.000801387895635396	6.37710326792903e-05	0.000241799239352544	0.000288851489942106	3.29231280958744e-06	1.00937258661409e-05	6.05705111549026e-07	5.15405414505464e-07	2.01901703849675e-07
"Meriones_meridianus"	0.318617106821182	0.00584816211928978	0.00133301777770841	1.00284375988603	0.00128140214686957	0.0012311060748096	0.00109185572898307	0.000654686628017902	0.000417139403791625	1.08871978757722e-05	4.20954877469935e-06	0.539265570854188	0.0885285417553796	0.00532366115291834	0.00662551943573562	0.00059483639976949	0.0053503721742573	0.00391114259255085	0.00416717656135523	0.000589776717546694	0.000827518395571905	0.00166736030601479	0.00369473307126259	0.0018794419450961	0.000101518924079945	0.00340035562176567	0.000129530123228495	4.93210623167745e-05	3.40224933617882e-06	1.05238719367484e-06	3.97946393971401e-06	0.000550528985179265	1.32648797990467e-06
"Stylodipus_telum"	0.125692731784396	0.0676281418402886	0.0154590593691369	0.00283961203905804	1.0581333224683	0.0217610020335846	0.0296468508182419	0.0112050994033012	0.000230002162447246	0.000130759139403705	0.000606752275170721	0.186958425244142	0.0466456072228964	0.00102739371032692	0.0591000096197115	0.00681233300413279	0.000831435794834028	0.000585116632547244	0.0102029139857069	0.0927723849841203	0.000368553432239698	0.0544394869680929	0.10578829103197	0.0100301949846673	0.00500413225768682	0.00011396083988455	0.0802304159460026	0.00555928914635341	4.08622310636579e-05	0.00015168806879268	1.56987708102211e-06	2.07839205314358e-06	5.23292360340704e-07
"Allactaga_elater"	0.172401491203877	0.0243809129779847	0.00171846773949542	0.00394385910982864	0.0314580099573223	1.03586965753876	0.0476189621147021	0.0150245446037306	0.000563482548855053	0.000225552621879687	0.000128392916897043	0.265339370764868	0.0600944589121509	0.00141973893958484	0.00953146984606268	0.0010001750249124	0.00277240093143472	0.000819135708143727	0.00342754276446893	0.00443131756816321	0.000461439263641559	0.10999739582832	0.0960525558842503	0.0912210887529405	0.000522737700690859	9.03621355887554e-05	0.0172653130000386	0.00211183161571911	7.04851943374023e-05	3.20982292242608e-05	2.15326014426399e-06	2.87758860038553e-06	7.17753381421328e-07
"Allactaga_major"	0.079040265839413	0.0108947681104899	0.000981379011076611	0.00363819080496914	0.0445784764128309	0.0495306722725915	1.1223882427521	0.0213483752366673	0.000158440153204234	0.00072579363632321	4.8729103670384e-05	0.117541475819244	0.00827199940650763	0.000651716145334018	0.00477053397077577	0.000527105221855841	0.000613448324508788	0.00439630188813086	0.0010093003906912	0.00450647157000367	0.000211371889271478	0.363932684399667	0.122524653866735	0.030239449492344	0.000343997801410789	4.71676831960089e-05	0.00646964430032902	0.000366713943410917	0.000226810511351003	1.2182275917596e-05	9.87197112017848e-07	2.32150316565389e-06	3.29065704005949e-07
"Pygeretmus_pumilio"	0.219079134717421	0.0141181983167386	0.00110776531995068	0.00341559366503054	0.0263800054523433	0.0244685440689327	0.0334254560848391	1.0106640398637	0.00037893379050586	0.000152086020109666	0.000143576033766981	0.384682584748225	0.0373263000627354	0.00178559803121874	0.00486545771146225	0.000623810476202854	0.00688258249978455	0.000932140623314139	0.00124946439931269	0.00324864751928187	0.000575504406118423	0.0745280088811353	0.0772449721961037	0.0522135577345147	0.000338688112558215	9.32791270488189e-05	0.0197301377794243	0.000256080510983696	4.75268812842706e-05	3.58940084417451e-05	2.73625457606397e-06	2.78261808159628e-06	9.12084858687991e-07
"Meriones_tamariscinus"	0.315136841730673	0.00442447135976186	0.0063294994016978	0.00320040567782987	0.000796310007800549	0.00134951702877051	0.000364811781327397	0.000557255574273324	1.00115403980021	1.84495621501413e-05	1.73140884393101e-06	0.300536400791462	0.286183434090277	0.0446062167297308	0.00136236124577126	0.0108786331147726	0.00570365604196983	0.00956792982878081	0.0010170370405451	0.000621455830845346	0.000817602935738319	0.000326958434659481	0.000293559437212128	0.00441705178350976	7.63618518039597e-05	0.000113193629400921	9.12450044767554e-05	3.90578552160405e-05	5.76548817191917e-06	4.32852210982752e-07	3.93599612479816e-06	3.0646852788191e-06	1.31199870826605e-06
"Cricetulus_migratorius"	0.0585207786056064	0.0421469365404775	0.00279978281327316	0.0012425014575725	0.00673409567929083	0.00803531215446386	0.0248584320440699	0.00332688168989894	0.000274437236983352	1.18538378488258	1.03902291167686e-05	0.0330111457965051	0.0781532431901996	0.0004851538068255	0.0854709641907038	0.00165532366267324	0.000393637644255714	0.000315675963029172	0.00204286758363522	0.00371236797529258	0.000178464236807784	0.0831795517434129	0.00406477727558317	0.00177620293657151	0.000711550223867701	6.31034441813562e-05	0.000729763146718254	0.000285944875417397	0.370432432775806	2.59755727919215e-06	7.30912820433393e-07	9.24087474046895e-07	2.43637606811131e-07
