"Pheidole_minutula"	"Allomerus_octoarticulatus"	"Azteca_sp2_M_PA_001"	"Pseudomyrmex_concolor"	"Allomerus_sp1_M_PA_001"	"Pseudomyrmex_nigrescens"	"Crematogaster_sp3_M_PA_001"	"Camponotus_balzanii"	"Azteca_isthmica"	"Crematogaster_sp4_M_PA_001"	"Allomerus_prancei"	"Crematogaster_sp2_M_PA_001"	"Allomerus_auripunctata"	"Solenops_sp1_M_PA_001"	"Azteca_schummani"	"Azteca_sp1_M_PA_001"	"Azteca_sp6_M_PA_001"	"Crematogaster_sp1_M_PA_001"	"Azteca_polymorpha"	"Crematogaster_sp5_M_PA_001"	"Azteca_alfari"	"Azteca_sp3_M_PA_001"	"Azteca_sp4_M_PA_001"	"Azteca_sp5_M_PA_001"	"Maieta_guianensis"	"Hirtella_physophora"	"Tachigali_myrmecophila"	"Cordia_nodosa"	"Maieta_poeppiggi"	"Duroia_saccifera"	"Tachigali_polyphylla"	"Tococa_bullifera"	"Pourouma_heterophylla"	"Cecropia_purpurascens"	"Amaioua_guianensis"	"Cecropia_ficifolia"	"Hirtella_myrmecophila"	"Cecropia_concolor"	"Cecropia_distachya"
"Crematogaster_sp2_M_PA_001"	0.0165347833786287	0.00320783570367785	0.182873989963949	0.000424745484773213	0	0.000354023637530039	0.0352653792402344	0	0	0.0151008623943252	7.30301027979927e-05	1.02591586852407	0.0108669911269438	0.000123868265261328	2.72166489902272e-05	0.0160603360796681	0	0.0107869409233613	4.1402458570279e-05	0.00537414658917451	0	0.00535344535988937	0.0049277662222015	2.07012292851395e-05	0.0189590340035581	0.00230775124841657	0.00161469588424088	0.385448065912034	0.00677469285804193	0.004963112622117	0.000162885492627193	0.246388311110075	0	0	0	0	4.81175355551678e-05	0	0
"Allomerus_auripunctata"	0.00285835791587571	0.145572624795098	0.106734145303302	0.00033828250577491	0	0.00028195709548544	0.00328861383708327	0	0	0.00122360044114178	0.00170778290392447	0.0135837389086797	1.01745860055958	0.00549029453695439	2.16763133435689e-05	0.0127910264555682	0	0.0129929757649785	3.29743998052717e-05	0.00428016268509204	0	0.00426367548518941	0.000396356226555761	1.64871999026359e-05	0.00469354699756799	0.0539659397640133	0.0012860015924056	0.306984634933637	0.000736677578122658	0.276868737265182	0.000129727836023326	0.019817811327788	0	0	0	0	0.00218358937192647	0	0
"Solenops_sp1_M_PA_001"	0.000529128458163623	0.292172973174271	0.00115348653158993	3.0953855067617e-06	0	2.57999125581441e-06	0.00326638458662987	0	0	6.50841364698155e-05	0.0154940053487649	0.00015483533157666	0.00549029453695439	1.01200253657936	1.98344711944264e-07	0.000117041695125424	0	0.00278416116685234	3.01725562241517e-07	3.9164761156262e-05	0	3.90138983751412e-05	1.88968182256182e-05	1.50862781120758e-07	0.000947372950683389	0.48961056902097	1.17672969274192e-05	0.00280900068301017	0.000179065211583168	0.167780268946327	1.18704827058765e-06	0.000944840911280908	0	0	0	0	0.00438259459761406	0	0
"Azteca_schummani"	9.3650525647812e-06	6.99104837723776e-06	0.000356447313169298	0.189383409526539	0	0.11039375207175	9.81106270665873e-06	0	0	4.06750761964845e-06	9.17245979931973e-08	4.53610816503787e-05	2.89017511247586e-05	2.64459615925686e-07	1.01943623228253	4.27243521157485e-05	0	2.86923262676288e-05	0.00677871025326496	0.00340359657733773	0	1.42414507052495e-05	1.31836476731511e-06	0.00338935512663248	1.5349347890068e-05	2.89849729658503e-06	0.264369699877334	0.00102538445077796	2.39815077766681e-06	1.29843411420456e-05	0.401171928897357	6.59182383657553e-05	0	0	0	0	1.04865725658566e-07	0	0
"Azteca_sp1_M_PA_001"	0.00552624577875661	0.00412536409342579	0.210336828984685	0.000666760101787004	0	0.000555741838481389	0.00578943294687807	0	0	0.00240020508776159	5.41259826318868e-05	0.0267672267994468	0.0170547019407576	0.000156055593500565	4.27243521157485e-05	1.02521131289937	0	0.0169311219368362	6.4993056972203e-05	0.00843626749494349	0	0.00840377096645738	0.000777956950037339	3.24965284861015e-05	0.00905753260832195	0.00171038105116762	0.00253472922191592	0.605071509584932	0.00141513040319093	0.00766196024312883	0.000255695590741175	0.038897847501867	0	0	0	0	6.18804614013869e-05	0	0
"Azteca_sp6_M_PA_001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0
"Crematogaster_sp1_M_PA_001"	0.00374765387016935	0.0984235378945405	0.141268373197096	0.000447775037778941	0	0.000373218676484089	0.00412222020701487	0	0	0.00161580199001505	0.00115656393016028	0.0179782348722688	0.017323967686638	0.00371221488913645	2.86923262676288e-05	0.0169311219368362	0	1.0143056911556	4.36472855275822e-05	0.00566553095504252	0	0.00564370731227873	0.000523556467716287	2.18236427637911e-05	0.00614820886781931	0.0365474201930647	0.0017022441355757	0.406346926484069	0.000962828519812083	0.187133144924498	0.000171717087595943	0.0261778233858144	0	0	0	0	0.00147635306841811	0	0
"Azteca_polymorpha"	2.13694309480053e-05	1.59523638034206e-05	0.000813351147009957	0.158683747603941	0	0.132262259535592	2.23871489867491e-05	0	0	9.28134920837933e-06	2.09299675521359e-07	0.000103506146425698	6.59487996105435e-05	6.03451124483034e-07	0.0101680653798974	9.74895854583046e-05	0	6.54709282913733e-05	1.01546784491295	0.00776641898496221	0	3.24965284861015e-05	3.0082804836965e-06	0.00773392245647611	3.50245583316041e-05	6.61386974647493e-06	0.603245951605136	0.00233975005099931	5.47216548884938e-06	2.96280217885536e-05	0.0608535730855335	0.000150414024184825	0	0	0	0	2.39285457051309e-07	0	0
"Crematogaster_sp5_M_PA_001"	0.00277380760485231	0.00207065822861461	0.105575090065848	0.0796752538528639	0	0.0664090006870369	0.00290591004793241	0	0	0.00120474321848499	2.71676411537041e-05	0.0134353664729363	0.00856032537018409	7.83295223125239e-05	0.0051053948660066	0.0126544012424152	0	0.00849829643256379	0.00776641898496221	1.00810134323995	0	0.00421813374747174	0.000390482615260518	0.0038832094924811	0.00454627858332678	0.000858497460457048	0.302890340413526	0.303705629817966	0.000710301284339891	0.00384579413245869	0.0305546343381373	0.0195241307630259	0	0	0	0	3.10598734292191e-05	0	0
"Azteca_alfari"	0	0	0	0	0	0	0	0.254016064257028	0.0562248995983936	0	0	0	0	0	0	0	0	0	0	0	1.02309236947791	0	0	0	0	0	0	0	0	0	0	0	0	0.646586345381526	0	0.0120481927710843	0	0.00401606425702811	0.00401606425702811
"Azteca_sp3_M_PA_001"	0.00552624577875661	0.00412536409342579	0.210336828984685	0.000666760101787004	0	0.000555741838481389	0.00578943294687807	0	0	0.00240020508776159	5.41259826318868e-05	0.0267672267994468	0.0170547019407576	0.000156055593500565	4.27243521157485e-05	0.0252113128993722	0	0.0169311219368362	6.4993056972203e-05	0.00843626749494349	0	1.00840377096646	0.000777956950037339	3.24965284861015e-05	0.00905753260832195	0.00171038105116762	0.00253472922191592	0.605071509584932	0.00141513040319093	0.00766196024312883	0.000255695590741175	0.038897847501867	0	0	0	0	6.18804614013869e-05	0	0
"Azteca_sp4_M_PA_001"	0.0330475897784369	0.00183154311905595	0.141679731432845	6.17235592525276e-05	0	5.14463361030149e-05	0.079479298680269	0	0	0.0341518483541707	0.000101386283047152	0.0246388311110075	0.00158542490622304	7.55872729024727e-05	3.95509430194532e-06	0.00233387085011202	0	0.00157066940314886	6.01656096739301e-06	0.000780965230521036	0	0.00077795695003734	1.01115248013045	3.00828048369651e-06	0.0338112860964124	0.00320380654428999	0.000234645877728327	0.0560129004026885	0.0148140365403184	0.000914841190599266	2.36703454562203e-05	0.557624006522388	0	0	0	0	2.74731467858392e-05	0	0
"Azteca_sp5_M_PA_001"	2.13694309480053e-05	1.59523638034206e-05	0.000813351147009957	0.158683747603941	0	0.132262259535592	2.23871489867491e-05	0	0	9.28134920837933e-06	2.09299675521359e-07	0.000103506146425698	6.59487996105435e-05	6.03451124483034e-07	0.0101680653798974	9.74895854583046e-05	0	6.54709282913733e-05	0.0154678449129522	0.00776641898496221	0	3.24965284861015e-05	3.0082804836965e-06	1.00773392245648	3.50245583316041e-05	6.61386974647493e-06	0.603245951605136	0.00233975005099931	5.47216548884938e-06	2.96280217885536e-05	0.0608535730855335	0.000150414024184825	0	0	0	0	2.39285457051309e-07	0	0
"Maieta_guianensis"	0.595476464804728	0.00088536442088969	0.0179097483231581	7.04539149683992e-06	0	5.87230521559573e-06	0.0459015395472025	0	0	0.00431538557473618	5.65348107176392e-05	0.000929364411939125	0.000184060666571294	3.71518804189565e-05	4.51451408531411e-07	0.000266398017891822	0	0.000180829672582921	6.86756045717727e-07	8.91427173201329e-05	0	8.8799339297274e-05	0.000331483197023651	3.43378022858864e-07	1.23748939930186	0.0017865000186774	2.67834857829914e-05	0.00639355242940373	0.0708466343181914	0.000200321627279121	2.70183464181367e-06	0.0165741598511826	0	0	0	0	1.32804663133454e-05	0	0
"Hirtella_physophora"	0.00128402918643978	0.587781338133541	0.000988323002960635	1.71775484282013e-06	0	1.43174168917822e-06	0.00818516241282069	0	0	0.000142227167571528	0.0390763877132283	0.000146060205595985	0.00273245264627915	0.0247904085580238	1.10069517591837e-07	6.49511791582641e-05	0	0.00138787671619233	1.67439740417087e-07	2.17341129229632e-05	0	2.16503930527547e-05	4.05545132188606e-05	8.37198702085434e-08	0.00230662027727968	1.23481385173801	6.53014987626639e-06	0.00155882829979834	0.000438690728852192	0.0833637076653829	6.58741184582333e-07	0.00202772566094303	0	0	0	0	0.00881672007200312	0	0
"Tachigali_myrmecophila"	4.27388618960105e-05	3.19047276068412e-05	0.00162670229401991	0.317367495207881	0	0.264524519071185	4.47742979734982e-05	0	0	1.85626984167587e-05	4.18599351042717e-07	0.000207012292851395	0.000131897599221087	1.20690224896607e-06	0.0203361307597949	0.000194979170916609	0	0.000130941856582747	0.0309356898259044	0.0155328379699244	0	6.4993056972203e-05	6.01656096739301e-06	0.0154678449129522	7.00491166632082e-05	1.32277394929499e-05	1.20649190321027	0.00467950010199862	1.09443309776988e-05	5.92560435771072e-05	0.121707146171067	0.000300828048369651	0	0	0	0	4.78570914102618e-07	0	0
"Cordia_nodosa"	0.0110524915575132	0.00825072818685158	0.420673657969371	0.00133352020357401	0	0.00111148367696278	0.0115788658937561	0	0	0.00480041017552319	0.000108251965263774	0.0535344535988937	0.0341094038815153	0.00031211118700113	8.54487042314971e-05	0.0504226257987443	0	0.0338622438736724	0.000129986113944406	0.016872534989887	0	0.0168075419329148	0.00155591390007468	6.4993056972203e-05	0.0181150652166439	0.00342076210233524	0.00506945844383184	1.21014301916986	0.00283026080638187	0.0153239204862577	0.00051139118148235	0.077795695003734	0	0	0	0	0.000123760922802774	0	0
"Maieta_poeppiggi"	0.575894543680382	0.000532942186470248	0.00836763018557114	3.50866479851554e-06	0	2.92445786800371e-06	0.0278706538624164	0	0	0.0520119505197487	3.42727131915775e-05	0.00105854575906905	9.20846972653323e-05	2.2383151447896e-05	2.24826635406264e-07	0.00013266847529915	0	9.02651737323828e-05	3.42010343053086e-07	4.43938302712432e-05	0	4.42228250997167e-05	0.000462938641884951	1.71005171526543e-07	0.225823646889235	0.00108301773685385	1.33384033790704e-05	0.0031840434071796	1.079960204674	0.000112810459042867	1.34553659699301e-06	0.0231469320942475	0	0	0	0	7.99413279705372e-06	0	0
"Duroia_saccifera"	0.000380940105989631	0.57403977099354	0.00626292324383751	1.96098195256332e-05	0	1.63447049789806e-05	0.00157558945457693	0	0	9.39915890439387e-05	0.00672287965043411	0.000800502035825323	0.0357249983567977	0.0216490669608164	1.2565491427786e-06	0.000741480023528596	0	0.0181096591862417	1.91148527668088e-06	0.000248115750481206	0	0.000247160007842865	2.95110061483634e-05	9.55742638340438e-07	0.000659122773628077	0.212442996953718	7.45479257905542e-05	0.0177955205646863	0.000116449506108766	1.09215102857447	7.52016261095417e-06	0.00147555030741817	0	0	0	0	0.0086105965649031	0	0
"Tachigali_polyphylla"	6.72572674633833e-06	5.02078132829271e-06	0.000255990792497938	0.409466480975676	0	0.198918996679657	7.0460391332271e-06	0	0	2.92117365056601e-06	6.58741184582333e-08	3.25770985254387e-05	2.07564537637322e-05	1.89927723294023e-07	0.0481406314676829	3.0683470888941e-05	0	2.06060505115131e-05	0.00486828584684268	0.00244437074705099	0	1.0227823629647e-05	9.46813818248811e-07	0.00243414292342134	1.10234853385998e-05	2.08162214328017e-06	0.189863148026864	0.000736403301334585	1.72228684415105e-06	9.32500163758317e-06	1.14266221360654	4.73406909124406e-05	0	0	0	0	7.53117199243906e-08	0	0
"Tococa_bullifera"	0.0660951795568737	0.0036630862381119	0.28335946286569	0.000123447118505055	0	0.00010289267220603	0.158958597360538	0	0	0.0683036967083414	0.000202772566094303	0.0492776622220151	0.00317084981244609	0.000151174545804945	7.91018860389063e-06	0.00466774170022404	0	0.00314133880629772	1.2033121934786e-05	0.00156193046104207	0	0.00155591390007468	0.0223049602608955	6.01656096739301e-06	0.0676225721928249	0.00640761308857998	0.000469291755456655	0.112025800805377	0.0296280730806368	0.00182968238119853	4.73406909124406e-05	1.11524801304478	0	0	0	0	5.49462935716784e-05	0	0
"Pourouma_heterophylla"	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0
"Cecropia_purpurascens"	0	0	0	0	0	0	0	0.508032128514056	0.112449799196787	0	0	0	0	0	0	0	0	0	0	0	0.0461847389558233	0	0	0	0	0	0	0	0	0	0	0	0	1.29317269076305	0	0.0240963855421687	0	0.00803212851405623	0.00803212851405622
"Amaioua_guianensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Cecropia_ficifolia"	0	0	0	0	0	0	0	0.0441767068273092	0.618473895582329	0	0	0	0	0	0	0	0	0	0	0	0.00401606425702811	0	0	0	0	0	0	0	0	0	0	0	0	0.112449799196787	0	1.13253012048193	0	0.0441767068273092	0.0441767068273092
"Hirtella_myrmecophila"	0.00025231089650505	0.646457852610009	0.00060020538486362	1.63654399543956e-06	0	1.36405277751877e-06	0.00155038358733256	0	0	3.14702131843661e-05	0.00734726672666927	8.01958925919463e-05	0.00291145249590196	0.00584345946348541	1.04865725658566e-07	6.18804614013869e-05	0	0.00147635306841811	1.59523638034206e-07	2.07065822861461e-05	0	2.0626820467129e-05	9.15771559527974e-06	7.97618190171029e-08	0.000451535854653742	0.232173628562749	6.22142188333403e-06	0.00148513107363329	8.52707498352397e-05	0.0889761645039987	6.27597666036589e-07	0.000457885779763987	0	0	0	0	1.00969686778915	0	0
"Cecropia_concolor"	0	0	0	0	0	0	0	0.0441767068273092	0.618473895582329	0	0	0	0	0	0	0	0	0	0	0	0.00401606425702811	0	0	0	0	0	0	0	0	0	0	0	0	0.112449799196787	0	0.132530120481928	0	1.04417670682731	0.0441767068273092
"Cecropia_distachya"	0	0	0	0	0	0	0	0.0441767068273092	0.618473895582329	0	0	0	0	0	0	0	0	0	0	0	0.00401606425702811	0	0	0	0	0	0	0	0	0	0	0	0	0.112449799196787	0	0.132530120481928	0	0.0441767068273092	1.04417670682731
