"Miconia_minutiflora"	"Miconia_ternatifolia"	"Miconia_splendens"	"Miconia_dolichorrhyncha"	"Miconia_wittii"	"Miconia_phanerostila"	"Miconia_duckei"	"Melastomataceae_unknown"	"Tococa_discolor"	"Clidemia_hirta"	"Ossaea_cucullata"	"Clidemia_japurensis_var._heterobasis"	"Henriettea_sp."	"Ossaea_araneifera"	"Melastomataceae_minute-seeded"	"otherMelastomes"	"Psychotria_deflexa"	"Psychotria_alboviridula"	"Palicourea_punicea"	"Psychotria_spp."	"otherRubiaceae"	"Coussapoa_cf_parvifolia"	"Ficus_americana"	"Coussapoa_sp."	"Clusia_sp."	"Marcgraviaceae_1"	"Alchornea_triplinervia"	"Croton_schiedianus"	"Anthurium_acaule"	"Unidentified_1"	"Unidentified_2"	"Codonanthe_sp."	"Dilleniaceae"	"Sorocea_sp."	"Iryanthera_grandis"	"Unidentified_3"	"Ficus_sp."	"Piper_aduncum"	"Piper_sp._2"	"Piper_arboreum"	"Pothomorphe_peltata"	"Piper_sp._5"	"Piperaceae_unknown_6"	"Piperaceae_unknown_7"	"Cecropia_distachya"	"Cecropia_ficifolia"	"Cecropia_sciadophylla"	"Cecropia_membranacea"	"Ficus_sp._1"	"Ficus_sp._2"	"Ficus_sp._3"	"Vismia_angusta"	"Vismia_macrophylla"	"Vismia_sp._1"	"Anthurium_sp."	"Philodendron_sp."	"Araceae_unknown"	"Solanum_lanceolatum"	"Solanum_sp."	"Guttiferae_unknown"	"Passifloraceae_unknown"	"Gurania_acuminata"	"Unknown_family"	"Amaranthaceae"	"Solanum_jamiacense"	"Physalis_sp."	"Thoracocarpus_bissectus"	"Ficus_sp._9"	"Cactaceae"	"Curcurbid"	"Unknown_1"	"Vismia_sp._2"	"Piper_sp."	"Ficus_sp._42"	"Passifloraceae"	"Gesneriacea"	"Unknown_2"	"Marcgravia_sp."	"Marcgravia_sp._301"	"Souroubea_guianensis"	"Coussapoa_villosa"	"Havetiopsis_flavida"	"Philodendron_cuneatum"	"Phytolacca_rivinoides"	"Catharus_ustulatus"	"Machaeropterus_regulus"	"Manacus_manacus"	"Pipra_coronata"	"Pipra_pipra"	"Tachyphonus_surinamus"	"Tangara_schrankii"	"Artibeus_gnomus"	"Artibeus_jamaicensis"	"Artibeus_lituratus"	"Artibeus_obscurus"	"Carollia_brevicauda"	"Carollia_castanea"	"Carollia_perspicillata"	"Phyllostomus_hastatus"	"Rhinophylla_pumilio"	"Sturnira_lilium"	"Uroderma_bilobatum"
"Miconia_minutiflora"	1.02778730149852	0.0274308586398013	0.0086035681108909	0.00975149959980093	0.00799346719323883	0.00592779178741886	0.0672506521778588	0.000479534880514676	0.00632856371588842	0.0025355544157544	0.0285332072201937	0.00358394037212473	0.0120505258425502	0.00358394037212473	0.0140945008926018	0.0116940829838282	0.00833951876171354	0.0077536997529815	0.00358394037212473	0.00358394037212473	0.00634080113962034	0.00457102741212361	0.0020317376263197	0.000390876741019552	0.000479534880514676	0.00217104175876357	0.000379071572701209	0.00026404934917736	0.00179197018606236	0.00179197018606236	0.000239767440257338	0.00026404934917736	0.00214841304478436	0.00179197018606236	0.00179197018606236	0.00179197018606236	0.000195438370509776	0.0011837711151768	2.29711103637165e-05	0.000181538502059819	5.27402273836561e-05	9.32331894017196e-05	4.44526941890396e-05	1.95191849818966e-05	0.000145706201543106	0.000521783848390151	2.80951846318621e-05	4.8333188549475e-05	1.38136464665008e-05	8.28715148129588e-05	1.24834147794127e-05	0.00186830871210668	0.000368168136354194	1.36669229357399e-05	5.00878972305671e-05	2.14815838253231e-05	0.000118317342927504	0.000115373413652666	1.66446474639856e-05	0.000284382966689097	3.90383699637932e-05	9.90999001577462e-06	2.09532912619139e-06	8.50613660416215e-05	7.81466088958323e-06	7.81466088958323e-06	7.81466088958323e-06	7.81466088958323e-06	7.81466088958323e-06	7.81466088958323e-06	6.25172871166659e-05	5.85226204615668e-06	5.85226204615668e-06	5.85226204615668e-06	5.85226204615668e-06	5.85226204615668e-06	1.39688608412759e-06	2.30868201982348e-05	0.0138106751585152	0.00287811157959763	0.000528279781494768	0.00942594455502317	0.00632314053268432	0.00543443317864866	0.00475288828519248	0.0644523913435308	0.00758143145402417	0.233506525327979	0.329722514235475	0.0105497673713229	0.00429964415121507	6.89986649763159e-05	0.000526748886659002	6.96401955640107e-05	4.90188348879378e-05	0.00367289061810412	0.000140015494608972	0.00520851322107944	0.000155054355338163	0.00184694561585879	3.27549698107028e-05	3.09236410396962e-05
"Miconia_ternatifolia"	0.0274308586398013	1.02912805886727	0.00861475605796623	0.0090901351110252	0.00855341751608526	0.00470671331322339	0.0705511442078979	0.000468126266178722	0.00306370067521826	0.00281757021993428	0.0246407224523515	0.00414935866471245	0.00907431259276857	0.00414935866471245	0.0149548676216072	0.0107715128202385	0.0083399914365669	0.0083193543829959	0.00414935866471245	0.00414935866471245	0.00663551323861132	0.00304597265758113	0.00230874246544559	0.00035975108724921	0.000468126266178722	0.00246551752032787	0.000390838187971644	0.000274764621399336	0.00207467933235623	0.00207467933235623	0.000234063133089361	0.000274764621399336	0.000377479104886334	0.00207467933235623	0.00207467933235623	0.00207467933235623	0.000179875543624605	0.00132173468232174	2.54366042373991e-05	0.000202686092975993	5.81661625988562e-05	0.000103918031452856	4.92162891851093e-05	2.17695116570608e-05	0.000159216708862595	0.000580602325710939	3.13876754174934e-05	5.30862002957116e-05	1.49930555191505e-05	9.30829979475471e-05	1.40865709463192e-05	0.00206772695549501	0.000407634267834198	1.51830655349237e-05	5.56400035914219e-05	2.37796849477101e-05	0.000129928422686949	0.00012892691995798	1.84520838124159e-05	0.000302894685584475	4.35390233141216e-05	1.08595135221686e-05	2.26289410938205e-06	9.40876979953424e-05	8.5966194127865e-06	8.5966194127865e-06	8.5966194127865e-06	8.5966194127865e-06	8.5966194127865e-06	8.5966194127865e-06	6.8772955302292e-05	6.58644612213715e-06	6.58644612213715e-06	6.58644612213715e-06	6.58644612213715e-06	6.58644612213715e-06	1.50859607292137e-06	2.45561441936326e-05	0.0151921288756666	0.00316281743785396	0.000536228950710382	0.0108217868262514	0.00660933906486406	0.00628990245829005	0.00494576318518804	0.01132437314659	0.00781676375943288	0.233519760223873	0.381740997153546	0.0102987778559319	0.00395726195974131	7.28572814407825e-05	0.000597620957282287	7.73112505510798e-05	5.45902951934577e-05	0.00404041112400966	0.000155750413230762	0.00586193704870206	0.000167454164094272	0.00196449153549061	3.59592010524147e-05	3.45861113162017e-05
"Miconia_splendens"	0.0286785603696363	0.0287158535265541	1.02371103416648	0.00202992613868818	0.00761493693141148	0.00108587069620179	0.0692064986012211	0.000533225837736948	0.0012081903904598	0.0112412182881734	0.0232812832371038	0.000677442523617922	0.00795118022232537	0.000677442523617922	0.0147620619910188	0.00798847337924315	0.0133417629778502	0.007348324012543	0.000677442523617922	0.000677442523617922	0.00741373797847579	0.00112076242095398	0.000605334180677435	0.000214000135385365	0.000533225837736948	0.000742856489550701	0.00040413522774174	0.0103692711886275	0.000338721261808961	0.000338721261808961	0.000266612918868474	0.0103692711886275	0.000301428104891183	0.000338721261808961	0.000338721261808961	0.000338721261808961	0.000107000067692683	0.00106010899891512	2.12596152538197e-05	0.000169386073310038	4.96600274326121e-05	8.25504897004687e-05	4.10539231296098e-05	1.71893260839636e-05	0.000357087146469252	0.000702577154266481	7.38605976158041e-05	0.000177391163013302	0.000101448700111675	0.000111396755733373	2.43431750907883e-05	0.00180950837423627	0.00036048147691381	1.23278779865846e-05	0.000116929824421887	1.97943078757901e-05	0.000111489482427297	0.00010203619121049	1.56531718057809e-05	0.000287090258889795	3.43786521679273e-05	2.1660393152739e-05	1.41939632635335e-05	7.60652838005482e-05	7.4664298892055e-06	7.4664298892055e-06	7.4664298892055e-06	7.4664298892055e-06	7.4664298892055e-06	7.4664298892055e-06	5.9731439113644e-05	4.86144809737907e-06	4.86144809737907e-06	4.86144809737907e-06	4.86144809737907e-06	4.86144809737907e-06	9.462642175689e-06	2.33805136569015e-05	0.0088931371218538	0.0114932070946286	0.0106993585659926	0.00210383809402435	0.00739699846199512	0.00106477826640067	0.186646881395295	0.00904284314673548	0.0080827045548348	0.373569363379805	0.0623247121728489	0.0117309684302129	0.00235400148923902	0.000837089517457227	0.000942171470385657	0.00010267956636398	6.59934643108128e-05	0.00350922204792659	0.000137738893534782	0.00432668880666737	0.00105035328150148	0.00187044109255212	3.65782320111594e-05	3.62357249844556e-05
"Miconia_dolichorrhyncha"	0.0139307137140013	0.0129859073014646	0.000869968345152079	1.0166656885655	0.00627624910875319	0.0107022054388002	0.0642134428355906	0.00410373733789648	0.00980890318065458	0.00630398094782673	0.0217912922618659	0.00391161445775523	0.0100256077226337	0.00391161445775523	0.00681320222886963	0.00908080131009693	0.00062553196409944	0.00422438043980495	0.00391161445775523	0.00391161445775523	0.00258882178906468	0.0146882442185014	0.00400767589782585	0.00777995467926114	0.00410373733789648	0.00227605580701496	0.000320248578137342	0.000244436381052639	0.00195580722887762	0.00195580722887762	0.00205186866894824	0.000244436381052639	0.00290061364141436	0.00195580722887762	0.00195580722887762	0.00195580722887762	0.00388997733963057	0.00158147843222903	3.14341961602566e-05	0.000247135908903961	7.32010809547032e-05	0.000124762096504802	6.0876988466686e-05	2.60668681266534e-05	0.000218179810637942	0.00075960408675616	4.8256885829149e-05	8.57412864236097e-05	3.24512058332338e-05	0.000131218136214799	2.23974075173764e-05	0.00240882463183525	0.000466061989253282	1.85032201443609e-05	8.20879775598345e-05	2.94427923064294e-05	0.000152464290539963	0.000153008410886568	2.22405737845093e-05	0.000270578068382569	5.21337362533067e-05	1.56711753832458e-05	4.73160322117735e-06	0.000102765953154878	1.09395721620685e-05	1.09395721620685e-05	1.09395721620685e-05	1.09395721620685e-05	1.09395721620685e-05	1.09395721620685e-05	8.75165772965477e-05	7.56364798229245e-06	7.56364798229245e-06	7.56364798229245e-06	7.56364798229245e-06	7.56364798229245e-06	3.15440214745157e-06	2.17621452983502e-05	0.0199823940602343	0.00847327776880848	0.00233866297878348	0.0157676825244006	0.00444787282553748	0.00594305816645577	0.0043998548589475	0.0870184092424308	0.00640497156274684	0.0175148949947843	0.359868530113481	0.0902822214337226	0.0855795014718725	0.000215692168041492	0.000972024431129153	0.000100976121174657	7.19173782737457e-05	0.00514159891617218	0.000187191962259759	0.00673164670424028	0.000350138638367124	0.00174097162386801	4.11108900416318e-05	4.50141551124764e-05
"Miconia_wittii"	0.0199836679830971	0.0213835437902132	0.00571120269855861	0.0109834359403181	1.00955924729501	0.00412230197636966	0.069588281495681	0.00666154095058979	0.00582656409404306	0.00874169873134889	0.0217051481074222	0.00353036348865353	0.00695908869413807	0.00353036348865353	0.0110499830007786	0.00835896450125414	0.00539622666212628	0.00622847681971667	0.00353036348865353	0.00353036348865353	0.00482150618106192	0.00591452325784322	0.00509595221962166	0.000453265101010859	0.00666154095058979	0.00212339284999878	0.000358211105672013	0.000314976036432333	0.00176518174432677	0.00176518174432677	0.00333077047529489	0.000314976036432333	0.000365305937210698	0.00176518174432677	0.00176518174432677	0.00176518174432677	0.000226632550505429	0.00147883127897582	2.91868012909928e-05	0.000230910012297385	6.76356854459533e-05	0.000116292718551494	5.64687475096461e-05	2.42985880168316e-05	0.000251066844085161	0.000746080822752307	5.15693854427397e-05	0.000100701822199971	4.36095100467464e-05	0.000123498152147829	2.17335223539972e-05	0.00236141274058874	0.000463223647531396	1.71935114118283e-05	8.61772965081562e-05	2.72819462186533e-05	0.000149201605437042	0.000143454676334291	2.10893936194337e-05	0.000346019385907981	4.85971760336632e-05	1.63934945357378e-05	6.3050597289128e-06	0.000104019510007459	1.0088434806825e-05	1.0088434806825e-05	1.0088434806825e-05	1.0088434806825e-05	1.0088434806825e-05	1.0088434806825e-05	8.07074784546e-05	7.1050766050033e-06	7.1050766050033e-06	7.1050766050033e-06	7.1050766050033e-06	7.1050766050033e-06	4.20337315260853e-06	2.80805306832646e-05	0.0153705251825096	0.00600586034703826	0.00369056886246381	0.0124269360601225	0.00794375805444334	0.00536659599903033	0.00566956865578199	0.0109591781163209	0.00716422211344025	0.151094346539536	0.324793440956125	0.146553900912975	0.00498591611111945	0.000316371756495107	0.000915172522302665	0.000101421721366881	7.03536668540543e-05	0.00474156435920775	0.00017905637679991	0.00632351817845293	0.000466574419939547	0.00224644245466116	4.28547042836597e-05	4.27631010040325e-05
"Miconia_phanerostila"	0.0148194794685472	0.0117667832830585	0.000814403022151341	0.0187288595179003	0.00412230197636966	1.01491657886742	0.0559614765373243	0.000606762647957816	0.011672122684713	0.00255557268158897	0.0247280564669194	0.00350889932650453	0.0134332123498726	0.00350889932650453	0.00618431694432696	0.010380516164384	0.000620042651772448	0.00381892065239075	0.00350889932650453	0.00350889932650453	0.00236539629193621	0.0200660442203149	0.00205783098723117	0.0132010673843428	0.000606762647957816	0.00205537496604999	0.000300925302797723	0.000194360370378893	0.00175444966325226	0.00175444966325226	0.000303381323978908	0.000194360370378893	0.00480714584874094	0.00175444966325226	0.00175444966325226	0.00175444966325226	0.00660053369217138	0.00148867644199499	3.03209115586633e-05	0.000232018619891854	7.14684707633098e-05	0.000118343342284367	5.87915747325709e-05	2.46929706557635e-05	0.000163925763088566	0.000673468765387596	3.68251824983441e-05	5.85814780664218e-05	1.57496517742238e-05	0.000117270079034212	1.87773692687627e-05	0.00222999230113103	0.000426338140409378	1.7721211276557e-05	6.57523488808831e-05	2.84706631739076e-05	0.000144599255999558	0.000143521957941419	2.10501728616833e-05	0.000226039076433625	4.9385941311527e-05	1.31646763771736e-05	2.41522447982305e-06	9.34624377167858e-05	1.07494518973506e-05	1.07494518973506e-05	1.07494518973506e-05	1.07494518973506e-05	1.07494518973506e-05	1.07494518973506e-05	8.59956151788045e-05	6.97175937920648e-06	6.97175937920648e-06	6.97175937920648e-06	6.97175937920648e-06	6.97175937920648e-06	1.61014965321537e-06	1.81169030218213e-05	0.0226402776760442	0.00916439980447652	0.000530247167548349	0.0157194649110594	0.00247954004027594	0.00533306658354886	0.00349848666682008	0.144214375462228	0.00601850605595445	0.0173611942496285	0.322818738038417	0.013348778255072	0.14521174122777	7.60750674234834e-05	0.000830531266535839	8.78621040423925e-05	6.38113280821521e-05	0.00505224239175477	0.000173923348167038	0.00620486584749377	0.000178726611506906	0.0014493522417457	3.66185774363885e-05	4.08379265879091e-05
"Miconia_duckei"	0.0164025980921607	0.0172075961482678	0.00506389014155277	0.0109632707280277	0.00678910063372497	0.00545965624754383	1.08103523250347	0.00296346127076551	0.00590456029082016	0.00746732102838655	0.0219640097996037	0.00402188384510108	0.00771925773122908	0.00402188384510108	0.0115570775665484	0.00852425578733619	0.00257097230648228	0.00530736999834221	0.00402188384510108	0.00402188384510108	0.00624970756820622	0.00516227349637538	0.0034926725579333	0.000463657071998646	0.00296346127076551	0.00496422141496508	0.00295327949241455	0.00249291783507049	0.00201094192255054	0.00201094192255054	0.00148173063538276	0.00249291783507049	0.00120594386644343	0.00201094192255054	0.00201094192255054	0.00201094192255054	0.000231828535999323	0.00141764777480467	2.71919116768284e-05	0.00022110901797624	6.21916476254262e-05	0.000110776650992667	5.25881422633594e-05	2.31958983938906e-05	0.000234280184923409	0.000707817389693328	5.19173996946877e-05	0.000101404965473032	4.60886259132818e-05	0.000119994343791313	2.15241712186301e-05	0.00216396497478539	0.000424533754585863	1.61973763268072e-05	8.56098586823242e-05	2.5396230586531e-05	0.000132115232250228	0.000137734688818686	1.96151737770667e-05	0.000243136715441211	4.63917967877812e-05	1.57186948997207e-05	6.51984063999695e-06	9.35170085078548e-05	9.19885425972381e-06	9.19885425972381e-06	9.19885425972381e-06	9.19885425972381e-06	9.19885425972381e-06	9.19885425972381e-06	7.35908340777904e-05	6.99852206708339e-06	6.99852206708339e-06	6.99852206708339e-06	6.99852206708339e-06	6.99852206708339e-06	4.34656042666463e-06	1.95357745540831e-05	0.0133375140005829	0.00917989727567738	0.00402003638284334	0.0118098525681485	0.00489089689423702	0.00610281098832245	0.0448725210312689	0.036178315993303	0.0590655898482909	0.0719872245815037	0.370013313749299	0.0651961479568413	0.00510022779198511	0.000338780900000386	0.000906502991923077	9.61578682709444e-05	6.68944575630543e-05	0.00432346150207019	0.000168794022487954	0.00622868463970422	0.000482468207359774	0.00156286196432665	3.75957719528548e-05	4.11233885152999e-05
"Melastomataceae_unknown"	0.00239767440257338	0.00234063133089361	0.000799838756605422	0.0143630806826377	0.0133230819011796	0.00121352529591563	0.060750956050693	1.02520142725807	0.0135380624089255	0.0259286338646027	0.0157494417432859	0.000548841757687827	0.00138529617319273	0.000548841757687827	0.00143196799053523	0.00132825310151296	0.000347053028915065	0.000722368272145359	0.000548841757687827	0.000548841757687827	0.000709599718389866	0.0138730376338101	0.0128751345078781	0.000666439175408245	0.0252014272580684	0.000536073203932334	0.00026165232508842	0.000452785727690357	0.000274420878843913	0.000274420878843913	0.0126007136290342	0.000452785727690357	0.000331463950523684	0.000274420878843913	0.000274420878843913	0.000274420878843913	0.000333219587704123	0.00177610346092417	3.79556837982501e-05	0.000288607461412638	9.13252191723361e-05	0.000140513958633068	7.34548159889089e-05	2.91286991450594e-05	0.000517782264875095	0.00116930545372826	0.000106911980699411	0.00023816801984761	0.000127887257273565	0.000198564605841014	4.1732757551393e-05	0.0030545103587157	0.00059271810634163	2.15426104452393e-05	0.00017027675360699	3.54991321906587e-05	0.000199696150113892	0.000169678192442857	2.71420449139829e-05	0.000505824381913153	5.82573982901187e-05	3.2220418392031e-05	1.82638966466117e-05	0.000125974419649638	1.39565217454193e-05	1.39565217454193e-05	1.39565217454193e-05	1.39565217454193e-05	1.39565217454193e-05	1.39565217454193e-05	0.000111652173963355	7.58608869982e-06	7.58608869982e-06	7.58608869982e-06	7.58608869982e-06	7.58608869982e-06	1.21759310977411e-05	4.12865479982468e-05	0.0148971554820083	0.0139367486701065	0.0131457200370087	0.0143723968909596	0.0132632628682647	0.00089912352352994	0.00815014309842642	0.00994391851571051	0.00523304650176841	0.00971748480962182	0.0504934417072801	0.554431399677506	0.0073308309294907	0.00104261012763913	0.00172816827741969	0.000164750201435424	0.000110526460714227	0.00655956522034709	0.000230915851113595	0.00675161894283981	0.00135152835184926	0.00330292383985974	6.15937791561796e-05	6.22003744889352e-05
"Tococa_discolor"	0.015821409289721	0.00765925168804564	0.000906142792844851	0.0171655805661455	0.00582656409404306	0.011672122684713	0.0605217429809067	0.00676903120446275	1.02287224422438	0.00806343271168696	0.0376038011083194	0.00210894227920109	0.0208753059743636	0.00210894227920109	0.00412735079044853	0.0127131483726882	0.000666212425221186	0.00244204849181168	0.00210894227920109	0.00210894227920109	0.00168530229863685	0.0143487188115799	0.00443898674183192	0.000693103328472016	0.00676903120446275	0.00135219608602626	0.000297724946425712	0.000239930367623665	0.00105447113960054	0.00105447113960054	0.00338451560223137	0.000239930367623665	0.00921662874127595	0.00105447113960054	0.00105447113960054	0.00105447113960054	0.000346551664236008	0.0010065354532685	1.99614677394841e-05	0.00015888994377767	4.64048028885887e-05	7.89970348137393e-05	3.86149056472324e-05	1.64933520798663e-05	0.000194558038584915	0.000543502011333552	4.16101000384169e-05	8.36625985502084e-05	3.9676985228459e-05	9.2664497609461e-05	1.73947653015124e-05	0.00159927119508986	0.000312485090483074	1.17155966625382e-05	6.78072917680931e-05	1.86534379077483e-05	0.000100302461106607	9.73868360831864e-05	1.43763095354126e-05	0.000215422172637775	3.29867041597327e-05	1.26146509842863e-05	5.67680973907617e-06	6.86885082315664e-05	6.9378412452101e-06	6.9378412452101e-06	6.9378412452101e-06	6.9378412452101e-06	6.9378412452101e-06	6.9378412452101e-06	5.55027299616808e-05	4.77775541732811e-06	4.77775541732811e-06	4.77775541732811e-06	4.77775541732811e-06	4.77775541732811e-06	3.78453982605078e-06	1.74428383986675e-05	0.00972395487304045	0.00533013156136251	0.00366065871727994	0.00903520829245136	0.00486745558719014	0.00321119097297491	0.00431874661722597	0.276498862238279	0.00595449892851423	0.0186539479061932	0.1940226896865	0.148918686498181	0.00762413661319218	0.000302459991696467	0.00073538584411638	7.43201119051134e-05	5.13930167284762e-05	0.00326078538524875	0.000122954804183163	0.00425220232142202	0.000420083920691637	0.0013954270718934	2.92678416016187e-05	3.08178690947423e-05
"Clidemia_hirta"	0.006338886039386	0.00704392554983571	0.00843091371613006	0.0110319666586968	0.00874169873134889	0.00255557268158897	0.0765400405409621	0.0129643169323014	0.00806343271168696	1.02186173889543	0.0134734693450803	0.00199423551095714	0.00284369675525593	0.00199423551095714	0.00385553587864486	0.00354873626570564	0.000530609508482152	0.00225954026519821	0.00199423551095714	0.00199423551095714	0.00159599561344665	0.00830987231786406	0.00747927622162924	0.000538517851205963	0.0129643169323014	0.00133069085920557	0.000333573103727003	0.00790030420764791	0.000997117755478568	0.000997117755478568	0.00648215846615068	0.00790030420764791	0.000292078245028857	0.000997117755478568	0.000997117755478568	0.000997117755478568	0.000269258925602981	0.00170073502509581	3.35268195871873e-05	0.000274620380142695	7.78041591407304e-05	0.000131995981157354	6.47563910340798e-05	2.75282021234065e-05	0.000504572284829361	0.00111285673143255	0.00011140958934532	0.000249617168240127	0.000139425122552689	0.000191917138048968	4.14853554084843e-05	0.00274337419546974	0.000539358954460343	1.9585924523433e-05	0.000173950587524792	3.12295714468925e-05	0.000165633088352543	0.000163854015680541	2.44164366112317e-05	0.000331644423658495	5.50564042468129e-05	3.11906640488567e-05	1.95470171253972e-05	0.000112195300964734	1.16436469234595e-05	1.16436469234595e-05	1.16436469234595e-05	1.16436469234595e-05	1.16436469234595e-05	1.16436469234595e-05	9.31491753876759e-05	7.94227759997349e-06	7.94227759997349e-06	7.94227759997349e-06	7.94227759997349e-06	7.94227759997349e-06	1.30313447502648e-05	2.67739075012185e-05	0.0123375156055386	0.0159940561055306	0.014479058826752	0.0117986040509874	0.00789454982424555	0.00307077604243544	0.142205475737662	0.00876234735086572	0.00667146207454006	0.0148570662375003	0.183469667008056	0.28521497251063	0.00592369636326559	0.0011395179895902	0.00170062538206674	0.000158062827610651	0.000105345397035093	0.00547251405402596	0.000215941325187717	0.0070686270639764	0.00144647926727939	0.00214191260009748	5.31356329657857e-05	5.98178443109387e-05
