"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Cinnamomum_verum"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_122"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Scaptodrosophila_sp1_M_PL_122"	"Rhiparida_seychellensis"	"Dichaetomyia_fasciculifera"	"Phelsuma_sp1_M_PL_122"	"Unidentified_sp3_M_PL_122"	"Megachile_seychellensis"	"Pachycerina_seychellensis"	"Plagiostenopterina_cyanosoma"	"Simosyrphus_aegyptius"	"Eristalinus_vicarians"	"Eristalodes_seychellarum"	"Nectarinia_dussumieri"	"Physiphoa_azurea"	"Polistes_olivaceus"	"Unidentified_sp2_M_PL_122"	"Xylocopa_caffra"
"Nephrosperma_vanhoutteanum"	1.14481559319184	0.0432860628311157	0.0472560542898642	0.0358741122617759	0.0238890763558559	0.0240799282768341	0.0141325061260432	0.210535221767772	0.185863440408448	0.0147810480955054	0.0114269640531588	0.088682898064157	0.0571075479775652	0.0109017670184014	0.0109551552116941	0.0253329081778661	0.00134595296438507	0.0173086248481618	0.00181754054961016	0.0161241632843922	0.00121169369974011	0.0086406963560957	0.000672976482192533	0.000573331625638907	0.000573331625638907	0.000541075785388946	0.000542933553542181	0.000542933553542181	0.000605846849870054	0.000578614713899611
"Chrysobalanus_icaco"	0.0768327615252303	1.12301277009722	0.0431113249052712	0.0102025125398971	0.0388912953289036	0.0398716137770335	0.00141105515977588	0.572640007888021	0.0313815014641339	0.00451087230560602	0.000877041299621298	0.00595183363927841	0.0038547236005691	0.0175912644781188	0.00136385905473548	0.00352187563126367	0.000134386205692941	0.00179941751830452	0.00165812788097197	0.00108215157077789	0.00110541858731465	0.000705632439258254	6.71931028464703e-05	0.000949324137548416	0.000949324137548416	0.0140376596262153	0.000883893075656901	0.000883893075656901	0.000552709293657323	0.000164556653869308
"Paragenipa_wrightii"	0.0860302526815476	0.0442167434925859	1.10861672934043	0.0427660783717187	0.0300541186381716	0.0197598716189166	0.00188953918996547	0.218343714644417	0.31107372840757	0.00740581157364495	0.00105573713319517	0.00666431534857059	0.0043309060057554	0.00325975100248693	0.00405472413791188	0.00275848681717762	0.000179956113330045	0.0161145041488924	0.0426391049746318	0.00121169369974011	0.0284260699830879	0.00129562230747842	8.99780566650224e-05	0.000470473133783729	0.000470473133783729	0.000552709293657324	0.000683048150867536	0.000683048150867536	0.0142130349915439	0.000689775457608366
"Phoenicophorium_borsigianum"	0.0821632893737447	0.0131645323095446	0.0538024856934525	1.1205224965529	0.0272013436421981	0.0185086730242816	0.0179705127372097	0.0570203686906662	0.282979651844338	0.130049934618142	0.00485730822275908	0.00636476185289572	0.00490604169906917	0.0201381629337206	0.0909433321778433	0.00261720952380748	0.00171147740354379	0.0199199483781963	0.0020693263728251	0.00115722942779922	0.00137955091521673	0.0186515582066884	0.000855738701771893	0.000440682691054324	0.000440682691054324	0.000164556653869308	0.000618212355504502	0.000618212355504502	0.000689775457608366	0.0180729434927887
"Cinnamomum_verum"	0.0770965646029896	0.0707114460525521	0.0532777557676678	0.0383291660412791	1.05867155503076	0.0272998642762846	0.00794698156180387	0.349682902036055	0.178838903560963	0.0542094926702653	0.00243507202063834	0.00597226908896399	0.0041789625682145	0.00399502929015249	0.00363399533106469	0.00292879419759247	0.000756855386838465	0.0023871276134564	0.00204914445260261	0.00108586710708436	0.00136609630173507	0.00116114590904668	0.000378427693419232	0.000649996768482967	0.000649996768482967	0.000883893075656901	0.0240607171597899	0.0240607171597899	0.000683048150867536	0.000618212355504502
"Dillenia_ferruginea"	0.0814130908407248	0.0759459310038733	0.0366969044351309	0.0273223268453681	0.0285998578132506	1.0784149169236	0.00494030547138635	0.344442604934931	0.0822987247561872	0.0309875286032651	0.00174959483311185	0.00630664788202798	0.00424857402096694	0.0789929753773559	0.00277674508091053	0.0530730861589929	0.000470505282989177	0.00205781907611587	0.00141141940135119	0.00114666325127781	0.000940946267567457	0.00101401431669323	0.000235252641494588	0.0256765456410381	0.0256765456410381	0.000949324137548416	0.000649996768482967	0.000649996768482968	0.000470473133783729	0.000440682691054324
"Nepenthes_pervillei"	0.0477813302356699	0.00268772411385881	0.00350914420993587	0.0265278997549287	0.00832540925522311	0.00494030547138635	1.23956152029233	0.0128751153967162	0.0149902520227311	0.0923677363037737	0.295470183548794	0.00370137065205893	0.0613821567492135	0.00115083310564733	0.002475834995526	0.00124471736478339	0.118053478123079	0.00114583486141099	0.000134967084997534	0.000672976482192534	8.99780566650224e-05	0.000764357591982214	0.0590267390615395	0.000117626320747294	0.000117626320747294	3.35965514232352e-05	0.000189213846709616	0.000189213846709616	4.49890283325112e-05	0.000427869350885946
"Apis_mellifera"	0.157347376268546	0.24111158226864	0.0896358407487605	0.0186066466253753	0.0809791983662442	0.0761399442487741	0.00284607814032675	1.1939145704211	0.0640149816421015	0.00890585030420855	0.00178571776702597	0.0121888812602394	0.00789208833246231	0.00986064954290132	0.00260861613274265	0.00694995197459567	0.0002710550609835	0.00366544487826646	0.00344753233649079	0.00221616022913445	0.00229835489099386	0.00140818731820231	0.00013552753049175	0.001812855815447	0.001812855815447	0.00301389477835801	0.00184043632650555	0.00184043632650555	0.00114917744549693	0.000300107203635085
"Lasioglossum_mahense"	0.212843617241933	0.0202461299768606	0.195675409804762	0.141489825922169	0.0634589657796965	0.0278753745141924	0.00507734342705408	0.098087471870962	1.12208136591145	0.0213844217037509	0.00270779000512709	0.0164878858426849	0.0107340692492307	0.00602516748375388	0.0129093685454043	0.00582409492530418	0.000483556516862294	0.00778855049249035	0.00752597730018314	0.00299779742594272	0.00501731820012209	0.00378099267945795	0.000241778258431147	0.000663699393195058	0.000663699393195058	0.000253076624710758	0.00144224922226583	0.00144224922226583	0.00250865910006105	0.00228209396648659
"Hemipyrellia_germana"	0.0749610296272061	0.0128882065874458	0.0206304750980109	0.287967712368743	0.0851863456247027	0.0464812929048976	0.138551604455661	0.0604325556357008	0.0947024389737542	1.0479157254742	0.0335163718261873	0.00580684032323428	0.0102929574741459	0.00865373002960888	0.023751097185222	0.00379707862475166	0.0131953909005391	0.00596492294224278	0.000793479811461959	0.00105578914967896	0.000528986540974639	0.00517253509691598	0.00659769545026955	0.00110669745011661	0.00110669745011661	0.000161102582343072	0.00193605330965233	0.00193605330965233	0.00026449327048732	0.0046446405220765
