"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Roscheria_melanochaetes"	"Gastonia_crassa"	"Chrysobalanus_icaco"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Campnosperma_seychellarum"	"Glionnetia_sericea"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp5_M_PL_106"	"Pachycerina_seychellensis"	"Ceratina_tabescens"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_106"	"Scaptodrosophila_sp1_M_PL_106"	"Agrius_convolvuli"	"Lygistorrhina_sp1_M_PL_106"	"Rhynchium_brunneum"	"Unidentified_sp2_M_PL_106"	"Unidentified_sp6_M_PL_106"	"Forcipomyia_sp1_M_PL_106"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_106"	"Unidentified_sp4_M_PL_106"	"Hemipyrellia_sp1_M_PL_106"	"Megachile_seychellensis"	"Melanostoma_annulipes"	"Perissoma_aenescens"	"Simosyrphus_aegyptius"	"Xylocopa_caffra"
"Apis_mellifera"	0.205063681730059	0.145548871869463	0.00215351019875202	0.103924890571066	0.0951873555556113	0.0646031536632447	0.0441438080868911	0.000767303650686033	0	0.00527409134089381	1.18139646036021	0.068938066710833	0.0341667364529155	0.0128071330408498	0.00318023711729282	0.000228402596837335	0.00668685918684974	0.00450586260273437	0.00232683988949925	0.000163144712026668	0.00445790612456649	0	0.000143869434503631	0.00620787101449639	9.78868272160008e-05	9.78868272160009e-05	8.05854205732107e-05	0.00353754383051193	6.52578848106673e-05	6.52578848106673e-05	4.79564781678771e-05	0.00146825349234647	0.00111447653114162	3.26289424053336e-05	4.79564781678771e-05	0.00146825349234647
"Lasioglossum_mahense"	0.420286605245508	0.12370140242888	0.00284802232310948	0.0155402882873857	0.0131731583405935	0.0526417583173104	0.0365154824976746	0.00130959010629101	0	0.000650359119913519	0.145680442860628	1.10637887035561	0.014568531689981	0.0186683445336378	0.00273356769816725	0.000302062973663127	0.0137049979971362	0.00921851471306729	0.00469778822585339	0.000215759266902233	0.0091366653314241	0	0.000245548144929564	0.000859119022212618	0.00012945556014134	0.00012945556014134	0.000125001235023635	0.0014827766055249	8.63037067608933e-05	8.63037067608933e-05	8.18493816431882e-05	0.00119640359812069	0.00228416633285603	4.31518533804467e-05	8.18493816431882e-05	0.00119640359812069
"Nectarinia_dussumieri"	0.0455920991004674	0.253281601455128	0.000440691681283562	0.299896320131387	0.0456272790070464	0.012422211459251	0.00834314438666493	0.000164194801939942	0	0.000899124643497777	0.201403920143502	0.0406385357667892	1.07810589088402	0.00329102537613495	0.000614971030658435	4.6740026802802e-05	0.0014866988837109	0.00100139476426184	0.000515597734628642	3.33857334305729e-05	0.000991132589140597	0	3.07865253637392e-05	0.0029756921091552	2.00314400583437e-05	2.00314400583437e-05	1.6939321807361e-05	0.00127422035742865	1.33542933722292e-05	1.33542933722292e-05	1.02621751212464e-05	0.00028232298771025	0.000247783147285149	6.67714668611457e-06	1.02621751212464e-05	0.00028232298771025
"Hemipyrellia_germana"	0.429777075877563	0.0266594987183351	0.0041606218169103	0.0131719324248323	0.0653597465465752	0.117425459012926	0.00792310489638557	0.0015488707210961	0	0.000640356652042488	0.143439890057517	0.0989422260282801	0.0062529482146564	1.02310859976275	0.00581256363128427	0.000441278071490486	0.0140144698655727	0.00943978433045032	0.00486060912868683	0.000315198622493204	0.00934297991038181	0	0.000290413260205519	0.00426259216608099	0.000189119173495923	0.000189119173495923	0.000159844144567147	0.00408962448747229	0.000126079448997282	0.000126079448997282	9.68044200685062e-05	0.00266876043211196	0.00233574497759545	6.30397244986408e-05	9.68044200685062e-05	0.00266876043211196
"Rhiparida_seychellensis"	0.0199690056881585	0.00620896517551447	0.434339313401476	0.00352188768988084	0.00422213318043557	0.123352418135081	0.00186903333515802	0.0730072302211126	0	0.000176679839849601	0.0395762841263106	0.0160976764447627	0.00129827217583447	0.0064584040347603	1.04965527211328	0.046066290815308	0.000651163228961689	0.00499706070812733	0.0199597504733573	0.0329044934395057	0.000434108819307793	0	0.0136888556664586	0.000275356511767537	0.0197426960637034	0.0197426960637034	0.0111438505767207	0.00289524955244709	0.0131617973758023	0.0131617973758023	0.00456295188881954	0.00280346404852458	0.000108527204826948	0.00658089868790115	0.00456295188881954	0.00280346404852458
"Unidentified_sp5_M_PL_106"	0.00786138066802936	0.000650329633713362	0.64314745594942	0.000327046215078576	0.000366569276738597	0.007113789828671	0.000195243549692004	0.00698853707412145	0	1.63144712026668e-05	0.00365444154939737	0.00228704822916367	0.000126865787036177	0.000630397244986409	0.0592280881911103	1.06821260896433	0.000256349369609653	0.000607683146872359	0.0293194250602981	0.0487232921173803	0.000170899579739769	0	0.00131035070139777	2.39066919612129e-05	0.0292339752704282	0.0292339752704282	0.0101814419906086	0.000169645938881109	0.0194893168469521	0.0194893168469521	0.000436783567132591	0.000161677041560705	4.27248949349422e-05	0.00974465842347606	0.00043678356713259	0.000161677041560705
"Pachycerina_seychellensis"	0.591289927998378	0.026342920892691	0.00281984306570618	0.0112692045167004	0.011270808676298	0.0135895468358668	0.00788415562385053	0.00164302079160481	0	0.000557238265570811	0.124821371487862	0.121060815641369	0.00470787979841784	0.0233574497759545	0.000976744843442533	0.000299074264544595	1.0192811933043	0.0129568176690053	0.00655523911956981	0.000213624474674711	0.01285412886953	0	0.000308066398425902	0.000735052739758562	0.000128174684804826	0.000128174684804826	0.000145413694410243	0.000553870917098311	8.54497898698843e-05	8.54497898698843e-05	0.000102688799475301	0.000308853337178789	0.00321353221738249	4.27248949349422e-05	0.000102688799475301	0.00030885333717879
"Ceratina_tabescens"	0.476810890219394	0.0212842870313127	0.00802141753871514	0.00911194744918371	0.0091187158745733	0.0119194013509604	0.00637024449610768	0.123579176446147	0	0.000450586260273437	0.10093132230125	0.0977162559585132	0.003805300104195	0.0188795686609007	0.0089947092746292	0.000850756405621303	0.0155481812028063	1.01808915266309	0.00554733695572552	0.000607683146872359	0.0103654541352042	0	0.0231710955836525	0.000594698861385215	0.000364609888123416	0.000364609888123416	0.00784523515725864	0.000469128439044172	0.000243073258748944	0.000243073258748944	0.00772369852788416	0.0002708954852491	0.00259136353380105	0.000121536629374472	0.00772369852788416	0.0002708954852491
"Neophyllomyza_approximatonervis"	0.241232799600169	0.0109273661373044	0.387016410795934	0.00470390953572729	0.00472826503656234	0.0097040926315493	0.00327080837935541	0.00485033056111479	0	0.000232683988949925	0.0521212135247832	0.049796555194046	0.00195927139158884	0.00972121825737366	0.0359275508520432	0.0410471950844173	0.00786628694348377	0.00554733695572552	1.02021375068401	0.0293194250602981	0.00524419129565585	0	0.000909436980209024	0.000308365111080153	0.0175916550361788	0.0175916550361788	0.00616703067212929	0.00032333593016799	0.0117277700241192	0.0117277700241192	0.000303145660069675	0.000220547559807939	0.00131104782391396	0.00586388501205961	0.000303145660069675	0.000220547559807939
"Unidentified_sp1_M_PL_106"	0.00786138066802936	0.000650329633713362	0.64314745594942	0.000327046215078576	0.000366569276738597	0.007113789828671	0.000195243549692005	0.00698853707412145	0	1.63144712026668e-05	0.00365444154939737	0.00228704822916367	0.000126865787036177	0.000630397244986408	0.0592280881911103	0.0682126089643324	0.000256349369609653	0.000607683146872359	0.0293194250602981	1.04872329211738	0.000170899579739769	0	0.00131035070139777	2.39066919612129e-05	0.0292339752704282	0.0292339752704282	0.0101814419906086	0.000169645938881109	0.0194893168469521	0.0194893168469521	0.00043678356713259	0.000161677041560704	4.27248949349422e-05	0.00974465842347605	0.00043678356713259	0.000161677041560704
"Scaptodrosophila_sp1_M_PL_106"	0.591289927998378	0.026342920892691	0.00281984306570618	0.0112692045167004	0.011270808676298	0.0135895468358668	0.00788415562385053	0.00164302079160481	0	0.000557238265570812	0.124821371487862	0.121060815641369	0.00470787979841784	0.0233574497759545	0.000976744843442533	0.000299074264544595	0.0192811933042949	0.0129568176690053	0.00655523911956981	0.000213624474674711	1.01285412886953	0	0.000308066398425903	0.000735052739758562	0.000128174684804826	0.000128174684804827	0.000145413694410243	0.000553870917098311	8.54497898698844e-05	8.54497898698843e-05	0.000102688799475301	0.00030885333717879	0.00321353221738249	4.27248949349421e-05	0.000102688799475301	0.00030885333717879
"Agrius_convolvuli"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lygistorrhina_sp1_M_PL_106"	0.0188947391034554	0.00104975158579939	0.028827715430751	0.000482919179117126	0.000510344667674648	0.00523881941133499	0.000314599985136291	0.611323799064314	0	2.39782390839385e-05	0.00537112555480223	0.00433801722708897	0.000194981327303682	0.000968044200685062	0.0410665669993758	0.00305748496992813	0.000616132796851805	0.0386184926394208	0.00151572830034837	0.00218391783566295	0.000410755197901204	0	1.11462321232456	3.32833478918249e-05	0.00131035070139777	0.00131035070139777	0.0386445210086522	0.000130158526827616	0.000873567134265182	0.000873567134265182	0.0382077374415196	0.000119064077530341	0.000102688799475301	0.000436783567132591	0.0382077374415196	0.000119064077530341
"Rhynchium_brunneum"	0.0450832347051918	0.0312655837429629	0.000525947223146683	0.0235830998920812	0.539412366435853	0.0168775574458241	0.00870672086376816	0.000177511188756399	0	0.00103464516908273	0.231760517874532	0.0151777693924229	0.0188460500246496	0.0142086405536033	0.000826069535302612	5.578228124283e-05	0.00147010547951712	0.000991164768975358	0.000513941851800255	3.98444866020214e-05	0.000980070319678083	0	3.32833478918249e-05	1.03517906737625	2.39066919612129e-05	2.39066919612129e-05	1.90633466176792e-05	0.0121099366431252	1.59377946408086e-05	1.59377946408086e-05	1.1094449297275e-05	0.000383580851041456	0.000245017579919521	7.96889732040429e-06	1.1094449297275e-05	0.000383580851041456
"Unidentified_sp2_M_PL_106"	0.00786138066802936	0.000650329633713362	0.643147455949419	0.000327046215078576	0.000366569276738597	0.007113789828671	0.000195243549692004	0.00698853707412145	0	1.63144712026668e-05	0.00365444154939737	0.00228704822916367	0.000126865787036177	0.000630397244986409	0.0592280881911104	0.0682126089643324	0.000256349369609653	0.000607683146872359	0.0293194250602981	0.0487232921173803	0.000170899579739769	0	0.00131035070139777	2.39066919612129e-05	1.02923397527043	0.0292339752704282	0.0101814419906087	0.000169645938881109	0.0194893168469521	0.0194893168469521	0.000436783567132591	0.000161677041560704	4.27248949349422e-05	0.00974465842347605	0.00043678356713259	0.000161677041560704
"Unidentified_sp6_M_PL_106"	0.00786138066802936	0.000650329633713362	0.643147455949419	0.000327046215078576	0.000366569276738597	0.007113789828671	0.000195243549692005	0.00698853707412145	0	1.63144712026668e-05	0.00365444154939737	0.00228704822916367	0.000126865787036177	0.000630397244986409	0.0592280881911103	0.0682126089643324	0.000256349369609653	0.000607683146872359	0.0293194250602981	0.0487232921173803	0.000170899579739769	0	0.00131035070139777	2.39066919612129e-05	0.0292339752704282	1.02923397527043	0.0101814419906086	0.000169645938881109	0.0194893168469521	0.0194893168469521	0.000436783567132591	0.000161677041560705	4.27248949349422e-05	0.00974465842347605	0.000436783567132591	0.000161677041560705
"Forcipomyia_sp1_M_PL_106"	0.0133780598857424	0.000850040609756376	0.335987585690085	0.000404982697097851	0.000438456972206623	0.006176304620003	0.000254921767414148	0.309156168069218	0	2.01463551433027e-05	0.0045127835520998	0.00331253272812632	0.000160923557169929	0.000799220722835736	0.0501473275952431	0.0356350469671303	0.000436241083230729	0.0196130878931466	0.0154175766803232	0.0254536049765216	0.000290827388820486	0	0.0579667815129783	2.85950199265189e-05	0.015272162985913	0.015272162985913	1.02441298149963	0.000149902232854362	0.0101814419906087	0.0101814419906087	0.0193222605043261	0.000140370559545523	7.27068472051215e-05	0.00509072099530433	0.0193222605043261	0.000140370559545523
"Ornidia_obesa"	0.0509561243730446	0.0283650311693691	0.00559831598307659	0.0191044981308753	0.27852854279188	0.274001329931005	0.00818717011516753	0.00104126821462093	0	0.000884385957627983	0.198102454508668	0.0392935800464098	0.0121050933955722	0.0204481224373615	0.0130286229860119	0.000593760786083881	0.00166161275129493	0.00117282109761043	0.000808339825419974	0.000424114847202772	0.00110774183419662	0	0.000195237790241424	0.0181649049646878	0.000254468908321663	0.000254468908321663	0.000149902232854362	1.01228227127454	0.000169645938881109	0.000169645938881109	6.50792634138078e-05	0.00622730295297738	0.000276935458549155	8.48229694405544e-05	6.50792634138078e-05	0.00622730295297738
"Unidentified_sp3_M_PL_106"	0.00786138066802936	0.000650329633713362	0.64314745594942	0.000327046215078576	0.000366569276738597	0.007113789828671	0.000195243549692005	0.00698853707412145	0	1.63144712026668e-05	0.00365444154939737	0.00228704822916367	0.000126865787036177	0.000630397244986409	0.0592280881911104	0.0682126089643324	0.000256349369609653	0.000607683146872359	0.0293194250602981	0.0487232921173803	0.000170899579739769	0	0.00131035070139777	2.39066919612129e-05	0.0292339752704282	0.0292339752704282	0.0101814419906086	0.000169645938881109	1.01948931684695	0.0194893168469521	0.000436783567132591	0.000161677041560705	4.27248949349422e-05	0.00974465842347606	0.000436783567132591	0.000161677041560705
"Unidentified_sp4_M_PL_106"	0.00786138066802936	0.000650329633713362	0.64314745594942	0.000327046215078576	0.000366569276738597	0.007113789828671	0.000195243549692005	0.00698853707412145	0	1.63144712026668e-05	0.00365444154939737	0.00228704822916367	0.000126865787036177	0.000630397244986409	0.0592280881911103	0.0682126089643324	0.000256349369609653	0.000607683146872359	0.0293194250602981	0.0487232921173803	0.000170899579739769	0	0.00131035070139777	2.39066919612129e-05	0.0292339752704282	0.0292339752704282	0.0101814419906087	0.000169645938881109	0.0194893168469521	1.01948931684695	0.000436783567132591	0.000161677041560704	4.27248949349422e-05	0.00974465842347605	0.000436783567132591	0.000161677041560705
"Hemipyrellia_sp1_M_PL_106"	0.0188947391034554	0.00104975158579939	0.028827715430751	0.000482919179117126	0.000510344667674648	0.00523881941133499	0.000314599985136291	0.611323799064314	0	2.39782390839385e-05	0.00537112555480223	0.00433801722708897	0.000194981327303682	0.000968044200685063	0.0410665669993758	0.00305748496992813	0.000616132796851805	0.0386184926394208	0.00151572830034837	0.00218391783566295	0.000410755197901204	0	0.114623212324559	3.32833478918249e-05	0.00131035070139777	0.00131035070139777	0.0386445210086522	0.000130158526827616	0.000873567134265181	0.000873567134265181	1.03820773744152	0.000119064077530341	0.000102688799475301	0.000436783567132591	0.0382077374415196	0.000119064077530341
"Megachile_seychellensis"	0.0568290140408973	0.0254644785957753	0.0106706847430065	0.0146258963696695	0.017644719147907	0.531125102416185	0.00766761936656691	0.00190502524048545	0	0.000734126746173235	0.164444391142805	0.0634093907003967	0.00536413676649476	0.0266876043211196	0.0252311764367212	0.00113173929092493	0.00185312002307274	0.0013544774262455	0.00110273779903969	0.000808385207803523	0.00123541334871516	0	0.000357192232591022	0.00115074255312437	0.000485031124682114	0.000485031124682114	0.000280741119091045	0.0124546059059548	0.000323354083121409	0.000323354083121409	0.000119064077530341	1.01207102505491	0.00030885333717879	0.000161677041560705	0.000119064077530341	0.0120710250549133
"Melanostoma_annulipes"	0.591289927998378	0.026342920892691	0.00281984306570618	0.0112692045167004	0.011270808676298	0.0135895468358667	0.00788415562385053	0.00164302079160481	0	0.000557238265570811	0.124821371487862	0.121060815641369	0.00470787979841784	0.0233574497759545	0.000976744843442533	0.000299074264544595	0.0192811933042949	0.0129568176690053	0.00655523911956981	0.000213624474674711	0.01285412886953	0	0.000308066398425903	0.000735052739758562	0.000128174684804827	0.000128174684804827	0.000145413694410243	0.00055387091709831	8.54497898698844e-05	8.54497898698844e-05	0.000102688799475301	0.00030885333717879	1.00321353221738	4.27248949349422e-05	0.000102688799475301	0.00030885333717879
"Perissoma_aenescens"	0.00786138066802936	0.000650329633713362	0.64314745594942	0.000327046215078576	0.000366569276738597	0.007113789828671	0.000195243549692005	0.00698853707412145	0	1.63144712026668e-05	0.00365444154939737	0.00228704822916367	0.000126865787036177	0.000630397244986408	0.0592280881911103	0.0682126089643324	0.000256349369609653	0.000607683146872359	0.029319425060298	0.0487232921173803	0.000170899579739769	0	0.00131035070139777	2.39066919612129e-05	0.0292339752704282	0.0292339752704282	0.0101814419906086	0.000169645938881109	0.0194893168469521	0.0194893168469521	0.000436783567132591	0.000161677041560704	4.27248949349422e-05	1.00974465842348	0.000436783567132591	0.000161677041560704
"Simosyrphus_aegyptius"	0.0188947391034554	0.00104975158579939	0.028827715430751	0.000482919179117126	0.000510344667674648	0.00523881941133499	0.000314599985136291	0.611323799064314	0	2.39782390839385e-05	0.00537112555480223	0.00433801722708897	0.000194981327303682	0.000968044200685063	0.0410665669993759	0.00305748496992813	0.000616132796851805	0.0386184926394208	0.00151572830034837	0.00218391783566295	0.000410755197901203	0	0.114623212324559	3.32833478918249e-05	0.00131035070139777	0.00131035070139777	0.0386445210086522	0.000130158526827616	0.000873567134265181	0.000873567134265181	0.0382077374415196	0.000119064077530341	0.000102688799475301	0.000436783567132591	1.03820773744152	0.000119064077530341
"Xylocopa_caffra"	0.0568290140408973	0.0254644785957753	0.0106706847430065	0.0146258963696695	0.017644719147907	0.531125102416185	0.00766761936656691	0.00190502524048545	0	0.000734126746173235	0.164444391142805	0.0634093907003966	0.00536413676649476	0.0266876043211196	0.0252311764367212	0.00113173929092493	0.00185312002307274	0.0013544774262455	0.00110273779903969	0.000808385207803523	0.00123541334871516	0	0.000357192232591022	0.00115074255312437	0.000485031124682114	0.000485031124682114	0.000280741119091045	0.0124546059059548	0.000323354083121409	0.000323354083121409	0.000119064077530341	0.0120710250549133	0.00030885333717879	0.000161677041560704	0.000119064077530341	1.01207102505491
