"Dracaena_reflexa"	"Stillingia_lineata"	"Myonima_violacea"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Olea_lancea"	"Psidium_cattleianum"	"Faujasiopsis_flexuosa"	"Claoxylon_linostachys"	"Aphloia_theiformis"	"Flagellaria_indica"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Chaetocnema_sp1_M_PL_075"	"Stomorhina_lunata"	"Apis_mellifera"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Allograpta_nasuta"	"Ophyra_capensis"	"Dioxyna_sororcula"	"Pachycerina_crinicornis"	"Ischiodon_aegyptius"	"Nacoleia_sp1_M_PL_075"	"Brachymyrmex_sp1_M_PL_075"	"Lygistorrhina_sp1_M_PL_075"	"Musca_domestica"	"Polistes_hebraeus"	"Melanostoma_bituberculatum"	"Panara_naso"	"Paragus_borbonicus"	"Chrysomya_megacephala"	"Fannia_pusio"	"Melanostoma_annulipes"	"Cerambycidae_sp1_M_PL_075"	"Episyrphus_sp1_M_PL_075"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Stomoxys_calcitrans"	"Agathidinae_sp1_M_PL_075"	"Cerambycidae_sp2_M_PL_075"	"Eumolpinae_sp1_M_PL_075"	"Eumolpinae_sp2_M_PL_075"	"Gelechioidea_sp1_M_PL_075"	"Henotesia_narcissus"	"Leptotes_pirithous"	"Mauritiborium_undulatus"	"Nacoleia_sp2_M_PL_075"	"Phorinia_sp1_M_PL_075"	"Stomoxys_niger"	"Syritta_sp1_M_PL_075"	"Villa_unifasciata"
"Faujasiopsis_flexuosa"	0.0269905244535756	0.0231541119722329	0.00427198853480486	0.064013982189602	0.00855360283802306	0.0382909361250509	0.0191668458776215	0.0172065177560578	0.035312665267848	0.0126524831795163	0.00957812726494562	1.05186164830699	0.000468833854745336	0.0166720641807343	0.00307376627681738	0.000801460761805384	0.00126377449296058	0.082440432642598	0.503805053189302	0.00904330345057125	0.00422239082038572	0.00896639019247245	0.00707574481337777	0.00789158496063844	0.0106268434600142	0.00479113680747932	0.00311166160348143	0.00214701403627351	0.000260487105780784	0.000156282722210676	0.00239601333075257	0.00305455439510478	0.00284759852857914	0.000860553744331534	0.000104185301054519	0.000809715733607268	0.000861233870214534	0.00100709162444427	0.0011608057999816	0.000930093798415944	0.000539810489071512	0.00157467401373165	0.000104194842312314	0.00070625330535696	0.000344130355121156	0.000344130355121156	0.000660188553880188	0.000660188553880188	0.000269905244535756	5.20974211561568e-05	0.000660188553880188	0.000344130355121156	0.000660188553880188	0.000269905244535756	0.000246320340130138	0.000660188553880188
"Claoxylon_linostachys"	0.00163177079529288	0.00144264239481541	0.0327809641665815	0.026644891645118	0.00194711835222236	0.00101227922700121	0.00320461605271101	0.00594449171652294	0.00081214491570442	0.000588932847344634	0.00283299677240577	0.000573019155799855	1.2532769822837	0.000243442327325196	0.000188286262703439	9.23106308070774e-05	0.000116443787276405	0.00547029948621026	0.00532103313911956	0.00278229502810463	0.00573711301567246	0.00767563357451701	0.000910832858436295	0.000268318722743745	0.0738503605405483	0.00105028480888751	0.000160236329567406	0.000337983636655555	0.00199883927845009	0.278905763918735	0.000171087519713298	0.000567683922167855	6.35737536160151e-05	4.05307478224799e-05	0.278505996063045	4.89531238587864e-05	9.23217508215298e-05	0.000139572171518737	0.000395988568735284	3.37707980736394e-05	3.26354159058576e-05	0.000398094399336682	0.000799535711380038	1.62428983140884e-05	0.000118889834330459	0.000118889834330459	1.74530901207106e-05	1.74530901207106e-05	1.63177079529288e-05	0.000399767855690019	1.74530901207105e-05	0.000118889834330459	1.74530901207106e-05	1.63177079529288e-05	1.53472595193129e-05	1.74530901207106e-05
"Aphloia_theiformis"	0.0152601093826796	0.0565938187672654	0.0118577668739804	0.0328259385702522	0.00606459439867468	0.0196075050186398	0.0101054659577034	0.0089053121149448	0.0487933296817878	0.00626436198689896	0.0124630755063562	0.0261989579982968	0.000312997277989537	1.05641567385588	0.0204026320536498	0.000642863788788816	0.000618930099539884	0.0388461513966642	0.254658072538873	0.00768406686678026	0.00651233285426011	0.00608103198107345	0.00722456758874811	0.0873340809978862	0.00577665171458103	0.0039679083510646	0.00231871879969761	0.00115229588976694	0.000723034565486612	0.000214161863761664	0.00294246685665491	0.0780738973314112	0.15297591759931	0.000498776378553062	6.95549506643416e-05	0.000457803281480389	0.00139845968736083	0.000541272861430774	0.00107100388135445	0.000490661525182655	0.000305202187653593	0.000807002410930891	0.000289213826194645	0.000975866593635757	0.000178106242298896	0.000178106242298896	0.000338060431355858	0.000338060431355858	0.000152601093826796	0.000144606913097322	0.000338060431355858	0.000178106242298896	0.000338060431355858	0.000152601093826796	0.000602061901779419	0.000338060431355858
"Flagellaria_indica"	0.00493336149671864	0.0635548751433544	0.00250859127639094	0.0162847299402849	0.00241746976186578	0.028809276058201	0.0470499986954465	0.0308979588932556	0.0101417543445334	0.0449031701274551	0.0230952037103318	0.00483020414928446	0.000242082337761564	0.0204026320536499	1.02628817828016	0.000871155764639539	0.0061026913000041	0.505839995182104	0.0200984624608744	0.00330128476918554	0.0043495728427685	0.00329380661737707	0.00866520765968674	0.00943549831246308	0.00544286518778131	0.00634115668261074	0.00103109945877946	0.00326406020560021	0.000152962882706765	8.43886515994784e-05	0.00289140120123599	0.00285589376589483	0.076897075863547	0.000714500597335764	5.37960750581254e-05	0.000148000844901559	0.00225703905324894	0.00185894894940744	0.000908754692161336	0.000546045271143066	9.86672299343729e-05	0.000729350655322807	6.11851530827059e-05	0.000202835086890667	0.000617959177865114	0.000617959177865114	0.000496711656175879	0.00049671165617588	4.93336149671865e-05	3.05925765413529e-05	0.000496711656175879	0.000617959177865113	0.000496711656175879	4.93336149671865e-05	0.000676115693014409	0.000496711656175879
"Chassalia_coriacea"	0.038975598978295	0.0372816572657123	0.00773930278283442	0.00733921141196654	0.0157233087455904	0.0567934783881347	0.0112530306622576	0.0169450695814429	0.00734251142626643	0.00701824783027715	0.00576583846152369	0.00146934472997654	0.000138465946210616	0.000750007753586952	0.00101634839207946	1.11705815043102	0.000723760546162654	0.0286438936228538	0.012857214851001	0.0110328480185353	0.00607386930046529	0.00458509442907863	0.194780575593855	0.00490080710522256	0.00219060181400585	0.0979448102191492	0.00369580919907835	0.00245395490623831	0.000471908706270391	0.000125151951523104	0.0011231227038431	0.000681897449933957	0.00057635365368525	0.280243735510998	3.07702102690258e-05	0.00116926796934885	0.00100963118614695	0.000822564861408242	0.00050145925248096	0.00136895389302665	0.000779511979565901	0.00108404378055751	0.000188763482508157	0.000146850228525329	0.000338901391628858	0.000338901391628857	0.000979197903243702	0.000979197903243702	0.00038975598978295	9.43817412540783e-05	0.000979197903243701	0.000338901391628857	0.000979197903243702	0.00038975598978295	0.000396613375167152	0.000979197903243702
"Antirhea_borbonica"	0.0825973557194654	0.0282203432629875	0.00351210920880292	0.00988018630360539	0.00501024578362784	0.0158680442323659	0.0244091499388747	0.0533128844813874	0.00595495553299498	0.0229684024058659	0.0117931856459096	0.00278030388451328	0.000209598817097529	0.000866502139355838	0.00854376782000575	0.000868512655395185	1.05653778550108	0.255239344179692	0.013503321073939	0.0155703402507442	0.00382718129308887	0.00539343124743738	0.00929694743740144	0.00377865185082695	0.00451640440905246	0.00784782248338421	0.00542220750840473	0.322397745258358	0.000214153000536764	8.94081150179146e-05	0.00147722809819865	0.000834304566627373	0.00103427156759974	0.000490715133372346	4.65775149105619e-05	0.00247792067158396	0.00106983956497646	0.00176478701638214	0.000441361936314291	0.0010995605267182	0.00165194711438931	0.000414732488146484	8.56612002147055e-05	0.0001190991106599	0.00106625768962775	0.00106625768962775	0.000273586969523549	0.000273586969523549	0.000825973557194654	4.28306001073527e-05	0.000273586969523549	0.00106625768962775	0.000273586969523549	0.000825973557194654	0.000300216417691357	0.000273586969523549
"Chaetocnema_sp1_M_PL_075"	0.0104094015527557	0.121846353327712	0.00498385871772829	0.0359481214633087	0.00498119999530636	0.0653596873866416	0.107720300249606	0.0706324456449382	0.0207358733939296	0.103105219681603	0.0526261770868576	0.00996532702273163	0.000541018630504311	0.00298816549205109	0.0389107688601618	0.00188860837073761	0.014024139790093	1.1632214975536	0.0350252011083452	0.00709889278882657	0.00868147682255577	0.00724923238696254	0.0184007936311754	0.0156641232131473	0.0122551019538993	0.0136901140484693	0.00223942566399003	0.00744891582493565	0.000303893824251725	0.000181005127184636	0.00626876120825452	0.00329641147151596	0.00450245921880607	0.00159904325452305	0.000120226362334291	0.000312282046582671	0.00466401983828663	0.00424718248666625	0.00180978239369162	0.00123098517736621	0.000208188031055114	0.00164043575417163	0.00012155752970069	0.000414717467878592	0.00141264891289877	0.00141264891289877	0.00112689116183865	0.00112689116183865	0.000104094015527557	6.0778764850345e-05	0.00112689116183865	0.00141264891289876	0.00112689116183865	0.000104094015527557	0.00129623780135864	0.00112689116183865
"Stomorhina_lunata"	0.0583382136425908	0.0387544110061412	0.00889998890479786	0.137235948670794	0.0183198062441201	0.0777040907364478	0.0313950309058066	0.0307910944988333	0.0756142762498726	0.0175249410267755	0.0158092622741946	0.113099093573109	0.000977332617389307	0.0363797246484104	0.00287120892298206	0.00157435283889808	0.00137788990550398	0.0650468020583554	1.10486859690563	0.0191853783123741	0.008421112122593	0.0190011351847431	0.0137265592263136	0.0157950745920898	0.0221535454166413	0.00917148957160757	0.00662171296126015	0.00397853929730816	0.000542682250292552	0.000325721476145023	0.00464435320683021	0.00639037852207893	0.0058144708409935	0.00173331391207707	0.000217185026086513	0.00175014640927772	0.00142831253064331	0.00179088332511078	0.00237279452059035	0.00192310783877846	0.00116676427285182	0.00330023925479246	0.000217072900117021	0.00151228552499745	0.000615821889976668	0.000615821889976667	0.00133972570235255	0.00133972570235255	0.000583382136425908	0.00010853645005851	0.00133972570235255	0.000615821889976667	0.00133972570235255	0.000583382136425908	0.000412280968150439	0.00133972570235255
"Apis_mellifera"	0.239120830170285	0.0118389810675822	0.0902305008963922	0.00731087425969597	0.228878295192403	0.00671794138227672	0.00411810932338304	0.00548974325242766	0.0471167388309729	0.0155861799109672	0.00183253959916036	0.00242625214527521	0.000610747689096139	0.00131191385530395	0.000563633984982897	0.0016145631246637	0.00189882198179807	0.0157560791166639	0.022928866763569	1.10085207611295	0.0562510389649351	0.0247006545997379	0.0249336905856926	0.00700718286325785	0.00145348099249385	0.00939930214067662	0.0187712684446343	0.010354069531448	0.00550185981075562	0.00123609367083916	0.00216900498047097	0.00315510546454343	0.000353622442501281	0.000519467356722419	0.000135721708688031	0.00717362490510856	0.000331087624268935	0.00254959712183297	0.000230387667954738	0.00250703487725935	0.00478241660340571	0.000220267636409295	0.00220074392430225	0.000942334776619459	0.000109794865048553	0.000109794865048553	0.000115826575556495	0.000115826575556495	0.00239120830170285	0.00110037196215112	0.000115826575556495	0.000109794865048553	0.000115826575556495	0.00239120830170285	0.000125946607101938	0.000115826575556495
"Technomyrmex_albipes"	0.0236397223085276	0.0804564684108703	0.255987340949746	0.0095201479538856	0.226841467153837	0.00502959385833315	0.00410233511546876	0.0223165727863902	0.0255793060344371	0.00364702757341796	0.00213724006005175	0.00149826771045945	0.00166561345616297	0.00147052677354261	0.000982161609657402	0.00117558760654167	0.000617287305336914	0.0254843351887927	0.0133107901292599	0.0743965354052367	1.08499580315911	0.0429917210748003	0.0167231733542046	0.0117337531179279	0.00251316085770461	0.0085613597708556	0.0053525905234218	0.00202343799539779	0.0156089842042528	0.00349193316444233	0.00203687423791459	0.00433905837807848	0.00113614953076443	0.00038061403712392	0.000370136323591772	0.000709191669255829	0.00179073081333563	0.000394179342910998	0.000991921990338323	0.000323114358573779	0.000472794446170553	0.00022271924911544	0.00624359368170113	0.000511586120688741	0.000446331455727804	0.000446331455727803	8.67171354885026e-05	8.67171354885026e-05	0.000236397223085276	0.00312179684085056	8.67171354885026e-05	0.000446331455727803	8.67171354885026e-05	0.000236397223085276	0.000855919876711386	8.67171354885026e-05
"Dysauxes_florida"	0.0817506374670728	0.0103161540659105	0.283404657222853	0.163308418212096	0.0409940182863565	0.0286058830088802	0.00495788087275341	0.0284667587631173	0.00685842620382691	0.00345962766281541	0.00303170140943811	0.00394521168468788	0.00276322808682613	0.00170268895470057	0.000922265852865579	0.00110042266297887	0.00107868624948748	0.0263872058885436	0.0372422249620965	0.0405090735435702	0.0533097341327524	1.06192260648656	0.0122285251516976	0.00204209498258181	0.0248436218073119	0.00785767365404719	0.00613826486165783	0.00473230172405385	0.0172807717818813	0.00407020504233762	0.000574771093878319	0.00397843293621072	0.000418863731440591	0.00076831054520817	0.000614050685961361	0.00245251912401218	0.000314836502637789	0.00100819410054586	0.00244272372288005	0.00131071125413418	0.00163501274934145	0.00282618228249339	0.00691230871275251	0.000137168524076538	0.000569335175262348	0.000569335175262347	0.000493204879463452	0.000493204879463452	0.000817506374670727	0.00345615435637625	0.000493204879463452	0.000569335175262347	0.000493204879463452	0.000817506374670728	0.000109746319850112	0.000493204879463452
"Allograpta_nasuta"	0.159279366600066	0.131090807622253	0.0351822479860546	0.00918817346937429	0.0598194940896819	0.0807349739765324	0.0324533516619699	0.00871872055090085	0.0326583941041355	0.0297303353872461	0.0264009183418324	0.00338405186726764	0.000356412857648985	0.00219878144005377	0.0026372371138177	0.0508123240679622	0.00202107552986988	0.0728031400189982	0.0292435392212768	0.0444470136527565	0.0225399293034932	0.0132918751648887	1.03452247990251	0.018021893707755	0.00340528692707984	0.0153282377845068	0.0124816106305222	0.00732624614499963	0.00214525902353992	0.000508254661963314	0.00394912465712931	0.00299248165026312	0.00189706877366301	0.0140950633269308	7.920285725533e-05	0.00477838099800196	0.00341326903619875	0.00284099949915335	0.00152584268080226	0.00298477597594087	0.00318558733200131	0.00152324193093127	0.000858103609415967	0.000653167882082711	0.000174374411018017	0.000174374411018017	0.00139198230994021	0.00139198230994021	0.00159279366600066	0.000429051804707983	0.00139198230994021	0.000174374411018017	0.00139198230994021	0.00159279366600066	0.0013945830598112	0.00139198230994021
