"Nephrosperma_vanhoutteanum"	"Premna_serratifolia"	"Psidium_cattleianum"	"Deckenia_nobilis"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Ochna_kirkii"	"Alstonia_macrophylla"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_112"	"Rhynchium_brunneum"	"Xylocopa_caffra"	"Megachile_seychellensis"	"Lygistorrhina_sp1_M_PL_112"	"Hemipyrellia_germana"	"Phelsuma_sp1_M_PL_112"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_112"	"Chalcidoma_disjunctum"	"Unidentified_sp2_M_PL_112"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Simosyrphus_aegyptius"
"Hemipyrellia_germana"	0.144356770265595	0.00913635983345868	0.267384261558861	0.218423687929086	0.00880509784232538	0.0103741754472092	0.00709087439589404	0.00109543939423808	0.126872600236068	0.0534601648326496	0.0503902121349515	0.0170744566980811	0.00173590836835715	0.0185845427719282	0.00392671905738966	0.00818040705439002	1.02775263398377	0.0167583327360765	0.00654426185180329	0.000365454393338347	0.000741012531943512	0.000419290373444066	9.13635983345868e-05	9.13635983345868e-05	9.13635983345868e-05	0.000253245514139073
"Phelsuma_sp1_M_PL_112"	0.126137448397382	0.0115548495641552	0.0335887788299793	0.472020089982647	0.011040790767549	0.00999304828409671	0.00150892473022379	0.000822736110633276	0.117398646504197	0.0745143567376713	0.0378458610891307	0.0149194831437764	0.00219542141718948	0.00259951800572594	0.00375256975964241	0.00730733518848295	0.0263345228709773	1.0352162136893	0.00914713418434953	0.000462193982566208	0.000713789163149765	0.000525751941311859	0.000115548495641552	0.000115548495641552	0.000115548495641552	5.38901689365638e-05
"Neophyllomyza_approximatonervis"	0.496918156095005	0.0153953778764153	0.0227253000733357	0.109334065301546	0.0130064205978857	0.00736878306332157	0.00130295027498458	0.000615613384173513	0.0810481495199699	0.0813488231549544	0.0283182156719816	0.0587752657746779	0.00292512179651891	0.0018796456370644	0.0120719959679097	0.027335383259385	0.0119978133949727	0.0106716565484078	1.01469135720857	0.000615815115056614	0.000526341647380112	0.000619353361804081	0.000153953778764153	0.000153953778764153	0.000153953778764153	4.65339383923065e-05
"Hemipyrellia_sp1_M_PL_112"	0.0303596676303266	0.608359752506814	0.00426802937379844	0.00882341114963071	0.0113567523359565	0.00248636638162146	0.000964844134740948	4.7843153778639e-05	0.0133774740387391	0.0942602367668022	0.0022007850738174	0.00359092842939346	0.115588352976295	0.000661645871837392	0.0554052738036848	0.00217303792546249	0.00100499958168046	0.000808839469490863	0.00092372267258492	1.02433439010027	0.000177597598687247	0.000540797730283642	0.00608359752506814	0.00608359752506814	0.00608359752506814	3.4458719097891e-05
"Chalcidoma_disjunctum"	0.0447418996626938	0.00887987993436235	0.0359364831346978	0.0308554277194622	0.00950877444962106	0.53520625408862	0.00136775153912868	0.000170196138079949	0.211052856438452	0.0526719444810278	0.00782902235167764	0.00529205264827561	0.00168717718752885	0.00267550964586316	0.00176138058468818	0.0028582772598042	0.00407556892568932	0.00249826207102418	0.00157902494214034	0.000355195197374494	1.03822901814919	0.000452798783315289	8.87987993436235e-05	8.87987993436235e-05	8.87987993436235e-05	4.88482692545956e-05
"Unidentified_sp2_M_PL_112"	0.0597010531560704	0.0270398865141821	0.0112037013499378	0.020761831337197	0.539352362392634	0.00633918296641404	0.0021628130134219	0.000105835936809145	0.0411032098675145	0.206863147002331	0.00486845309322068	0.00706141488942768	0.0051375784376946	0.0015782978483566	0.00371748340253597	0.0288931798688696	0.00230609705394236	0.0018401317945915	0.00185806008541224	0.00108159546056728	0.000452798783315289	1.02568344582822	0.000270398865141821	0.000270398865141821	0.000270398865141821	7.7243321907925e-05
"Eagris_sabadius"	0.0303596676303266	0.608359752506813	0.00426802937379844	0.00882341114963071	0.0113567523359565	0.00248636638162146	0.000964844134740948	4.7843153778639e-05	0.0133774740387391	0.0942602367668023	0.00220078507381739	0.00359092842939346	0.115588352976295	0.000661645871837392	0.0554052738036848	0.00217303792546249	0.00100499958168046	0.000808839469490863	0.00092372267258492	0.0243343901002726	0.000177597598687247	0.000540797730283642	1.00608359752507	0.00608359752506814	0.00608359752506814	3.4458719097891e-05
"Eristalinus_vicarians"	0.0303596676303266	0.608359752506813	0.00426802937379844	0.00882341114963071	0.0113567523359565	0.00248636638162146	0.000964844134740948	4.7843153778639e-05	0.0133774740387391	0.0942602367668022	0.00220078507381739	0.00359092842939346	0.115588352976295	0.000661645871837391	0.0554052738036847	0.00217303792546249	0.00100499958168046	0.000808839469490863	0.00092372267258492	0.0243343901002725	0.000177597598687247	0.000540797730283642	0.00608359752506814	1.00608359752507	0.00608359752506814	3.4458719097891e-05
"Rhiparida_seychellensis"	0.0303596676303266	0.608359752506813	0.00426802937379844	0.00882341114963071	0.0113567523359565	0.00248636638162146	0.000964844134740948	4.7843153778639e-05	0.0133774740387391	0.0942602367668022	0.00220078507381739	0.00359092842939346	0.115588352976295	0.000661645871837391	0.0554052738036847	0.00217303792546249	0.00100499958168046	0.000808839469490863	0.00092372267258492	0.0243343901002725	0.000177597598687247	0.000540797730283642	0.00608359752506814	0.00608359752506814	1.00608359752507	3.4458719097891e-05
"Simosyrphus_aegyptius"	0.00832504315584407	0.0034458719097891	0.0425620101145606	0.00454379610892839	0.00324421952013285	0.00136775153912868	0.603056228389543	0.000121745928739789	0.012807479033839	0.025794455215068	0.00560031272203031	0.000984682523809514	0.000654715662859929	0.260927204781581	0.000489161658028203	0.000602069609183811	0.0027857006555298	0.000377231182555947	0.000279203630353839	0.000137834876391564	9.76965385091912e-05	0.00015448664381585	3.4458719097891e-05	3.4458719097891e-05	3.4458719097891e-05	1.02153772244248
