"Microtus_arvalis"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Cricetulus_migratorius"	"Sorex_araneus"	"Apodemus_flavicollis"	"Arvicola_terrestris"	"Micromys_minutus"	"Ctenophthalmus_assimilis"	"Leptopsylla_taschenbergi"	"Ctenophthalmus_wagneri"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Nosopsyllus_consimilis"	"Leptopsylla_segnis"	"Ctenophthalmus_orientalis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Megabothris_turbidus"	"Nosopsyllus_mokrzeckyi"	"Palaeopsylla_soricis"	"Megabothris_walkeri"	"Doratopsylla_dasycnema"
"Leptopsylla_taschenbergi"	0.0556778487419535	0.529182176815848	0.0213183930763557	0.0355998418575889	0.00174780927394503	0.0117746807594927	0.00112717298387722	0.000748964718666635	0.00948977843893866	0.0721993599292998	1.13877341267264	0.0211617320584098	0.00568541413210089	0.0158026823554257	0.0124462228577097	0.00833559080054956	0.0118835318554695	0.0226470228123032	0.00361756424452372	0.00929420052491195	0.00384515525258568	0.003108648542586	0.0037968777473504	0.000735917547468295
"Ctenophthalmus_wagneri"	0.473471911329638	0.127357876801343	0.014971143990979	0.0417603518837434	0.00455875792710216	0.00243840912021502	0.000757199080818685	0.00103981459079236	0.000311201942035438	0.0421966229669087	0.0373442330442525	1.04835681377779	0.0483474839033785	0.0120902082950293	0.0296128472478971	0.0349759622142518	0.0329488137860371	0.0134685184864076	0.00734243375555821	0.00492110868014843	0.012265212586932	0.00356167933121673	0.00574899468751391	0.000152400570013439
"Amphipsylla_rossica"	0.606368275136956	0.0270269543291405	0.0123918197907197	0.0119741970526428	0.00501752582265735	0.00209228746210334	0.000568793014391805	0.00112878967646747	9.80243815879464e-05	0.036037252483058	0.0117629257905536	0.0566832569901679	1.0619178872499	0.00806693030438911	0.0313356165394009	0.0419083336285918	0.0394546398586142	0.0104593278125023	0.00756856098358448	0.00334002476052321	0.0150719911014979	0.00293345703765436	0.00666236082651377	0.000130767966381459
"Ctenophthalmus_agyrtes"	0.079000282980914	0.0979611830211673	0.303340209293653	0.121676212594997	0.0026575844185065	0.0231619702761039	0.0376918415096425	0.00090492253107111	0.000272460040610788	0.0813866732472396	0.0326952048732945	0.0141747269665861	0.00806693030438911	1.074029423746	0.0202133895091299	0.0124289195990234	0.0116777146548671	0.0211041201823806	0.0216448751072207	0.0189163338220216	0.00240495261095532	0.0104025498567387	0.00273989571122711	0.00144762314225649
"Nosopsyllus_consimilis"	0.317832682042495	0.0673835912535535	0.0156515242157333	0.144183348093523	0.116700117341194	0.00279797340762345	0.000942862291529877	0.000952314041412184	0.000222253979601959	0.0273984848949864	0.0266704775522351	0.0359584573724464	0.0324547457015223	0.0209352962773132	1.07634241486282	0.036567925903276	0.0310251470728125	0.0125934299636892	0.00928667662455934	0.00533225495155236	0.008148780729493	0.00659723066966356	0.00384713741898362	0.000174873337976466
"Leptopsylla_segnis"	0.476078670020803	0.0507685663612514	0.0150027172953057	0.074217492786818	0.0259519662127566	0.00251257671385876	0.000804167591528203	0.0211637978683337	0.000166711816010991	0.0380693401383411	0.0200054179213189	0.0475673086113824	0.0486136670091665	0.0144175467348671	0.0409560770116691	1.04283935303832	0.0339373460926599	0.0117625562928493	0.0084953958340131	0.00441779002873242	0.0119715697074134	0.0046996564965297	0.00542327237145491	0.000157036044616172
"Ctenophthalmus_orientalis"	0.466879904993601	0.0984593743666786	0.0366135484663754	0.034058077828499	0.0261176077966071	0.00241173046244879	0.000829196286245024	0.00104965288588931	0.000247573580322281	0.0424854804442362	0.0297088296386737	0.0466774861968859	0.0476743564958255	0.0141105718746311	0.0361960049182813	0.0353514021798541	1.03355694570761	0.0128954560006587	0.00808765703639338	0.00544210059245462	0.0119676938265195	0.00348596159675691	0.00554265367065356	0.000150733153903049
"Hystrichopsylla_talpae"	0.165024949930592	0.283519387699345	0.139431442677805	0.06912078242925	0.00278384977987898	0.0035320830337464	0.00173540029774135	0.000889686851299351	0.000629083967008422	0.0698056978857498	0.0754900760410107	0.0254405349187698	0.0168511392534759	0.0340010825160576	0.0195897799435165	0.0163368837400684	0.0171939413342116	1.02088388364767	0.0113190238817642	0.0127189543849403	0.00539237332339477	0.00480037382953862	0.00328883344355896	0.00022075518960915
"Peromyscopsylla_bidentata"	0.195406483576181	0.0378152829688106	0.265273798561128	0.108611603435958	0.00328650511898921	0.0526486464948701	0.00252073666754434	0.000939175104797597	0.000164434738387442	0.0685745728395555	0.019732168606493	0.0226947952444527	0.0199534789567227	0.0570637616463091	0.0236388132261511	0.0193077178045752	0.0176457971703128	0.0185220390792504	1.0223636110342	0.0163544755681906	0.00499306391931456	0.0136670975006659	0.00553140033121322	0.00329054040592938
"Megabothris_turbidus"	0.0948567031988591	0.206830300879296	0.289435234684433	0.0652130173631227	0.00209267101652506	0.00427886761554647	0.00258295288170242	0.000912209000936882	0.000464710026245598	0.0857236179380323	0.0557652031494717	0.0167317695125047	0.0096860718055173	0.0548573680838627	0.0149303138643466	0.0110444750718311	0.0130610414218911	0.0228941178928926	0.0179899231250097	1.01882961677785	0.00330451406544707	0.00601193801149936	0.00223593338720944	0.000267429225971654
"Nosopsyllus_mokrzeckyi"	0.535055684103175	0.0977573424434854	0.0135010497365038	0.0116673480364326	0.00455199674443068	0.00217746228938782	0.00063392853981046	0.00108153257015438	0.000240322203286605	0.0413303734666895	0.0288386643943926	0.0521271534944609	0.0546359677429299	0.00871795321471305	0.0285207325532255	0.037411155335667	0.0359030814795586	0.0121328399776382	0.00686546288905752	0.00413064258180883	1.01364480222523	0.00269351451730963	0.0062448980675666	0.000136091393086739
"Palaeopsylla_soricis"	0.138850299782307	0.0361630352046429	0.115907719787205	0.187261279659386	0.003980750175939	0.181391126467265	0.00209776090639324	0.000755640638314267	0.0002590540452155	0.0451363220201622	0.03108648542586	0.0201828495435615	0.0141783756819961	0.0502789909742371	0.0307870764584299	0.0195819020688737	0.0139438463870276	0.0144011214886159	0.0250563454178875	0.0100198966858323	0.00359135268974618	1.03077916301805	0.0129726600688473	0.0113369454042041
"Megabothris_walkeri"	0.378422094945982	0.142209794711279	0.0182990164100926	0.0133892150676794	0.00340487505560102	0.10872026145531	0.00092368657554368	0.000918034670443749	0.00037968777473504	0.046587721728984	0.0455625329682049	0.0390931638750946	0.0386416927937799	0.0158913951251172	0.0215439695463083	0.0271163618572745	0.0266047376191371	0.0118398003968123	0.0121690807286691	0.00447186677441888	0.00999183690810656	0.0155671920826168	1.01145696458785	0.00679501634095691
"Doratopsylla_dasycnema"	0.0371381024523342	0.0370980513250717	0.0330539633213117	0.0215040792575072	0.000678504613189007	0.534550758809863	0.00182217661680194	0.000453071496853538	0.000367958773734148	0.046444630843636	0.0441550528480977	0.00518161938045692	0.0037922710250623	0.0419810711254383	0.00489645346334104	0.00392590111540431	0.00361759569367318	0.0039735934129647	0.0361959444652232	0.00267429225971654	0.00108873114469391	0.0680216724252243	0.0339750817047845	1.03340942242562
