"Ficus_gul"	"Homalanthus_sp1_M_SD_002"	"Gastonia_sp1_M_SD_002"	"Ficus_odoardi"	"Chisocheton_sp1_M_SD_002"	"Ficus_275"	"Schefflera_sp1_M_SD_002"	"Dysoxylum_sp1_M_SD_002"	"Cissus_hypoglauca"	"Endospermum_sp1_M_SD_002"	"Elmerrillia_sp1_M_SD_002"	"Ficus_371"	"Sloanea_sogerensis"	"Ficus_181"	"Pandanus_sp1_M_SD_002"	"Syzygium_sp1_M_SD_002"	"Ficus_217"	"Myristica_sp1_M_SD_002"	"Ficus_246"	"Aglaia_sp1_M_SD_002"	"Ficus_202"	"Zingiberaceae_sp1_M_SD_002"	"Cissus_aristata"	"Ficus_drupacea"	"Sloanea_aberrans"	"Uvaria_sp1_M_SD_002"	"Aporusa_sp1_M_SD_002"	"Canthium_sp1_M_SD_002"	"Glochidion_sp1_M_SD_002"	"Piper_sp1_M_SD_002"	"Sterculia_sp1_M_SD_002"	"Manucodia_keraudrenii"	"Diphyllodes_magnificus"	"Paradisaea_raggiana"	"Parotia_lawesii"	"Lophorina_superba"	"Manucodia_chalybatus"	"Paradisaea_rudolphi"	"Ptiloris_magnificus"	"Epimachus_albertisii"
"Elmerrillia_sp1_M_SD_002"	0.0607571816698537	0.0733371554256138	0.0417098821820474	0.0275719953749724	0.0279227359271556	0.0181018693266752	0.0111921171136466	0.00888209580646847	0.00844422695162922	0.0117607604451504	1.01084808146878	0.00616997802457576	0.00375632577179572	0.00236239790332577	0.0035190532177129	0.00251335309628783	0.00243282496227163	0.00205359671324789	0.00227471672357959	0.000649811612055042	0.00124499035782568	0.00126094745115594	0.000704362588431983	0.000540627769393697	0.000978197192720431	0.000540627769393697	0.000353552188103038	0.000489098596360216	0.000489098596360216	0.000270313884696848	0.000201357222042044	0.188138463749006	0.255309467300033	0.0678660976886337	0.0519501632868473	0.045961784453395	0.0254011510644685	0.00769343436546696	0.00526874749188251	0.0190773572669338
"Ficus_371"	0.0568034333359927	0.06735324862352	0.0251570221528683	0.0243524988118264	0.0363054945803936	0.0205960832710932	0.0312801534739626	0.00464355153647052	0.0108537896819176	0.00869477947181043	0.0066445917187739	1.01667602840514	0.00304330634146536	0.00365501071041621	0.00333685513601397	0.00241055369966373	0.00205765513085957	0.00211095985354693	0.00126611138614495	0.000964900294336585	0.000744987252844487	0.00162652981425927	0.000287730557097915	0.000457256695746572	0.000127734875107776	0.000457256695746572	0.000679606375488961	6.38674375538881e-05	6.38674375538881e-05	0.000228628347873286	0.000389840227847872	0.159125330119807	0.0333388024031296	0.0870257567286253	0.100578778784751	0.0883488288135649	0.0264158481061952	0.145342227435251	0.00564267857511682	0.0208484157002259
"Sloanea_sogerensis"	0.0470156430757887	0.0784297261546617	0.0425073742473103	0.021504928187112	0.0336673120857032	0.0144705550031619	0.0220808306765242	0.00866039540393661	0.00702767900580866	0.0151469428302492	0.00956155651002548	0.00719326953437267	1.00470787101218	0.00223653324054238	0.00414984508712916	0.00207958037319138	0.00166162562598936	0.00245290794362322	0.00164948702224788	0.000941463371823136	0.000850060043381471	0.0009888684192461	0.000480809904272724	0.000369250139108747	0.000860353679515317	0.000369250139108747	0.000791097829029203	0.000430176839757659	0.000430176839757659	0.000184625069554374	0.000433138039223023	0.128499048409844	0.224552310353498	0.0769265670001504	0.11174961411954	0.102842717773796	0.00597470161277766	0.00887851097459184	0.00589206809587152	0.0013511283265972
"Ficus_181"	0.10453768144331	0.0287437999347084	0.0263349348565439	0.0392655618345539	0.0138168764649911	0.0283027725456794	0.0273065513505549	0.00260030538596172	0.0108630336277833	0.00329548586217041	0.00661471412931216	0.00950302784708215	0.00246018656459662	1.00564491699775	0.000924565550252514	0.00532948308611574	0.00539911677019833	0.00331562122778339	0.00258035244729495	0.000648708286500107	0.00133699751345796	0.000684252696818448	0.000137193786747222	0.00119980372671074	8.71024142524982e-05	0.00119980372671074	4.24308522244851e-05	4.35512071262491e-05	4.35512071262491e-05	0.00059990186335537	0.000471048125659125	0.417531696895337	0.022733730119902	0.0268859043406021	0.121530416420054	0.00551601078918306	0.0110498243952748	0.0573998781357274	0.00315770006116658	0.000861505509419141
"Pandanus_sp1_M_SD_002"	0.027300153051133	0.11093309445246	0.0449275318371714	0.0149274612043304	0.0359940573690586	0.0125697886582325	0.0093623697834853	0.0121089273635482	0.00707396428733072	0.0173542801644005	0.00985334900959611	0.00867582335363632	0.00456482959584207	0.000924565550252514	1.00576217585075	0.000678268072216107	0.00035836030911842	0.00117962914492404	0.00135263972365592	0.000956595384300832	0.000695135307443136	0.00171662799917645	0.000615499683194598	7.96356242485378e-05	0.0011557375839285	7.96356242485378e-05	0.000876351278916035	0.000577868791964249	0.000577868791964249	3.98178121242689e-05	6.12906706825169e-05	0.0277131972384912	0.301647509405338	0.135489446660905	0.0158129930360894	0.113925666259084	0.00444044516518124	0.0596515857380062	0.00653628061117692	0.00144954255239438
"Syzygium_sp1_M_SD_002"	0.11954990275341	0.0246308551297231	0.0241687738928129	0.0449246759603558	0.0121034775948077	0.0310900526661073	0.0125455200709577	0.00437107474466193	0.0106726787890283	0.0031857782777397	0.00703738866960592	0.0062674396191257	0.00228753841051052	0.00532948308611575	0.000678268072216107	1.00588171776074	0.00613694774861965	0.00302209721150518	0.00291584618647126	0.000771886817971579	0.00151035762137688	0.000236542889677207	0.000146591455016956	0.00136376616635992	8.34447974689265e-05	0.00136376616635992	3.80966599735136e-05	4.17223987344632e-05	4.17223987344632e-05	0.000681883083179961	0.000254036233965115	0.474590625893253	0.0217790921393898	0.0783680550463115	0.0655413483629998	0.00495256579655677	0.0123745486413341	0.00549811009553979	0.00280573425093086	0.000756586440351192
"Ficus_217"	0.13667945495163	0.0136532206649568	0.0190451957133137	0.0502764478843295	0.00925772080807694	0.0357468195849335	0.00251824778208125	0.00233951508651758	0.0116612269145699	0.00270194368111799	0.00756878877151175	0.00594433704470544	0.00203087576509811	0.0059990186335537	0.000398178121242689	0.00681883083179961	1.00755345493089	0.00274439664189718	0.00354563679445956	0.000226848962123012	0.00183225864455543	0.000225557906030049	0.000153713104356569	0.00167854554019886	6.96652194105265e-05	0.00167854554019886	3.24012948146515e-05	3.48326097052633e-05	3.48326097052633e-05	0.000839272770099431	4.35485254447319e-05	0.584133847989204	0.0181826222661474	0.0277394660839798	0.0112355195647408	0.00421216832590469	0.0140278983688541	0.00421938988437665	0.00221759629603143	0.000698157887427449
"Myristica_sp1_M_SD_002"	0.0754657710878925	0.0464104634359947	0.0399836764545781	0.0307916839439389	0.0184035014575707	0.019013875568888	0.0403532055522972	0.00671828554182729	0.00823827449282305	0.00590587211248235	0.00718758849636762	0.00686061952402753	0.00337274842248193	0.00414452653472924	0.00147453643115506	0.00377762151438147	0.00308744622213433	1.00390813677142	0.00179958038789048	0.00143273737898788	0.000934655307659752	0.000503624301546092	0.000248556147185457	0.000686099160474295	0.000357651839512858	0.000686099160474295	5.23260456325587e-05	0.000178825919756429	0.000178825919756429	0.000343049580237147	0.000833468619232502	0.238762507845055	0.093347130112856	0.0906893389763142	0.215034903761985	0.00680238593223263	0.00822816683662526	0.00869161474487947	0.00420743839703012	0.00090318005968887
"Ficus_246"	0.102486011150804	0.0442237315164615	0.0309059872453754	0.0456862200881649	0.012086854147724	0.0287714769817344	0.00336487544059994	0.0056650087103476	0.00861934938001334	0.00663345262292732	0.00909886689431836	0.00470269943425266	0.00259205103496095	0.00368621778184993	0.0019323424623656	0.0041654945521018	0.00455867587859086	0.00205666330044626	1.00339467437348	0.000247341746700151	0.00205054173070764	0.00141650429258016	0.00103750264657634	0.0010130390841313	0.000662187117286151	0.0010130390841313	4.7481525332966e-05	0.000331093558643076	0.000331093558643076	0.000506519542065651	4.6336450014817e-05	0.352537601277693	0.172830837611685	0.0304188015650473	0.0119548041038228	0.00617259829328558	0.0833562723761255	0.00546152195912406	0.00320560093070097	0.000728628549181757
"Aglaia_sp1_M_SD_002"	0.0584675361522876	0.0850778679094511	0.0403530434882858	0.0264941457324035	0.022036615265046	0.0158619693832647	0.0279149406864189	0.0168995248541558	0.00713725547056634	0.00476366922227667	0.00454868128438529	0.0062718519131878	0.00258902427251362	0.00162177071625027	0.00239148846075208	0.00192971704492895	0.000510410164776778	0.00286547475797576	0.000432848056725265	1.00328399039073	0.000244171631282759	0.000286717155817667	0.000130747150221253	0.000113424481061506	0.000150503888762	0.000113424481061506	6.32697037927014e-05	7.52519443810002e-05	7.52519443810002e-05	5.67122405307531e-05	0.000572033485659791	0.0394717194094041	0.0392815149668821	0.410409478300502	0.147584639300226	0.00822506149305118	0.00654843428914979	0.00920185897855728	0.00501776516448237	0.000926194764412221
"Ficus_202"	0.106184692844794	0.0399888265161833	0.0278525534319124	0.0514776600340109	0.0115958162638106	0.0303230390748333	0.00320596062848348	0.005157174831406	0.00782233626117671	0.00595084789161399	0.00871493250477975	0.00484241714348917	0.00233766511929904	0.0033424937836449	0.00173783826860784	0.00377589405344219	0.00412258195024972	0.0018693106153195	0.00358844802873838	0.000244171631282759	1.0023785375006	0.00180227187814461	0.00146240817832258	0.000916129322277716	0.000587562411720732	0.000916129322277716	4.5027439196459e-05	0.000293781205860366	0.000293781205860366	0.000458064661138858	4.49793308556165e-05	0.318813004152645	0.153353789459111	0.0301444347979742	0.011604667360749	0.00585356709553967	0.137897982750541	0.00525340431162978	0.00304813088524911	0.0006976858532273
"Zingiberaceae_sp1_M_SD_002"	0.0467462172166969	0.0939704515882157	0.0409069401812256	0.0310723213944797	0.0170423118512331	0.0199707541207272	0.0161627558434377	0.00813441700838606	0.00723259750968808	0.00949890584841124	0.0088266321580916	0.0105724437926852	0.00271938815292678	0.00171063174204612	0.00429156999794111	0.000591357224193017	0.00050750528856761	0.00100724860309218	0.00247888251201527	0.000286717155817668	0.00180227187814461	1.0034352229319	0.00168949292512959	0.000112778953015024	0.00112766336171127	0.000112778953015024	7.20187620328698e-05	0.000563831680855637	0.000563831680855637	5.63894765075122e-05	6.70035402905455e-05	0.0392470756492285	0.294320137406642	0.0332499938164378	0.0172869133949607	0.00936243906427307	0.132828026824326	0.134736409154018	0.00468599802624621	0.000949673330533419
"Cissus_aristata"	0.0756899307379574	0.0663244323674099	0.0366599111505111	0.0526788721836922	0.0139339117195442	0.0248992585647332	0.00389367347488572	0.00797483457629443	0.00398344560778348	0.00919975210211	0.00986107623804776	0.0037404972422729	0.00264445447349998	0.000685968933736109	0.00307749841597299	0.00073295727508478	0.000691708969604563	0.000994224588741827	0.0036312592630172	0.000261494300442505	0.00292481635664516	0.00337898585025917	1.00277110325229	0.000153713104356569	0.00110545960403094	0.000153713104356569	5.76535835782665e-05	0.000552729802015468	0.000552729802015468	7.68565521782847e-05	4.64101362665011e-05	0.0534921603160862	0.288524956652074	0.0325494035119686	0.0119738151567573	0.00749496586517464	0.261768067132228	0.00628741873888291	0.00387866547446679	0.000697213819027151
"Ficus_drupacea"	0.13667945495163	0.0136532206649568	0.0190451957133137	0.0502764478843295	0.00925772080807694	0.0357468195849335	0.00251824778208125	0.00233951508651758	0.0116612269145699	0.00270194368111799	0.00756878877151175	0.00594433704470544	0.00203087576509811	0.0059990186335537	0.000398178121242689	0.00681883083179961	0.00755345493089488	0.00274439664189718	0.00354563679445956	0.000226848962123012	0.00183225864455543	0.000225557906030049	0.000153713104356569	1.0016785455402	6.96652194105265e-05	0.00167854554019886	3.24012948146515e-05	3.48326097052633e-05	3.48326097052633e-05	0.000839272770099431	4.35485254447319e-05	0.584133847989204	0.0181826222661474	0.0277394660839798	0.0112355195647408	0.00421216832590469	0.0140278983688541	0.00421938988437665	0.00221759629603143	0.000698157887427449
"Sloanea_aberrans"	0.0193043967731894	0.122304373220584	0.0668413055633508	0.0133400047124519	0.0197092723626721	0.00861454340294031	0.00569379000610311	0.0143473314737741	0.00572364678624669	0.0172268894317993	0.013694760698086	0.00166055337640109	0.00473194523733424	0.000435512071262491	0.00577868791964249	0.000417223987344633	0.00031349348734737	0.00143060735805143	0.00231765491050153	0.000301007777524001	0.00117512482344146	0.00225532672342255	0.00110545960403094	6.96652194105266e-05	1.0021457297353	6.96652194105266e-05	8.74583309156232e-05	0.00107286486764954	0.00107286486764954	3.48326097052633e-05	5.73407757917889e-05	0.0242434963548632	0.560035460913059	0.0368749395954747	0.0147939201542815	0.011369583019031	0.00384617889300491	0.00877825669859601	0.00581149038184751	0.000913340656508199
"Uvaria_sp1_M_SD_002"	0.13667945495163	0.0136532206649568	0.0190451957133137	0.0502764478843295	0.00925772080807694	0.0357468195849335	0.00251824778208125	0.00233951508651758	0.0116612269145699	0.00270194368111799	0.00756878877151175	0.00594433704470544	0.00203087576509811	0.0059990186335537	0.000398178121242689	0.00681883083179961	0.00755345493089488	0.00274439664189718	0.00354563679445956	0.000226848962123012	0.00183225864455543	0.000225557906030049	0.000153713104356569	0.00167854554019886	6.96652194105265e-05	1.0016785455402	3.24012948146515e-05	3.48326097052633e-05	3.48326097052633e-05	0.000839272770099431	4.35485254447319e-05	0.584133847989204	0.0181826222661474	0.0277394660839798	0.0112355195647408	0.00421216832590469	0.0140278983688541	0.00421938988437665	0.00221759629603143	0.000698157887427449
"Aporusa_sp1_M_SD_002"	0.0141860896698007	0.0868259121819956	0.00975807848145319	0.00902082279113448	0.0998143043486656	0.011316653032834	0.00381715854685605	0.0022542380986431	0.00588475379829654	0.0381133405833646	0.00989946126688507	0.017669765762713	0.00870207611932123	0.000424308522244851	0.00876351278916035	0.000380966599735136	0.000291611653331863	0.00041860836506047	0.000332370677330762	0.000253078815170806	0.000180109756785836	0.000288075048131479	0.000115307167156533	6.48025896293029e-05	0.000174916661831246	6.48025896293029e-05	1.00405479450529	8.74583309156232e-05	8.74583309156232e-05	3.24012948146515e-05	5.60949542414839e-05	0.0225513011909974	0.0456532487379553	0.029810224287304	0.0144724981943029	0.527123285687051	0.00328616267642736	0.00972528870676282	0.0106878474557278	0.00335680973013754
"Canthium_sp1_M_SD_002"	0.0193043967731894	0.122304373220584	0.0668413055633508	0.0133400047124519	0.0197092723626721	0.00861454340294031	0.00569379000610311	0.0143473314737741	0.00572364678624669	0.0172268894317993	0.013694760698086	0.00166055337640109	0.00473194523733424	0.000435512071262491	0.00577868791964249	0.000417223987344633	0.00031349348734737	0.00143060735805143	0.00231765491050153	0.000301007777524001	0.00117512482344146	0.00225532672342255	0.00110545960403094	6.96652194105266e-05	0.00214572973529908	6.96652194105266e-05	8.74583309156232e-05	1.00107286486765	0.00107286486764954	3.48326097052633e-05	5.73407757917889e-05	0.0242434963548632	0.560035460913059	0.0368749395954747	0.0147939201542815	0.011369583019031	0.00384617889300491	0.00877825669859601	0.00581149038184751	0.000913340656508199
"Glochidion_sp1_M_SD_002"	0.0193043967731894	0.122304373220584	0.0668413055633508	0.0133400047124519	0.0197092723626721	0.00861454340294031	0.00569379000610311	0.0143473314737741	0.00572364678624669	0.0172268894317993	0.013694760698086	0.00166055337640109	0.00473194523733424	0.000435512071262491	0.00577868791964249	0.000417223987344633	0.00031349348734737	0.00143060735805143	0.00231765491050153	0.000301007777524001	0.00117512482344146	0.00225532672342255	0.00110545960403094	6.96652194105266e-05	0.00214572973529908	6.96652194105266e-05	8.74583309156232e-05	0.00107286486764954	1.00107286486765	3.48326097052633e-05	5.73407757917889e-05	0.0242434963548632	0.560035460913059	0.0368749395954747	0.0147939201542815	0.011369583019031	0.00384617889300491	0.00877825669859601	0.00581149038184751	0.000913340656508199
"Piper_sp1_M_SD_002"	0.13667945495163	0.0136532206649568	0.0190451957133137	0.0502764478843295	0.00925772080807694	0.0357468195849335	0.00251824778208125	0.00233951508651758	0.0116612269145699	0.00270194368111799	0.00756878877151175	0.00594433704470544	0.00203087576509811	0.0059990186335537	0.000398178121242689	0.00681883083179961	0.00755345493089488	0.00274439664189718	0.00354563679445956	0.000226848962123012	0.00183225864455543	0.000225557906030049	0.000153713104356569	0.00167854554019886	6.96652194105265e-05	0.00167854554019886	3.24012948146515e-05	3.48326097052633e-05	3.48326097052633e-05	1.0008392727701	4.35485254447319e-05	0.584133847989204	0.0181826222661474	0.0277394660839798	0.0112355195647408	0.00421216832590469	0.0140278983688541	0.00421938988437665	0.00221759629603143	0.000698157887427449
"Sterculia_sp1_M_SD_002"	0.0361600095770033	0.0354684431474633	0.0532831728558569	0.0175644733285748	0.0263862836951004	0.00566501620587895	0.102133946306552	0.00369289042340642	0.00588094791945229	0.00583601154812625	0.00563800221717723	0.0101358459240447	0.00476451843145325	0.00471048125659125	0.000612906706825169	0.00254036233965115	0.000391936729002587	0.00666774895386001	0.000324355150103719	0.00228813394263916	0.000179917323422466	0.000268014161162182	9.28202725330022e-05	8.70970508894638e-05	0.000114681551583578	8.70970508894638e-05	5.60949542414839e-05	5.73407757917889e-05	5.73407757917889e-05	4.35485254447319e-05	1.00214389423282	0.0303097737095334	0.0299318849633138	0.0218282760859115	0.553124712067654	0.00729234405139291	0.00418658061546316	0.0134352548634625	0.00543932788262101	0.00111851242731405
"Manucodia_keraudrenii"	0.273358909903261	0.0273064413299136	0.0380903914266275	0.100552895768659	0.0185154416161539	0.0714936391698669	0.0050364955641625	0.00467903017303516	0.0233224538291399	0.00540388736223598	0.0151375775430235	0.0118886740894109	0.00406175153019622	0.0119980372671074	0.000796356242485378	0.0136376616635992	0.0151069098617898	0.00548879328379436	0.00709127358891911	0.000453697924246025	0.00366451728911086	0.000451115812060098	0.000307426208713139	0.00335709108039773	0.000139330438821053	0.00335709108039773	6.48025896293029e-05	6.96652194105265e-05	6.96652194105265e-05	0.00167854554019886	8.70970508894638e-05	1.16826769597841	0.0363652445322949	0.0554789321679595	0.0224710391294816	0.00842433665180937	0.0280557967377082	0.0084387797687533	0.00443519259206286	0.0013963157748549
"Diphyllodes_magnificus"	0.0386087935463788	0.244608746441167	0.133682611126702	0.0266800094249039	0.0394185447253442	0.0172290868058806	0.0113875800122062	0.0286946629475481	0.0114472935724934	0.0344537788635986	0.0273895213961721	0.00332110675280218	0.00946389047466849	0.000871024142524982	0.011557375839285	0.000834447974689265	0.000626986974694739	0.00286121471610287	0.00463530982100306	0.000602015555048001	0.00235024964688293	0.00451065344684509	0.00221091920806187	0.000139330438821053	0.00429145947059816	0.000139330438821053	0.000174916661831246	0.00214572973529908	0.00214572973529908	6.96652194105266e-05	0.000114681551583578	0.0484869927097265	1.12007092182612	0.0737498791909495	0.0295878403085631	0.022739166038062	0.00769235778600981	0.017556513397192	0.011622980763695	0.0018266813130164
