"Barnadesia_spinosa"	"Siphocampylus_paramicola"	"Brachyotum_lindenii"	"Disterigma_codonanthum"	"Puya_clava-herculis"	"Siphocampylus_giganteus"	"Macleania_rupestris"	"Guzmania_candelabrum"	"Desfontainea_spinosa"	"Guzmania_bakeri"	"Espeletia_sp1_M_PL_068"	"Gaultheria_erecta"	"Disterigma_sp1_M_PL_068"	"Tillandsia_orbicularis"	"Gaiadendron_punctatum"	"Racinaea_tetrantha"	"Brachyotum_ledifolium"	"Vaccinium_floribundum"	"Bomarea_sp1_M_PL_068"	"Brachyotum_sp1_M_PL_068"	"Fuchsia_corollata"	"Bomarea_linifolia"	"Centropogon_sp1_M_PL_068"	"Elleanthus_sp1_M_PL_068"	"Passiflora_mixta"	"Tillandsia_complanata"	"Tristerix_longebracteatus"	"Gaultheria_insipida"	"Bejaria_aestuans"	"Diplostephium_sp1_M_PL_068"	"Pernettya_prostrata"	"Eriocnemis_mosquera"	"Aglaeactis_cupripennis"	"Pterophanes_cyanopterus"	"Chalcostigma_herrani"	"Metallura_tyrianthina"	"Eriocnemis_derbyi"	"Lafresnaya_lafresnayi"	"Coeligena_lutetiae"	"Ensifera_ensifera"
"Barnadesia_spinosa"	1.12346654004225	0.0699212758190118	0.0093501566501819	0.0163466647283959	0.00593369791629853	0.0399732851092006	0.00654526133497636	0.00711831941356945	0.00366234198533486	0.00361345460352166	0.000804118413131638	0.00598371578362125	0.0046160075792503	0.00121218218951018	0.000502574008207274	0.00611260098133639	0.00557578121524864	0.00213909687042288	0.00553452079433576	0.000771388666051934	0.00441729799905119	0.000601249305143537	0.00581584306678857	0.000491050924278975	0.000135628776448692	0.00109951892523336	0.000499924886516913	0.000819181183460401	0.000110198380864562	0.000110198380864562	5.02574008207273e-05	0.0506912551976985	0.356052721155553	0.0157476339252828	0.00582985849520437	0.079968073394526	0.0813702508728624	0.0753651552075933	0.00159085762677768	5.08607911682594e-05
"Siphocampylus_paramicola"	0.0790019609903121	1.08400272231872	0.0118307489361056	0.0098003785315131	0.0479335801930776	0.0306549361881963	0.00889335608989894	0.00774810598601582	0.00474073648224491	0.00481074719222625	0.00384043361680078	0.00214522680631066	0.00191185110152541	0.00176777295950514	0.00240027101050049	0.00317660058649908	0.00534747491893859	0.00135832213356124	0.00439392525388784	0.001124946428776	0.00174634524182158	0.00104356026446147	0.00482994347608102	0.000882853631779189	0.000197792778685889	0.000639500832596738	0.00615039098127961	0.000397408035599932	0.000160706632682285	0.000160706632682285	0.000240027101050049	0.0739250510338511	0.218460998075061	0.193737315910308	0.0278431437218057	0.0163676171931879	0.080118192659518	0.0552332165539185	0.000906959227009469	7.41722920072085e-05
"Brachyotum_lindenii"	0.0159502672267809	0.0178621111388262	1.05230285711085	0.0295084991300355	0.0063941223266645	0.0109899066343576	0.0254427467642149	0.0221900347626121	0.0213001792824192	0.0221434777419119	0.0233998307370986	0.00689949976064068	0.00703263034999073	0.0101032070113677	0.0146248942106866	0.00355897087098536	0.00524567048149286	0.00629618296333849	0.00335559461842478	0.00642931355268854	0.000787485066283539	0.00605485624441762	0.00122193996245081	0.00513638287974783	0.00113042875651667	0.00287608345346981	0.000213571364125964	0.0015831527805291	0.000918473364669791	0.000918473364669791	0.00146248942106866	0.422497747748104	0.0435935193768357	0.00672749796996788	0.169648772843965	0.0125489893838856	0.00840982714629934	0.00206465236214448	0.000751749051771395	0.00042391078369375
"Disterigma_codonanthum"	0.0323218143493283	0.0171506624301479	0.0342030330825412	1.04548953270952	0.00508849556939612	0.00795548030873366	0.0221310428138092	0.020499299121806	0.0173861043568009	0.0179395614608005	0.010625801250389	0.0166021289970427	0.0138714830078622	0.00797972035692701	0.00664112578149313	0.0120282915148992	0.00391404777847024	0.00780864985267958	0.00339539023341119	0.00507800386349901	0.00587229247612765	0.00429125819493432	0.00194454500669173	0.00356582907157732	0.000892835844131694	0.00393498319894363	0.000184141469489803	0.00242280840702194	0.000725429123357001	0.000725429123357001	0.000664112578149312	0.33369739674422	0.0175029870533959	0.00580045628892879	0.0770370590653202	0.182904366202754	0.0444580500195298	0.00321181765739456	0.00171972019357385	0.000334813441549385
"Puya_clava-herculis"	0.0143397699643881	0.102524602079638	0.0090583399627747	0.00621927236259526	1.11824239672709	0.0177363740038475	0.00990857872703061	0.00562727353743374	0.00545694816060343	0.00564079375773598	0.000721454311947903	0.0014815798940946	0.00181472307870088	0.00253028258675356	0.00045090894496744	0.00113497472951967	0.0056526625588886	0.00127703664332781	0.0013345608053227	0.00161017982793408	0.000463330891461943	0.00119521934302109	0.000756280219896842	0.000965193653316219	0.000283108541175223	0.000730985719267966	0.0155853604820381	8.59995446501034e-05	0.000230025689704869	0.000230025689704869	4.50908944967439e-05	0.10581181726424	0.0440500965961116	0.490938855184199	0.0052305437616223	0.00425449961594938	0.0100948852048071	0.00571800241107419	0.000461800925723163	0.000106165702940709
"Siphocampylus_giganteus"	0.0993621658428701	0.0674408596140318	0.0160138639529211	0.0100011752452652	0.0182431275468146	1.04420496392411	0.00887924906206027	0.00838984295565337	0.00788508016505599	0.00646729572812035	0.00311117009673046	0.00222075319197407	0.00227167862730207	0.00264468649796652	0.00194448131045654	0.00270411572951925	0.00683041133193102	0.00163205688155978	0.00552682247184681	0.00168298231688778	0.00703355075923545	0.00139657835739407	0.00212314931422108	0.00115615231212439	0.000295908978793456	0.000839017397891907	0.00204470610587936	0.000312187393128511	0.000240426045269683	0.000240426045269683	0.000194448131045654	0.110595980824054	0.371842932748861	0.0644082423351999	0.0225559832012958	0.0122448832566172	0.0585539338984284	0.00977163971310966	0.0165821048220532	0.000110965867047546
"Macleania_rupestris"	0.0183689592304175	0.0220899489974909	0.0418574220959665	0.0314118027034712	0.0115067365862291	0.0100249586184551	1.02863793114876	0.0266042104725047	0.0249348822311062	0.0258944418008035	0.00680014116420319	0.0077231762562196	0.00881257111987873	0.0115486986412722	0.004250088227627	0.00600760659910799	0.00566695902522719	0.00625977699896863	0.00468508798106435	0.00734917186262777	0.00121944624884577	0.00567441729606825	0.00257849614569664	0.00462453560140714	0.00129216208573675	0.00344232493543352	0.000824918372442651	0.000717688674212892	0.00104988169466111	0.00104988169466111	0.000425008822762699	0.48294557954411	0.0153559896735979	0.0259849287319435	0.0493010234404732	0.03043870455082	0.0585716148306953	0.00268104386323663	0.000903221249638434	0.000484560782151282
"Guzmania_candelabrum"	0.0221176353207336	0.0213072914615435	0.0404175633176149	0.0322131843342665	0.00723506597670053	0.0104873036945667	0.0294546615945588	1.02795910177039	0.0255812848668543	0.0265527378930142	0.00452867727660482	0.00781929857268708	0.00903634037232884	0.0117210048045775	0.00283042329787802	0.00673342980944539	0.00561520206509512	0.00624177943963484	0.00530685094007843	0.0074588212392766	0.00130426020716989	0.00561077178641394	0.00317490567861038	0.00454522589508871	0.00131144109701567	0.00351214150058613	0.000244248851764233	0.00059854615639825	0.00106554589132523	0.00106554589132523	0.000283042329787801	0.490151110009605	0.0164524887416957	0.00769383883057334	0.032832910255385	0.0328123979674867	0.0822894661015335	0.00300173569735377	0.000940928651653015	0.000491790411380875
"Desfontainea_spinosa"	0.0127449501089653	0.0146014683653143	0.0434523657361352	0.0305995436679696	0.00785800535126894	0.0110391122310784	0.0309192539665717	0.0286510390508768	1.0307983661571	0.0297938175566609	0.00178363371065287	0.00724387714351724	0.00930051971813218	0.0134940840117958	0.00111477106915805	0.00509793950296494	0.00637182154577515	0.00653050179652783	0.00450636368515113	0.00858714437114277	0.00718277550458024	0.00624515165773207	0.00202481338673073	0.00501841674756881	0.00150982758173939	0.00382287979988764	0.000221790804781984	0.000254152176313687	0.00122673491016325	0.00122673491016325	0.000111477106915805	0.564298058675096	0.0132761486801401	0.00698641035063249	0.0129313444022333	0.0148382072173797	0.0295830958704025	0.0018743810216341	0.022312835105996	0.000566185343152271
"Guzmania_bakeri"	0.0125748220202554	0.0148171013520568	0.0451726945935002	0.0315736281710089	0.00812274301113982	0.0090542140193685	0.0321091078329963	0.0297390664401759	0.0297938175566609	1.03098207348486	0.00184391291862492	0.00742624656741319	0.00959761966946414	0.0140379834999494	0.00115244557414058	0.00520039009396439	0.00660622361022052	0.0067618891251896	0.00464879263285943	0.00893326222724055	0.000718767625834366	0.00649614614830016	0.00207787398623301	0.00521996583012294	0.00157068346852581	0.00396141244297638	0.00022472819062592	0.000248116045858776	0.00127618031817722	0.00127618031817722	0.000115244557414058	0.587042946361522	0.0122908379419303	0.00707893800471647	0.0133683686600307	0.0138186347982507	0.0297146512827837	0.00188403941693304	0.00087924389980299	0.000589006300697179
