"Nephrosperma_vanhoutteanum"	"Deckenia_nobilis"	"Diospyros_seychellarum"	"Phoenicophorium_borsigianum"	"Premna_serratifolia"	"Canthium_bibracteatum"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Megachile_seychellensis"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_089"	"Hemipyrellia_germana"	"Rhynchium_brunneum"	"Unidentified_sp4_M_PL_089"	"Nectarinia_dussumieri"	"Ceratina_tabescens"	"Lygistorrhina_sp1_M_PL_089"	"Unidentified_sp5_M_PL_089"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Mabuya_sechellensis"	"Phelsuma_sp1_M_PL_089"	"Chalcidoma_disjunctum"	"Cratopus_aurostriatus"	"Eagris_sabadius"	"Ornidia_obesa"	"Polistes_olivaceus"	"Unidentified_sp1_M_PL_089"	"Unidentified_sp3_M_PL_089"	"Unidentified_sp6_M_PL_089"
"Nephrosperma_vanhoutteanum"	1.15895011800057	0.0301245426575982	0.0342557797076101	0.0425002637672223	0.0251419869394374	0.0158147595429481	0.00858019297596229	0.00347192048693239	0.006747776643822	0.00677400948904555	0.000971983122185465	0.231331983080141	0.210346268018964	0.0235954362586203	0.0540613915408122	0.0745858986832049	0.00452577912664788	0.00443705980040075	0.0143463930873012	0.00119415645767901	0.0015206499560527	0.02294950728714	0.00158550224513675	0.00157203137055784	0.0118675971894987	0.000267070806687107	0.000267070806687107	0.000242995780546366	0.000574327888746247	0.000133535403343554	0.000374876480212333	0.000396375561284187	0.000423375593065347	0.005737376821785	0.000330007422152396
"Deckenia_nobilis"	0.0800678633794058	1.08440525610547	0.0432490188837099	0.0324485956595556	0.0301611422143251	0.019459155120353	0.013961057641459	0.00851778768543442	0.0129392477591221	0.00646341768791356	0.00166079119658916	0.39526830478822	0.0971463584224485	0.00909099910621225	0.00630134829705367	0.00515288229669443	0.0610657748605664	0.00537954269977656	0.00298522380226808	0.00238435638556368	0.00187107260772625	0.00158550224513675	0.0570739608476561	0.00128095267737448	0.0012640189696672	0.000655214437341109	0.000655214437341109	0.000415197799147289	0.000438494535939941	0.000327607218670555	0.000718847097729008	0.014268490211914	0.000403963605494597	0.000396375561284187	0.000536963755440731
"Diospyros_seychellarum"	0.0910482565912794	0.0432490188837099	1.05604046149602	0.0309612651509364	0.0373218108390144	0.0322021985429485	0.0165209137744786	0.00638946720577062	0.00992474542359071	0.00786313634587332	0.00181205907971019	0.431270060971026	0.0713978667629018	0.0654191816113285	0.0332353096478926	0.0058595412657754	0.00641189078896208	0.033038918109658	0.00299344526210564	0.00225383447584768	0.00309636524451428	0.00180293577408474	0.0022762641517742	0.00132823697164239	0.00148462118140197	0.000491497477366971	0.000491497477366971	0.000453014769927548	0.000418395475012653	0.000245748738683485	0.00055137474575504	0.000569066037943551	0.000491446021617082	0.000450733943521185	0.000635419760556871
"Phoenicophorium_borsigianum"	0.116014233526742	0.0333255847314355	0.0317980561009617	1.08192091045971	0.0255541281751807	0.0125831126157288	0.00816468227782694	0.00414058069650403	0.00727065772364005	0.0115944542689653	0.00096693275664301	0.230129996081036	0.23214881962651	0.00765364105420758	0.0356507730659328	0.00746626255370121	0.0187814676428332	0.00443034022466009	0.0742514199977428	0.00126506489775654	0.00120991467458931	0.00229731155498499	0.00175397814375976	0.0299657590799105	0.00154793903022969	0.000318506207423387	0.000318506207423387	0.000241733189160752	0.0146205528440501	0.000159253103711694	0.000403925429091114	0.000438494535939941	0.00072465339181033	0.000574327888746247	0.000314026241454882
"Premna_serratifolia"	0.0793543962775992	0.035816356379511	0.0443196503713296	0.0295469607025527	1.0910874390014	0.0220896383334853	0.00895787476268416	0.00589716706777981	0.00923332255949719	0.00607741748816612	0.000953110389328039	0.226840272660073	0.143574611782451	0.0425800058935714	0.00601342737196849	0.00510696609707322	0.0551066179283301	0.154600477698291	0.00278210335554341	0.00159632376140337	0.00212400368591205	0.00157137418371484	0.00188507138839532	0.00117840509848478	0.0178339283262543	0.000453628235983062	0.000453628235983062	0.00023827759733201	0.000399283252737199	0.000226814117991531	0.000512962364416511	0.000471267847098829	0.000379838593010383	0.000392843545928709	0.000344533644718622
"Canthium_bibracteatum"	0.0614342582245291	0.028440303637439	0.0470647517166171	0.0179067371839218	0.0271872471796742	1.11547423517419	0.0139187529611187	0.0048337365127328	0.00699423064859075	0.00904872170377412	0.00103035839074498	0.245225296997306	0.0430131955171956	0.219854241397481	0.00484825025790245	0.00395368988573702	0.0254277205136795	0.0050617527324474	0.00181817465701039	0.0018143250758911	0.107257137997518	0.00121651996484216	0.001496858086181	0.00104951097632161	0.00103306071960349	0.00037182588559483	0.000371825885594831	0.000257589597686245	0.000241982934917862	0.000185912942797415	0.000388568369366153	0.00037421452154525	0.000565545106485882	0.00030412999121054	0.000535336652350721
"Psychotria_pervillei"	0.0666614992747839	0.0408092454134955	0.0482919018023222	0.0232379418676613	0.0220501532619918	0.0278375059222375	1.04986393712267	0.0373856278641374	0.00878151241802709	0.00662904178152201	0.00178496660448679	0.424822051867855	0.0239834001804954	0.0503678324299999	0.00535682060439657	0.00429009648798114	0.00644445121573269	0.00437164232358133	0.0022301460515792	0.0865103994500725	0.0026766832617536	0.00132002968860958	0.00214785502176292	0.00104236759425489	0.00100454848902341	0.00287581752801057	0.00287581752801057	0.000446241651121696	0.000314026241454882	0.00143790876400528	0.000487861801001505	0.00053696375544073	0.000414315111345126	0.000330007422152396	0.0403793821970257
"Syzygium_wrightii"	0.0269741514753978	0.0248981486189621	0.0186769041399449	0.0117847296746653	0.014516103551458	0.00966747302546559	0.0373856278641374	1.17871029368599	0.00758382431122777	0.0023947155047116	0.000741361481374439	0.176444032567116	0.0112179806818748	0.00528393731177157	0.00243314588772833	0.0017359602434662	0.0485136957164729	0.00253282453929075	0.00106333632524557	0.18421586271047	0.000929564713987077	0.000534141613374214	0.00131042887468222	0.000468175926467862	0.000493884924678638	0.0906700225912299	0.0906700225912299	0.00018534037034361	0.000159253103711694	0.0453350112956149	0.000421323572845987	0.000327607218670555	0.000149669719044475	0.000133535403343554	0.00143790876400528
"Dillenia_ferruginea"	0.0757250490028913	0.0546323794274046	0.041904480677383	0.0298904817527424	0.0328295913226567	0.0202055552070399	0.0126844068260391	0.0109544128939957	1.04810132860154	0.00490954355966005	0.00149610406197814	0.356072766750798	0.0282421139256443	0.00903644511963196	0.0635123402605779	0.00487339424276033	0.122083796033418	0.00571941077125867	0.00276938010588023	0.00266101789338696	0.00194284184683077	0.00149950592084933	0.00287538839091603	0.00111469733066098	0.00126271532484118	0.000842647145691974	0.000842647145691975	0.000374026015494536	0.000403925429091114	0.000421323572845987	0.0582278515889746	0.000718847097729008	0.000306846472478753	0.000374876480212333	0.000487861801001505
"Erythroxylum_sechellarum"	0.0855218697992	0.0307012340175894	0.0373498976428983	0.0536243509939644	0.0243096699526645	0.0294083455372659	0.0107721928949733	0.00389141269515636	0.00552323650461756	1.0511488007968	0.00108232249820367	0.257592754572473	0.162652089099049	0.0757621542776891	0.0065494256369217	0.00550388270984951	0.00480893136330773	0.00440143938032761	0.00447001814518234	0.00142730909886815	0.00282772553242941	0.00169350237226139	0.00161585442197839	0.0671461068334206	0.00122658977914108	0.000299339438088951	0.000299339438088951	0.000270580624550917	0.00072465339181033	0.000149669719044475	0.000306846472478753	0.000403963605494597	0.0656968000498	0.000423375593065347	0.000414315111345126
