"Claytonia_virginica"	"Erythronium_umbilicatum"	"Stellaria_pubera"	"Thalictrum_thalictroides"	"Cardamine_angustata_angustata"	"Hepatica_americana"	"Sangiunaria_canadensis"	"Tiarella_cordifolia_collina"	"Aesculus_sylvatica"	"Viola_papilionacea"	"Uvularia_sessilifolia"	"Podophyllum_peltatum"	"Trillium_catesbei"	"Bombylius_major"	"Andrena_erigeniae"	"Andrena_nigrihirta"	"Andrena_tridens"	"Apis_mellifera"	"Nomada_sp1_M_PL_025"	"Bombus_bimaculatus"	"Gonia_sp1_M_PL_025"	"Halictid_sp1_M_PL_025"	"Dialictus_abanci"	"Hylema_platura"	"Osmia_conjucta"	"Nomada_perplexa"	"Andrena_carlini"	"Platycheirus_obscurus"	"Osmia_sp1_M_PL_025"	"Nomada_pygmaea"	"Andrena_nasonii"	"Evylaeus_macoupinensis"	"Osmia_lignaria"	"Augochlora_pura"	"Toxomerous_geminatus"	"Ceratina_calcarata"	"Dialictus_cressonii"	"Euchlo_creusa_lotta"	"Xylocopa_virginica_virginica"	"Osmia_atriventris"	"Andrena_violae"	"Bombus_pennsylvanicus"	"Ephemoropsis_laboriosa"	"Nomada_luteola"	"Andrena_arabis"	"Andrena_ziziaeformis"	"Augochorella_striata"	"Lycaenopsis_argiolus"	"Unidentified_sp1_M_PL_025"	"Andrena_ceanothi"	"Andrena_dunningi"	"Andrena_imatrix"	"Andrena_personata"	"Lassioglossum_fuscipenne"	"Nomada_bishopii"	"Nomada_sayi"	"Osmia_simillima"
"Claytonia_virginica"	1.21969428884963	0.0120428725681172	0.0343568862082031	0.0283099248844481	0.0186295642030986	0.00880701506447254	0.00458719711472319	0.00210066582559815	0.000317081434584433	0.00345080164828803	0.000830853316118357	8.90178563386495e-05	0.000117164359709362	0.283800744981634	0.230961060153933	0.0147905698097039	0.00295030830826642	0.00472887327894495	0.0232391503569285	0.00125638353812781	0.0238893435359987	0.0142568362312377	0.0053473158278504	0.0101489772025514	0.00507310045618862	0.00419601265912765	0.00141711168717245	0.00660107539000724	0.00291241036221463	0.00531679004924634	0.00255553715019189	0.00282455203176331	0.00201091397568801	0.00103757967845137	0.0027132336531721	0.00215540954681318	0.00313085859495462	0.0031751111559288	0.000775106161943162	0.000416756308849937	0.000255614936910224	7.42620538518042e-05	7.13079755246643e-05	0.000225045106167269	0.00012587543380472	0.000629629366237159	0.000623721421577026	0.00121969428884963	0.00012587543380472	0.000609847144424817	6.29377169023602e-05	0.000609847144424817	7.50150353890896e-05	6.29377169023601e-05	7.50150353890896e-05	7.50150353890896e-05	6.39037342275561e-05
"Erythronium_umbilicatum"	0.0277485543044175	1.22705458218346	0.0104617413926336	0.00305032351878856	0.0185947671571186	0.0237985721872794	0.0101597785334196	0.000964781864384242	0.000321915855655691	0.000560640856067321	0.00993485014750713	0.000256185333533589	0.000426639999069938	0.0227108408738165	0.00544811682691504	0.394368945427397	0.103725375300895	0.076693449881784	0.00352666287942578	0.00130439896154836	0.00133499908868731	0.000522705876933504	0.00559761656699393	0.00127970275386998	0.00601030431394982	0.0116095137239695	0.00655563905409198	0.00043181174770772	0.0100919184818958	0.000288025527106863	0.000350000991005171	0.000977660380423787	0.00582189256106949	0.00168451879818666	0.000232106549309124	0.000106253400498819	0.000192528852747575	0.000195011704390224	0.00309744505888961	9.9673404570724e-05	4.1528952301283e-05	7.43171541594361e-05	3.58979306844306e-05	6.85266903447617e-05	0.00012564031862918	0.000250418328283331	0.00142753162989813	2.77485543044175e-05	0.00012564031862918	1.38742771522088e-05	6.282015931459e-05	1.38742771522088e-05	2.28422301149206e-05	6.28201593145899e-05	2.28422301149206e-05	2.28422301149206e-05	1.03822380753207e-05
"Stellaria_pubera"	0.150030070778179	0.0198270557397511	1.08052574669227	0.0315837189426843	0.0254529421650817	0.00987322891351286	0.0054673969242161	0.00243871109293656	0.000389232107967269	0.0065350880549713	0.000941205985490143	6.23682968507843e-05	0.000206567639417771	0.343394462399387	0.0357034283631886	0.0245594474518754	0.002677110095277	0.00339675414109815	0.106718760803294	0.00153249653790859	0.0133885354893487	0.0025879568033581	0.00857890369494358	0.00163905074015934	0.0174971946449545	0.0102417134768558	0.00568376450531072	0.00364950772030544	0.00772171106899688	0.0124822425584002	0.0192708366144179	0.000732917111086309	0.000488393365580206	0.0074335058374204	0.007435903502109	0.00513967031583748	0.000471343834838711	0.000547054515898703	0.000298469954195256	0.00744074001098492	0.000484080596664541	9.9890816189744e-05	8.3160295010826e-05	0.00707767956348651	0.000171979338953255	9.74247017102835e-05	9.78572655040102e-05	0.000150030070778179	0.000171979338953254	7.50150353890896e-05	8.59896694766272e-05	7.50150353890897e-05	0.00235922652116217	8.59896694766272e-05	0.00235922652116217	0.00235922652116217	0.000121020149166135
"Thalictrum_thalictroides"	0.175838042760547	0.00822261122456047	0.0449234263222031	1.04945112104303	0.0266939679639666	0.0114707454728582	0.00648748659945777	0.00294521300877135	0.000434800416167611	0.00552758994905513	0.00118868820804648	6.62921634460272e-05	8.33482012269389e-05	0.484314611654499	0.0369671779533507	0.00790566814391101	0.00184876873084163	0.00304544305651445	0.0108331044957249	0.00171552526233919	0.0301539380065859	0.0313304295837539	0.0208683364160728	0.00191651525198918	0.0016808547841305	0.00117600754662796	0.00116543619443613	0.00785633553865265	0.00406159301376902	0.00128396491360944	0.00122881038192946	0.00400379392984855	0.000482013930170703	0.000662197299413015	0.00071495015142774	0.00697825917585331	0.000554629875051268	0.000619959755306547	0.000284768314867184	0.00060134658152186	0.000409451107337417	0.00010571091049429	9.98021996699549e-05	0.000294258251018797	0.000180364648405179	0.000116221121571856	9.73920757864491e-05	0.000175838042760547	0.000180364648405179	8.79190213802735e-05	9.01823242025897e-05	8.79190213802735e-05	9.80860836729325e-05	9.01823242025897e-05	9.80860836729325e-05	9.80860836729325e-05	0.000102362776834354
"Cardamine_angustata_angustata"	0.12587543380472	0.0545278982850641	0.0393832686202953	0.0290387083932339	1.04405680250225	0.0110269877010167	0.00890160013346033	0.00574924672801576	0.00644506956436449	0.00399747414747157	0.0020050274165245	0.000910161675864482	0.0014156543610476	0.332394641324065	0.0311930461764696	0.077289664042773	0.0194046294950209	0.023478025289054	0.013250036907243	0.023042777655532	0.0106935948227932	0.00225753173245866	0.00182987015984782	0.00149709181270517	0.0050588778474635	0.00827858410858235	0.0256043437701561	0.0150046071963953	0.00456686224281652	0.0044606690099745	0.00793116836126506	0.000785809133866895	0.00749453164271041	0.0109653836667643	0.000604417749799539	0.000541157138065514	0.000499218438397263	0.00736912643925676	0.00410122184127825	0.000480050905511635	0.000296109196109005	0.00375739998324264	0.000294754488185573	0.000257969008429881	0.00705443785474496	0.000110676464914848	0.00012575787621695	0.00012587543380472	0.00705443785474496	6.29377169023602e-05	0.00352721892737248	6.29377169023602e-05	8.59896694766272e-05	0.00352721892737248	8.59896694766272e-05	8.59896694766272e-05	7.40272990272513e-05
"Hepatica_americana"	0.0978557229385837	0.114762003658658	0.0251218824577161	0.0205198891236685	0.0181332686638941	1.03226029951368	0.00639351949603825	0.00471293340982165	0.00344410917646988	0.00186296065762422	0.0073212123251968	0.000441805819551688	0.000503726092430642	0.157763695914906	0.0188455338999225	0.195493611279415	0.0618239729030108	0.0318182565494995	0.0272367280298588	0.0149985502287013	0.0256011867237731	0.00738472966770999	0.0303085762647829	0.04666108131745	0.00145921026238139	0.0016932086607842	0.0070500923971535	0.000916626785044562	0.00141075269712922	0.000726940293246452	0.000708115843908632	0.0291812891820284	0.000798162829692048	0.000529479094974114	0.000428281425953853	0.000383938855367554	0.000386295056726393	0.000367161392913311	0.00056082513796064	0.000268051629537671	0.000137997085749942	0.000184264941943064	0.000208781118636746	0.000164553815225214	0.000122522085566852	0.000223242440640644	0.000181142151398622	9.78557229385837e-05	0.000122522085566852	4.89278614692919e-05	6.12610427834259e-05	4.89278614692919e-05	5.48512717417381e-05	6.12610427834259e-05	5.48512717417381e-05	5.48512717417381e-05	3.44992714374856e-05
"Sangiunaria_canadensis"	0.0975999386111316	0.0938158273085976	0.026639019056287	0.0222230923938872	0.028030570633024	0.0122429096732647	1.03582838475482	0.00620302920319041	0.00367534229976252	0.00308500472766799	0.000943597287943193	0.00126680897211903	0.00177980841163422	0.267659649047396	0.0188792913511105	0.0341785746929895	0.00891542814710096	0.238066448189805	0.00475936506085746	0.0159343578433955	0.00305184097859955	0.00176275782356456	0.00163944834517614	0.00132492882770082	0.00148695700544211	0.00157951275446256	0.0235897377007813	0.00106298661493835	0.0012899842095574	0.000775916613535387	0.00080110603196616	0.000723685449761201	0.000768126656859239	0.000615467732140128	0.0113891421700677	0.000400759131824652	0.0113603730794747	0.000433395594048262	0.0117599414183931	0.000345880542735497	0.000228518868716148	0.000225960098751735	0.00025947577509546	0.000174491391198386	0.000189395747520433	7.12665713994514e-05	0.000156882719661093	9.75999386111316e-05	0.000189395747520433	4.87999693055658e-05	9.46978737602163e-05	4.87999693055658e-05	5.81637970661287e-05	9.46978737602163e-05	5.81637970661287e-05	5.81637970661287e-05	5.71297171790369e-05
"Tiarella_cordifolia_collina"	0.0656458070499423	0.0130848540357113	0.0174520262588273	0.0148181029503809	0.0265902661170729	0.0132551252151234	0.00911069914218591	1.07023596772782	0.0836694462473326	0.00275449866449634	0.000984205902296051	0.00937673795098766	0.00635559607115885	0.169535997751086	0.012747055028433	0.00854780712328679	0.00221997653346775	0.0204167010706962	0.00326226275745037	0.344154834434258	0.00220924079819323	0.0012099140414363	0.00108047764699222	0.00111428313262724	0.0174710806619166	0.000649618557756885	0.001860089108603	0.000817699723101935	0.000486980146385611	0.000542939512460685	0.000582971557442476	0.0172913789596156	0.000338431537349421	0.000431708143013115	0.000342528527881136	0.000266716338753286	0.0169834738446719	0.000343778477875348	0.00221626840098039	0.000267342286064531	0.00020403693811084	0.00307802648895855	0.034938971245911	0.000114314582481401	0.000179663960250493	5.62563773891629e-05	4.78976201559749e-05	6.56458070499423e-05	0.000179663960250493	3.28229035249712e-05	8.98319801252463e-05	3.28229035249712e-05	3.81048608271338e-05	8.98319801252463e-05	3.81048608271338e-05	3.81048608271338e-05	5.100923452771e-05
"Aesculus_sylvatica"	0.011324336949444	0.00498969576266321	0.00318336259730373	0.00250010239296376	0.0340667962687837	0.0110703509243675	0.00616932457460137	0.0956222242826658	1.13895339430126	0.000399251629615036	0.000225495968050709	0.0148120162803155	0.0100169814013009	0.0279488927872972	0.00239909675253061	0.00526718678655245	0.00144983371256311	0.00401538159468716	0.000976716263637383	0.544177926427907	0.000775605726347186	0.000255948294336355	0.000442565801674705	0.000582610292234105	0.00173525806225354	0.00033794433952411	0.00229307785015704	0.0005394629561358	0.000206594697006455	0.000195140742515648	0.000302772148146793	0.00183738892098074	0.000270161550984019	0.00037753396977206	0.000109131506464323	4.64162384289832e-05	0.00158803920928602	0.00025849189824377	0.00330150551395246	4.30323661593993e-05	2.95741947862989e-05	0.0407919974672657	0.0233266479784986	2.08517200696751e-05	0.00023018105587016	1.1031120094977e-05	1.14106658971451e-05	1.1324336949444e-05	0.00023018105587016	5.66216847472201e-06	0.00011509052793508	5.66216847472202e-06	6.95057335655837e-06	0.00011509052793508	6.95057335655836e-06	6.95057335655836e-06	7.39354869657473e-06
"Viola_papilionacea"	0.127807468455112	0.00901178264937841	0.05542722831809	0.0329608141406621	0.0219120805120664	0.00620986885874741	0.00537019341482948	0.00326459100977344	0.000414038727008185	1.0705569641448	0.000263385382834374	6.05645411425829e-05	7.43531788886661e-05	0.399920147257664	0.0247690893604035	0.00660120375592088	0.00149447341001193	0.00255435819300059	0.00776860275730587	0.00164056969175405	0.0039534726615634	0.00236164641595291	0.00164074848059817	0.00129845391914078	0.041111290600901	0.00109861550468695	0.00102371693120851	0.00126089224121941	0.000867741126797481	0.00119035791867838	0.00130792699406625	0.000587754386003393	0.000381294753038454	0.000659428316883036	0.000675805101587667	0.000638477054683648	0.000427657622844527	0.000467573269192284	0.000232689941588392	0.0598384473444317	0.0793005158625777	8.88143964204008e-05	0.000109412017751995	0.000363060447498405	0.000148054598054503	7.01748147712317e-05	7.42859723028769e-05	0.000127807468455112	0.000148054598054503	6.39037342275562e-05	7.40272990272513e-05	6.39037342275562e-05	0.000121020149166135	7.40272990272513e-05	0.000121020149166135	0.000121020149166135	0.0198251289656444
