"Rhombomys_opimus"	"Cricetulus_migratorius"	"Meriones_tamariscinus"	"Allactaga_elater"	"Meriones_meridianus"	"Ellobius_talpinus"	"Pygeretmus_pumilio"	"Allactaga_major"	"Allactaga_sibirica"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Microtus_gregalis"	"Microtus_socialis"	"Microtus_arvalis"	"Pygeretmus_shitkovi"	"Dipus_sagitta"	"Stylodipus_telum"	"Spermophilus_pygmaeus"	"Xenopsylla_skrjabini"	"Xenopsylla_hirtipes"	"Xenopsylla_gerbilli"	"Xenopsylla_conformis"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_laeviceps"	"Mesopsylla_lenis"	"Coptopsylla_lamellifer"	"Echidnophaga_oschanini"	"Mesopsylla_eucta"	"Mesopsylla_tuschkan"	"Xenopsylla_magdalinae"	"Mesopsylla_hebes"	"Ophthalmopsylla_volgensis"	"Ctenophthalmus_arvalis"	"Ctenophthalmus_dolichus"	"Nosopsyllus_consimilis"	"Neopsylla_teratura"	"Nosopsyllus_tersus"	"Amphipsylla_rossica"	"Nosopsyllus_fidus"	"Pectinoctenus_nemorosa"	"Citellophilus_ullus"	"Rhadinopsylla_socia"	"Ctenophthalmus_dux"	"Rhadinopsylla_cedestis"	"Rhadinopsylla_bivirgis"	"Amphipsylla_dumalis"	"Citellophilus_trispinus"	"Ctenophthalmus_breviatus"	"Paradoxopsyllus_repandus"
"Allactaga_severtzovi"	0.00690810317873787	0.0204427996508954	0.00139850675652341	0.168183487538577	0.00529704233803932	6.33584247965033e-05	0.0219177585525796	0.00269241473980943	0.0327240659348539	0.00136982842112593	1.05993308536744	0.000405399950673327	0.00129536877248548	0.000267116567675717	0.00814327485649067	0.000317327501757528	0.0019716373678742	2.7574130014009e-06	0.00216456880509208	0.000969988664541954	0.00112485110785748	0.00352683275055555	0.00878543126014972	0.000907188877460894	0.0510478722446021	8.99376462908632e-05	0.000138685144008935	0.422849831681671	0.0160858461550846	2.57393600735794e-05	0.00713497134764093	0.114814743518176	0.00158990047223725	4.31106073129758e-05	0.00118075077858643	0.0329400833535246	1.93254446575409e-05	0.000315646435717765	0.000448958717209224	0.000318564749099054	1.95276655436776e-05	1.18925813277174e-05	3.95990154978145e-06	8.91943599578808e-06	2.22985899894702e-06	6.59983591630242e-07	5.33754560075599e-05	4.17860894350155e-05	1.48657266596468e-06
"Microtus_gregalis"	0.000882659761470479	0.0659430390380698	0.00564562044746866	0.0144627088210431	0.00846079964557226	0.00942854218679186	0.000512548315098189	0.0141325550641541	0.00106907394677177	0.024086211773851	0.000431554786200639	1.09763296697545	0.0477319389703254	0.0424925265442739	0.000258448597948271	0.000104147440836998	5.21289078344509e-05	5.86211017544361e-06	0.000222780795444574	0.000123937054951471	0.000115951858544202	0.00487121552893886	0.0287968504709365	0.00192863424772095	0.0041815851240105	1.14914817234698e-05	0.000149970261299305	0.0018510588897509	0.000609765351626857	0.00383034526338419	0.00684808566430944	0.00153935139184315	0.236597480499808	5.50831355339873e-06	0.344561738927222	0.00452341235754628	2.46924400669598e-06	0.0146931936211272	0.00315097928720328	0.00560144459857	4.68695214510675e-05	1.51953477335137e-06	0.000589283886674492	1.13965108001353e-06	2.84912770003382e-07	9.82139811124153e-05	0.000172175036652924	0.00153973996678469	1.89941846668922e-07
"Microtus_socialis"	0.00132106616556735	0.0711770417040977	0.00857261284436923	0.00921927000454065	0.0137421978118523	0.0154204173261245	0.000363462040298371	0.00875853157092734	0.000710845875210323	0.0154360109642829	0.00137894095135551	0.0477319389703254	1.08825603005765	0.0508664105832574	0.000177206820702069	0.000155379481794937	3.680603658096e-05	9.16412439748568e-06	0.000322337059300983	0.000185495087805615	0.000124425594996137	0.00766063020682577	0.03083687475236	0.00301499692677279	0.00268723189970004	1.71991613980685e-05	0.000235575963743558	0.0016392938073999	0.000415339988600912	0.00626454453873807	0.0042527638517775	0.0012032770394625	0.386956097277436	8.244226124694e-06	0.056823875119944	0.0381075680756892	3.69568757313869e-06	0.0837502482002121	0.0020760655744847	0.00358976999169371	7.11464565911331e-05	2.27426927577766e-06	0.000963776082882781	1.70570195683324e-06	4.26425489208311e-07	0.00016062934714713	0.00018584083995848	0.0351050332276661	2.84283659472207e-07
"Microtus_arvalis"	0.000688034486320231	0.070865049172849	0.00457769178660608	0.00755482542288314	0.00668448395567713	0.00745069327808179	0.000371266734258687	0.00730767899583935	0.000572180034234103	0.0242667463298837	0.000314815954760667	0.0470452972454461	0.0563163831457493	1.09905924164276	0.000143692558508646	8.06279761870223e-05	2.99247260453064e-05	4.69988724625345e-06	0.000170774518098045	9.6609103146966e-05	7.56855178271452e-05	0.00385650155385573	0.0309086459779754	0.00154626290401739	0.00219317890132631	8.95762565577232e-06	0.000119716827398894	0.00101467992604216	0.000364748839597741	0.00302684414422073	0.00354436001316997	0.000964064330841927	0.186965834446865	4.29373791764293e-06	0.136008561874458	0.00498090766884088	1.92477906652959e-06	0.279425033985378	0.00316027322725375	0.00564342937904272	3.79709187820676e-05	1.18447942555667e-06	0.000465668329880112	8.88359569167503e-07	2.22089892291876e-07	7.7611388313352e-05	0.000185026238049214	0.00181665752083062	1.48059928194584e-07
"Pygeretmus_shitkovi"	0.00228158064620568	0.00573809472689205	0.00324163143549586	0.228337613759153	0.00106046136553707	4.83945311422819e-05	0.0197139407175116	0.00228116091669065	0.0242865766897531	0.000205992309998242	0.012214912284736	0.0003641775698362	0.000249700520080188	0.000182881438101914	1.02756906002591	0.000292861311999678	0.00526195082437423	2.34225991912687e-06	0.00195626528074978	0.000320363970658319	0.00105447829512087	0.00275353478931713	0.00246183369171	0.000770603513392739	0.392061957764165	2.97042455552924e-05	7.11848797552621e-05	0.031594433175982	0.0154760498020045	1.9660278276552e-05	0.00604125110469534	0.208568132274785	0.00121440026585164	1.42383986959253e-05	0.00114867731197036	0.000592741819365007	6.38273044989754e-06	0.000104075515751307	0.000295113288785999	4.79051883716841e-05	2.9012329429506e-05	3.92783412301387e-06	3.02465819639262e-06	2.9458755922604e-06	7.36468898065101e-07	5.0410969939877e-07	1.49819705662978e-05	8.05485548645767e-06	4.90979265376734e-07
"Dipus_sagitta"	0.0210160621978378	0.000312512438961952	0.120926713648925	0.0106978283351912	0.118425157434384	6.70899705887426e-05	0.0381373806921303	0.000621779617577727	0.00835931677010256	0.000635583451668516	0.00061598867988226	0.000189915921526291	0.000283339055037826	0.000132799019602155	0.000378996991999583	1.01124770191349	0.0011780041751663	0.000107163019262452	0.00528738358126005	0.0029509319096383	0.00144199796934911	0.494141264386317	0.000148598347291805	0.0352566333373467	0.00395147696403989	0.000273611311161865	0.00266944681182811	0.00354358721085597	0.106014504260574	2.72553005516767e-05	0.00160049423302043	0.00404897550511164	0.00168353894946126	0.000131152529317258	0.000166871349809585	5.40107348432737e-05	5.8792513142219e-05	6.83006028658006e-05	0.00190413782529376	0.00014781010503919	0.00100642175595729	3.61800080875194e-05	4.19312316179641e-06	2.71350060656395e-05	6.78375151640988e-06	6.98853860299402e-07	8.15959370657839e-07	9.13996951734922e-06	4.52250101093992e-06
"Stylodipus_telum"	0.178602203710484	0.00241381123316504	0.00195020451840549	0.072609014635371	0.000899543731260995	1.66854809464584e-05	0.0405173749305782	0.00126920906599395	0.0158523351420457	0.000204818512396758	0.0050049256261422	0.000124307395605229	8.77682410776739e-05	6.4453256097583e-05	0.00890483985663331	0.00154046699829439	1.00326030659555	1.10644032816205e-05	0.31234736953593	0.0250781015539253	0.012182275571774	0.00208646968241368	0.00103835340983228	0.00364018867965314	0.100941784330263	0.00232524926285438	0.00197117595428223	0.0120309848680437	0.0969933234557062	6.77847663449873e-06	0.00338742406422536	0.0884797194444416	0.000418701287500191	0.00111458229128557	0.000390365959414021	0.000247492176499181	0.000499640337472842	4.22949504063874e-05	0.000525034130867065	4.76322121852927e-05	0.00022721587875304	0.000307470976906364	1.04284255915365e-06	0.000230603232679773	5.76508081699433e-05	1.73807093192275e-07	6.30237919886434e-06	2.83123358315077e-06	3.84338721132956e-05
"Spermophilus_pygmaeus"	0.176464876470308	0.000103473792442032	0.106963369423826	0.000567003742140473	0.0456305181688352	3.37791862989561e-05	0.000129383628534013	2.16594387180114e-05	4.30013080181896e-05	0.000415535015463366	4.54973145231148e-05	9.08627077193759e-05	0.000142043928161028	6.57984214475484e-05	2.57648591103955e-05	0.000910885663730843	7.19186213305331e-05	1.00160796164273	0.0417527173949763	0.0247779926612601	0.011755174038997	0.046723245254462	5.39709208345181e-05	0.529019380456977	0.000520898867085513	0.00229742307433906	0.00354426230683908	0.000328077287022368	0.000153784906854265	1.37227944339509e-05	1.9893731850021e-05	6.7978889461865e-05	0.000847646456189429	0.00110124411827823	6.24809869389412e-05	1.94067055488314e-05	0.00049366115646955	3.59527511699009e-05	0.00127016482225662	9.66360501077596e-05	0.00107706581052292	0.000303791480904338	2.11119914368476e-06	0.000227843610678254	5.69609026695634e-05	3.51866523947459e-07	2.70166559900867e-07	4.58206219874284e-06	3.79739351130423e-05
"Xenopsylla_skrjabini"	0.659778869282412	8.34589484161226e-06	0.00306167984118869	0.000289330033487177	0.00140256094885276	1.06186411359502e-06	8.50945893202756e-05	4.1058460713148e-06	4.13530103406562e-05	1.23806819404225e-05	3.23949072870924e-05	3.1320656048897e-06	4.53172282917482e-06	2.16856530918153e-06	1.95182930505647e-05	4.07644085630027e-05	0.00184150376597147	3.78709454829717e-05	1.15653129137805	0.0926416423943993	0.043943807690559	0.00194533958699932	3.86162193249326e-06	0.0124595410638977	0.000240242335709711	0.00858976147871442	0.00721739369357755	0.000197074969777277	0.000190014013791693	4.31382296147976e-07	9.80037756776161e-06	0.000178332905022862	2.6646152600525e-05	0.00411740632863997	3.21227243339957e-06	1.72084317450707e-06	0.0018457338714593	1.17691049828069e-06	3.73765047897077e-05	2.8792283582378e-06	0.000805738704568102	0.00113583622859034	6.63665070996887e-08	0.000851877171442753	0.000212969292860688	1.10610845166148e-08	2.17908481504237e-08	1.46184607392736e-07	0.000141979528573792
"Xenopsylla_hirtipes"	0.661595677458932	4.52882566409344e-06	0.00306832499272368	0.00017463201665852	0.00140559530899041	1.03867660926497e-06	2.08474782503112e-05	2.09788846964071e-06	1.62421359435791e-05	1.20939667357794e-05	2.45284489884172e-05	2.94409862336829e-06	4.40639672181921e-06	2.07283899472417e-06	5.40077191914408e-06	3.84412585929893e-05	0.000249820168736421	3.79739351130423e-05	0.156532430252606	1.09289674618936	0.044064357594714	0.00194821253204962	2.22049109496572e-06	0.0124934246521909	8.0272113323017e-05	0.00861341478077584	0.00723724020859804	0.000178544977852931	3.61711866768481e-05	4.21962372513895e-07	4.43760159787334e-06	3.80095712101299e-05	2.60642911637429e-05	0.00412874427508264	2.60090075418425e-06	1.33222774433164e-06	0.00185081639917497	1.11330997374275e-06	3.66594966347911e-05	2.81255040366962e-06	0.000807942942673808	0.00113896393795383	6.49172880790609e-08	0.000854222953465373	0.000213555738366343	1.08195480131768e-08	1.18246100890168e-08	1.42141829736103e-07	0.000142370492244229
"Xenopsylla_gerbilli"	0.659475264871613	1.1126654839898e-05	0.00306640280889947	0.0021279395719625	0.0014077797891176	1.41030983771031e-06	5.48557409366284e-05	1.02127443955412e-05	5.38124785050124e-05	1.29608904389402e-05	5.9774696552813e-05	5.78825702877658e-06	6.21126158595852e-06	3.41255152843811e-06	3.73567189897893e-05	3.94749846681722e-05	0.000255023482178843	3.78588535877521e-05	0.15603236064039	0.0925990123367178	1.04393085422791	0.00195870735938099	5.06583222837297e-06	0.0124555628303704	0.000636782867918908	0.0085858088066995	0.00721419504244655	0.000404000957620693	8.98225325794042e-05	5.72938371569812e-07	2.54124384879838e-05	0.000195906526821292	3.5389962490043e-05	0.00411551165940968	1.1637102273105e-05	2.71985222835801e-06	0.00184488453697675	1.62790878806147e-06	3.71486364348022e-05	3.01416056719539e-06	0.000805417706525438	0.00113531356121646	8.81443648568943e-08	0.000851485170912347	0.000212871292728087	1.4690727476149e-08	2.9051318119838e-08	2.00363276966404e-07	0.000141914195152058
"Xenopsylla_conformis"	0.0502963535357476	0.000468690295721218	0.292892115414872	0.00731852596592073	0.287005321944336	0.00015746145701809	0.00124790585666675	0.000128343032821399	0.000432606668859367	0.00117932972137567	0.000323293002134259	0.000419465781658624	0.000659665378921108	0.000299950120855446	0.000168271570458269	0.0233344485960205	7.53447385316051e-05	0.000259573584747011	0.0119152049703708	0.00706227042867986	0.00337877019493221	1.19786672254481	0.000228118722977285	0.0853997093817667	0.00306861120395353	0.000654815878827788	0.00646053487365036	0.00227443854589632	0.00275451919464702	6.39687169135992e-05	0.000167865539069972	0.000717914562219622	0.0039512984370477	0.000313878685719105	0.000272741453889741	7.56348409329807e-05	0.000140704238425806	0.000148032195642531	0.0034938452379691	0.000274262725901319	0.00243689978293623	8.65872236466496e-05	9.84134106363065e-06	6.49404177349872e-05	1.62351044337468e-05	1.64022351060511e-06	1.2237344535802e-06	2.12795283522938e-05	1.08234029558312e-05
"Amphipsylla_schelkovnikovi"	6.25371037473073e-05	0.647546008602203	0.00036822588388784	0.00135807166662747	0.000363526607028408	0.000384888107373974	0.000297053918781055	0.00043132245515403	0.000273330595226528	0.00626564157457238	0.000878543126014972	0.00270515868060312	0.0028967973252217	0.00262255177994943	0.000164122246114	7.65506637563842e-06	4.09048312964232e-05	3.2709648990617e-07	2.58026556398413e-05	8.78103296645535e-06	9.53297519339278e-06	0.000248856788702493	1.27742389904583	0.00010761474517913	0.000446985952849848	8.14180068154097e-07	8.13900437219079e-06	0.000510330873264116	0.000182113256126483	0.000156360793620677	0.000250331141640018	0.00279208886484989	0.00965828594441566	3.9026813184246e-07	0.00827017952454932	0.0239358692760216	1.74947783239723e-07	0.00521504231248894	0.000809098408196074	0.00145712594757497	3.06286282996076e-06	1.07660174301368e-07	2.40555067108734e-05	8.07451307260261e-08	2.01862826815065e-08	4.0092511184789e-06	0.00169072064909191	9.34450750071517e-05	1.3457521787671e-08
"Nosopsyllus_laeviceps"	0.352929752940615	0.000206947584884064	0.213926738847653	0.00113400748428095	0.0912610363376705	6.75583725979122e-05	0.000258767257068025	4.33188774360227e-05	8.60026160363792e-05	0.000831070030926732	9.09946290462296e-05	0.000181725415438752	0.000284087856322056	0.000131596842895097	5.15297182207911e-05	0.00182177132746169	0.000143837242661066	0.00321592328545275	0.0835054347899527	0.0495559853225202	0.0235103480779941	0.0934464905089241	0.000107941841669036	1.05803876091395	0.00104179773417103	0.00459484614867812	0.00708852461367817	0.000656154574044736	0.00030756981370853	2.74455888679018e-05	3.97874637000421e-05	0.00013595777892373	0.00169529291237886	0.00220248823655645	0.000124961973877882	3.88134110976628e-05	0.0009873223129391	7.19055023398018e-05	0.00254032964451325	0.000193272100215519	0.00215413162104584	0.000607582961808677	4.22239828736951e-06	0.000455687221356508	0.000113921805339127	7.03733047894918e-07	5.40333119801734e-07	9.16412439748568e-06	7.59478702260846e-05
"Mesopsylla_lenis"	0.00454907939770805	0.00208502914699042	0.00915343513581731	0.533388365098572	0.00245473001043605	0.000104677414174447	0.0111982907881546	0.00334525221045487	0.0271475236751886	0.000284519799707554	0.0102718279516577	0.000790421578319059	0.000507952371284764	0.000374445178275224	0.0525936772610466	0.000409604319443159	0.00800148290422817	6.35242520835991e-06	0.00323008750146288	0.000638750657844739	0.00241123268888806	0.00673597581355653	0.000899422953905181	0.00208994789355041	1.16720218607797	5.92251567810065e-05	0.000175566867808707	0.0634706001152066	0.0180178801065745	4.2525199508369e-05	0.00877364225016036	0.0534008813360835	0.00262674886194003	2.83889181264329e-05	0.00249683450221525	0.000410484978220653	1.2726066746332e-05	0.000146609005653857	0.000272152973273716	6.61673952808265e-05	7.968146827731e-05	7.83142569005044e-06	6.54233838590293e-06	5.87356926753783e-06	1.46839231688446e-06	1.09038973098382e-06	5.44394033156767e-06	1.63855603640246e-05	9.78928211256305e-07
