"Marmota_caudata"	"Apodemus_uralensis"	"Spermophilus_fulvus"	"Ellobius_tancrei"	"Cricetulus_migratorius"	"Alticola_argentatus"	"Dryomys_nitedula"	"Microtus_juldaschi"	"Citellophilus_lebedewi"	"Oropsylla_silantiewi"	"Pectinoctenus_nemorosa"	"Citellophilus_transcaucasicus"	"Amphipsylla_dumalis"	"Leptopsylla_taschenbergi"	"Amphipsylla_kuznetzovi"	"Ctenophthalmus_dux"	"Callopsylla_caspia"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Leptopsylla_nana"	"Frontopsylla_elata"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Frontopsylla_protera"	"Amphipsylla_phaiomydis"	"Ophthalmopsylla_praefecta"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_dilatatus"	"Neopsylla_pleskei"	"Ctenophthalmus_golovi"	"Amphipsylla_primaris"	"Rhadinopsylla_li"
"Pectinoctenus_nemorosa"	0	0.651766697768018	0	0.00568248849298685	0.00292605627311678	0.00332505498014889	0.0021531944400638	0.00081317471233245	0	0	1.21998701887915	0	0.0176525452721953	0.0308864295847513	0.018204435531448	0.000947081415497809	0.00840217480568313	0.00544640633869585	0.0025638791554639	0.00318081108587029	0.000525669955137646	0.00342273472568408	0.00567301767883187	0.00504268238118389	0.0044123470835359	0.00208607631115175	0.000195070418207786	0.00135820580439987	0.00135820580439987	0.00189100589294396	9.75352091038928e-05	0
"Citellophilus_transcaucasicus"	0	0	0.666666666666667	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_dumalis"	0	0.299225111663113	0	0.363209823598617	0.00134334803857615	0.00152652774547737	0.000988528332249656	0.000373327288633428	0	0	0.100995709836002	0	1.12830459090126	0.01417991341537	0.00835762900024741	0.0605349705997694	0.00385742582898641	0.00250043696684701	0.00117707306803434	0.00146030559034112	0.000241334286582392	0.00157137236988835	0.00260447389261897	0.0023150879045502	0.00202570191648142	0.000957714500111402	8.95565359050769e-05	0.000623550244090088	0.000623550244090088	0.000868157964206325	4.47782679525384e-05	0
"Leptopsylla_taschenbergi"	0	0.651766697768018	0	0.00568248849298685	0.00292605627311678	0.00332505498014889	0.0021531944400638	0.000813174712332449	0	0	0.219987018879147	0	0.0176525452721953	1.03088642958475	0.018204435531448	0.000947081415497809	0.00840217480568313	0.00544640633869585	0.0025638791554639	0.00318081108587029	0.000525669955137646	0.00342273472568408	0.00567301767883188	0.00504268238118389	0.0044123470835359	0.00208607631115175	0.000195070418207786	0.00135820580439986	0.00135820580439987	0.00189100589294396	9.75352091038928e-05	0
"Amphipsylla_kuznetzovi"	0	0.470584658487931	0	0.00410283605466691	0.0523504676761777	0.136750259639442	0.00155463645765495	0.0013238083507947	0	0	0.158833700011884	0	0.0127453842253773	0.0223004335260238	1.05763997350486	0.000683806009111152	0.0144633327751857	0.0039323814420999	0.00185115655787577	0.0232767649810898	0.00720069708195614	0.0027168238916959	0.0040959979945758	0.0036408871062896	0.0031857762180034	0.00485536384327045	0.00349003117841185	0.00265523736577832	0.00265523736577832	0.0013653326648586	0.00174501558920592	0
"Ctenophthalmus_dux"	0	0.0544045657569297	0	0.611492695199749	0.000244245097922937	0.000277550499177704	0.000179732424045392	6.78776888424415e-05	0	0	0.0183628563338186	0	0.205146289254774	0.00257816607552181	0.00151956890913589	1.10191544919996	0.000701350150724802	0.000454624903063093	0.000214013285097153	0.000265510107334749	4.38789611967985e-05	0.000285704067252427	0.000473540707748904	0.000420925073554582	0.000368309439360259	0.000174129909111164	1.62830065281958e-05	0.000113372771652743	0.000113372771652743	0.000157846902582968	8.1415032640979e-06	0
"Callopsylla_caspia"	0	0.57918991660509	0	0.00504972108521857	0.00562231914979093	0.0741243417368833	0.00191342778396907	0.000766940305714501	0	0	0.195490600478894	0	0.0156868650378781	0.0274471043652316	0.0385688874004952	0.000841620180869762	1.01191465619015	0.00483992760585854	0.00227838114362696	0.0119746492611085	0.000877465937591207	0.00305637170379921	0.00504130488340988	0.00448115989636434	0.00392101490931879	0.00205525623778935	0.000374821276652728	0.00130770061241745	0.00130770061241745	0.00168043496113663	0.000187410638326364	0
"Ceratophyllus_sciurorum"	0	0.402256011015108	0	0.00350710639505814	0.00180589730721195	0.00205215049695079	0.256543627979573	0.00050187347276469	0	0	0.135771129443204	0	0.0108947610698334	0.0190624221854355	0.0112353755488569	0.000584517732509691	0.00518563672056272	1.05121416243971	0.0813369708161943	0.00196312635115676	0.000324431886422375	0.00211243627855103	0.00350126121773305	0.00311223219354049	0.00272320316934793	0.00128748022639181	0.00012039315381413	0.000838254625292186	0.000838254625292187	0.00116708707257768	6.01965769070651e-05	0
"Amalaraeus_penicilliger"	0	0.203927003596128	0	0.00177795652234558	0.000915514539441448	0.00104035462569076	0.458751408485337	0.00025442889772365	0	0	0.0688302942505307	0	0.00552318901154576	0.00966385220136391	0.00569586633192545	0.000296326087057597	0.00262890131956957	0.0875936608789785	1.14395147957216	0.000995223100487023	0.000164473421546135	0.00107091700006066	0.001774993261475	0.00157777178797778	0.00138055031448056	0.000652698723121098	6.10343026294298e-05	0.00042496009830916	0.00042496009830916	0.000591664420491668	3.05171513147149e-05	0
"Leptopsylla_nana"	0	0.252996820214606	0	0.00220577627631945	0.236681116805426	0.170177470523463	0.000835807273531183	0.00376967557332133	0	0	0.0853925437668255	0	0.00685220315467755	0.0119892110159726	0.0716208153264302	0.000367629379386575	0.0138169029935867	0.00211413607047651	0.000995223100487023	1.04197432131923	0.0321857615029437	0.00247994740362132	0.00220209998252559	0.00195742220668941	0.00171274443085323	0.0165127744478703	0.0157787411203617	0.00837872611185321	0.00837872611185321	0.000734033327508529	0.00788937056018086	0
"Frontopsylla_elata"	0	0.0543542733612326	0	0.000473892780925424	0.484386792508272	0.0101252474353259	0.00017956627669978	0.117146894304211	0	0	0.0183458814343038	0	0.00147213914815259	0.00257578278017447	0.0288027883278246	7.89821301542373e-05	0.00131619890638681	0.000454204640991326	0.000213815448009975	0.0418414899538268	1.0841093880518	0.0393117997456393	0.000473102959623881	0.000420535964110117	0.000367968968596352	0.0324501538204261	0.0322924528338848	0.0162513604079699	0.0162513604079699	0.000157700986541294	0.0161462264169424	0
"Ctenophthalmus_assimilis"	0	0.39323418959526	0	0.00342844880702913	0.0211311054642009	0.00240004288550237	0.00129909931510627	0.245173780599568	0	0	0.13272604658486	0	0.0106504127292433	0.0186348890620578	0.0120747728519818	0.000571408134504855	0.00509395283966535	0.00328601198885717	0.00154688011119874	0.00358214624967524	0.0436797774951548	1.08362611282524	0.00342273472568408	0.00304243086727474	0.0026621270088654	0.00254965193950809	0.00140874036428006	0.00146497789895872	0.00146497789895872	0.00114091157522803	0.000704370182140031	0
"Neopsylla_mana"	0	0.651766697768018	0	0.00568248849298685	0.00292605627311678	0.00332505498014889	0.0021531944400638	0.000813174712332449	0	0	0.219987018879147	0	0.0176525452721953	0.0308864295847513	0.018204435531448	0.000947081415497809	0.00840217480568313	0.00544640633869585	0.0025638791554639	0.00318081108587029	0.000525669955137646	0.00342273472568408	1.00567301767883	0.00504268238118389	0.0044123470835359	0.00208607631115174	0.000195070418207786	0.00135820580439986	0.00135820580439986	0.00189100589294396	9.75352091038928e-05	0
"Frontopsylla_protera"	0	0.651766697768018	0	0.00568248849298685	0.00292605627311678	0.00332505498014889	0.0021531944400638	0.000813174712332449	0	0	0.219987018879147	0	0.0176525452721953	0.0308864295847513	0.018204435531448	0.000947081415497809	0.00840217480568313	0.00544640633869585	0.0025638791554639	0.00318081108587029	0.000525669955137646	0.00342273472568408	0.00567301767883187	1.00504268238118	0.0044123470835359	0.00208607631115174	0.000195070418207786	0.00135820580439986	0.00135820580439986	0.00189100589294396	9.75352091038928e-05	0
"Amphipsylla_phaiomydis"	0	0.651766697768018	0	0.00568248849298686	0.00292605627311678	0.00332505498014889	0.0021531944400638	0.000813174712332449	0	0	0.219987018879147	0	0.0176525452721953	0.0308864295847513	0.018204435531448	0.000947081415497809	0.00840217480568313	0.00544640633869585	0.0025638791554639	0.00318081108587029	0.000525669955137646	0.00342273472568408	0.00567301767883188	0.00504268238118389	1.00441234708354	0.00208607631115175	0.000195070418207786	0.00135820580439986	0.00135820580439986	0.00189100589294396	9.75352091038928e-05	0
"Ophthalmopsylla_praefecta"	0	0.308143272247272	0	0.00268657574057224	0.340974959201093	0.00847966062141173	0.00101799061354013	0.00536420824277746	0	0	0.104005804655994	0	0.00834579778668507	0.0146025341780622	0.0277449362472597	0.000447762623428707	0.00440412050954862	0.00257496045278363	0.00121215477151061	0.0306665811174733	0.0463573626006086	0.00327812392222469	0.00268209811433796	0.00238408721274485	0.00208607631115174	1.02362569665152	0.0227316639467395	0.011961853776556	0.011961853776556	0.00089403270477932	0.0113658319733698	0
"Amphipsylla_schelkovnikovi"	0	0.0504257031067126	0	0.000439641176261286	0.594511636397075	0.0123456148523589	0.000166587743647385	0.00877748339061122	0	0	0.0170198939886293	0	0.00136573717255242	0.00238961262304537	0.0349003117841185	7.32735293768811e-05	0.00140557978744773	0.000421376038349456	0.000198361483545647	0.0512809086411756	0.0807311320847119	0.00316966581963014	0.000438908440967517	0.000390140836415571	0.000341373231863625	0.0397804119067942	1.03963410909314	0.0199145897556731	0.0199145897556731	0.000146302813655839	0.0198170545465692	0
"Ctenophthalmus_dilatatus"	0	0.351096200437365	0	0.00306106483462407	0.298718846335096	0.00783533491625387	0.00115989109185559	0.00479532905147184	0	0	0.118503456433888	0	0.00950914122237385	0.0166380211038984	0.0265523736577832	0.000510177472437345	0.00490387729656543	0.00293389118852265	0.00138112031950477	0.0272308598635229	0.0406284010199248	0.00329620027265711	0.0030559630598997	0.00271641160879973	0.00237686015769976	0.020933244108973	0.0199145897556731	1.01063639778004	0.0106363977800365	0.0010186543532999	0.00995729487783654	0
"Neopsylla_pleskei"	0	0.351096200437365	0	0.00306106483462407	0.298718846335096	0.00783533491625387	0.00115989109185559	0.00479532905147184	0	0	0.118503456433888	0	0.00950914122237385	0.0166380211038983	0.0265523736577832	0.000510177472437345	0.00490387729656543	0.00293389118852265	0.00138112031950477	0.0272308598635229	0.0406284010199248	0.00329620027265711	0.0030559630598997	0.00271641160879973	0.00237686015769976	0.020933244108973	0.0199145897556731	0.0106363977800365	1.01063639778004	0.0010186543532999	0.00995729487783654	0
"Ctenophthalmus_golovi"	0	0.651766697768018	0	0.00568248849298685	0.00292605627311678	0.00332505498014889	0.0021531944400638	0.000813174712332449	0	0	0.219987018879147	0	0.0176525452721953	0.0308864295847513	0.018204435531448	0.000947081415497809	0.00840217480568313	0.00544640633869585	0.0025638791554639	0.00318081108587029	0.000525669955137646	0.00342273472568408	0.00567301767883188	0.00504268238118389	0.0044123470835359	0.00208607631115175	0.000195070418207786	0.00135820580439986	0.00135820580439986	1.00189100589294	9.75352091038928e-05	0
"Amphipsylla_primaris"	0	0.0504257031067126	0	0.000439641176261286	0.594511636397075	0.0123456148523589	0.000166587743647385	0.00877748339061122	0	0	0.0170198939886293	0	0.00136573717255242	0.00238961262304537	0.0349003117841185	7.32735293768811e-05	0.00140557978744773	0.000421376038349456	0.000198361483545647	0.0512809086411756	0.0807311320847119	0.00316966581963014	0.000438908440967517	0.000390140836415571	0.000341373231863625	0.0397804119067942	0.0396341090931384	0.0199145897556731	0.0199145897556731	0.000146302813655839	1.01981705454657	0
"Rhadinopsylla_li"	0.666666666666667	0	0	0	0	0	0	0	0.197213930348259	0.135721393034826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00039800995025
