"Sideroxylon_cinereum"	"Croton_fothergillifolius"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_072"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Stomorhina_lunata"	"Stomoxys_niger"	"Musca_domestica"	"Ophyra_capensis"	"Dysauxes_florida"	"Melanostoma_annulipes"	"Nacoleia_sp2_M_PL_072"	"Pachycerina_crinicornis"	"Nacoleia_sp1_M_PL_072"	"Orchisia_costata"	"Ceratitis_roas"	"Chrysomya_megacephala"	"Diptera_sp1_M_PL_072"	"Diptera_sp2_M_PL_072"	"Eristalinus_flaveolus"	"Graphomya_maculata"	"Henotesia_narcissus"	"Homoneura_sp1_M_PL_072"	"Homoneura_sp2_M_PL_072"	"Limnophora_quaterna"	"Lygistorrhina_sp1_M_PL_072"	"Orthellia_albigena"	"Paragus_borbonicus"	"Phorinia_sp1_M_PL_072"	"Sapromyza_sp1_M_PL_072"	"Technomyrmex_albipes"	"Unidentified_sp1_M_PL_072"
"Sideroxylon_cinereum"	1.24389638979175	0.00970924837901351	0.0132559266359013	0.0419043110036227	0.01782771915572	0.00673973836732783	0	0.349202591696856	0.0126836895314761	0.0954617273302886	0.0207435886976912	0.0184297685333625	0.0361733792356443	0.00146044333552087	0.0100823990236955	0.0102588711149829	0.00109767043869186	0.0180866896178221	0.00989038446546507	0.000269701343861487	0.00125221509191125	0.000810350870714544	0.00863816937355381	0	0.000441864221196709	0.00863816937355381	0.000441864221196709	0.00863816937355381	0.000441864221196709	0.00863816937355381	0.00863816937355381	0.000441864221196709	0.00863816937355381	0.00863816937355381	0.00863816937355381	0.00863816937355381	0.000441864221196709	0.000810350870714544
"Croton_fothergillifolius"	0.019418496758027	1.2897959761441	0.0154018414235074	0.000654169217025733	0.000812345346261925	0.00725050444441327	0	0.00545141014188111	0.537549840731972	0.00199675210535509	0.00240612669823011	0.0371241567760981	0.000613252264655876	0.0194540171443521	0.00168853019573359	0.000208700248863645	0.0189496193512032	0.000306626132327938	0.000685170174514109	0.0358276660040027	0.000550319502583365	3.69247884664511e-05	0.000134850671930743	0	0.000513394714116914	0.000134850671930743	0.000513394714116914	0.000134850671930743	0.000513394714116914	0.000134850671930743	0.000134850671930743	0.000513394714116914	0.000134850671930743	0.000134850671930743	0.000134850671930743	0.000134850671930743	0.000513394714116914	3.69247884664511e-05
"Dodonaea_viscosa"	0.0636284478523261	0.0369644194164178	1.18666542413916	0.00214351154112446	0.0314127345173546	0.0125187958669532	0	0.0178625961760372	0.0158437056447041	0.0444160205711357	0.0846388592658432	0.0810215461465711	0.00462316002272817	0.119179937128033	0.00312446333554383	0.00329756735913804	0.00230179412368166	0.00231158001136408	0.0414252299281393	0.00102678942823383	0.0409833657069426	0.00142785156897066	0.000441864221196709	0	0.0395555141379719	0.000441864221196709	0.0395555141379719	0.000441864221196709	0.0395555141379719	0.000441864221196709	0.000441864221196709	0.0395555141379719	0.000441864221196709	0.000441864221196709	0.000441864221196709	0.000441864221196709	0.0395555141379719	0.00142785156897067
"Trochetia_blackburniana"	0.251425866021736	0.0019625076510772	0.00267938942640558	1.07229980754329	0.00360347514849659	0.00136228754233222	0	0.602498396194045	0.00256372447976645	0.0192954555242073	0.00419285303463972	0.00372516598014774	0.00731164048380045	0.000295195993349963	0.00203793171755547	0.0020736016083476	0.000221869556756866	0.00365582024190022	0.00199912026429613	5.45141014188111e-05	0.000253107305811849	0.000163794324931663	0.00174601295848428	0	8.93129808801859e-05	0.00174601295848428	8.93129808801859e-05	0.00174601295848428	8.93129808801858e-05	0.00174601295848428	0.00174601295848428	8.93129808801858e-05	0.00174601295848428	0.00174601295848428	0.00174601295848428	0.00174601295848428	8.93129808801858e-05	0.000163794324931663
"Psiadia_terebinthina"	0.116690525382894	0.00265858476958448	0.04283554706912	0.00393106379835992	1.15088129583396	0.0163363164794098	0	0.0327588649863327	0.00191809452470808	0.0103417111468307	0.111435736724971	0.00455025445630333	0.107866975831401	0.00432047949537845	0.00431099011630235	0.105435923219257	0.00237068428552499	0.0539334879157002	0.0545509886139564	7.38495769329023e-05	0.0537406377432418	0.0523127861742711	0.000810350870714545	0	0.00142785156897067	0.000810350870714545	0.00142785156897067	0.000810350870714545	0.00142785156897067	0.000810350870714545	0.000810350870714545	0.00142785156897067	0.000810350870714545	0.000810350870714545	0.000810350870714545	0.000810350870714545	0.00142785156897067	0.0523127861742711
"Erythroxylum_macrocarpum"	0.0693230232068005	0.0372883085712683	0.0268259911434712	0.00233535007256952	0.0256713544676439	1.17188930587158	0	0.019461250604746	0.016018205121409	0.00618970842196853	0.172497736655039	0.00378700552552776	0.00425939903058078	0.00320049228894807	0.251600546855862	0.0028151693804391	0.167930651156255	0.00212969951529039	0.00254248933669221	0.0010357863492019	0.00206107945331164	0.00116687974852927	0.00048140988338056	0	0.000894199704782374	0.000481409883380559	0.000894199704782374	0.00048140988338056	0.000894199704782374	0.00048140988338056	0.000481409883380559	0.000894199704782374	0.000481409883380559	0.00048140988338056	0.000481409883380559	0.000481409883380559	0.000894199704782374	0.00116687974852927
"Claoxylon_linostachys"	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	0.502851732043472	0.0039250153021544	0.00535877885281115	0.144599615086571	0.00720695029699318	0.00272457508466444	0	1.20499679238809	0.00512744895953289	0.0385909110484146	0.00838570606927943	0.00745033196029549	0.0146232809676009	0.000590391986699926	0.00407586343511094	0.00414720321669521	0.000443739113513731	0.00731164048380044	0.00399824052859226	0.000109028202837622	0.000506214611623698	0.000327588649863326	0.00349202591696856	0	0.000178625961760372	0.00349202591696856	0.000178625961760372	0.00349202591696856	0.000178625961760372	0.00349202591696856	0.00349202591696856	0.000178625961760372	0.00349202591696856	0.00349202591696856	0.00349202591696856	0.00349202591696856	0.000178625961760372	0.000327588649863326
"Chaetocnema_sp1_M_PL_072"	0.0294588918150413	0.624251427946806	0.00766630918292135	0.000992409476038625	0.000680614186186738	0.003617014059673	0	0.00827007896698853	1.26030933728211	0.0025058756530797	0.0014988288652354	0.0182605559970372	0.000880176567343881	0.00943678963977555	0.000979650078962953	0.00026644965453052	0.0091868750157224	0.00044008828367194	0.000491056285498199	0.0173403174429668	0.000286480647893745	3.09370084630335e-05	0.000204575637604453	0	0.000255543639430712	0.000204575637604453	0.000255543639430712	0.000204575637604453	0.000255543639430712	0.000204575637604453	0.000204575637604453	0.000255543639430712	0.000204575637604453	0.000204575637604453	0.000204575637604453	0.000204575637604453	0.000255543639430712	3.09370084630335e-05
"Fannia_pusio"	0.572770363981732	0.00599025631606527	0.0555200257139196	0.0192954555242073	0.00947990188459477	0.00361066324614831	0	0.160795462701727	0.00647351210378922	1.04560395921685	0.0130340972891853	0.011822875000565	0.0167720971506173	0.00563520057578176	0.00475128552484142	0.00483938123433124	0.000599007039553839	0.00838604857530865	0.00625914412701063	0.000166396008779591	0.00228157215491526	0.000430904631117944	0.00397757197209536	0	0.00185066752379732	0.00397757197209536	0.00185066752379732	0.00397757197209536	0.00185066752379732	0.00397757197209536	0.00397757197209536	0.00185066752379732	0.00397757197209536	0.00397757197209536	0.00397757197209536	0.00397757197209536	0.00185066752379732	0.000430904631117944
"Stomoxys_calcitrans"	0.186692298279221	0.0108275701420355	0.158697861123456	0.00628927955195958	0.153224137996835	0.150935519573159	0	0.0524106629329965	0.00580796185278717	0.0195511459337779	1.04866449016794	0.0134735718327206	0.0191153642650442	0.016020169030985	0.0336397999164254	0.0152259413842271	0.0217126000005192	0.0095576821325221	0.0135511365430316	0.000300765837278764	0.0122546622494259	0.00696473354531069	0.0012964742936057	0	0.00528992870411521	0.0012964742936057	0.00528992870411521	0.0012964742936057	0.0052899287041152	0.0012964742936057	0.0012964742936057	0.0052899287041152	0.0012964742936057	0.0012964742936057	0.0012964742936057	0.0012964742936057	0.00528992870411521	0.0069647335453107
"Stomorhina_lunata"	0.22115722240035	0.222744940656588	0.202553865366428	0.00745033196029548	0.00834213316988942	0.00441817311311572	0	0.062086099669129	0.094346205984692	0.0236457500011299	0.0179647624436274	1.02276257857601	0.00690163192050473	0.0233490662679843	0.00248256542582882	0.0022941897871641	0.00372484731892946	0.00345081596025236	0.00866679742801975	0.00618735946268301	0.00713098338357286	0.00037918787135861	0.00153581404444688	0	0.00675179551221426	0.00153581404444688	0.00675179551221426	0.00153581404444688	0.00675179551221425	0.00153581404444688	0.00153581404444688	0.00675179551221425	0.00153581404444688	0.00153581404444688	0.00153581404444688	0.00153581404444688	0.00675179551221425	0.00037918787135861
"Stomoxys_niger"	0.434080550827732	0.00367951358793525	0.0115579000568204	0.0146232809676009	0.197756122357567	0.00496929886901091	0	0.121860674730007	0.00454757893127672	0.0335441943012346	0.0254871523533923	0.00690163192050473	1.03003562238378	0.00120689436107003	0.00407929802728222	0.0209922775748704	0.000761004193818119	0.0150178111918908	0.0123886262574811	0.000102208710775979	0.00937417798784405	0.00898891465261669	0.00301444826963703	0	0.000385263335227347	0.00301444826963703	0.000385263335227347	0.00301444826963703	0.000385263335227347	0.00301444826963703	0.00301444826963703	0.000385263335227347	0.00301444826963703	0.00301444826963703	0.00301444826963703	0.00301444826963703	0.000385263335227347	0.00898891465261669
"Musca_domestica"	0.0262879800393756	0.175086154299169	0.446924764230123	0.00088558798004989	0.0118813186122907	0.00560086150565912	0	0.00737989983374908	0.0731351197082605	0.0169056017273453	0.03204033806197	0.0350235994019764	0.00181034154160505	1.04712422856606	0.00138274002529563	0.00126267529078472	0.00323187521528103	0.000905170770802524	0.0156201074948665	0.00486350428608803	0.0154375520779264	0.000540059936922306	0.000182555416940109	0	0.0148974921410041	0.000182555416940109	0.0148974921410041	0.000182555416940109	0.0148974921410041	0.000182555416940109	0.000182555416940109	0.0148974921410041	0.000182555416940109	0.000182555416940109	0.000182555416940109	0.000182555416940109	0.0148974921410041	0.000540059936922306
"Ophyra_capensis"	0.181483182426519	0.0151967717616023	0.0117167375082894	0.00611379515266641	0.0118552228198315	0.440300956997758	0	0.0509482929388867	0.00759228811196289	0.0142538565745243	0.0672795998328509	0.00372384813874322	0.00611894704092333	0.00138274002529563	1.09561050494891	0.00233804740703752	0.0631112029884321	0.00305947352046166	0.00218973155944271	0.000422132548933397	0.000929431681480773	0.000538873764537793	0.00126029987796194	0	0.000390557916942979	0.00126029987796194	0.000390557916942979	0.00126029987796194	0.000390557916942979	0.00126029987796194	0.00126029987796194	0.000390557916942979	0.00126029987796194	0.00126029987796194	0.00126029987796193	0.00126029987796194	0.000390557916942979	0.000538873764537794
"Dysauxes_florida"	0.246212906759589	0.00250440298636375	0.0164878367956902	0.00829440643339042	0.386598385137275	0.0065687285543579	0	0.0691200536115869	0.00275331309681538	0.019357524937325	0.040602510357939	0.00458837957432819	0.0419845551497409	0.00168356705437963	0.0031173965427167	1.03685511959225	0.000973173168290307	0.0209922775748704	0.0198320602822296	6.95667496212152e-05	0.0181222484297325	0.0175726538698761	0.00170981185249715	0	0.00054959455985634	0.00170981185249715	0.00054959455985634	0.00170981185249715	0.00054959455985634	0.00170981185249715	0.00170981185249715	0.00054959455985634	0.00170981185249715	0.00170981185249715	0.00170981185249715	0.00170981185249715	0.00054959455985634	0.0175726538698761
"Melanostoma_annulipes"	0.0263440905286047	0.227395432214439	0.0115089706184083	0.000887478227027463	0.00869250904692497	0.391838186031262	0	0.00739565189189552	0.0949310418291316	0.00239602815821536	0.0579002666680513	0.00744969463785892	0.00152200838763624	0.00430916695370804	0.0841482706512428	0.000973173168290308	1.05913515361062	0.000761004193818119	0.000961691474649753	0.00631653978373442	0.000778746401534442	0.000395114047587498	0.00018294507311531	0	0.000383632353946944	0.00018294507311531	0.000383632353946944	0.00018294507311531	0.000383632353946943	0.00018294507311531	0.00018294507311531	0.000383632353946943	0.00018294507311531	0.000182945073115311	0.00018294507311531	0.00018294507311531	0.000383632353946943	0.000395114047587498
"Nacoleia_sp2_M_PL_072"	0.434080550827732	0.00367951358793525	0.0115579000568204	0.0146232809676009	0.197756122357567	0.0049692988690109	0	0.121860674730007	0.00454757893127671	0.0335441943012347	0.0254871523533923	0.00690163192050473	0.0300356223837815	0.00120689436107003	0.00407929802728222	0.0209922775748704	0.000761004193818119	1.01501781119189	0.0123886262574811	0.000102208710775979	0.00937417798784405	0.00898891465261669	0.00301444826963703	0	0.000385263335227347	0.00301444826963703	0.000385263335227347	0.00301444826963703	0.000385263335227347	0.00301444826963703	0.00301444826963703	0.000385263335227347	0.00301444826963703	0.00301444826963703	0.00301444826963703	0.00301444826963703	0.000385263335227347	0.0089889146526167
"Pachycerina_crinicornis"	0.237369227171161	0.0082220420941693	0.207126149640696	0.00799648105718452	0.200020291584507	0.00593247511894848	0	0.0666373421432043	0.00507424828348138	0.0250365765080425	0.0361363641147509	0.0173335948560395	0.0247772525149621	0.0208268099931553	0.00291964207925694	0.0198320602822296	0.000961691474649753	0.0123886262574811	1.01764443383459	0.000228390058171369	0.0159960364236826	0.00909183143565938	0.00164839741091084	0	0.00690420498802321	0.00164839741091084	0.00690420498802321	0.00164839741091084	0.00690420498802321	0.00164839741091084	0.00164839741091084	0.00690420498802321	0.00164839741091084	0.00164839741091084	0.00164839741091084	0.00164839741091084	0.00690420498802321	0.00909183143565939
"Nacoleia_sp1_M_PL_072"	0.00970924837901351	0.644897988072049	0.00770092071175371	0.000327084608512867	0.000406172673130962	0.00362525222220664	0	0.00272570507094056	0.268774920365986	0.000998376052677545	0.00120306334911506	0.018562078388049	0.000306626132327938	0.00972700857217604	0.000844265097866794	0.000104350124431823	0.00947480967560162	0.000153313066163969	0.000342585087257054	1.017913833002	0.000275159751291682	1.84623942332256e-05	6.74253359653717e-05	0	0.000256697357058457	6.74253359653716e-05	0.000256697357058457	6.74253359653717e-05	0.000256697357058457	6.74253359653717e-05	6.74253359653716e-05	0.000256697357058457	6.74253359653716e-05	6.74253359653716e-05	6.74253359653716e-05	6.74253359653716e-05	0.000256697357058457	1.84623942332256e-05
"Orchisia_costata"	0.0450797433088051	0.00990575104650056	0.307375242802069	0.00151864383487109	0.29557350758783	0.00721377808659075	0	0.0126553652905925	0.00444045004235305	0.0136894329294916	0.0490186489977036	0.0213929501507186	0.0281225339635322	0.0308751041558527	0.00185886336296155	0.0271833726445987	0.00116811960230166	0.0140612669817661	0.0239940546355239	0.000275159751291682	1.02368100086255	0.0134351594358104	0.000313053772977814	0	0.0102458414267356	0.000313053772977814	0.0102458414267356	0.000313053772977814	0.0102458414267356	0.000313053772977814	0.000313053772977814	0.0102458414267356	0.000313053772977813	0.000313053772977814	0.000313053772977813	0.000313053772977813	0.0102458414267356	0.0134351594358104
"Ceratitis_roas"	0.0583452626914472	0.00132929238479224	0.02141777353456	0.00196553189917996	0.575440647916983	0.00816815823970489	0	0.0163794324931663	0.000959047262354039	0.00517085557341533	0.0557178683624856	0.00227512722815166	0.0539334879157002	0.00216023974768922	0.00215549505815118	0.0527179616096284	0.0011853421427625	0.0269667439578501	0.0272754943069782	3.69247884664512e-05	0.0268703188716209	1.02615639308713	0.000405175435357272	0	0.000713925784485333	0.000405175435357272	0.000713925784485333	0.000405175435357273	0.000713925784485332	0.000405175435357273	0.000405175435357272	0.000713925784485332	0.000405175435357272	0.000405175435357273	0.000405175435357272	0.000405175435357272	0.000713925784485332	0.0261563930871355
"Chrysomya_megacephala"	0.621948194895874	0.00485462418950676	0.00662796331795064	0.0209521555018114	0.00891385957786	0.00336986918366392	0	0.174601295848428	0.00634184476573805	0.0477308636651443	0.0103717943488456	0.00921488426668126	0.0180866896178222	0.000730221667760435	0.00504119951184775	0.00512943555749145	0.000548835219345931	0.00904334480891108	0.00494519223273254	0.000134850671930743	0.000626107545955627	0.000405175435357273	1.00431908468678	0	0.000220932110598355	0.00431908468677691	0.000220932110598355	0.00431908468677691	0.000220932110598354	0.00431908468677691	0.00431908468677691	0.000220932110598354	0.00431908468677691	0.00431908468677691	0.00431908468677691	0.00431908468677691	0.000220932110598354	0.000405175435357272
"Diptera_sp1_M_PL_072"	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp2_M_PL_072"	0.031814223926163	0.0184822097082089	0.593332712069578	0.00107175577056223	0.0157063672586773	0.00625939793347662	0	0.00893129808801859	0.00792185282235206	0.0222080102855678	0.0423194296329216	0.0405107730732856	0.00231158001136408	0.0595899685640163	0.00156223166777192	0.00164878367956902	0.00115089706184083	0.00115579000568204	0.0207126149640696	0.000513394714116914	0.0204916828534713	0.000713925784485333	0.000220932110598355	0	1.01977775706899	0.000220932110598355	0.0197777570689859	0.000220932110598355	0.0197777570689859	0.000220932110598355	0.000220932110598355	0.0197777570689859	0.000220932110598355	0.000220932110598355	0.000220932110598355	0.000220932110598355	0.0197777570689859	0.000713925784485332
"Eristalinus_flaveolus"	0.621948194895874	0.00485462418950676	0.00662796331795064	0.0209521555018114	0.00891385957786	0.00336986918366392	0	0.174601295848428	0.00634184476573805	0.0477308636651443	0.0103717943488456	0.00921488426668126	0.0180866896178222	0.000730221667760435	0.00504119951184774	0.00512943555749145	0.000548835219345931	0.00904334480891108	0.00494519223273253	0.000134850671930743	0.000626107545955627	0.000405175435357272	0.00431908468677691	0	0.000220932110598355	1.00431908468678	0.000220932110598355	0.00431908468677691	0.000220932110598354	0.00431908468677691	0.00431908468677691	0.000220932110598354	0.00431908468677691	0.00431908468677691	0.00431908468677691	0.00431908468677691	0.000220932110598355	0.000405175435357272
