"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Alstonia_macrophylla"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Roscheria_melanochaetes"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_130"	"Phelsuma_sp1_M_PL_130"	"Unidentified_sp2_M_PL_130"	"Unidentified_sp1_M_PL_130"	"Unidentified_sp5_M_PL_130"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Rhynchium_brunneum"	"Unidentified_sp6_M_PL_130"	"Unidentified_sp7_M_PL_130"	"Hemipyrellia_sp1_M_PL_130"	"Mabuya_sechellensis"	"Unidentified_sp4_M_PL_130"	"Ornidia_obesa"	"Simosyrphus_aegyptius"	"Forcipomyia_sp1_M_PL_130"	"Lygistorrhina_sp1_M_PL_130"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_130"	"Ceratina_tabescens"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Polistes_olivaceus"
"Hemipyrellia_germana"	0.164505162906364	0.111129651754317	0.286950796764638	0.0620313762653372	0.0173060373401419	0.0124464872572148	0.00926308377520536	0.00303407060344789	0	0.0930714670066505	0.0664464164703641	1.02969337288788	0.012628369517536	0.00729780897239262	0.0111528924004315	0.00696988473101203	0.00883985866227521	0.0110066172237511	0.00909388905917408	0.0120737763777668	0.00409191791560559	0.000606814120689577	0.0136935176081398	0.00456113060774538	0.00399078222882399	0.0100146612393624	0.0124306806563862	0.00405106005186147	0.00191853692399763	0.000303407060344789	0.00418233465016181	0.000272443640447216	0.0012628369517536	0	0.00367885636877741
"Unidentified_sp3_M_PL_130"	0.0225927241670412	0.589129388122676	0.0143949767403892	0.00564685260262395	0.0139109927189251	0.00353864960123048	0.00484214719668344	0.0126109355170978	0	0.0306616520791796	0.0509990023089829	0.0151540434210432	1.06694652137758	0.0006643356003087	0.00153171011301974	0.027391617549065	0.0468625649643037	0.000701269767856636	0.014377147304858	0.000848540418322636	0.0213450499649828	0.00252218710341956	0.00743976885343857	0.000415209750192937	0.0209246854477462	0.00725521786958743	0.000745116715680897	0.00707757966601261	0.000613008998034289	0.00126109355170978	0.000574391292382403	0.000142416094020101	0.00669465213775768	0	0.000184550983851143
"Phelsuma_sp1_M_PL_130"	0.023704391971492	0.0073076916033957	0.0219103552184437	0.577494323811139	0.0152084887369529	0.011322409093618	0.00949297242295719	0.000226033808667379	0	0.109013458845793	0.0557704896638522	0.0109467134585889	0.000830419500385875	1.06794050868366	0.00160707742179607	0.000993915772938037	0.000581293650270113	0.0345320583217918	0.000856289705795152	0.00178624006107498	0.0002717292309825	4.52067617334758e-05	0.00112663259770324	0.0424628179272897	0.000264194770693588	0.000845730607723191	0.00104359064766465	0.000484811305487605	0.000661747972783687	2.26033808667379e-05	0.000602654033173526	0.000279205071263447	8.30419500385875e-05	0	0.000280901989980047
"Unidentified_sp2_M_PL_130"	0.563608406462307	0.0168488112432171	0.0236144884524611	0.0136601580852666	0.0254059883860657	0.0101933423310986	0.0119611507707047	0.00137432093554614	0	0.0929993293987158	0.110375064178201	0.0167293386006472	0.00191463764127468	0.00160707742179607	1.03821073942117	0.00631207592009792	0.00134024634889227	0.00140903841480729	0.0102841729333544	0.00175769475012211	0.000711823385937017	0.000274864187109228	0.00587605574763802	0.00100442338862254	0.000666012688085479	0.00557330589568339	0.00568459198351055	0.00974414861942081	0.00554622086358805	0.000137432093554614	0.01432902728294	0.00035179855207955	0.000191463764127468	0	0.000302749851954629
"Unidentified_sp1_M_PL_130"	0.106403565510222	0.34435176347396	0.0165754422614533	0.00965518179425522	0.166650426667863	0.00634239097398869	0.00914316780218309	0.00754472818274101	0	0.0553091788170003	0.0986381470300526	0.0119483738245921	0.03913088221295	0.00113590374050061	0.00721380105154048	1.02160409094595	0.027391617549065	0.000992963210287572	0.0100936233149184	0.00116604959122162	0.0124937374821591	0.0015089456365482	0.00545233036279346	0.000709939837812884	0.0122422465427344	0.00523982469277482	0.00153924214149846	0.00571653848418012	0.00595173806077175	0.000754472818274101	0.00270517539432768	0.000268916700064209	0.003913088221295	0	0.000212505670018632
"Unidentified_sp5_M_PL_130"	0.0225927241670412	0.589129388122676	0.0143949767403892	0.00564685260262395	0.0139109927189251	0.00353864960123048	0.00484214719668345	0.0126109355170978	0	0.0306616520791796	0.0509990023089829	0.0151540434210432	0.0669465213775768	0.0006643356003087	0.00153171011301974	0.027391617549065	1.0468625649643	0.000701269767856636	0.014377147304858	0.000848540418322636	0.0213450499649828	0.00252218710341956	0.00743976885343857	0.000415209750192937	0.0209246854477462	0.00725521786958743	0.000745116715680897	0.00707757966601261	0.000613008998034289	0.00126109355170978	0.000574391292382403	0.000142416094020101	0.00669465213775768	0	0.000184550983851143
"Nectarinia_dussumieri"	0.0277110888245434	0.010285289928564	0.199155002763354	0.391363327646974	0.0150514374217854	0.01312483449559	0.00944510862497291	0.000530576960882323	0	0.109760242168279	0.0543171770441209	0.0220132344475023	0.00116878294642773	0.0460427444290558	0.00187871788640972	0.00115845707866883	0.000818148062499409	1.02812791074692	0.0032743912257809	0.00875354400655638	0.00040369258001655	0.000106115392176465	0.00801152582903454	0.0287767152681599	0.000386006681320473	0.00545825656283769	0.00789464753439177	0.000586557766245204	0.000690943900097743	5.30576960882323e-05	0.000704519207403646	0.000277797312499203	0.000116878294642773	0	0.00255326926619685
"Neophyllomyza_approximatonervis"	0.202255401022637	0.210864827137918	0.105437725454781	0.00970461666567839	0.0157443057840345	0.00742371580432511	0.00722881138587625	0.108007263411416	0	0.0602521515994716	0.0630467900239451	0.0181877781183482	0.0239619121747634	0.00114171960772687	0.0137122305778059	0.0117758938674049	0.0167733385223344	0.00327439122578091	1.01317244790408	0.00467394011656996	0.0179892999935706	0.0216014526822832	0.00816551717257828	0.000713574754829294	0.0143890578798568	0.00681375146161955	0.00576932595510195	0.00582424886192782	0.00219112899749951	0.0108007263411416	0.00514208646667722	0.000212612099584595	0.00239619121747634	0	0.00135176571095873
"Rhynchium_brunneum"	0.0345679967524014	0.012445259468732	0.29494597466775	0.0202440540255164	0.0165576989332629	0.27513496519323	0.0120556253007185	0.000715092325055552	0	0.169384434535803	0.0428504639422345	0.0241475527555336	0.00141423403053773	0.00238165341476664	0.00234359300016281	0.00136039118975856	0.000989963821376408	0.00875354400655638	0.00467394011656997	1.03427198971486	0.000495779441666873	0.000143018465011111	0.0117784484768337	0.00148853338422915	0.000471943030831688	0.00799708982724719	0.0116370250737799	0.000727321653094475	0.000794697577543468	7.15092325055553e-05	0.000878847375061053	0.000354577214727015	0.000141423403053773	0	0.00378135864958653
"Unidentified_sp6_M_PL_130"	0.0139991932567613	0.313060732819748	0.00867905061510045	0.003079597951135	0.00750276521084995	0.00194363763149458	0.00262951927408014	0.315772169907497	0	0.0167993949534836	0.0275605288368138	0.00818383583121118	0.0355750832749713	0.00036230564131	0.000949097847916022	0.014576027062519	0.0249025582924799	0.00040369258001655	0.0179892999935706	0.000495779441666873	1.04224974197324	0.0631544339814995	0.00400995519752896	0.00022644102581875	0.0317240029763246	0.00389868531784819	0.000452446870031828	0.00379478278947614	0.00034599375253041	0.0315772169907497	0.000355911692968508	7.73388021788276e-05	0.00355750832749714	0	0.000111269879680775
"Unidentified_sp7_M_PL_130"	0.00540566234648149	0.0369920775168202	0.00296312448981175	0.000512343299646059	0.00109453770277479	0.000348625661758674	0.000416891351476829	0.618933404297897	0	0.0029371378277876	0.00412205536464474	0.00121362824137915	0.00420364517236593	6.0275682311301e-05	0.000366485582812304	0.0017604365759729	0.00294255162065615	0.000106115392176465	0.0216014526822832	0.000143018465011111	0.0631544339814995	1.12378668085958	0.000580141541619352	3.76723014445631e-05	0.0425233205049029	0.000542152766108945	0.000159777024382759	0.000511985912939669	7.89785070265317e-05	0.0618933404297897	0.000137432093554614	1.22615103375538e-05	0.000420364517236593	0	3.7988775510407e-05
"Hemipyrellia_sp1_M_PL_130"	0.138674915644257	0.130939931820519	0.339788471750475	0.015322203328764	0.0167057970958684	0.0127842095661861	0.00897028821088024	0.00348084924971611	0	0.0914844815835297	0.0631211443802317	0.0328644422595355	0.0148795377068771	0.00180261215632518	0.00940168919622084	0.00763326250791084	0.010415676394814	0.00961383099484145	0.00979862060709394	0.0141341381722005	0.00481194623703475	0.000696169849943222	1.01573195229523	0.00112663259770324	0.00469591792871088	0.0113756898368942	0.0142439985245459	0.00383837606974292	0.00168144742515998	0.000348084924971611	0.00352563344858281	0.00026383200620236	0.00148795377068771	0	0.00435626245833943
"Mabuya_sechellensis"	0.023704391971492	0.0073076916033957	0.0219103552184437	0.57749432381114	0.0152084887369529	0.011322409093618	0.00949297242295719	0.000226033808667379	0	0.109013458845793	0.0557704896638522	0.0109467134585889	0.000830419500385875	0.0679405086836635	0.00160707742179607	0.000993915772938038	0.000581293650270112	0.0345320583217918	0.000856289705795152	0.00178624006107498	0.0002717292309825	4.52067617334758e-05	0.00112663259770324	1.04246281792729	0.000264194770693588	0.000845730607723191	0.00104359064766465	0.000484811305487605	0.000661747972783688	2.26033808667379e-05	0.000602654033173526	0.000279205071263447	8.30419500385875e-05	0	0.000280901989980047
"Unidentified_sp4_M_PL_130"	0.0157178994388173	0.368274463880334	0.00982223584015819	0.00359304888143279	0.00878441071246498	0.00226264002544176	0.0030720448586008	0.255139923029417	0	0.0195718463786228	0.0322482235312476	0.00957787734917758	0.0418493708954924	0.00042271163310974	0.00106562030093677	0.0171391451598282	0.0292945596268447	0.000463208017584568	0.0172668694558281	0.000566331636998026	0.0380688035715895	0.0510279846058835	0.00469591792871088	0.000264194770693588	1.02956413947061	0.00456999182819603	0.000510980839161642	0.00445134216478344	0.000399396801631186	0.0255139923029418	0.000399607612851287	9.03542605470823e-05	0.00418493708954924	0	0.000125926100514849
"Ornidia_obesa"	0.16441252392266	0.159614793130924	0.2863245152248	0.0143774203312942	0.0171979126719729	0.0117978406328492	0.00887551500634921	0.00406614574581709	0	0.0865421497760994	0.066048792524125	0.0300439837180871	0.0181380446739686	0.00169146121544638	0.0111466117913668	0.00916969321235594	0.012696631271778	0.00818738484425654	0.0102206271924293	0.0119956347408708	0.00584802797677228	0.000813229149163417	0.0142196122961177	0.00105716325965399	0.00571248978524504	1.01054878517785	0.0124058078287209	0.00460045741523855	0.00191447534276851	0.000406614574581709	0.00417997942176255	0.000261044559010271	0.00181380446739686	0	0.00367082711826667
"Simosyrphus_aegyptius"	0.167695463513561	0.0163925677449797	0.421136845502997	0.0177410410102991	0.0174044981901043	0.015095599557425	0.0100023234644294	0.00119832768287069	0	0.106690188959617	0.0661516798980438	0.0372920419691586	0.00186279178920224	0.0020871812953293	0.0113691839670211	0.0026936737476223	0.00130395425244157	0.0118419713015877	0.00865398893265292	0.0174555376106699	0.000678670305047742	0.000239665536574139	0.0178049981556824	0.00130448830958081	0.000638726048952052	0.0124058078287209	1.01761871897676	0.0030285751706755	0.0019485570319414	0.000119832768287069	0.00426344398763291	0.000294185984247925	0.000186279178920224	0	0.0053991903269615
"Forcipomyia_sp1_M_PL_130"	0.383269845697218	0.20760900353637	0.0205413178817704	0.010989056257719	0.0215743231636855	0.00797511142114257	0.00958814957936429	0.00511985912939669	0	0.0722201036255371	0.0905830435551282	0.0162042402074459	0.023591932220042	0.00129283014796695	0.0259843963184555	0.0133385897964203	0.0165143525540294	0.00117311553249041	0.0116484977238556	0.00145464330618895	0.00758956557895228	0.00102397182587934	0.00639729344957154	0.000808018842479341	0.00741890360797239	0.00613394322031807	0.00403810022756733	1.00885529230162	0.00390181690840346	0.000511985912939669	0.00974414861942081	0.000282004399393067	0.0023591932220042	0	0.000263350229253467
"Lygistorrhina_sp1_M_PL_130"	0.218151353967797	0.0179815972756725	0.0194827296228722	0.0149996207164302	0.370303005266448	0.010080712804333	0.0148778619428493	0.000789785070265317	0	0.0881725478007614	0.162157006658146	0.00767414769599052	0.00204336332678096	0.0017646612607565	0.0147899223029015	0.0138873888084674	0.00143035432874667	0.00138188780019549	0.00438225799499902	0.00158939515508694	0.000691987505060821	0.000157957014053063	0.00280241237526664	0.00110291328797281	0.000665661336051977	0.00255263379035802	0.00259807604258854	0.00390181690840347	1.01307004347775	7.89785070265317e-05	0.00554622086358805	0.000437584174789685	0.000204336332678096	0	0.000249778584908618
"Rhiparida_seychellensis"	0.00540566234648149	0.0369920775168202	0.00296312448981175	0.000512343299646059	0.00109453770277479	0.000348625661758674	0.000416891351476829	0.618933404297897	0	0.00293713782778761	0.00412205536464474	0.00121362824137915	0.00420364517236593	6.0275682311301e-05	0.000366485582812304	0.0017604365759729	0.00294255162065615	0.000106115392176465	0.0216014526822832	0.00014301846501111	0.0631544339814995	0.123786680859579	0.000580141541619352	3.76723014445631e-05	0.0425233205049029	0.000542152766108945	0.000159777024382759	0.000511985912939669	7.89785070265317e-05	1.06189334042979	0.000137432093554614	1.22615103375538e-05	0.000420364517236593	0	3.7988775510407e-05
"Scaptodrosophila_sp1_M_PL_130"	0.563608406462307	0.0168488112432171	0.0236144884524611	0.0136601580852666	0.0254059883860657	0.0101933423310986	0.0119611507707047	0.00137432093554614	0	0.0929993293987158	0.110375064178201	0.0167293386006472	0.00191463764127468	0.00160707742179607	0.0382107394211733	0.00631207592009792	0.00134024634889227	0.00140903841480729	0.0102841729333544	0.00175769475012211	0.000711823385937017	0.000274864187109228	0.00587605574763802	0.00100442338862254	0.000666012688085479	0.00557330589568339	0.00568459198351055	0.00974414861942081	0.00554622086358805	0.000137432093554614	1.01432902728294	0.00035179855207955	0.000191463764127468	0	0.000302749851954629
"Ceratina_tabescens"	0.0415122291453869	0.0125326162737689	0.0214485800077159	0.0189859448459144	0.0317114810855537	0.0156302148413993	0.524477755156801	0.000367845310126613	0	0.146030807630904	0.144592121905535	0.0032693236853666	0.00142416094020101	0.00223364057010758	0.0028143884166364	0.00188241690044946	0.000996912658140709	0.00166678387499522	0.00127567259750757	0.00212746328836209	0.000464032813072965	7.35690620253226e-05	0.0013191600310118	0.00139602535631723	0.000451771302735411	0.00104417823604108	0.0011767439369917	0.000846013198179202	0.00131275252436906	3.67845310126613e-05	0.00105539565623865	1.01542581632814	0.000142416094020101	0	0.000274981794970716
"Cratopus_aurostriatus"	0.0225927241670412	0.589129388122676	0.0143949767403892	0.00564685260262395	0.0139109927189251	0.00353864960123048	0.00484214719668344	0.0126109355170978	0	0.0306616520791796	0.0509990023089829	0.0151540434210432	0.0669465213775767	0.0006643356003087	0.00153171011301974	0.027391617549065	0.0468625649643037	0.000701269767856636	0.014377147304858	0.000848540418322636	0.0213450499649828	0.00252218710341956	0.00743976885343857	0.000415209750192937	0.0209246854477462	0.00725521786958743	0.000745116715680897	0.00707757966601261	0.000613008998034289	0.00126109355170978	0.000574391292382403	0.000142416094020101	1.00669465213776	0	0.000184550983851143
"Megachile_seychellensis"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0
"Polistes_olivaceus"	0.0357244825306463	0.0162404865789006	0.553644297853176	0.0191013353186432	0.0147373347914504	0.0167296852995338	0.00934938102900435	0.00113966326531221	0	0.111253808813251	0.0514105518046582	0.044146276425329	0.00184550983851143	0.00224721591984038	0.00242199881563703	0.00148753969013043	0.001291856886958	0.0153196155971811	0.00811059426575241	0.0226881518975192	0.00066761927808465	0.000227932653062442	0.0217813122916971	0.00140450994990024	0.000629630502574243	0.0146833084730667	0.021596761307846	0.000790050687760402	0.000749335754725855	0.000113966326531221	0.000908249555863888	0.000274981794970716	0.000184550983851143	0	1.00709800381863
