"Guarea_guidonia"	"Cecropia_schreberiana"	"Schefflera_morototoni"	"Miconia_prasina"	"Cupania_americana"	"Alchornea_latifolia"	"Myrcia_sp1_M_SD_003"	"Byrsonima_coriacea"	"Clusia_rosea"	"Henriettea_fascicularis"	"Casearia_arborea"	"Ocotea_leucoxylon"	"Miconia_affinis"	"Phoradendron_sp1_M_SD_003"	"Psychotria_berteroana"	"Inga_vera"	"Ficus_sp1_M_SD_003"	"Myrcine_coriacea"	"Anthurium_scandens"	"Dendropanax_arboreus"	"Inga_laurina"	"Miconia_serrulata"	"Tournefortia_hisutissima"	"Unidentified_sp2_M_SD_003"	"Unidentified_sp3_M_SD_003"	"Loxigilla_portoricensis"	"Spindalis_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Columba_squamosa"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Euphonia_musica"	"Margarops_fuscatus"	"Icterus_dominicensis"	"Zenaida_zenaida"	"Molothrus_bonariensis"	"Nesospingus_sp1_M_SD_003"	"Tiaris_bicolor"	"Todus_mexicanus"	"Unidentified_sp1_M_SD_003"
"Guarea_guidonia"	1.1184906699895	0.0408652501446387	0.00666633970066553	0.0260398326864083	0.0391123441920652	0.0180270981920705	0.00849100303392146	0.00748340803715491	0.013529789411855	0.0126589433929602	0.0102935799792208	0.000708367390648936	0.0119740619969838	0.00348973340477259	0.00359116945678618	0.00339195147093944	0.000330811937017764	0.00213204504468318	0.00299351549924594	0.000199217985846748	0.000333719369571194	0.000199217985846748	0.000199217985846748	0.00193282705883643	0.000199217985846748	0.478962479879351	0.0231092863582228	0.0927756988241487	0.00455832121675579	0.00368351043137446	0.00647979527568675	0.0324566870033137	0.00198487162210659	0.0150788210619584	0.00200231621742716	0.00225338727400882	0.000931246290287266	0.000510815626807984	0.000510815626807984	0.000510815626807984	0.000857798331601737
"Cecropia_schreberiana"	0.0439301439054866	1.09770310775481	0.0439097817004	0.0459156345170457	0.0217896698715797	0.00640748251708737	0.0139220928259545	0.00607866128645185	0.00338458243812433	0.00803510485871766	0.00385411390012186	0.00376539255636103	0.0044188024663156	0.00539904539981501	0.00634780536349847	0.00460010378119195	0.00286289652215741	0.00223121335918143	0.0011047006165789	0.00174770158230652	0.000198679586353821	0.00174770158230652	0.00174770158230652	0.000483511776874904	0.00174770158230652	0.176752098652624	0.202733383547557	0.0232085652899954	0.0500976367122513	0.0195800412930774	0.0989232506364457	0.00445561739361371	0.0171773791329444	0.0297418368126413	0.00119207751812293	0.000800935314635921	0.000518801663609041	0.0137212888469351	0.0137212888469351	0.0137212888469351	0.000321176158343488
"Schefflera_morototoni"	0.0102375931117363	0.0627282595719999	1.11459252065221	0.0435316617220584	0.0115097710757548	0.0015850310183462	0.0144447124930332	0.0121730135182759	0.00401210105013924	0.0104087633814125	0.00392365000483335	0.0134957214003251	0.000730247429458023	0.000441568624299702	0.00842267456225151	0.00567597032728918	0.000172671177956798	0.00331986152783937	0.000182561857364506	0.00274670423496234	0.000185004594025941	0.00274670423496234	0.00274670423496234	0.000573157292877034	0.00274670423496234	0.0292098971783209	0.318617691255631	0.0275115500580976	0.202404213688987	0.0701777512816903	0.00777807351837303	0.00220930740529628	0.00103602706774079	0.00346067603492477	0.00111002756415564	0.000198128877293275	0.000274042168470352	0.000784103244649999	0.000784103244649999	0.000784103244649999	0.000326970833736113
"Miconia_prasina"	0.0447885122206224	0.0734650152272731	0.0487554611287054	1.06231892481314	0.0154183531246719	0.00659780075722226	0.0205275722361755	0.00533352734013642	0.0013170362470838	0.00851775369361154	0.00312174954981273	0.00104962912877142	0.00479783213967855	0.00161508622330519	0.0105834453069953	0.00745544954963676	0.000277085458923702	0.00331614379265625	0.00119945803491964	0.00312799575735856	0.000177366295261933	0.00312799575735856	0.00312799575735856	0.000188148035297686	0.00312799575735856	0.191913285587142	0.362847507853593	0.00903110569428892	0.012436785039375	0.00545807146961137	0.0496551531165629	0.00350436097822719	0.00166251275354221	0.0248867737954337	0.0010641977715716	0.000824725094652782	0.000367103645825521	0.000918312690340914	0.000918312690340914	0.000918312690340914	0.000260145795817727
"Cupania_americana"	0.0800871809647049	0.0415041330887233	0.0153463614343397	0.018355182291276	1.09348412111789	0.0099960255716259	0.00408915906206944	0.0061335254380243	0.0139592135660424	0.0120068034655069	0.014565920787555	0.000823208889551699	0.00590168048545743	0.00180111658995798	0.00200291987068618	0.00182708662091224	0.000217130979062415	0.00217000661635143	0.00147542012136436	0.00017583324977394	0.0048896300065559	0.00017583324977394	0.00017583324977394	0.00199417336657749	0.00017583324977394	0.236067219418297	0.0203966569737771	0.0957203215957195	0.0311897917115881	0.00428068622566883	0.0564364913710997	0.159288336615427	0.00130278587437449	0.00259152570471021	0.0293377800393354	0.00124950319645324	0.0260353362170927	0.000518801663609041	0.000518801663609041	0.000518801663609041	0.00121382673229625
"Alchornea_latifolia"	0.0968956527823792	0.0320374125854368	0.0055476085642117	0.0206181273663196	0.026239567125518	1.08193246974108	0.00607151162814022	0.00659533582547224	0.012539193182185	0.0105441106219979	0.00760161299807527	0.000583918079024034	0.010016301656419	0.00291101088882087	0.00297892423551965	0.00282064129504802	0.000271290316477416	0.00194959625221235	0.00250407541410475	0.000158282940471635	0.000250527701261956	0.000158282940471635	0.000158282940471635	0.00179131331174072	0.000158282940471635	0.40065206625676	0.0183608210947097	0.0859830389635544	0.00356994971536101	0.00303637401092497	0.00487750189233174	0.00663536461320814	0.0016277418988645	0.00271946097572549	0.00150316620757173	0.135241558717635	0.000624751598226618	0.000400467657317961	0.000400467657317961	0.000400467657317961	0.000633467749839606
"Myrcia_sp1_M_SD_003"	0.0456391413073279	0.0696104641297727	0.0505564937256161	0.0641486632380483	0.0107340425379323	0.00607151162814022	1.02524645919616	0.0053539665649264	0.0012674449618521	0.00823403159641391	0.00287395340748651	0.00105644448106032	0.00440878286832207	0.0014921058524306	0.0108695267988364	0.00761374977158442	0.000259940090233388	0.00343684059323082	0.00110219571708052	0.00325577702725195	0.000153403191892528	0.00325577702725195	0.00325577702725195	0.000181063565978872	0.00325577702725195	0.176351314732883	0.377670135161226	0.00869105116698586	0.0124820552684211	0.00549351130151366	0.00916800702363572	0.00283430614480677	0.00155964054140033	0.0676318262573853	0.000920419151355169	0.000758938953517528	0.00025557244137934	0.000870130801622159	0.000870130801622159	0.000870130801622159	0.000239496117290542
"Byrsonima_coriacea"	0.0459695065139516	0.0347352073511534	0.0486920540731038	0.0190483119290586	0.0184005763140729	0.00753752665768256	0.00611881893134446	1.0376742905524	0.0249688709261161	0.00419197613634165	0.0155382030380543	0.0482332595295268	0.00279955974456294	0.000911530083363679	0.00340133526651372	0.00250085348972273	0.000141093431481963	0.00446746333766472	0.000699889936140734	0.000900481776790997	0.000134097423043713	0.000900481776790997	0.000900481776790997	0.00356698156087373	0.000900481776790997	0.111982389782517	0.104455886107756	0.171215114921939	0.0107351157583201	0.250812949553539	0.00467748104010603	0.00499256230334659	0.000846560588891779	0.0021663017510801	0.000804584538262281	0.000942190832210319	0.000438108959858878	0.000434190091889418	0.000434190091889418	0.000434190091889418	0.00129485025317119
"Clusia_rosea"	0.0831115635299666	0.0193404710749962	0.016048404200557	0.00470370088244214	0.0418776406981273	0.0143305064939257	0.00144850852783098	0.0249688709261161	1.08239440853945	0.00181740586237865	0.0138404522834243	0.00161815642397495	0.00133137603736477	0.000444207773981313	0.000704464448414463	0.000580590968723373	7.42425097600808e-05	0.0118945032710405	0.000332844009341192	0.00012387347969109	0.000204891161408066	0.00012387347969109	0.00012387347969109	0.0117706297913494	0.00012387347969109	0.0532550414945907	0.0143693236441665	0.564990229984772	0.00471795551744189	0.00841441340466976	0.00387461262093734	0.0090687181821876	0.000445455058560485	0.0016345311069314	0.0012293469684484	0.00179131331174072	0.000997086683288744	0.000241755888437452	0.000241755888437452	0.000241755888437452	0.0011533710236187
"Henriettea_fascicularis"	0.07776208084247	0.0459148849069581	0.0416350535256501	0.0304205489057555	0.0360204103965206	0.0120504121394262	0.00941032182447305	0.00419197613634165	0.00181740586237865	1.0260217954807	0.0054923378022977	0.000885183143586537	0.00883010557744068	0.00263337706551623	0.00500976950838142	0.00407568847037433	0.000283900447437375	0.00119371044691832	0.00220752639436017	0.000934081038007083	0.0134808908954053	0.000934081038007083	0.000934081038007083	0.000259629408911236	0.000934081038007083	0.353204223097628	0.108353400408822	0.0124622116277393	0.0833015390954633	0.00460295234664999	0.0069496320235186	0.00741188821535541	0.00170340268462425	0.00324863845717293	0.0808853453724318	0.00150630151742828	0.000857628818964776	0.000573936061336975	0.000573936061336976	0.000573936061336976	0.000457694816858141
"Casearia_arborea"	0.0737706565177494	0.0256940926674791	0.0183103666892223	0.0130072897908864	0.0509807227564427	0.0101354839974337	0.00383193787664867	0.0181279035443967	0.0161471943306617	0.00640772743601398	1.05867224021828	0.0198743247029621	0.00575621936028536	0.00170057030033572	0.00189136420429112	0.00174059441621786	0.000174343640176251	0.00245751183531065	0.00143905484007134	0.000150769788073259	0.000303913008937163	0.000150769788073259	0.000150769788073259	0.00230674204723739	0.000150769788073259	0.230248774411415	0.017489295416498	0.110723618267395	0.00590475836154599	0.103346488455403	0.00519617816463238	0.0972212437418377	0.00104606184105751	0.00199979256139698	0.00182347805362298	0.00126693549967921	0.00121382673229625	0.000321176158343488	0.000321176158343488	0.000321176158343488	0.0882226866848567
"Ocotea_leucoxylon"	0.00609195955958085	0.0301231404508883	0.0755760398418203	0.00524814564385709	0.00345747733611714	0.000934268926438454	0.00169031116969651	0.0675265633413375	0.00226541899356494	0.00123925640102115	0.0238491896435546	1.11082609914998	0.000441796666992848	0.000237423655811508	0.000930025511789048	0.000656833396775436	8.46496593755307e-05	0.000596823399808603	0.000110449166748212	0.000273192115013612	3.10616733297861e-05	0.000273192115013612	0.000273192115013612	0.000323631284794991	0.000273192115013612	0.0176718666797139	0.031690285341579	0.0155343016701596	0.0147961783705472	0.576295715579876	0.00301034239311735	0.00262303128215702	0.000507897956253184	0.00103452261132027	0.000186370039978717	0.000116783615804807	8.23208889551699e-05	0.000376539255636103	0.000376539255636103	0.000376539255636103	0.00198743247029622
