"Philodendron_apendiculatum"	"Cecropia_glaziovi"	"Cecropia_pachystachia"	"Cucurbitaceae"	"Vismia_sp."	"Ficus_luschnatiana"	"Ficus_sp."	"Piper_aduncun"	"Piper_dilatatum"	"Piper_sp."	"Rubus_brasiliensis"	"Aureliana_sp."	"Solanum_cinnamomeum"	"Solanum_megalochiton"	"Solanum_cf._paranaense"	"Solanum_rufescens"	"Solanum_santaecatharinae"	"Solanum_scuticum"	"Solanum_subsylvestris"	"Solanum_swartzianum"	"Solanum_variabile"	"Solanum_sp."	"Vassobia_breviflora"	"Unknown_family"	"Artibeus_fimbriatus"	"Artibeus_lituratus"	"Artibeus_jamaicensis"	"Carollia_perspicillata"	"Sturnira_lilium"	"Sturnira_tildae"
"Solanum_cinnamomeum"	0.00556637431535022	0.00844784684548584	0.00140630709435397	0.0115199098617163	0.00556637431535022	0.00101914586333811	0.00697268140970419	0.00088674022887769	0.00221685057219423	0.0235393987212944	0.00645311454422791	0.00556637431535022	1.00556637431535	0.000443370114438845	0.012912909661795	0.00556637431535022	0.0166991229460507	0.00670461851887348	0.0166991229460507	0.0166991229460507	0.0171424930604895	0.0870064084823586	0.0616172786998683	0.00711501923941366	0.0162607717026661	0.00342752761828947	0.000422392342274292	0.014187843662043	0.623433923319225	0.00893420802216864
"Solanum_megalochiton"	0.000443370114438845	0.0011928615047582	0.000400744435172425	0.00100738109208191	0.000443370114438845	0.000280103571968206	0.00084411454961127	0.0378223611147256	0.0945559027868141	0.0397164824356852	0.0382657312291645	0.000443370114438845	0.000443370114438845	1.01891118055736	0.0393272384282287	0.000443370114438845	0.00133011034331653	0.001100329044624	0.00133011034331653	0.00133011034331653	0.0202412909006794	0.0275367843910259	0.00499771212203151	0.000925933567255718	0.00506691625457717	0.000543505837836777	5.964307523791e-05	0.60515777783561	0.0496574528171506	0.00618137084625381
"Solanum_cf._paranaense"	0.002582581932359	0.0047052714823338	0.000994688944705896	0.00540991613251831	0.002582581932359	0.000749936676905589	0.0035772708770649	0.0157308953712915	0.0393272384282287	0.0263059753685278	0.0183134773036505	0.002582581932359	0.002582581932359	0.00786544768564574	1.03205228478619	0.002582581932359	0.007747745797077	0.0139992396238435	0.007747745797077	0.007747745797077	0.0156131934827227	0.0803176055893697	0.0286531535237493	0.00356159100356023	0.0102795952476129	0.00364604997826965	0.00023526357411669	0.251694325940664	0.289249176424208	0.111562255501796
"Solanum_rufescens"	0.00556637431535022	0.00844784684548584	0.00140630709435397	0.0115199098617163	0.00556637431535022	0.00101914586333811	0.00697268140970419	0.00088674022887769	0.00221685057219423	0.0235393987212944	0.00645311454422791	0.00556637431535022	0.00556637431535022	0.000443370114438845	0.012912909661795	1.00556637431535	0.0166991229460507	0.00670461851887348	0.0166991229460507	0.0166991229460507	0.0171424930604895	0.0870064084823586	0.0616172786998683	0.00711501923941366	0.0162607717026661	0.00342752761828947	0.000422392342274292	0.014187843662043	0.623433923319225	0.00893420802216864
"Solanum_santaecatharinae"	0.00556637431535022	0.00844784684548584	0.00140630709435397	0.0115199098617163	0.00556637431535022	0.00101914586333811	0.00697268140970419	0.00088674022887769	0.00221685057219423	0.0235393987212944	0.00645311454422791	0.00556637431535022	0.00556637431535022	0.000443370114438845	0.012912909661795	0.00556637431535022	1.01669912294605	0.00670461851887348	0.0166991229460507	0.0166991229460507	0.0171424930604895	0.0870064084823586	0.0616172786998683	0.00711501923941366	0.0162607717026661	0.00342752761828947	0.000422392342274292	0.014187843662043	0.623433923319225	0.00893420802216864
"Solanum_scuticum"	0.00223487283962449	0.0474061535024344	0.0157832915121574	0.00531068260705474	0.00223487283962449	0.0149423545843516	0.0180181643517819	0.000733552696415997	0.00183388174103999	0.0105139809827197	0.00296842553604049	0.00223487283962449	0.00223487283962449	0.000366776348207999	0.0233320660397392	0.00223487283962449	0.00670461851887348	1.03362412123244	0.00670461851887348	0.00670461851887348	0.00707139486708148	0.0891171088626038	0.0254245381636752	0.00559862055084753	0.0353193509678419	0.185646730202361	0.00237030767512172	0.011736843142656	0.250305758037943	0.181287676640742
"Solanum_subsylvestris"	0.00556637431535022	0.00844784684548584	0.00140630709435397	0.0115199098617163	0.00556637431535022	0.00101914586333811	0.00697268140970419	0.00088674022887769	0.00221685057219423	0.0235393987212944	0.00645311454422791	0.00556637431535022	0.00556637431535022	0.000443370114438845	0.012912909661795	0.00556637431535022	0.0166991229460507	0.00670461851887348	1.01669912294605	0.0166991229460507	0.0171424930604895	0.0870064084823586	0.0616172786998683	0.00711501923941366	0.0162607717026661	0.00342752761828947	0.000422392342274292	0.014187843662043	0.623433923319225	0.00893420802216864
"Solanum_swartzianum"	0.00556637431535022	0.00844784684548584	0.00140630709435397	0.0115199098617163	0.00556637431535022	0.00101914586333811	0.00697268140970419	0.00088674022887769	0.00221685057219423	0.0235393987212944	0.00645311454422791	0.00556637431535022	0.00556637431535022	0.000443370114438845	0.012912909661795	0.00556637431535022	0.0166991229460507	0.00670461851887348	0.0166991229460507	1.01669912294605	0.0171424930604895	0.0870064084823586	0.0616172786998683	0.00711501923941366	0.0162607717026661	0.00342752761828947	0.000422392342274292	0.014187843662043	0.623433923319225	0.00893420802216864
"Solanum_variabile"	0.00428562326512238	0.00663410051030393	0.00115491642955858	0.0088917776693077	0.00428562326512238	0.000834385290495633	0.00544053969468096	0.0101206454503397	0.0253016136258492	0.0275836696498921	0.0144062687154621	0.00428562326512238	0.00428562326512238	0.00506032272516984	0.0195164918534034	0.00428562326512238	0.0128568697953671	0.00530354615031111	0.0128568697953671	0.0128568697953671	1.01791719252054	0.0721390024595254	0.0474623870554091	0.00556774782137417	0.0134623078406439	0.0027065221731763	0.000331705025515196	0.161930327205435	0.479989805693706	0.00824599872818993
"Solanum_sp."	0.00435032042411793	0.0109291297462836	0.0034696176108902	0.00972645878677637	0.00435032042411793	0.00244379967234969	0.00781993803500813	0.00275367843910259	0.00688419609775646	0.0211807780741148	0.00710399886322052	0.00435032042411793	0.00435032042411793	0.00137683921955129	0.0200794013973424	0.00435032042411793	0.0130509612723538	0.0133675663293906	0.0130509612723538	0.0130509612723538	0.0144278004919051	1.09353270984987	0.0488793426038377	0.00845359217827997	0.0430843534187015	0.00549029313376133	0.000546456487314179	0.0440588550256414	0.487235887501208	0.0862508211000398
"Vassobia_breviflora"	0.00513477322498902	0.0142386269921189	0.00494069620098213	0.0117880965776329	0.00513477322498902	0.00342214607332727	0.0100754694259712	0.000832952020338586	0.00208238005084646	0.0228905950479496	0.00596772524532761	0.00513477322498902	0.00513477322498902	0.000416476010169293	0.0119388139682289	0.00513477322498902	0.0154043196749671	0.00635613454091879	0.0154043196749671	0.0154043196749671	0.0158207956851364	0.0814655710063963	1.05800105560253	0.0112089737356085	0.0637791053615045	0.0053906414522454	0.000711931349605946	0.0133272323254174	0.575094601198771	0.0083631549791224
"Unknown_family"	0.00142300384788273	0.0640393362531635	0.0353364425179844	0.0140945023345158	0.00142300384788273	0.024087947879234	0.0367594463658671	0.000370373426902287	0.000925933567255718	0.0173108834571836	0.00179337727478502	0.00142300384788273	0.00142300384788273	0.000185186713451144	0.00356159100356023	0.00142300384788273	0.0042690115436482	0.00335917233050852	0.0042690115436482	0.0042690115436482	0.00445419825709934	0.0338143687131199	0.0269015369654604	1.04641698240288	0.472436774827515	0.0222734204242664	0.00320196681265818	0.0059259748304366	0.159376430962866	0.00345209880892477
"Artibeus_fimbriatus"	0.000774322462031718	0.155874417210166	0.0876379527477839	0.0294763009054314	0.000774322462031718	0.059710296766416	0.0884122752098156	0.000482563452816873	0.00120640863204218	0.0315075092823117	0.00125688591484859	0.000774322462031718	0.000774322462031718	0.000241281726408437	0.00244752267800307	0.000774322462031718	0.00232296738609515	0.00504562156683456	0.00232296738609515	0.00232296738609515	0.00256424911250359	0.0410327175416204	0.0364452030637168	0.112484946387503	1.17296155121745	0.0539697872515212	0.00779372086050829	0.00772101524506997	0.0867241157475525	0.0041631430112276
"Artibeus_lituratus"	0.000489646802612782	0.259051345901273	0.089168451555283	0.00483427840890565	0.000489646802612782	0.0853134667516029	0.0896580983578957	0.000155287382239079	0.000388218455597698	0.00596885939637029	0.000644934184851861	0.000489646802612782	0.000489646802612782	7.76436911195396e-05	0.00260432141304975	0.000489646802612782	0.00146894040783834	0.0795628843724406	0.00146894040783834	0.00146894040783834	0.00154658409895788	0.0156865518107467	0.00924109963242068	0.0159095860173331	0.161909361754564	1.0864489600194	0.0129525672950637	0.00248459811582527	0.0548404418926315	0.0146974042558511
"Artibeus_jamaicensis"	0.000422392342274292	0.553164661985785	0.0181668649382943	0.00474164511480273	0.000422392342274292	0.0142700045080401	0.0185892572805686	0.00011928615047582	0.00029821537618955	0.00570571594982713	0.000541678492750112	0.000422392342274292	0.000422392342274292	5.96430752379101e-05	0.00117631787058345	0.000422392342274292	0.00126717702682288	0.00711092302536517	0.00126717702682288	0.00126717702682288	0.00132682010206079	0.0109291297462836	0.00854317619527135	0.0160098340632909	0.163668138070674	0.0906679710654456	1.02765823309929	0.00190857840761312	0.0473079423347207	0.00212247035559047
"Carollia_perspicillata"	0.00088674022887769	0.0023857230095164	0.000801488870344849	0.00201476218416382	0.00088674022887769	0.000560207143936413	0.00168822909922254	0.0756447222294513	0.189111805573628	0.0794329648713705	0.076531462458329	0.00088674022887769	0.00088674022887769	0.0378223611147256	0.0786544768564574	0.00088674022887769	0.00266022068663307	0.00220065808924799	0.00266022068663307	0.00266022068663307	0.0404825818013587	0.0550735687820517	0.00999542424406302	0.00185186713451144	0.0101338325091543	0.00108701167567355	0.00011928615047582	1.21031555567122	0.0993149056343013	0.0123627416925076
"Sturnira_lilium"	0.0111327486307004	0.0168956936909717	0.00281261418870794	0.0230398197234326	0.0111327486307004	0.00203829172667622	0.0139453628194084	0.00177348045775538	0.00443370114438845	0.0470787974425889	0.0129062290884558	0.0111327486307004	0.0111327486307004	0.00088674022887769	0.02582581932359	0.0111327486307004	0.0333982458921013	0.013409237037747	0.0333982458921013	0.0333982458921013	0.034284986120979	0.174012816964717	0.123234557399737	0.0142300384788273	0.0325215434053322	0.00685505523657894	0.000844784684548584	0.0283756873240861	1.24686784663845	0.0178684160443373
"Sturnira_tildae"	0.00178684160443373	0.0084898814223619	0.00271868332895339	0.00398999750999022	0.00178684160443373	0.00230236902783063	0.00450552493338712	0.00247254833850152	0.00618137084625381	0.0100362290573592	0.00425938994293525	0.00178684160443373	0.00178684160443373	0.00123627416925076	0.111562255501796	0.00178684160443373	0.00536052481330119	0.108772605984445	0.00536052481330119	0.00536052481330119	0.00659679898255195	0.345003284400159	0.0200715719498938	0.00345209880892477	0.0174852006471559	0.0205763659581915	0.000424494071118095	0.0395607734160244	0.200126259696578	1.05516023954427
