"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Premna_serratifolia"	"Ochna_kirkii"	"Lasioglossum_mahense"	"Apis_mellifera"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_115"	"Unidentified_sp2_M_PL_115"	"Ceratina_tabescens"	"Hemipyrellia_sp1_M_PL_115"	"Lygistorrhina_sp1_M_PL_115"	"Tricimba_seychellensis"	"Unidentified_sp4_M_PL_115"	"Xylocopa_caffra"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_115"	"Unidentified_sp3_M_PL_115"
"Rhynchium_brunneum"	0.018915531765161	0.0226728112608463	0.00911688625606371	0.00689399939528539	0.60906743798931	0	0.0723199668138049	0.00851481543432088	0.00211290514398075	0.033360142573933	1.21317360329626	0.000402458122663	0.000478518230885018	0.00030184359199725	0.000581354134893494	0.000581354134893494	0.000257802224735814	0.0002012290613315	0.0002012290613315	0	0.000290677067446747	0.000290677067446747	0.00010061453066575	0.00016414284274489
"Neophyllomyza_approximatonervis"	0.604594569601189	0.0215163713197368	0.022646709299409	0.0158967258330173	0.002012290613315	0	0.11476346917311	0.102081393727205	0.0675344997958774	0.00285912367422176	0.00070430171466025	1.01286371424683	0.00115941448253914	0.00964778568512535	0.000551701828711201	0.000551701828711201	0.00360638906687068	0.0064318571234169	0.0064318571234169	0	0.000275850914355601	0.000275850914355601	0.00321592856170845	0.000378493472214697
"Unidentified_sp1_M_PL_115"	0.0726566409057863	0.0275324341533425	0.369947901099622	0.193339568968682	0.00319012153923345	0	0.184811592987603	0.100116099722101	0.008115901377774	0.0036893053273902	0.00111654253873171	0.00154588597671886	1.01736014724653	0.00115941448253914	0.000705959850085705	0.000705959850085705	0.00676488358210423	0.000772942988359429	0.000772942988359429	0	0.000352979925042852	0.000352979925042852	0.000386471494179715	0.00460332307068291
"Unidentified_sp2_M_PL_115"	0.604594569601189	0.0215163713197368	0.022646709299409	0.0158967258330173	0.002012290613315	0	0.114763469173109	0.102081393727205	0.0675344997958774	0.00285912367422176	0.00070430171466025	0.0128637142468338	0.00115941448253914	1.00964778568513	0.000551701828711201	0.000551701828711201	0.00360638906687067	0.0064318571234169	0.0064318571234169	0	0.0002758509143556	0.0002758509143556	0.00321592856170845	0.000378493472214697
"Ceratina_tabescens"	0.0518599718988529	0.573687439695151	0.0204556113937297	0.0148501023299977	0.00581354134893494	0	0.107984409067956	0.0941999052332583	0.00579286920146761	0.0738403488232354	0.00203473947212723	0.0011034036574224	0.00105893977512856	0.000827552743066802	1.01470993435116	0.0147099343511577	0.000628533869419906	0.000551701828711201	0.000551701828711201	0	0.00735496717557886	0.00735496717557886	0.000275850914355601	0.000353573864999946
"Hemipyrellia_sp1_M_PL_115"	0.0518599718988529	0.573687439695151	0.0204556113937297	0.0148501023299977	0.00581354134893494	0	0.107984409067956	0.0941999052332583	0.00579286920146761	0.0738403488232354	0.00203473947212723	0.0011034036574224	0.00105893977512856	0.000827552743066802	0.0147099343511577	1.01470993435116	0.000628533869419906	0.000551701828711201	0.000551701828711201	0	0.00735496717557886	0.00735496717557886	0.000275850914355601	0.000353573864999946
"Lygistorrhina_sp1_M_PL_115"	0.339000572285843	0.0245128209073763	0.280212309149835	0.0203629420762542	0.00257802224735814	0	0.148362045443464	0.102139789861933	0.0378670852021421	0.00327157045946744	0.000902307786575349	0.00721277813374135	0.0101473253731563	0.00540958360030601	0.000628533869419906	0.000628533869419906	1.00663444124292	0.00360638906687067	0.00360638906687067	0	0.000314266934709953	0.000314266934709953	0.00180319453343534	0.000484831954196528
"Tricimba_seychellensis"	0.604594569601188	0.0215163713197368	0.022646709299409	0.0158967258330173	0.002012290613315	0	0.11476346917311	0.102081393727205	0.0675344997958774	0.00285912367422176	0.00070430171466025	0.0128637142468338	0.00115941448253914	0.00964778568512535	0.000551701828711201	0.000551701828711201	0.00360638906687067	1.00643185712342	0.0064318571234169	0	0.000275850914355601	0.0002758509143556	0.00321592856170845	0.000378493472214697
"Unidentified_sp4_M_PL_115"	0.604594569601189	0.0215163713197368	0.022646709299409	0.0158967258330173	0.002012290613315	0	0.114763469173109	0.102081393727205	0.0675344997958774	0.00285912367422176	0.00070430171466025	0.0128637142468338	0.00115941448253914	0.00964778568512535	0.000551701828711201	0.000551701828711201	0.00360638906687067	0.0064318571234169	1.00643185712342	0	0.000275850914355601	0.0002758509143556	0.00321592856170845	0.000378493472214697
"Xylocopa_caffra"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Hemipyrellia_germana"	0.0518599718988529	0.573687439695151	0.0204556113937297	0.0148501023299977	0.00581354134893494	0	0.107984409067956	0.0941999052332583	0.00579286920146761	0.0738403488232354	0.00203473947212723	0.0011034036574224	0.00105893977512856	0.000827552743066801	0.0147099343511577	0.0147099343511577	0.000628533869419906	0.000551701828711201	0.000551701828711201	0	1.00735496717558	0.00735496717557886	0.000275850914355601	0.000353573864999946
"Ornidia_obesa"	0.0518599718988529	0.573687439695151	0.0204556113937297	0.0148501023299977	0.00581354134893494	0	0.107984409067956	0.0941999052332583	0.00579286920146761	0.0738403488232354	0.00203473947212723	0.0011034036574224	0.00105893977512856	0.000827552743066801	0.0147099343511577	0.0147099343511577	0.000628533869419906	0.000551701828711201	0.000551701828711201	0	0.00735496717557886	1.00735496717558	0.000275850914355601	0.000353573864999946
"Phelsuma_sp1_M_PL_115"	0.604594569601188	0.0215163713197368	0.022646709299409	0.0158967258330173	0.002012290613315	0	0.114763469173109	0.102081393727205	0.0675344997958774	0.00285912367422176	0.00070430171466025	0.0128637142468338	0.00115941448253914	0.00964778568512535	0.000551701828711201	0.000551701828711201	0.00360638906687067	0.0064318571234169	0.0064318571234169	0	0.000275850914355601	0.0002758509143556	1.00321592856171	0.000378493472214697
"Unidentified_sp3_M_PL_115"	0.071156772776363	0.0275787614699958	0.0342878852983449	0.530360390267065	0.00328285685489781	0	0.190513535535173	0.095951927172983	0.00794836291650863	0.00369988149274435	0.00114899989921423	0.00151397388885879	0.0138099692120487	0.00113548041664409	0.000707147729999892	0.000707147729999892	0.000969663908393057	0.000756986944429393	0.000756986944429393	0	0.000353573864999946	0.000353573864999946	0.000378493472214697	1.01262762833969
