"Salix_fragilis"	"Vaccinium_myrtilloides"	"Ledum_groenlandicum"	"Nemopanthus_mucronata"	"Gaylussacia_baccata"	"Spiraea_alba"	"Chamaedaphne_calyculata"	"Aronia_melanocarpa"	"Kalmia_polifolia"	"Kalmia_angustifolia"	"Calopogon_pulchellus"	"Smilacina_trifolia"	"Andromeda_glaucophylla"	"Dilophus_caurinus"	"Andrena_vicina"	"Bombus_terricola"	"Colletes_inaequalis"	"Andrena_regularis"	"Pyrobombus_ternarius"	"Andrena_bradleyi"	"Cyphon_variabilis"	"Andrena_mandibularis"	"Pyrobombus_sandersoni"	"Sercomyia_transversa"	"Pyrobombus_impatiens"	"Melanostoma_sp1_M_PL_033"	"Apis_mellifera"	"Pyrobombus_perplexus"	"Adela_purpurea"	"Helophilus_latifrons"	"Syritta_pipiens"	"Eristalis_dimidiata"	"Andrena_carolina"	"Macrodactlyus_subspinosus"	"Shaerophoria_sp1_M_PL_033"	"Hybomitra_typhus"	"Syrphus_torvus"	"Toxomerus_marginatus"	"Spilogona_fatima"	"Dialictus_pilosus"	"Hybomitra_minuscula"	"Andrena_alleghaniensis"	"Andrena_carlini"	"Helophilus_fasciatus"	"Pyrophaena_rosarum"	"Helophilus_laetus"	"Thymelicus_lineola"
"Salix_fragilis"	1.21364073575841	0.037400268283707	0.0162505908657272	0.00426365543813575	0.0176905839144879	0.0066091580165104	0.0270427131535167	0.00589160515982608	0.00269000460259282	0.00111441484926946	5.1461742064041e-05	0.000454067218613674	0.000234074330476166	0.00140506826938565	0.0562107492663918	0.0184435475593518	0.228761725312822	0.00505183015048704	0.0127691363813304	0.0287357865276768	0.163885792784894	0.0015102678036316	0.0115025722264715	0.00222755302770411	0.00319148899988588	0.000575209211715817	0.00728938424486288	0.0109673584440204	0.0885869150188618	0.00120196537545504	0.000707332673775325	0.00108363487676495	0.00587882726191636	0.00056975500142331	0.000790707769915082	0.00033629372747854	0.00057115649316496	1.7153914021347e-05	0.00578494297199419	0.000460405401279772	0.000455804001138648	0.000346252699159471	0.00575510624243897	0.00076332385531744	0.000222515708985661	0.000484575505648646	0.000122527957295336
"Vaccinium_myrtilloides"	0.037400268283707	1.11628734325848	0.0457937023136043	0.0071323007636085	0.0398624894065057	0.0276497957420138	0.0273501304502515	0.0105449187060278	0.0129648224302053	0.0045368193454442	0.000215293181528472	0.000481642009797009	0.0031138074421559	0.00235041729709826	0.0408404249069115	0.06814975184321	0.0535500492426863	0.0496135930818613	0.0707327058685143	0.055240680426138	0.00505040119159547	0.00850644965884166	0.0327442636360085	0.00929983195727205	0.0721944115041228	0.000780528102261588	0.0819943773783096	0.0579554131976104	0.0027299465900516	0.00316796270361904	0.00148439991679906	0.00286666087386796	0.0261384112155225	0.00238360308120808	0.00150493548754586	0.0012280256850455	0.00102037819786082	7.1764393842824e-05	0.00155082453334447	0.00126270468395532	0.00190688246496647	0.000733079154918434	0.00554423240566438	0.00162663225246176	0.000540874846738901	0.00138944607364903	0.000512602813163029
"Ledum_groenlandicum"	0.0166144100642136	0.0468189344549537	1.09941132875657	0.0136417497672516	0.050575109190066	0.0348262882104229	0.0179132112124057	0.0249309281120908	0.017874669912849	0.00617027880178036	0.0002711724332291	0.00300829174179619	0.00127696067570054	0.00449557662784428	0.0563495675347473	0.10158248515344	0.0183664277427186	0.13368190221112	0.0441291302523409	0.00674990902467322	0.00224355172399965	0.0410448453580273	0.0180742814906522	0.0146638747020642	0.025070081195314	0.00178928367822423	0.00399312054657777	0.00351665095145832	0.00121273066162143	0.0584998766010312	0.00313909189499868	0.0232260720930486	0.018604096255942	0.00300226622503646	0.0181337618599031	0.00165420680475569	0.00240023898629162	9.03908110763665e-05	0.00119374175978772	0.00228248396378127	0.00240181298002917	0.00905657862042627	0.00516334748860284	0.0176671228324792	0.00499095573121183	0.0175515542528958	0.000645648650545475
"Nemopanthus_mucronata"	0.00442515753806514	0.00740246367132095	0.0138484429455433	1.24447208684489	0.0063450487997462	0.00193542674401373	0.0140276201590526	0.0118641486565822	0.00874312818967007	0.00288709032509307	1.50700636352571e-05	0.0172664004331625	0.000101248962552862	0.410110119528431	0.0226028215469436	0.00215872843064842	0.00201649127901642	0.0084705803859699	0.00659511193926418	0.00312209437898459	0.000597557769738723	0.035274843603657	0.00127627503356528	0.00134614548469146	0.0010589352948066	0.0749788052359176	0.00541636498762874	0.000722869339567464	0.000323004199858769	0.000920714861344865	0.00182377693810549	0.000669607354938013	0.000524086939924074	0.000166847133104632	0.00189800904683237	0.000698046558299002	0.00583154661215376	5.02335454508568e-06	0.0199896353692648	0.00578831558563352	0.000133477706483705	0.0286447193834911	0.0100913459388165	0.000608461247595164	0.0122684442134952	0.00049797888005571	3.58811038934692e-05
"Gaylussacia_baccata"	0.0212597368095162	0.0479049214797481	0.0594479353637618	0.00734689861023244	1.10625354370576	0.0212032719251597	0.0294250775342909	0.0126615875078123	0.0146845071781036	0.0113915407187487	0.000165097779172545	0.000573308874120035	0.00101590584690815	0.00242113704200842	0.149404106520366	0.0459113303884984	0.00792216635498963	0.0452447113537423	0.0366071691770748	0.0272612649255682	0.00287084037208795	0.00575481542060995	0.071203655212645	0.113414826889187	0.0194950246541221	0.000843789827311067	0.00865255755176123	0.0032285336022712	0.00155180560653403	0.0226051967020267	0.0020317149477992	0.0357439606659081	0.0262738319107131	0.00182786826941032	0.00185027993300362	0.00749645403648917	0.00122058740489196	5.50325930575149e-05	0.0015957206417064	0.00146384074496682	0.00146229461552825	0.000885868179442908	0.00172281328601445	0.0160289900273632	0.000693279685560623	0.00152810817359539	0.000393089950410821
"Spiraea_alba"	0.0104075246926658	0.0435404829500676	0.0536404898873181	0.00293650954264152	0.0277835976950368	1.15952342871563	0.00363109754401882	0.0116730126511448	0.00394987645141353	0.003835658527701	0.00902854727587256	0.00248851363593867	0.000894593763880963	0.000967713372006864	0.00791431973175655	0.247496375243138	0.00460197659631583	0.00966838794880005	0.0524334340154379	0.00330434682651422	0.0014053956701775	0.00296204196669487	0.0172067076229777	0.00371243502162017	0.0111077827117975	0.000865353432678114	0.00340247884400954	0.0158510698503255	0.00075967333523108	0.00337413373007348	0.00811911533377997	0.0286786457020875	0.00240131864905795	0.0999589162685891	0.0016328095570065	0.00101227861427223	0.00111075476876409	0.00300951575862419	0.000319704536590154	0.000816739314795425	0.0799671330148713	0.000720802161170151	0.000566494562115093	0.00142838042209722	0.00734774222527722	0.0210461487249843	0.0214965411330299
"Chamaedaphne_calyculata"	0.05006556354097	0.0506347009687088	0.0324374365197616	0.0250222413647966	0.0453305248501239	0.00426899305850861	1.09834761894952	0.0093494237990707	0.0102726350833926	0.00235331706673155	3.32402129138602e-05	0.00467407327493033	0.000543564643906439	0.00824596590430797	0.151990410532381	0.00807307882947101	0.0563777634437228	0.0380788144576068	0.0139931006801585	0.189735786860671	0.00676067828837916	0.0112895739598017	0.0126342901417121	0.00563900931398198	0.0121090091131456	0.0100177527573764	0.00431110331093699	0.00327600374608044	0.00365442069642117	0.00255751476613586	0.00122209919776991	0.00223053936170722	0.00276974140794664	0.00036801664297488	0.00869340797831349	0.000745123839082021	0.000975524038942484	1.10800709712867e-05	0.0526337217015063	0.00112430492410164	0.000294413314379904	0.0010140060689927	0.0452057230326445	0.0086793852282146	0.00111516717711604	0.000760992515631566	7.91433640806194e-05
"Aronia_melanocarpa"	0.0116978247376257	0.0209370125032726	0.0484165850292778	0.0226966322125921	0.0209191445781246	0.014718146386226	0.0100269182772642	1.14459863755429	0.015616417788667	0.0129913859284333	0.00011460180723424	0.0103637751079773	0.000236251422352976	0.00747957197914967	0.0157888777382024	0.00885973669438958	0.0205547287764979	0.06668932196317	0.0138928830127384	0.00361321748534603	0.0015796332674896	0.00581128848844485	0.0199470786758767	0.00385610359790476	0.00291967776676777	0.0121061021643378	0.00195969727749212	0.0181237527642322	0.000853855820264649	0.0111904201532957	0.117171987435979	0.0184722831799151	0.00168255628538708	0.00126880572295052	0.0676893910991051	0.00310760808178659	0.107910481426538	3.82006024114134e-05	0.0011335582165003	0.0589894539632835	0.00101504457836041	0.0257597294262792	0.000878205015112561	0.0178860120335627	0.00230556470878955	0.0258589758193091	0.00027286144579581
"Kalmia_polifolia"	0.00996028731230314	0.048004883052382	0.0647352910357235	0.0311917005685527	0.0452441572514543	0.00928754733170208	0.0205452701667852	0.0291225088491358	1.05839233751807	0.0145949623371993	7.23168312813288e-05	0.00101692287006029	0.00116514820868044	0.0102790831419094	0.027661854317516	0.0111865860596074	0.00576075590919904	0.0985953670270196	0.0509659909605793	0.0351536009866055	0.00134500230129641	0.190030680709267	0.020293389702606	0.0629540483498267	0.0196646489722393	0.00236295793339629	0.0181595462985479	0.0173569249895445	0.000727028270971032	0.00438648412541848	0.00381646823878988	0.00323239515126971	0.00304594803683431	0.000800650632043282	0.0028468014055639	0.00358655554304043	0.00286157512759921	2.41056104271096e-05	0.00150744981660571	0.0588057757132788	0.000640520505634626	0.00182509949094216	0.0015223184300722	0.00238302529834774	0.000952418160509615	0.00175942651853565	0.000172182931622211
"Kalmia_angustifolia"	0.00545267265535413	0.0221980089402091	0.0295291914085203	0.0136105686754388	0.0463798443549055	0.0119179389967852	0.00621948081921909	0.0320144867522105	0.0192862002312991	1.13744902138974	9.27981901863144e-05	0.00841562968400373	0.000767491235461497	0.00448530104076959	0.00939449607602275	0.00750766680449414	0.0029527442995576	0.00905709741884147	0.0661977910442879	0.00345719501088143	0.000736309811124463	0.0657984616510118	0.0453121318335741	0.0466457268858661	0.00316539975055856	0.00304051577060958	0.00215579277034276	0.00203559556757546	0.00039800530331052	0.00258824021479202	0.0644725733264632	0.00271281401799666	0.00196382410219285	0.00102740853420562	0.00278159787277187	0.264254086049739	0.00306741263204867	3.09327300621048e-05	0.000741749575066348	0.00271797573523077	0.000821926827364499	0.00122566530963248	0.000566349929411954	0.0218685865656554	0.0219221611230558	0.00134218301027722	0.000220948071872177
