"Aphloia_theiformis"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Molinaea_macrantha"	"Casearia_coriacea"	"Gaertnera_sp1_M_PL_082"	"Syzygium_petrinese"	"Croton_grangeroides"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Cordemoya_integrifolia"	"Erythroxylum_macrocarpum"	"Musca_domestica"	"Apis_mellifera"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_082"	"Chaetocnema_sp1_M_PL_082"	"Eristalinus_flaveolus"	"Chrysomya_megacephala"	"Dysauxes_florida"	"Villa_unifasciata"	"Panara_naso"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Melanostoma_annulipes"	"Nacoleia_sp1_M_PL_082"	"Phorinia_sp1_M_PL_082"	"Sarcophaga_arno"	"Allograpta_nasuta"	"Episyrphus_sp1_M_PL_082"	"Hippotion_eson"	"Leptotes_pirithous"	"Lygaeidae_sp1_M_PL_082"	"Macroglossum_milvus"	"Mordellidae_sp1_M_PL_082"	"Ornidia_obesa"	"Orthellia_albigena"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_082"
"Cordemoya_integrifolia"	0.0393340587308181	0.00702675376984911	0.00295429188905566	0.00182782813298114	0.00254678022547741	0.0707995493425679	0.0020122220785465	0.0882967946299761	0.00117984763678856	0.0191400639785439	1.08027060817916	0.0179445347395703	0.0266041413196945	0.00992668468935745	0.00452605061500093	0.00203614539598014	0.577948378889942	0.00267004121603022	0.00122762510407867	0.0192543642575405	0.00157651791836071	0.00151284841272377	0.000272216319457672	0.00109240819508862	0.00100856560848252	0.00496612643254505	0.00169833994580781	0.000187177200868591	0.000103334614262487	0.00272305959009877	0.00272305959009877	0.000103334614262487	0.000504282804241258	0.000504282804241258	0.000504282804241258	6.36695056369353e-05	0.000103334614262487	0.00272305959009877	0.000103334614262487
"Erythroxylum_macrocarpum"	0.0447732820538128	0.0693663257266719	0.0267094800603633	0.001712864341957	0.00377880118919503	0.0663732109143252	0.00938848580373801	0.0288146110654639	0.00184984524623696	0.0130665654387878	0.0224306684244629	1.04506919306832	0.298744169106619	0.0130610028591741	0.00424137837056018	0.0104382868072141	0.161500812656133	0.00548371284639056	0.00771466761433296	0.00685180266632509	0.00181651933949191	0.00172204930976203	0.00214295523113096	0.00153921978166377	0.00114803287317469	0.133186464937937	0.00210897347862454	0.00141127993388132	0.00102009302539223	0.00255281580439713	0.00255281580439712	0.00102009302539223	0.000574016436587343	0.000574016436587343	0.000574016436587343	9.44700297298758e-05	0.00102009302539223	0.00255281580439712	0.00102009302539223
"Musca_domestica"	0.129380152651636	0.257248659246718	0.0987991296231584	0.00463114681171668	0.0096186329347075	0.0482259655160002	0.0323429332922007	0.0193613632259135	0.0044627200909136	0.0302057831999228	0.00324440747801152	0.0291457725957677	1.11201735448618	0.0276532879800243	0.0114676016290127	0.0376823544631137	0.0233597338416829	0.017791618765756	0.0281401995341288	0.00638942124517627	0.00521662554073832	0.00497615971737063	0.00781406593060782	0.00466506203208878	0.00331743981158042	0.00549806640200943	0.00630021711832765	0.00513069073884244	0.00378306851833409	0.00185484482753847	0.00185484482753847	0.00378306851833408	0.00165871990579021	0.00165871990579021	0.00165871990579021	0.000240465823367687	0.00378306851833409	0.00185484482753847	0.00378306851833408
"Apis_mellifera"	0.106875763721338	0.0157018252404813	0.00598938400577487	0.00283017410515263	0.215224399998125	0.0387219141323277	0.138710181539591	0.00201957246798647	0.136336811002905	0.00134585659917003	0.00141809781276535	0.00149268604104847	0.0323938516337427	1.18122780467718	0.00700805016513986	0.00482366819999166	0.0102103042519105	0.0383564907852364	0.00298656646198223	0.000516069210194797	0.00949121629692766	0.00411060629697453	0.00803608566736511	0.00851999509546598	0.00274040419798302	0.00167589014483597	0.000343063911310462	0.00601050009219591	0.00023090919471296	0.00148930438970491	0.00148930438970491	0.00023090919471296	0.00137020209899151	0.00137020209899151	0.00137020209899151	0.00538060999995314	0.00023090919471296	0.00148930438970491	0.00023090919471296
"Technomyrmex_albipes"	0.10944151134194	0.00598182144633206	0.00333214497485215	0.509948368581276	0.00368081171330743	0.00176675576762815	0.00204440710084777	0.00211740739832915	0.0011178345378109	0.0257126897059871	0.000870394349038641	0.000652519749316951	0.0180835256457509	0.00943391368384211	1.26272929362983	0.00396519954628595	0.00626683931307821	0.00641288081314674	0.00201887203637806	0.00256620562183142	0.00430130919059963	0.00420928889776694	0.000238037843659392	0.00289137622771329	0.00280619259851129	0.000149517113573394	0.00223069210461165	0.00017315159164805	8.79679624460597e-05	6.79521449087751e-05	6.79521449087751e-05	8.79679624460596e-05	0.00140309629925565	0.00140309629925565	0.00140309629925565	9.20202928326859e-05	8.79679624460597e-05	6.79521449087751e-05	8.79679624460597e-05
"Brachymyrmex_sp1_M_PL_082"	0.0850611992340777	0.0217247920583464	0.535088506626207	0.00231303306866681	0.00616505759002269	0.00421697766452829	0.0036725295546356	0.00184334833458579	0.00118943361963811	0.00250657368213863	0.000565595943327816	0.00231961929049202	0.0858320296104258	0.00937935483331713	0.00572751045574638	1.18829879782582	0.00407229079196027	0.0175581947317426	0.00332690384837376	0.000577550807095377	0.00342571102567663	0.00327158458592607	0.000705044117839757	0.00233407845539386	0.00218105639061738	0.000452143859947206	0.000528363376330372	0.000472504300928636	0.000319482236152153	0.000162191448635704	0.000162191448635704	0.000319482236152153	0.00109052819530869	0.00109052819530869	0.00109052819530869	0.000154126439750567	0.000319482236152153	0.000162191448635704	0.000319482236152153
"Chaetocnema_sp1_M_PL_082"	0.0786681174616362	0.0140535075396982	0.00590858377811131	0.00365565626596229	0.00509356045095483	0.141599098685136	0.004024444157093	0.176593589259952	0.00235969527357712	0.0382801279570878	0.160541216358317	0.0358890694791406	0.0532082826393889	0.0198533693787149	0.00905210123000186	0.00407229079196027	1.15589675777988	0.00534008243206044	0.00245525020815733	0.0385087285150811	0.00315303583672142	0.00302569682544755	0.000544432638915343	0.00218481639017724	0.00201713121696503	0.00993225286509011	0.00339667989161563	0.000374354401737182	0.000206669228524974	0.00544611918019753	0.00544611918019753	0.000206669228524974	0.00100856560848252	0.00100856560848252	0.00100856560848252	0.000127339011273871	0.000206669228524974	0.00544611918019753	0.000206669228524974
"Eristalinus_flaveolus"	0.195849936786217	0.103760585668741	0.0554574657395556	0.00517963450292621	0.266082102742946	0.00630181838381773	0.0146432445016636	0.00194366859552585	0.0124256800799264	0.00230829447567718	0.00102693892924239	0.00168729626042786	0.0561120284150765	0.103267475191021	0.0128257616262935	0.0243113465516436	0.00739396029054522	1.05421328092603	0.0131921333854818	0.000581091592078269	0.0141847424449666	0.00753268987639295	0.00374209749142947	0.00563192843849796	0.00502179325092864	0.000453289662700319	0.00171824883868988	0.00213602615328609	0.00152589096571678	0.000242377630146836	0.000242377630146836	0.00152589096571678	0.00251089662546432	0.00251089662546432	0.00251089662546432	0.00665205256857366	0.00152589096571678	0.000242377630146836	0.00152589096571678
"Chrysomya_megacephala"	0.0924730323816421	0.51722344228946	0.0147039870102647	0.00264976954774621	0.00775269257396068	0.00684466077532642	0.0074366574817836	0.00296057085125391	0.00406634359137154	0.00593091066664136	0.000767265690049167	0.00385733380716649	0.14421852261241	0.0130662282711722	0.00656133411822871	0.00748553365884097	0.005524312968354	0.0214372167514079	1.05442914134464	0.00108635672580423	0.00375047240595063	0.00355665509160162	0.0154383621622826	0.00268096412280873	0.00237110339440108	0.000745422909562212	0.00810046964804551	0.00791608782089971	0.00760622709249207	0.000263256183666401	0.000263256183666401	0.00760622709249206	0.00118555169720054	0.00118555169720054	0.00118555169720054	0.000193817314349017	0.00760622709249207	0.000263256183666401	0.00760622709249206
"Dysauxes_florida"	0.0157601734174148	0.0149222819148	0.00481584319766619	0.00538903180584598	0.00106027486678097	0.0188645564492925	0.0018449830723275	0.460684697941017	0.000490545900586761	0.118098471710334	0.0192543642575405	0.00548144213306007	0.0523932542104454	0.00361248447136358	0.0133442692335234	0.00207918290554336	0.138631422654292	0.0015108381394035	0.00173817076128677	1.1019784788974	0.000632667387723939	0.000606160516054415	0.000466143194585539	0.000480981305383256	0.000404107010702943	0.00141074013006683	0.010060984631471	0.000296319616956783	0.000219445322276471	0.000725559863434326	0.000725559863434326	0.000219445322276471	0.000202053505351472	0.000202053505351472	0.000202053505351472	2.65068716695243e-05	0.000219445322276471	0.000725559863434326	0.000219445322276471
"Villa_unifasciata"	0.431145371445002	0.019170560483634	0.0125369840125278	0.011290936625324	0.154360071684988	0.00639259351723481	0.0129328834986696	0.00293905928440515	0.00967477084415168	0.00243626853328674	0.00197064739795089	0.00181651933949191	0.0534704117925677	0.0830481425981171	0.0279585097388976	0.0154156996155449	0.0141886612652464	0.0461004129461415	0.00750094481190127	0.000790834234654924	1.02044151607847	0.0165825142863463	0.00110132728334407	0.0115938796700087	0.0110550095242308	0.000472933898868596	0.00048494238488616	0.000820790152890163	0.000281920007112265	0.000245868981432108	0.000245868981432108	0.000281920007112265	0.00552750476211542	0.00552750476211542	0.00552750476211542	0.00385900179212469	0.000281920007112265	0.000245868981432108	0.000281920007112265
"Panara_naso"	0.562671659155284	0.0220579794744578	0.0149558335925723	0.0147325111421843	0.0187520555457212	0.00637634210142668	0.00979526015441283	0.00375488098480434	0.00564116879068926	0.00311149595755789	0.00252141402120629	0.00229606574634937	0.0680075161373986	0.0479570734647028	0.0364805037806468	0.0196295075155564	0.0181541809526853	0.0326416561310361	0.00948441357760432	0.00101026752675736	0.0221100190484617	1.02164121765982	0.000962162368339338	0.0148356142796463	0.0144274784398791	0.000532252145271621	0.000583673380891458	0.000732517890862168	0.000324382051094967	0.000245243926977949	0.000245243926977949	0.000324382051094967	0.00721373921993954	0.00721373921993954	0.00721373921993954	0.000468801388643031	0.000324382051094967	0.000245243926977949	0.000324382051094967
"Paragus_borbonicus"	0.0250162215768228	0.396811522630221	0.0103178664934187	0.000833132452807871	0.0202509603781101	0.00754586804632263	0.0151482325028127	0.00206680031725445	0.181002551631326	0.00436254313030011	0.000453693865762786	0.00285727364150795	0.106792234384973	0.0937543327859263	0.00206299464504806	0.00423026470703854	0.00326659583349206	0.0162157557961944	0.0411689657660868	0.000776905324309232	0.00146843637779209	0.000962162368339338	1.02172662444903	0.00127261793317676	0.000641441578892892	0.000647384899277826	0.00619900882894982	0.00646663992237534	0.00583546356809148	0.000290225694089332	0.000290225694089332	0.00583546356809148	0.000320720789446446	0.000320720789446446	0.000320720789446446	0.000506274009452752	0.00583546356809148	0.000290225694089332	0.00583546356809148
"Stomorhina_lunata"	0.385725971270803	0.0214106053234286	0.0118279259862221	0.0101198167969965	0.0249156778812807	0.00717622279468318	0.184512133503122	0.002918844867418	0.0115720964494841	0.00261439842586191	0.0018206803251477	0.00205229304221836	0.06375584777188	0.0993999427804364	0.0250585939735151	0.0140044707323632	0.0131088983410634	0.0244050232334911	0.00714923766082328	0.000801635508972093	0.0154585062266783	0.0148356142796463	0.00127261793317675	1.01757841508239	0.00989040951976419	0.000532545199303571	0.00053272837848009	0.00800286740562167	0.000314861842991597	0.000276008569026276	0.000276008569026276	0.000314861842991597	0.0049452047598821	0.0049452047598821	0.0049452047598821	0.000622891947032018	0.000314861842991597	0.000276008569026276	0.000314861842991597
"Melanostoma_annulipes"	0.562671659155284	0.0220579794744578	0.0149558335925723	0.0147325111421843	0.0187520555457212	0.00637634210142668	0.00979526015441283	0.00375488098480434	0.00564116879068926	0.00311149595755789	0.00252141402120629	0.00229606574634937	0.0680075161373986	0.0479570734647028	0.0364805037806468	0.0196295075155564	0.0181541809526853	0.0326416561310361	0.00948441357760431	0.00101026752675736	0.0221100190484617	0.0216412176598186	0.000962162368339338	0.0148356142796463	1.01442747843988	0.000532252145271621	0.000583673380891458	0.000732517890862168	0.000324382051094967	0.000245243926977949	0.000245243926977949	0.000324382051094967	0.00721373921993954	0.00721373921993955	0.00721373921993954	0.000468801388643031	0.000324382051094967	0.000245243926977949	0.000324382051094967
"Nacoleia_sp1_M_PL_082"	0.0207578336655932	0.0263797797802409	0.010168997458478	0.000784964846260319	0.00589958319319043	0.292934657597466	0.00639757568840966	0.0152005728119318	0.0035136265144914	0.00584082915336866	0.0124153160813626	0.266372929875874	0.112710361241193	0.0293280775346295	0.00194372247645412	0.00406929473952485	0.0893902757858109	0.00294638280755207	0.00298169163824884	0.00352685032516709	0.000945867797737192	0.000798378217907432	0.000971077348916739	0.000798817798955357	0.000532252145271621	1.04456333383439	0.00087467370072544	0.000654503591628455	0.000387937937944719	0.0112667175999025	0.0112667175999025	0.000387937937944719	0.00026612607263581	0.00026612607263581	0.00026612607263581	0.000147489579829761	0.000387937937944719	0.0112667175999025	0.000387937937944719
"Phorinia_sp1_M_PL_082"	0.0227632618547669	0.311926121331153	0.0119933413924854	0.0117111335492112	0.00377498793740531	0.00903318860780191	0.00517006048388824	0.0158818887755724	0.00223588002985838	0.263713005882755	0.00424584986451953	0.00421794695724909	0.129154450925717	0.00600361844793309	0.0289989973599515	0.00475527038697335	0.0305701190245406	0.0111686174514842	0.0324018785921821	0.0251524615786774	0.00096988476977232	0.000875510071337187	0.00929851324342474	0.000799092567720134	0.000583673380891458	0.00087467370072544	1.02656323266667	0.00480256802993386	0.00458714884310519	0.000347430331069305	0.000347430331069304	0.00458714884310519	0.000291836690445729	0.000291836690445729	0.000291836690445729	9.43746984351328e-05	0.00458714884310519	0.000347430331069304	0.00458714884310519
"Sarcophaga_arno"	0.0285681977436246	0.304038611285058	0.0101200598502997	0.000909045856152263	0.021712138779483	0.00784377381211128	0.270522797221688	0.00204693530383887	0.0136376601649857	0.00397694377949019	0.000467943002171478	0.00282255986776263	0.10517916014627	0.105183751613429	0.00225097069142465	0.00425253870835773	0.00336918961563464	0.0138841699963596	0.0316643512835989	0.000740799042391958	0.00164158030578033	0.00109877683629325	0.00969995988356301	0.0120043011084325	0.000732517890862168	0.000654503591628455	0.00480256802993387	1.01574293926588	0.00447115604830968	0.000301683608158126	0.000301683608158126	0.00447115604830968	0.000366258945431084	0.000366258945431084	0.000366258945431084	0.000542803469487074	0.00447115604830968	0.000301683608158126	0.00447115604830968
"Allograpta_nasuta"	0.0253017999854074	0.587961365548746	0.0146680089270779	0.000923663605683626	0.00618135500656631	0.00691156344302637	0.00709971424283656	0.00284709797503242	0.00384136856289758	0.00633368419651043	0.000516673071312435	0.00408037210156893	0.155105809251697	0.0080818218149536	0.00228716702359755	0.00575068025073876	0.00372004611344953	0.0198365825543181	0.0608498167399365	0.00109722661138235	0.00112768002844906	0.000973146153284902	0.0175063907042744	0.000944585528974791	0.000648764102189934	0.000775875875889438	0.00917429768621037	0.00894231209661936	1.00864649066983	0.000265829363193322	0.000265829363193322	0.00864649066983451	0.000324382051094967	0.000324382051094967	0.000324382051094967	0.000154533875164158	0.00864649066983451	0.000265829363193322	0.00864649066983451
"Episyrphus_sp1_M_PL_082"	0.01912902630428	0.0180763966971459	0.00698325488677445	0.000713497521542139	0.00990976579178333	0.552682709737769	0.00810090847495033	0.0159938400911317	0.00610233040586432	0.00514837558734344	0.0136152979504938	0.0102112632175885	0.0760486379290772	0.052125653639672	0.00176675576762815	0.00291944607544266	0.0980301452435556	0.00315090919190887	0.00210604946933121	0.00362779931717163	0.000983475925728432	0.000735731780933849	0.000870677082267996	0.000828025707078829	0.000490487853955899	0.0225334351998051	0.000694860662138609	0.000603367216316252	0.000265829363193322	1.02125702729761	0.0212570272976065	0.000265829363193322	0.000245243926977949	0.000245243926977949	0.000245243926977949	0.000247744144794583	0.000265829363193322	0.0212570272976065	0.000265829363193322
"Hippotion_eson"	0.0191290263042801	0.0180763966971459	0.00698325488677445	0.000713497521542139	0.00990976579178333	0.552682709737769	0.00810090847495033	0.0159938400911317	0.00610233040586432	0.00514837558734344	0.0136152979504938	0.0102112632175885	0.0760486379290772	0.052125653639672	0.00176675576762815	0.00291944607544266	0.0980301452435556	0.00315090919190887	0.00210604946933121	0.00362779931717163	0.000983475925728432	0.000735731780933848	0.000870677082267996	0.000828025707078829	0.000490487853955899	0.0225334351998051	0.000694860662138609	0.000603367216316253	0.000265829363193322	0.0212570272976065	1.02125702729761	0.000265829363193322	0.000245243926977949	0.000245243926977949	0.000245243926977949	0.000247744144794583	0.000265829363193322	0.0212570272976065	0.000265829363193322
"Leptotes_pirithous"	0.0253017999854074	0.587961365548747	0.0146680089270779	0.000923663605683626	0.00618135500656631	0.00691156344302638	0.00709971424283657	0.00284709797503242	0.00384136856289758	0.00633368419651043	0.000516673071312435	0.00408037210156893	0.155105809251697	0.00808182181495359	0.00228716702359755	0.00575068025073876	0.00372004611344953	0.0198365825543181	0.0608498167399365	0.00109722661138235	0.00112768002844906	0.000973146153284901	0.0175063907042744	0.000944585528974791	0.000648764102189934	0.000775875875889438	0.00917429768621038	0.00894231209661936	0.00864649066983451	0.000265829363193322	0.000265829363193322	1.00864649066983	0.000324382051094967	0.000324382051094967	0.000324382051094967	0.000154533875164158	0.00864649066983451	0.000265829363193322	0.00864649066983451
"Lygaeidae_sp1_M_PL_082"	0.562671659155284	0.0220579794744578	0.0149558335925723	0.0147325111421843	0.0187520555457212	0.00637634210142668	0.00979526015441283	0.00375488098480434	0.00564116879068926	0.00311149595755789	0.00252141402120629	0.00229606574634937	0.0680075161373986	0.0479570734647028	0.0364805037806468	0.0196295075155564	0.0181541809526853	0.0326416561310361	0.00948441357760431	0.00101026752675736	0.0221100190484617	0.0216412176598186	0.000962162368339338	0.0148356142796463	0.0144274784398791	0.000532252145271621	0.000583673380891458	0.000732517890862168	0.000324382051094967	0.000245243926977949	0.000245243926977949	0.000324382051094967	1.00721373921994	0.00721373921993955	0.00721373921993954	0.000468801388643031	0.000324382051094967	0.000245243926977949	0.000324382051094967
"Macroglossum_milvus"	0.562671659155284	0.0220579794744578	0.0149558335925723	0.0147325111421843	0.0187520555457212	0.00637634210142668	0.00979526015441283	0.00375488098480434	0.00564116879068926	0.00311149595755789	0.00252141402120629	0.00229606574634937	0.0680075161373986	0.0479570734647028	0.0364805037806468	0.0196295075155564	0.0181541809526853	0.0326416561310361	0.00948441357760431	0.00101026752675736	0.0221100190484617	0.0216412176598186	0.000962162368339338	0.0148356142796463	0.0144274784398791	0.000532252145271621	0.000583673380891458	0.000732517890862168	0.000324382051094967	0.000245243926977949	0.000245243926977949	0.000324382051094967	0.00721373921993954	1.00721373921994	0.00721373921993954	0.000468801388643031	0.000324382051094967	0.000245243926977949	0.000324382051094967
"Mordellidae_sp1_M_PL_082"	0.562671659155284	0.0220579794744578	0.0149558335925723	0.0147325111421843	0.0187520555457212	0.00637634210142668	0.00979526015441283	0.00375488098480434	0.00564116879068926	0.00311149595755789	0.00252141402120629	0.00229606574634937	0.0680075161373986	0.0479570734647028	0.0364805037806468	0.0196295075155564	0.0181541809526853	0.0326416561310361	0.00948441357760431	0.00101026752675736	0.0221100190484617	0.0216412176598186	0.000962162368339338	0.0148356142796463	0.0144274784398791	0.000532252145271621	0.000583673380891458	0.000732517890862168	0.000324382051094967	0.000245243926977949	0.000245243926977949	0.000324382051094967	0.00721373921993954	0.00721373921993954	1.00721373921994	0.000468801388643031	0.000324382051094967	0.000245243926977949	0.000324382051094967
