"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Sorex_araneus"	"Crocidura_suaveolens"	"Arvicola_terrestris"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Allocricetulus_eversmanni"	"Micromys_minutus"	"Lagurus_lagurus"	"Sicista_subtilis"	"Ctenophthalmus_wagneri"	"Nosopsyllus_consimilis"	"Megabothris_turbidus"	"Amphipsylla_rossica"	"Nosopsyllus_mokrzeckyi"	"Leptopsylla_taschenbergi"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Ctenophthalmus_breviatus"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Hystrichopsylla_talpae"
"Sicista_subtilis"	0.184819239654207	0.109184875646736	0.0289803615037039	0.00711782047556452	0.000646462257321756	0.000976197649292009	0.000221476885387095	0.000786908228638387	9.18186166637664e-05	7.23789391613703e-05	4.10493889562842e-05	1.0003947440877	0.0861147001437443	0.0284791275410102	0.53290451839771	0.00748434516047832	0.00242473571473015	0.0018933020590027	0.00190764467771597	0.00119251795983348	0.001198467967986	0.000675215858189825	0.000468888491780313	0.000934027192716834	0.000615758762960393	0.000373416738808357
"Ctenophthalmus_wagneri"	0.286842186569308	0.242194039161681	0.0844379683809329	0.0373401296976309	0.00623129711115809	0.00323749894803478	0.00245509380794026	0.00221014490893561	0.0006904943764444	0.000649576550066089	0.000335017731627622	4.32194229077763e-05	1.1719881224185	0.0599446156442271	0.058346220925498	0.0156595872437956	0.00531782752786101	0.00406287719281159	0.00361717522540843	0.00314007192829411	0.00271569470350494	0.00224815271480546	0.00215712287171922	0.00177629231166344	0.00126657181704684	0.00109300080819611
"Nosopsyllus_consimilis"	0.179986056402674	0.37406688760978	0.0883505189241826	0.00842541919254237	0.00855459604603186	0.000798393116740201	0.00216046280359491	0.000414623699087853	0.00191495584532504	0.00118170776829767	0.000774165903405677	3.88793550047921e-05	0.163057538117573	1.07420843284509	0.0524871292564693	0.0140674581873069	0.00776210667692772	0.00598272453785646	0.00325064889440846	0.00395900383892426	0.00274344456693671	0.00150202842688049	0.000598372017826127	0.00127848819510981	0.00150292669271222	0.000933031079310962
"Megabothris_turbidus"	0.369638479308413	0.218369751293471	0.0579607230074078	0.014235640951129	0.00129292451464351	0.00195239529858402	0.000442953770774191	0.00157381645727677	0.000183637233327533	0.000144757878322741	8.20987779125684e-05	0.000789488175404015	0.172229400287489	0.0569582550820204	1.06580903679542	0.0149686903209566	0.0048494714294603	0.0037866041180054	0.00381528935543194	0.00238503591966696	0.002396935935972	0.00135043171637965	0.000937776983560625	0.00186805438543367	0.00123151752592079	0.000746833477616714
"Amphipsylla_rossica"	0.261700154521544	0.117937981035955	0.264590278917983	0.0120964781461176	0.00130865765556809	0.00498341047247965	0.000432467232934318	0.00317625777444502	0.000179212452711209	0.000141294775656473	8.01268070919205e-05	4.03468741804761e-05	0.168203383198182	0.0555493968851876	0.0544682801436427	1.0292830014893	0.00356926180166397	0.00211406613134446	0.00381353127000496	0.00614417781832909	0.00324843967402537	0.00114078475675826	0.000773568640368182	0.00183703360019424	0.0014048283170904	0.00178357960724523
"Nosopsyllus_mokrzeckyi"	0.0887341169377165	0.517015765124891	0.0512589166456737	0.00610130270791364	0.00142508880436218	0.000770067654578728	0.000458873236408943	0.00038217153694804	0.000222525346281788	0.000165028259786027	9.68884015169535e-05	3.59220105885948e-05	0.156974390359453	0.0842332317162897	0.048494714294603	0.00980886021049876	1.01028288010452	0.00809113901619237	0.00299952929869863	0.00383491612945044	0.00300213526789363	0.00172966674689573	0.000375640887879349	0.00104441358432709	0.00167326448550669	0.000788551231121242
"Leptopsylla_taschenbergi"	0.0968587109232816	0.539118911333852	0.0210421279184068	0.0060983922889365	0.00142590113573809	0.000759256933943326	0.000460775037739164	0.000378177378542025	0.000224102579905479	0.000166017875654445	9.7530113889981e-05	3.67631467767515e-05	0.157189957411206	0.0850940917277642	0.0496302481486145	0.00761474305561936	0.0106048909435531	1.0084418603587	0.00298676621144774	0.00332465225696063	0.0029495650171591	0.0017654046278284	0.000379363788676122	0.0010555950803087	0.00165849254610237	0.000637702159398312
"Amalaraeus_penicilliger"	0.324362403676694	0.213586944571197	0.0881276008231133	0.0250550339757994	0.00130242834956353	0.0128686250135317	0.000441238381420102	0.000468172709222378	0.000182868722462357	0.000144170521338447	8.17598109502011e-05	4.54201113741897e-05	0.171600515157769	0.0566928646465285	0.0613171503551561	0.0168430964425219	0.00482067208719423	0.00366234428308473	1.00396408202147	0.00298646712718839	0.00384831857066813	0.00174086331267477	0.00148739718343857	0.00212848366365134	0.00124637138657584	0.000994707095413037
"Peromyscopsylla_bidentata"	0.0631380738248254	0.275859682188137	0.3051349962873	0.00625215973398473	0.0140670249146954	0.000864548750702014	0.000443266899033715	0.000427415147029894	0.000204780423467074	0.000154666450822463	8.98617185723843e-05	3.01903280970501e-05	0.158394767522177	0.0734169699243549	0.0407569429310176	0.0288543034253176	0.00655333768956721	0.00433467319578412	0.00317548403397246	1.00802817777619	0.00327377345857212	0.00130256650040096	0.000471744379046167	0.0010448412250498	0.00169977731376379	0.0020259739581213
"Ctenophthalmus_breviatus"	0.163969135146148	0.28597459201388	0.114479587332744	0.0221609204479335	0.00130415206764955	0.0774017157225485	0.000433093470384565	0.000493582097376351	0.000186212133702298	0.000144644791779014	8.27142313703281e-05	3.6317211151091e-05	0.163970354446473	0.0608961559176104	0.0490282350539728	0.0182601684706578	0.00614073122978243	0.00460310904193011	0.00489785999903216	0.00391860762465451	1.01206273762655	0.0017814185874899	0.00125824040620149	0.00407437086322499	0.00131544687765784	0.00112589718809567
"Palaeopsylla_soricis"	0.0954063190835915	0.243407727702167	0.041994662156647	0.282224481117656	0.00148295162708277	0.000819034429690855	0.000462559420971169	0.000441243098545193	0.000175561202059833	0.000143603150424078	7.97910881209778e-05	2.87325897102053e-05	0.190614650393612	0.0468185456463813	0.0387889961087772	0.00900491797355986	0.00496819171980687	0.00386886546098564	0.00311133017584427	0.002189420287908	0.00250156652711348	1.01109690675985	0.0149546954068723	0.00156163769928349	0.000906487956885351	0.00294712121645434
"Corrodopsylla_birulai"	0.101391850091138	0.05590089136647	0.0198255783191411	0.473354896633375	0.0140347906625612	0.000842354725695303	0.000468822825457977	0.000479600757045929	0.000145254394700094	0.000130295094254441	6.88873722386337e-05	2.34444245890156e-05	0.214903366095028	0.0219153751528819	0.0316499731951711	0.0071748491394149	0.0012677879965928	0.000976861755841014	0.003123534085221	0.000931695148616179	0.00207609667023247	0.017571767103075	1.0251461598754	0.0019039360640935	0.000337985368881472	0.00435394568287999
"Megabothris_walkeri"	0.357473211314858	0.150129256116184	0.0599735076990459	0.0326550011237834	0.00125146588457967	0.038785537027214	0.000435163974527052	0.0255349746034921	0.000168720127777535	0.00013675792289979	7.63695126693312e-05	4.67013596358417e-05	0.176963121549471	0.0468246301458966	0.0630468355083863	0.0170384866418016	0.00352489584710394	0.00271815733179489	0.00446981569366782	0.00206356141947336	0.00672271192432123	0.0018349242966581	0.0019039360640935	1.00432582277969	0.00103495687138005	0.000861477259591607
"Leptopsylla_segnis"	0.194482517639419	0.342475996726319	0.119863706041111	0.00630145889362316	0.00136605324851923	0.000818161035754738	0.00044806100865017	0.000424292393441274	0.000202918076318524	0.000154436570102	8.9338661605131e-05	3.97263718038963e-05	0.162815764223602	0.0710254066072066	0.05363060193526	0.016812622762598	0.00728679695301298	0.00551047523382399	0.00337726440233454	0.00433169057378515	0.00280062883630379	0.00137435270882618	0.000436110153395447	0.00133542822113555	1.00152413252826	0.00107205819379222
"Hystrichopsylla_talpae"	0.104216786341779	0.162462636520792	0.265535997102284	0.130820098104123	0.00141253155568602	0.00088382144921739	0.000443063366553851	0.000456652509625386	0.000180743172586785	0.000143421929414346	8.10412755002828e-05	2.98733391046685e-05	0.17422432882646	0.0546756212476224	0.0403290077913025	0.0264683213715192	0.00425817664805471	0.00262733289672104	0.0033422158405878	0.0064020777076633	0.00297236857657258	0.00554058788693416	0.00696631309260798	0.00137836361534657	0.00132935216030236	1.00281926567164
