"Toddalia_asiatica"	"Aphloia_theiformis"	"Geniostoma_borbonicum"	"Sideroxylon_cinereum"	"Roussea_simplex"	"Psiadia_terebinthina"	"Croton_fothergillifolius"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Dodonaea_viscosa"	"Molinaea_alternifolia"	"Stomorhina_lunata"	"Apis_mellifera"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Chrysomya_megacephala"	"Stomoxys_niger"	"Henotesia_narcissus"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Brachymyrmex_sp1_M_PL_061"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_061"	"Phorinia_sp1_M_PL_061"	"Allograpta_nasuta"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Eristalinus_flaveolus"	"Polistes_hebraeus"	"Psilopa_iceryae"	"Leptotes_pirithous"	"Allograpta_sp1_M_PL_061"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_061"	"Lygistorrhina_sp1_M_PL_061"	"Sarcophaga_arno"	"Acopsis_viridicans"	"Atherigona_sp1_M_PL_061"	"Dasytinae_sp1_M_PL_061"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_061"	"Homoneura_sp1_M_PL_061"	"Nacoleia_sp2_M_PL_061"	"Orthellia_albigena"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Sapromyza_sp1_M_PL_061"	"Sepsis_lateralis"	"Unidentified_sp1_M_PL_061"
"Toddalia_asiatica"	1.15409934939425	0.0364057022247592	0.0543445076163698	0.0245559061520401	0.0125379214620974	0.0222330185713559	0.0165408252846747	0.00581558139898074	0.00512645722137418	7.20904994549687e-05	0.00121139534854989	0.000390578159428666	0.264035109650408	0.0178760782504987	0.116596802297927	0.0281216274788639	0.0580725417747702	0.00524000275705366	0.00662661070369331	0.00454337169229592	0.0303574996913719	0.00169664485265136	0.0110754404588241	0.00658575394876641	0.0371934104566657	0.00174581413039415	0.00553442766281524	0.00144270743113959	0.00573983165273295	0.00125278205992058	0.0327404070750141	0.0127666708263699	0.000720904994549687	0.00846990494771876	0.000216271498364906	0.000266764286427604	0.000486483565685891	0.000308791924602166	0.000170527126055834	0.000295371880083477	0.000295371880083476	0.000180226248637422	0.000180226248637422	0.000315956439630057	0.000315956439630057	0.000302848837137472	0.000180226248637422	0.000315956439630057	0.00409255088437676	0.000308791924602166
"Aphloia_theiformis"	0.0508238021157529	1.11545058945581	0.0364558181286608	0.0631914318042888	0.0192148847666042	0.0223573372445993	0.00918295150433213	0.00809766633231839	0.00531359159274461	0.00220881304842735	0.000183850688201227	0.00085259665159226	0.107673790956182	0.268336813399898	0.0176956287393681	0.0613869589146427	0.0173175866110337	0.00996032532157638	0.00921483203643381	0.0197689628547666	0.00845648238452303	0.002437187937383	0.00265687512126674	0.00206663841767	0.0126661014798735	0.00737683315713837	0.023170881240765	0.0134126237954454	0.0231999124514359	0.00280738794083841	0.00144180998909937	0.00637322993982229	0.0220881304842735	0.000655652030205099	0.00662643914528205	0.000408827335459664	0.00065078181851037	0.000310518572841658	0.000438829387529784	0.000163981276863074	0.000163981276863074	0.00552203262106837	0.00552203262106837	0.000211952430980586	0.000211952430980586	4.59626720503068e-05	0.00552203262106838	0.000211952430980586	0.000180226248637422	0.000310518572841657
"Geniostoma_borbonicum"	0.0890997159756761	0.0428143910580784	1.09295183235378	0.0323396603027299	0.0172311335015907	0.0240393621996058	0.0187859024575888	0.00811950181589314	0.00609772813612776	8.47809723922344e-05	0.000787385103697399	0.000981939456168884	0.189926038399968	0.0459263831125454	0.0757858162308747	0.0706996408441597	0.0516968720784548	0.0840309699816044	0.00967319999542292	0.0290630095812426	0.0162129233550348	0.00235714008665057	0.0279101551065724	0.00327645701336444	0.00326751281863168	0.0142038641837284	0.00211149147397371	0.00187215855186318	0.00216540625520264	0.00167283466422652	0.00252765151704046	0.00149370178042084	0.000847809723922344	0.000970675553489434	0.000254342917176703	0.000366619861735972	0.00657895209266047	0.000333880030550081	0.000224580974324513	0.000335462543885514	0.000335462543885514	0.000211952430980586	0.000211952430980586	0.00635437111833596	0.00635437111833596	0.00019684627592435	0.000211952430980586	0.00635437111833595	0.000315956439630057	0.000333880030550081
"Sideroxylon_cinereum"	0.0480886495477453	0.0886435362810163	0.0386279275838163	1.09811020036003	0.0339524250717659	0.0119361934751362	0.00811626239933029	0.00363111608464384	0.00119642581094682	0.000175531755011914	0.000735872142178636	0.000119192821711894	0.079289342262457	0.313234177707041	0.0708276936846937	0.00858188316325635	0.0284343208254779	0.0264713890538294	0.0135164469278128	0.00364429462087478	0.01030089107579	0.00217100726253583	0.00228846970554633	0.00137892847579767	0.00241240290956208	0.00341636341599116	0.00226464648313141	0.0324643079303768	0.00242318607097231	0.0392124144355952	0.00136421700844667	0.00111619123062973	0.00175531755011913	0.000407522352719825	0.000526595265035741	0.000722392022803529	0.0078503462546025	0.000165780464932447	0.00762576528027799	0.000144933257130898	0.000144933257130898	0.000438829387529784	0.000438829387529784	0.000224580974324513	0.000224580974324513	0.000183968035544659	0.000438829387529784	0.000224580974324513	0.000170527126055834	0.000165780464932447
"Roussea_simplex"	0.0376137643862922	0.0412915608814261	0.0315293081092936	0.0520122256418541	1.13915995405888	0.00528433255838502	0.00356786953930667	0.0201037084631341	0.00173898933750196	8.17654670919328e-05	0.000856728352611181	9.31265375531291e-05	0.0197174587173349	0.0966535331770268	0.0824601039388261	0.0067051107038253	0.00490150603557088	0.00423733547085635	0.170544422570494	0.00197797764137067	0.0141546314853897	0.052495633354707	0.0134895483717985	0.00212004253305326	0.00160926662438388	0.0854020939381061	0.0025554254676183	0.0382097801276268	0.00117121733739917	0.0381621488035689	0.00106705714571042	0.000677953605126585	0.000817654670919328	0.000363374805177713	0.000245296401275798	0.0242374458310401	0.000544505942269751	7.33935077553475e-05	0.000361196011401765	6.37119560590476e-05	6.37119560590476e-05	0.000204413667729832	0.000204413667729832	0.000183309930867986	0.000183309930867986	0.000214182088152795	0.000204413667729832	0.000183309930867986	0.000133382143213802	7.33935077553475e-05
"Psiadia_terebinthina"	0.0870793227378108	0.0627247517140148	0.0574273652546139	0.0238723869502724	0.00689898972900266	1.06241510625915	0.0226244436442162	0.00382043781051387	0.00544928201349549	0.000124207429136663	0.000145253411449149	0.000751786379655981	0.242505536570725	0.0667201786303895	0.0139806408519806	0.0541286193352306	0.0242456387499606	0.00564781923227104	0.00214648010150122	0.0920136917956424	0.0184374993331939	0.00105766159312416	0.0326487819426558	0.00332211018333822	0.00340016446710281	0.00149203318822925	0.00214013694139597	0.00150433952867914	0.0458181623101001	0.00104908284792828	0.00247033539681733	0.0159926597113586	0.00124207429136663	0.00092032173884297	0.000372622287409989	0.000146787015510695	0.000499660495482528	0.0147557653647104	0.000165780464932447	0.000404007922218147	0.000404007922218147	0.000310518572841657	0.000310518572841657	0.000333880030550081	0.000333880030550081	3.63133528622872e-05	0.000310518572841657	0.000333880030550081	0.000308791924602166	0.0147557653647104
"Croton_fothergillifolius"	0.0832948701835404	0.0331242179263409	0.0576995575483083	0.0208703890268493	0.00598892386955047	0.0290885703997066	1.07552758973424	0.0192154007254585	0.0081594534624648	6.55925107452295e-05	0.000145793284454651	0.000152974661671536	0.188886037799526	0.0350286167250461	0.0140326036287601	0.0110141756403506	0.103384091579035	0.0246460289535868	0.00183171634278963	0.0618753909894889	0.00396846563076346	0.00409792796932789	0.0416693243397071	0.117424928804727	0.00298630947447743	0.00128089005704743	0.00284575501208209	0.00109883145042688	0.00216332075419021	0.000915802153831632	0.00236297504066781	0.00145410483933165	0.000655925107452295	0.00104404673030389	0.000196777532235689	0.000127423912118095	0.000480395801016412	0.000404007922218147	0.000144933257130898	0.0192058498166829	0.0192058498166829	0.000163981276863074	0.000163981276863074	0.000335462543885514	0.000335462543885514	3.64483211136627e-05	0.000163981276863074	0.000335462543885514	0.000295371880083476	0.000404007922218146
"Erythroxylum_macrocarpum"	0.0409998488628142	0.0408932149782078	0.0349138578083405	0.0130720179047178	0.0472437148883652	0.00687678805892497	0.0269015610156419	1.10620630329032	0.0141904416301564	8.09766633231839e-05	0.000679270095911541	0.00127533813661337	0.0226503643016079	0.0171538592092543	0.0653797467314858	0.0918243458361625	0.00648562983135941	0.0312491560552159	0.00767789460289285	0.00343349588249966	0.00310338292122356	0.223251631504377	0.00354547175825734	0.086781530258909	0.00171338913138658	0.00412656573015109	0.0847089867833221	0.00227577305981536	0.0012416890039949	0.00196166764531554	0.00116311627979615	0.000734121208494361	0.000809766633231839	0.00107913693829106	0.000242929989969552	0.00100518542315671	0.000293765447513424	9.55109452628468e-05	9.07779021160959e-05	0.000480385018136463	0.000480385018136463	0.00020244165830796	0.00020244165830796	0.000202987545397328	0.000202987545397328	0.000169817523977885	0.00020244165830796	0.000202987545397328	0.000145389534974518	9.55109452628468e-05
"Claoxylon_linostachys"	0.0803144964681955	0.0596303056519117	0.058267179967443	0.00957140648757458	0.00908138876251023	0.021797128053982	0.0253849663276682	0.0315343147336809	1.03411919385204	0.000118079813172102	0.000146464955847236	0.00336840825931212	0.0383152815078943	0.0191059972534423	0.0140972520002965	0.242525394670472	0.00943283615416154	0.00614017943821484	0.00233778074923449	0.00541698554395068	0.0608832299682555	0.00669330502173661	0.0609844156182621	0.062820760929926	0.0031536276765476	0.00164899851263966	0.0612817412408254	0.00114610302454347	0.00237381497960217	0.00062217205929111	0.00227842543172186	0.00145234695946459	0.00118079813172102	0.0580206726830435	0.000354239439516308	0.000193221037500218	0.000405230774837477	0.000302737889638638	6.64681006081568e-05	0.000453302970136933	0.000453302970136933	0.000295199532930256	0.000295199532930256	0.00033876267422932	0.00033876267422932	3.6616238961809e-05	0.000295199532930256	0.00033876267422932	0.000284803178965232	0.000302737889638638
"Antirhea_borbonica"	0.00508238021157529	0.111545058945581	0.00364558181286608	0.00631914318042888	0.00192148847666042	0.00223573372445993	0.000918295150433213	0.000809766633231838	0.000531359159274461	1.20022088130484	1.83850688201227e-05	8.5259665159226e-05	0.0107673790956182	0.0268336813399898	0.00176956287393681	0.00613869589146427	0.00173175866110337	0.000996032532157638	0.000921483203643382	0.00197689628547666	0.000845648238452303	0.0002437187937383	0.000265687512126674	0.000206663841767	0.00126661014798735	0.000737683315713837	0.0023170881240765	0.00134126237954454	0.00231999124514359	0.000280738794083842	0.000144180998909938	0.000637322993982229	0.00220881304842735	6.55652030205099e-05	0.600662643914529	4.08827335459664e-05	6.5078181851037e-05	3.10518572841658e-05	4.38829387529784e-05	1.63981276863074e-05	1.63981276863074e-05	0.000552203262106837	0.000552203262106837	2.11952430980586e-05	2.11952430980586e-05	4.59626720503068e-06	0.000552203262106837	2.11952430980586e-05	1.80226248637422e-05	3.10518572841657e-05
