"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Crataegus_monogyna"	"Crataegus_oxyacantha"	"Euonymus_europaea"	"Fragaria_vesca_dom."	"Frangula_alnus"	"Hedera_helix"	"Ligustrum_vulgare"	"Lonicera_xylosteum"	"Malus_domesticus"	"Prunus_avium"	"Prunus_avium_duralis"	"Prunus_domestica"	"Prunus_padus"	"Prunus_serotina"	"Prunus_spinosa"	"Rhamnus_cathartica"	"Ribes_rubrum"	"Rosa_canina"	"Rubus_fruticosus"	"Rubus_ideaus"	"Sambucus_nigra"	"Sambucus_racemosa"	"Sorbus_aria"	"Sorbus_aucuparia"	"Sorbus_torminalis"	"Taxus_baccata"	"Viburnum_lantana"	"Viburnum_opulus"	"Viscum_album"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone_corone"	"Erithacus_rubecula"	"Ficedula_hypoleuca"	"Fringilla_coelebs"	"Garrulus_glandarius"	"Parus_caeruleus"	"Parus_major"	"Parus_montanus"	"Parus_palustris"	"Passer_domesticus"	"Passer_montanus"	"Phoenicurus_ochruros"	"Phoenicurus_phoenicurus"	"Phylloscopus_collybita"	"Pica_pica"	"Pyrrhula_pyrrhula"	"Sitta_europaea"	"Sturnus_vulgaris"	"Sylvia_atricapilla"	"Sylvia_borin"	"Sylvia_communis"	"Sylvia_curruca"	"Turdus_iliacus"	"Turdus_merula"	"Turdus_philomelos"	"Turdus_pilaris"	"Turdus_torquatus"	"Turdus_viscivorus"
"Amelanchier_lamarckii"	1.13424775300658	0.0149944257238656	0.0124357135109312	0.000947582580143801	8.60565718219823e-05	0.00169028244025651	0.00562478312251486	0.00402914068137722	0.00409028596281266	0.00421704741485795	0.00505031270941356	0.00851143878396393	7.52139252931131e-05	0.00282381502060617	0.00254307802722544	0.00394614952933222	0.00401209553137168	0.00433835140300434	0.00161881125732144	0.0071488455381512	0.00027661958214494	0.00531085870511308	0.0397808918442588	0.0179447682524651	0.00135654848909323	0.0280928606449984	0.00139434478008914	0.00836354463949495	0.00301438704886173	0.0045053719759633	0.000861954630001896	0.0122040329548164	0.0360666151779789	0.0888549038923124	0.00178165051750259	0.00285707818448981	0.000859143948747446	0.104913758568507	0.00576254381476467	0.0790003974418292	0.00147229829533612	0.00134027979939762	0.00215010766647277	0.0415475367401679	0.0524022646282963	0.000889215735693629	0.000283541638234203	0.000162288219575067	0.00109135798045985	0.00579706847390256	0.000162288219575067	0.0028909941143788	0.0294876474566506	0.0523584284864899	0.000708829215625856	0.0106704258232762	0.00583463774412246	0.0696601248105713	0.011930596827415	0.0402508172640596	0.000144698004143511	0.00313109502187358
"Cornus_sanguinea"	0.0161160559945484	1.06904019854994	0.0210187992981208	0.000744679375566234	0.000621571676200525	0.00132834699425328	0.00694216506860398	0.00842619516787089	0.00950272687523192	0.00752422066503059	0.0026470082259079	0.00725736146902228	0.000109715525717001	0.00382746060876487	0.00147679024386762	0.00420498519071146	0.0021400103649571	0.0100987838083823	0.000787758199781661	0.00958862471813587	0.000300853523049559	0.00370056467916111	0.0419895497079556	0.0306731985700344	0.00309763452703975	0.0334589843627057	0.00520170940727604	0.00825613743872743	0.00126086539838042	0.0179680497707962	0.0040223279275885	0.00218047245538507	0.026354800187516	0.00192903120563576	0.00196630117028513	0.0206361796498574	0.0145411984009777	0.00226044177415722	0.00840589720108716	0.0218123933249	0.0205395707917397	0.000933896448999648	0.0218403872931127	0.000590331721412031	0.00123173330478091	0.0113381126501971	0.000299284032130831	0.000219969000503728	0.00128860968483078	0.011785807597962	0.000219969000503728	0.00308483494356695	0.032070985557083	0.00667824369886608	0.000734699698949324	0.000446866962483838	0.00753103393518394	0.0547439973389232	0.163077226497775	0.223868365000319	0.000142839748074869	0.00391318638946702
"Crataegus_monogyna"	0.0221892143038183	0.0348939543903443	1.02720318228241	0.00179694498992848	0.000656132208729561	0.00320536133338593	0.00553652896143909	0.0102238141739323	0.00734741180853785	0.00204554500307892	0.00227385201608972	0.0103890539434633	9.59145920748548e-05	0.00474305926360608	0.00221638236799916	0.0036120461516715	0.0042851127203696	0.0230094066881025	0.000898186880211916	0.00516051365417422	8.07423068512355e-05	0.00470302944284942	0.0693961839320926	0.0231405750795952	0.00302332487541632	0.0264596922588808	0.00423973943980973	0.0148445328788968	0.000530808695898127	0.0115886322611655	0.00354445442850788	0.00173817442300958	0.0500986312901559	0.00226064396955121	0.0018063140708778	0.0217835893298214	0.00150045423417959	0.0191953203914353	0.00734853336204272	0.027249815038442	0.0352559031353008	0.00118688440198092	0.00235854403553582	0.000812791732740599	0.00183212440211928	0.00144020854669404	0.000494627112844566	0.000272589612850924	0.00145131144825256	0.0307589958557789	0.000272589612850924	0.00419368092074578	0.00860712991034171	0.00658631773223003	0.000991464183778049	0.000697825046029716	0.123047290168109	0.132099739800147	0.0823533710743461	0.0940943654489963	0.000256825828354616	0.00462061054712266
"Crataegus_oxyacantha"	0.013983245642122	0.0102242465618283	0.0148612207275166	1.00744365877836	0.00020708504834441	0.0132778778208509	0.00687910657662558	0.0258952555766584	0.00879953476208881	0.00343030229667376	0.0021625690560017	0.00446854997995926	0.000118754317594038	0.00269443903541885	0.00839996447441523	0.00936004805870315	0.0106675096224796	0.0143536741940016	0.00309891844052945	0.0034810285151165	0.000100143995822523	0.017125114600304	0.0628911022660039	0.0379131443886721	0.00951721338400987	0.0148632190362572	0.00901133994669367	0.00820106064295668	0.000685635838690144	0.00839140848394161	0.000826961264697554	0.00198397990082401	0.00483400711890074	0.00138810112428326	0.000940753815102165	0.00687522360503442	0.0013144488674994	0.001883775580239	0.00909840771720478	0.0043298098505593	0.0013283347780686	0.00432179548272655	0.00233329310371815	0.00051220680007773	0.00137989013758046	0.0010149435374981	0.000448261598474725	0.00015485281812752	0.000793474012666596	0.0106225394905273	0.00015485281812752	0.00331749517742995	0.0106753499546809	0.00884857397025471	0.00110101242546591	0.000576313298494157	0.00890298544805065	0.547209510192643	0.0210297012361329	0.00688093576232239	0.000141886862334891	0.00226995018161656
"Euonymus_europaea"	0.00313245921432015	0.0210505607673245	0.0133850970580831	0.000510809785916212	1.01573585017447	0.000911174212715405	0.0164831305324382	0.065190069453771	0.022379829519456	0.0012825841975243	0.000269231213985099	0.00173239996489132	0.000182146341082684	0.0117959368743703	0.000831035774904972	0.00139848505138346	0.000836431795294322	0.00520801866382645	0.000415256834730819	0.00085129036131098	8.33710067562371e-05	0.00187979432656729	0.044650380566856	0.0633412021759285	0.000905500322130079	0.0161456156935212	0.00122466935971423	0.00176905413853417	0.000540179666445746	0.0184626206088517	0.000749147676224817	0.000430727097304345	0.00243703017886724	0.000569343398929512	0.000853181614024568	0.522430225792545	0.00160083717218006	0.000550437844647311	0.0139552119783349	0.00492004151851871	0.00204699700769472	0.000474396044559568	0.00179371317959585	0.000114742095762643	0.000668539009121069	0.000905184007197947	0.000318249326919857	0.000677927406573005	0.000566358231585169	0.0124133697842815	0.000677927406573005	0.00245299076727008	0.00888734932021487	0.00660366457425552	0.000608511684465557	0.000346934850860518	0.00610133066084545	0.0375514220997864	0.0241385877190597	0.0103044103860218	3.06064729850202e-05	0.00123641803568616
"Fragaria_vesca_dom."	0.013983245642122	0.0102242465618283	0.0148612207275166	0.0074436587783558	0.00020708504834441	1.01327787782085	0.00687910657662558	0.0258952555766584	0.00879953476208881	0.00343030229667376	0.0021625690560017	0.00446854997995926	0.000118754317594038	0.00269443903541885	0.00839996447441523	0.00936004805870315	0.0106675096224796	0.0143536741940016	0.00309891844052945	0.0034810285151165	0.000100143995822523	0.017125114600304	0.0628911022660039	0.0379131443886721	0.00951721338400987	0.0148632190362572	0.00901133994669367	0.00820106064295668	0.000685635838690144	0.00839140848394161	0.000826961264697554	0.00198397990082401	0.00483400711890074	0.00138810112428326	0.000940753815102165	0.00687522360503442	0.0013144488674994	0.001883775580239	0.00909840771720478	0.0043298098505593	0.0013283347780686	0.00432179548272655	0.00233329310371815	0.00051220680007773	0.00137989013758046	0.0010149435374981	0.000448261598474725	0.00015485281812752	0.000793474012666596	0.0106225394905273	0.00015485281812752	0.00331749517742995	0.0106753499546809	0.00884857397025471	0.00110101242546591	0.000576313298494157	0.00890298544805065	0.547209510192643	0.0210297012361329	0.00688093576232239	0.000141886862334891	0.00226995018161656
"Frangula_alnus"	0.0162493734650429	0.01865936431138	0.00896390403280616	0.00134670340388966	0.00130818496289192	0.00240222769342481	1.01503456888789	0.0136092800754406	0.00696925863867113	0.00984149491100192	0.000523356942003343	0.00645856652197835	0.000138368560122929	0.00253378431893063	0.00504072136896598	0.00998864738838792	0.00210600417594563	0.0294129473653658	0.00344152771618608	0.00222820775246441	0.000801835598935566	0.0109970242782507	0.0591296800942078	0.0450172574975894	0.00312127168201783	0.0191288038081494	0.00567643689235909	0.00673921183717837	0.00705507278053603	0.0151044751751455	0.00430577119617462	0.000927700164306333	0.00413332434853775	0.00165049355073408	0.00124898822712356	0.0434317407680117	0.00147795815188587	0.00172173304024362	0.0106011604524952	0.0310974244825233	0.00134106236265068	0.00277527426580459	0.00328762667741579	0.000595215145239668	0.00143941431398325	0.00108831564341493	0.000421451746929492	0.000145619788444289	0.00124289636641975	0.0828844628910473	0.000145619788444289	0.00336826210261593	0.0854756748465313	0.109847467003727	0.000965149856177649	0.000570255533239409	0.00900297447799336	0.0990008988805375	0.15526658753441	0.00834372521089715	0.000116595360504816	0.0030515936843772
"Hedera_helix"	0.00948237418979295	0.0184504618330966	0.0134848583501003	0.00412984679455328	0.00421487518020071	0.00736675374163559	0.0110868704062856	1.03290941011904	0.010734966428362	0.00383578270057573	0.00126002925191844	0.00413507329649071	0.000145245959120248	0.00462311952246485	0.00525278205735468	0.00750310004262158	0.00598472158603697	0.0130411587100304	0.00215885272229838	0.00223104332599574	0.00034402173126243	0.0113736597878026	0.0582548769696248	0.0485312192531078	0.00612166420917229	0.0160080958698257	0.00750495483816674	0.00695850342943752	0.00148289110319302	0.0119349142832414	0.00278720564052384	0.00125672932427078	0.00414310489100112	0.0010608407604059	0.000976586501620259	0.139933855982664	0.00151331585712068	0.00129869498281337	0.0111280750218282	0.00442874384135298	0.00156177324899973	0.00287032423666942	0.00235998548199772	0.00034733971391183	0.00111928189114161	0.00104808361026373	0.000415216514395045	0.000265696524279589	0.000787474538184185	0.0114756361220419	0.000265696524279589	0.00313750227157338	0.036672716552575	0.0086606888029585	0.000942859079549958	0.000502051442873002	0.00826747882197018	0.303599548140133	0.105452244295568	0.00854345283509582	0.00012038933268923	0.00251127952243917
"Ligustrum_vulgare"	0.0151924907190184	0.0328393554599852	0.01529461233614	0.00221484888569582	0.00228365607341388	0.00395081152583579	0.00896047539257717	0.0169422599413604	1.01659033622469	0.00176226729220803	0.00191011079594898	0.00364983250879451	8.91826247460809e-05	0.00365191393202636	0.00265686378572504	0.00326390267462664	0.00342345617904492	0.0514280405807189	0.00104538034790117	0.00650198666838203	8.40588286027434e-05	0.00556610534728677	0.043281146762345	0.024470944408415	0.00300896677230313	0.0266719625539286	0.00307727752229212	0.00438341788998498	0.000506184330043718	0.0278189924136092	0.000812492555685235	0.00177986643051853	0.00449884016695353	0.00172030685004342	0.00145201766493838	0.0758173816373409	0.00121289857932422	0.00195951749444947	0.00683276109593051	0.038997751629051	0.00184804335796322	0.00140469535578215	0.00210783567603654	0.000556501491539138	0.00120463536162898	0.0010961006778211	0.000308489998306094	0.000209880111035998	0.00173459834715317	0.190402742398227	0.000209880111035998	0.00278376054878328	0.00896067112905245	0.00570014430316764	0.000740689055375387	0.000447615371190878	0.00940685540420848	0.16282132348899	0.0210799900097697	0.117082331825213	7.58376797575256e-05	0.00221270341607868
"Lonicera_xylosteum"	0.0142130116574842	0.0235944697397256	0.00386380722803796	0.000783464104795859	0.000118757796067065	0.00139753056531153	0.0114817440628356	0.00549321966996031	0.00159909439478136	1.06260670336829	0.000360232767898047	0.00596755466275215	0.000108729107090987	0.0089124599646753	0.00581307585807176	0.0104663203221082	0.00142702506446113	0.00782370735349707	0.00432594260153236	0.0088667801808134	0.00122242249823427	0.0132049031576734	0.05424773164383	0.0310833498587934	0.00916948568677081	0.0199273018101466	0.00223939744469516	0.00471099729175509	0.00972813835562721	0.00604739458016292	0.00252858053545784	0.00182354143767726	0.00358115590049749	0.00150808428461822	0.00126001079563772	0.00394275882942655	0.00130101964029699	0.00142473074377493	0.00833032235866332	0.0050088199551172	0.00171956535665514	0.0033324676738608	0.218899995252937	0.000520623137636784	0.00128876008535546	0.00108297177199054	0.000386655250490592	0.000512210342797431	0.000857230612783148	0.00708673486785588	0.000512210342797431	0.00316075631417113	0.130310238311773	0.141865533291086	0.000965333150759232	0.000516811034899788	0.00634963217885457	0.0575951990552631	0.0505380880651468	0.00848440788424472	8.15051434559703e-05	0.00241929359614236
