"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Apodemus_peninsulae"	"Microtus_maximowiczii"	"Sciurus_vulgaris"	"Megabothris_advenarius"	"Amphipsylla_marikovskii"	"Catallagia_dacenkoi"	"Catallagia_ioffi"	"Ceratophyllus_indages"	"Amalaraeus_ioffi"	"Catallagia_striata"	"Amalaraeus_penicilliger"	"Hystrichopsylla_microti"	"Neopsylla_acanthina"	"Peromyscopsylla_ostsibirica"	"Ctenophthalmus_pisticus"	"Rhadinopsylla_integella"	"Stenoponia_montana"	"Ctenophthalmus_congeneroides"	"Tarsopsylla_octodecimdentata"	"Frontopsylla_elata"	"Ctenophyllus_armatus"	"Megabothris_bispinosa"	"Nosopsyllus_fasciatus"	"Ceratophyllus_anisus"
"Ceratophyllus_indages"	0.0397776710388348	0.0172714157897499	0.605095027204297	0.00440265490536917	0.000119897728415565	0	0.0161181259600956	0.00524955872490534	0.00356307991498782	0.00783902297882086	1.1952364296333	0.00216906106283672	0.00180592497766984	0.00176434050947622	0.00279169858707114	0.0402357523254549	0.00159167052491552	0.0515722891793611	0.000742186680348285	0.000546414978264195	0.000216875418384226	0	0.000114905427697762	6.54853474298786e-05	7.44982269599453e-05	0.00160794772645543	2.80651488985194e-05
"Amalaraeus_ioffi"	0.542712289968176	0.116574558175647	0.00414067508281471	0.00275057598387796	0.000488567456151707	0	0.0787741188849547	0.0567154013674839	0.0401083534503412	0.0386878366974264	0.00260287327540407	1.02624921633361	0.0222503393000453	0.0219696621936833	0.0124492940116247	0.00513496998547704	0.00741294683472526	0.000979792375842806	0.00926606968641865	0.00697727937020893	0.000897330148194627	0	0.000362455175610626	0.000893458614717128	0.000825302795705889	0.000393721996974891	0.000382910834878769
"Catallagia_striata"	0.555244436454743	0.104122429642035	0.00411171403745084	0.00270250360346085	0.000485582928976364	0	0.0786917049996864	0.0561290134889179	0.0399528066845715	0.03911837208327	0.00257419140463435	0.0264299610470151	1.02246028435892	0.0222095883003904	0.0123694292965407	0.00504377412272287	0.00714936377144431	0.000987064014448569	0.00937065186467508	0.00707762597851087	0.000909590440976736	0	0.000331527855383014	0.000914090088236877	0.00082005219728322	0.000402488440748351	0.000391752894958662
"Amalaraeus_penicilliger"	0.56262379377847	0.0967901896311976	0.00409466078145533	0.00267419693844698	0.000483825537096781	0	0.0786431768797444	0.0557837282107033	0.039861215418351	0.0393718860727572	0.0025573025362071	0.0265363897283254	0.0225839072043295	1.02235086501421	0.0123224022153624	0.00499007487348174	0.00699415703088175	0.000991345804456246	0.00943223343522846	0.0071367135003235	0.000916809721522942	0	0.000313316789364157	0.000926238606878948	0.000816960464995714	0.000407650423265237	0.000396959402948121
"Hystrichopsylla_microti"	0.460849930901976	0.171718087851045	0.0162436977127507	0.0171600032126268	0.000694946988268327	0	0.078145873373031	0.0572660251047806	0.0392532618039734	0.0351698986743483	0.00654780214058505	0.024332711022721	0.0203533336606715	0.0199398872212228	1.01267341100457	0.0070780911624943	0.0111382994361225	0.0025473474627919	0.00839370136903541	0.00621667534734106	0.00128903540834632	0	0.000719019515379168	0.000758689914467035	0.00081755232710895	0.0003675645638612	0.000325152820485872
"Neopsylla_acanthina"	0.19275048564281	0.102544922538101	0.319926635082838	0.0504804815722492	0.000964141830668633	0	0.0469093407073991	0.0277981586882735	0.0186122363187549	0.018099549783965	0.103808240999674	0.0110401854687756	0.00912923116212839	0.00888233327479749	0.00778590027874373	1.02657819524635	0.0138483174657206	0.0294925976165811	0.00373258737140603	0.00272341434524967	0.00202527137308943	0	0.00105188604413546	0.000317322060089292	0.000391257205903428	0.000971312753682381	0.000135995168609696
"Peromyscopsylla_ostsibirica"	0.268044813034484	0.226471534642766	0.0105269968936887	0.15891157907841	0.00271174301731739	0	0.0815281179939924	0.0491574832144861	0.0318734239944102	0.0243252114832039	0.00456278883809117	0.0177087063273992	0.0143781649181269	0.0138328883499661	0.0136134770885941	0.0153870194063562	1.03865518557269	0.00795593808056718	0.00579645003850764	0.00412381908383299	0.00585769523866942	0	0.00305124572420291	0.000441277914214813	0.000678716222260607	0.000216604737668274	0.000189119106092063
"Ctenophthalmus_pisticus"	0.0582681389774071	0.0121777584168269	0.549763642441388	0.0457199553899141	0.00073717144113078	0	0.0224984206401632	0.00604688468304833	0.00428206157209362	0.00844615286675354	0.177408674777002	0.00280873814408271	0.00238211448820255	0.00235279404257616	0.00373610961209479	0.0393234634887748	0.00954712569668062	1.04866520329172	0.000992405638974386	0.000747756188269075	0.00164723587134247	0	0.000746564529928459	9.59259108282808e-05	8.80654714854123e-05	0.00147652531467042	4.11111046406918e-05
"Rhadinopsylla_integella"	0.564450342394668	0.0949753035567201	0.00409043973621063	0.00266719043401278	0.000483390545055476	0	0.0786311651331331	0.0556982627264546	0.0398385446228831	0.0394346362021208	0.0025531221803981	0.0265627331010668	0.0226145065000825	0.0223858340196089	0.0123107620079186	0.0049767831618747	0.00695574004620917	0.000992405638974385	1.00944747618979	0.00715133892452601	0.000918596647716259	0	0.000308809161399147	0.000929245624826593	0.0008161951951919	0.000408928124236938	0.000398248124925683
"Stenoponia_montana"	0.580053470863838	0.079471801308896	0.00405438183408682	0.00260733799546437	0.000479674664381201	0	0.0785285558601835	0.054968181458107	0.0396448813767767	0.0399706735795199	0.00251741186414576	0.0267877690106236	0.0228758982519726	0.0226845536260283	0.0122113265751342	0.00486323990223156	0.00662756638473159	0.00100145918071751	0.00957768605963305	1.00727627530493	0.000933861305175692	0	0.000270303151974837	0.000954932807160599	0.000809657946220486	0.00041984277070725	0.000409256917354542
"Ctenophthalmus_congeneroides"	0.159979097524858	0.0230628112126791	0.00562765778512459	0.0962173667982108	0.381779733345794	0	0.0514191917593984	0.0153035423140269	0.0110158279674769	0.011094160702775	0.00215207145935116	0.00742023007160942	0.00633214883910728	0.00627662040119552	0.00545361134300366	0.00778950528111319	0.0202766373646249	0.00475164193656483	0.00264979802225844	0.00201139358037841	1.14402969994723	0	0.0346282999315577	0.00026337104484337	0.000225141133495953	0.000127566928392728	0.000112873304932873
"Tarsopsylla_octodecimdentata"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0
"Frontopsylla_elata"	0.0748196462156346	0.195490630874517	0.00788701799558223	0.127906841663495	0.260562529917438	0	0.061917680290009	0.0302823453635986	0.0183451056508895	0.0108627658188595	0.00329395559400252	0.00865865141736494	0.00666739353603617	0.0061967098340911	0.00878801629907871	0.0116876227126162	0.0305124572420291	0.00622137108273716	0.00257340967832623	0.00168188627895454	0.100037310913389	0	1.02495553559431	0.000123174394052079	0.000401770844667243	7.33817623032134e-05	5.27890260223198e-05
"Ctenophyllus_armatus"	0.625411402460265	0.0344034808210351	0.00394956235116878	0.00243334834852132	0.000468872685676915	0	0.0782302730899812	0.0528458521896549	0.039081906824142	0.0415289217696335	0.00241360280527267	0.0274419431663118	0.0236357579958393	0.0235529245749218	0.011922270084482	0.00453317228698988	0.00567357318276189	0.00102777761601729	0.00995620312314207	0.00763946245728479	0.00097823530941823	0	0.000158367078066959	1.00102960484883	0.000790654315489629	0.000451571394167459	0.000441259220926809
"Megabothris_bispinosa"	0.4802660213517	0.17862210638219	0.00428498469650653	0.00299011521873909	0.000503439017530632	0	0.0791847779546285	0.0596373058487018	0.0408834253925732	0.0365425275612701	0.00274579179366655	0.0253485858681095	0.0212042068154661	0.0207741375384624	0.0128472508545692	0.00558938865576326	0.00872635142906495	0.000943558623057989	0.00874494851991322	0.00647726356976389	0.00083623849584211	0	0.00051656251457217	0.000790654315489629	1.00085146593383	0.000350039799094789	0.000338851849495555
"Nosopsyllus_fasciatus"	0.384016313600007	0.0239757342041481	0.255108807726509	0.00324352868128844	0.000322282454714356	0	0.0522573224379723	0.0328054893311414	0.0242008078726929	0.0275658701597346	0.0829701026851002	0.0169300458699203	0.0145700815550903	0.0145123550682424	0.0080864204049464	0.0194262550736476	0.00389888527802892	0.0221478797200564	0.00613392186355406	0.00470223903192119	0.000663348027642186	0	0.000132087172145784	0.000632199951834442	0.000490055718732705	1.00093702327443	0.000270942836500475
"Ceratophyllus_anisus"	0.625411402460265	0.0344034808210351	0.00394956235116878	0.00243334834852132	0.000468872685676915	0	0.0782302730899813	0.0528458521896549	0.039081906824142	0.0415289217696335	0.00241360280527267	0.0274419431663118	0.0236357579958393	0.0235529245749218	0.011922270084482	0.00453317228698988	0.00567357318276189	0.00102777761601729	0.00995620312314207	0.00763946245728479	0.00097823530941823	0	0.000158367078066959	0.00102960484882922	0.000790654315489629	0.000451571394167459	1.00044125922093
