"Agropyron_smithii"	"Amaranthus_retroflexus"	"Ambrosia_psilostachya"	"Andropogon_hallii"	"Argemone_intermedia"	"Aristida_longiseta"	"Artemisia_filifolia"	"Astragalus_spp."	"Asclepias_pumila"	"Bouteloua_gracilis"	"Bromus_tectorum"	"Buchloe_dactyloides"	"Calamovilfa_longifolia"	"Carex_heliophila"	"Chenopodium_album"	"Cirsium_undulatum"	"Croton_texensis"	"Eriogonum_annum"	"Euphorbia_spp."	"Evolvulus_nuttallianus"	"Festuca_octoflora"	"Ipamoea_leptophylla"	"Juncus_balticus"	"Lepidium_densiflorum"	"Lesquerella_ludoviciana"	"Lithospermum_incisum"	"Lupinus_pussilus"	"Medicago_sativa"	"Melilotus_alba"	"Other_grasses"	"Other_forbs"	"Paspalum_stramineum"	"Penstemon_aIbidus"	"Psoralea_lanceolata"	"Psoralea_tenuiflora"	"Solanum_rostratum"	"Sphaeralcea_coccinea"	"Sporobolus_cryptandrus"	"Stipa_comata"	"Tradescantia_occidentalis"	"Ageneotettix_deorum"	"Amphitornus_coloradus"	"Cordillacris_occipitalis"	"Eritettix_simplex"	"Mermiria_maculipennis"	"Melanoplus_angustipennis"	"Melanoplus_confusus"	"Melanoplus_foedus"	"Arphia_conspersa"	"Arphia_pseudonictana"	"Pardalophora_apiculata"	"Spharagemon_collare"	"Trachyrhachys_kiowa"	"Xanthippus_corallipes"
"Bromus_tectorum"	0.0854718397851243	0.000906531156222978	0.000640883468726913	0.0112054141892485	5.83243072518627e-05	4.48740353161721e-05	0.000338395790412637	0.00013783619372751	3.73987226290385e-05	0.0595667852629216	1.00255988583127	0.000205373168666994	0.0170667309273961	0.0137459066697811	3.76607172299982e-05	0.000254458132775808	0.000118874837812031	3.34702652143479e-05	1.86993613145192e-05	0.000187255607746152	0.0460871374497316	4.18511692456486e-05	6.84577228889978e-05	5.02053978215218e-05	3.76607172299982e-05	4.18511692456486e-05	8.7157084203517e-05	7.9249891874687e-05	4.18511692456486e-05	7.72856631673417e-05	0.000480684430756757	9.86286286961788e-05	5.21696265288671e-05	4.18511692456486e-05	0.000187517602347112	1.86993613145192e-05	0.000112458162488075	0.000973040064711454	0.0910112747889192	0.00110770363287742	0.0114395037884615	0.00897480706323443	0.0125094506802303	0.00985575200210339	0.0111417939978366	0.00322254003191494	0.00328008599100609	0.00306669525558115	0.522216709580093	0.0177018344414386	0.0224806250493123	0.0130069673489096	0.00824143295470123	0.0195284684818434
"Buchloe_dactyloides"	0.0872149070029943	0.0226241978054076	0.00395999866765567	0.0120541129768114	0.000137110702703836	4.74982339839739e-05	0.000840373688965621	0.000319990031151978	9.05849981947005e-05	0.0789759318104328	6.84577228889978e-05	1.00836868897274	0.0173468925383331	0.0109902178889525	8.98279194298702e-05	0.00062461969312678	0.000275454610819458	8.66044298414688e-05	4.52924990973503e-05	0.000452167912208672	0.00739310679148224	9.30514090182716e-05	0.00278956299091211	0.000129906644762203	8.98279194298702e-05	9.30514090182716e-05	0.00283485549000946	0.000183636407212972	9.30514090182716e-05	0.000181646123036356	0.00116283013094117	7.1364596407172e-05	0.000131896928938819	9.30514090182716e-05	0.000451410833443842	4.52924990973503e-05	0.000270997915819271	0.0229062001984268	0.0394499459264115	0.0102557161951928	0.00995027640882694	0.00949964679679478	0.0110321817904636	0.0086269824950078	0.0105411356155123	0.00716495849440691	0.00848723412446395	0.00742796985196544	0.0139653754693556	0.0109279763986057	0.0147734567685428	0.530016968273301	0.0101223140907999	0.01413019008862
"Calamovilfa_longifolia"	0.0287248672226874	0.00182628487583769	0.00341393512976484	0.00634649178065867	0.000451017812189625	8.43145750650181e-05	0.00186296266253108	0.000878360916738485	0.000331955234577211	0.109910498319982	0.000135450245455524	0.000413021250912694	1.07959552770005	0.00869111768184479	0.000189217949324032	0.00165492308922617	0.000855120584703058	0.000140310743423236	0.000165977617288606	0.00151703888763288	0.0159481182345986	0.000238125155224827	0.000137673750304231	0.000210466115134855	0.000189217949324032	0.000238125155224827	0.000303651367592837	0.000570080389802039	0.000238125155224827	0.000474258144225051	0.00264749349991718	9.43385714785388e-05	0.000306288360711842	0.000238125155224827	0.0013743016023797	0.000165977617288606	0.000853128418478455	0.00376243939818422	0.0543007938837641	0.00385421112935727	0.0566221244511119	0.0168629150130036	0.0366058213779723	0.199596821480809	0.154059204117697	0.0183356369523117	0.0137504528554772	0.0272203292353313	0.027631850072927	0.0185965812531992	0.0394423312925075	0.0261580125578039	0.0131055488537642	0.0186790371527507
"Carex_heliophila"	0.0655174134057436	0.00450671944997278	0.00378916030457171	0.00500127974057984	0.000475432097815857	4.07730436960451e-05	0.00142417188536501	0.000845638180050613	0.000362027375042035	0.0533452390029256	0.000312406969767751	0.000749333037883127	0.0248882006343737	1.02432134052717	0.000143396636687112	0.00149284305415349	0.000883255230884519	5.99838278265791e-05	0.000181013687521017	0.00159150613685525	0.0398740596551996	0.000226809445547645	0.000249777679294375	8.99757417398687e-05	0.000143396636687112	0.000226809445547645	0.000430791366815393	0.000588836820589679	0.000226809445547645	0.000437815046981951	0.00213459213592123	0.00037601421370191	0.000240997515347596	0.000226809445547645	0.00137287539850033	0.000181013687521017	0.000867451386771181	0.00452001999989245	0.0867313998863203	0.00425594415097225	0.0451913898043383	0.00815460873920901	0.0227584814390778	0.0336308934023019	0.0104922871465119	0.0174643273071686	0.00587841512700475	0.0296862447534469	0.0637310218326213	0.108101145306641	0.192147820048156	0.0474577590659314	0.00752145838128034	0.0744508143129782
"Chenopodium_album"	0.0193862056785965	0.00216780318521046	0.0289748841393473	0.00387262602828007	0.00220990079603304	1.33529874709179e-05	0.0250433616781564	0.00936306581829937	0.000346631648001446	0.0208991543338166	1.88303586149991e-05	0.000134741879144805	0.011920730807414	0.00315472600711646	1.0034266267262	0.0141465787090969	0.00610975491609694	0.00312671515634312	0.000173315824000723	0.00481315331820894	0.00152514974504019	0.00372653829606318	4.49139597149351e-05	0.00469007273451469	0.00342662672620315	0.00372653829606318	0.000218229783715658	0.00407316994406463	0.00372653829606318	0.00546321169823547	0.0377863341445175	2.09136828720599e-05	0.00330003098034385	0.00372653829606318	0.00789314839641064	0.000173315824000723	0.00411989002220605	0.0102715424046632	0.0158786926171534	0.0602397774899723	0.00321872706043991	0.00267059749418358	0.00323326925350537	0.0037686066033246	0.00401319875576203	0.286943448796865	0.306418085321626	0.0284237951361186	0.00384139315745982	0.00351240517213154	0.00509044224466386	0.00853365234583767	0.00285813611608049	0.00414090920866786
"Cirsium_undulatum"	0.0186606091767575	0.00333169728175131	0.0252011718866274	0.0024691711268633	0.00373693704407257	1.37231865247161e-05	0.0244857801647384	0.0070741262615542	0.00307881234312439	0.0218655448879054	1.81755809125577e-05	0.000133847077098596	0.0148943078030355	0.00469179245591096	0.00202093981558527	1.01872957711909	0.00659259261753113	0.00272563022927418	0.00153940617156219	0.0143361891880828	0.00154255040619332	0.00131624940189636	4.46156923661985e-05	0.00408844534391127	0.00202093981558527	0.00131624940189636	0.00158402186392839	0.00439506174502075	0.00131624940189636	0.00421847068809565	0.0297973434850646	2.0649308600915e-05	0.00426503640083637	0.00131624940189636	0.0132783166605437	0.00153940617156219	0.00817856450183405	0.00834571384217992	0.0148023238712557	0.054346844510765	0.00333261762320889	0.00274463730494322	0.00329476770256514	0.0043081449300414	0.00419203063853264	0.10135120394602	0.26711176246887	0.2524626121362	0.00370781850616177	0.00350813951732413	0.00519011480215205	0.00847698154957773	0.002897272438089	0.00408856310298117
"Croton_texensis"	0.0161145891329173	0.00236996628668159	0.0410967648801603	0.00252347074698466	0.00547527612791443	1.90816320808806e-05	0.0145483086070723	0.0113011817023366	0.00358061582671949	0.0315581968782969	1.98124729686717e-05	0.000137727305409729	0.0179575322787642	0.00647720502648647	0.00203658497203231	0.0153827161075726	1.01105490464366	0.000283849341674759	0.00179030791335975	0.0163590482789103	0.00158643274697987	0.00378932060238987	4.5909101803243e-05	0.000425774012512139	0.00203658497203231	0.00378932060238987	0.00183621701516299	0.00736993642910936	0.00378932060238987	0.005721553186587	0.0260581950850793	2.36513009104435e-05	0.00207415725503451	0.00378932060238987	0.0148150174242231	0.00179030791335975	0.0091978166254713	0.0153069182436581	0.0188894136083877	0.0109110258414553	0.00431849918120734	0.00381632641617613	0.00409691459923534	0.00555755475977329	0.00516913245614107	0.29177768638402	0.0278172354841264	0.293610497790999	0.00404174448560904	0.00418141213664897	0.00468095871480752	0.00872272934261618	0.00419301733503901	0.00468295758026781
"Eriogonum_annum"	0.0222963104308369	0.0035546591986023	0.00914543009656382	0.00352677550385108	0.000429301145030714	6.99689261428012e-06	0.0368568112446721	0.00383281137801145	0.00029090360671191	0.00946125005616461	1.67351326071739e-05	0.000129906644762203	0.0088395768356639	0.00131964421218474	0.00312671515634312	0.0190794116049193	0.000851548025024277	1.00597663523605	0.000145451803355955	0.00429032958319076	0.00147597106832695	0.000276795076637608	4.33022149207344e-05	0.00896495285407296	0.00312671515634312	0.000276795076637608	0.000188754018276689	0.000567698683349518	0.000276795076637608	0.00341056449801788	0.0406755140926092	1.72584172463967e-05	0.0061220870394046	0.000276795076637608	0.00712614113282198	0.000145451803355955	0.00370852236976694	0.00153293141039281	0.0107589111834154	0.111184173297303	0.00205844730339557	0.00139937852285602	0.00228299266731309	0.00237722247298969	0.00287644295118603	0.0213132209010958	0.585710253132767	0.0238540957503766	0.00341396705186348	0.00270362489798024	0.00572136406097494	0.00822742083493954	0.00131106950414218	0.00341716661478655
"Euphorbia_spp."	0.0157530773394786	0.00395898540154455	0.0333891915781898	0.000828464941260279	0.0069600518087935	1.84541818342055e-05	0.0158667051025039	0.00770904314608593	0.006758871964148	0.0307793351451253	1.86993613145192e-05	0.000135877497292051	0.0209131797783643	0.00796460225092476	0.000346631648001446	0.0215516864018707	0.0107418474801585	0.00029090360671191	1.00337943598207	0.0273821195045935	0.00159853707220631	0.000402359689290983	4.52924990973503e-05	0.000436355410067865	0.000346631648001446	0.000402359689290983	0.00342472848117135	0.00716123165343899	0.000402359689290983	0.00392724747472094	0.0172192359737328	2.27336533231639e-05	0.00367033958878591	0.000402359689290983	0.0209698791884469	0.003379435982074	0.0138643755762975	0.0116036830883825	0.0167803531658841	0.0125266700002685	0.00425799154493043	0.00369083636684111	0.00401028335877303	0.00595511878588707	0.00518831035194413	0.0309816960754057	0.0285085534577671	0.554227501060137	0.00381466970816192	0.00404163882701511	0.00490239700126226	0.00860557482849655	0.00398083194205921	0.00450126335798645
"Evolvulus_nuttallianus"	0.0164797030073022	0.00360074895827773	0.0325063300904213	0.00143729715866424	0.00601002160624141	1.7433942961548e-05	0.0177020364176344	0.00803984768052862	0.00547642390091869	0.0288032989828635	1.87255607746152e-05	0.000135650373662602	0.0191146899841743	0.0070026270021631	0.000962630663641788	0.020070664863316	0.00981542896734617	0.000858065916638153	0.00273821195045935	1.02286832626732	0.00158385960677309	0.00106719541064542	4.52167912208672e-05	0.00128709887495723	0.000962630663641788	0.00106719541064542	0.00278342874168022	0.00654361931156412	0.00106719541064542	0.00423444031942385	0.0213326556078898	2.23696592329431e-05	0.0035962778670975	0.00106719541064542	0.0183545330300397	0.00273821195045935	0.0119154784654792	0.0113372549516386	0.0166000210561379	0.0220692914982093	0.00405013864803232	0.0034867885923096	0.0038548805377195	0.00551781634937458	0.00495328803270771	0.0821740466196976	0.084090459830539	0.449066759875333	0.0038200143980215	0.0039357920960384	0.00494000604994258	0.00859119033196478	0.00375629277686347	0.00442919252812273
"Festuca_octoflora"	0.0753807483355129	0.00392363149739715	0.00128329306236195	0.00652424748273929	7.01676847965597e-05	3.84815836710785e-05	0.000423952740794249	0.000161328807349313	4.70157962413622e-05	0.0522695125618817	0.000677752021319583	0.000326166476094805	0.0295509249641092	0.025800862129835	4.48573454423586e-05	0.000317583907157448	0.000139979360027636	4.34109137743221e-05	2.35078981206811e-05	0.000232920530407807	1.05623654785143	4.63037771103951e-05	0.000108722158698268	6.51163706614831e-05	4.48573454423586e-05	4.63037771103951e-05	0.000132230056818949	9.33195733517572e-05	4.63037771103951e-05	9.15171321182372e-05	0.000584569529012595	0.000618614355585666	6.69188118950031e-05	4.63037771103951e-05	0.000230762079608804	2.35078981206811e-05	0.000138888937925083	0.00270762015378381	0.0711351182884748	0.00358946258293382	0.0257280585841387	0.00769631673421571	0.0110353711854663	0.0562718354354814	0.0109367023288863	0.00356539083750042	0.00425426954988356	0.0038552952917917	0.138261412349195	0.0157736070928964	0.239002651721749	0.020657210152671	0.00714290299682925	0.122485642405962
"Ipamoea_leptophylla"	0.016476100926356	0.000780947171818633	0.0488043381821308	0.00421847655270905	0.00399050044703536	1.97090823275557e-05	0.0132299121116407	0.0148933202585873	0.000402359689290982	0.0323370586114685	2.09255846228243e-05	0.000139577113527407	0.0150018847791641	0.00498980780204818	0.00372653829606318	0.00921374581327453	0.0113679618071696	0.000276795076637608	0.000201179844645491	0.00533597705322711	0.00157432842175343	1.00717628151549	4.65257045091358e-05	0.000415192614956413	0.00372653829606318	0.00717628151548876	0.000247705549154627	0.00757864120477974	0.00717628151548876	0.00751585889845305	0.0348971541964258	2.45689484977231e-05	0.0004779749212831	0.00717628151548876	0.00866015565999931	0.000201179844645491	0.00453125767464515	0.0190101533989337	0.0209984740508914	0.00929538168264205	0.00437900681748425	0.00394181646551115	0.00418354583969765	0.00515999073365952	0.00514995456033802	0.552573676692634	0.0271259175104856	0.0329934945218606	0.00426881926305615	0.00432118544628284	0.00445952042835278	0.0088398838567358	0.0044052027280188	0.00486465180254917
"Juncus_balticus"	0.0872149070029943	0.0226241978054076	0.00395999866765567	0.0120541129768114	0.000137110702703836	4.74982339839739e-05	0.000840373688965621	0.000319990031151978	9.05849981947005e-05	0.0789759318104328	6.84577228889978e-05	0.00836868897273633	0.0173468925383331	0.0109902178889525	8.98279194298702e-05	0.00062461969312678	0.000275454610819458	8.66044298414688e-05	4.52924990973503e-05	0.000452167912208672	0.00739310679148224	9.30514090182716e-05	1.00278956299091	0.000129906644762203	8.98279194298702e-05	9.30514090182716e-05	0.00283485549000946	0.000183636407212972	9.30514090182716e-05	0.000181646123036356	0.00116283013094117	7.1364596407172e-05	0.000131896928938819	9.30514090182716e-05	0.000451410833443842	4.52924990973503e-05	0.000270997915819271	0.0229062001984268	0.0394499459264115	0.0102557161951928	0.00995027640882694	0.00949964679679478	0.0110321817904636	0.0086269824950078	0.0105411356155123	0.00716495849440691	0.00848723412446395	0.00742796985196544	0.0139653754693556	0.0109279763986057	0.0147734567685428	0.530016968273301	0.0101223140907999	0.01413019008862
"Lepidium_densiflorum"	0.0222963104308369	0.0035546591986023	0.00914543009656382	0.00352677550385108	0.000429301145030714	6.99689261428012e-06	0.0368568112446721	0.00383281137801145	0.00029090360671191	0.00946125005616461	1.67351326071739e-05	0.000129906644762203	0.0088395768356639	0.00131964421218474	0.00312671515634312	0.0190794116049193	0.000851548025024277	0.00597663523604864	0.000145451803355955	0.00429032958319076	0.00147597106832695	0.000276795076637608	4.33022149207344e-05	1.00896495285407	0.00312671515634312	0.000276795076637608	0.000188754018276689	0.000567698683349518	0.000276795076637608	0.00341056449801788	0.0406755140926092	1.72584172463967e-05	0.0061220870394046	0.000276795076637608	0.00712614113282198	0.000145451803355955	0.00370852236976694	0.00153293141039281	0.0107589111834154	0.111184173297303	0.00205844730339557	0.00139937852285602	0.00228299266731309	0.00237722247298969	0.00287644295118603	0.0213132209010958	0.585710253132767	0.0238540957503766	0.00341396705186348	0.00270362489798024	0.00572136406097494	0.00822742083493954	0.00131106950414218	0.00341716661478655
