"Microtus_arvalis"	"Sorex_araneus"	"Neomys_fodiens"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_agrestis"	"Arvicola_terrestris"	"Sorex_minutus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sicista_betulina"	"Sorex_minutissimus"	"Apodemus_flavicollis"	"Micromys_minutus"	"Crocidura_suaveolens"	"Palaeopsylla_soricis"	"Ctenophthalmus_assimilis"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_uncinatus"	"Hystrichopsylla_talpae"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Ctenophthalmus_bisoctodentatus"	"Amphipsylla_vinogradovi"	"Paradoxopsyllus_scorodumovi"	"Leptopsylla_segnis"	"Peromyscopsylla_bidentata"	"Peromyscopsylla_silvatica"	"Nosopsyllus_fasciatus"	"Rhadinopsylla_integella"
"Sicista_betulina"	0.0946879212038027	0.0585805759689422	0.0515268081511947	0.0329941181913469	0.0226989609415717	0.019399231167937	0.0185302747066814	0.00517090266879543	0.00658414996313157	0.00567791138673562	1.0045812532711	0.00342020809340834	0.00315271421896532	0.00315699019221634	0.00317131320750064	0.191951660437655	0.157743944433103	0.0175335304017343	0.135458213091359	0.00701963458336365	0.00967977584363412	0.0413235179697798	0.00542674561007993	0.00321222105257158	0.00379899801202919	0.00176828422626683	0.0544503025223328	0.0363002016815552	0.000320996209708131	0.000257139584450403	0.00027609778102794	9.15792159150907e-05	5.38240101000766e-05
"Sorex_minutissimus"	0.0457377738681274	0.095362741140441	0.0798703474099827	0.0266987480747143	0.0157487760625559	0.0155494777459927	0.00798200583971841	0.00771612423887585	0.00657281861912157	0.00583897042143488	0.00551033526160233	1.0057441579964	0.00496224713168776	0.00510770320920604	0.00493110631347267	0.271312446569479	0.0257785147368207	0.0101922618675699	0.0107007321274527	0.0658763964779747	0.00697715545876193	0.0612349994171293	0.0613618599872704	0.00233135952806028	0.00379363751755408	0.00123823346225135	0.0870251382757252	0.0580167588504834	0.000291526469699142	0.000185550669726203	0.000212364070131956	9.41769422812077e-05	4.35542382948031e-05
"Apodemus_flavicollis"	0.0810010225519598	0.0267859915263383	0.0161725532531798	0.0726385905983049	0.0108184561178159	0.0353163351461421	0.0100995783595543	0.00725273610863348	0.02081602223988	0.00743066698674745	0.00703297787307647	0.00687080372079844	1.01747299566548	0.00683211246421948	0.00679249072120052	0.0315562461629734	0.0387185479013381	0.0163331587239588	0.0180865016886822	0.00386851737969604	0.0107475982361119	0.0114304389701031	0.0061990105760419	0.00558387830971641	0.318673509118483	0.000942864758253197	0.121703059318762	0.0811353728791745	0.000433401255042505	0.000453987992138246	0.000562227043511346	0.000119849467528185	0.00011849688515221
"Micromys_minutus"	0.0989082341924605	0.046991748056237	0.0283890722714286	0.0252953018107417	0.0170406687568266	0.0262142904584754	0.0200665355609088	0.00932044609229659	0.00975587725901112	0.0100389583338123	0.0083229741431158	0.00835805979688262	0.00807431473044121	1.00858019853655	0.00797665333414078	0.0437333250894452	0.130528567567446	0.0183846221451751	0.0154988113220445	0.0054653493442832	0.101729896721912	0.00681778228097842	0.0970073461509771	0.00296001738719119	0.00547263730390016	0.00136490298375362	0.142026489636338	0.0946843264242255	0.000320303145981136	0.000248014037959954	0.000221091675839064	0.000161918682803424	4.12647664123029e-05
"Crocidura_suaveolens"	0.075093716917941	0.0542803513022778	0.0510715943955584	0.0211764169139431	0.01718022451562	0.0160823420742786	0.0153812849544677	0.0115182720489622	0.0109475994129219	0.0112039334237947	0.0102186758908354	0.00986221262694533	0.00981137548617852	0.00974924296394984	1.00975609040566	0.166523938374317	0.145475499183549	0.0147260106561276	0.0134897722388073	0.00703430508788238	0.00875711813370672	0.00597591448907798	0.00591047905434077	0.00229240668162713	0.00556421627631164	0.00134847454719724	0.173238174113445	0.11549211607563	0.000255108141402322	0.000185547753905647	0.000182331714271028	0.000180708603609592	3.45455414583084e-05
"Palaeopsylla_soricis"	0.0645146258571692	0.274010288815383	0.266991239474018	0.0151998890537707	0.0159876363852377	0.00761893149666256	0.00536354450144777	0.0103120154654575	0.00165760870927519	0.00113283332551619	0.00168124377912775	0.00147496950717325	0.000123899486595788	0.000145293438835366	0.00045264737099633	1.21468680881867	0.033898086415913	0.0143816126422929	0.00976438471449789	0.0291991668547738	0.00903210105999683	0.00494760660280883	0.00981495065850359	0.001782105206828	0.00169860715630571	0.00134613646865436	0.00120246205911065	0.00080164137274043	0.000470230909098038	0.000129692999500623	0.000134671984550618	1.82715052502611e-05	2.47959038397565e-05
"Ctenophthalmus_assimilis"	0.40049227265326	0.0537261551477833	0.0451278299351667	0.0506267238311894	0.031921168408168	0.0288722505551951	0.0316738713190943	0.00405958301939332	0.00571171455733259	0.00981510703155413	0.00256135184129899	0.000259805859609615	0.00028182593657189	0.000803927347839815	0.000733079223209375	0.0628424211215498	1.10583483792989	0.0647066379255343	0.0280116243773554	0.00727336682423301	0.0233286534352476	0.0121430423263871	0.00918944838614849	0.00696200310661915	0.00556012765606654	0.00263081577859035	0.00170875600756468	0.00113917067170979	0.000671831591028912	0.00057471139485677	0.000514988166127365	0.000158308177928292	8.25884564945994e-05
"Amphipsylla_rossica"	0.51951768409133	0.0432206242802917	0.0182480211416663	0.0309719611764756	0.0138444077424927	0.0150223117924966	0.0114968936236878	0.00479379540900052	0.0013643743255812	0.00691055899694994	0.000523658477497729	0.000188939972828278	0.000218672567879984	0.000208270693714651	0.000136492374773582	0.0490396698853057	0.119017564711642	1.08079085156456	0.0219167170051244	0.00509602869972724	0.0231558639617628	0.00985707006147732	0.00847035772090644	0.00636299307205658	0.00486800745386791	0.00133262768086736	0.000990757174121301	0.000660504782747534	0.000658399822273607	0.000540629912197883	0.000413303973569449	0.000111460628983064	5.05252221475948e-05
"Ctenophthalmus_agyrtes"	0.200160908898843	0.0558209260615582	0.0258900305082878	0.104935712177915	0.089446873781902	0.0697760259339072	0.0846597828572651	0.00116452087952789	0.0165382478327995	0.00983820986789487	0.00712937963638733	0.000349570196541104	0.000426723270331884	0.000309413656156967	0.000220341107348939	0.0586749143188793	0.0907962997059105	0.0386227444863444	1.04759837844403	0.00744354780081516	0.0272096451615904	0.0198499186794832	0.01122973697528	0.00966740841884357	0.00817949960370202	0.00676618189473255	0.00273207792928025	0.00182138528618683	0.000801416791107463	0.000768346196790964	0.000841966966248998	0.000158680804320885	0.000171183869784527
"Doratopsylla_dasycnema"	0.0429364075358003	0.300765632091615	0.263374202107153	0.0171804002593499	0.0205283459575877	0.00743112030187648	0.0027575980127419	0.0067650628861912	0.000726383053272128	0.000624711591433525	0.000465833873953194	0.0027134442485207	0.00011508175271407	0.000137571722624978	0.000144871271832818	0.221232131478618	0.0297259339773001	0.0113232125112932	0.00938534287928869	1.03045328282679	0.00812938300281829	0.00514895887206473	0.0103407152745771	0.001716543316601	0.00159673177635557	0.00164894239607988	0.0011053817345877	0.000736921156391798	0.000488468155185341	0.000121793473138955	0.000141487754743765	1.00759934102181e-05	2.80267540935561e-05
"Megabothris_turbidus"	0.307724494171605	0.0650494217361025	0.0575539387227196	0.0442243486512447	0.0113512503490489	0.0922748391553749	0.0742737686048256	0.00356310664260033	0.00509618796189996	0.00155562259340818	0.000643838301526123	0.000288047702425951	0.000320455910709758	0.00256657996316751	0.000180766200007707	0.0685901069028658	0.0955618693471379	0.0515695961166781	0.034386501110175	0.00814802837667796	1.03110089038923	0.0130118049572715	0.0105296809319607	0.0075231257248451	0.00636387083428858	0.00130222091150522	0.0019177971485002	0.00127853143233347	0.000855989232379903	0.000661298928520891	0.000434786176927309	2.50906869904545e-05	7.21441250428136e-05
"Ctenophthalmus_uncinatus"	0.1747685222982	0.0585940458477616	0.0302246867856431	0.226800205961585	0.0628179582522101	0.0785831135550137	0.00736185010104523	0.00113090193120393	0.0152759742785633	0.00145402730811501	0.00448832217649294	0.00412820220789635	0.000556538227008766	0.000280882416070272	0.000201435319856561	0.0613540279471912	0.0812264928648965	0.0358472473022265	0.0409636898591583	0.00842732219884752	0.0212477414283534	1.02992364971933	0.0124587588488889	0.0159354975369472	0.0124686066400012	0.00484688615295984	0.00247365717792174	0.00164910478528116	0.00111768633517239	0.00127204898949869	0.00172747947052926	2.34520533566937e-05	0.000369984022775833
"Hystrichopsylla_talpae"	0.16893725554116	0.237346933977387	0.0620727461769883	0.0586361080951967	0.0374617217207017	0.0589602087160089	0.0133901024764098	0.00560936739745955	0.00534767588020047	0.0091703515898908	0.000622038034356988	0.00436566592794809	0.000318526235132588	0.0042177107022164	0.00021025419560896	0.128447832530851	0.0648709676587399	0.0325087642173919	0.0244568579975466	0.0178612354742696	0.0181460114084381	0.0131481763345982	1.01317176589822	0.00618751060644177	0.00545580017811409	0.00292157745366378	0.00243248388932596	0.0016216559262173	0.000841603009889733	0.000526618703388405	0.000490908813413758	0.000147908896611142	9.56543362074987e-05
"Amalaraeus_penicilliger"	0.237574147256099	0.031774012849972	0.0148000568403859	0.278020123457847	0.00870436458835473	0.0668735554073839	0.0223329204120958	0.000986975048936291	0.00217583221633451	0.00150628776977445	0.000684958900915998	0.000308562290478566	0.000533753073722892	0.000239413171022816	0.000151703383342972	0.0433863995574081	0.0914274819736897	0.0454298990659334	0.039167220873403	0.00551565756878408	0.0241182560002387	0.0312851311938596	0.0115105895840424	1.01916703639965	0.0132787519823692	0.00111201479081634	0.00157335244692313	0.00104890163128209	0.00121602525072777	0.00149281900479726	0.00212596087660665	2.42949640286202e-05	0.000453540168772997
"Megabothris_rectangulatus"	0.210544184856109	0.0468577930212659	0.015679478035124	0.204885134609359	0.0084816784211079	0.0877156150707993	0.00747509247613457	0.00124817986410648	0.0448623044171876	0.00167780259265876	0.000925806238225601	0.000573827523663642	0.0348130724247082	0.000505874036494972	0.000420823079721049	0.0472612461725059	0.0834486386028139	0.0397213045185357	0.037873145223864	0.00586362845602845	0.0233163670903346	0.0279757812847086	0.0115993062610325	0.0151757165512791	1.02498410171646	0.00102448079494027	0.00647685554739315	0.0043179036982621	0.00112007638576465	0.00123407962675094	0.00157940657197156	2.70613321396574e-05	0.000334233498547078
"Ctenophthalmus_bisoctodentatus"	0.0782638794158124	0.0274992260091578	0.0391360080193851	0.0244115051164751	0.456816111204562	0.0176279681585208	0.0164475997071967	0.00116408270440858	0.00188366193186273	0.00153369289119188	0.000854670709362299	0.000371470038675404	0.000204287364288193	0.000250232213688164	0.000202271182079587	0.07428429746191	0.0783106163427062	0.0215663579687034	0.0621361037332939	0.0120097971181152	0.00946280529027129	0.0215686433806713	0.012319318262949	0.0025205668591837	0.00203188690996487	1.03232724536357	0.00244779560325915	0.0016318637355061	0.000238883491206474	0.000205376865077756	0.000207214954856266	2.47369821159981e-05	3.98230099779365e-05
"Amphipsylla_vinogradovi"	0.084334621500416	0.0643146871029336	0.0590101120603362	0.049904455736211	0.0426852863388699	0.04329995864666	0.0405576595078669	0.0357171399823237	0.0364636285798757	0.0359549841828327	0.0350901949588367	0.0348100553102901	0.0351586615809756	0.0347175863555493	0.034647634822689	0.0884744861714522	0.0678186273224561	0.0213783381349285	0.0334527764229648	0.0107344848447739	0.0185813234832464	0.0146770325890023	0.0136759649777659	0.0047550207284788	0.017127684669773	0.00326372747101219	1.02249293958173	0.0149952930544881	0.00046156430899758	0.000386210156317371	0.000396530111104508	0.000579919099723109	8.1410205116168e-05
"Paradoxopsyllus_scorodumovi"	0.084334621500416	0.0643146871029336	0.0590101120603362	0.049904455736211	0.0426852863388698	0.04329995864666	0.0405576595078669	0.0357171399823237	0.0364636285798757	0.0359549841828327	0.0350901949588367	0.0348100553102901	0.0351586615809756	0.0347175863555494	0.034647634822689	0.0884744861714522	0.0678186273224561	0.0213783381349285	0.0334527764229648	0.0107344848447739	0.0185813234832464	0.0146770325890023	0.0136759649777659	0.0047550207284788	0.017127684669773	0.00326372747101219	0.0224929395817322	1.01499529305449	0.00046156430899758	0.000386210156317371	0.000396530111104508	0.000579919099723109	8.14102051161681e-05
"Leptopsylla_segnis"	0.217336230654937	0.189221474675908	0.0272767725907788	0.110478076867869	0.00733124184454586	0.102875733372906	0.00625981490519691	0.00138676445024272	0.00160328410760943	0.00127165502604254	0.000581805630095988	0.000327967278411535	0.000352138519722035	0.000220208412862031	0.000143498329538806	0.0973084087514753	0.0749932013486023	0.0399566392142295	0.0275987907437632	0.0133412864884996	0.0233257065823524	0.0186513907181893	0.0133078475938814	0.0103362146311861	0.0083305681191246	0.000895813092024279	0.00129814961905569	0.000865433079370462	1.00113760108345	0.000896746072288601	0.000888800383162702	2.051056493617e-05	0.0001802252477453
"Peromyscopsylla_bidentata"	0.255709835121944	0.0199201513330373	0.0138688038165661	0.251369349468586	0.00866362542135238	0.102783049493266	0.00775572530969302	0.000969500238406718	0.0021775314652926	0.00153119607991895	0.000677913449914698	0.000303628368642878	0.000536531263436109	0.000248014037959954	0.000151811798650075	0.0390375928496876	0.0933122319285627	0.0477228767949222	0.0384871594938019	0.00483852252379302	0.0262114848031917	0.0308760981996501	0.0121122301779333	0.0184566713320388	0.0133504977803056	0.00112023744587867	0.00157995063948015	0.0010533004263201	0.00130435792332887	1.00149855019185	0.00193680991999769	2.46967109664347e-05	0.000410064191629015
"Peromyscopsylla_silvatica"	0.158417101206553	0.0200576403005641	0.0138799084899661	0.438410658273414	0.00920377530614365	0.0125458174592582	0.00726334608324106	0.00089614946350786	0.00246179884480684	0.00142034993553025	0.000727894149982752	0.000347504842034111	0.00066445014233159	0.000221091675839064	0.000149180493494478	0.0405362673497361	0.0836153513366795	0.0364834689396304	0.0421748907639271	0.00562092262027505	0.0172333430127551	0.041930638057392	0.0112909027085164	0.0262846072016823	0.0170863074604196	0.00113026339012509	0.00162216863633663	0.00108144575755775	0.00129280055732757	0.00193680991999769	1.00327504807523	2.29088699279072e-05	0.000715188675813073
"Nosopsyllus_fasciatus"	0.0809018981105108	0.0186408337988334	0.0124736293396048	0.0132194406125758	0.00926998395541375	0.00849878065048013	0.0084060511835582	0.00165896652628452	0.00218215190431568	0.506756676463195	0.00132789863076882	0.00084759248053087	0.000779021538933201	0.00089055275541883	0.000813188716243163	0.0302484769418073	0.141369202889965	0.0541141353712774	0.0437165615904038	0.00220160456013266	0.00546976976391909	0.00313084912311861	0.0187104754213095	0.00165205755394617	0.00161014926230962	0.000742109463479943	0.0130481797437699	0.00869878649584663	0.00016408451948936	0.000135831910315391	0.00012599878460349	1.00817349478166	2.15651559748381e-05
"Rhadinopsylla_integella"	0.0617237964576352	0.0204023580957722	0.0139153912763599	0.532825888686791	0.00974064306499654	0.0135030831435054	0.00733167550053835	0.000843323722945424	0.00271838985125896	0.00133703967043996	0.00078044814645111	0.000391988144653227	0.000770229753489367	0.000226956215267666	0.000155454936562388	0.0410496188067168	0.0737514916496772	0.0245299953526573	0.0471611561256372	0.006123845769442	0.0157274192593334	0.0493928670405736	0.0121002735302486	0.0308407314765638	0.0198868931635512	0.00119469029933809	0.00183172961511378	0.00122115307674252	0.0014418019819624	0.00225535305395958	0.00393353771697191	2.15651559748381e-05	1.00086921025887
