"Trema_micrantha"	"Cecropia_pachystachia"	"Urera_baccifera"	"Chamissoa_altissima"	"Cabralea_canjerana"	"Dendropanax_cuneatum"	"Pera_glabrata"	"Trichilia_clauseni"	"Citharexylum_mirianthum"	"Zanthoxylum_hyemale"	"Talauma_ovata"	"Gomidesia_affinis"	"Ocotea_macropoda"	"Ocotea_corimbosa"	"Miconia_discolor"	"Cestrum_sp1_M_SD_012"	"Momordica_charantia"	"Ocotea_sp1_M_SD_012"	"Miconia_elegans"	"Pereskia_aculeata"	"Persia_major"	"Protium_heptaphyllum"	"Rubus_sp1_M_SD_012"	"Copaifera_langsdorffii"	"Maytenus_aquifolium"	"Miconia_sp1_M_SD_012"	"Palicourea_sp1_M_SD_012"	"Paullinia_sp1_M_SD_012"	"Xylopia_brasiliensis"	"Chlorophora_tinctoria"	"Cordia_sp1_M_SD_012"	"Ficus_luschnatiana"	"Paullinia_rhomboidea"	"Piper_sp1_M_SD_012"	"Rhipsalis_sp1_M_SD_012"	"Tachyphonus_coronatus"	"Chiroxiphia_caudata"	"Trichothraupis_melanops"	"Vireo_olivaceus"	"Manacus_manacus"	"Saltator_similis"	"Dacnis_cayana"	"Elaenia_flavogaster"	"Pitangus_sulphuratus"	"Thraupis_sayaca"	"Myiodynastes_maculatus"	"Habia_rubica"	"Turdus_rufiventris"	"Ramphocelus_carbo"	"Tyrannus_melancholicus"	"Thlypopsis_sordida"	"Myiophobus_fasciatus"	"Tangara_cayana"	"Coereba_flaveola"	"Cyclarhis_gujanensis"	"Penelope_superciliaris"	"Ramphastos_toco"	"Turdus_amaurochalinus"	"Tyrannus_savanna"	"Conirostrum_speciosum"	"Cyanocorax_cristatellus"	"Pipraeidea_melanonota"	"Sirystes_sibilator"	"Tityra_cayana"
"Trema_micrantha"	1.0829271316754	0.028907832184739	0.0271254775161232	0.032234191358453	0.0144577990353863	0.0222192567878719	0.0197003020950679	0.0204561036402026	0.00922301270907975	0.0165676471851316	0.00870426863018542	0.00962577847687178	0.00542329920959298	0.00233516363529671	0.00285862453178275	0.00421922200078217	0.00355055399245614	0.00113491159376491	0.0022467647792567	0.00297551441500116	0.0011792923042915	0.00171517471906965	0.00213280055039779	4.36504459140349e-05	0.00151008971203327	0.00151008971203327	0.00132676976237318	0.000975770384553068	0.000657582492361699	0.0011033149665436	0.000806030788024604	0.00057172490635655	0.000755044856016633	0.00134711149289505	0.000806030788024604	0.0967236945629524	0.0503117917593763	0.102380473460024	0.0658866652347997	0.0483228707850645	0.0990610406784405	0.0524118029810759	0.0200738313846511	0.00407618041295706	0.0264795591970463	0.00998933259771194	0.0114322470228333	0.00262116317785215	0.0103527383880576	0.00939077661473636	0.0169226726864466	0.00229933887084693	0.0166024113926237	0.00174139017214037	0.00188201807984389	0.000389193939216119	0.000152776560699122	0.000573302795226237	0.0150406546066028	0.000537236522640883	1.09126114785087e-05	0.000410992083577624	0.000447734138524271	0.000141863949220613
"Cecropia_pachystachia"	0.0578156643694781	1.07085847548007	0.0424336398410648	0.0262157618132819	0.00884952409319552	0.00714917193026891	0.0251334573047878	0.0103942991890347	0.011875889069971	0.00704400325599139	0.0121739860778266	0.0094248450891634	0.00387315250661513	0.00207313450527655	0.00156003668266812	0.0064454433025289	0.00447218625103566	0.000464910785254659	0.00391037803008925	0.00267429079928831	0.000801680902290605	0.000936022009600874	0.00312872677769321	1.78811840482561e-05	0.00127652085807392	0.00127652085807392	0.000950267765570585	0.000209207345747082	0.000700674045143917	0.003286363357022	0.00217845901212262	0.000312007336533625	0.00063826042903696	0.000600032063362362	0.00217845901212262	0.261415081454715	0.027456645614959	0.0456024368155395	0.0101130411151052	0.0408486674583655	0.0113971159391877	0.0518426770606125	0.0207174798546672	0.0179900156399169	0.0788727205685281	0.00238041074920867	0.00549128800855969	0.0172840495721141	0.0330360909813538	0.00181812342864038	0.00171887412225185	0.00116697926626759	0.00188403063192706	0.0311946831131372	0.000915878783786875	0.000345522417546093	6.25841441688964e-05	0.000595612204188477	0.000802995338464974	0.000436929363554698	4.47029601206403e-06	0.000642933936985831	0.000571214938745176	5.81138481568324e-05
"Urera_baccifera"	0.0591828600351779	0.0462912434629798	1.08402750504774	0.0377026792848447	0.00222929312631156	0.0087856936928013	0.0190191106359891	0.0162978355173135	0.00499093801232328	0.00230185495183695	0.00680871164087113	0.00475874199374599	0.00476188641927873	0.00209846503088122	0.000556125299691816	0.0045337159033875	0.00912305431309423	0.000179450042649534	0.000460108039512863	0.00216654396122824	0.000187212671943607	0.00033367517981509	0.00317528787476428	6.90192471728977e-06	0.00240497144894601	0.00240497144894601	0.00131371078441137	0.000107274257393197	0.000130908585468356	0.000237657919636137	0.00186157709035291	0.000111225059938363	0.001202485724473	0.00171807986051299	0.00186157709035291	0.223389250842349	0.00978780527457596	0.130574069398987	0.00847954413859629	0.0769590863662722	0.0120119922780922	0.00738189795609315	0.00495005591171511	0.00223813496979315	0.00570379007126728	0.00112134376019482	0.101098112217802	0.00177662408174267	0.0362309364164569	0.00101347355655452	0.0020009018413844	0.00116439365552107	0.00214644175954724	0.0182772415292851	0.00117891767422915	0.000349744171813536	2.41567365105142e-05	0.000477321484292708	0.000821984167155249	0.000628377988080746	1.72548117932244e-06	0.01642465916739	0.000432252514454297	2.24312553311917e-05
"Chamissoa_altissima"	0.0773620592602871	0.0314589141759383	0.0414729472133292	1.06037017283502	0.0043609163267735	0.012081629131401	0.0163026028995508	0.0135629805326801	0.00608549561310623	0.00797421098114574	0.0100861653479807	0.0128735820906282	0.00673956864060854	0.00330562610992085	0.00278659554424906	0.00269300676565275	0.00305528166289344	0.000697385042011155	0.00205858733219215	0.00226657355462472	0.000262622505072413	0.00167195732654944	0.00225671580621686	2.68225016158136e-05	0.0014880735027158	0.0014880735027158	0.00130135586020771	0.000155290332470712	0.000180341851723509	0.000943949114492529	0.000955359946009144	0.000557319108849813	0.000744036751357902	0.00275175421732933	0.000955359946009144	0.114643193521097	0.0490440815787835	0.209133320517029	0.0108743860374451	0.0476183520869057	0.0467414589854771	0.0258233246403697	0.0413229472575426	0.00294183595123814	0.0226547787478207	0.00160621294067977	0.022670500430465	0.00184777199200293	0.00382503952071525	0.00148105176028027	0.00223375733505702	0.00137731612987927	0.0366546810902084	0.00183886256089674	0.00115928428977525	0.000550937684986808	9.38787556553477e-05	0.000689613147158206	0.00107447304528177	0.0176728362139171	6.70562540395341e-06	0.000628377988080745	0.000370513702262517	8.71731302513943e-05
"Cabralea_canjerana"	0.0433733971061588	0.0132742861397933	0.00306527804867839	0.00545114540846687	1.07775419745722	0.0135282982282474	0.0146013448432789	0.0208658662464628	0.0218061997493241	0.0319085303920224	0.02236201306153	0.00525301682199685	0.00694383683095414	0.013850594627433	0.00195663552826983	0.000425200728724299	0.000442364263775484	0.00519403712958214	0.00088459341436008	0.000621738464364283	0.010832305413722	0.0011739813169619	0.000594496697718836	0.000199770658830083	0.000218014239627445	0.000218014239627445	0.000500334225467689	0.00732857914555471	0.0078070096450203	0.000101939203052147	9.41624722511476e-05	0.000391327105653966	0.000109007119813722	0.000107654887141356	9.41624722511476e-05	0.0112994966701377	0.034436785297549	0.00818177142274308	0.195622978349323	0.00697645566807824	0.00844743096046847	0.0770715134561951	0.00621195903880114	0.143451416289557	0.00244654087325153	0.0946722342907653	0.00120023797668003	0.00461976648871084	0.002734938112161	0.0544553238366312	0.00296356717976421	0.00145920693212544	0.00172259932809065	0.000468323868438508	0.00236115888662312	0.0023084324379055	0.000699197305905288	0.0010845816210036	0.000602408293141095	9.08524234744478e-05	4.99426647075206e-05	4.64436067981574e-05	0.000331848746438157	0.000649254641197768
"Dendropanax_cuneatum"	0.0666577703636157	0.0107237578954034	0.0120803288276018	0.0151020364142513	0.0135282982282474	1.07879134850959	0.0261227319623584	0.0186021259507987	0.0205947285283556	0.0137955366176781	0.00369208438257852	0.00707336405769048	0.00703774607356852	0.00045158780268588	0.00344557493917244	0.00648106311899194	0.00349815202753646	0.000950096247106046	0.00151573767631972	0.00392666695096478	0.00024265613545344	0.00206734496350347	0.00279835875147865	3.65421633502326e-05	0.00390764332802559	0.00390764332802559	0.00264293665184728	0.000245378412276099	0.000166903574073317	0.000137507700650742	0.000155422099631369	0.000689114987834489	0.0019538216640128	0.000155900899028879	0.000155422099631369	0.0186506519557643	0.060642118929435	0.0118484683261948	0.103786587877925	0.125044586496819	0.191092051536933	0.00859783441215217	0.00368508329512187	0.00273453038079584	0.00330018481561781	0.00373176871971147	0.00267285809481795	0.0265465662764695	0.00228522887397503	0.00136354610484221	0.0025998802125245	0.0904929774961554	0.00183495465696024	0.00129105033890189	0.00167407784636317	7.52646337809801e-05	0.000127897571725814	0.000506363529931608	0.000925802366161329	0.000251700606904188	9.13554083755814e-06	0.000183035285266694	0.000593698453689964	0.000118762030888256
"Pera_glabrata"	0.064473715947495	0.0411274755896527	0.0285286659539836	0.022230822135751	0.0159287398290315	0.0284975257771183	1.0399906107217	0.017726610095227	0.00595815075511366	0.0193170744532368	0.00606713688754184	0.00753954143182345	0.00427391562943032	0.000913507586337547	0.00206581490841069	0.00381275365275524	0.00296922400649376	0.000581088507773109	0.00204105433689843	0.00298715960368086	0.000296060080135335	0.00123948894504642	0.00294757361918085	2.23495579912734e-05	0.00188552294287826	0.00188552294287826	0.00135592445312127	0.000199711070697317	0.000208400640550805	0.00121472837353415	0.00159164916605959	0.000413162981682139	0.000942761471439128	0.000508240112625672	0.00159164916605959	0.190997899927151	0.0363583423880282	0.038626248559551	0.0870056592397312	0.0603367341721042	0.0609055422682264	0.0801458206663049	0.00485320707309754	0.00362223602898825	0.0291534809648197	0.00246513588448131	0.00418579343048854	0.00229979925055203	0.00334687883347091	0.00157786991252154	0.0026722500321659	0.0260109440584348	0.00220464493019819	0.00205127659853905	0.00177678175511736	0.000152251264389591	7.8223452969457e-05	0.000427037784926256	0.000895468277048542	0.000370513702262517	5.58738949781836e-06	0.000432252514454297	0.023636150243675	7.26360634716386e-05
"Trichilia_clauseni"	0.0669472482770267	0.0170088532184205	0.0244467532759703	0.0184949734536546	0.0227627631779594	0.0202932283099622	0.017726610095227	1.07190961566347	0.00474407990855161	0.0397431113653868	0.00197535988410728	0.00403033576304151	0.00283411935502024	0.00126932262909951	0.00194383394047249	0.0028799677853962	0.00326784684423651	0.000578200075932224	0.000923960177214071	0.0021392705232675	0.000325331610743912	0.0011663003642835	0.00130307258993533	2.22384644589317e-05	0.00028581486608286	0.00028581486608286	0.000531674221135929	0.000234065062738159	0.000225103674696148	0.000146426601025073	0.000771398368799404	0.000388766788094499	0.00014290743304143	0.000813566329996684	0.000771398368799404	0.0925678042559285	0.0342114773523159	0.061831041079748	0.190999219433842	0.00914607571465151	0.0607045327151627	0.0125401053773033	0.00295900321121478	0.00374627215945155	0.00351423842460174	0.00294441678718869	0.0277656561496258	0.00156264393056449	0.00232308542848001	0.00180410284885974	0.0751834844554044	0.00209397986132777	0.00271523704801674	0.00120286947079687	0.0742536615626679	0.000211553771516585	7.78346256062608e-05	0.000219181071657255	0.000929822892736482	0.000308249557560911	5.55961611473292e-06	0.000370405352666216	0.00040287750216425	7.22750094915279e-05
"Citharexylum_mirianthum"	0.031621757859702	0.0203586669770931	0.00784290259079372	0.00869356516158033	0.0249213711420847	0.023536832603835	0.00624187221964288	0.0049699884756255	1.12107629740152	0.00186697600419549	0.00562255034088273	0.0140360445971357	0.00981974980019186	0.00062415897672337	0.010331975768527	0.0013408925383339	0.00231712458853858	0.00788648506799784	0.00426342465638754	0.00273417599705234	0.000495782495417652	0.00619918546111622	0.00273185245241295	0.000303326348769148	0.0011285858127278	0.0011285858127278	0.0026306880600693	0.00523068259333687	0.000326873944450349	0.000130634348976724	0.000101164392343642	0.00206639515370541	0.000564292906363899	8.73063907296941e-05	0.000101164392343642	0.012139727081237	0.181842773526076	0.00663528569545675	0.00936259507092175	0.0361147460072895	0.0351302199622039	0.00538774452501125	0.00487317295868415	0.00473896180449138	0.00313522437544138	0.11135902893213	0.00148007429510726	0.214311452305011	0.0283561205478531	0.00304035391741146	0.000832964990942505	0.00210326344925086	0.000783887645717687	0.000851961951869482	0.000393773909557756	0.000104026496120562	0.00106164222069202	0.0007212463537188	0.00043919108138475	0.000144892752693006	7.58315871922869e-05	0.000118831857436268	0.000141860732264611	0.00098581063349973
"Zanthoxylum_hyemale"	0.0701688586664396	0.0149167127773935	0.00446830667121289	0.0140721370255513	0.0450473370240316	0.0194760516955456	0.024998566939483	0.0514322617669711	0.0023062644757709	1.06384502038965	0.00894280454035514	0.00510421343109158	0.00113972564825008	0.000882326312644663	0.000512564364947694	0.000655261424685944	0.00058278115183778	0.00034472328766959	0.000347936740723131	0.000471041988270545	0.000581621893777001	0.000307538618968617	0.00037685053964587	1.32585879872919e-05	0.00024409111480512	0.00024409111480512	0.000224558430392099	0.000381774576687461	0.000408911261801361	0.000142910994744053	0.000152292109253771	0.000102512872989539	0.00012204555740256	0.000163687228297191	0.000152292109253771	0.0182750531104525	0.00902113282307942	0.0124402293505865	0.304034767833149	0.00781091567376384	0.0134066943736886	0.165476536918061	0.00434843381955096	0.00708601889477167	0.00342986387385728	0.00459940678366007	0.00236979173935283	0.00105221611491863	0.00172372409260438	0.00310879137556151	0.0357708720251785	0.00219115355658675	0.0327331981388883	0.000563962427021617	0.0347963045437002	0.000147054385440777	4.64050579555217e-05	0.000342780733455547	0.000974567481478329	0.000234535617092522	3.31464699682298e-06	6.77016162304984e-05	0.000568149248624613	4.30904109586987e-05
