"Oecophylla_smaragdina"	"Crematogaster_fusca"	"Anonychomyrma_gilberti"	"Crematogaster_pythia"	"Polyrhachis_foreli"	"Technomyrmex_albipes_"	"Paratrechina_vaga"	"Pheidole_platypus"	"Monomorium_floricola"	"Camponotus_vitreus"	"Leptomyrmex_unicolor"	"Tetramorium_validiusculum"	"Polyrhachis_sp1_M_PA_004"	"Turneria_bidentata"	"Rhoptromyrmex_wroughtonii"	"Polyrhachis_sp2_M_PA_004"	"Polyrhachis_yorkana"	"Tapinoma_melanocephalum"	"Camponotus_sp1_M_PA_004"	"Tetraponera_nitida"	"Crematogaster_sp1_M_PA_004"	"Camponotus_sp2_M_PA_004"	"Paratrechina_minutula"	"Pheidole_impressiceps"	"Pheidole_sp1_M_PA_004"	"Polyrhachis_sp3_M_PA_004"	"Monomorium_intrudens"	"Polyrhachis_sp4_M_PA_004"	"Tapinoma_minutum"	"Tetramorium_insolens"	"Echinopla_australis"	"Monomorium_fieldi"	"Odontomachus_cephalotes"	"Polyrhachis_cupreata"	"Polyrhachis_mucronata"	"Polyrhachis_thusnelda"	"Rhytidoponera_spoliata"	"Camponotus_sp3_M_PA_004"	"Podomyrma_sp1_M_PA_004"	"Polyrhachis_delicata"	"Strumigenys_guttulata"	"Merremia_peltata"	"Flagellaria_indica"	"Macaranga_involucrata_subsp._mallotoides"	"Homalanthus_novoguineensis"	"Entada_phaseoloides"	"Ardisia_pachyrrhachis"	"Ipomoea_indica"	"Rockinghamia_angustifolia"	"Syzygium_erythrocalyx"	"Cryptocarya_murrayi"	"Ichnocarpus_frutescens"	"Normanbya_normanbyi"	"Dysoxylum_pettigrewianum"	"Endospermum_myrmecophilum"	"Licuala_ramsayi"	"Castanospermum_australe"	"Archontophoenix_alexandrae"	"Cardwellia_sublimis"	"Clerodendrum_tracyanum"	"Mallotus_mollissimus"	"Smilax_cf._australis"	"Elaeocarpus_angustifolius"	"Glochidion_philippicum"	"Wrightia_laevis_subsp._millgar"	"Adenia_heterophylla"	"Ficus_septica"	"Jasminum_didymum"	"Macaranga_tanarius"	"Mucuna_gigantea"	"Pachygone_longifolia"	"Passiflora_sp._indet."	"Syzygium_sayeri"	"Trichosanthes_pentaphylla"	"Dysoxylum_papuanum"	"Euodia_sp1_M_PA_004"	"Syzygium_gustavioides"	"Unidentified_sp1_M_PA_004"	"Aleurites_rockinghamensis"	"Crotalaria_sp1_M_PA_004"	"Cryptocarya_hypospodia"	"Dysoxylum_mollissimum_subsp._molle"	"Embelia_caulialata"	"Mallotus_paniculatus"	"Neosepicaea_jucunda"	"Stephania_japonica"	"Syzygium_cormiflorum"	"Toona_ciliata"	"Urena_lobata"
"Oecophylla_smaragdina"	1.09768336171009	0.0374453747955369	0.033572014116075	0.0204073161515878	0.0261127772102519	0.0147253455915605	0.00640941404442885	0.00814613430303461	0.0105236153707401	0.0067958486178733	0.0115401927008321	0.00563791573772233	0.00471149249881867	0.00473647207116377	0.0039599702276306	0.00390339479760785	0.00399989504699376	0.00315488611787751	0.0012903838002078	0.00441781967455577	0.00315786004967429	0.000740670537827249	0.00187409899626528	0.00101168099575331	0.00160191029947059	0.00174462214581433	0.000876742936399975	0.00235338341001958	0.000908522400847021	0.00136882107477892	0.00167320987273913	0.000940348340563817	0.000401600471633965	0.000435851991206084	0.000439279706489876	0.00215684472902067	0.00180904457842664	9.98017152933965e-05	0.000282467148179289	8.21471125241262e-05	0.000200800235816983	0.16122148683481	0.112406480198234	0.0309232363158153	0.0069003574520266	0.0770037461049459	0.00520963101456358	0.00551736445579932	0.00823822048124978	0.0101829331242513	0.0101688173344544	0.0043074671291471	0.0332871463820013	0.0029940514588019	0.00176869825261597	0.0258678025420468	0.00785691706724649	0.0128005749271376	0.0131150021149287	0.000998665334967453	0.000944632766884014	0.0297387615391326	0.0070447208995712	0.00112082293738178	0.0125926939770522	0.0122718686752534	0.000824822129536188	0.00645111624147963	0.000570678726129321	0.000468589591740685	0.0123422580823637	0.00656277015813889	0.000571230145956393	0.00636381202777692	0.0118030469001085	0.000220190876516054	0.000584893059040834	0.00610151820240393	9.42560888886595e-05	9.42560888886595e-05	0.00590152345005425	0.000202377218668078	0.000266444556476785	0.000242944239899854	0.000197353002965157	0.000318448502564048	0.00590152345005425	0.00590152345005425	0.00019899115664271
"Crematogaster_fusca"	0.042992837728209	1.05966103700661	0.0321920908591138	0.0194432205387697	0.0159760838731739	0.0192566356075879	0.0163887361306933	0.0181363048562456	0.0138456933161609	0.010518934043725	0.00530651728447695	0.00886397694760769	0.00757653451748746	0.00540185301360107	0.00540203132330388	0.00562648255882405	0.00515599665894079	0.00589089717588202	0.00467970125216982	0.00309740158789076	0.00364367468170208	0.00182769745606476	0.00299731883501813	0.00217367340922598	0.00186173591059412	0.00148829897160252	0.000901523942411281	0.00126106045348663	0.00168439035473014	0.00164291643813667	0.000785765079465507	0.000832665124462257	0.000735089802073355	0.00189789457578349	0.00105779960914627	0.000645753961306646	0.000936423278588789	0.000541799449965089	0.000284193033078281	0.000353147784983613	0.000367544901036678	0.101396208706776	0.13112906222276	0.0566019147596484	0.0296644139386234	0.0339338199717511	0.051967340779257	0.0450278349884599	0.0153793055575259	0.0300752838481994	0.0102309491908181	0.0101492908556034	0.00981045949201159	0.0162539834989527	0.00944699053053556	0.00267440369721882	0.0155023401315784	0.00101777782513512	0.00160676865531833	0.00770168182743166	0.0143189130194501	0.00769683895669316	0.00113834397175171	0.0074726642179132	0.0074561159718486	0.000984044695321913	0.0199158735832279	0.00696709209238407	0.000705686268719238	0.000764998782695679	0.000623727068049339	0.000659052469903546	0.00073671641439047	0.0133133793136343	0.000462288577722678	0.000333023736008356	0.000450323075732409	0.000488944121808378	0.000241010825451371	0.000241010825451371	0.000231144288861339	0.000266263333003094	0.000255492784596141	0.00023146691117583	0.000225077208900045	0.000194830291136267	0.000231144288861339	0.000231144288861339	0.000260224805507945
"Anonychomyrma_gilberti"	0.0495586875046821	0.0413898311045749	1.05949361654419	0.0183141302918195	0.0198774111957658	0.0165495946250484	0.0106823605827794	0.0106421346735354	0.0127351804790394	0.0113257005177382	0.00608194983719391	0.00616850729749218	0.00871977124574166	0.00513270137852007	0.00391157544070017	0.00679203562101482	0.00425677322564046	0.00412582450498875	0.00244428761086636	0.00343238783911333	0.0051807259846715	0.00113545477045466	0.00251204445843645	0.00328718608730277	0.00184250585703154	0.0030012998962833	0.000965157537682993	0.00347268664913864	0.00114074872786641	0.00147617692694494	0.000738188664291756	0.000813762185513687	0.000638527537832114	0.0009769214737795	0.00126813202070973	0.000493124711459315	0.00153672453419226	0.000383762996322915	0.000114419169635056	0.000402057854420538	0.000319263768916057	0.107800654818283	0.12157704851688	0.0491666204130728	0.0337728597713252	0.0750402804668134	0.0146515474108945	0.00642247426431815	0.0192305372575075	0.0705426133318463	0.00411909010686202	0.0286390217107081	0.00414200579932145	0.0115128898896875	0.00218760868514808	0.0111206648066044	0.0190536316583622	0.00120776495257968	0.00979132343359092	0.00130874636449992	0.00133016768988372	0.00158771556698007	0.0180377471444669	0.00944344965693064	0.00125157781810328	0.00918647592624065	0.000938125687232544	0.000764344794679827	0.000642035125105484	0.000546766232043067	0.0006561702908184	0.000669017083166624	0.0089455494187276	0.000777430125669068	0.000532889112953571	0.000274405066659298	0.00865108694998938	0.000479283217758808	0.000157093537982049	0.000157093537982049	0.000266444556476786	0.000244907316904604	0.00840867949638248	0.000218025360616899	0.000213862557438336	0.0002424074536069	0.000266444556476786	0.000266444556476785	0.000223643170608762
"Crematogaster_pythia"	0.0451876286213729	0.0374976396104845	0.0274711954377293	1.04157122211064	0.0168186551088671	0.020708712528994	0.016605486879615	0.0177178497656664	0.0134529725977161	0.0125517295615983	0.0071957364342019	0.00812566465866723	0.00637601154204613	0.00521049478799443	0.00787434371629946	0.00522329032216527	0.00368010224301544	0.00453296690434671	0.00342496433734715	0.00434074656914139	0.00231252913016053	0.00277918686717907	0.00294659666981859	0.00145794375642959	0.00233949686126268	0.00178023956903961	0.00111198608117795	0.000718409003744021	0.00131898849539882	0.00173512168394326	0.00272085680751011	0.00157702420630361	0.00168587141122516	0.000213265528820636	0.000365427017782546	0.000189986923736196	0.000849984030778922	0.000101089388613903	0.000456895301462499	0.000262085155425029	0.000842935705612581	0.160031293150645	0.0970751749096032	0.129812098664337	0.0220151530557024	0.00834447816632807	0.0193688903569655	0.0434722651015963	0.0148223914503654	0.0164686659497289	0.01644823085265	0.00388063822064187	0.00383745298170742	0.00303268165841709	0.00325321666901198	0.0149904163363655	0.00227352097186537	0.00112096634358479	0.0260079428827515	0.0016148079033532	0.00131908399755742	0.0014461881106751	0.00102125974122094	0.00113999522609077	0.0134270661234218	0.000962624851911148	0.000980172503941464	0.00067951670118382	0.013030445806578	0.0129296275129579	0.000533385210733757	0.0133228158478564	0.000703422764806806	0.000705878062251515	0.000485888479799709	0.000463249700247566	0.000423130910725035	0.000426949352050626	0.000244198336464927	0.000244198336464926	0.000242944239899854	0.000258711011494541	0.000218025360616899	0.012399657406079	0.000217103949499768	0.000205105550108135	0.000242944239899854	0.000242944239899854	0.000279847466608027
"Polyrhachis_foreli"	0.0592314214769129	0.0315625071640753	0.0305433391544694	0.0172288662090834	1.06458666402905	0.0122348554216408	0.00547124797860519	0.00676505072390273	0.0105854225465483	0.0120267115930336	0.0216877684111064	0.00458799706127742	0.00937121496701184	0.00716464895134191	0.00305404358602369	0.00761366346053517	0.0039592595792813	0.00262758526467075	0.00105188461819084	0.00604484818088895	0.00119558662802077	0.00066982645197136	0.00210102390126334	0.000444367403210112	0.00124733975323937	0.00119067145804455	0.000956941522192213	0.000763545502713595	0.000984553168639854	0.000975454058071763	0.000272197194358126	0.000995755696289322	0.000346839639913222	0.000178648895207128	0.00018285745729707	0.000201526716550969	0.0013043492506499	8.69802691733298e-05	0.00158446074778256	7.79874211355421e-05	0.000173419819956611	0.179269221040531	0.0336777473480142	0.0267066522733181	0.00655094337538553	0.0347049629508375	0.00505379227029603	0.017921168372686	0.0155558282920175	0.00436224515473182	0.057040586920172	0.0684563382938015	0.0827753122012291	0.00260940807519989	0.00144990513617936	0.0295883399877209	0.00230714079555362	0.0272801681589277	0.00213259420587457	0.0011153852085308	0.000885346308547192	0.00178707280395651	0.00107935492581902	0.0139938260244756	0.001468607716436	0.00108287027693785	0.000693604594762073	0.0134960429891766	0.000605375965131682	0.000394678800558541	0.000687278684265838	0.000591603351261715	0.000816231537863098	0.000708109084836583	0.000636897005128097	0.000226472898895838	0.0132251716490832	0.000516411481528113	8.04595290971352e-05	8.04595290971352e-05	0.000318448502564048	0.000203565818202852	0.0002424074536069	0.000205105550108136	0.000298527039639246	0.0129827641954762	0.000318448502564048	0.000318448502564048	0.000165335884076227
"Technomyrmex_albipes_"	0.037012355135544	0.042156418492287	0.028179039496704	0.0235071871950743	0.0135575424942506	1.03862395597403	0.0179887319692608	0.0177240828684865	0.0128648509619718	0.0156224447258726	0.00839249522504757	0.00900386040370667	0.00577315312948141	0.004773706464968	0.00750105414582568	0.00343368077026191	0.00502836281252892	0.00448794020897694	0.00478331949759021	0.00260795785426378	0.00383398178845164	0.00491622673379161	0.00254320007280508	0.00208412532288775	0.00257797554611292	0.00127395142015406	0.000924690942095021	0.00126060585299271	0.00112116403169224	0.00149415939637155	0.00117818587184105	0.0010702116854935	0.00153086140995486	0.000884251363193169	0.00120676492585929	0.000175834309690757	0.000414536236781729	0.000102177494572739	0.000494382893501253	0.000458475503980207	0.000765430704977432	0.0664422537525021	0.203561941188008	0.117876328566525	0.0385119423343374	0.00790237845112785	0.0214744528317579	0.0346625123671935	0.00245699952390499	0.00447966641494866	0.0177977841660451	0.0175573725250251	0.0034679418348229	0.00306532483718216	0.0172046615638263	0.0163618008865326	0.0164623672813398	0.000990919557220611	0.0154790447574069	0.0295020019351268	0.00163154329576907	0.00125518058872149	0.00101562240087828	0.00118126066144824	0.00112433728927738	0.0008690264639321	0.00106654672085426	0.000624551846226882	0.000960422836842392	0.000830259946956996	0.000441940890708109	0.000773385091210999	0.000755699971864067	0.000719440767658599	0.00039798231328542	0.000645737830394998	0.000388979054684989	0.000450409297269156	0.000264540176018542	0.000264540176018541	0.00019899115664271	0.000247400980037919	0.000223643170608762	0.000279847466608027	0.000198904436040333	0.000165335884076227	0.00019899115664271	0.00019899115664271	0.0140354588645139
"Paratrechina_vaga"	0.0175316325332907	0.0390437537231221	0.0197937857857382	0.0205126602630538	0.00659768138596508	0.0195759730253721	1.05264681602573	0.0299686024707684	0.0138309113914533	0.0110114651038286	0.00364170776062775	0.013265405073268	0.00762846064702155	0.00461284967761332	0.0082053581445834	0.003589707652387	0.0071511935750498	0.00774591222994316	0.00904493146807218	0.00164439684181008	0.0028544376253304	0.0027838376514369	0.00299306250117749	0.00368727112297211	0.00304377637895915	0.00231442228352015	0.00201148235447042	0.000511029664078592	0.00278481983246202	0.00160223823127875	0.000425451124698853	0.00107557512611449	0.00166877361386689	0.00154057693744292	0.00173496240391958	0.00124379905837004	0.00032261130355158	0.0011605554013084	8.01728035085797e-05	0.00161688632923386	0.000834386806933443	0.052579053581468	0.0681550951804958	0.12849556826775	0.135818451655644	0.00586245487467848	0.055604711042827	0.0384399926385875	0.00213937876189427	0.0038829745539568	0.00288622092630887	0.00295527261992114	0.0018297472971753	0.0348166620392521	0.050052918503789	0.00161086758187301	0.00259767364308596	0.000463234603491207	0.00121234593222738	0.00152723429497252	0.0170700103530863	0.000712291269894669	0.000782917560972542	0.000972225590268129	0.000791178256965766	0.000611584780979624	0.00120639703233425	0.000415726443437166	0.000856548837388905	0.0162076631281176	0.000499461942369829	0.0004448172065283	0.000650755235719622	0.000576277739791402	0.000188512177777319	0.000613630824222094	0.000237553067079185	0.00045181576764115	0.0154801002356725	0.0154801002356725	9.42560888886596e-05	0.000265979065220256	0.000157093537982049	0.000244198336464926	0.000192202069900555	8.04595290971351e-05	9.42560888886596e-05	9.42560888886596e-05	0.000264540176018542
"Pheidole_platypus"	0.0244384029091038	0.0473884094630934	0.021627564013959	0.0240048287147738	0.00894732515096813	0.0211545505204516	0.0328687898066493	1.03245218667687	0.0134341540337878	0.012564974154081	0.00378261446971682	0.0137391257246181	0.00866897732811633	0.00337326134281235	0.00792544175617374	0.00266589157201441	0.00564214629836987	0.00549601149649727	0.00826734420807652	0.00220152697072677	0.00272839846896078	0.0033078676453088	0.00255600988336645	0.00285316166720756	0.0030180379179922	0.00161529212439383	0.00170698950327779	0.000633655926408557	0.00281286201863593	0.00153587340539921	0.000554523861173525	0.00141405554718876	0.00200595561417352	0.00165342959607185	0.00126157258189494	0.000174065239871325	0.000504621328467846	0.000123016100559297	8.53499756234271e-05	0.0011420905094065	0.00100297780708676	0.089614947342236	0.089607021111006	0.154458582291361	0.0959356027901457	0.00673513836234094	0.0755816261476461	0.0246037125570095	0.00223515077531707	0.00406937390590984	0.00307259912244338	0.00332070494704014	0.00221027107626428	0.0036904830167789	0.0374292953418805	0.00185678388566176	0.00262860559474576	0.000599212670789533	0.00141004840668549	0.00174135564335069	0.0184073702830008	0.000949467360829333	0.000782204766457731	0.00113539962384832	0.000998323268867277	0.000692774975382841	0.017530017762026	0.000533024030373918	0.000919170735012564	0.0174215909502147	0.000306294835872173	0.000555791998659526	0.00073376485642657	0.000716431355089126	0.000262778525904342	0.000615285015077179	0.000280761054797389	0.000413496577870665	0.000483364555980136	0.000483364555980136	0.000131389262952171	0.00025834911603438	0.000171647333444119	0.000285771770413973	0.000140552555950515	0.00010911372135327	0.000131389262952171	0.000131389262952171	0.000285872304330428
"Monomorium_floricola"	0.0376421626722626	0.0431346599465012	0.0308583219299801	0.0217317249655414	0.0166923970926339	0.018307672522806	0.0180865764349774	0.0160176451941316	1.02961364727093	0.00869317979404817	0.0060707940694891	0.00879734906230228	0.00693356316564769	0.00679609286181064	0.00510806177776777	0.00777069872709307	0.00573260773827932	0.00724624399326603	0.00512394698236629	0.00329206517032866	0.0032145181388315	0.00171333317873305	0.0038227055453558	0.00237446917027682	0.00210807626986701	0.0018842133534588	0.00116945360356729	0.00102409163952625	0.00186397516515611	0.00208188251458877	0.000629049773750935	0.000981890988751753	0.00100838380219829	0.000220249838552211	0.000712035501822034	0.000897330147587829	0.000865959352869919	0.000792482318548977	0.00121543580366671	0.000600193952964382	0.000504191901099144	0.104138401108269	0.10204231766127	0.0776455527692681	0.0504162920490081	0.0279547390956463	0.0471649274723473	0.0666080995032498	0.0226465982229436	0.0246274175754929	0.0437556889320015	0.00381790745176909	0.00364692853060139	0.0237744695564693	0.00316274999608667	0.0027356193852128	0.00246051407486834	0.0010015983884134	0.0016041970719393	0.0013103629498239	0.00130089947633471	0.00127814942634349	0.00109840046158068	0.00113483740973464	0.00116487629400013	0.0204499242017586	0.00105713911504366	0.000672206369874024	0.000679877807192541	0.000783039192749176	0.000629086974233114	0.000618350673600353	0.00066500825852869	0.000734903884674266	0.000404754437336157	0.000366242251801187	0.000448473135107456	0.000489007605582044	0.000265979065220256	0.000265979065220256	0.000202377218668079	0.0198002624475178	0.000244907316904604	0.000258711011494541	0.000283170535908777	0.000203565818202852	0.000202377218668079	0.000202377218668079	0.000247400980037919
"Camponotus_vitreus"	0.0274788661505312	0.037044941632249	0.0310225709833699	0.0229205496342231	0.0214389206658426	0.0251317589068385	0.0162778179795728	0.0169353999468049	0.00982707281066315	1.03513429944598	0.00521342951632694	0.00675868882201134	0.014804931573692	0.00703967146842631	0.00809044497156963	0.00193886276764048	0.00351100235658966	0.00317272475670201	0.00263784274375605	0.00472683742846331	0.00158054949443435	0.00760677572692459	0.00123824048250229	0.00108417178542199	0.00219013052803773	0.00179322853583128	0.00103309714131876	0.000741858336107142	0.000926223995583839	0.00168774454892713	0.000312006996899759	0.0015856317545143	0.00232268341938309	0.00319121105388954	0.00154425316271715	0.000164918231729724	0.000838446174092084	0.000108801358901324	0.000739792346075245	0.000375591989101279	0.00116134170969155	0.0924952297713596	0.0444079161778979	0.178846623292498	0.0315497270845074	0.029819241307392	0.00758051769958859	0.00628581575810982	0.00213850899217688	0.00395507886629667	0.0266325244587088	0.0492831103250888	0.00328467501686405	0.00326404076703971	0.00315551131569426	0.00239531927582136	0.0257105458195491	0.000981291855468128	0.00158994796809291	0.0466744258854625	0.024270598563284	0.000967351676806337	0.000987954224156544	0.0237327508843507	0.00113463908926132	0.000730664729294196	0.00095916904967948	0.000637858570752869	0.0231435307380028	0.00078539497433713	0.000336701236970401	0.000498601274865628	0.0232426281531169	0.000605080797941812	0.00029547167903797	0.000932860429578918	0.000507661132842867	0.000323285957348468	0.000239379676170188	0.000239379676170188	0.000147735839518985	0.00018898216943583	0.000246210880820396	0.000272863686121703	0.000293319644517763	0.00026145025202247	0.000147735839518985	0.000147735839518985	0.000339618363605925
