"Apodemus_uralensis"	"Cricetulus_migratorius"	"Clethrionomys_centralis"	"Sicista_tianshanica"	"Spermophilus_relictus"	"Alticola_argentatus"	"Sciurus_vulgaris"	"Ellobius_tancrei"	"Microtus_oeconomus"	"Pectinoctenus_nemorosa"	"Frontopsylla_ornata"	"Neopsylla_teratura"	"Neopsylla_mana"	"Amalaraeus_penicilliger"	"Amphipsylla_anceps"	"Callopsylla_caspia"	"Megabothris_rectangulatus"	"Frontopsylla_elata"	"Amphipsylla_dumalis"	"Paraneopsylla_tiflovi"	"Amphipsylla_primaris"	"Neopsylla_pleskei"	"Neopsylla_setosa"	"Amphipsylla_kuznetzovi"	"Leptopsylla_nana"	"Frontopsylla_elatoides"	"Rhadinopsylla_li"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_rossica"	"Amphipsylla_asiatica"	"Ctenophthalmus_breviatus"	"Oropsylla_silantiewi"	"Frontopsylla_protera"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_arvalis"	"Hystrichopsylla_talpae"	"Palaeopsylla_soricis"	"Pectinoctenus_pectiniceps"
"Frontopsylla_ornata"	0.058196572774618	0.000428295841751319	0.00520476089615001	0.0363497613263451	2.56947344110094e-05	0.000804609863878461	0	3.79070892207796e-07	2.65020548046112e-08	0.00334455124302786	1.00503636694796	0.000118910118525921	0.000447123330911835	0.00021664945006965	2.60009332581123e-05	0.00015543244893835	0.000298518710604914	7.40598388384982e-05	4.10781849471474e-06	3.13079735842439e-05	4.75967930494299e-05	3.35710097832283e-07	2.71150463633767e-07	8.00851436030417e-05	5.93053093308274e-06	1.54943122076438e-07	1.73417428557945e-05	0	2.5480230349972e-05	2.65765303274538e-05	3.94107716306669e-05	1.97441215958525e-05	5.00968761714089e-05	4.54023860513766e-07	1.31369238768889e-05	4.11443549102768e-06	4.11443549102768e-06	1.31369238768889e-05
"Neopsylla_teratura"	0.00312029277494714	0.0497989742415875	0.00186566473706462	0.00241121851256624	0.0437815096939138	2.60170835501607e-05	0	3.35565355224935e-06	3.06831291931305e-06	0.000358304415673353	0.000360269347200557	1.003074967858	0.00129161756727385	0.00040403969975088	0.00149643326334444	0.000401133418879253	0.000253011120440641	2.65470081163346e-05	0.000475588502493523	3.8208868454377e-05	3.87909854464005e-05	0.000572019724644101	0.000462015931443312	8.6836933858667e-06	0.00021263656201712	0.000264009103681893	0.000156184499293549	0	5.1288563809272e-06	3.66023314285562e-05	2.11306508461432e-06	6.70588084627803e-05	3.84966604304565e-05	5.27904320582199e-05	7.04355028204772e-07	1.47483378424081e-06	1.47483378424081e-06	7.04355028204772e-07
"Neopsylla_mana"	0.0408370146080342	0.00306495160812353	0.0104066571038252	0.0022834757749864	0.0399657537869037	0.00445096394637042	0	1.09505119047794e-06	1.89130667141432e-07	0.00228097442884293	0.00167342481936856	0.00159552758310299	1.00143601723804	0.000453683474290687	0.000101275138142575	0.000253215300954347	0.000216601763863776	0.000148078915311346	2.93152534069219e-05	0.00015188138359212	0.000122299270650429	0.000522165627366581	0.000421749160565315	7.48845610311701e-05	2.12228676420454e-05	0.000240999520323037	0.000158027947649862	0	3.38981069404616e-05	2.06026189831177e-05	2.76548631657116e-05	7.40773116636152e-05	5.29409254614061e-06	3.24906530896488e-06	9.21828772190388e-06	8.22660640618589e-06	8.22660640618589e-06	9.21828772190388e-06
"Amalaraeus_penicilliger"	0.00867660218316589	0.0151305508399265	0.0676525789152579	6.03706708768345e-05	0.00287308749084856	0.00661351201827604	0	2.46617136677256e-06	9.32720382525178e-07	0.00126602252826923	0.00103060345874254	0.000634380089328485	0.000576644415920874	1.00208113333318	0.000456409774581651	0.000564968855465153	0.00108839357290706	0.000962645391679558	0.000144571659291403	0.000295034159402914	0.000207015882873397	3.75378265135993e-05	3.03190137225225e-05	0.000196974053103543	0.000117638112286558	1.73251506985843e-05	6.5545238389542e-05	0	0.000162399499557541	1.461017068003e-05	5.87580283284372e-06	7.26918909106794e-06	1.07756683406139e-05	1.60394531872013e-05	1.95860094428124e-06	5.34802995377532e-05	5.34802995377532e-05	1.95860094428124e-06
"Amphipsylla_anceps"	0.0024036699982165	0.0983081746666507	8.99165663511849e-05	2.43594388970093e-05	0.000133939591999912	3.73950018042302e-05	0	6.58859999372951e-06	6.05714618778029e-06	0.000439233237999121	0.000152120402625048	0.00288966423266512	0.00015831515847575	0.0005613315618418	1.00295326161625	0.000770123902675928	0.000420486563357962	1.27944521290223e-06	0.000938857659105944	7.07365289706487e-05	7.17462638031454e-05	1.74996451859182e-06	1.41343288040108e-06	2.96172683553466e-06	0.00041692553117293	8.07675931657763e-07	1.08481374745566e-06	0	7.55830033199995e-07	7.05609201426533e-05	1.62776749314887e-06	1.01580272948888e-06	6.95091109082669e-05	0.000104213612720831	5.42589164382956e-07	7.10802896056797e-08	7.10802896056797e-08	5.42589164382956e-07
"Callopsylla_caspia"	0.0249345111054527	0.0321420490356293	0.0146558284510851	5.65775273157741e-05	6.64464638730449e-05	0.0291458534630347	0	6.85305122440052e-06	1.98191248590848e-06	0.00163696686452322	0.00114659589144377	0.000976672672053833	0.000499091027967988	0.000876111123692338	0.000971025790330517	1.00107528913889	0.000379191017767472	0.000208541432505559	0.000307196435315815	0.000939657060197967	0.000657603729696426	8.68144754120185e-07	7.01193839866303e-07	6.86925120452652e-05	0.000147877009141866	4.00682194209316e-07	1.74479242307678e-05	0	4.03854632292078e-05	3.3972344623674e-05	1.68856734348438e-05	8.54300726597425e-06	2.27927324625212e-05	3.40728435006672e-05	5.62855781161461e-06	1.15856351391977e-05	1.15856351391977e-05	5.62855781161461e-06
"Megabothris_rectangulatus"	0.0120938106827988	0.0178205258554186	0.0561934477640883	0.0148098540056119	5.25407579120674e-05	3.72565654534451e-05	0	1.56726703852581e-06	1.09811177935897e-06	0.00141073151046911	0.00223450034849855	0.000625086297559229	0.000433203527727552	0.00171261929854494	0.000537975456060922	0.000384767356264052	1.00099812114963	0.000799590561070031	0.00017020732580064	8.03764519565555e-05	6.33359599875244e-05	6.86462163675253e-07	5.54450209122319e-07	0.000169125841620802	0.000119985765068681	3.1682869092704e-07	4.73364944117016e-05	0	0.000135995073349775	1.80539708814499e-05	8.1899395143107e-06	4.17417692988711e-06	3.28814824458071e-05	1.88910168078642e-05	2.72997983810357e-06	4.4421697837224e-05	4.4421697837224e-05	2.72997983810357e-06
"Frontopsylla_elata"	0.000260859046937571	0.000100984652495328	0.10049278114203	6.48774088731573e-05	4.08137392241035e-05	4.91744697938048e-05	0	6.04135869472493e-07	6.41487804260859e-09	0.00112666236541445	0.00104712383246655	0.000123886037876228	0.000559409235620641	0.0028611960252698	3.09199259784707e-06	0.000399704412302322	0.00151033772646562	1.00142993680676	9.94306096604332e-07	0.000120750498358443	8.06923338430344e-05	5.33244834083764e-07	4.30697750606117e-07	0.000278337691285441	7.98691371825926e-05	2.46113000346353e-07	7.96433842866912e-05	0	0.000238381685788051	1.89136566996248e-07	1.76653982124766e-07	1.49855241148971e-07	1.60240408419678e-07	1.07050868369605e-07	5.88846607082554e-08	7.94409337091142e-05	7.94409337091142e-05	5.88846607082554e-08
"Amphipsylla_dumalis"	8.36354172756881e-05	0.0877246633643808	8.11482072389987e-05	1.88974422793414e-05	0.000118893804725153	5.34630647423837e-05	0	0.00646613143536657	0.00646326827409212	0.000284503677864102	6.74477294777357e-05	0.00257738285222296	0.000128608853656174	0.00049900540465097	0.00263485859168443	0.000683759807638427	0.000373358004982049	1.15467804766955e-06	1.00180658248428	6.37425462875176e-05	0.00038652677204997	1.55338639339396e-06	1.2546582408182e-06	3.18917364985305e-07	0.000372041519936811	7.16947566181827e-07	5.01247520730952e-07	0	2.11325667977059e-07	6.20339871794617e-05	5.66379800964027e-08	2.07555881593658e-07	6.20221154332961e-05	9.29943427890962e-05	1.88793266988009e-08	6.41487804260859e-08	6.41487804260859e-08	1.88793266988009e-08
"Paraneopsylla_tiflovi"	0.000184210189274576	0.00682843547023109	0.0101832920282287	2.52215172127506e-05	4.02358533807303e-05	0.0837347372966832	0	1.35437047813567e-05	4.24950308583451e-07	0.000350947068143199	0.000531191951812672	0.000213969663344511	0.000688528938950946	0.00105228850187039	0.000205135934014881	0.00216121123845532	0.000182186624434859	0.000144900598030131	6.58672978304348e-05	1.0026013062714	0.0017710318538244	5.25694566783412e-07	4.24599457786601e-07	2.83830284611474e-05	3.70045299174556e-05	2.42628261592344e-07	8.23314881199387e-06	0	2.41916821071907e-05	4.90891431993089e-06	1.24747306506485e-07	1.23030718651328e-07	4.86029947250568e-06	7.23862417338985e-06	4.15824355021615e-08	8.05003322389618e-06	8.05003322389618e-06	4.15824355021615e-08
"Amphipsylla_primaris"	0.0150679815895456	0.00758376925432662	0.00756117054158803	4.00930529670738e-05	3.82246495138979e-05	0.0632930047783591	0	0.0074229939825263	2.86316127444422e-06	0.00105006447380492	0.000897287691191105	0.000241366131666492	0.000616025955868827	0.000820396276572351	0.000231182405587913	0.00168054286477975	0.000159512788116728	0.000107589778457379	0.000443789997538855	0.00196781317091599	1.001717660869	4.99417531337359e-07	4.03375698387867e-07	3.79269859297813e-05	3.81345353743411e-05	2.30500399078781e-07	9.5130187263752e-06	0	2.13329799888436e-05	1.21622547352345e-05	1.02040507378412e-05	5.15965046869031e-06	5.41447623370623e-06	8.03933136501056e-06	3.40135024594708e-06	5.97720991429884e-06	5.97720991429884e-06	3.40135024594708e-06
"Neopsylla_pleskei"	0.000138069265929684	0.000193921043121818	5.18888242396893e-05	1.51235261963733e-05	0.100597851549026	1.32190616620423e-05	0	1.57907994210101e-08	1.19491261030305e-08	8.52674778263662e-06	6.57217076140893e-06	0.0036961274515465	0.00273132789699442	0.000154482593729043	5.85565050451878e-06	2.30392261670357e-06	1.79536258191989e-06	7.38339001039058e-07	1.85211454596972e-06	6.06570653980859e-07	5.18625897927258e-07	1.00131434378908	0.0010615853681053	2.99400302793857e-07	8.63298874896999e-07	0.000606620210345885	0.000353933975079009	0	1.54223377358206e-07	1.99380427954384e-07	9.35006315550906e-08	0.000151701802902249	1.57763832757437e-07	2.05570010376485e-07	3.11668771850302e-08	4.10188333910587e-08	4.10188333910588e-08	3.11668771850302e-08
"Neopsylla_setosa"	0.000138069265929684	0.000193921043121818	5.18888242396893e-05	1.51235261963733e-05	0.100597851549026	1.32190616620423e-05	0	1.57907994210101e-08	1.19491261030305e-08	8.52674778263662e-06	6.57217076140893e-06	0.0036961274515465	0.00273132789699442	0.000154482593729043	5.85565050451878e-06	2.30392261670357e-06	1.79536258191989e-06	7.38339001039058e-07	1.85211454596972e-06	6.06570653980859e-07	5.18625897927258e-07	0.00131434378908275	1.00106158536811	2.99400302793857e-07	8.63298874896999e-07	0.000606620210345885	0.000353933975079009	0	1.54223377358206e-07	1.99380427954384e-07	9.35006315550905e-08	0.000151701802902249	1.57763832757437e-07	2.05570010376485e-07	3.11668771850302e-08	4.10188333910588e-08	4.10188333910588e-08	3.11668771850302e-08
"Amphipsylla_kuznetzovi"	0.0593542813499839	5.85581931243154e-05	0.0414231975854216	0.000108498858292481	3.50474472093985e-05	3.00638722969469e-05	0	4.49951803467843e-07	3.75196899982712e-09	0.00355443966755971	0.00239784341729107	8.58153228720944e-05	0.00059907648824936	0.00123977786365171	1.51570726289127e-05	0.000278810784183723	0.000676503366483207	0.000589420993310346	5.81555194973204e-07	5.00876972843778e-05	6.02369776531821e-05	4.57906345449428e-07	3.69847432862999e-07	1.00018160092579	3.29939140318636e-05	2.11341390207428e-07	4.62671508581645e-05	0	0.000111635089859471	2.68378991642264e-05	4.01947729232396e-05	2.01502218091717e-05	1.90012455070053e-07	6.2075823099981e-08	1.33982576410799e-05	3.27456107394637e-05	3.27456107394637e-05	1.33982576410799e-05
"Leptopsylla_nana"	0.000114710310106402	0.0862606799250336	0.0144334940765685	2.78349586282775e-05	0.000122711768646073	3.94954343288938e-05	0	5.85965793301646e-06	5.31487885624016e-06	0.000440335203272324	0.000215617160352794	0.00255163874420545	0.000206164999951298	0.000899091286761553	0.00259089437228892	0.000728822402199198	0.000582788001762164	0.000205377781326667	0.000823806222717224	7.92954212516905e-05	7.35451753648006e-05	1.60326933909443e-06	1.2949483123455e-06	4.00640384672629e-05	1.00037717954427	7.39970464197428e-07	1.18674201530122e-05	0	3.42555241963045e-05	6.10133992048273e-05	7.76819255799564e-08	2.23833578839335e-07	6.09997413347534e-05	9.14424168816611e-05	2.58939751933188e-08	1.14098767403704e-05	1.14098767403704e-05	2.58939751933188e-08
"Frontopsylla_elatoides"	0.000138069265929684	0.000193921043121818	5.18888242396893e-05	1.51235261963733e-05	0.100597851549026	1.32190616620423e-05	0	1.57907994210101e-08	1.19491261030305e-08	8.52674778263662e-06	6.57217076140893e-06	0.0036961274515465	0.00273132789699442	0.000154482593729043	5.85565050451878e-06	2.30392261670357e-06	1.79536258191989e-06	7.38339001039057e-07	1.85211454596972e-06	6.06570653980859e-07	5.18625897927257e-07	0.00131434378908275	0.0010615853681053	2.99400302793857e-07	8.63298874896999e-07	1.00060662021035	0.000353933975079009	0	1.54223377358206e-07	1.99380427954384e-07	9.35006315550905e-08	0.000151701802902249	1.57763832757437e-07	2.05570010376485e-07	3.11668771850302e-08	4.10188333910588e-08	4.10188333910588e-08	3.11668771850302e-08
"Rhadinopsylla_li"	0.0184479597163287	0.000147012359088418	0.018317978385939	4.66988406266312e-05	0.0640298736733843	2.03868435745635e-05	0	1.82077568129203e-07	9.11359128601733e-09	0.00116552541122092	0.000802449737599948	0.00238536326193785	0.00195380008003465	0.000637576409789181	8.57989054805844e-06	0.000109446070174816	0.000292625601817792	0.000260651075847353	1.41260664933269e-06	2.24540422145287e-05	2.335013687383e-05	0.000836571213823112	0.000675692134241744	7.15037785989816e-05	1.51039892856519e-05	0.000386109790995282	1.00024387565173	0	4.76061709669581e-05	8.43254564493166e-06	1.24929749771977e-05	0.00010277393523742	1.67866674690186e-07	1.55843490199736e-07	4.16432499239925e-06	1.44806153248529e-05	1.44806153248529e-05	4.16432499239925e-06
"Tarsopsylla_octodecimdentata"	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0.0253755635257323	8.29534072626474e-05	0.0753882081304712	8.341652487637e-05	3.83630651178539e-05	4.10524658576402e-05	0	5.38607641420517e-07	5.28314169942647e-09	0.00215846771882619	0.00162117965601697	0.000107705983999471	0.000576267817987847	0.00217209330658211	8.21965161104995e-06	0.000348324620351917	0.00115595812347309	0.00107271758604623	8.18886963411103e-07	9.07188079019651e-05	7.19988074623472e-05	5.01225976414171e-07	4.04836365565292e-07	0.000237224565951376	5.99471673435328e-05	2.3133506603731e-07	6.54584850795674e-05	0	1.00018451438252	1.15148606708191e-05	1.71843545320986e-05	8.65001103255863e-06	1.72893528246087e-07	8.79364741300149e-08	5.72811817736619e-06	5.95954214470128e-05	5.95954214470128e-05	5.72811817736619e-06
"Amphipsylla_asiatica"	0.0671765687038446	0.0335594494934175	7.97525857500844e-05	9.99096542309378e-05	6.6127841938204e-05	2.37517232832338e-05	0	2.47320806382321e-06	2.06779957264873e-06	0.00361123830034603	0.00225457565611233	0.00102486527999957	0.000466992696950667	0.000260548043793868	0.00102313334206847	0.000390681963172251	0.000204611669989766	1.13481940197749e-06	0.000320508933760553	2.45445715996545e-05	5.47301463085554e-05	8.63981854468997e-07	6.97831497840344e-07	7.60407142986416e-05	0.000142364598144597	3.98760855908768e-07	1.5459667015708e-05	0	1.53531475610921e-05	1.00005404494743	4.54920329822875e-05	2.2845706705121e-05	2.38537879770866e-05	3.55753881555663e-05	1.51640109940958e-05	6.30455223320825e-08	6.30455223320825e-08	1.51640109940958e-05
"Ctenophthalmus_breviatus"	0.100719676962116	2.88596715646069e-05	7.4489095795943e-05	0.000139033872886008	3.1011042799105e-05	1.66864540491464e-05	0	3.42022957264588e-07	1.88793266988009e-09	0.00525388377906139	0.00334334712666824	5.91658223692009e-05	0.000626843565089464	0.000104785150519046	2.36026286506586e-05	0.000194185244500704	9.28193144955213e-05	1.0599238927486e-06	2.92629563831414e-07	6.23736532532422e-07	4.59182283202855e-05	4.05169403405392e-07	3.27252210442817e-07	0.000113885189949179	1.81257826353232e-07	1.87001263110181e-07	2.29037874581959e-05	0	2.29124727094648e-05	4.54920329822875e-05	1.00006820745618	3.41504784067876e-05	2.10852887725315e-07	3.05932914112441e-08	2.273581872734e-05	5.88846607082554e-08	5.88846607082554e-08	2.273581872734e-05
"Oropsylla_silantiewi"	0.050428873114023	0.000111390357343212	6.31889600178162e-05	7.70786995411906e-05	0.0503144312959125	1.49527578555944e-05	0	1.78906878342799e-07	6.91852938645528e-09	0.00263120526342202	0.00167495964871482	0.00187764663695785	0.00167908573104194	0.000129633872124045	1.47291395775887e-05	9.82445835587037e-05	4.73073385387206e-05	8.99131446893828e-07	1.07237205490057e-06	6.15153593256641e-07	2.32184271091064e-05	0.000657374479243078	0.000530956310157871	5.70922951259864e-05	5.22278350625116e-07	0.000303403605804497	0.000188418881268602	0	1.15333480434115e-05	2.2845706705121e-05	3.41504784067876e-05	1.00009292614066	1.84308360241376e-07	1.18081650893865e-07	1.13834928022625e-05	4.99517470496571e-08	4.99517470496571e-08	1.13834928022625e-05
"Frontopsylla_protera"	0.000373631317049259	0.0402650465161879	8.10816466603572e-05	0.0602026160022659	6.27900054374601e-05	1.97571742161402e-05	0	2.69746366668009e-06	2.48088461733184e-06	0.000560827005886665	0.00509986199424943	0.00129348779046334	0.000143999317255025	0.000230599302489137	0.00120945852980384	0.000314539707982792	0.000447188161262976	1.15373094062168e-06	0.000384537115686436	2.91617968350341e-05	2.92381716620136e-05	8.20371930338675e-07	6.62608097581238e-07	6.4604234723818e-07	0.00017079927573731	3.7863319861785e-07	3.6930668431841e-07	0	2.7662964519374e-07	2.86245455725039e-05	2.53023465270378e-07	2.21170032289652e-07	1.00011092520025	4.26837948934854e-05	8.4341155090126e-08	6.40961633678713e-08	6.40961633678713e-08	8.4341155090126e-08
"Amphipsylla_schelkovnikovi"	9.03521873012075e-05	0.100620629137123	9.02795656583671e-05	2.16612169207975e-05	0.000136361440216402	3.78822617514086e-05	0	6.73557827694045e-06	6.19962285260642e-06	0.000325947342915303	7.70327150005023e-05	0.00295626419526031	0.000147290960673074	0.000572073830343512	0.0030221947689041	0.000783675400515345	0.000428196380978255	1.28461042043526e-06	0.000960941542153994	7.23862417338985e-05	7.2353982285095e-05	1.78160675659621e-06	1.4389900726354e-06	3.51762997566559e-07	0.000426731278781085	8.2228004150594e-07	5.71426130732365e-07	0	2.34497264346706e-07	7.11507763111325e-05	6.11865828224882e-08	2.36163301787729e-07	7.11396581558091e-05	1.00010666497788	2.0395527607496e-08	7.13672455797368e-08	7.13672455797368e-08	2.0395527607496e-08
"Ctenophthalmus_arvalis"	0.100719676962116	2.88596715646069e-05	7.44890957959431e-05	0.000139033872886008	3.1011042799105e-05	1.66864540491464e-05	0	3.42022957264588e-07	1.88793266988009e-09	0.00525388377906139	0.00334334712666824	5.91658223692009e-05	0.000626843565089464	0.000104785150519046	2.36026286506586e-05	0.000194185244500704	9.28193144955212e-05	1.0599238927486e-06	2.92629563831414e-07	6.23736532532422e-07	4.59182283202855e-05	4.05169403405392e-07	3.27252210442817e-07	0.000113885189949179	1.81257826353232e-07	1.87001263110181e-07	2.29037874581959e-05	0	2.29124727094648e-05	4.54920329822875e-05	6.820745618202e-05	3.41504784067876e-05	2.10852887725315e-07	3.05932914112441e-08	1.00002273581873	5.88846607082554e-08	5.88846607082554e-08	2.273581872734e-05
