"Microtus_arvalis"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Cricetulus_migratorius"	"Sorex_araneus"	"Apodemus_flavicollis"	"Arvicola_terrestris"	"Micromys_minutus"	"Ctenophthalmus_assimilis"	"Leptopsylla_taschenbergi"	"Ctenophthalmus_wagneri"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Nosopsyllus_consimilis"	"Leptopsylla_segnis"	"Ctenophthalmus_orientalis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Megabothris_turbidus"	"Nosopsyllus_mokrzeckyi"	"Palaeopsylla_soricis"	"Megabothris_walkeri"	"Doratopsylla_dasycnema"
"Microtus_arvalis"	1.00682376996009	0.0014249403775177	0.000643665389001203	0.000694545400621335	0.000305598110656199	0.000109754471001909	2.61760005082888e-05	7.00646428435924e-05	2.49574877483788e-06	0.00999126323543347	0.00149744926490272	0.0184475817099585	0.020561893893551	0.00145885367186663	0.00925974889813989	0.0134874255353201	0.0127740522817182	0.00285671634688628	0.00213969102480434	0.000721857621882604	0.00496454748738786	0.00071785198474875	0.00212979612261317	1.37193088752387e-06
"Apodemus_agrarius"	0.00189104237016368	1.00606591113874	0.00122257563275266	0.000526534731511941	5.68001931549481e-05	0.000152235312951804	5.93848345153131e-05	4.34400652601291e-05	8.30858219566281e-05	0.0245176177850656	0.0498514931739769	0.00567974708396175	3.86198793906667e-05	0.00287684200660024	0.00191477886341584	0.000973880111376803	0.00284968729555576	0.0075407268796519	2.17551316868168e-05	0.00283611865856054	0.000949570554935857	1.12140280787161e-05	0.0009461466164318	1.90294141189755e-06
"Clethrionomys_glareolus"	0.00182800970476342	0.00261631185409069	1.00391370786328	0.00107592304392485	9.70954319281686e-06	0.000325481492192078	0.000269768096876476	6.18528510252567e-05	2.45651668054038e-07	0.0382464708936992	0.000147391000832422	5.55616667447141e-05	3.73325925620698e-05	0.0301716348864658	4.8324374617172e-05	4.12486862741536e-05	0.00204216627227883	0.00806344035506588	0.0100544877485428	0.0100514699426691	1.14564667115222e-05	0.00202467194273298	1.03756622519135e-05	4.06851865240098e-06
"Apodemus_uralensis"	0.00340087747890447	0.00194273159557854	0.00185503973090492	1.00173898320954	0.000576130094335229	0.000384105055303598	0.000143751784431133	4.19405150517181e-05	1.74506369568806e-05	0.000162917914962555	0.0104703821741284	0.00698170812146315	6.94545400621335e-05	0.0208059069720795	0.0242578823161714	0.0104194360552833	0.00351374068707294	0.0069474900622392	0.00693908137471052	0.00348066464835974	1.85805259857286e-05	0.00692425240177443	1.38019026167293e-05	4.80131319129498e-06
"Cricetulus_migratorius"	0.00542436646414754	0.00075970258344743	6.06846449551054e-05	0.0020884715919652	1.00171504798763	1.52379617651913e-06	5.02184574450429e-07	5.05993395164781e-05	1.11508595968221e-07	7.68115025623324e-05	6.69051575809325e-05	0.000117982652808267	0.000110779315112872	5.48527828573474e-05	0.0752301196801372	0.0126188624990541	0.0125996506774554	3.58486543663263e-05	2.64890754097457e-05	1.37584562552545e-05	2.74498370968543e-05	1.83826929359064e-05	1.21889790162508e-05	1.90474522064891e-08
"Sorex_araneus"	0.00194814186028389	0.00203614731073038	0.00203425932620049	0.00139238082547554	1.52379617651913e-06	1.00253923295516	0.000107608515618305	2.06290901187377e-05	2.10864212504067e-05	0.0126823441804963	0.012651852750244	5.66904779295959e-05	3.97859957381922e-05	0.0126372026579252	5.53644614139092e-05	4.34240698068793e-05	3.92924595070247e-05	4.65879558374698e-05	0.0125658014242466	3.22246615765164e-05	1.15064576245646e-05	0.0250785238998014	0.0125377591460139	0.0125317404119394
"Apodemus_flavicollis"	0.00123899735739234	0.00211805909771284	0.00449613494794127	0.00138960058283429	1.33915886520114e-06	0.000286956041648812	1.00051539291731	5.43222620114653e-05	2.07735294729115e-07	0.0335913516123704	0.000124641176837469	4.41462863056551e-05	2.53034671580125e-05	0.0668759311004844	4.89444424701005e-05	3.56656591685949e-05	3.54448192859066e-05	6.48786211507944e-05	6.07493523462606e-05	5.65640924289248e-05	8.08722793577782e-06	2.6622156582788e-05	8.1840450552828e-06	3.58695052061015e-06
"Arvicola_terrestris"	0.00497458964189506	0.00232404349141691	0.00154632127563142	0.000608137468249912	0.000202397358065913	8.25163604749506e-05	8.1483393017198e-05	1.00028130533435	2.15777911297543e-07	0.0501820903776266	0.000129466746778526	0.000108310106779881	0.000101593732123209	7.89579475649199e-05	7.97450064973927e-05	0.0500916197249154	7.72938236279252e-05	4.79535763829932e-05	3.11984151939617e-05	2.75794804400991e-05	2.66946282582638e-05	1.2852835210488e-05	1.37131541954822e-05	1.03145450593688e-06
"Micromys_minutus"	0.000354396326026978	0.00889018294935921	1.22825834027019e-05	0.000506068471749539	8.92068767745766e-07	0.000168691370003253	6.23205884187344e-07	4.31555822595086e-07	1.00016744156999	0.000222134916986952	0.100464941996337	5.98305673799315e-05	7.23767144702984e-06	3.84139452021519e-05	3.21439888260122e-05	1.83184246056455e-05	3.11988741037869e-05	7.10553451338354e-05	6.47031998289518e-06	2.70432109941873e-05	1.00556063380493e-05	7.98155168574665e-06	1.11659489531548e-05	2.10864212504067e-06
"Ctenophthalmus_assimilis"	0.0228832157972831	0.0423126629516454	0.03084392814008	7.62035408695824e-05	9.91116162094611e-06	0.00163643150716081	0.00162538798124373	0.0016187771089557	3.58282124172503e-06	1.002581410453	0.00214969274503502	0.000656781268809014	0.000467333280367049	0.00120657257762349	0.000291166051694965	0.000427579475618352	0.000470777083716489	0.000628093088108033	0.000377765039008416	0.000443450627377563	0.000152349129730806	0.000119239126322662	0.000108344760761068	2.04553938395101e-05
