"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Syzygium_petrinese"	"Casearia_coriacea"	"Labourdonnaisia_callophylloides"	"Calophyllum_eputamen"	"Gaertnera_sp1_M_PL_070"	"Ocotea_laevigata"	"Stillingia_lineata"	"Syzygium_mauritianum"	"Cordemoya_integrifolia"	"Tristhema_mauritiana"	"Euodia_obtusifolia"	"Syzygium_commersonii"	"Technomyrmex_albipes"	"Apis_mellifera"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_070"	"Phelsuma_cepediana"	"Eristalinus_flaveolus"	"Brachymyrmex_sp1_M_PL_070"	"Chrysomya_megacephala"	"Episyrphus_sp1_M_PL_070"	"Panara_naso"	"Paragus_borbonicus"	"Anthomyia_faciata"	"Macroglossum_milvus"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_070"	"Ornidia_obesa"	"Phorinia_sp1_M_PL_070"	"Polistes_hebraeus"	"Syritta_sp1_M_PL_070"	"Thelairodrino_sp1_M_PL_070"
"Cordemoya_integrifolia"	1.96422677158103e-06	0.0055661583885083	5.46604776299834e-06	2.94711703496992e-06	0.00278173422675604	0.000349621009795223	8.92869761581142e-08	8.97916191903867e-08	2.46878943829045e-07	0.000696062312949815	1.00069528625219	3.92811992540904e-07	1.75688949645841e-07	7.76060758008201e-07	7.65983385454764e-05	0.100816506567812	8.21671726388049e-08	2.44935177012467e-05	5.4324253060574e-05	5.24408411875447e-09	4.10836365252662e-08	3.50594042348306e-06	3.51377899291682e-06	1.78573952316228e-09	3.79216503688922e-08	8.92869761581142e-10	8.92869761581142e-10	7.55471835223473e-09	3.09231021583794e-05	7.55471835223473e-09	7.55471835223473e-09	3.03669320166574e-08	7.55471835223473e-09	4.9375788765809e-09
"Tristhema_mauritiana"	0.00181778670711626	4.13293622330076e-06	0.00310510293568744	0.00387389615621425	0.000776124547648106	1.36002166485225e-06	8.43362148927702e-07	1.49865457223564e-06	1.13331745511933e-06	1.38095619983482e-06	3.92811992540904e-07	1.00051636886645	6.83427972287562e-10	9.88144207293918e-07	0.100691928958133	5.69577389184311e-05	5.61024023749139e-05	1.41008425357672e-05	6.91700945105742e-05	6.81195665317064e-08	4.51863129815267e-05	7.03493052423229e-06	1.36685594457512e-08	1.6867242978554e-08	2.42420591999928e-05	8.43362148927701e-09	8.43362148927702e-09	6.99148733506255e-06	2.29607567961154e-08	6.99148733506255e-06	6.99148733506255e-06	1.72505718649302e-05	6.99148733506255e-06	2.26663491023866e-08
"Euodia_obtusifolia"	8.39664423036295e-06	2.81298090973981e-06	1.14051721897808e-08	1.26755090452064e-08	1.40756188108359e-06	0.00505387951998578	1.28139701532428e-06	1.28148312596847e-06	3.55625453916622e-06	3.51772847525958e-07	3.51377899291682e-07	1.36685594457512e-09	1.00502766526609	3.94948234275527e-10	2.66536909192149e-07	5.09497953972939e-05	5.70589103865825e-07	0.000353907281060791	2.76463763992869e-08	7.50557140588276e-08	9.69635784357204e-08	5.0602210857312e-05	0.100553305321809	2.56279403064857e-08	3.2358147569117e-08	1.28139701532428e-08	1.28139701532428e-08	3.2294785501396e-08	1.56276717207767e-08	3.2294785501396e-08	3.22947855013959e-08	6.33620677210044e-11	3.22947855013959e-08	7.11250907833245e-08
"Syzygium_commersonii"	8.55917308457399e-06	0.00144646279014863	0.00574961963650554	1.48269488123966e-05	9.17291868594736e-06	7.85946986208298e-07	4.16807874598365e-09	7.2531143497251e-09	5.88403580281098e-09	0.00143479434909754	1.5521215160164e-06	1.97628841458783e-06	3.94948234275527e-10	1.00143324222758	0.000385376240844628	0.000225057619822378	2.64210039233261e-07	1.20973762708898e-07	0.100326955930707	3.32274200943084e-10	1.91428119514871e-07	4.09246630479553e-08	7.89896468551054e-09	8.33615749196731e-11	3.19752512103988e-05	4.16807874598365e-11	4.16807874598365e-11	3.29198964791307e-08	8.0359043897146e-06	3.29198964791307e-08	3.29198964791307e-08	3.19423313139197e-05	3.29198964791307e-08	1.1768071605622e-10
"Technomyrmex_albipes"	0.0181778670711626	4.13293622330076e-05	0.0310510293568744	0.0387389615621425	0.00776124547648106	1.36002166485225e-05	8.43362148927702e-06	1.49865457223564e-05	1.13331745511933e-05	1.38095619983482e-05	3.92811992540904e-06	0.00516368866451962	6.83427972287562e-09	9.88144207293917e-06	1.00691928958133	0.000569577389184311	0.000561024023749139	0.000141008425357672	0.000691700945105742	6.81195665317064e-07	0.000451863129815267	7.03493052423229e-05	1.36685594457512e-07	1.6867242978554e-07	0.000242420591999928	8.43362148927701e-08	8.43362148927701e-08	6.99148733506255e-05	2.29607567961154e-07	6.99148733506255e-05	6.99148733506255e-05	0.000172505718649302	6.99148733506255e-05	2.26663491023866e-07
"Apis_mellifera"	1.96422677158103e-05	0.055661583885083	5.46604776299834e-05	2.94711703496992e-05	0.0278173422675604	0.00349621009795223	8.92869761581142e-07	8.97916191903867e-07	2.46878943829045e-06	0.00696062312949815	0.00695286252191806	3.92811992540904e-06	1.75688949645841e-06	7.76060758008201e-06	0.000765983385454764	1.00816506567812	8.21671726388049e-07	0.000244935177012467	0.00054324253060574	5.24408411875447e-08	4.10836365252662e-07	3.50594042348306e-05	3.51377899291682e-05	1.78573952316228e-08	3.79216503688922e-07	8.92869761581142e-09	8.92869761581142e-09	7.55471835223473e-08	0.000309231021583794	7.55471835223473e-08	7.55471835223472e-08	3.03669320166574e-07	7.55471835223473e-08	4.9375788765809e-08
"Musca_domestica"	0.0474293703140887	9.29272027798925e-08	4.88255836011554e-05	6.31935428627074e-05	9.93909085328542e-06	6.67924892172348e-05	0.0119390114404352	0.023683702552072	0.0177624888060843	2.52084932065218e-08	9.66672619280058e-09	6.60028263234281e-06	3.35640649332838e-08	1.55417670137212e-08	0.00128705511330685	1.40167529795608e-06	1.00411724922915	0.000724766560475268	1.08792369096049e-06	0.00103484755898654	0.000547656924805454	0.000640817302237454	6.71281298665676e-07	0.000238780228808703	0.000182691908296416	0.000119390114404352	0.000119390114404352	0.000182420655054187	5.16262237666069e-10	0.000182420655054187	0.000182420655054187	2.71253242228641e-07	0.000182420655054187	0.000355249776121687
"Chaetocnema_sp1_M_PL_070"	0.020245762272549	3.92235165407883e-05	2.08802165501066e-05	2.69956055994917e-05	2.38250669217275e-05	0.0704275489310973	3.43576002075172e-05	4.86670766979549e-05	0.0100948082254908	4.91080091652023e-06	4.89870354024934e-06	2.82016850715343e-06	3.53907281060791e-05	1.20973762708898e-08	0.000549932858894919	0.000710312013336154	0.00123210315280796	1.00528756122255	8.4681633896229e-07	2.42121591188137e-06	0.00023377367183364	0.000783182625698758	0.000707814562121581	6.87152004150345e-07	7.79843176359372e-05	3.43576002075172e-07	3.43576002075173e-07	7.7868316432881e-05	2.17908425226601e-07	7.7868316432881e-05	7.78683164328809e-05	1.16001203056148e-07	7.7868316432881e-05	0.000201896164509815
"Phelsuma_cepediana"	8.55917308457399e-05	0.0144646279014863	0.0574961963650554	0.000148269488123966	9.17291868594736e-05	7.85946986208298e-06	4.16807874598365e-08	7.2531143497251e-08	5.88403580281098e-08	0.0143479434909754	1.5521215160164e-05	1.97628841458783e-05	3.94948234275527e-09	0.0143324222758153	0.00385376240844628	0.00225057619822378	2.64210039233261e-06	1.20973762708898e-06	1.00326955930707	3.32274200943084e-09	1.91428119514871e-06	4.09246630479553e-07	7.89896468551054e-08	8.3361574919673e-10	0.000319752512103988	4.16807874598365e-10	4.16807874598365e-10	3.29198964791307e-07	8.0359043897146e-05	3.29198964791307e-07	3.29198964791307e-07	0.000319423313139197	3.29198964791307e-07	1.1768071605622e-09
"Eristalinus_flaveolus"	0.000195793457693142	1.68568889585132e-08	2.0157334484213e-07	2.60878343863216e-07	4.9262274509031e-08	2.98721741954134e-05	0.0604907244572898	0.0402308719574557	6.22638054683667e-05	2.16408848769041e-09	2.09763364750179e-09	2.72478266126826e-08	1.50111428117655e-08	6.64548401886168e-11	5.3133261894731e-06	3.0415687888776e-07	0.00351848170055423	4.84243182376275e-06	4.65183881320318e-09	1.00296417521822	2.26078577072386e-06	0.00118068576032458	3.0022285623531e-07	0.0012098144891458	7.54171612274027e-07	0.000604907244572898	0.000604907244572898	7.53051760358238e-07	9.36493831028513e-11	7.53051760358238e-07	7.53051760358237e-07	1.11985191578961e-09	7.53051760358237e-07	1.24527610936734e-06
"Brachymyrmex_sp1_M_PL_070"	0.0754152321307441	2.12309525716292e-07	0.000150378611829866	0.0251951398081596	3.39719020091956e-05	4.82393802717709e-05	3.49868283837557e-05	6.21732076662253e-05	4.70126364291082e-05	6.83988481413509e-08	2.05418182626331e-08	2.25931564907634e-05	2.42408946089301e-08	4.78570298787178e-08	0.00440566551569886	2.9785636480818e-06	0.00232754193042318	0.0005844341795841	3.34999209151025e-06	2.82598221340482e-06	1.00102764537916	0.000291779035885748	4.84817892178602e-07	6.99736567675114e-07	0.000290894021850635	3.49868283837557e-07	3.49868283837557e-07	0.000290058585118247	1.17949736509051e-09	0.000290058585118247	0.000290058585118246	8.35436732388143e-07	0.000290058585118247	9.40252728582166e-07
"Chrysomya_megacephala"	0.0252692755663598	1.4041793856281e-05	2.60268813740103e-05	3.36754653630148e-05	1.22880787401403e-05	0.0251745999015127	0.0252455905635858	0.0251471319224352	6.77764161425631e-05	1.76320137750352e-06	1.75297021174153e-06	3.51746526211615e-06	1.2650552714328e-05	1.02311657619888e-08	0.000685905726112648	0.000254180680702522	0.00272347353450918	0.00195795656424689	7.16181603339218e-07	0.00147585720040572	0.000291779035885748	1.00096063616781	0.00025301105428656	0.000504911811271716	9.73341151944875e-05	0.000252455905635858	0.000252455905635858	9.71895214090764e-05	7.8009965868228e-08	9.71895214090764e-05	9.71895214090763e-05	1.44593785411168e-07	9.71895214090763e-05	1.35552832285126e-06
"Episyrphus_sp1_M_PL_070"	8.39664423036295e-05	2.81298090973981e-05	1.14051721897808e-07	1.26755090452064e-07	1.40756188108359e-05	0.0505387951998578	1.28139701532428e-05	1.28148312596847e-05	3.55625453916622e-05	3.51772847525957e-06	3.51377899291682e-06	1.36685594457512e-08	0.0502766526609044	3.94948234275527e-09	2.66536909192149e-06	0.000509497953972939	5.70589103865825e-06	0.00353907281060791	2.76463763992869e-07	7.50557140588276e-07	9.69635784357204e-07	0.00050602210857312	1.00553305321809	2.56279403064857e-07	3.2358147569117e-07	1.28139701532428e-07	1.28139701532428e-07	3.2294785501396e-07	1.56276717207767e-07	3.22947855013959e-07	3.22947855013959e-07	6.33620677210044e-10	3.22947855013959e-07	7.11250907833245e-07
"Panara_naso"	0.000121200197357045	1.433556117341e-08	1.2478189619563e-07	1.61491150722911e-07	3.24438225604802e-08	2.54998006049532e-05	0.100633128300016	0.000193983085239906	3.59232383983096e-05	1.82742031062212e-09	1.78573952316229e-09	1.6867242978554e-08	1.28139701532428e-08	4.16807874598365e-11	3.28911238081804e-06	2.58932230858531e-07	0.00202963194487398	3.43576002075173e-06	2.91765512218856e-09	0.00302453622286449	1.39947313535023e-06	0.00100982362254343	2.56279403064857e-07	1.002012662566	4.66847837976046e-07	0.00100633128300016	0.00100633128300016	4.66154605219403e-07	7.96420065189445e-11	4.66154605219403e-07	4.66154605219403e-07	6.9323275664239e-10	4.66154605219403e-07	7.18464767966192e-07
"Paragus_borbonicus"	0.0503152687088516	1.63000543939249e-05	0.0502609630066729	0.000196360145092477	3.65147754014647e-05	3.21963568312714e-05	2.33423918988023e-05	4.1480504580235e-05	3.13657335934461e-05	1.60255472555683e-05	3.79216503688922e-08	2.42420591999928e-05	1.61790737845585e-08	1.59876256051994e-05	0.00472720154399859	5.49863930348937e-06	0.00155288122051953	0.000389921588179686	0.00111913379236396	1.88542903068507e-06	0.000581788043701269	0.000194668230388975	3.2358147569117e-07	4.66847837976046e-07	1.00047274783652	2.33423918988023e-07	2.33423918988023e-07	0.000193520264264814	9.05558577440275e-08	0.000193520264264814	0.000193520264264814	0.000279227572259294	0.000193520264264814	6.27314671868923e-07
"Anthomyia_faciata"	0.000121200197357045	1.433556117341e-08	1.2478189619563e-07	1.61491150722911e-07	3.24438225604802e-08	2.54998006049532e-05	0.100633128300016	0.000193983085239906	3.59232383983096e-05	1.82742031062212e-09	1.78573952316228e-09	1.6867242978554e-08	1.28139701532428e-08	4.16807874598365e-11	3.28911238081804e-06	2.58932230858531e-07	0.00202963194487398	3.43576002075173e-06	2.91765512218856e-09	0.00302453622286449	1.39947313535023e-06	0.00100982362254343	2.56279403064857e-07	0.00201266256600033	4.66847837976046e-07	1.001006331283	0.00100633128300016	4.66154605219403e-07	7.96420065189445e-11	4.66154605219403e-07	4.66154605219403e-07	6.9323275664239e-10	4.66154605219403e-07	7.18464767966192e-07
"Macroglossum_milvus"	0.000121200197357045	1.433556117341e-08	1.2478189619563e-07	1.61491150722911e-07	3.24438225604802e-08	2.54998006049532e-05	0.100633128300016	0.000193983085239906	3.59232383983096e-05	1.82742031062212e-09	1.78573952316228e-09	1.6867242978554e-08	1.28139701532428e-08	4.16807874598365e-11	3.28911238081804e-06	2.58932230858531e-07	0.00202963194487398	3.43576002075173e-06	2.91765512218856e-09	0.00302453622286449	1.39947313535023e-06	0.00100982362254343	2.56279403064857e-07	0.00201266256600033	4.66847837976046e-07	0.00100633128300016	1.001006331283	4.66154605219403e-07	7.96420065189445e-11	4.66154605219403e-07	4.66154605219403e-07	6.93232756642390e-10	4.66154605219403e-07	7.18464767966193e-07
"Melanagromyza_sojae"	0.100481125499701	1.53880879492382e-07	0.000103439020155457	0.000133878168537763	2.10348997520055e-05	6.42666231477779e-05	4.66154605219403e-05	8.28378245146542e-05	6.26383047690824e-05	4.80293331836002e-08	1.51094367044695e-08	1.39829746701251e-05	3.2294785501396e-08	3.29198964791307e-08	0.0027266800606744	2.19086832214807e-06	0.00310115113592118	0.000778683164328809	2.30439275353915e-06	3.76525880179119e-06	0.00116023434047299	0.000388758085636305	6.45895710027919e-07	9.32309210438807e-07	0.000387040528529628	4.66154605219403e-07	4.66154605219403e-07	1.00038646586731	8.54893774957679e-10	0.000386465867306542	0.000386465867306542	5.74661223085873e-07	0.000386465867306542	1.25276609538165e-06
"Nacoleia_sp1_M_PL_070"	2.22272381488996e-07	0.100558671467517	3.24462279083575e-05	3.44529301678239e-07	0.000247453699537424	3.10990667243457e-05	7.96420065189445e-09	8.0262313585098e-09	2.19897005951503e-08	6.98821087064734e-05	6.18462043167588e-05	4.59215135922307e-08	1.56276717207767e-08	8.0359043897146e-06	8.95469515048499e-06	0.00896769962593004	8.77645804032318e-09	2.17908425226601e-06	0.000562513307280022	4.68246915514256e-10	4.71798946036203e-09	3.12039863472912e-07	3.12553434415534e-07	1.59284013037889e-10	1.81111715488055e-07	7.96420065189445e-11	7.96420065189445e-11	8.54893774957679e-10	1.00055865928593	8.54893774957679e-10	8.54893774957678e-10	1.80256821713097e-07	8.54893774957678e-10	4.39794011903006e-10
"Ornidia_obesa"	0.100481125499701	1.53880879492382e-07	0.000103439020155457	0.000133878168537763	2.10348997520055e-05	6.4266623147778e-05	4.66154605219403e-05	8.28378245146542e-05	6.26383047690824e-05	4.80293331836002e-08	1.51094367044695e-08	1.39829746701251e-05	3.2294785501396e-08	3.29198964791307e-08	0.0027266800606744	2.19086832214807e-06	0.00310115113592118	0.00077868316432881	2.30439275353915e-06	3.76525880179119e-06	0.00116023434047299	0.000388758085636305	6.45895710027919e-07	9.32309210438806e-07	0.000387040528529628	4.66154605219403e-07	4.66154605219403e-07	0.000386465867306542	8.54893774957679e-10	1.00038646586731	0.000386465867306542	5.74661223085873e-07	0.000386465867306542	1.25276609538165e-06
"Phorinia_sp1_M_PL_070"	0.100481125499701	1.53880879492382e-07	0.000103439020155457	0.000133878168537763	2.10348997520055e-05	6.4266623147778e-05	4.66154605219403e-05	8.28378245146541e-05	6.26383047690825e-05	4.80293331836002e-08	1.51094367044695e-08	1.39829746701251e-05	3.2294785501396e-08	3.29198964791307e-08	0.0027266800606744	2.19086832214807e-06	0.00310115113592118	0.00077868316432881	2.30439275353915e-06	3.76525880179119e-06	0.00116023434047299	0.000388758085636305	6.45895710027919e-07	9.32309210438806e-07	0.000387040528529628	4.66154605219403e-07	4.66154605219403e-07	0.000386465867306542	8.54893774957679e-10	0.000386465867306542	1.00038646586731	5.74661223085873e-07	0.000386465867306542	1.25276609538165e-06
"Polistes_hebraeus"	0.000149411918002327	3.24462279083575e-05	0.10041848699319	0.000258842121647192	5.19946510509239e-05	1.26090514764799e-07	6.93232756642389e-08	1.23184645815731e-07	9.31624178098268e-08	3.2003065177953e-05	6.07338640333149e-08	3.45011437298604e-05	6.33620677210044e-11	3.19423313139197e-05	0.00672772302732278	8.80641028483066e-06	4.6113051178869e-06	1.16001203056148e-06	0.00223596319197438	5.59925957894806e-09	3.34174692955257e-06	5.78375141644674e-07	1.26724135442009e-09	1.38646551328478e-09	0.000558455144518588	6.93232756642389e-10	6.93232756642389e-10	5.74661223085873e-07	1.80256821713097e-07	5.74661223085873e-07	5.74661223085873e-07	1.0005578804833	5.74661223085873e-07	1.86324835619654e-09
"Syritta_sp1_M_PL_070"	0.100481125499701	1.53880879492382e-07	0.000103439020155457	0.000133878168537763	2.10348997520055e-05	6.42666231477779e-05	4.66154605219403e-05	8.28378245146541e-05	6.26383047690825e-05	4.80293331836002e-08	1.51094367044695e-08	1.39829746701251e-05	3.2294785501396e-08	3.29198964791307e-08	0.0027266800606744	2.19086832214807e-06	0.00310115113592118	0.000778683164328809	2.30439275353915e-06	3.76525880179119e-06	0.00116023434047299	0.000388758085636305	6.45895710027919e-07	9.32309210438806e-07	0.000387040528529628	4.66154605219403e-07	4.66154605219403e-07	0.000386465867306542	8.54893774957679e-10	0.000386465867306542	0.000386465867306542	5.74661223085873e-07	1.00038646586731	1.25276609538165e-06
"Thelairodrino_sp1_M_PL_070"	0.000325719184799229	7.9162922142541e-08	3.35384704115376e-07	4.34020509394016e-07	1.07499678319807e-07	0.000141538930658816	7.18464767966192e-05	0.000142484518502833	0.100327419388064	9.99283846921803e-09	9.87515775316181e-09	4.53326982047733e-08	7.11250907833245e-08	1.1768071605622e-10	8.83987614993079e-06	1.43189787420846e-06	0.00603924619406868	0.00201896164509815	8.23765012393538e-09	6.22638054683667e-06	3.76101091432866e-06	5.42211329140505e-06	1.42250181566649e-06	1.43692953593238e-06	1.25462934373785e-06	7.18464767966193e-07	7.18464767966193e-07	1.25276609538165e-06	4.39794011903006e-10	1.25276609538165e-06	1.25276609538165e-06	1.86324835619654e-09	1.25276609538165e-06	1.00200654838776
