"Leucanthemum_vulgare"	"Lotus_corniculatus"	"Lathyrus_pratensis"	"Vicia_cracca"	"Hypochoeris_radicata"	"Ranunculus_acris"	"Trifolium_dubium"	"Prunella_vulgaris"	"Achillea_millefolium"	"Centaurea_nigra"	"Trifolium_repens"	"Vicia_sativa"	"Lychnis_flos-cuculi"	"Plantago_lanceolata"	"Trifolium_pratense"	"Cirsium_arvense"	"Taraxacum_officinale"	"Bombus_terrestris.lucorum"	"Phaonia_incarna"	"Tropidia_scitta"	"Helophilus_sp1_M_PL_006"	"Eristalinus_sepulcharius"	"Bombus_pascuorum"	"Lucillia_sp1_M_PL_006"	"Maniola_jurtina"	"Pollenia_sp1_M_PL_006"	"Anthomyidae_sp1_M_PL_006"	"Eristalis_nemorum"	"Chrysogaster_sp1_M_PL_006"	"Syritta_pipiens"	"Eristalis_intricarius"	"Lejogaster_splendida"	"Andrena_wilkella"	"Bombus_hortorum"	"Eristalis_tenax"	"Cheilosia_albitarsis"	"Empis_livida"	"Scathophaga_stercoraria"	"Psithyrus_vest"	"Lasiommata_megera"	"Megachile_willughbiella"	"Syrphus_sp1_M_PL_006"	"Thymelicus_sp1_M_PL_006"	"Lycaena_phlaeas"	"Odontomyia_tigrina"	"Micromoth_sp1_M_PL_006"	"Platycheirus_sp1_M_PL_006"	"Sphaerophoria_sp1_M_PL_006"	"Helophilus_trivittatus"	"Neoascia_tenur"	"Odontomyia_viridula"	"Polyommatus_icarus"	"Rhagio_tringarius"	"Zygaena_filipendulae"	"Andrena_haemorrhoa"	"Bombus_pratorum"	"Melanostoma_sp1_M_PL_006"	"Ochlodes_venata"	"Andrena_pubescens"	"Autographa_sp1_M_PL_006"	"Eriothrix_rufomaculatus"	"Eristalis_pertinax"	"Sarcophagus_sp1_M_PL_006"	"Adela_rufimatrella"	"Anosymia_sp1_M_PL_006"	"Bombus_lapidarius"	"Chloromyia_formosa"	"Lasioglossum_calceatum"	"Lasioglossum_leucozonium"	"Lasioglossum_villosulum"	"Malachius_viridus"	"Meliscaeva_sp1_M_PL_006"	"Nemotelus_pantherinus"	"Oligia_sp1_M_PL_006"	"Parhelophilus_sp1_M_PL_006"	"Pyronia_tithonus"	"Rhagonycha_fulva"	"Tetanocera_ferruginea"
"Leucanthemum_vulgare"	1.00920972766588	0.0003576230521745	4.77431902045974e-05	4.51632219423404e-05	0.000193929257687143	0.000122102621454508	2.07544348873334e-05	1.79825628193368e-05	4.0658549890021e-05	1.56956952296868e-05	1.17720456963135e-06	7.73034300325722e-06	6.9535390679545e-07	8.53353746222251e-06	3.6490417509624e-06	1.92680992875584e-06	5.91755821650856e-06	0.00214587575835656	0.0271134683811991	0.0160367378525205	0.0143204908839507	0.0122210731103545	0.000194699093902726	0.0043270350971231	0.00121389025511618	0.00349989196068607	0.00108728846197131	0.00222749960339635	0.00190897174211706	0.00184570525497294	0.00165553734838453	0.00165444217650145	0.000319483314232083	0.000128112603819708	0.00120904791833191	0.000321214522555872	0.000954485871058528	0.000890885961312407	0.0006363563956968	0.000318569389608486	2.92334920033651e-07	0.00038272915518068	6.42256672681595e-05	0.000509059131231214	0.000445459221485095	0.000381794348423411	0.000318194438677291	0.000254919222706342	0.000318161957019509	1.38752978925577e-06	0.000254981327281052	0.000127362227781148	0.000318161957019509	4.76605398065556e-07	0.000127739920935419	0.000127418899190617	0.000190897174211705	1.14053774196012e-07	6.36648730616832e-05	6.49633155630336e-08	0.000127264782807803	0.000127264782807804	0.000127264782807804	6.36323914039018e-05	6.36323914039018e-05	3.24816577815168e-08	1.0923386782807e-07	2.77505957851154e-07	3.65904259787063e-07	2.77505957851154e-07	6.36323914039018e-05	2.8445124874075e-07	6.36323914039018e-05	6.36323914039018e-05	6.36323914039018e-05	3.24816577815168e-08	6.36323914039018e-05	6.36323914039018e-05
"Lotus_corniculatus"	0.000515159092414857	1.0072983246414	0.00133233705176435	0.000557993072088492	0.000123522816237997	1.12339289410448e-05	7.47312584446995e-05	4.58744650419642e-05	8.71274693288346e-06	1.76234736136371e-05	4.85277809685072e-05	3.58687987008123e-05	1.54265300197366e-05	9.5560520458344e-09	1.25836989147187e-05	2.77486358593725e-06	3.06325889298141e-07	0.0884592121654502	0.000292796673214718	8.91009516991699e-06	0.000741308652101503	7.87952971050924e-06	0.00431942840552626	9.36981555121948e-05	0.00174816405914047	2.29890258799503e-06	1.65988044152342e-06	1.36991993978327e-06	9.74449733445505e-07	1.17502999309417e-06	1.19992497568807e-06	8.44523102319438e-07	0.00064682371816298	0.00119567993901346	9.21065542809004e-05	4.43256512433703e-07	4.87224866722753e-07	9.1944145991993e-05	9.18142193608669e-05	0.000366145551077799	0.000823404625047465	4.28588934255673e-07	0.000640691363056574	2.59853262252135e-07	9.17167743875224e-05	1.94889946689101e-07	9.16518110719594e-05	1.02584280316538e-06	1.62408288907584e-07	1.27658283420963e-07	2.26734930380328e-07	0.000274533171664718	1.62408288907584e-07	0.000184189964183984	6.91347645860056e-07	9.19738227291054e-05	9.74449733445504e-08	0.000183585319774895	9.15218844408331e-05	0.000182978805566103	6.49633155630336e-08	6.49633155630337e-08	6.49633155630337e-08	3.24816577815168e-08	3.24816577815168e-08	9.14894027830517e-05	3.93322412866839e-07	2.55316566841926e-08	2.33061917430183e-07	2.55316566841926e-08	3.24816577815168e-08	3.1853506819448e-10	3.24816577815168e-08	3.24816577815168e-08	3.24816577815168e-08	9.14894027830517e-05	3.24816577815168e-08	3.24816577815168e-08
"Lathyrus_pratensis"	0.000376719898828316	0.00729802534324649	1.00145894797341	0.00056679193119128	0.000134625262329939	7.37324751053535e-06	7.52787594781054e-05	2.86590380067487e-05	2.23338932875571e-07	3.11850562968933e-07	4.82147072309168e-05	5.21304724807279e-05	3.21766553517311e-05	8.8543412268652e-09	2.14867682059049e-05	3.07539114876146e-08	5.24599438964706e-09	0.0878885234666426	0.000514066957348352	6.76450056626436e-06	1.26953064229459e-05	6.12308096428694e-06	0.00900946349848471	2.27804675904327e-06	1.93749642371972e-05	2.05112673755482e-06	1.43394600417397e-06	1.08535901208905e-06	7.12584928426828e-07	9.4284202640368e-07	8.90822457965378e-07	6.17573604636584e-07	0.000508630971233171	0.00250306505762073	1.11415804261278e-06	3.03095342501188e-07	3.56292464213414e-07	9.95393887874981e-07	9.00382564084736e-07	2.78693855388008e-06	5.96568829148214e-06	3.97117204024904e-07	4.91774254213587e-06	1.90022647580487e-07	8.29124071242054e-07	1.42516985685365e-07	7.81618409346932e-07	0.000498587303826548	1.18764154737805e-07	8.37869035288107e-08	9.74928674888611e-08	2.0360684257225e-06	1.18764154737805e-07	2.1666958418516e-06	6.97719588072723e-07	1.42658552336775e-06	7.12584928426827e-08	1.94178669529573e-06	6.86607085556688e-07	1.32570850921825e-06	4.75056618951218e-08	4.75056618951218e-08	4.75056618951218e-08	2.37528309475609e-08	2.37528309475609e-08	6.62854254609127e-07	3.96203997253187e-07	1.67573807057621e-08	2.54009928924414e-07	1.67573807057621e-08	2.37528309475609e-08	2.95144707562173e-10	2.37528309475609e-08	2.37528309475609e-08	2.37528309475609e-08	6.62854254609127e-07	2.37528309475609e-08	2.37528309475609e-08
"Vicia_cracca"	0.000778574673919041	0.00667772143879815	0.00123831715401573	1.00071404594902	0.000104556432941476	7.30754671503755e-06	0.000187032297507627	0.00014745066140476	3.71414784090248e-05	8.27499832585486e-05	4.15640858137568e-05	4.57409436045573e-05	1.57067795883842e-05	1.09821892154826e-08	1.04975517301827e-05	1.21351674618918e-05	4.56974628011332e-07	0.0757653907119338	0.00111509278018673	1.29792325019331e-05	0.00110587859978742	1.1467608097244e-05	0.00439789828474759	3.94466539583439e-06	0.00764515550099181	3.3534172763075e-06	1.69209563392301e-06	1.91544234072308e-06	1.47271375898936e-06	1.6208995889252e-06	1.90291936717587e-06	1.27635192445745e-06	0.00436391280860734	0.00436264733317442	1.53923292281843e-06	4.28140961040832e-07	7.3635687949468e-07	1.29378062965354e-06	1.09741879512163e-06	2.68811718904825e-06	5.45862787912655e-06	4.92551186314393e-07	4.49196620874468e-06	3.92723669063829e-07	9.50147419222691e-07	2.94542751797872e-07	8.51966501956733e-07	1.00971630917821e-06	2.45452293164893e-07	8.30403035799721e-08	6.09044927965523e-07	1.91772354364148e-06	2.45452293164893e-07	0.00109126206553277	1.27983771903282e-06	1.05461351706389e-06	1.47271375898936e-07	0.00108894568705783	6.55604667424818e-07	1.21302841758368e-06	9.81809172659572e-08	9.81809172659573e-08	9.81809172659574e-08	4.90904586329787e-08	4.90904586329786e-08	6.06514208791839e-07	9.84380513198037e-07	1.66080607159944e-08	1.97276288568822e-07	1.66080607159944e-08	4.90904586329786e-08	3.66072973849419e-10	4.90904586329787e-08	4.90904586329786e-08	4.90904586329786e-08	6.0651420879184e-07	4.90904586329786e-08	4.90904586329786e-08
"Hypochoeris_radicata"	0.00580324156022282	0.00256601171090631	0.000510559957138073	0.000181494185483316	1.00053202503822	0.000294348181236592	7.08736525893525e-05	1.15088322551178e-05	2.61855013254967e-05	5.22622128784287e-06	1.56993127356646e-05	1.58268243510248e-05	1.35570288455014e-05	4.22030152411404e-05	9.06969907382087e-06	2.35024738241349e-08	3.15587762597058e-06	0.0286176043581542	0.0228129535002596	0.00575626566757657	0.00763722385484882	0.011398951106129	0.00379596807674038	2.51145515829505e-05	1.4806558509205e-05	2.03508317790174e-05	0.00568031276361421	0.00190060292274956	1.09771277936119e-05	0.00189840749719084	0.00189826970756538	9.51351075446365e-06	7.48822359738219e-06	6.04686573579279e-06	7.18524285338438e-06	9.18822582985012e-06	5.48856389680595e-06	5.35572155444907e-06	3.89210451530081e-06	3.43074210783012e-06	2.09755725687164e-06	0.00189280523356515	0.00188979361133881	2.92723407829651e-06	2.79439173593963e-06	2.19542555872238e-06	2.0625832163655e-06	0.00188951390062509	1.82952129893532e-06	3.34486569587036e-06	1.75456705387599e-06	1.43099427186467e-06	1.82952129893532e-06	8.26589906426749e-07	0.00188890110140074	1.26719373946501e-06	1.09771277936119e-06	6.63400123429187e-07	5.98966177217245e-07	4.66123834860365e-07	7.31808519574126e-07	7.31808519574126e-07	7.31808519574127e-07	3.65904259787063e-07	3.65904259787063e-07	2.33061917430183e-07	3.73019224154487e-07	6.68973139174072e-07	0.00188779627365702	6.68973139174072e-07	3.65904259787063e-07	1.40676717470468e-06	3.65904259787063e-07	3.65904259787063e-07	3.65904259787063e-07	2.33061917430183e-07	3.65904259787063e-07	3.65904259787063e-07
"Ranunculus_acris"	0.0044012444915193	0.000281103540092961	3.36823352185819e-05	1.52794158587149e-05	0.000354555763762259	1.00499289590753	2.34295309597599e-06	2.86654373456219e-07	1.50691296159005e-05	1.61130354757687e-06	1.27943394439518e-06	5.8876920430421e-07	1.34821313806991e-08	5.21178017033345e-08	2.35212779617634e-08	1.03369008335172e-08	9.70945131583619e-07	0.00233222530435464	0.00697876991980041	0.00235601318422223	0.00234968721843236	0.00462577937914191	3.77499678659574e-06	1.88959367905627e-05	6.51224752511586e-06	1.52712386704464e-05	0.0365519207355204	1.03816816639645e-05	8.32517873553463e-06	8.71664591685754e-06	0.00229212632624303	7.21515490413001e-06	1.74809166628753e-06	1.04555358762252e-06	5.29814485585612e-06	0.0251262099274776	4.16258936776731e-06	3.91061506660035e-06	2.80059123519573e-06	0.0022855644198422	2.29784910157734e-07	2.33748340639455e-06	1.12520069381457e-06	2.22004766280923e-06	1.96807336164227e-06	1.66503574710692e-06	1.41306144593996e-06	1.79575435128445e-06	1.38752978925577e-06	0.011420373817131	1.27745860491462e-06	6.31606885754886e-07	1.38752978925577e-06	9.28950298345915e-08	1.23631638696046e-06	5.81327614985226e-07	8.32517873553461e-07	6.76713740843797e-08	3.03037614535346e-07	5.10633133683852e-08	5.55011915702308e-07	5.55011915702308e-07	5.55011915702309e-07	2.77505957851154e-07	2.77505957851154e-07	2.55316566841926e-08	1.23313320840841e-08	0.00228407476342621	6.68973139174073e-07	0.00228407476342621	2.77505957851154e-07	1.73726005677782e-09	2.77505957851154e-07	2.77505957851154e-07	2.77505957851154e-07	2.55316566841926e-08	2.77505957851154e-07	2.77505957851154e-07
"Trifolium_dubium"	0.00173244914375319	0.0043304797656639	0.000796370034478905	0.000905630072142194	0.000197700188801878	5.42578611699702e-06	1.00203866398881	1.58628291168369e-05	2.33133546216993e-06	1.89820019518872e-07	2.05426619496499e-05	2.14998735560451e-05	1.89575541245789e-05	2.2964401141561e-08	1.26642176848363e-05	2.79865034805835e-08	2.19187842358683e-06	0.0374463380682188	5.36360195718378e-05	2.86583236972212e-05	0.00530434578508014	2.32874880867995e-05	0.00530811515488208	7.82122542517562e-06	1.76314971927676e-05	6.31500378134451e-06	3.173334738886e-06	4.19620459813695e-06	3.27701603484211e-06	3.54080139116852e-06	3.25133484712584e-06	2.84008056352983e-06	0.0421987347939134	1.15573421927838e-05	2.46876590160017e-06	6.81813992065277e-07	1.63850801742105e-06	1.92259656245982e-06	1.48566109114754e-06	2.13179032269179e-06	3.53990171580155e-06	1.02995339119901e-06	3.23550998205043e-06	8.73870942624562e-07	1.15795948766333e-06	6.55403206968422e-07	9.39491752007191e-07	1.20615869271995e-06	5.46169339140351e-07	6.16566604204206e-08	4.62839198669725e-07	1.39843497425666e-06	5.46169339140351e-07	1.89575881593348e-06	0.00527447919216408	1.03393073801752e-06	3.2770160348421e-07	1.77102533893171e-06	5.02556280694909e-07	7.86644825733678e-07	2.1846773565614e-07	2.1846773565614e-07	2.18467735656141e-07	1.0923386782807e-07	1.0923386782807e-07	3.93322412866839e-07	0.00527388770520427	1.23313320840841e-08	3.73019224154487e-07	1.23313320840841e-08	1.0923386782807e-07	7.65480038052035e-10	1.0923386782807e-07	1.0923386782807e-07	1.0923386782807e-07	3.93322412866839e-07	1.0923386782807e-07	1.0923386782807e-07
"Prunella_vulgaris"	0.00219387266395909	0.00388521430855404	0.000443112818412038	0.00104349698840291	4.69206238093263e-05	9.70214802467205e-07	2.31841348630694e-05	1.00118312512797	0.000330664639247664	0.000705095752639244	4.48067879763714e-06	3.87355095758454e-05	5.51346270974614e-05	2.0509726461505e-08	3.68028254690217e-05	0.00011016246488597	1.62127949652641e-08	0.0081676373511214	7.61566234423686e-05	3.51262998585514e-05	3.92349638159391e-05	3.4442552045087e-05	0.0154376955872892	9.75914412889895e-06	0.0694023528781612	8.16137176915456e-06	2.65243488207214e-06	4.9299886994762e-06	4.14982218907772e-06	4.10002426166065e-06	7.36129862359112e-06	3.59651256386736e-06	8.89537219962242e-06	1.10566798597197e-05	2.98110122007202e-06	7.15892401574634e-07	2.07491109453886e-06	2.28946418855907e-06	1.73615456334871e-06	2.10536406644613e-06	3.17592450290521e-06	9.19861231798499e-07	2.69702038744772e-06	1.10661925042072e-06	1.32117234444094e-06	8.29964437815544e-07	1.04451753183576e-06	8.62293242609334e-07	6.91637031512953e-07	1.10251682098546e-08	4.22736117240663e-06	1.33529631357359e-06	6.91637031512953e-07	0.00771332144815443	4.8720605392791e-07	1.85629616189537e-06	4.14982218907772e-07	1.83999685760529e-06	4.91207906625391e-07	7.05761000645603e-07	2.76654812605181e-07	2.76654812605181e-07	2.76654812605181e-07	1.38327406302591e-07	1.38327406302591e-07	3.52880500322801e-07	1.22021762437207e-07	2.20503364197092e-09	8.85294788855214e-08	2.20503364197092e-09	1.38327406302591e-07	6.83657548716833e-10	1.38327406302591e-07	1.38327406302591e-07	1.38327406302591e-07	3.52880500322801e-07	1.38327406302591e-07	1.38327406302591e-07
"Achillea_millefolium"	0.00716494001395258	0.00106585937478941	4.98790283422109e-06	0.00037966844595892	0.000154203507805703	7.36713003444025e-05	4.9217081979143e-06	0.000477626701135514	1.00044913315633	0.00026791943381678	7.9895571684644e-08	1.30993415052935e-07	5.56072413214912e-08	6.70231486578892e-08	6.21315612689754e-08	5.30462289504175e-05	4.63667595449692e-06	0.000145638213528008	0.0113170786635095	0.000114884224509752	0.0112207558098825	0.0223210217684304	1.55700275700175e-05	3.08166015494923e-05	0.033419124238763	2.4848762933958e-05	1.12317547329028e-05	1.61026083052915e-05	1.35528499633403e-05	1.33920383126234e-05	0.0111283056676046	1.17458033015616e-05	4.79691015829581e-06	3.82704264792302e-06	8.68027994270312e-06	4.10059083583345e-06	6.77642498167017e-06	6.42147161547975e-06	4.61442495370103e-06	2.81347629775043e-06	8.71274693288345e-07	3.00598821730633e-06	1.42036977495224e-06	3.61409332355742e-06	3.259139957367e-06	2.71056999266807e-06	2.35561662647765e-06	2.10047822020507e-06	2.25880832722339e-06	8.37173867550028e-07	0.0111179085261766	1.19394822865214e-06	2.25880832722339e-06	8.10777172223523e-06	1.22037707297454e-06	1.00240268218591e-06	1.35528499633403e-06	6.0629969194213e-07	5.48569964698937e-07	1.93616598508521e-07	9.03523330889354e-07	9.03523330889355e-07	9.03523330889355e-07	4.51761665444677e-07	4.51761665444677e-07	9.68082992542606e-08	2.59037273574437e-08	1.67434773510006e-07	2.90950014727741e-07	1.67434773510006e-07	4.51761665444677e-07	2.23410495526297e-09	4.51761665444677e-07	4.51761665444677e-07	4.51761665444677e-07	9.68082992542606e-08	4.51761665444677e-07	4.51761665444677e-07
"Centaurea_nigra"	0.00355619609061189	0.00277192063551635	8.95456616525079e-06	0.00108757120854093	3.95699611793818e-05	1.0128193727626e-05	5.1522576726551e-07	0.00130946354061574	0.000344467843478717	1.00085782689453	1.88694058721412e-07	2.26415233719049e-07	1.34425075626927e-07	3.17083500449668e-08	1.07211368489196e-07	0.000113683602128199	2.38846625384898e-08	0.000343962312755031	0.0144002227616708	5.67515023613167e-05	5.78008833431455e-05	5.11998898079376e-05	3.76390211755396e-05	1.54990107033191e-05	0.0716206693407655	1.23355664695213e-05	4.40409056470619e-06	7.92250791895543e-06	6.72672652700862e-06	6.5771626135537e-06	9.75492906605794e-06	5.8298296567408e-06	7.63818764567439e-06	8.47545926456306e-06	4.51202404253836e-06	1.37432593102542e-06	3.36336326350431e-06	3.3909029547036e-06	2.49400608443578e-06	2.15119534500799e-06	2.26587517889619e-06	1.42211949951676e-06	2.0612318830427e-06	1.79379374053563e-06	1.82133343173492e-06	1.34534530540172e-06	1.37288499660101e-06	9.76012182422268e-07	1.12112108783477e-06	1.15093110541205e-07	4.72431735336467e-06	1.20374016143264e-06	1.12112108783477e-06	0.0143097274225379	5.25820453810504e-07	7.03786056183125e-07	6.72672652700861e-07	1.68567043551175e-06	4.75988126333197e-07	5.03527817532488e-07	4.48448435133907e-07	4.48448435133908e-07	4.48448435133908e-07	2.24224217566954e-07	2.24224217566954e-07	2.51763908766244e-07	2.71171456455532e-09	2.3018622108241e-08	7.46603041120411e-08	2.3018622108241e-08	2.24224217566954e-07	1.05694500149889e-09	2.24224217566954e-07	2.24224217566954e-07	2.24224217566954e-07	2.51763908766244e-07	2.24224217566954e-07	2.24224217566954e-07
