"Apodemus_flavicollis"	"Clethrionomys_glareolus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Apodemus_uralensis"	"Sorex_araneus"	"Microtus_subterraneus"	"Neomys_fodiens"	"Crocidura_leucodon"	"Apodemus_sylvaticus"	"Arvicola_terrestris"	"Talpa_europaea"	"Neomys_anomalus"	"Sorex_alpinus"	"Micromys_minutus"	"Myoxus_glis"	"Muscardinus_avellanarius"	"Ctenophthalmus_agyrtes"	"Megabothris_turbidus"	"Ctenophthalmus_assimilis"	"Amalaraeus_penicilliger"	"Palaeopsylla_soricis"	"Peromyscopsylla_bidentata"	"Doratopsylla_dasycnema"	"Ctenophthalmus_solutus"	"Hystrichopsylla_orientalis"	"Rhadinopsylla_integella"	"Ctenophthalmus_uncinatus"	"Rhadinopsylla_pentacantha"	"Atyphloceras_nuperus"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_bisoctodentatus"	"Peromyscopsylla_silvatica"	"Amalaraeus_arvicolae"	"Rhadinopsylla_isacantha"	"Amphipsylla_rossica"	"Ctenophthalmus_obtusus"	"Palaeopsylla_kohauti"
"Arvicola_terrestris"	0.00373671542186714	0.00228688451303743	0.00198777327662106	0.00101480520015996	0.000524806385413987	8.05041434433907e-05	0.000245784594491978	1.87154259093506e-05	1.0619538062857e-05	7.29075996055004e-05	1.00007590713202	2.54115232009672e-05	3.97218663015438e-06	1.09397648079424e-05	2.97547792396104e-06	2.27124868116161e-06	1.66691304871301e-08	0.0742999052207868	0.00838659706282162	0.0181945843819904	4.86477935607371e-05	1.41595591536714e-05	1.52291410875639e-05	3.50803452667787e-06	1.44902526149017e-05	1.2424500446808e-05	6.9781378115404e-06	2.68587766428247e-06	2.85753788294894e-06	2.06577055376416e-06	1.75025870114866e-06	8.60469967566781e-07	1.14765030764676e-06	1.02410247704991e-06	5.35570143568486e-07	5.09816226649569e-07	5.47398869219435e-08	8.51314887193224e-08
"Talpa_europaea"	0.00235193008206519	0.0013628324092798	0.00142647592037257	0.00125353156375994	0.000419492544678949	0.000831635485485238	0.000191779728743507	1.55668718656892e-05	0.00058510279850052	4.34286745627156e-05	5.5360818402107e-05	1.0015500750252	3.73596757422953e-06	6.43435390888897e-06	4.72565344115067e-08	3.56895790599041e-06	1.1642169624377e-08	0.0432946418381263	0.000133195917705575	0.0287671066775862	3.04898941844031e-05	5.2010441248125e-05	1.03736860296911e-05	2.15207891259204e-05	1.69463554315261e-05	1.28625751872659e-05	4.23389227403766e-06	3.80838146577756e-05	1.8007182370984e-06	1.23106306626145e-06	1.22242781055959e-06	0.0286185754078915	6.83923925700803e-07	7.99082203097948e-07	3.19164498660375e-07	4.34092878933857e-07	3.01599380670371e-06	5.53254225678317e-07
"Neomys_anomalus"	0.00101732971992496	0.000761222283017443	0.000680934484702663	0.000591540236856558	0.000176222814662776	0.00317464238319136	6.80721756463176e-05	0.00307230204953405	2.29425748823524e-06	3.14698253690242e-05	1.34612991355232e-05	5.81150511546815e-06	1.00049606559869	3.28410943989363e-07	7.91602611953393e-06	1.39191731941264e-06	5.11329292627232e-09	0.000234211291269648	0.0223118850483435	0.0112124037781882	1.65978987121895e-05	0.000215345543996733	5.46164390829539e-06	0.066988247401106	3.99600670677697e-06	3.9839057814819e-06	2.23454697378061e-06	7.08447508768984e-07	9.05406367288984e-07	6.87621332936466e-07	5.36895757258594e-07	4.17899654178671e-06	3.8201185163137e-07	2.8363406519299e-07	1.78272197427973e-07	2.20653007193377e-07	1.18260695269857e-08	7.64018041542066e-06
"Sorex_alpinus"	0.00294060295617749	0.00169806562521417	0.00159340530468998	0.000271801144171728	0.000323339961411165	0.00199798067802562	0.000906331902803218	0.00018537352269386	6.55714420339608e-06	5.07843913444514e-05	5.56104711070408e-05	1.50134924540743e-05	4.92616415984045e-07	1.00005555448965	5.23146432120816e-08	3.2069437932798e-08	1.20165660629803e-08	0.067125323676128	0.000147452558653482	0.000113761169590453	3.937914570628e-05	0.0334668696816027	1.14931809729996e-05	6.13192918590665e-05	1.13912593568871e-05	9.61108752384711e-06	5.25998187185717e-06	2.00353332477944e-06	3.52794822280716e-06	1.53388330146479e-06	1.26173943661293e-06	2.97034802033992e-06	8.52157389702661e-07	3.77638292834675e-06	3.97673448527908e-07	2.81820513593747e-07	3.37997123886396e-08	1.60069053684917e-06
"Micromys_minutus"	0.00359708854463627	0.00293837103401909	0.00203536553739088	0.000728802043094242	0.000420048960341596	2.15211668416912e-05	0.00013425582111143	2.06327284066596e-05	4.17566214381969e-07	0.000122337705463594	2.59291647659462e-05	1.89026137646027e-07	2.03554957359444e-05	8.96822455064256e-08	1.00003554940924	4.06912723215151e-08	1.55240920581368e-08	0.000533415639700552	0.100198549188851	0.00014098158729791	6.03620828056029e-05	8.26406830130101e-06	1.7935536672613e-05	3.299470091203e-06	1.38688456439233e-05	1.21583058145731e-05	8.43145008933042e-06	1.98176548955174e-06	3.21963142909332e-06	2.65426624016445e-06	1.63002966610436e-06	3.38482351779754e-08	1.47459235564691e-06	5.5939925463096e-07	6.88143099301893e-07	5.39570419958503e-07	2.15240316691736e-09	5.14362405038951e-08
"Myoxus_glis"	0.00450447004012834	0.00125118489114713	0.000816768400779782	0.00154398775064477	0.000298142426465175	4.31561344229816e-05	0.000120776070071025	1.0171594675042e-05	7.91537517545889e-06	1.5423061764983e-05	2.77092339101717e-05	1.99861642735463e-05	5.01090234988551e-06	7.69666510387153e-08	5.69677812501211e-08	1.00086368971791	0.000572484402855657	0.000449250307123145	0.000160567760580699	0.0402012204060491	2.84230550406322e-05	8.01123742431883e-06	1.02237133326626e-05	2.08221255908779e-06	1.67351989473157e-05	9.67578273246451e-06	4.76963863632488e-06	2.76376257451837e-06	1.74714084313152e-06	1.13021050722558e-06	0.060110862299844	6.49969496861872e-07	6.27894726236432e-07	5.03233625295938e-07	2.93017538910335e-07	4.77476294595734e-07	4.08009029662829e-08	4.5891321529785e-08
"Muscardinus_avellanarius"	0.00623159154024193	0.00145282055351105	1.53098943457205e-05	7.50567351359126e-06	3.78124965367317e-06	6.58597588327118e-07	1.87659113142996e-06	1.51042175130539e-07	5.44795818355781e-07	5.84469525427923e-07	5.08408479857469e-07	1.62990374741278e-07	4.60196363364509e-08	7.20993963778818e-08	5.43343222034788e-08	0.00143121100713914	1.00095413083416	0.000469840701175995	0.000153145168153519	0.000119522821803423	2.87996432905532e-05	2.22918651864611e-06	8.34607355361001e-06	2.94582668232772e-08	2.25418638875363e-05	8.57403120704523e-06	5.83881281530856e-06	3.05144851215267e-06	1.84811910301079e-06	1.31235044980925e-06	0.100183737586465	7.17284133678216e-09	7.2908358322736e-07	7.8191297142915e-09	3.40239005506101e-07	1.95929452216772e-07	2.8082258678133e-09	6.9266058891579e-10
"Ctenophthalmus_agyrtes"	0.0419783405158169	0.0254160121670165	0.0197486276493756	0.003538508325451	0.0048392041333419	0.000806048906536396	0.00245137844114865	0.000169166817947353	9.71156232089156e-05	0.000760263243833351	0.000832683119321697	0.000222717246273661	7.74536697198909e-07	0.000147988955376362	6.86002108745888e-07	4.12686300866383e-07	1.72640345829871e-07	1.00556113964289	0.00193354594365091	0.00124517883518477	0.000524281131967486	0.000141974514501409	0.000154635115547706	3.12706603775567e-05	0.000161396436529457	0.000127220108434644	7.74854455579932e-05	2.85055866054969e-05	3.12576101617734e-05	2.29585924559868e-05	1.81272363121365e-05	7.68080390311983e-06	1.27547735866593e-05	1.02140768381194e-05	5.95222767377436e-06	4.1118167968945e-06	5.00595995922245e-07	8.18946037112714e-07
"Megabothris_turbidus"	0.0359708854463627	0.0293837103401909	0.0203536553739088	0.00728802043094242	0.00420048960341596	0.000215211668416912	0.0013425582111143	0.000206327284066596	4.17566214381968e-06	0.00122337705463594	0.000259291647659462	1.89026137646027e-06	0.000203554957359444	8.96822455064256e-07	0.000355494092408492	4.06912723215151e-07	1.55240920581368e-07	0.00533415639700552	1.00198549188851	0.0014098158729791	0.000603620828056029	8.26406830130101e-05	0.00017935536672613	3.299470091203e-05	0.000138688456439233	0.000121583058145731	8.43145008933042e-05	1.98176548955174e-05	3.21963142909332e-05	2.65426624016445e-05	1.63002966610436e-05	3.38482351779754e-07	1.47459235564691e-05	5.5939925463096e-06	6.88143099301893e-06	5.39570419958503e-06	2.15240316691736e-08	5.14362405038951e-07
"Ctenophthalmus_assimilis"	0.0191378778995797	0.00948731397601246	0.0201895616043087	0.0384871086634154	0.00739684191682427	0.00106902439674963	0.00299125288480418	0.000252024234249092	0.000189712442111136	0.000376809501243157	0.000685104720556429	0.000497209251217539	0.000124582264202091	8.42675330299654e-07	6.09179698200847e-07	0.000124077840759411	1.47559039263485e-07	0.00418364716043869	0.00171701649221467	1.00323766782418	0.000278581726657507	0.000166843137828279	0.000130401730012415	5.16134399748456e-05	8.02520153698467e-05	0.000113284100205934	3.16587736784935e-05	2.33223366806693e-05	1.5956734533126e-05	8.57000593350072e-06	1.54936991226659e-05	1.61416448014951e-05	4.7611144075004e-06	1.24635536866841e-05	2.22185339016685e-06	8.99796558164177e-06	9.77899186139873e-07	1.13689312941089e-06
"Amalaraeus_penicilliger"	0.000276539432601538	0.0945529808162837	0.000144808343698049	0.00308816498569225	3.48977748981067e-05	8.32848945839466e-06	0.00288787357095671	1.64419191538236e-06	5.86480629520467e-07	5.98631425182141e-06	4.71783053609692e-06	1.35726079040268e-06	4.74979613385393e-07	7.51271460215199e-07	6.7175608845663e-07	2.25938434345248e-07	9.15727926567669e-08	0.00453682384944202	0.00189339251789276	0.000717491887416792	1.00189526398598	6.18663711053325e-05	0.000493076350145513	3.47098626843957e-07	1.06872266156843e-06	2.11877289324717e-06	0.000218397676867987	1.85987073513866e-07	9.09880745585379e-05	8.54108558728558e-05	9.61514322896052e-06	5.11018723061385e-08	4.74504754849199e-05	1.2032806545653e-05	2.21435552262959e-05	1.32735735802542e-05	3.02309602845601e-09	8.27143338142116e-09
"Palaeopsylla_soricis"	0.0042614076536909	0.000109944422392032	0.00830490384194801	0.00107701767424983	2.17905756511555e-05	0.0583273225276959	0.0222872002017993	0.00522287204492108	2.48307968405111e-06	3.00525266683948e-06	2.94789456782919e-06	4.97028107490614e-06	1.32294190851235e-05	0.00137065677876871	1.97435078870673e-07	1.36710536251175e-07	1.52162902296663e-08	0.0026374309980586	0.000556484872302624	0.000922477417344069	0.000132812107253427	1.00372214141908	3.55251980945747e-05	0.00177703743501688	1.89449076476974e-05	3.38924088461259e-05	2.82856503972886e-06	3.09482653238953e-06	4.33232263606682e-05	9.93141319700519e-08	1.59771047411496e-06	7.37488328039581e-05	5.51745177611399e-08	9.28633341741637e-05	2.5748108288532e-08	2.30981814023419e-07	1.27993798146964e-08	4.63828240312496e-05
"Peromyscopsylla_bidentata"	0.00294201501725043	0.0817874472881826	0.00493958331802622	0.00912415806200413	3.75839777485675e-05	8.32860927007945e-06	0.00215341342190572	1.69938991705251e-06	1.02231973469627e-06	6.07818027604126e-06	4.94137024649681e-06	1.54501706825186e-06	5.22923352921899e-07	7.33607296148909e-07	6.67812535682399e-07	2.71907269485708e-07	8.87880165277661e-08	0.00447701560599024	0.00188227733271625	0.00112367448202188	0.00164970757575281	5.53663991580339e-05	1.00043974989237	3.54095814036525e-07	1.27348206182657e-05	2.41295644297926e-05	0.000190497187168086	2.00930899332298e-06	7.82720136033577e-05	7.38795944055179e-05	9.32274173541544e-06	5.78144445648695e-08	4.10442191141766e-05	8.97255592460717e-06	1.91539689199491e-05	1.27772853505282e-05	5.26968935410449e-09	8.37278970939892e-09
"Doratopsylla_dasycnema"	8.00043334901668e-05	4.25451358626131e-05	6.4538545185544e-05	2.92452986316643e-05	1.03720326656076e-05	0.0473697277922731	7.50210835226328e-05	0.0459737509426137	1.40323459039938e-06	1.45344544952294e-06	1.30481772028872e-06	3.67428107027909e-06	0.00735236861719456	4.48677745310242e-06	1.40831040478177e-07	6.34820902160912e-08	3.5924715638143e-10	0.00103784270996976	0.000396942346947775	0.000509840077800304	1.33125022124908e-06	0.00317482907597528	4.05914713651626e-07	1.00480411054296	3.35279226935809e-07	3.50217305995831e-07	1.36908695858857e-07	1.33771552917395e-07	1.89534990169352e-07	3.84315379153748e-08	3.77209514200501e-08	5.98818465426249e-05	2.13508543974304e-08	3.1258784801097e-07	9.96373205213421e-09	1.15661110986851e-08	7.23316799174937e-09	0.000114241769908062
"Ctenophthalmus_solutus"	0.0862007335433059	0.000216791134546305	0.00559088320314184	6.83272752444475e-05	4.29221826999494e-05	8.91168706138928e-06	2.04485881717597e-05	1.78264019286628e-06	0.00884014131566184	7.0454655030192e-06	5.97233384803382e-06	3.20606724380223e-06	4.86000815689091e-07	9.23615623531384e-07	6.55958915590966e-07	5.65378342814718e-07	3.04619782264004e-07	0.00593568110830971	0.00184886705780139	0.000878434222291566	4.54207131166582e-06	3.75057968971306e-05	1.61766640286077e-05	3.71525629847788e-07	1.00043246443131	0.000200208558728942	3.54432191215906e-05	0.000598230469506961	7.59644663334278e-06	1.95830064662102e-07	3.19850771377204e-05	2.74434901965588e-05	1.08794480367835e-07	8.52024507156656e-08	5.07707575049895e-08	4.27321978258899e-08	4.55677387405249e-05	8.89341493259655e-09
"Hystrichopsylla_orientalis"	0.039079574599932	0.000216625515394257	0.0510009834707139	0.00331707780268652	0.00165902183161267	1.14970132123391e-05	2.2431458899455e-05	2.11273557524056e-06	0.00568192902281755	7.10784067947867e-06	6.11205263915557e-06	2.90445246164069e-06	5.78308903763502e-07	9.30105244243269e-07	6.8635597340332e-07	3.90152529534859e-07	1.38290825920084e-07	0.00558434717911102	0.00193454333646393	0.00148000195430334	1.0747646369778e-05	8.0084482192862e-05	3.65835331677501e-05	4.63190630510616e-07	0.000238958602353899	1.00026600210291	2.14567454472576e-05	0.000381611141337717	3.57610008307046e-06	1.9568045887069e-07	1.45205367216088e-05	1.76704679874686e-05	1.08711366039272e-07	9.34644120810624e-08	5.07319708183271e-08	6.95069577668006e-07	2.92882939320492e-05	1.11302151332516e-08
"Rhadinopsylla_integella"	0.0167708326906939	0.0815858978403637	0.00250607403938446	6.35200601465301e-05	3.6409174026497e-05	5.52963077503554e-06	2.34001685824102e-05	1.42849223898235e-06	1.93663882187926e-06	6.34165168398586e-06	5.00784007651722e-06	1.39469392556535e-06	4.73198182682953e-07	7.42585676026895e-07	6.94354713238976e-07	2.80566978607346e-07	1.37383830948437e-07	0.00496180329614302	0.00195708835602928	0.000603378980695994	0.0016161428088231	9.75023007812417e-06	0.000421334955148238	2.64153248480618e-07	6.17128991764166e-05	3.13016051230582e-05	1.00019528614012	8.50197096260863e-06	7.51747130834278e-05	7.36975323415798e-05	1.44253022495859e-05	5.28154545591097e-08	4.09430735230999e-05	9.75007024267092e-08	1.91067676441133e-05	1.09309079716512e-05	9.9826743395838e-09	6.10981271806371e-09
"Ctenophthalmus_uncinatus"	0.0215783269243142	6.88624887245402e-05	0.00260550531680955	3.0287696670637e-05	1.57544826914277e-05	9.13199713253245e-06	7.04743284082024e-06	6.07300679039033e-07	0.0766760873383613	2.23035848550226e-06	2.04798171901538e-06	1.33293351302215e-05	1.59400689473021e-07	3.00529998716916e-07	1.73404480335778e-07	1.72735160907398e-07	7.62862128038168e-08	0.00193944884867149	0.000488752913860699	0.000472277317783553	1.46232336550277e-06	1.13348021748767e-05	4.72187613430901e-06	2.74231683480659e-07	0.00110672636858788	0.000591497269073461	9.03334414777167e-06	1.00483261537993	1.91848354446711e-06	6.22043223674334e-08	8.01005234440076e-06	0.000237534899331231	3.45579568707963e-08	2.93643035034177e-08	1.61270465397049e-08	1.52973219668784e-08	0.000395237563599801	6.87582555900449e-09
"Rhadinopsylla_pentacantha"	0.00861668446724811	0.0753948214236903	0.00014849424368182	6.57842927411316e-05	3.52898267602431e-05	2.53466386061668e-05	0.0167044649278657	3.16218470504047e-06	1.23818886113561e-06	5.97226101892739e-06	4.84193919055237e-06	1.40055862885431e-06	4.52703183644492e-07	1.17598274093572e-06	6.26039444545924e-07	2.42658450434933e-07	1.026732835006e-07	0.00472597700307035	0.00176453689155587	0.000718053053990671	0.0015897638582589	0.000352602925657661	0.000408753848817535	8.63437177438159e-07	3.12298361592981e-05	1.23176780639094e-05	0.000177495850335871	4.26329676548247e-06	1.00010096486868	6.81050578266858e-05	1.0780694767563e-05	7.58285511074512e-08	3.78361432370476e-05	6.96019371994405e-05	1.76568668439556e-05	1.01028478938836e-05	6.38241680997739e-09	2.17937438692444e-08
"Atyphloceras_nuperus"	0.000278185594308914	0.100449803000851	0.000143038060724095	6.07710383505133e-05	3.40330111664879e-05	4.66411882743688e-06	2.36394914929839e-05	1.30193354974455e-06	5.50101838769446e-07	6.03609712568864e-06	4.6671112510968e-06	1.2766579946415e-06	4.58414221957644e-07	6.81725911762129e-07	6.88143099301894e-07	2.09298242078811e-07	9.72111444303146e-08	0.00462828217547912	0.00193958047846091	0.000514200356010043	0.00198975660533431	1.07774224693427e-06	0.000514420879564346	2.33436008078573e-07	1.07343887296263e-06	8.98680625924652e-07	0.000232010749964233	1.84309103310914e-07	9.08067437689143e-05	1.00009073752697	1.0207170165183e-05	4.4062612038705e-08	5.04097372035051e-05	9.84978812207663e-08	2.35245440283024e-05	1.34547996073505e-05	2.8355764885023e-09	5.33153061939421e-09
"Ceratophyllus_sciurorum"	0.0623159154024193	0.0145282055351105	0.000153098943457205	7.50567351359126e-05	3.78124965367317e-05	6.58597588327118e-06	1.87659113142996e-05	1.51042175130539e-06	5.44795818355781e-06	5.84469525427923e-06	5.08408479857469e-06	1.62990374741278e-06	4.60196363364509e-07	7.20993963778818e-07	5.43343222034788e-07	0.0143121100713914	0.00954130834156811	0.00469840701175995	0.00153145168153519	0.00119522821803423	0.000287996432905532	2.22918651864611e-05	8.34607355361001e-05	2.94582668232772e-07	0.000225418638875363	8.57403120704523e-05	5.83881281530856e-05	3.05144851215267e-05	1.84811910301079e-05	1.31235044980925e-05	1.00183737586465	7.17284133678216e-08	7.2908358322736e-06	7.8191297142915e-08	3.40239005506101e-06	1.95929452216772e-06	2.8082258678133e-08	6.9266058891579e-09
