"Rhombomys_opimus"	"Spermophilus_pygmaeus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Stylodipus_telum"	"Allactaga_elater"	"Allactaga_major"	"Pygeretmus_pumilio"	"Meriones_tamariscinus"	"Cricetulus_migratorius"	"Allocricetulus_eversmanni"	"Xenopsylla_skrjabini"	"Nosopsyllus_laeviceps"	"Coptopsylla_lamellifer"	"Neopsylla_setosa"	"Citellophilus_trispinus"	"Rhadinopsylla_cedestis"	"Echidnophaga_oschanini"	"Oropsylla_ilovaiskii"	"Citellophilus_tesquorum"	"Ctenophthalmus_dolichus"	"Mesopsylla_hebes"	"Mesopsylla_tuschkan"	"Mesopsylla_lenis"	"Ctenophthalmus_breviatus"	"Xenopsylla_conformis"	"Ophthalmopsylla_volgensis"	"Frontopsylla_semura"	"Amphipsylla_schelkovnikovi"	"Amphipsylla_kalabukhovi"	"Paradoxopsyllus_repandus"	"Leptopsylla_segnis"	"Stenoponia_conspecta"
"Allocricetulus_eversmanni"	0.000872765768108149	0.00213499194791202	0.000338127972115631	1.18875029161084e-05	0.00135906296425837	0.000170946659968779	2.27895335285771e-05	0.000126365130998388	3.54505523073289e-08	1.30135659210108e-08	1.00506402415709	0.000145632592424393	2.88718337563475e-05	1.40936089570525e-06	0.000123448545432066	3.16261237082736e-05	1.85383543000102e-06	7.25700809292994e-07	0.0167737328733461	5.57700175297289e-05	7.2650422679367e-07	1.69908156348672e-05	3.10230678880295e-05	9.29911808575747e-06	0.0167590066214102	4.75140249246142e-07	0.0167725099380129	3.79196447588848e-06	8.13347870063173e-10	0.0502532012078543	2.18013397752206e-09	2.02873793220525e-09	7.26711325840688e-10
"Xenopsylla_skrjabini"	0.0995852609204421	0.000323775322509973	8.13061903919285e-05	0.000684226074506277	8.75151524968935e-05	9.20217227882626e-05	2.88597825061574e-05	9.06898078739697e-05	3.64261734302967e-05	1.17052281580377e-08	8.15792694002762e-09	1.00882690291069	0.000788625705307362	0.000160716414280427	2.36153250231932e-05	7.38265255961111e-06	9.3769672929397e-05	7.27736728431346e-05	3.91208937101001e-05	7.53887696522033e-06	5.15350567188717e-05	6.67292041033621e-06	6.58864643260743e-06	4.37455266697875e-06	1.20064161444862e-06	6.7312612526545e-06	1.99024167003435e-06	9.79973852601982e-07	7.31576759877357e-10	4.07896347001381e-10	2.48759998302492e-07	1.57862614385563e-07	8.29199994341639e-08
"Nosopsyllus_laeviceps"	0.0962861899590857	0.00131493858655006	0.00062168446717533	0.00141881901568434	0.000309430496209665	0.000288305375858154	1.3058459773869e-06	9.33046052560862e-05	0.000665796071346559	1.03088687411849e-05	1.77182164813424e-08	0.00863963376244978	1.0008177754536	0.000161105857101754	7.93148712904791e-05	5.21843174108842e-05	9.22375675902522e-05	7.18501946747987e-05	5.14794649752482e-05	2.93352542423208e-05	4.99569490157535e-05	1.0524814434989e-05	1.41214274072286e-05	1.02285014728417e-05	4.58579459057873e-06	7.1996456436682e-06	5.90897936388525e-06	2.36578859361811e-06	6.44304296324056e-07	8.85910824067122e-10	2.40519051006059e-07	2.35574880713339e-07	8.01730170020198e-08
"Coptopsylla_lamellifer"	0.100219123450904	5.78254671744337e-06	2.05753682121676e-06	0.000264430047697884	1.12756606132455e-06	1.14901149865195e-06	3.89122873677961e-07	9.25822504851631e-07	0.000515102437329988	9.12004956367264e-09	4.3476428659288e-09	0.00885055790929385	0.000809836485801463	1.000165527635	5.66828366279503e-06	1.28828339809165e-06	9.41842654664088e-05	7.3777473017041e-05	3.56226771670798e-05	9.51367403935707e-07	5.1821821254265e-05	1.37535601932147e-06	1.32036363780725e-06	1.47862569589557e-06	1.03162986874563e-07	6.43347875138928e-06	1.07216388127016e-07	5.08706979165034e-07	5.7000309772954e-10	2.1738214329644e-10	2.50343361548661e-07	1.12410552538625e-07	8.34477871828869e-08
"Neopsylla_setosa"	0.00367745101833873	0.0920657530214574	0.00280095553070372	0.000510793609457098	0.00182752356018697	6.35947310851351e-05	3.54708754477644e-06	2.74315539118253e-06	5.04566541398294e-07	5.68186107020831e-05	4.16118692467638e-07	0.00142103228271585	0.000435652526183715	6.19371445176199e-06	1.00485220361525	0.000470515562718472	3.94539495957498e-05	5.92026296622234e-06	0.000798091297981741	0.00138497030720407	1.37694948610034e-05	1.98691617074701e-05	4.50550993034362e-05	0.000148937974824336	0.00030100688194915	1.83672838055952e-05	3.06677683980584e-05	0.000105659691053889	3.55116316888019e-06	2.08059346233819e-08	9.18612554331977e-09	5.90087679657467e-08	3.06204184777326e-09
"Citellophilus_trispinus"	0.00029514300699732	0.00526447081629959	0.095320316791555	1.57929205750245e-06	9.14514025386607e-06	5.6657024816966e-07	1.14970500214396e-07	1.7879656509085e-07	0.000118443308103386	3.09579303784175e-08	1.1135959052209e-07	0.000464058635950673	0.000299416708524774	1.47048779887809e-06	0.000491500998614366	1.0072424459206	2.41252340800586e-06	5.83966226670069e-07	0.000819883834441266	0.000744548508208702	8.31241691499361e-07	2.66911802937645e-07	7.00643262619941e-07	8.4390495769089e-06	1.71441637424935e-05	1.03741398316828e-06	3.11625591698753e-07	5.9485629954444e-06	1.93487064865109e-09	5.56797952610451e-09	7.37255425562425e-10	4.18730128072008e-10	2.45751808520808e-10
"Rhadinopsylla_cedestis"	0.0989707588720192	0.00106165192916668	2.91673680241327e-06	0.000619229297486102	1.66551003489415e-06	8.88727600232066e-05	7.49261095444269e-07	0.000175873959774426	8.83596317831604e-05	1.33290024287661e-08	9.72291309441094e-09	0.00877943152750674	0.000788292568470189	0.000160129717073571	6.13881383570232e-05	3.59347892241432e-06	1.00009357150427	7.23824478483809e-05	4.43007444426298e-05	1.62681910407323e-05	5.13124292360345e-05	5.16791572008471e-06	5.53625251291088e-06	6.10246716653159e-06	3.539369493895e-06	6.79284876529497e-06	9.94584890722208e-07	1.72473084097897e-06	8.33062651797884e-10	4.86145654720547e-10	2.47224996766022e-07	1.5023191357912e-07	8.24083322553408e-08
"Echidnophaga_oschanini"	0.0998538308485434	0.000119946550335213	2.10714156964831e-06	0.000574256825418675	1.48972235754501e-06	1.53073229815202e-06	0.000228119916411956	1.08933435472493e-06	0.000227710754627829	1.42474436617416e-08	4.93674019927207e-09	0.00883762822928362	0.000796461851854316	0.000162695221109008	1.19479229930564e-05	1.12820685968911e-06	9.38838099076506e-05	1.00007336881356	3.66548883266607e-05	2.61026797022115e-06	5.16476531856623e-05	1.59158371052817e-05	6.11782347170546e-06	2.52180965838624e-06	4.74726431131597e-07	6.63635163928498e-06	2.00796655822459e-07	6.36137778170835e-07	8.90465228858849e-10	2.46837009963604e-10	2.49430875239913e-07	1.46041415377745e-07	8.31436250799709e-08
"Oropsylla_ilovaiskii"	0.0493157864484029	0.0301110535514694	0.0200637074171227	0.000695160730479214	0.00058677029762195	0.000118096652029196	1.49374311583663e-06	1.41694008835948e-06	8.33121456059148e-07	1.01191947445007e-07	0.000115680916367904	0.00481636658079176	0.00057852267708391	7.96392035516898e-05	0.00163287644874425	0.00160584144125048	5.82529329222627e-05	3.71604729932353e-05	1.00043611459736	0.000587384362770201	2.9381635312489e-05	8.66490409923034e-06	1.70489862637183e-05	5.09925295269932e-05	0.000100405245941398	9.35887456387355e-06	1.21064045278957e-05	3.48209779433784e-05	6.32449671531294e-09	5.78404581839521e-06	1.23188861883802e-07	1.17203231122189e-07	4.10629539612674e-08
"Citellophilus_tesquorum"	0.00169592748255897	0.0669542954422708	0.0222397942691437	4.69755555961704e-06	0.0100859641429908	1.18134347700293e-05	1.08889998999896e-05	5.35787637537948e-06	6.28972391596306e-07	2.38565151759403e-07	4.94268988446637e-07	0.00119274610302031	0.00042364960225579	2.73324904084926e-06	0.00364142857728693	0.00187401869717523	2.74901189816806e-05	3.40067407641811e-06	0.000754836625716506	1.00129332588218	9.50783774883277e-06	8.39357399384378e-05	0.000197933510460526	0.00011828936339181	0.000225284312269721	1.3055363237067e-05	0.000154001954317201	8.53252910195586e-05	1.49103219849627e-08	2.47134494223318e-08	4.23635901320331e-09	1.92663835229636e-09	1.41211967106777e-09
"Ctenophthalmus_dolichus"	0.100345661476154	0.000649863288120352	2.53231196783876e-06	7.32589386971611e-06	1.28639449699121e-06	1.1574983069986e-06	3.88145239037051e-07	9.26162776736283e-07	9.42150946407913e-07	1.07137822231017e-08	6.97444057721923e-09	0.00883187188025335	0.000781486544843235	0.000161269507743273	3.92155213641378e-05	2.26629734770386e-06	9.39222704736375e-05	7.28851681756066e-05	4.08992363549847e-05	1.02988898495357e-05	1.00005197027809	1.34275839050001e-06	1.2181762010433e-06	1.98065263964082e-06	2.19985558890085e-06	6.39695898629761e-06	1.30537010486138e-07	1.23598121716249e-06	6.69611388943855e-10	3.48722028860961e-10	2.50659448474132e-07	8.43555475055849e-08	8.35531494913772e-08
"Mesopsylla_hebes"	0.0053494615270514	0.000388654866445769	5.5642447747838e-06	0.000682210280102094	0.0112067864917757	0.0172480650598314	0.0586840614747148	0.00710507522662825	7.65246911603007e-07	0.000339114494906102	3.42096959091287e-07	0.00239844464815809	0.000345305740707675	8.97673643483305e-06	0.000118681569930526	1.52623393357634e-06	1.98392469254259e-05	4.71066051236861e-05	2.52968676722496e-05	0.000190686227980948	2.8161878995386e-06	1.00421479337642	0.00177861062528173	0.000637064904765383	9.43547568768538e-06	8.57550280506836e-07	0.000262861916958638	1.73974330122379e-05	2.11946559316314e-05	1.71048479545643e-08	1.33627409125499e-08	7.91760739261725e-08	4.45424697084997e-09
"Mesopsylla_tuschkan"	0.00613060947771169	0.00142744046199989	1.63587582964417e-05	0.00265361395342725	0.0345017368908244	0.0212476966577238	0.0244112911523392	0.0106187679985281	9.50976591601931e-07	8.14689674781211e-07	8.19992983824568e-07	0.00310885427046952	0.000608216721411778	1.13132479098462e-05	0.000353295492335314	5.2594542709444e-06	2.79007615628636e-05	2.37705740178159e-05	6.53419297331933e-05	0.000590312716219278	3.35400936410601e-06	0.0023349161512509	1.00164862890687	0.000620429815489728	2.97875919704216e-05	2.40274861950369e-06	0.000624224760328446	4.25928603254885e-05	5.09181046738257e-08	4.09996491912284e-08	1.5314017246861e-08	2.95752421969536e-07	5.10467241562032e-09
"Mesopsylla_lenis"	0.00791236231461645	0.0335887020794185	3.27760312758446e-05	0.00205016030392032	0.00347611010088995	0.0334043910557135	0.00826859808410737	0.0115946780279046	0.000681398395784567	5.45060629658194e-07	3.79555840234999e-07	0.00318747167455846	0.000680299720407984	1.95641291055571e-05	0.00180346663392733	9.78240848915154e-05	4.74913091055248e-05	1.51308579503174e-05	0.000301792521690368	0.000544774823239832	8.42114217534364e-06	0.00129146490898016	0.000958078694667811	1.00078174576364	0.000111872419069457	8.33618533797238e-06	0.000189943397957741	5.30212968927277e-05	3.40662893536371e-08	1.89777920117499e-08	1.97647645621487e-08	2.31140314429112e-07	6.58825485404956e-09
"Ctenophthalmus_breviatus"	0.00117370502410213	0.0959133414657418	8.81115037109031e-05	5.1999027589252e-06	0.00286415617030321	8.44898907219266e-06	4.47333156938444e-06	3.27519928163159e-06	4.67341725015106e-07	2.99065529585774e-07	0.000948623016306236	0.00121321437097728	0.00042297465766121	1.89294348557572e-06	0.00505464386669328	0.000275600519030272	3.81984783114706e-05	3.95008219111386e-06	0.000824080792160527	0.00143884414534529	1.29708466326701e-05	2.65261486314174e-05	6.37904092196765e-05	0.000155143826445379	1.00033008664686	1.86226388192373e-05	6.20403059530988e-05	0.000110974124196293	1.86915955991109e-08	4.74311508153118e-05	2.93186820122433e-09	1.54682968068469e-09	9.77289400408109e-10
"Xenopsylla_conformis"	0.087142706019212	0.00694772095375633	8.17894260833564e-06	0.00690385425054392	3.16928426789528e-06	1.69575649403278e-06	6.86200054358219e-07	1.0853786426023e-06	9.40892238277438e-07	3.0563990145039e-08	3.27682930514581e-08	0.00828718842266464	0.000809091212162575	0.000143828921510944	0.000375790404298385	2.03190049117097e-05	8.93220573275569e-05	6.72788752396477e-05	9.35887456387354e-05	0.000101591734614878	4.59551651314483e-05	2.93735613323031e-06	6.26924065088895e-06	1.40852786745051e-05	2.26896518947029e-05	1.0000113224295	3.53434020123113e-07	8.27564721870834e-06	1.91024938406494e-09	1.6384146525729e-09	2.17678993869703e-07	8.28732090750717e-07	7.25596646232344e-08
"Ophthalmopsylla_volgensis"	0.00161462488355151	0.00143462427313625	3.44210144695377e-05	9.3232908535346e-06	0.0776851324982998	0.0100789699590347	0.00135456807697083	0.00753930618123378	8.15934791673278e-07	3.76652408453562e-07	0.00125793824535097	0.00266468481596724	0.000722151140508826	2.60669843633808e-06	0.0006823578468568	6.63762510318344e-06	1.42225639373276e-05	2.21378313044261e-06	0.000131657149240866	0.00130324153840932	1.01982039442295e-06	0.000979160640670926	0.00177123775743197	0.000349020993747349	8.22034053878559e-05	3.84359496883885e-07	1.00124469658889	8.05851770708708e-05	2.35407755283476e-08	6.28969122675485e-05	4.03326837304078e-09	2.36559374977971e-09	1.34442279101359e-09
"Frontopsylla_semura"	0.0133796663859698	0.0766045031747632	7.30924160534726e-05	5.89991564144839e-06	0.00873780875521663	0.00218820365123656	1.32984193324984e-05	6.28536282509701e-06	5.73951660992696e-07	2.74373339151752e-07	4.9460406207241e-07	0.00228184781200431	0.000502832936517484	2.15094581407824e-05	0.00408857065382439	0.000220355464005158	4.28933061321727e-05	1.2197250442319e-05	0.000658570669798678	0.0012557656960922	1.67932230592729e-05	0.000112705109514063	0.000210186506388823	0.000169437622678934	0.000255722981843632	1.5651767565818e-05	0.000140148134036297	1.0000957232811	1.71483336969845e-08	2.47302031036205e-08	3.34218714365848e-08	1.17868358211159e-08	1.11406238121949e-08
"Amphipsylla_schelkovnikovi"	0.000132469311326385	0.000117948863489878	4.31220659453313e-06	3.28531183049501e-06	1.67845793058771e-05	2.21383209644965e-05	7.3822533846839e-05	9.05801633619562e-06	8.39076584653535e-07	0.100629441813804	9.76017444075807e-10	1.56718373500927e-05	0.00125987262103206	2.21731205016791e-07	0.00126421408812135	6.59403917060292e-07	1.90604734731356e-07	1.57078066370701e-07	1.10046242846445e-06	2.01885759676395e-06	8.37014236179819e-08	0.00126320149352523	2.31168195219169e-06	1.00154890699693e-06	3.9626182670115e-07	3.32383392827299e-08	3.76652408453562e-07	1.57764670012257e-07	1.00628934011336	4.88008722037904e-11	3.30903040832615e-10	4.70138015855671e-10	1.10301013610872e-10
"Amphipsylla_kalabukhovi"	8.72765768108149e-05	0.000213499194791202	3.38127972115631e-05	1.18875029161084e-06	0.000135906296425837	1.70946659968779e-05	2.27895335285771e-06	1.26365130998388e-05	3.54505523073289e-09	1.30135659210108e-09	0.100506402415709	1.45632592424393e-05	2.88718337563475e-06	1.40936089570525e-07	1.23448545432066e-05	3.16261237082736e-06	1.85383543000102e-07	7.25700809292994e-08	0.00167737328733461	5.57700175297288e-06	7.2650422679367e-08	1.69908156348672e-06	3.10230678880295e-06	9.29911808575748e-07	0.00167590066214102	4.75140249246142e-08	0.00167725099380129	3.79196447588848e-07	8.13347870063173e-11	1.00502532012079	2.18013397752206e-10	2.02873793220525e-10	7.26711325840688e-11
"Paradoxopsyllus_repandus"	0.100990584313099	5.72013188210043e-06	1.9633087762908e-06	7.34017337586216e-06	1.11420991537909e-06	1.12315291146867e-06	3.79008667001148e-07	9.18281195683626e-07	9.45245929634476e-07	8.82408108886974e-09	4.36026795504413e-09	0.0088815611393933	0.000783851587228748	0.000162305946070715	5.45043448903639e-06	4.18761081719457e-07	9.42751321001099e-05	7.33326773205343e-05	3.57247699463026e-05	9.5600501731288e-07	5.22207184321107e-05	1.32736559731329e-06	1.15876063834581e-06	9.68473463545286e-07	1.0359267644326e-07	6.31269082222139e-06	1.07553823281088e-07	5.12468695360966e-07	5.51505068054359e-10	2.18013397752206e-10	1.00000025227044	8.48941086757546e-08	8.40901466411585e-08
"Leptopsylla_segnis"	0.0509780633187039	1.15420093568774e-05	2.57327971893132e-06	0.0500081828192619	2.56157853267444e-06	2.59129485928293e-06	1.892351535035e-06	1.51398916610522e-06	1.15547723187123e-06	1.88055206342268e-08	6.08621379661574e-09	0.00845433231341885	0.00115160780436716	0.000109319262343812	5.25178034895146e-05	3.5675806911735e-07	8.59326545672565e-05	6.44042641815854e-05	5.09834055381522e-05	6.52167082252318e-07	2.63611085954953e-05	1.17972350149997e-05	3.35678998935423e-05	1.69888131105397e-05	8.19819730762887e-08	3.60498459476562e-05	9.46237499911882e-08	2.71097223885665e-07	1.17534503963918e-09	3.04310689830787e-10	1.27341163013632e-07	1.00000551979457	4.24470543378773e-08
"Stenoponia_conspecta"	0.100990584313099	5.72013188210043e-06	1.9633087762908e-06	7.34017337586216e-06	1.11420991537909e-06	1.12315291146867e-06	3.79008667001148e-07	9.18281195683626e-07	9.45245929634476e-07	8.82408108886974e-09	4.36026795504413e-09	0.0088815611393933	0.000783851587228748	0.000162305946070715	5.45043448903639e-06	4.18761081719457e-07	9.42751321001099e-05	7.33326773205343e-05	3.57247699463026e-05	9.5600501731288e-07	5.22207184321107e-05	1.32736559731329e-06	1.15876063834581e-06	9.68473463545286e-07	1.0359267644326e-07	6.31269082222139e-06	1.07553823281088e-07	5.12468695360966e-07	5.51505068054359e-10	2.18013397752206e-10	2.52270439923476e-07	8.48941086757546e-08	1.00000008409015
