"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Microtus_agrestis"	"Microtus_oeconomus"	"Sorex_araneus"	"Tamias_sibiricus"	"Apodemus_peninsulae"	"Sicista_betulina"	"Sorex_caecutiens"	"Peromyscopsylla_silvatica"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_uncinatus"	"Peromyscopsylla_ostsibirica"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Megabothris_calcarifer"	"Amphipsylla_sibirica"	"Catallagia_dacenkoi"	"Catallagia_ioffi"	"Neopsylla_pleskei"	"Ctenophyllus_armatus"	"Megabothris_turbidus"
"Amalaraeus_penicilliger"	0.093222893422097	0.00768074633899384	5.0486049714607e-05	3.81410602766543e-05	3.92237349125226e-06	3.27272991415045e-06	5.31550391657179e-06	5.31550391657179e-06	8.02778037505578e-09	0.00286082534265801	1.00298497854205	0.00204646900788014	0.000453788352266934	0.000357681698980142	0.000357300288377375	0.000323860974675161	9.89039201978921e-05	2.80972313126953e-07	9.75576010078654e-05	6.5127325291594e-05	6.5345099398653e-05	9.6009329237423e-05	9.74455331938296e-05	9.74455331938296e-05	9.74455331938297e-05	1.63636495707522e-07	3.81410602766544e-07
"Megabothris_rectangulatus"	0.0735337865527081	0.00916463610167711	0.010449965979374	0.00264736852264229	3.09395004271962e-06	2.5815141980431e-06	0.0026043310285914	0.0026043310285914	6.33227597773152e-09	0.00290754406385625	0.00244513180162302	1.00266744600769	0.000383830308500909	0.000308310497797778	0.000281836812571355	0.000281344194838598	0.000247548458106531	2.21629659220603e-07	7.69529838193823e-05	5.13721325410576e-05	7.77167420575783e-05	0.000114557951270964	7.68645852467332e-05	7.68645852467332e-05	7.68645852467332e-05	1.29075709902155e-07	2.64736852264229e-05
"Hystrichopsylla_talpae"	0.0865384571785647	0.0143674998137546	4.99263608677762e-05	3.65644374048227e-05	3.64112438426646e-06	3.03806272403881e-06	5.48329012144155e-06	5.48329012144155e-06	7.45215797025472e-09	0.00274635548659174	0.00298203774346842	0.002111066696755	1.00048156243555	0.000332046142270986	0.000331680497896938	0.000360951345403303	9.18716921520541e-05	2.60825528958915e-07	9.05623497335205e-05	6.04574482083724e-05	6.06711894462187e-05	0.000179593747671932	9.04583176082558e-05	9.04583176082558e-05	9.04583176082558e-05	1.51903136201941e-07	3.65644374048227e-07
"Neopsylla_acanthina"	0.0854143592328227	5.45932654876749e-05	5.77859098669264e-05	0.0154672763424172	3.59382771901508e-06	2.99859957460826e-06	4.74323842765812e-06	4.74323842765812e-06	7.35535759110742e-09	0.00307461994942544	0.00253128586970562	0.00182614679464838	0.000357588153214908	1.00048204487198	0.000327372108557857	0.00023854375010296	0.00047654306999306	2.5743751568876e-07	8.93859831259329e-05	5.96721315347044e-05	0.000214194964980146	6.82415818595936e-07	8.9283302333961e-05	8.9283302333961e-05	8.9283302333961e-05	1.49929978730413e-07	0.000154672763424172
"Neopsylla_mana"	0.100840041699611	6.0957495661808e-05	5.11238346796002e-05	3.99376770375788e-05	4.24286665967793e-06	3.54014136334743e-06	5.12430568311555e-06	5.12430568311555e-06	8.68372218517793e-09	0.00299126773678004	0.00298832968461078	0.00197285768799949	0.000422138815505194	0.000386894310113831	1.00038649493334	0.000281595203380301	0.000106917389366405	3.03930276481228e-07	0.000105528933855375	7.04488131306138e-05	7.06711828328222e-05	7.619686957726e-07	0.00010540770909367	0.00010540770909367	0.00010540770909367	1.77007068167371e-07	3.99376770375788e-07
"Ctenophthalmus_uncinatus"	0.0808178233701463	0.0200901167409917	4.94473713430466e-05	3.52151415517202e-05	3.40042747410187e-06	2.83723126831537e-06	5.62688389677196e-06	5.62688389677196e-06	6.95953228428544e-09	0.00264839058651642	0.00297952096701148	0.0021663503002572	0.000505331883564625	0.000310106875133848	0.000309754723718331	1.00039269380221	8.58534132663137e-05	2.43583629949991e-07	8.45757160847788e-05	5.64609022394759e-05	5.66711920915773e-05	0.000251126459262396	8.44785610140902e-05	8.44785610140902e-05	8.44785610140902e-05	1.41861563415769e-07	3.52151415517202e-07
"Peromyscopsylla_ostsibirica"	0.0306852907481583	3.83402127827535e-05	0.0200845108560473	0.0501896862687933	1.29109027389848e-06	1.07725329336428e-06	4.95096916213061e-06	4.95096916213061e-06	2.64242790400835e-09	0.00367014162448436	0.000909916065820607	0.00190612312742028	0.000128620369012876	0.000619505990990978	0.000117609128303046	8.58534132663137e-05	1.00148766248209	9.24849766402923e-08	3.21121051034615e-05	2.14373405379492e-05	0.000523280340561214	4.79252659784419e-07	3.20752168099215e-05	3.20752168099215e-05	3.20752168099215e-05	5.38626646682141e-08	0.000501896862687933
"Palaeopsylla_soricis"	0.000124611413357303	7.53272168586271e-08	6.31754329757947e-08	4.93523237196304e-08	0.0720844569151644	4.37467112603422e-09	6.33227597773153e-09	6.33227597773153e-09	0.0288008277873827	3.69640962189033e-06	3.69277897252566e-06	2.43792625142664e-06	5.2165105791783e-07	4.78098243421982e-07	4.77604720184786e-07	3.47976614214272e-07	1.32121395200418e-07	1.00802897255839	0.00205968616769462	8.70559554080809e-08	8.73307450889756e-08	9.41590210732839e-10	1.30255832777669e-07	1.30255832777669e-07	1.30255832777669e-07	2.18733556301711e-10	4.93523237196304e-10
"Corrodopsylla_birulai"	0.0605736080329851	3.66165601149786e-05	3.07095779695338e-05	2.39901645601123e-05	0.0402545064614236	2.12652763436523e-06	3.07811935277529e-06	3.07811935277529e-06	8.23874467077847e-05	0.00179682471720089	0.00179505985854472	0.00118507595081849	0.000253574579253857	0.000232403556127425	0.000232163654481824	0.000169151432169558	6.4224210206923e-05	0.00288356063477247	1.00121344611635	4.23178999238681e-05	4.2451475187751e-05	4.57707001437233e-07	6.33173603132248e-05	6.33173603132248e-05	6.33173603132248e-05	1.06326381718262e-07	2.39901645601123e-07
"Ceratophyllus_indages"	0.0505470234212154	3.05555204954655e-05	2.56263050409079e-05	2.00191378601466e-05	2.12677699061942e-06	0.0503796082824466	2.56860662705288e-06	2.56860662705288e-06	4.35279777040405e-09	0.00149940120810889	0.00149792848170666	0.000988913551415359	0.000211601068729303	0.000193934427487789	0.000193734236109188	0.00014115225559869	5.35933513448731e-05	1.52347921964142e-07	5.28973749048352e-05	1.00255420482069	3.54245979439083e-05	3.81944006193318e-07	5.28366098479603e-05	5.28366098479603e-05	5.28366098479603e-05	0.00251898041412233	2.00191378601466e-07
"Megabothris_calcarifer"	0.0507065736825499	4.02737475958754e-05	7.27755790384105e-05	0.0501787883395213	2.13349010252367e-06	1.78013054994514e-06	3.88583710287892e-06	3.88583710287892e-06	4.36653725444878e-09	0.00326216242787759	0.00150293728616902	0.00149604728460838	0.000212349163061766	0.000696133636185474	0.000194345752790261	0.000141677980228943	0.00130820085140303	1.52828803905707e-07	5.30643439846888e-05	3.54245979439084e-05	1.00053712347481	5.03421844948442e-07	5.30033871246167e-05	5.30033871246167e-05	5.30033871246167e-05	8.90065274972572e-08	0.000501787883395213
"Amphipsylla_sibirica"	0.00072895005228912	0.100206753722311	4.27415179968323e-05	1.63249996082857e-05	3.06707317976043e-08	2.5590888187157e-08	7.63719675139759e-06	7.63719675139759e-06	6.27726807155226e-11	0.00127688198546191	0.0029442860966143	0.00294032074928807	0.000838104155802351	2.95713521391572e-06	2.79388521783287e-06	0.000837088197541321	1.59750886594806e-06	2.19704382504329e-09	7.62845002395388e-07	5.09258674924424e-07	6.71229126597923e-07	1.00125258442153	7.619686957726e-07	7.61968695772599e-07	7.61968695772599e-07	1.27954440935785e-09	1.63249996082857e-07
"Catallagia_dacenkoi"	0.100840041699611	6.0957495661808e-05	5.11238346796002e-05	3.99376770375788e-05	4.24286665967794e-06	3.54014136334743e-06	5.12430568311555e-06	5.12430568311555e-06	8.68372218517792e-09	0.00299126773678004	0.00298832968461078	0.00197285768799949	0.000422138815505193	0.000386894310113831	0.000386494933343455	0.000281595203380301	0.000106917389366405	3.03930276481227e-07	0.000105528933855375	7.04488131306138e-05	7.06711828328222e-05	7.61968695772599e-07	1.00010540770909	0.00010540770909367	0.00010540770909367	1.77007068167371e-07	3.99376770375788e-07
"Catallagia_ioffi"	0.100840041699611	6.0957495661808e-05	5.11238346796002e-05	3.99376770375788e-05	4.24286665967793e-06	3.54014136334743e-06	5.12430568311555e-06	5.12430568311555e-06	8.68372218517793e-09	0.00299126773678004	0.00298832968461078	0.00197285768799949	0.000422138815505193	0.000386894310113831	0.000386494933343455	0.000281595203380301	0.000106917389366405	3.03930276481227e-07	0.000105528933855375	7.04488131306138e-05	7.06711828328222e-05	7.619686957726e-07	0.00010540770909367	1.00010540770909	0.00010540770909367	1.77007068167371e-07	3.99376770375788e-07
"Neopsylla_pleskei"	0.100840041699611	6.0957495661808e-05	5.11238346796002e-05	3.99376770375788e-05	4.24286665967793e-06	3.54014136334743e-06	5.12430568311555e-06	5.12430568311555e-06	8.68372218517793e-09	0.00299126773678004	0.00298832968461078	0.00197285768799949	0.000422138815505193	0.000386894310113831	0.000386494933343455	0.000281595203380301	0.000106917389366405	3.03930276481227e-07	0.000105528933855375	7.04488131306138e-05	7.06711828328222e-05	7.61968695772599e-07	0.00010540770909367	0.00010540770909367	1.00010540770909	1.77007068167371e-07	3.99376770375788e-07
"Ctenophyllus_armatus"	0.000254005142820178	1.53545329122942e-07	1.28775402215618e-07	1.00598682714304e-07	1.06873215609016e-08	0.10075567642353	1.29075709902155e-08	1.29075709902155e-08	2.18733556301711e-11	7.5346794377331e-06	7.52727880254604e-06	4.96941483123296e-06	1.06332195341359e-06	9.74544861747685e-07	9.73538874920542e-07	7.09307817078843e-07	2.69313323341071e-07	7.65567447055989e-10	2.65815954295654e-07	0.00503796082824466	1.78013054994514e-07	1.91931661403677e-09	2.65510602251057e-07	2.65510602251057e-07	2.65510602251057e-07	1.00503778382118	1.00598682714304e-09
"Megabothris_turbidus"	0.000573105665489256	1.95899995299428e-05	9.44273233972208e-05	0.100317639002005	2.41135453694114e-08	2.01197365428609e-08	2.64736852264229e-06	2.64736852264229e-06	4.93523237196304e-11	0.00353305711897513	1.7544887727261e-05	0.00101923688121728	2.55951061833759e-06	0.00100537296225712	2.19657223706684e-06	1.76075707758601e-06	0.00250948431343966	1.72733133018706e-09	5.99754114002809e-07	4.00382757202931e-07	0.00100357576679043	2.44874994124285e-07	5.99065155563682e-07	5.99065155563682e-07	5.99065155563682e-07	1.00598682714304e-09	1.00100317639002
