"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Daucus_carota"	1.00580237745723	0.00121271584473902	0.00111848418542754	0.000649024524419108	0.000114811490347352	0.000145870623603528	0.000126327067740808	6.22731460047189e-05	0.000214607341814353	8.69887941503248e-05	0.000122934971517307	7.01071771634872e-05	7.58683058212308e-05	3.53435427378413e-05	5.77265432867861e-05	3.8244376132516e-05	4.62759864583423e-05	3.38364646133482e-05	3.08850197742238e-05	2.58763534768677e-05	7.22807633859206e-06	7.44483246306969e-06	8.55794450083132e-06	3.08124361060686e-08	7.16921880938376e-06	0.0135053962964734	0.00553177658074087	0.0094905642456983	0.010443304569918	0.00562278014454063	0.011505239167915	0.000667989443819734	0.0067685093450595	0.00569548553011733	0.00430153128563025	0.00483587177123614	0.00344390727227822	0.00333071894146042	0.000544973364567036	4.76267113647025e-06	0.00129291846144502	0.00129222367303182	0.00139887190513165	5.12808411645384e-06	0.00107425639778768	0.000968145290422864	0.000431795410550491	0.000110078657453326	0.000646649587439616	0.00096724023462359	0.00107392745125683	1.49301169952887e-06	3.80157970922711e-06	0.000325284576767169	2.5367765027052e-06	0.000323879897501793	0.000645097469054291	2.5116848121852e-06	0.000108382132496858	1.31465805626122e-06	0.000216724296970987	0.000429944169305562	7.90374802704063e-07	0.000108775356073346	0.000644057018649243	0.000322864865079614	9.56762419561265e-07	0.000536714182207702	0.000536714182207702	1.46894828139518e-06	1.29578350964804e-06	9.51972953671659e-07	9.82973225039994e-07	0.000322307294576286	1.11514100665657e-06	0.00010824281013545	1.64932980819389e-06	0.000322548734527145	1.08800913461384e-06	1.17516663245034e-06	9.78060961210355e-07	0.000107617460501847	4.65976544218358e-07	7.11577686436688e-07	5.57570503328285e-07	5.07703131007102e-07	0.000214685672883081	1.04045040504887e-06	2.70752808716169e-07	0.000214685672883081	4.63588946013648e-07	0.00010734283644154	4.63588946013648e-07	1.35376404358085e-07	4.63588946013648e-07	0.00010734283644154	0.00010734283644154	1.91352483912253e-07	0.00010734283644154	4.63588946013648e-07	4.12332452048472e-07	0.00010734283644154	2.78785251664142e-07	2.78785251664142e-07
"Leontodon_hispidus"	0.00261221780809301	1.00403295458185	0.000689723319531344	0.000380062628114416	0.000221526855293805	0.000478304913765428	0.000201663730211225	7.94854911136983e-05	0.000134458274722603	0.000291631727626885	0.000217859967121111	0.000188594671247799	0.00012801712320424	8.0218776113905e-06	3.04055162469058e-05	0.000102635555418335	9.48644315975125e-05	5.90642459395339e-05	2.44613159706377e-05	3.47284984600613e-05	4.37259779954286e-05	4.2980474961087e-05	1.23951552773415e-06	4.62500926887168e-08	2.33534929053307e-06	0.0321819207789867	0.0233870971226138	0.00444222032828971	0.000508964796154799	0.00812065460602099	0.00027396155108291	0.0134090863332632	0.00048331397941512	0.000480660852849087	0.00140120957431984	0.000247888315829394	1.46027770544631e-05	0.000473557793124243	0.00254720937302369	6.82148955605034e-06	9.13991910598216e-06	0.00185191098433847	5.67250612672209e-06	0.00346421320150196	0.000234476824810739	3.78416555902707e-06	0.00046462283847711	1.83399328906637e-06	3.46847745246757e-06	0.000233809896296772	3.10054617878701e-06	1.99355032659676e-06	0.000233539934912945	3.08104820611845e-06	0.00115532968861259	0.00046419712761218	2.31431459792099e-06	2.26271548766606e-06	2.11581026187704e-06	2.35364452896403e-06	1.8245609155556e-06	2.52173399477129e-06	1.25911899331182e-06	0.000232962753147109	1.67271150998485e-06	0.00069327287615627	1.84605712744838e-06	1.39392625832071e-06	1.39392625832071e-06	0.000233664656438292	0.000462334219653484	3.17200104217811e-06	0.000232212871698943	0.000231648529222085	0.00092324869386837	0.000232690330413416	8.68729035625881e-07	1.15715729896049e-06	0.000463363637529696	9.61486275253754e-07	1.85570537358325e-06	7.17184665166805e-07	8.07610838992339e-07	6.90012969457742e-07	0.000461624346934185	0.0002315796253819	5.57570503328284e-07	6.41603087936134e-07	3.45589091798688e-07	5.57570503328284e-07	2.71473305796011e-07	2.78785251664142e-07	2.71473305796011e-07	1.72794545899344e-07	2.71473305796011e-07	2.78785251664142e-07	2.78785251664142e-07	3.69211425489676e-07	2.78785251664142e-07	2.71473305796011e-07	2.1718225890647e-07	2.78785251664142e-07	0.000230812173467093	0.000230812173467092
"Torilis_japonica"	0.00487451014765396	0.00139548671626109	1.00178403840888	0.000610509999325943	0.000222714838561893	0.00013179087258076	7.23131363915754e-05	5.65650365298091e-05	0.000307631597082894	0.000126875485262368	9.28040287707558e-05	5.29519654876049e-05	8.5827591111262e-05	2.25142898877783e-05	3.72699179521316e-05	5.94893787889627e-05	4.35631708439238e-05	3.77205008092088e-05	5.12645982432e-05	1.60836233745966e-05	1.12509394302939e-05	1.83577272520392e-06	1.25969884210579e-06	3.71210033557827e-08	4.70126520647221e-06	0.0201736553181139	0.00148471898664636	0.0126585693347954	0.0103220454106697	0.0168299878222854	0.0154347924664354	2.98726872912604e-05	0.0028312262864978	0.00375723023908297	0.00282075912388333	2.8739786015434e-05	0.00188718907116641	0.000484040775286415	1.01800606208728e-05	5.01353524719871e-06	0.000942041817505924	1.03443078623352e-05	0.00140634543504528	5.79816642176388e-06	5.83745851004536e-06	0.00140323564227019	0.000469774236478996	2.55690988323129e-06	5.45894654029859e-06	5.70512063729317e-06	5.91767434404178e-06	1.26390970686926e-06	0.000468884631186478	0.00233209826745725	0.000468189323883245	3.00645986423927e-06	0.000935013479967596	2.64389954941119e-06	2.12993030566506e-06	1.79917053124556e-06	0.000934363423795093	2.66343422214648e-06	1.11314125752503e-06	1.68579759735609e-06	3.12135121514662e-06	2.52308023947751e-06	1.85595698801577e-06	2.60112601262218e-06	2.60112601262218e-06	1.54636795985374e-06	1.2348841292997e-06	1.24126833618945e-06	1.05858209117046e-06	1.88147715154137e-06	1.28320617587227e-06	1.41574782900519e-06	1.06485479863233e-06	0.000467506739983797	1.12084262459345e-06	0.000466753334344775	0.000466613830088132	6.77427672940903e-07	5.28393868019623e-07	0.000466317255773828	6.41603087936134e-07	6.54684399921666e-07	1.04045040504887e-06	0.000931892128752449	2.45934941433953e-07	1.04045040504887e-06	4.36078570947102e-07	5.20225202524436e-07	4.36078570947101e-07	1.22967470716976e-07	4.36078570947101e-07	5.20225202524435e-07	5.20225202524435e-07	3.71191397603155e-07	5.20225202524436e-07	4.36078570947101e-07	2.66213699658083e-07	5.20225202524435e-07	3.20801543968067e-07	3.20801543968067e-07
"Eupatorium_cannabinum"	0.00434382842414788	0.00118090888021265	0.000937568927536268	1.00201992680902	0.000258976247958075	0.000138412102859373	0.000323117954942085	0.000122100324857696	0.000240737847260576	9.16111291384897e-05	5.68482843911958e-05	0.000113883477526523	0.000116687308388996	2.73970330729931e-07	4.21804107547078e-05	2.57342858242019e-05	1.94855888633502e-05	2.55172158109816e-05	7.69318678976075e-06	1.23542467752582e-05	6.5648313719485e-06	1.40314777283966e-05	7.65973965691029e-08	6.30978234817411e-08	2.42747330343729e-06	0.00443271106353787	0.0115285878172159	0.022260667644525	0.0201023207939725	0.00292416616536669	6.58008781589226e-05	2.68127993897092e-05	0.000748918947607736	3.03548580430202e-05	0.00145648398206237	0.00503434931839278	0.00932211710107928	1.60724843678053e-05	0.00287619125199691	9.55419251133101e-06	9.09027772989743e-06	0.00144044726945104	0.00287024896860821	4.7346504762204e-06	6.31222343959373e-06	6.04039168570966e-06	3.79929979789226e-06	9.43976544238927e-07	0.0035821265597594	0.000720473581617465	5.195744918882e-06	3.09134973622034e-06	0.00358102044378572	0.000719731305922005	2.43097629277825e-06	2.55142578839588e-06	3.65369081797609e-06	0.00286447976109389	2.53124179805552e-06	3.13136899338174e-06	2.91904595141255e-06	2.33798884208056e-06	1.66271551749758e-06	3.34968938573194e-06	2.78153367608189e-06	2.20518675542898e-06	2.15813539965063e-06	2.31794473006824e-06	2.31794473006824e-06	1.78946229032729e-06	0.000716973896097721	9.74904125191723e-07	1.43729517624926e-06	1.66224014383696e-06	1.08589322318404e-06	1.13660976574758e-06	1.20515459299165e-06	1.82684540898804e-06	1.04626334926247e-06	0.000716596224800176	9.182424085181e-07	1.16601928284427e-06	1.13405741676075e-06	8.67705650877227e-07	5.42946611592022e-07	5.12555224581511e-07	9.27177892027296e-07	8.72157141894202e-07	5.30870977642159e-07	9.27177892027296e-07	0.000715728519149298	4.63588946013648e-07	0.000715728519149298	2.6543548882108e-07	0.000715728519149298	4.63588946013648e-07	4.63588946013648e-07	4.31627079930125e-07	4.63588946013648e-07	0.000715728519149298	3.01288648247913e-07	4.63588946013648e-07	2.71473305796011e-07	2.71473305796011e-07
"Centaurea_nigra"	0.00179297277425781	0.00160606970088009	0.000798061504846783	0.000604277911902176	1.00264580135159	0.000163182413526204	0.000612746847991351	0.000910666532484347	0.000144263882217718	0.000134660086820026	6.85983986880302e-05	0.000111205763891493	0.00013577097097006	2.27785349910462e-07	8.97974548290148e-06	4.47122703149909e-05	4.08861407197162e-05	3.3861184802825e-05	2.98411549209214e-05	2.36033951352068e-05	2.59082442117136e-05	2.18269330457149e-05	4.34992394662472e-05	9.93573698610565e-05	2.8497636871753e-08	0.00513724981242867	0.013454034509844	0.00508254946677483	0.00505611800744237	0.0150879326093321	3.50595719806887e-05	0.00504712040725225	1.66359496720595e-05	1.58099938129826e-05	1.70985821230518e-05	0.00169026549351335	1.41450030846377e-05	1.02169959848221e-05	0.00169341792080818	0.0117377213509742	5.73877538424436e-06	7.80607007240724e-06	5.32766480338925e-06	6.42903031358458e-06	4.94685299500938e-06	3.17124394852606e-06	4.67674107385231e-06	8.2067751041279e-07	4.63830866832274e-06	2.58715189979366e-06	2.24902223962885e-06	1.91494470442402e-05	7.54236480636748e-06	0.00167393797710566	0.00167368697402995	2.49265005947645e-06	1.89049769867983e-06	0.00334521123785687	0.0050159903776645	0.0066869694590743	1.79608256404346e-06	1.36993418572234e-06	0.00335305966922469	5.14704757443274e-06	1.14811490347352e-06	1.68169172820579e-06	0.00835538167792988	9.56762419561264e-07	9.56762419561264e-07	2.14321915900051e-06	2.50210829610807e-06	1.35980124589952e-06	4.02492018479965e-06	9.43268877226435e-07	1.4768457019587e-06	1.17176798148935e-06	2.56564156654328e-07	9.45248849339912e-07	1.33181344562009e-06	0.00167187915406351	1.07992869665592e-06	1.52341084911084e-06	0.00167240839395118	0.00167144752698358	7.38422850979352e-07	7.23580075016059e-07	3.82704967824506e-07	7.42382795206309e-07	3.95941970645368e-06	3.82704967824506e-07	4.31627079930125e-07	1.91352483912253e-07	4.31627079930125e-07	1.97970985322684e-06	4.31627079930125e-07	1.91352483912253e-07	1.91352483912253e-07	0.00167107633558598	1.91352483912253e-07	4.31627079930125e-07	6.41410391635819e-08	1.91352483912253e-07	3.69211425489676e-07	3.69211425489676e-07
"Leontodon_autumnalis"	0.00248510498757284	0.00378295704523566	0.000515182501906609	0.000352321716369314	0.000178017178392223	1.00094355386244	0.000150072604209798	6.02908862174562e-05	9.3057992699564e-05	0.000421597350461764	0.00021103532357784	0.000219019555157317	0.000249458483641044	3.39834703949701e-07	3.17779712246347e-05	0.000101892533129864	0.000137465909257396	6.47075606610556e-05	9.64112090285127e-06	1.14164853094052e-06	3.97404212458948e-05	4.94782318419441e-05	5.36230530085233e-08	3.58110354452512e-08	3.06594754016195e-06	0.0365984424079664	0.0292738921006935	0.00189128678060728	0.0018634598235826	6.81290420167059e-05	4.03781469638604e-05	0.0128090655221538	2.12476338710496e-05	1.91859677868184e-05	0.00183956852409717	1.66973072673736e-05	1.40180720080392e-05	1.3371173608405e-05	0.00183548640934672	5.22125796802089e-06	9.58440806073668e-06	0.00183109371186692	5.17334388368298e-06	1.54458478081283e-05	4.17432803770397e-06	3.32224708228159e-06	4.96343908112736e-06	1.46211050080805e-06	3.17585252979322e-06	3.73526301612295e-06	2.8686070929384e-06	1.50584908731936e-06	3.15111363773195e-06	2.54211045472721e-06	4.90356902994133e-06	2.59203096898601e-06	2.07055543051398e-06	1.92626886174207e-06	2.37097445434203e-06	1.83927077280235e-06	1.4425060409641e-06	0.00182154649847302	9.88382578265981e-07	3.19820109146654e-06	1.59131589385667e-06	3.40459384019431e-06	1.48347648660186e-06	1.32609657821389e-06	1.32609657821389e-06	0.0036428335908213	2.3171937561063e-06	0.00182322577079421	2.11074594985031e-06	1.66530324468366e-06	3.4785811910213e-06	0.00182208966534359	9.07942034989564e-07	1.03527771525699e-06	0.00364153403191348	7.87973434484253e-07	2.45855319181162e-06	5.91464107403209e-07	6.22940089080801e-07	5.36315065649027e-07	1.73929059551065e-06	1.97911200949681e-06	5.30438631285557e-07	4.79239536657311e-07	2.62134287901984e-07	5.30438631285557e-07	2.51658368835224e-07	2.65219315642779e-07	2.51658368835224e-07	1.31067143950992e-07	2.51658368835224e-07	2.65219315642779e-07	2.65219315642779e-07	2.96695297320372e-07	2.65219315642779e-07	2.51658368835224e-07	2.26985508747391e-07	2.65219315642779e-07	8.69645297755325e-07	8.69645297755324e-07
"Knautia_arvensis"	0.0025732274450682	0.00190703744873658	0.000337985311395406	0.000983402471562868	0.000799235019119153	0.000179434635468236	1.00187906082734	0.000855357352577034	6.53523571670812e-05	5.63024305571269e-05	5.41445592268074e-05	4.60457095876997e-05	0.000148153917160619	1.90040466493281e-07	2.27138341730866e-05	8.38777859963488e-05	1.58662981014964e-05	1.05178585274095e-05	3.56711369911885e-06	3.48288631935763e-06	1.92495776523699e-06	5.45427807413572e-06	3.24399686247605e-05	3.25741487050133e-05	3.66144558893656e-06	0.0131983005915653	0.00445522669186073	0.00661151693637408	5.66850793616522e-05	5.57758180573425e-05	3.61689672878943e-05	3.96258405386184e-05	2.02839833226816e-05	0.00219518215786959	0.00219686735336193	0.00437909287859217	1.9344503882145e-05	1.18328396373517e-05	0.021792502594063	0.00875059956278255	4.80525877410863e-06	0.00218669398949009	6.85144154255125e-06	7.00025425327285e-06	0.00435918055665718	3.0952061799743e-06	4.81913324714013e-06	4.77260279703146e-07	0.0021831578543663	3.77468796575313e-06	2.898222829031e-06	0.00219473321087073	0.00436196314271429	3.64437323502986e-06	3.739306008451e-06	1.87481532389152e-06	1.96214930266957e-06	0.00218347179639803	6.77441912741986e-06	0.00436132415010141	1.16761751338506e-06	1.52035792868857e-06	9.87124168245459e-06	0.00653535104590065	1.64774436183663e-06	2.1390704214263e-06	6.66029182599295e-06	1.37312030153052e-06	1.37312030153052e-06	2.37918392885499e-06	0.00217957718748414	7.70737664579852e-07	0.00218094104397785	1.26227159442098e-06	1.75359765401065e-06	1.16131671250379e-06	6.48966690659616e-07	9.81074651334782e-07	1.52928841052619e-06	2.19169117244568e-06	4.53531052296083e-07	0.00217827258238061	0.00217933001668551	1.48926083561506e-06	8.76798827005326e-07	5.86563704442471e-07	5.4924812061221e-07	3.14404940832936e-07	3.7189450112045e-06	5.4924812061221e-07	7.0243033683062e-07	2.74624060306105e-07	7.0243033683062e-07	1.85947250560225e-06	7.0243033683062e-07	2.74624060306105e-07	2.74624060306105e-07	1.33205836519859e-06	2.74624060306105e-07	7.0243033683062e-07	1.62241672664904e-07	2.74624060306105e-07	4.38399413502663e-07	4.38399413502663e-07
"Trifolium_pratense"	0.00126847690883525	0.000751656274662147	0.000264380062041499	0.000371609684349511	0.0011878259119361	7.20869291730454e-05	0.000855357352577034	1.0045215705218	6.03162230139437e-05	4.57106555979203e-05	5.00879024634886e-05	5.0031910896125e-05	0.000103513627837046	3.6682678474495e-05	4.94644994399509e-06	6.69208794917835e-05	1.33926894030966e-05	1.14871631833328e-05	4.80685972969036e-06	4.52200524806712e-06	7.98506386853253e-06	7.77427261463048e-06	0.000113400278883643	0.00022281102322167	3.65677176461834e-06	0.00226076099205364	0.00442726044310094	0.00877901175638513	3.10445605950664e-05	0.0022237490585683	1.96564205748416e-05	0.00220527055325008	1.02353154226361e-05	1.07063125403867e-05	0.002194063058771	0.00438161375521436	8.864905714545e-06	1.09391387541494e-05	0.00220808741064777	0.0306105020486768	3.95265493729956e-06	5.56361563200142e-06	3.19053762409034e-06	2.98359781852247e-06	5.24550360068469e-06	1.72756033745263e-06	0.00218585872809856	2.54519462525202e-06	3.99890837585615e-06	1.69194945925744e-06	1.49403432965978e-06	0.0196555423740191	0.00218908442908453	3.26611190870706e-06	3.04201680757499e-06	9.77818567276298e-07	1.05819336758246e-06	6.88063416734025e-06	0.00219026710982811	1.16377844241119e-05	7.97228322307999e-07	7.77001517595447e-07	0.00656632760470536	6.33664771852959e-06	8.12258426148508e-07	9.24512850772286e-07	9.8985492661342e-06	6.76882021790422e-07	6.76882021790422e-07	1.33504733673216e-06	2.47049708622202e-06	4.91940740776678e-07	0.0021862895876602	5.78923758973598e-07	6.91178183597376e-07	5.42258781924548e-07	1.41327141257003e-07	5.2909668379123e-07	6.07723379700671e-07	2.3681128127649e-06	3.63549868600767e-07	1.99484890996033e-06	3.83918235882909e-06	2.10267732394382e-06	3.45589091798688e-07	2.9308574484124e-07	2.70752808716169e-07	2.45934941433953e-07	0.00436748508922522	2.70752808716169e-07	2.65435488821079e-07	1.35376404358085e-07	2.65435488821079e-07	0.00218374254461261	2.65435488821079e-07	1.35376404358084e-07	1.35376404358085e-07	1.97970985322684e-06	1.35376404358085e-07	2.65435488821079e-07	3.53317853142506e-08	1.35376404358085e-07	1.72794545899344e-07	1.72794545899344e-07
"Aethusa_cynapium"	0.00467644370418719	0.00136021743033331	0.00153815798541447	0.000783797642243736	0.000201298440303792	0.000119027665080837	6.99118239461798e-05	6.45243315963117e-05	1.00056852740712	0.00012464986492126	8.75274918085861e-05	6.50192510304586e-05	9.67421147864765e-05	7.23025213899608e-05	3.63431541628224e-05	6.05310306744898e-05	4.76170697526431e-05	5.89289322933884e-05	4.62035875613434e-05	9.6319673958675e-06	1.33178567390775e-05	1.40657464320419e-07	6.45423899683898e-08	3.64688008106412e-08	4.71596172914218e-08	0.0187748456600093	8.95875961539393e-05	0.0187092030543694	0.0186977143240385	0.0210164502192516	0.00240607619546594	2.92988892861734e-05	3.84021925527859e-05	0.00236040725507027	2.82957703748531e-05	0.00235480590257786	0.00235343475916455	1.80572889169069e-05	1.03864902085227e-05	4.92524527206816e-06	0.00466527578468182	1.0238292432587e-05	1.08738177299478e-05	5.8459067648351e-06	5.60752652837279e-06	0.00233354160063882	5.15383710981988e-06	5.90867325743343e-06	5.94578056826995e-06	5.62392465205555e-06	0.00233189442052386	1.4144148006804e-06	4.2716280126895e-06	5.96972497752517e-06	2.77492081996282e-06	2.60424621837074e-06	4.42536568616723e-06	3.0623988619647e-06	2.06646721940261e-06	1.64595405396519e-06	0.00465623612253959	2.74847886852906e-06	1.09362909928999e-06	1.68834507186017e-06	2.99452104857237e-06	2.43534151072295e-06	1.6774870025316e-06	2.49543420714364e-06	2.49543420714364e-06	1.58675731591879e-06	1.33722500900666e-06	1.20049181746793e-06	1.07056948707518e-06	1.80995418643178e-06	1.25077464858236e-06	1.39447959202834e-06	1.0383758332235e-06	2.21268284308361e-06	1.05821519731241e-06	1.61077517804928e-06	1.37147423943564e-06	6.51069067398685e-07	4.87479626476277e-07	1.05091971930375e-06	6.25387324291179e-07	6.40719622464694e-07	9.98173682857457e-07	1.43084463759486e-06	2.80540572157877e-07	9.98173682857457e-07	5.59855458745525e-07	4.99086841428729e-07	5.59855458745525e-07	1.40270286078939e-07	5.59855458745525e-07	4.99086841428728e-07	4.99086841428728e-07	3.35497400506321e-07	4.99086841428729e-07	5.59855458745525e-07	2.59593958305874e-07	4.99086841428729e-07	3.12693662145589e-07	3.12693662145589e-07
"Hypochoeris_radicata"	0.00214496052944353	0.00333841582941303	0.000717848140300237	0.000337514686299699	0.00021262118971583	0.000610206691457816	6.81555738323114e-05	5.53339515132719e-05	0.000141051162937215	1.00142791361908	0.000199907876409415	0.000283563286450723	7.73519038538759e-05	8.18162674068588e-05	1.12418246345722e-05	9.3549979638446e-05	0.000104266238460194	8.20606937227022e-05	2.05896398485125e-05	1.53176151756976e-06	3.7338433915946e-05	5.36560352557756e-05	4.78114130404292e-08	3.54915343321365e-08	3.14829509558497e-08	0.021278220110978	0.0370434693445092	0.00269928036690459	4.34593921085399e-05	0.00797089809187346	3.87557060770724e-05	0.00797084984792678	1.9316457640918e-05	1.75614628691009e-05	1.88897705735098e-05	1.46419950943796e-05	1.24593070927713e-05	1.17687582681021e-05	1.36166576043481e-05	4.76147964299908e-06	0.00528032175646594	1.07067234582184e-05	4.94190867446127e-06	0.00264826075940378	3.35295929011681e-06	3.38993544226654e-06	4.99830518079033e-06	6.62990653689452e-06	2.72708116092506e-06	3.14909349506953e-06	2.6172047537487e-06	1.23078508141687e-06	2.7233641455102e-06	2.95161848610876e-06	4.55104043814411e-06	2.29824554352255e-06	2.04127298796496e-06	1.82122926513457e-06	1.74862765231564e-06	1.71380317998515e-06	1.78165339123132e-06	2.77114453568334e-06	1.07138547259506e-06	1.77717529242161e-06	1.37350727605776e-06	2.98910938245166e-06	1.77184324763192e-06	1.1445893967148e-06	1.1445893967148e-06	3.65901058919383e-06	1.92415003934049e-06	0.00790711931107294	1.75552263267734e-06	1.45420555283647e-06	3.06980765923037e-06	2.90788449404738e-06	3.21194989559205e-07	1.02063649398248e-06	3.75383725309815e-06	9.29333424265482e-07	0.00527100711243008	3.77082170282767e-07	5.02532940466191e-07	6.88251505479982e-07	1.53490382961519e-06	0.00263610406670187	4.5783575868592e-07	6.67765711907197e-07	2.40582397883791e-07	4.5783575868592e-07	2.41081918785499e-07	2.2891787934296e-07	2.41081918785499e-07	1.20291198941895e-07	2.41081918785499e-07	2.2891787934296e-07	2.2891787934296e-07	3.54368649526383e-07	2.2891787934296e-07	2.41081918785499e-07	8.02987473898012e-08	2.2891787934296e-07	7.67451914807593e-07	7.67451914807593e-07
